RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,PJ2022-2023,Mín2022-2023,Mn/PJ2022-2023,% min2022-2023,90 s2022-2023,Titular2022-2023,Mn/arranque2022-2023,Compl2022-2023,Sup2022-2023,Mn/Sust2022-2023,Partidos como sustituto2022-2023,PPP2022-2023,onG2022-2023,onGA2022-2023,+/-2022-2023,+/-902022-2023,Dentro-Fuera2022-2023,onxG2022-2023,onxGA2022-2023,xG+/-2022-2023,xG+/-902022-2023,Dentro-Fuera.12022-2023
2069,Adri Embarba,es ESP,"DL,CC",Almería,es La Liga,30,1992,30,1507.0,86.0,44.0,16.799999999999997,18,68.0,1,12,57.0,5,2.1399999999999997,25.0,28.0,-3.0,2.33,3.36,23.0,22.599999999999998,0.4,2.0900000000000003,3.1900000000000004
1036,Breel Embolo,ch SUI,DL,Monaco,fr Ligue 1,25,1997,32,1859.0,58.0,54.4,20.7,19,80.0,11,13,26.0,0,1.72,39.0,32.0,7.0,0.34,0.05,33.0,29.7,3.3,0.16,-0.16
1037,Emerson,br BRA,DF,Tottenham,eng Premier League,23,1999,26,1735.0,67.0,50.7,19.3,20,82.0,12,6,15.0,2,1.73,34.0,26.0,8.0,0.41,0.47,27.7,21.2,6.5,0.34,0.29
1038,Youssef En-Nesyri,ma MAR,DL,Sevilla,es La Liga,25,1997,31,1661.0,54.0,48.6,18.5,17,76.0,6,14,26.0,6,1.42,26.0,22.0,4.0,0.22,0.78,25.6,23.3,2.3,0.12,0.64
1039,Wataru Endo,jp JPN,CC,Stuttgart,de Bundesliga,29,1993,33,2922.0,89.0,95.5,32.5,33,89.0,30,0,0.0,0,1.0,43.0,54.0,-11.0,-0.34,0.31,45.7,41.9,3.8,0.12,1.05
1040,Arne Engels,be BEL,CC,Augsburg,de Bundesliga,18,2003,18,1440.0,80.0,47.1,16.0,18,80.0,11,0,0.0,0,1.06,18.0,32.0,-14.0,-0.87,-0.49,13.8,28.7,-15.0,-0.94,-0.43
1041,Christian Eriksen,dk DEN,CC,Manchester Utd,eng Premier League,30,1992,28,2048.0,73.0,59.9,22.8,25,80.0,7,3,14.0,1,2.14,33.0,25.0,8.0,0.35,-0.11,36.6,26.0,10.7,0.47,0.03
1042,Martin Erlic,hr CRO,DF,Sassuolo,it Serie A,24,1998,28,2330.0,83.0,68.1,25.9,26,88.0,22,2,15.0,8,1.43,35.0,36.0,-1.0,-0.04,1.03,36.8,32.0,4.7,0.18,0.42
1043,Tjark Ernst,de GER,PO,Hertha BSC,de Bundesliga,19,2003,1,90.0,90.0,2.9,1.0,1,90.0,1,0,0.0,30,3.0,2.0,1.0,1.0,1.0,1.85,2.1,3.4,-1.3,-1.33,-0.75
2089,Gonzalo Escalante,ar ARG,CC,Cremonese,it Serie A,29,1993,23,1676.0,142.0,49.0,18.7,20,155.0,11,3,72.0,6,2.0100000000000002,16.0,26.0,-10.0,-1.62,0.0,20.400000000000002,28.799999999999997,-8.3,-1.31,0.06999999999999995
1046,Sergio Escudero,es ESP,DF,Valladolid,es La Liga,32,1989,23,1439.0,63.0,42.1,16.0,17,76.0,8,6,25.0,10,1.13,15.0,21.0,-6.0,-0.38,0.72,16.9,23.1,-6.2,-0.39,0.53
1047,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,30,1992,36,3122.0,87.0,91.3,34.7,35,89.0,33,1,18.0,1,1.17,29.0,43.0,-14.0,-0.4,2.31,39.7,53.4,-13.7,-0.4,1.46
1048,Bernardo Espinosa,co COL,DF,Girona,es La Liga,33,1989,20,1225.0,61.0,35.8,13.6,14,82.0,10,6,13.0,16,1.05,14.0,26.0,-12.0,-0.88,-1.5,18.8,22.5,-3.7,-0.27,-0.24
1049,Salvatore Esposito,it ITA,CC,Spezia,it Serie A,21,2000,15,971.0,65.0,28.4,10.8,10,84.0,6,5,26.0,5,0.44,7.0,19.0,-12.0,-1.11,-0.41,13.2,14.7,-1.5,-0.14,0.47
1050,Michael Esser,de GER,PO,Bochum,de Bundesliga,34,1987,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,Estanis,es ESP,DL,Barcelona,es La Liga,18,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,20,2002,23,1646.0,72.0,48.1,18.3,18,86.0,15,5,21.0,4,1.17,24.0,29.0,-5.0,-0.27,-0.68,23.0,34.8,-11.8,-0.65,-0.74
2107,Pervis Estupiñán,ec ECU,DF,Brighton,eng Premier League,24,1998,35,2675.0,76.0,78.2,29.7,31,83.0,20,4,25.0,2,1.63,59.0,43.0,16.0,0.54,0.18,58.3,40.7,17.6,0.59,-0.08
1055,Karl Etta,cm CMR,CC,Cádiz,es La Liga,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,34,1988,13,1051.0,81.0,30.7,11.7,12,88.0,10,1,1.0,3,0.62,17.0,28.0,-11.0,-0.94,-0.71,12.0,19.6,-7.6,-0.65,-0.45
1057,Edu Expósito,es ESP,CC,Espanyol,es La Liga,25,1996,28,1160.0,41.0,33.9,12.9,13,65.0,0,15,21.0,9,0.89,21.0,26.0,-5.0,-0.39,0.09,16.7,19.3,-2.6,-0.2,0.15
1058,Eberechi Eze,eng ENG,"CC,DL",Crystal Palace,eng Premier League,24,1998,38,2636.0,69.0,77.1,29.3,30,82.0,15,8,23.0,0,1.18,38.0,35.0,3.0,0.1,1.48,31.9,31.7,0.2,0.01,1.04
1059,Kimberly Ezekwem,de GER,DF,Freiburg,de Bundesliga,21,2001,1,8.0,8.0,0.3,0.1,0,0.0,0,1,8.0,3,0.0,0.0,0.0,0.0,0.0,-0.21,0.4,0.2,0.1,1.37,1.4
1060,Nicolás Ezequiel Fernández,ar ARG,"CC,DF",Elche,es La Liga,22,2000,18,514.0,29.0,15.0,5.7,3,65.0,1,15,21.0,12,0.44,5.0,10.0,-5.0,-0.88,0.12,6.4,12.3,-5.8,-1.02,-0.19
1061,Abdessamad Ezzalzouli,ma MAR,"DL,CC",Osasuna,es La Liga,20,2001,28,1504.0,54.0,44.0,16.7,19,72.0,2,9,16.0,0,1.43,20.0,15.0,5.0,0.3,0.77,16.8,19.5,-2.7,-0.16,0.01
1062,Łukasz Fabiański,pl POL,PO,West Ham,eng Premier League,37,1985,36,3111.0,86.0,91.0,34.6,36,86.0,33,0,0.0,0,1.08,37.0,48.0,-11.0,-0.32,0.26,43.9,45.5,-1.7,-0.05,0.59
1063,Fabinho,br BRA,CC,Liverpool,eng Premier League,28,1993,36,2671.0,74.0,78.1,29.7,31,82.0,20,5,23.0,0,1.78,59.0,34.0,25.0,0.84,0.48,52.7,38.4,14.3,0.48,-0.4
1064,Fábio,br BRA,"DF,CC",Nantes,fr Ligue 1,32,1990,6,224.0,37.0,6.5,2.5,3,47.0,0,3,27.0,1,1.0,3.0,3.0,0.0,0.0,0.51,3.2,2.5,0.7,0.29,0.58
1065,Noah Fadiga,sn SEN,DF,Brest,fr Ligue 1,22,1999,21,1308.0,62.0,38.2,14.5,16,77.0,7,5,15.0,2,0.86,14.0,23.0,-9.0,-0.62,-0.58,16.6,22.5,-5.9,-0.41,-0.12
2133,Wout Faes,be BEL,DF,Leicester City,eng Premier League,24,1998,34,3056.0,180.0,89.4,34.0,34,180.0,33,0,0.0,0,1.7000000000000002,45.0,57.0,-12.0,-1.29,-0.2500000000000001,46.6,56.8,-10.299999999999999,-0.6499999999999999,-0.42000000000000004
1068,Ryan Fage,fr FRA,CC,Troyes,fr Ligue 1,18,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,Nicolò Fagioli,it ITA,CC,Juventus,it Serie A,21,2001,26,1520.0,58.0,44.4,16.9,17,76.0,8,9,26.0,8,2.0,31.0,16.0,15.0,0.89,0.51,26.1,17.4,8.7,0.51,0.27
1070,Ralf Fährmann,de GER,PO,Schalke 04,de Bundesliga,33,1988,12,1025.0,85.0,33.5,11.4,12,85.0,11,0,0.0,15,1.25,11.0,13.0,-2.0,-0.18,1.33,13.1,16.4,-3.2,-0.28,0.35
2143,Romain Faivre,fr FRA,"CC,DL",Lorient,fr Ligue 1,24,1998,26,1546.0,108.0,45.2,17.1,17,150.0,7,9,54.0,5,2.79,23.0,20.0,3.0,1.13,0.73,22.799999999999997,21.1,1.6999999999999997,1.05,1.35
1073,Matteo Falasca,it ITA,DF,Roma,it Serie A,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,Radamel Falcao,co COL,"DL,CC",Rayo Vallecano,es La Liga,36,1986,27,616.0,23.0,18.0,6.8,3,75.0,1,24,16.0,5,1.11,6.0,9.0,-3.0,-0.44,-0.28,8.3,10.5,-2.2,-0.32,-0.2
1075,Wladimiro Falcone,it ITA,PO,Lecce,it Serie A,27,1995,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,0.95,33.0,46.0,-13.0,-0.34,0.0,36.1,42.1,-6.1,-0.16,0.0
1076,Fali,es ESP,"DF,CC",Cádiz,es La Liga,28,1993,25,1714.0,69.0,50.1,19.0,22,73.0,11,3,33.0,6,1.16,17.0,25.0,-8.0,-0.42,0.37,20.4,27.7,-7.3,-0.39,0.28
1077,Fallou Fall,sn SEN,DF,Reims,fr Ligue 1,18,2004,1,32.0,32.0,0.9,0.4,0,0.0,0,1,32.0,4,0.0,0.0,1.0,-1.0,-2.81,-2.84,0.2,1.7,-1.5,-4.09,-4.36
1078,Mamadou Fall,sn SEN,DF,Villarreal,es La Liga,19,2002,1,30.0,30.0,0.9,0.3,0,0.0,0,1,30.0,0,3.0,1.0,0.0,1.0,3.0,2.52,1.8,0.2,1.6,4.8,4.54
1079,Alessandro Falleni,it ITA,DL,Atalanta,it Serie A,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,30,1991,23,1485.0,65.0,43.4,16.5,19,74.0,8,4,19.0,3,0.88,12.0,36.0,-24.0,-1.45,-1.27,16.4,26.4,-10.0,-0.61,-0.42
1081,Mohamed Fares,dz ALG,"DF,DL",Lazio,it Serie A,26,1996,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,Biel Farres,es ESP,DF,Girona,es La Liga,20,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,Ansu Fati,es ESP,DL,Barcelona,es La Liga,19,2002,36,1393.0,39.0,40.7,15.5,12,71.0,1,24,22.0,1,2.36,36.0,5.0,31.0,2.0,1.16,31.8,13.1,18.7,1.21,0.16
1084,Giacomo Faticanti,it ITA,CC,Roma,it Serie A,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,Costantino Favasuli,it ITA,CC,Fiorentina,it Serie A,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,Khalil Fayad,fr FRA,CC,Montpellier,fr Ligue 1,18,2004,24,718.0,30.0,21.0,8.0,7,67.0,2,17,15.0,8,1.21,17.0,15.0,2.0,0.25,0.22,10.4,14.3,-3.9,-0.49,-0.29
1087,Cheikh Faye,sn SEN,DL,Montpellier,fr Ligue 1,23,1999,2,37.0,19.0,1.1,0.4,0,0.0,0,2,19.0,1,1.5,1.0,2.0,-1.0,-2.43,-2.54,0.3,2.8,-2.5,-6.1,-5.91
1088,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,35,1987,14,1074.0,77.0,31.4,11.9,12,88.0,10,2,8.0,1,1.21,19.0,19.0,0.0,0.0,0.54,15.0,22.9,-7.9,-0.66,0.21
1089,Jacopo Fazzini,it ITA,CC,Empoli,it Serie A,19,2003,21,825.0,39.0,24.1,9.2,8,71.0,1,13,20.0,16,1.38,6.0,9.0,-3.0,-0.33,-0.02,10.5,14.4,-3.9,-0.43,0.11
1090,Zouhair Feddal,ma MAR,DF,Valladolid,es La Liga,33,1989,8,375.0,47.0,11.0,4.2,4,68.0,2,4,26.0,5,1.25,5.0,7.0,-2.0,-0.48,0.35,3.4,9.2,-5.9,-1.41,-0.8
1091,Nabil Fekir,fr FRA,CC,Betis,es La Liga,29,1993,15,961.0,64.0,28.1,10.7,12,73.0,5,3,28.0,0,1.73,19.0,10.0,9.0,0.84,0.99,19.9,10.1,9.7,0.91,1.2
2185,Felipe,br BRA,DF,Nott'ham Forest,eng Premier League,33,1989,19,1612.0,154.0,47.2,18.0,17,179.0,15,2,98.0,12,1.1400000000000001,21.0,35.0,-14.0,-1.69,-1.97,17.599999999999998,33.5,-16.0,-1.0,-1.1800000000000002
1094,Luiz Felipe,it ITA,DF,Betis,es La Liga,25,1997,23,1763.0,77.0,51.5,19.6,22,79.0,16,1,16.0,3,1.35,23.0,23.0,0.0,0.0,-0.27,28.1,25.3,2.8,0.14,0.2
2191,João Félix,pt POR,"DL,CC",Chelsea,eng Premier League,22,1999,30,1591.0,105.0,46.5,17.7,18,149.0,4,12,40.0,2,2.74,22.0,23.0,-1.0,0.03999999999999998,-0.8899999999999999,26.7,22.0,4.7,0.45999999999999996,0.050000000000000044
1097,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,24,1997,19,1450.0,76.0,47.4,16.1,16,86.0,14,3,25.0,1,0.95,18.0,27.0,-9.0,-0.56,0.11,17.1,23.3,-6.3,-0.39,0.6
1098,Kiko Femenía,es ESP,DF,Villarreal,es La Liga,31,1991,20,1133.0,57.0,33.1,12.6,13,78.0,6,7,17.0,9,1.45,13.0,14.0,-1.0,-0.08,-0.87,17.9,16.5,1.4,0.11,-0.28
1099,Evan Ferguson,ie IRL,DL,Brighton,eng Premier League,17,2004,19,950.0,50.0,27.8,10.6,10,70.0,1,9,28.0,2,1.63,21.0,12.0,9.0,0.85,0.49,23.3,13.1,10.2,0.97,0.5
1100,Lewis Ferguson,sct SCO,"CC,DL",Bologna,it Serie A,22,1999,32,2314.0,72.0,67.7,25.7,27,82.0,15,5,21.0,4,1.5,40.0,30.0,10.0,0.39,0.88,30.5,32.8,-2.3,-0.09,0.12
1101,Bruno Fernandes,pt POR,"CC,DL",Manchester Utd,eng Premier League,27,1994,37,3316.0,90.0,97.0,36.8,37,90.0,33,0,0.0,0,2.03,57.0,39.0,18.0,0.49,3.08,65.9,49.2,16.7,0.45,-0.04
1102,Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,26,1996,32,2437.0,76.0,79.6,27.1,28,84.0,17,4,20.0,2,1.41,47.0,45.0,2.0,0.07,0.51,39.0,41.4,-2.4,-0.09,0.51
1103,Aitor Fernández,es ESP,PO,Osasuna,es La Liga,31,1991,21,1890.0,90.0,55.3,21.0,21,90.0,21,0,0.0,17,1.67,23.0,19.0,4.0,0.19,0.72,20.6,24.3,-3.6,-0.17,-0.02
1104,Álex Fernández,es ESP,"CC,DL",Cádiz,es La Liga,29,1992,28,1576.0,56.0,46.1,17.5,17,78.0,9,11,23.0,3,1.11,12.0,26.0,-14.0,-0.8,-0.36,17.2,29.6,-12.4,-0.71,-0.34
1105,Álvaro Fernández,es ESP,PO,Espanyol,es La Liga,24,1998,11,990.0,90.0,28.9,11.0,11,90.0,11,0,0.0,23,1.33,17.0,18.0,-1.0,-0.09,0.5,13.5,15.3,-1.8,-0.16,0.2
1106,Carlos Fernández,es ESP,DL,Real Sociedad,es La Liga,26,1996,24,631.0,26.0,18.5,7.0,8,54.0,0,16,13.0,4,1.79,7.0,8.0,-1.0,-0.14,-0.69,7.7,7.2,0.5,0.07,-0.54
1107,Marcos Fernández Cózar,,DF,Mallorca,es La Liga,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,Enzo Fernández,ar ARG,CC,Chelsea,eng Premier League,21,2001,18,1547.0,86.0,45.2,17.2,18,86.0,14,0,0.0,0,0.83,16.0,25.0,-9.0,-0.52,-0.52,24.8,24.1,0.7,0.04,0.22
1109,Federico Fernández,ar ARG,DF,Elche,es La Liga,33,1989,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,4,0.0,1.0,2.0,-1.0,-1.0,-0.03,1.1,0.9,0.3,0.29,1.18
1110,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,26,1996,27,2156.0,80.0,63.0,24.0,24,83.0,21,3,53.0,6,1.26,26.0,42.0,-16.0,-0.67,0.33,26.0,38.0,-12.0,-0.5,0.52
1111,Nehemiah Fernandez,fr FRA,DF,Paris S-G,fr Ligue 1,17,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,Valery Fernández,es ESP,"CC,DF",Girona,es La Liga,22,1999,25,967.0,39.0,28.3,10.7,7,75.0,1,18,24.0,9,1.24,14.0,14.0,0.0,0.0,-0.11,14.8,18.1,-3.2,-0.3,-0.25
2227,Fernando,es ESP,PO,Almería,es La Liga,32,1990,59,4862.0,161.0,142.2,54.0,56,170.0,47,3,14.0,3,2.6100000000000003,76.0,82.0,-6.0,0.040000000000000036,2.7199999999999998,64.7,81.9,-17.1,-0.5,0.46
1115,Ichem Ferrah,fr FRA,CC,Lille,fr Ligue 1,16,2005,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,28,1994,28,1875.0,135.0,54.8,20.799999999999997,23,157.0,12,5,35.0,7,1.05,14.0,39.0,-25.0,-2.4299999999999997,-0.44999999999999996,17.9,32.9,-14.8,-1.42,0.19
1118,Gabriele Ferrarini,it ITA,DF,Monza,it Serie A,22,2000,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,Andrea Ferraris,it ITA,DL,Monza,it Serie A,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,24,1998,5,136.0,27.0,4.0,1.5,0,0.0,0,5,27.0,27,1.17,1.0,3.0,-2.0,-1.32,-0.53,1.7,3.2,-1.5,-1.0,-0.55
1121,Jordan Ferri,fr FRA,CC,Montpellier,fr Ligue 1,30,1992,34,2738.0,81.0,80.1,30.4,32,84.0,20,2,28.0,0,1.26,52.0,50.0,2.0,0.07,-0.07,42.3,45.5,-3.2,-0.11,0.79
1122,Fidel,es ESP,"CC,DL",Elche,es La Liga,32,1989,27,1714.0,63.0,50.1,19.0,21,73.0,4,6,30.0,1,0.81,14.0,29.0,-15.0,-0.79,0.37,20.1,32.2,-12.0,-0.63,0.45
1123,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,24,1998,2,47.0,24.0,1.4,0.5,0,0.0,0,2,24.0,1,0.5,2.0,0.0,2.0,3.83,4.1,1.9,0.4,1.5,2.81,3.03
1124,Ryan Finnigan,eng ENG,CC,Southampton,eng Premier League,18,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,Matteo Fiorenza,it ITA,PO,Torino,it Serie A,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,Vincenzo Fiorillo,it ITA,PO,Salernitana,it Serie A,32,1990,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,32,3.0,3.0,2.0,1.0,1.0,1.41,1.2,2.3,-1.1,-1.07,-0.28
1127,Roberto Firmino,br BRA,"DL,CC",Liverpool,eng Premier League,30,1991,25,1213.0,49.0,35.5,13.5,13,73.0,3,12,22.0,0,1.64,28.0,17.0,11.0,0.82,0.12,24.0,19.6,4.3,0.32,-0.39
1128,Junior Firpo,es ESP,DF,Leeds United,eng Premier League,25,1996,19,1368.0,72.0,40.0,15.2,14,86.0,10,5,32.0,11,0.74,17.0,33.0,-16.0,-1.05,-0.44,17.0,30.9,-13.9,-0.92,-0.66
1129,Kilian Fischer,de GER,"DF,DL",Wolfsburg,de Bundesliga,21,2000,10,502.0,50.0,16.4,5.6,5,86.0,2,5,14.0,15,2.2,6.0,8.0,-2.0,-0.36,-0.75,5.8,8.3,-2.5,-0.45,-0.54
1130,Mark Flekken,nl NED,PO,Freiburg,de Bundesliga,29,1993,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,0.0,0,1.74,51.0,44.0,7.0,0.21,0.0,48.0,48.8,-0.8,-0.02,0.0
1131,Junior Flemmings,jm JAM,"DL,CC",Toulouse,fr Ligue 1,26,1996,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,Florian Flick,de GER,CC,Schalke 04,de Bundesliga,22,2000,8,512.0,64.0,16.7,5.7,5,85.0,4,3,30.0,7,0.63,6.0,12.0,-6.0,-1.05,0.0,6.7,7.8,-1.1,-0.19,0.39
1133,Alexis Flips,fr FRA,"DL,CC",Reims,fr Ligue 1,22,2000,33,1978.0,60.0,57.8,22.0,28,68.0,4,5,17.0,3,1.45,28.0,23.0,5.0,0.23,0.54,37.4,29.3,8.0,0.37,0.32
1134,Alessandro Florenzi,it ITA,DF,Milan,it Serie A,31,1991,6,203.0,34.0,5.9,2.3,2,73.0,1,4,14.0,8,1.33,3.0,1.0,2.0,0.89,0.36,4.1,1.9,2.2,0.99,0.56
1135,Romano Floriani,it ITA,DF,Lazio,it Serie A,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,Phil Foden,eng ENG,DL,Manchester City,eng Premier League,22,2000,32,1842.0,58.0,53.9,20.5,22,77.0,11,10,15.0,1,2.31,49.0,16.0,33.0,1.61,0.02,39.6,17.7,21.9,1.07,-0.33
1137,Seko Fofana,ci CIV,CC,Lens,fr Ligue 1,27,1995,35,3073.0,88.0,89.9,34.1,34,89.0,28,1,45.0,1,2.2,58.0,25.0,33.0,0.97,-0.59,57.5,36.5,21.0,0.62,0.05
2277,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,21,2000,17,1363.0,169.0,39.9,15.1,14,175.0,9,3,54.0,1,1.5,17.0,24.0,-7.0,-1.38,-0.7999999999999999,19.0,22.4,-3.3,-1.29,-0.92
1140,Yahia Fofana,ci CIV,PO,Angers,fr Ligue 1,21,2000,11,990.0,90.0,28.9,11.0,11,90.0,11,0,0.0,16,0.91,12.0,19.0,-7.0,-0.64,0.88,12.8,15.4,-2.6,-0.23,0.44
1141,Youssouf Fofana,fr FRA,CC,Monaco,fr Ligue 1,23,1999,36,3086.0,86.0,90.2,34.3,35,87.0,32,1,45.0,0,1.78,65.0,48.0,17.0,0.5,1.84,56.5,45.3,11.2,0.33,0.95
1142,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,27,1994,24,1976.0,82.0,57.8,22.0,23,85.0,16,1,13.0,0,1.46,28.0,25.0,3.0,0.14,0.32,34.8,30.8,4.0,0.18,-0.12
1143,Alessandro Fontanarosa,it ITA,DF,Inter,it Serie A,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,José Fonte,pt POR,DF,Lille,fr Ligue 1,38,1983,31,2592.0,84.0,75.8,28.8,30,86.0,28,1,14.0,2,1.61,41.0,30.0,11.0,0.38,-0.71,50.6,32.7,17.9,0.62,-0.5
1145,Pablo Fornals,es ESP,"DL,CC",West Ham,eng Premier League,26,1996,32,1503.0,47.0,43.9,16.7,17,75.0,3,15,16.0,6,1.09,18.0,28.0,-10.0,-0.6,-0.46,19.7,24.6,-5.0,-0.3,-0.35
1146,Emil Forsberg,se SWE,"CC,DL",RB Leipzig,de Bundesliga,30,1991,30,1482.0,49.0,48.4,16.5,16,72.0,2,14,23.0,3,1.87,28.0,26.0,2.0,0.12,-1.08,26.8,23.7,3.1,0.19,-1.08
1147,Adam Forshaw,eng ENG,CC,Leeds United,eng Premier League,30,1991,12,479.0,40.0,14.0,5.3,5,68.0,1,7,20.0,4,0.5,4.0,13.0,-9.0,-1.69,-1.05,4.4,12.2,-7.7,-1.44,-1.07
1148,Fraser Forster,eng ENG,PO,Tottenham,eng Premier League,34,1988,14,1215.0,87.0,35.5,13.5,13,90.0,13,1,45.0,24,1.29,26.0,24.0,2.0,0.15,-0.06,21.4,18.8,2.6,0.19,0.0
1149,Philipp Förster,de GER,CC,Bochum,de Bundesliga,27,1995,25,1309.0,52.0,42.8,14.5,15,72.0,2,10,23.0,6,1.12,23.0,28.0,-5.0,-0.34,1.04,18.1,23.5,-5.4,-0.37,0.68
1150,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,30,1992,1,7.0,7.0,0.2,0.1,0,0.0,0,1,7.0,10,3.0,2.0,0.0,2.0,25.71,24.74,0.4,0.0,0.4,4.67,4.07
1151,Fortuño,es ESP,PO,Espanyol,es La Liga,20,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,24,1998,11,191.0,17.0,6.2,2.1,1,53.0,0,10,14.0,19,2.27,5.0,2.0,3.0,1.41,1.26,3.3,1.9,1.4,0.64,0.42
1153,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,29,1993,30,1738.0,58.0,50.8,19.3,17,88.0,15,13,19.0,8,1.17,17.0,24.0,-7.0,-0.36,-0.58,19.8,25.3,-5.5,-0.28,-0.89
1154,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,24,1998,24,1958.0,82.0,57.3,21.8,22,86.0,17,2,36.0,3,1.92,41.0,24.0,17.0,0.78,0.66,36.7,30.1,6.6,0.3,0.02
1155,Gianluca Frabotta,it ITA,DF,Lecce,it Serie A,23,1999,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,Raphael Framberger,de GER,"DF,DL",Augsburg,de Bundesliga,26,1995,3,176.0,59.0,5.8,2.0,2,80.0,0,1,17.0,8,0.33,2.0,6.0,-4.0,-2.05,-1.51,1.0,3.9,-2.9,-1.46,-0.8
