Fee,Market Value,npxG+xAG2020-2021,npxG2020-2021,PrgP2020-2021,G+A2020-2021,npxG+xAG2021-2022,Ass2020-2021,G-TP2020-2021,xAG2021-2022,xG2020-2021,PrgP2021-2022,PrgC2020-2021,G+A2021-2022,xG2021-2022,Gls.2020-2021,Titular2020-2021,PrgC2021-2022,npxG2021-2022,Mín2020-2021,90 s2020-2021,PrgR2021-2022,Gls.2021-2022,xAG2020-2021,G-TP2021-2022,TA2020-2021,Titular2021-2022,Mín2021-2022,90 s2021-2022,PrgR2020-2021,Ass2021-2022,TP2021-2022,npxG2019-2020,npxG+xAG2019-2020,TPint2021-2022,G-TP2019-2020,PJ2020-2021,G+A-TP2020-2021,G-TP.12020-2021,PrgP2019-2020,PrgC2019-2020,TA2021-2022,G+A.12020-2021,xG2019-2020,Gls..12020-2021,PJ2021-2022,Gls.2019-2020,PrgR2019-2020,G+A2019-2020,npxG.12020-2021,xG.12020-2021,Jugador
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1395.0,15.5,0.0,0.0,0.0,0.0,1.0,4.0,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Marwin Hitz
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Hjulsager
2.0,3.5,0.2,0.1,48.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,952.0,10.6,0.0,0.0,0.1,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,Wesley Hoedt
,,2.8,1.5,122.0,4.0,3.8,3.0,1.0,1.8,1.5,135.0,26.0,6.0,2.1,1.0,30.0,15.0,2.1,2729.0,30.3,17.0,2.0,1.3,2.0,11.0,30.0,2600.0,28.9,14.0,4.0,0.0,2.6,3.2,0.0,1.0,31.0,0.13,0.03,145.0,33.0,5.0,0.13,2.6,0.03,30.0,1.0,20.0,1.0,0.05,0.05,Nicolas Höfler
,,7.9,2.5,73.0,17.0,14.7,11.0,3.0,6.6,4.9,95.0,46.0,17.0,8.1,6.0,21.0,60.0,8.1,1817.0,20.2,161.0,12.0,5.3,12.0,1.0,24.0,2078.0,23.1,106.0,5.0,0.0,4.4,7.9,0.0,5.0,24.0,0.69,0.15,80.0,42.0,1.0,0.84,4.4,0.3,26.0,5.0,67.0,8.0,0.13,0.24,Jonas Hofmann
,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.3,0.0,0.0,3.0,0.0,0.0,40.0,7.0,0.0,0.0,0.1,0.0,0.0,0.0,9.0,0.0,0.0,0.0,Marco Höger
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonathan Hogg
,,1.2,1.0,114.0,1.0,0.4,1.0,0.0,0.0,1.0,23.0,10.0,1.0,0.4,0.0,28.0,4.0,0.4,2558.0,28.4,0.0,1.0,0.2,1.0,2.0,9.0,845.0,9.4,1.0,0.0,0.0,0.2,0.2,0.0,0.0,30.0,0.04,0.0,16.0,3.0,4.0,0.04,0.2,0.0,15.0,0.0,1.0,0.0,0.04,0.04,Rob Holding
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,0.0,0.0,0.0,0.0,0.0,51.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,27.0,0.0,0.0,0.0,José Holebas
,,11.3,8.5,46.0,8.0,12.6,4.0,4.0,3.5,8.5,85.0,57.0,9.0,9.1,4.0,22.0,33.0,9.1,2089.0,23.2,208.0,7.0,2.8,7.0,5.0,30.0,2583.0,28.7,148.0,2.0,0.0,8.1,10.4,0.0,8.0,33.0,0.34,0.17,41.0,59.0,2.0,0.34,8.9,0.17,34.0,8.0,180.0,10.0,0.37,0.37,Lucas Höler
,,1.7,1.0,57.0,1.0,1.4,0.0,1.0,0.1,1.0,40.0,21.0,3.0,1.3,1.0,26.0,4.0,1.3,2287.0,25.4,2.0,2.0,0.7,2.0,9.0,23.0,2134.0,23.7,36.0,1.0,0.0,1.7,2.4,0.0,0.0,28.0,0.04,0.04,58.0,18.0,7.0,0.04,1.7,0.04,25.0,0.0,4.0,3.0,0.04,0.04,Mason Holgate
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis Holtby
,,0.0,0.0,0.0,0.0,8.6,0.0,0.0,4.9,0.0,43.0,0.0,9.0,3.7,0.0,0.0,81.0,3.7,0.0,0.0,132.0,5.0,0.0,5.0,0.0,23.0,1840.0,20.4,0.0,4.0,0.0,1.1,2.6,0.0,1.0,0.0,0.0,0.0,25.0,59.0,0.0,0.0,1.1,0.0,29.0,1.0,75.0,1.0,0.0,0.0,Gerrit Holtmann
,,1.8,0.2,62.0,1.0,0.6,1.0,0.0,0.5,0.2,21.0,34.0,0.0,0.1,0.0,20.0,18.0,0.1,1768.0,19.6,25.0,0.0,1.6,0.0,6.0,3.0,478.0,5.3,37.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.05,0.0,0.0,0.0,2.0,0.05,0.0,0.0,11.0,0.0,0.0,0.0,0.01,0.01,Jannes Horn
,,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,3009.0,33.4,0.0,0.0,0.1,0.0,0.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,Timo Horn
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benedikt Höwedes
,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2565.0,28.5,1.0,0.0,0.0,0.0,1.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,Lukáš Hrádecký
,,0.0,0.0,0.0,0.0,9.3,0.0,0.0,4.1,0.0,87.0,0.0,14.0,9.1,0.0,0.0,51.0,5.1,0.0,0.0,200.0,9.0,0.0,4.0,0.0,33.0,2777.0,30.9,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,Branimir Hrgota
,,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,77.0,0.0,1.0,1.3,0.0,0.0,8.0,1.3,0.0,0.0,5.0,1.0,0.0,1.0,0.0,20.0,1740.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,Timo Hübers
,,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.1,0.0,0.0,5.0,1.1,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,375.0,4.2,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,128.0,23.0,2.0,0.0,2.0,0.0,5.0,1.0,7.0,5.0,0.0,0.0,Benjamin Hübner
,,0.2,0.1,17.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,525.0,5.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,1.9,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,3.0,0.0,0.02,0.02,Florian Hübner
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomáš Hubočan
,25.0,4.1,1.3,75.0,5.0,4.6,3.0,2.0,2.1,1.3,41.0,89.0,3.0,2.5,2.0,10.0,67.0,2.5,1059.0,11.8,102.0,1.0,2.8,1.0,0.0,11.0,962.0,10.7,155.0,2.0,0.0,1.9,4.0,0.0,1.0,23.0,0.42,0.17,43.0,63.0,1.0,0.42,1.9,0.17,15.0,1.0,116.0,6.0,0.11,0.11,Callum Hudson-Odoi
,,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,38.0,0.0,1.0,0.1,0.0,0.0,5.0,0.1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,1053.0,11.7,0.0,1.0,0.0,2.3,4.4,0.0,1.0,0.0,0.0,0.0,87.0,40.0,6.0,0.0,2.3,0.0,16.0,1.0,60.0,2.0,0.0,0.0,Will Hughes
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan Hugill
1.8,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitor Hugo
,,5.4,4.6,149.0,5.0,1.6,0.0,5.0,0.7,4.6,78.0,17.0,3.0,0.9,5.0,32.0,18.0,0.9,2813.0,31.3,4.0,1.0,0.8,1.0,6.0,20.0,1765.0,19.6,7.0,2.0,0.0,1.9,3.9,0.0,1.0,33.0,0.16,0.16,142.0,23.0,4.0,0.16,1.9,0.16,23.0,1.0,8.0,4.0,0.15,0.15,Mats Hummels
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,68.0,13.0,0.0,0.0,1.5,0.0,0.0,1.0,4.0,1.0,0.0,0.0,Uwe Hünemeier
1.5,3.5,5.6,4.6,14.0,4.0,0.0,0.0,4.0,0.0,4.6,0.0,8.0,0.0,0.0,4.0,5.0,0.0,0.0,589.0,6.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,7.2,9.6,0.0,7.0,20.0,0.61,0.61,27.0,20.0,0.0,0.61,7.9,0.61,0.0,8.0,82.0,9.0,0.71,0.71,Adrien Hunou
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Hunt
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emerson Hyndman
,,1.6,0.3,86.0,2.0,1.5,2.0,0.0,0.7,0.3,96.0,49.0,1.0,0.8,0.0,20.0,26.0,0.8,1768.0,19.6,69.0,1.0,1.3,1.0,2.0,24.0,2027.0,22.5,49.0,0.0,0.0,0.2,1.5,0.0,1.0,24.0,0.1,0.0,115.0,56.0,3.0,0.1,0.2,0.0,29.0,1.0,72.0,3.0,0.01,0.01,Elseid Hysaj
,,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,3.0,0.0,0.0,0.4,0.0,0.0,5.0,0.4,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,153.0,1.7,0.0,0.0,0.0,1.0,1.6,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,9.0,1.0,25.0,2.0,0.0,0.0,Suk Hyun-jun
,,2.7,1.1,218.0,6.0,4.2,4.0,2.0,2.3,1.1,242.0,36.0,4.0,1.9,2.0,38.0,46.0,1.9,3420.0,38.0,47.0,2.0,1.6,2.0,9.0,36.0,3196.0,35.5,26.0,2.0,0.0,3.2,5.0,0.0,0.0,38.0,0.16,0.05,219.0,33.0,3.0,0.16,3.2,0.05,36.0,0.0,55.0,1.0,0.03,0.03,Pierre Højbjerg
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Jordon Ibe
,,1.2,1.1,1.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,156.0,1.7,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,4.7,7.1,0.0,6.0,4.0,0.0,0.0,23.0,8.0,0.0,0.0,5.4,0.0,0.0,7.0,75.0,9.0,0.65,0.65,Vedad Ibišević
,2.0,0.2,0.2,34.0,0.0,1.0,0.0,0.0,0.4,0.2,48.0,3.0,1.0,0.7,0.0,10.0,5.0,0.7,928.0,10.3,7.0,0.0,0.1,0.0,4.0,12.0,1034.0,11.5,4.0,1.0,0.0,3.8,4.8,0.0,1.0,13.0,0.0,0.0,115.0,5.0,4.0,0.0,3.8,0.0,20.0,1.0,26.0,3.0,0.02,0.02,Vicente Iborra
,,13.7,11.9,61.0,17.0,8.5,2.0,12.0,2.1,16.2,50.0,31.0,10.0,7.2,15.0,18.0,13.0,6.4,1493.0,16.6,99.0,8.0,1.8,8.0,2.0,11.0,1016.0,11.3,116.0,2.0,0.0,8.3,12.3,1.0,8.0,19.0,0.84,0.72,63.0,17.0,2.0,1.02,10.6,0.9,23.0,10.0,114.0,15.0,0.72,0.98,Zlatan Ibrahimović
,22.0,10.5,7.8,12.0,10.0,6.1,3.0,6.0,0.7,8.6,10.0,3.0,4.0,5.4,7.0,11.0,6.0,5.4,1079.0,12.0,53.0,4.0,2.7,4.0,1.0,10.0,1027.0,11.4,46.0,0.0,0.0,11.7,13.5,0.0,12.0,20.0,0.75,0.5,18.0,9.0,1.0,0.83,11.7,0.58,24.0,12.0,64.0,14.0,0.65,0.72,Mauro Icardi
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brown Ideye
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edgar Ié
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Julien Ielsch
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pietro Iemmello
,,11.1,7.4,41.0,14.0,6.1,2.0,12.0,2.5,8.2,37.0,31.0,9.0,3.6,12.0,16.0,28.0,3.6,1459.0,16.2,85.0,4.0,3.7,4.0,1.0,13.0,1264.0,14.0,124.0,5.0,0.0,6.0,8.6,0.0,5.0,25.0,0.86,0.74,29.0,22.0,1.0,0.86,6.0,0.74,26.0,5.0,88.0,8.0,0.46,0.51,Kelechi Iheanacho
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan Ikoko
,,6.4,3.5,73.0,9.0,7.5,5.0,3.0,3.8,4.3,77.0,65.0,3.0,3.8,4.0,26.0,47.0,3.8,2177.0,24.2,128.0,2.0,2.9,2.0,0.0,20.0,1711.0,19.0,117.0,1.0,0.0,3.3,7.3,0.0,2.0,37.0,0.33,0.12,72.0,67.0,2.0,0.37,4.1,0.17,35.0,3.0,162.0,9.0,0.14,0.18,Jonathan Ikone
,,13.5,3.3,144.0,15.0,5.7,9.0,4.0,3.3,4.9,70.0,88.0,6.0,3.1,6.0,17.0,43.0,2.4,1526.0,17.0,98.0,3.0,10.2,3.0,2.0,8.0,841.0,9.3,194.0,3.0,0.0,10.2,17.8,1.0,15.0,28.0,0.77,0.24,130.0,108.0,1.0,0.88,10.2,0.35,20.0,15.0,195.0,20.0,0.2,0.29,Josip Iličić
,,0.0,0.0,29.0,0.0,0.3,0.0,0.0,0.3,0.0,19.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,337.0,3.7,5.0,0.0,0.0,0.0,2.0,6.0,374.0,4.2,3.0,0.0,0.0,0.0,0.1,0.0,0.0,6.0,0.0,0.0,19.0,10.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,Asier Illarramendi
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jules Iloki
,,1.5,1.3,77.0,1.0,0.2,0.0,1.0,0.0,1.3,8.0,14.0,0.0,0.2,1.0,17.0,0.0,0.2,1578.0,17.5,0.0,0.0,0.2,0.0,4.0,3.0,266.0,3.0,13.0,0.0,0.0,1.8,2.5,0.0,2.0,27.0,0.06,0.06,64.0,6.0,1.0,0.06,1.8,0.06,12.0,2.0,6.0,3.0,0.07,0.07,Stefan Ilsanker
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Giannelli Imbula
,,19.8,13.6,84.0,26.0,17.2,6.0,16.0,2.8,19.8,54.0,74.0,29.0,21.5,20.0,34.0,52.0,14.3,2849.0,31.7,204.0,27.0,6.2,20.0,4.0,31.0,2711.0,30.1,250.0,2.0,7.0,15.3,21.6,9.0,22.0,35.0,0.69,0.51,96.0,94.0,4.0,0.82,27.2,0.63,31.0,36.0,253.0,45.0,0.43,0.63,Ciro Immobile
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emmanuel Imorou
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tom Ince
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Svante Ingelsson
,,2.4,0.8,9.0,2.0,0.0,2.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,576.0,6.4,0.0,0.0,1.6,0.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,4.5,4.8,0.0,4.0,14.0,0.31,0.0,5.0,9.0,0.0,0.31,5.3,0.0,0.0,4.0,46.0,4.0,0.13,0.13,Roberto Inglese
12.0,16.0,9.1,6.9,52.0,16.0,8.0,4.0,10.0,1.6,8.5,39.0,37.0,13.0,7.1,12.0,26.0,24.0,6.3,2173.0,24.1,117.0,7.0,2.1,6.0,1.0,22.0,1898.0,21.1,134.0,6.0,1.0,14.7,17.3,1.0,21.0,29.0,0.58,0.41,75.0,50.0,4.0,0.66,16.2,0.5,30.0,22.0,194.0,24.0,0.29,0.35,Danny Ings
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrés Iniesta
,25.0,17.7,9.3,192.0,27.0,10.6,8.0,12.0,5.6,15.6,150.0,138.0,19.0,15.3,19.0,33.0,104.0,4.9,2865.0,31.8,208.0,11.0,8.5,2.0,2.0,28.0,2290.0,25.4,270.0,8.0,9.0,8.6,15.9,13.0,3.0,35.0,0.63,0.38,156.0,146.0,2.0,0.85,12.5,0.6,32.0,8.0,349.0,14.0,0.29,0.49,Lorenzo Insigne
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emiliano Insúa
,,0.2,0.2,20.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,1587.0,17.6,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,Pablo Insua
,,4.2,2.4,55.0,1.0,0.0,0.0,1.0,0.0,2.4,0.0,59.0,0.0,0.0,1.0,22.0,0.0,0.0,1819.0,20.2,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,3.5,5.2,0.0,2.0,28.0,0.05,0.05,45.0,54.0,0.0,0.05,3.5,0.05,0.0,2.0,145.0,5.0,0.12,0.12,Takashi Inui
,,2.6,1.7,64.0,2.0,0.0,0.0,2.0,0.0,1.7,0.0,30.0,0.0,0.0,2.0,34.0,0.0,0.0,2835.0,31.5,0.0,0.0,0.9,0.0,6.0,0.0,0.0,0.0,54.0,0.0,0.0,1.3,2.3,0.0,0.0,36.0,0.06,0.06,53.0,32.0,0.0,0.06,1.3,0.06,0.0,0.0,50.0,2.0,0.05,0.05,Artur Ioniță
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gorka Iraizoz
