RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR
11,Ragnar Ache,de GER,"CC,DL",Eint Frankfurt,de Bundesliga,23,1998,2.9,117.0,1.0,7.0,46.0,65.0,17.0,117.0,11.0,6.0,54.5,5.0,45.5,72.0,450.0,176.0,8.0,5.0,3.0,16.0,9.0,97.0,29.0
12,Mohamed Achi,fr FRA,CC,Nantes,fr Ligue 1,19,2002,0.1,9.0,0.0,2.0,5.0,2.0,0.0,9.0,0.0,0.0,,0.0,,9.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
13,Marcos Acuña,ar ARG,DF,Sevilla,es La Liga,29,1991,25.1,2184.0,54.0,637.0,959.0,618.0,19.0,2184.0,66.0,44.0,66.7,22.0,33.3,1256.0,6253.0,3799.0,73.0,58.0,2.0,38.0,27.0,1467.0,153.0
14,Che Adams,sct SCO,DL,Southampton,eng Premier League,25,1996,22.7,712.0,22.0,81.0,293.0,344.0,94.0,712.0,35.0,20.0,57.1,15.0,42.9,394.0,1804.0,651.0,19.0,13.0,13.0,59.0,34.0,537.0,153.0
15,Tyler Adams,us USA,CC,RB Leipzig,de Bundesliga,22,1999,15.0,1062.0,28.0,184.0,739.0,150.0,10.0,1062.0,23.0,13.0,56.5,10.0,43.5,607.0,2825.0,1319.0,20.0,21.0,3.0,20.0,9.0,750.0,23.0
16,Sargis Adamyan,am ARM,"DL,CC",Hoffenheim,de Bundesliga,28,1993,3.7,149.0,2.0,17.0,72.0,63.0,9.0,149.0,12.0,6.0,50.0,6.0,50.0,89.0,547.0,224.0,9.0,3.0,0.0,12.0,5.0,95.0,26.0
17,Martin Adeline,fr FRA,"CC,DL",Reims,fr Ligue 1,17,2003,3.9,193.0,8.0,42.0,91.0,64.0,7.0,193.0,9.0,6.0,66.7,3.0,33.3,108.0,528.0,247.0,5.0,5.0,1.0,8.0,6.0,101.0,13.0
18,Amine Adli,ma MAR,"DL,CC",Leverkusen,de Bundesliga,21,2000,14.0,729.0,9.0,116.0,347.0,282.0,57.0,729.0,37.0,21.0,56.8,16.0,43.2,456.0,2836.0,1731.0,51.0,29.0,15.0,47.0,18.0,531.0,105.0
19,Yacine Adli,fr FRA,"CC,DL",Bordeaux,fr Ligue 1,21,2000,25.1,1531.0,16.0,266.0,793.0,491.0,45.0,1531.0,80.0,46.0,57.5,34.0,42.5,996.0,5781.0,2665.0,66.0,50.0,17.0,59.0,47.0,1050.0,99.0
20,Michel Aebischer,ch SUI,CC,Bologna,it Serie A,24,1997,4.9,292.0,12.0,68.0,171.0,56.0,8.0,292.0,4.0,1.0,25.0,3.0,75.0,143.0,635.0,297.0,2.0,2.0,2.0,9.0,5.0,196.0,9.0
21,Felix Afena-Gyan,gh GHA,"DL,CC",Roma,it Serie A,18,2003,7.4,278.0,0.0,17.0,91.0,175.0,39.0,278.0,20.0,5.0,25.0,15.0,75.0,193.0,1367.0,519.0,19.0,16.0,9.0,42.0,21.0,212.0,77.0
22,Martin Agirregabiria,es ESP,DF,Alavés,es La Liga,25,1996,18.0,966.0,43.0,298.0,448.0,227.0,12.0,966.0,19.0,14.0,73.7,5.0,26.3,429.0,1647.0,869.0,15.0,19.0,1.0,22.0,8.0,465.0,40.0
23,Julen Agirrezabala,es ESP,PO,Athletic Club,es La Liga,20,2000,4.0,92.0,73.0,92.0,0.0,0.0,0.0,92.0,0.0,0.0,,0.0,,41.0,198.0,115.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
24,Lucien Agoume,fr FRA,CC,Brest,fr Ligue 1,19,2002,20.8,1210.0,55.0,354.0,666.0,206.0,30.0,1210.0,32.0,22.0,68.8,10.0,31.3,705.0,3509.0,1564.0,16.0,19.0,6.0,19.0,17.0,741.0,28.0
25,Kevin Agudelo,co COL,"CC,DL",Spezia,it Serie A,22,1998,13.7,583.0,10.0,72.0,266.0,262.0,32.0,583.0,51.0,28.0,54.9,23.0,45.1,323.0,2163.0,1155.0,41.0,35.0,15.0,40.0,37.0,374.0,56.0
26,Nayef Aguerd,ma MAR,DF,Rennes,fr Ligue 1,25,1996,30.4,2469.0,221.0,1143.0,1274.0,59.0,34.0,2469.0,6.0,5.0,83.3,1.0,16.7,1611.0,7937.0,4516.0,11.0,7.0,0.0,7.0,4.0,1849.0,1.0
27,Sergio Agüero,ar ARG,DL,Barcelona,es La Liga,33,1988,1.7,57.0,0.0,1.0,26.0,31.0,15.0,57.0,2.0,1.0,50.0,1.0,50.0,34.0,172.0,85.0,4.0,2.0,2.0,4.0,1.0,53.0,13.0
28,Ruben Aguilar,fr FRA,DF,Monaco,fr Ligue 1,28,1993,23.8,1995.0,76.0,507.0,1015.0,487.0,27.0,1995.0,11.0,5.0,45.5,6.0,54.5,1133.0,5438.0,2920.0,61.0,54.0,4.0,31.0,5.0,1187.0,101.0
29,Álvaro Aguirre,es ESP,DL,Rayo Vallecano,es La Liga,21,2000,0.1,4.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
30,Naouirou Ahamada,fr FRA,"CC,DF",Stuttgart,de Bundesliga,19,2002,0.7,38.0,0.0,5.0,27.0,6.0,0.0,38.0,0.0,0.0,,0.0,,33.0,120.0,57.0,0.0,0.0,0.0,3.0,0.0,31.0,1.0
31,Anel Ahmedhodžić,ba BIH,DF,Bordeaux,fr Ligue 1,22,1999,15.0,1005.0,94.0,459.0,495.0,60.0,13.0,1005.0,4.0,1.0,25.0,3.0,75.0,715.0,4227.0,2449.0,18.0,14.0,3.0,8.0,5.0,669.0,12.0
32,Jean-Eudes Aholou,ci CIV,CC,Strasbourg,fr Ligue 1,27,1994,11.2,541.0,12.0,84.0,319.0,146.0,17.0,541.0,23.0,11.0,47.8,12.0,52.2,322.0,1663.0,769.0,16.0,11.0,2.0,21.0,10.0,341.0,39.0
33,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,25,1995,29.3,1828.0,196.0,894.0,895.0,48.0,12.0,1828.0,11.0,9.0,81.8,2.0,18.2,1111.0,5975.0,3687.0,25.0,10.0,1.0,14.0,6.0,1163.0,3.0
34,Ola Aina,ng NGA,DF,Torino,it Serie A,24,1996,16.0,950.0,48.0,227.0,441.0,294.0,27.0,950.0,40.0,18.0,45.0,22.0,55.0,483.0,2872.0,1398.0,42.0,34.0,7.0,32.0,10.0,530.0,78.0
35,Rayan Aït Nouri,dz ALG,"DF,CC",Wolves,eng Premier League,20,2001,20.3,1293.0,49.0,459.0,458.0,392.0,39.0,1293.0,81.0,42.0,51.9,39.0,48.1,659.0,3744.0,1969.0,60.0,38.0,19.0,44.0,27.0,736.0,127.0
36,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,23,1998,22.2,1101.0,108.0,442.0,484.0,181.0,31.0,1101.0,18.0,13.0,72.2,5.0,27.8,488.0,2991.0,1717.0,30.0,25.0,2.0,25.0,7.0,530.0,29.0
37,Ludovic Ajorque,fr FRA,DL,Strasbourg,fr Ligue 1,27,1994,30.4,1232.0,37.0,103.0,649.0,494.0,138.0,1229.0,27.0,14.0,51.9,13.0,48.1,651.0,2517.0,751.0,21.0,22.0,9.0,70.0,36.0,944.0,217.0
38,Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,26,1995,25.1,2195.0,198.0,963.0,1182.0,65.0,21.0,2195.0,9.0,8.0,88.9,1.0,11.1,1517.0,7984.0,4478.0,18.0,12.0,0.0,8.0,1.0,1649.0,8.0
39,Carlos Akapo,gq EQG,DF,Cádiz,es La Liga,28,1993,20.5,1084.0,88.0,403.0,456.0,236.0,9.0,1084.0,21.0,12.0,57.1,9.0,42.9,446.0,2527.0,1371.0,35.0,37.0,4.0,27.0,9.0,465.0,52.0
40,Marley Aké,fr FRA,"DL,CC",Juventus,it Serie A,20,2001,0.9,24.0,0.0,4.0,12.0,9.0,0.0,24.0,2.0,0.0,0.0,2.0,100.0,18.0,186.0,76.0,3.0,2.0,0.0,3.0,1.0,18.0,4.0
41,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,26,1995,10.3,956.0,56.0,332.0,525.0,103.0,10.0,956.0,2.0,0.0,0.0,2.0,100.0,677.0,3333.0,2158.0,12.0,12.0,0.0,4.0,3.0,741.0,8.0
42,Ilias Akhomach,es ESP,DL,Barcelona,es La Liga,17,2004,1.4,71.0,0.0,7.0,20.0,44.0,6.0,71.0,3.0,1.0,33.3,2.0,66.7,54.0,249.0,161.0,7.0,2.0,5.0,1.0,1.0,57.0,13.0
43,Maghnes Akliouche,fr FRA,"CC,DL",Monaco,fr Ligue 1,19,2002,0.6,34.0,0.0,3.0,12.0,19.0,3.0,34.0,1.0,0.0,0.0,1.0,100.0,27.0,154.0,66.0,2.0,1.0,1.0,5.0,1.0,29.0,7.0
44,Paul Akouokou,ci CIV,CC,Betis,es La Liga,23,1997,5.7,376.0,12.0,72.0,258.0,47.0,3.0,376.0,8.0,6.0,75.0,2.0,25.0,195.0,774.0,333.0,3.0,0.0,0.0,2.0,5.0,267.0,5.0
45,Jean-Daniel Akpa-Akpro,ci CIV,CC,Lazio,it Serie A,28,1992,3.5,166.0,10.0,45.0,88.0,37.0,1.0,166.0,10.0,6.0,60.0,4.0,40.0,89.0,417.0,216.0,5.0,4.0,0.0,13.0,4.0,107.0,8.0
46,Kevin Akpoguma,ng NGA,"DF,DL",Hoffenheim,de Bundesliga,26,1995,17.0,1139.0,54.0,364.0,525.0,257.0,34.0,1139.0,47.0,21.0,44.7,26.0,55.3,567.0,2745.0,1419.0,36.0,17.0,11.0,30.0,9.0,628.0,40.0
47,David Alaba,at AUT,DF,Real Madrid,es La Liga,29,1992,29.4,2189.0,200.0,910.0,1001.0,285.0,41.0,2189.0,10.0,4.0,40.0,6.0,60.0,1529.0,8443.0,5039.0,40.0,34.0,5.0,18.0,3.0,1701.0,76.0
48,Sofiane Alakouch,ma MAR,"DF,CC",Metz,fr Ligue 1,23,1998,1.8,131.0,6.0,32.0,69.0,30.0,0.0,131.0,4.0,2.0,50.0,2.0,50.0,72.0,244.0,142.0,3.0,5.0,0.0,6.0,2.0,85.0,10.0
49,Tomás Alarcón,cl CHI,CC,Cádiz,es La Liga,22,1999,15.8,747.0,55.0,220.0,370.0,164.0,9.0,747.0,8.0,4.0,50.0,4.0,50.0,331.0,1328.0,482.0,6.0,8.0,2.0,15.0,10.0,361.0,13.0
50,Lucas Alario,ar ARG,DL,Leverkusen,de Bundesliga,28,1992,7.3,261.0,6.0,17.0,113.0,134.0,43.0,260.0,14.0,12.0,85.7,2.0,14.3,153.0,635.0,245.0,6.0,5.0,3.0,30.0,13.0,200.0,44.0
51,Jordi Alba,es ESP,DF,Barcelona,es La Liga,32,1989,29.4,3031.0,82.0,668.0,1469.0,908.0,68.0,3031.0,22.0,6.0,27.3,16.0,72.7,1738.0,5754.0,3133.0,47.0,52.0,9.0,25.0,4.0,2142.0,213.0
52,Josué Albert,fr FRA,DF,Clermont Foot,fr Ligue 1,29,1992,0.2,10.0,2.0,5.0,4.0,1.0,1.0,10.0,0.0,0.0,,0.0,,6.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
53,Luis Alberto,es ESP,CC,Lazio,it Serie A,28,1992,26.1,2177.0,16.0,259.0,1216.0,728.0,30.0,2177.0,44.0,27.0,61.4,17.0,38.6,1343.0,6796.0,3999.0,84.0,89.0,7.0,29.0,23.0,1682.0,89.0
54,Raúl Albiol,es ESP,DF,Villarreal,es La Liga,35,1985,27.4,1799.0,253.0,949.0,819.0,38.0,9.0,1799.0,4.0,3.0,75.0,1.0,25.0,1054.0,6003.0,3342.0,11.0,4.0,0.0,7.0,6.0,1167.0,0.0
55,Marc Albrighton,eng ENG,"DL,DF",Leicester City,eng Premier League,31,1989,12.6,705.0,35.0,166.0,302.0,243.0,12.0,705.0,40.0,15.0,37.5,25.0,62.5,357.0,1616.0,691.0,21.0,14.0,2.0,21.0,8.0,397.0,56.0
56,Paco Alcácer,es ESP,DL,Villarreal,es La Liga,27,1993,8.7,253.0,2.0,21.0,97.0,135.0,40.0,253.0,10.0,5.0,50.0,5.0,50.0,124.0,335.0,134.0,4.0,3.0,3.0,19.0,7.0,162.0,45.0
57,Thiago Alcántara,es ESP,CC,Liverpool,eng Premier League,30,1991,17.0,1700.0,32.0,247.0,1106.0,362.0,20.0,1700.0,32.0,20.0,62.5,12.0,37.5,1039.0,5003.0,2393.0,24.0,43.0,1.0,16.0,13.0,1279.0,45.0
58,Rubén Alcaraz,es ESP,CC,Cádiz,es La Liga,30,1991,12.3,807.0,18.0,152.0,513.0,156.0,18.0,807.0,17.0,11.0,64.7,6.0,35.3,457.0,2507.0,1343.0,26.0,10.0,1.0,21.0,11.0,526.0,21.0
59,Omar Alderete,py PAR,DF,Valencia,es La Liga,24,1996,26.7,1292.0,185.0,658.0,596.0,56.0,25.0,1292.0,14.0,13.0,92.9,1.0,7.1,587.0,3421.0,2219.0,17.0,14.0,2.0,19.0,4.0,546.0,3.0
60,Iván Alejo,es ESP,"CC,DL",Cádiz,es La Liga,26,1995,11.8,513.0,21.0,109.0,184.0,231.0,21.0,513.0,43.0,15.0,34.9,28.0,65.1,300.0,2923.0,1472.0,63.0,32.0,6.0,40.0,17.0,329.0,88.0
61,Doğan Alemdar,tr TUR,PO,Rennes,fr Ligue 1,18,2002,12.0,419.0,334.0,415.0,4.0,0.0,0.0,419.0,0.0,0.0,,0.0,,272.0,1272.0,648.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0
62,Carles Aleñá,es ESP,CC,Getafe,es La Liga,23,1998,25.8,1095.0,9.0,137.0,635.0,334.0,14.0,1095.0,35.0,17.0,48.6,18.0,51.4,660.0,3215.0,1324.0,33.0,27.0,1.0,45.0,32.0,778.0,65.0
63,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,22,1998,31.7,3036.0,71.0,602.0,1386.0,1070.0,83.0,3036.0,39.0,19.0,48.7,20.0,51.3,1504.0,5687.0,2824.0,53.0,55.0,14.0,41.0,19.0,1897.0,201.0
64,Mohamed Ali Cho,fr FRA,DL,Angers,fr Ligue 1,17,2004,20.4,570.0,2.0,42.0,227.0,313.0,70.0,570.0,58.0,25.0,43.1,33.0,56.9,388.0,2889.0,1418.0,60.0,31.0,20.0,91.0,32.0,410.0,150.0
65,Alisson,br BRA,PO,Liverpool,eng Premier League,28,1992,36.0,1469.0,1042.0,1452.0,17.0,0.0,0.0,1469.0,1.0,1.0,100.0,0.0,0.0,873.0,3573.0,2223.0,0.0,0.0,0.0,1.0,0.0,836.0,0.0
66,Allan,br BRA,CC,Everton,eng Premier League,30,1991,24.3,1259.0,77.0,324.0,763.0,191.0,7.0,1259.0,31.0,21.0,67.7,10.0,32.3,650.0,3118.0,1603.0,26.0,24.0,4.0,38.0,24.0,672.0,18.0
67,Jim Allevinah,ga GAB,DL,Clermont Foot,fr Ligue 1,26,1995,16.5,747.0,8.0,105.0,339.0,319.0,64.0,747.0,68.0,32.0,47.1,36.0,52.9,565.0,4604.0,2177.0,77.0,48.0,17.0,42.0,40.0,595.0,118.0
68,Dele Alli,eng ENG,CC,Tottenham,eng Premier League,25,1996,7.3,339.0,24.0,74.0,188.0,82.0,14.0,338.0,27.0,12.0,44.4,15.0,55.6,184.0,923.0,358.0,8.0,8.0,0.0,13.0,19.0,203.0,22.0
69,Dele Alli,eng ENG,"CC,DL",Everton,eng Premier League,25,1996,3.8,225.0,13.0,50.0,107.0,71.0,13.0,225.0,14.0,5.0,35.7,9.0,64.3,108.0,708.0,290.0,7.0,8.0,3.0,15.0,6.0,132.0,21.0
70,Miguel Almirón,py PAR,"CC,DL",Newcastle Utd,eng Premier League,27,1994,19.1,728.0,22.0,135.0,302.0,307.0,43.0,728.0,39.0,26.0,66.7,13.0,33.3,446.0,2959.0,1319.0,44.0,21.0,12.0,44.0,24.0,471.0,85.0
71,Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,30,1990,24.1,1791.0,72.0,451.0,626.0,730.0,69.0,1791.0,35.0,15.0,42.9,20.0,57.1,882.0,4325.0,2172.0,51.0,32.0,10.0,43.0,25.0,1037.0,192.0
72,Giorgio Altare,it ITA,DF,Cagliari,it Serie A,22,1998,16.3,1000.0,96.0,426.0,456.0,129.0,25.0,1000.0,10.0,8.0,80.0,2.0,20.0,461.0,1852.0,925.0,13.0,15.0,0.0,6.0,3.0,479.0,10.0
73,Hugo Álvarez,es ESP,DL,Celta Vigo,es La Liga,18,2003,0.1,8.0,0.0,3.0,2.0,3.0,1.0,8.0,0.0,0.0,,0.0,,2.0,12.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
74,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,26,1995,20.7,1242.0,159.0,608.0,595.0,54.0,13.0,1242.0,3.0,2.0,66.7,1.0,33.3,602.0,4177.0,2616.0,16.0,11.0,1.0,11.0,3.0,655.0,4.0
75,Dani Alves,br BRA,DF,Barcelona,es La Liga,38,1983,12.2,1170.0,28.0,212.0,686.0,280.0,6.0,1170.0,12.0,12.0,100.0,0.0,0.0,701.0,2925.0,1749.0,33.0,35.0,0.0,10.0,6.0,796.0,25.0
76,Steven Alzate,co COL,CC,Brighton,eng Premier League,22,1998,4.5,292.0,14.0,79.0,165.0,50.0,3.0,292.0,8.0,6.0,75.0,2.0,25.0,148.0,650.0,330.0,3.0,7.0,1.0,8.0,3.0,177.0,6.0
77,Ibrahim Amadou,fr FRA,"DF,CC",Metz,fr Ligue 1,28,1993,9.0,517.0,44.0,251.0,255.0,16.0,4.0,517.0,7.0,6.0,85.7,1.0,14.3,339.0,1743.0,917.0,6.0,4.0,0.0,9.0,5.0,363.0,1.0
78,Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,es La Liga,19,2001,0.9,48.0,1.0,11.0,22.0,15.0,3.0,48.0,4.0,3.0,75.0,1.0,25.0,25.0,163.0,106.0,5.0,1.0,1.0,2.0,0.0,24.0,6.0
79,Daniel Amartey,gh GHA,DF,Leicester City,eng Premier League,26,1994,23.6,1752.0,246.0,872.0,832.0,52.0,6.0,1752.0,7.0,6.0,85.7,1.0,14.3,1133.0,5040.0,2786.0,14.0,12.0,1.0,7.0,1.0,1278.0,0.0
80,Amath,sn SEN,"DL,CC",Mallorca,es La Liga,25,1996,9.8,326.0,11.0,59.0,132.0,142.0,25.0,326.0,31.0,15.0,48.4,16.0,51.6,184.0,1145.0,476.0,18.0,16.0,7.0,25.0,19.0,213.0,58.0
81,Jordan Amavi,fr FRA,DF,Nice,fr Ligue 1,27,1994,4.6,380.0,11.0,86.0,235.0,65.0,0.0,380.0,9.0,5.0,55.6,4.0,44.4,245.0,1329.0,615.0,13.0,11.0,0.0,6.0,4.0,232.0,21.0
82,Jordan Amavi,fr FRA,"DF,DL",Marseille,fr Ligue 1,27,1994,1.4,104.0,2.0,24.0,63.0,18.0,1.0,104.0,2.0,0.0,0.0,2.0,100.0,59.0,276.0,127.0,3.0,3.0,0.0,2.0,3.0,70.0,6.0
83,Wisdom Amey,it ITA,DF,Bologna,it Serie A,15,2005,0.8,41.0,1.0,17.0,23.0,2.0,0.0,41.0,1.0,0.0,0.0,1.0,100.0,19.0,125.0,68.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0
84,Kelvin Amian,fr FRA,DF,Spezia,it Serie A,23,1998,29.4,1446.0,122.0,592.0,577.0,294.0,34.0,1446.0,37.0,23.0,62.2,14.0,37.8,670.0,3141.0,1537.0,38.0,25.0,5.0,27.0,20.0,739.0,50.0
85,Nadiem Amiri,de GER,"CC,DL",Genoa,it Serie A,24,1996,7.6,402.0,1.0,34.0,197.0,177.0,16.0,402.0,29.0,12.0,41.4,17.0,58.6,238.0,1400.0,672.0,17.0,27.0,2.0,33.0,13.0,277.0,34.0
86,Nadiem Amiri,de GER,"CC,DL",Leverkusen,de Bundesliga,24,1996,4.1,277.0,1.0,44.0,155.0,81.0,6.0,277.0,12.0,3.0,25.0,9.0,75.0,183.0,1290.0,575.0,17.0,15.0,1.0,9.0,9.0,208.0,29.0
87,Ethan Ampadu,wls WAL,"CC,DF",Venezia,it Serie A,20,2000,25.4,1472.0,125.0,587.0,706.0,194.0,12.0,1472.0,17.0,13.0,76.5,4.0,23.5,712.0,3664.0,1759.0,26.0,23.0,3.0,19.0,10.0,767.0,23.0
88,Sofyan Amrabat,ma MAR,CC,Fiorentina,it Serie A,24,1996,10.5,799.0,28.0,176.0,530.0,101.0,0.0,799.0,12.0,10.0,83.3,2.0,16.7,506.0,2432.0,1014.0,13.0,9.0,0.0,9.0,6.0,572.0,3.0
89,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,25,1996,32.4,2614.0,425.0,1538.0,1005.0,80.0,32.0,2614.0,9.0,7.0,77.8,2.0,22.2,1604.0,8191.0,4478.0,14.0,5.0,2.0,8.0,8.0,1865.0,4.0
90,Felipe Anderson,br BRA,DL,Lazio,it Serie A,28,1993,32.1,1869.0,31.0,204.0,846.0,850.0,130.0,1869.0,108.0,58.0,53.7,50.0,46.3,1091.0,7188.0,4004.0,142.0,101.0,48.0,88.0,38.0,1335.0,264.0
91,Sebastian Andersson,se SWE,DL,Köln,de Bundesliga,30,1991,14.0,397.0,14.0,26.0,162.0,211.0,67.0,397.0,15.0,6.0,40.0,9.0,60.0,199.0,748.0,221.0,10.0,4.0,2.0,53.0,19.0,304.0,86.0
92,Florin Andone,ro ROU,DL,Cádiz,es La Liga,28,1993,2.0,62.0,1.0,6.0,27.0,30.0,7.0,62.0,2.0,2.0,100.0,0.0,0.0,32.0,133.0,23.0,0.0,1.0,0.0,9.0,3.0,43.0,11.0
93,Andrés Andrade Cedeño,pa PAN,DF,Arminia,de Bundesliga,22,1998,11.6,686.0,66.0,269.0,305.0,116.0,12.0,686.0,18.0,9.0,50.0,9.0,50.0,293.0,1614.0,864.0,18.0,9.0,2.0,15.0,7.0,290.0,15.0
94,Benjamin André,fr FRA,CC,Lille,fr Ligue 1,30,1990,30.6,2175.0,101.0,546.0,1315.0,341.0,36.0,2175.0,25.0,20.0,80.0,5.0,20.0,1251.0,6220.0,2882.0,38.0,34.0,2.0,54.0,26.0,1372.0,59.0
95,Fredrik André Bjørkan,no NOR,DF,Hertha BSC,de Bundesliga,22,1998,3.9,215.0,14.0,91.0,93.0,37.0,2.0,215.0,9.0,4.0,44.4,5.0,55.6,88.0,755.0,449.0,11.0,6.0,0.0,7.0,3.0,104.0,10.0
96,Marcos André,br BRA,"DL,CC",Valencia,es La Liga,24,1996,10.8,339.0,14.0,48.0,126.0,174.0,42.0,339.0,33.0,14.0,42.4,19.0,57.6,189.0,1195.0,581.0,19.0,17.0,6.0,26.0,22.0,223.0,62.0
97,Robert Andrich,de GER,CC,Leverkusen,de Bundesliga,26,1994,20.2,1216.0,66.0,329.0,727.0,170.0,26.0,1216.0,14.0,13.0,92.9,1.0,7.1,592.0,2502.0,1261.0,19.0,14.0,2.0,13.0,9.0,745.0,27.0
98,José Ángel,es ESP,DF,Osasuna,es La Liga,31,1989,12.0,893.0,34.0,208.0,469.0,229.0,3.0,893.0,29.0,20.0,69.0,9.0,31.0,488.0,2592.0,1090.0,22.0,25.0,3.0,14.0,21.0,512.0,35.0
99,Angeliño,es ESP,DF,RB Leipzig,de Bundesliga,24,1997,25.5,1708.0,46.0,401.0,703.0,617.0,60.0,1708.0,19.0,14.0,73.7,5.0,26.3,782.0,2986.0,1429.0,35.0,21.0,11.0,30.0,19.0,1039.0,177.0
100,Ebenezer Annan,gh GHA,DF,Bologna,it Serie A,18,2002,0.3,14.0,0.0,4.0,7.0,3.0,0.0,14.0,0.0,0.0,,0.0,,4.0,35.0,29.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0
101,Cristian Ansaldi,ar ARG,DF,Torino,it Serie A,34,1986,7.7,500.0,22.0,106.0,206.0,190.0,14.0,500.0,16.0,8.0,50.0,8.0,50.0,288.0,1532.0,790.0,24.0,10.0,7.0,16.0,4.0,293.0,40.0
102,Janis Antiste,fr FRA,DL,Spezia,it Serie A,18,2002,8.8,312.0,6.0,63.0,119.0,135.0,39.0,312.0,21.0,8.0,38.1,13.0,61.9,156.0,995.0,395.0,10.0,6.0,8.0,24.0,7.0,192.0,60.0
103,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,25,1996,28.8,2152.0,295.0,1116.0,969.0,95.0,34.0,2152.0,22.0,17.0,77.3,5.0,22.7,1356.0,7662.0,3975.0,26.0,14.0,0.0,25.0,13.0,1405.0,12.0
104,Josep Antoni Gayá,es ESP,DF,Mallorca,es La Liga,21,2000,0.6,36.0,11.0,28.0,8.0,0.0,0.0,36.0,0.0,0.0,,0.0,,15.0,61.0,26.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0
105,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,31,1990,33.0,1095.0,17.0,59.0,398.0,663.0,159.0,1094.0,93.0,50.0,53.8,43.0,46.2,681.0,4270.0,1921.0,77.0,46.0,35.0,136.0,72.0,885.0,246.0
106,Christopher Antwi-Adjei,gh GHA,"DL,CC",Bochum,de Bundesliga,27,1994,12.6,430.0,4.0,40.0,150.0,246.0,46.0,430.0,32.0,13.0,40.6,19.0,59.4,237.0,1673.0,772.0,35.0,16.0,13.0,51.0,18.0,273.0,85.0
107,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,23,1998,27.8,1816.0,14.0,178.0,1000.0,673.0,108.0,1816.0,129.0,70.0,54.3,59.0,45.7,1298.0,6627.0,3274.0,88.0,79.0,26.0,72.0,52.0,1402.0,169.0
108,Adil Aouchiche,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,19,2002,12.0,776.0,4.0,101.0,425.0,268.0,22.0,776.0,40.0,15.0,37.5,25.0,62.5,478.0,3071.0,1562.0,43.0,30.0,9.0,31.0,17.0,534.0,61.0
109,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,29,1992,23.3,1243.0,102.0,466.0,576.0,215.0,7.0,1243.0,30.0,14.0,46.7,16.0,53.3,663.0,3658.0,1733.0,25.0,20.0,3.0,23.0,5.0,678.0,58.0
110,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,25,1995,29.6,1563.0,32.0,284.0,977.0,328.0,15.0,1563.0,50.0,32.0,64.0,18.0,36.0,794.0,3923.0,1573.0,32.0,22.0,4.0,42.0,36.0,903.0,47.0
111,Mattia Aramu,it ITA,"CC,DL",Venezia,it Serie A,26,1995,23.3,1042.0,22.0,103.0,438.0,514.0,36.0,1038.0,38.0,17.0,44.7,21.0,55.3,580.0,2939.0,1312.0,39.0,22.0,5.0,43.0,24.0,650.0,117.0
112,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,32,1989,17.5,1281.0,32.0,322.0,814.0,152.0,14.0,1281.0,9.0,7.0,77.8,2.0,22.2,675.0,2342.0,915.0,6.0,12.0,0.0,22.0,8.0,830.0,14.0
113,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,29,1991,29.1,1785.0,180.0,940.0,792.0,67.0,14.0,1785.0,8.0,5.0,62.5,3.0,37.5,1007.0,6951.0,4183.0,47.0,38.0,0.0,11.0,4.0,1149.0,3.0
