RL2021-2022,Jugador2021-2022,País2021-2022,Posc2021-2022,Equipo2021-2022,Comp2021-2022,Edad2021-2022,Nacimiento2021-2022,90 s2021-2022,Cmp2021-2022,Int.2021-2022,% Cmp2021-2022,Dist. tot.2021-2022,Dist. prg.2021-2022,Cmp.12021-2022,Int..12021-2022,% Cmp.12021-2022,Cmp.22021-2022,Int..22021-2022,% Cmp.22021-2022,Cmp.32021-2022,Int..32021-2022,% Cmp.32021-2022,Ass2021-2022,xAG2021-2022,xA2021-2022,A-xAG2021-2022,PC2021-2022,1/32021-2022,PPA2021-2022,CrAP2021-2022,PrgP2021-2022
1614,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,26,1995,32.6,661.0,865.0,76.4,9614.0,2172.0,390.0,460.0,84.8,205.0,269.0,76.2,36.0,64.0,56.3,2,0.8,1.0,1.2,19.0,47.0,7.0,1.0,51.0
1615,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,12.4,421.0,508.0,82.9,8193.0,3305.0,145.0,165.0,87.9,221.0,244.0,90.6,52.0,88.0,59.1,0,0.1,0.1,-0.1,2.0,37.0,1.0,1.0,35.0
1616,Kévin Malcuit,ma MAR,"DF,CC",Napoli,it Serie A,30,1991,3.2,110.0,156.0,70.5,1710.0,723.0,61.0,74.0,82.4,40.0,52.0,76.9,8.0,19.0,42.1,1,0.2,0.3,0.8,2.0,7.0,3.0,1.0,11.0
1617,Daniel Maldini,it ITA,CC,Milan,it Serie A,19,2001,1.6,33.0,48.0,68.8,479.0,118.0,20.0,27.0,74.1,12.0,14.0,85.7,1.0,2.0,50.0,0,0.1,0.1,-0.1,1.0,1.0,1.0,0.0,3.0
1618,Youssef Maleh,ma MAR,CC,Fiorentina,it Serie A,22,1998,11.3,332.0,417.0,79.6,5343.0,1275.0,181.0,207.0,87.4,119.0,144.0,82.6,24.0,40.0,60.0,2,1.8,2.0,0.2,14.0,30.0,7.0,4.0,43.0
1619,Donyell Malen,nl NED,DL,Dortmund,de Bundesliga,22,1999,18.7,394.0,542.0,72.7,4863.0,1149.0,241.0,308.0,78.2,95.0,137.0,69.3,13.0,24.0,54.2,3,4.1,2.1,-1.1,21.0,19.0,18.0,5.0,39.0
1620,Ruslan Malinovskyi,ua UKR,"CC,DL",Atalanta,it Serie A,28,1993,17.7,669.0,928.0,72.1,11706.0,3601.0,293.0,352.0,83.2,257.0,329.0,78.1,87.0,162.0,53.7,5,5.9,5.3,-0.9,45.0,70.0,48.0,6.0,111.0
1621,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,1991,20.3,934.0,1244.0,75.1,14611.0,5612.0,469.0,524.0,89.5,384.0,516.0,74.4,48.0,126.0,38.1,1,2.7,1.9,-1.7,20.0,61.0,23.0,9.0,90.0
1622,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,1999,0.1,13.0,16.0,81.3,267.0,83.0,5.0,5.0,100.0,6.0,6.0,100.0,2.0,5.0,40.0,0,0.0,0.1,0.0,1.0,1.0,1.0,1.0,1.0
1623,Mickael Malsa,mq MTQ,CC,Levante,es La Liga,25,1995,12.7,434.0,538.0,80.7,7587.0,2515.0,204.0,229.0,89.1,180.0,202.0,89.1,44.0,84.0,52.4,2,1.7,1.1,0.3,10.0,46.0,5.0,0.0,53.0
1624,Giorgi Mamardashvili,ge GEO,PO,Valencia,es La Liga,20,2000,18.0,281.0,498.0,56.4,10131.0,8320.0,36.0,38.0,94.7,105.0,110.0,95.5,138.0,345.0,40.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1625,Rey Manaj,al ALB,DL,Spezia,it Serie A,24,1997,19.6,329.0,448.0,73.4,4645.0,721.0,197.0,253.0,77.9,109.0,137.0,79.6,10.0,14.0,71.4,0,1.2,0.8,-1.2,13.0,25.0,5.0,1.0,29.0
1626,Hianga Mananga Mbock,fr FRA,CC,Brest,fr Ligue 1,21,1999,8.9,245.0,275.0,89.1,4207.0,987.0,109.0,122.0,89.3,112.0,120.0,93.3,18.0,23.0,78.3,0,0.0,0.2,0.0,1.0,30.0,4.0,0.0,35.0
1627,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,1989,26.2,1412.0,1607.0,87.9,28048.0,11724.0,490.0,521.0,94.0,727.0,789.0,92.1,190.0,265.0,71.7,0,0.3,0.3,-0.3,2.0,111.0,2.0,0.0,113.0
1628,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,1996,32.0,1533.0,1817.0,84.4,29867.0,11118.0,513.0,564.0,91.0,828.0,893.0,92.7,180.0,319.0,56.4,0,0.3,0.8,-0.3,6.0,125.0,16.0,2.0,137.0
1629,Leonardo Mancuso,it ITA,DL,Empoli,it Serie A,29,1992,4.7,51.0,77.0,66.2,806.0,180.0,32.0,42.0,76.2,11.0,21.0,52.4,7.0,11.0,63.6,0,0.3,0.2,-0.3,3.0,1.0,5.0,1.0,5.0
1630,Steve Mandanda,fr FRA,PO,Marseille,fr Ligue 1,36,1985,9.0,327.0,402.0,81.3,7761.0,5343.0,84.0,86.0,97.7,175.0,178.0,98.3,66.0,133.0,49.6,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
3263,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,1994,31.299999999999997,1360.0,1649.0,164.7,19832.0,7497.0,788.0,850.0,185.10000000000002,468.0,564.0,165.5,55.0,133.0,82.4,0,0.30000000000000004,0.8,-0.30000000000000004,7.0,75.0,8.0,1.0,108.0
1633,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,1991,15.3,920.0,990.0,92.9,17568.0,6054.0,331.0,353.0,93.8,479.0,499.0,96.0,100.0,117.0,85.5,0,0.1,0.1,-0.1,1.0,30.0,1.0,0.0,54.0
1634,Rolando Mandragora,it ITA,CC,Torino,it Serie A,24,1997,14.7,647.0,769.0,84.1,10725.0,3264.0,314.0,343.0,91.5,257.0,295.0,87.1,56.0,91.0,61.5,2,2.9,1.7,-0.9,31.0,83.0,11.0,6.0,82.0
1635,Anthony Mandrea,dz ALG,PO,Angers,fr Ligue 1,24,1996,10.0,161.0,273.0,59.0,5083.0,3669.0,18.0,18.0,100.0,80.0,81.0,98.8,62.0,172.0,36.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1636,Sadio Mané,sn SEN,DL,Liverpool,eng Premier League,29,1992,31.3,818.0,1100.0,74.4,12061.0,2748.0,460.0,550.0,83.6,274.0,360.0,76.1,44.0,67.0,65.7,2,5.2,4.4,-3.2,41.0,63.0,61.0,5.0,130.0
1637,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,1991,13.1,504.0,594.0,84.8,10020.0,3185.0,137.0,158.0,86.7,300.0,331.0,90.6,57.0,84.0,67.9,0,0.0,0.1,0.0,1.0,19.0,1.0,0.0,24.0
1638,Orel Mangala,be BEL,CC,Stuttgart,de Bundesliga,23,1998,20.6,655.0,793.0,82.6,9824.0,2143.0,339.0,388.0,87.4,249.0,281.0,88.6,32.0,50.0,64.0,3,2.4,1.2,0.6,29.0,45.0,9.0,0.0,71.0
1639,Thomas Mangani,fr FRA,CC,Angers,fr Ligue 1,34,1987,24.4,1165.0,1491.0,78.1,20956.0,6681.0,538.0,618.0,87.1,423.0,520.0,81.3,155.0,256.0,60.5,2,1.3,2.3,0.7,28.0,126.0,14.0,4.0,165.0
1640,Ricardo Mangas,pt POR,DF,Bordeaux,fr Ligue 1,23,1998,26.1,808.0,1057.0,76.4,13923.0,5183.0,358.0,424.0,84.4,350.0,443.0,79.0,74.0,120.0,61.7,1,0.6,1.5,0.4,16.0,47.0,14.0,1.0,89.0
1641,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,30,1991,3.5,223.0,234.0,95.3,4147.0,1502.0,86.0,88.0,97.7,114.0,119.0,95.8,22.0,24.0,91.7,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0
1642,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,27,1994,14.0,308.0,424.0,72.6,4133.0,1621.0,194.0,223.0,87.0,85.0,124.0,68.5,12.0,38.0,31.6,2,0.3,0.3,1.7,4.0,19.0,0.0,0.0,22.0
3287,Myziane Maolida,km COM,CC,Nice,fr Ligue 1,22,1999,9.0,159.0,236.0,124.80000000000001,2014.0,558.0,102.0,132.0,128.1,39.0,58.0,166.7,4.0,10.0,40.0,1,0.2,0.6,0.8,4.0,4.0,7.0,1.0,20.0
1645,Sekou Mara,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,19,2002,10.1,129.0,193.0,66.8,1844.0,427.0,74.0,105.0,70.5,37.0,51.0,72.5,8.0,12.0,66.7,0,0.7,0.5,-0.7,7.0,11.0,5.0,1.0,15.0
1646,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,1995,11.6,370.0,457.0,81.0,7260.0,2514.0,119.0,136.0,87.5,208.0,240.0,86.7,39.0,73.0,53.4,0,0.1,0.1,-0.1,3.0,11.0,0.0,0.0,22.0
1647,Fernando Marçal,br BRA,"CC,DF",Wolves,eng Premier League,32,1989,16.1,669.0,887.0,75.4,10434.0,3383.0,356.0,394.0,90.4,264.0,347.0,76.1,35.0,87.0,40.2,0,0.6,0.7,-0.6,10.0,35.0,9.0,4.0,50.0
4947,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,1988,17.8,1097.0,1308.0,256.2,21257.0,6654.0,397.0,443.0,268.8,545.0,603.0,271.5,136.0,220.0,190.7,2,0.8999999999999999,1.2000000000000002,1.1,12.0,53.0,10.0,4.0,86.0
1651,Solly March,eng ENG,"DF,DL",Brighton,eng Premier League,27,1994,19.4,556.0,771.0,72.1,9536.0,2619.0,291.0,348.0,83.6,178.0,245.0,72.7,67.0,115.0,58.3,2,2.3,2.9,-0.3,35.0,30.0,33.0,8.0,69.0
1652,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,1998,15.0,460.0,667.0,69.0,7988.0,2761.0,224.0,253.0,88.5,186.0,247.0,75.3,43.0,114.0,37.7,1,1.4,1.3,-0.4,11.0,36.0,13.0,10.0,58.0
1653,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,29,1992,34.7,2028.0,2259.0,89.8,37880.0,14982.0,726.0,787.0,92.2,1008.0,1083.0,93.1,231.0,297.0,77.8,0,0.5,0.6,-0.5,7.0,127.0,9.0,0.0,133.0
1654,Iván Marcone,ar ARG,CC,Elche,es La Liga,31,1990,9.0,355.0,432.0,82.2,6131.0,1902.0,163.0,190.0,85.8,140.0,153.0,91.5,38.0,54.0,70.4,0,0.0,0.1,0.0,0.0,24.0,1.0,1.0,28.0
1655,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,32,1989,18.7,867.0,1145.0,75.7,13320.0,5191.0,497.0,560.0,88.8,289.0,380.0,76.1,60.0,118.0,50.8,2,2.1,1.7,-0.1,18.0,66.0,19.0,8.0,92.0
1656,Davide Marfella,it ITA,PO,Napoli,it Serie A,21,1999,0.1,1.0,1.0,100.0,15.0,9.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,José Mari,es ESP,CC,Cádiz,es La Liga,33,1987,4.3,160.0,193.0,82.9,3246.0,842.0,56.0,63.0,88.9,77.0,82.0,93.9,27.0,41.0,65.9,0,0.0,0.1,0.0,1.0,18.0,2.0,0.0,25.0
3317,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,27,1993,16.9,520.0,713.0,156.9,10706.0,4736.0,172.0,203.0,172.9,258.0,312.0,178.0,82.0,172.0,93.3,0,0.7999999999999999,0.7,-0.7999999999999999,5.0,27.0,0.0,0.0,29.0
1660,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,26,1995,22.7,820.0,929.0,88.3,16202.0,5701.0,268.0,285.0,94.0,429.0,466.0,92.1,100.0,144.0,69.4,1,0.9,0.2,0.1,5.0,36.0,0.0,0.0,44.0
1661,Mariano,do DOM,DL,Real Madrid,es La Liga,27,1993,3.8,42.0,61.0,68.9,602.0,163.0,26.0,32.0,81.3,11.0,15.0,73.3,3.0,7.0,42.9,1,0.8,0.6,0.2,6.0,2.0,4.0,0.0,5.0
1662,Răzvan Marin,ro ROU,CC,Cagliari,it Serie A,25,1996,31.3,997.0,1303.0,76.5,18286.0,5962.0,440.0,503.0,87.5,371.0,435.0,85.3,156.0,285.0,54.7,5,6.4,5.8,-1.4,68.0,111.0,31.0,6.0,142.0
1663,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,27,1994,20.4,1195.0,1350.0,88.5,24172.0,8582.0,343.0,373.0,92.0,705.0,747.0,94.4,144.0,208.0,69.2,0,0.3,0.4,-0.3,2.0,80.0,2.0,0.0,80.0
1664,Mika Màrmol,es ESP,DF,Barcelona,es La Liga,19,2002,0.0,4.0,5.0,80.0,49.0,7.0,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,22,1999,17.8,315.0,460.0,135.2,4823.0,1276.0,166.0,215.0,176.8,98.0,135.0,122.9,25.0,46.0,54.3,5,2.2,2.1,2.8,33.0,26.0,8.0,2.0,35.0
1667,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,27,1994,31.8,2241.0,2408.0,93.1,43015.0,15025.0,788.0,820.0,96.1,1190.0,1236.0,96.3,235.0,308.0,76.3,0,0.4,1.5,-0.4,7.0,145.0,9.0,0.0,128.0
1668,Roger Martí,es ESP,DL,Levante,es La Liga,30,1991,23.5,313.0,462.0,67.7,4374.0,1057.0,190.0,240.0,79.2,87.0,126.0,69.0,18.0,37.0,48.6,3,3.2,1.0,-0.2,23.0,23.0,15.0,1.0,50.0
3339,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,25,1995,7.800000000000001,196.0,244.0,159.5,2703.0,458.0,119.0,142.0,167.8,55.0,64.0,171.0,7.0,11.0,77.8,1,0.1,0.6000000000000001,0.9,2.0,11.0,9.0,1.0,25.0
1671,Martín,es ESP,CC,Cádiz,es La Liga,22,1999,1.3,34.0,48.0,70.8,645.0,246.0,20.0,22.0,90.9,8.0,12.0,66.7,6.0,12.0,50.0,0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,5.0
1672,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,24,1997,25.5,768.0,1126.0,68.2,13643.0,5220.0,377.0,427.0,88.3,274.0,364.0,75.3,104.0,272.0,38.2,1,5.0,4.8,-4.0,46.0,57.0,29.0,17.0,69.0
1673,Ander Martin,es ESP,"DL,CC",Real Sociedad,es La Liga,20,2000,1.0,36.0,49.0,73.5,420.0,62.0,25.0,29.0,86.2,7.0,9.0,77.8,1.0,5.0,20.0,0,0.1,0.1,-0.1,2.0,0.0,1.0,0.0,2.0
1674,Andrés Martín,es ESP,"DL,CC",Rayo Vallecano,es La Liga,22,1999,2.1,21.0,35.0,60.0,304.0,80.0,12.0,17.0,70.6,9.0,13.0,69.2,0.0,2.0,0.0,0,0.0,0.1,0.0,0.0,2.0,1.0,0.0,4.0
1675,Carlos Martín,es ESP,DF,Atlético Madrid,es La Liga,19,2002,0.1,1.0,2.0,50.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,Iván Martín,es ESP,"CC,DL",Alavés,es La Liga,22,1999,1.8,51.0,65.0,78.5,722.0,209.0,33.0,35.0,94.3,15.0,18.0,83.3,2.0,7.0,28.6,0,0.0,0.1,0.0,0.0,7.0,0.0,0.0,9.0
1677,Jonas Martin,fr FRA,CC,Rennes,fr Ligue 1,31,1990,23.4,1533.0,1695.0,90.4,25615.0,7212.0,731.0,792.0,92.3,638.0,672.0,94.9,117.0,149.0,78.5,1,1.3,1.1,-0.3,9.0,142.0,7.0,0.0,132.0
1678,Gabriel Martinelli,br BRA,"DL,CC",Arsenal,eng Premier League,20,2001,20.7,439.0,611.0,71.8,6765.0,1235.0,252.0,303.0,83.2,150.0,204.0,73.5,29.0,62.0,46.8,6,4.3,3.4,1.7,34.0,11.0,16.0,5.0,37.0
1679,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,28,1992,36.0,816.0,1103.0,74.0,21013.0,14329.0,202.0,203.0,99.5,383.0,390.0,98.2,227.0,502.0,45.2,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1680,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,30,1991,26.0,952.0,1213.0,78.5,20507.0,8335.0,296.0,342.0,86.5,485.0,549.0,88.3,163.0,288.0,56.6,0,0.5,0.7,-0.5,4.0,60.0,6.0,2.0,78.0
1681,Javi Martínez,es ESP,"CC,DL",Osasuna,es La Liga,21,1999,9.8,291.0,398.0,73.1,4346.0,1097.0,159.0,194.0,82.0,97.0,125.0,77.6,18.0,35.0,51.4,1,0.6,0.5,0.4,11.0,19.0,4.0,3.0,28.0
1682,Josep Martinez,es ESP,PO,RB Leipzig,de Bundesliga,23,1998,1.0,18.0,21.0,85.7,435.0,368.0,4.0,4.0,100.0,10.0,10.0,100.0,4.0,7.0,57.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1683,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,23,1997,25.4,371.0,510.0,72.7,5262.0,1164.0,207.0,259.0,79.9,113.0,155.0,72.9,21.0,34.0,61.8,3,3.2,1.9,-0.2,28.0,27.0,15.0,1.0,48.0
1684,Pablo Martínez,es ESP,CC,Levante,es La Liga,23,1998,7.3,177.0,258.0,68.6,2890.0,961.0,80.0,100.0,80.0,71.0,92.0,77.2,13.0,37.0,35.1,1,0.9,0.6,0.1,6.0,12.0,5.0,1.0,20.0
1685,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,25,1996,15.9,1007.0,1123.0,89.7,21071.0,7834.0,310.0,333.0,93.1,543.0,581.0,93.5,146.0,186.0,78.5,0,1.0,0.5,-1.0,5.0,73.0,1.0,0.0,76.0
1686,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,26,1995,21.2,504.0,664.0,75.9,6734.0,1322.0,322.0,375.0,85.9,140.0,188.0,74.5,15.0,27.0,55.6,3,2.5,3.0,0.5,22.0,24.0,18.0,2.0,57.0
1687,Adam Marušić,me MNE,DF,Lazio,it Serie A,28,1992,30.2,1650.0,1887.0,87.4,23922.0,8268.0,937.0,1003.0,93.4,555.0,646.0,85.9,78.0,124.0,62.9,0,0.5,0.5,-0.5,8.0,116.0,10.0,3.0,111.0
1688,Omar Mascarell,es ESP,CC,Elche,es La Liga,28,1993,27.7,1051.0,1234.0,85.2,19127.0,5066.0,457.0,501.0,91.2,435.0,485.0,89.7,131.0,191.0,68.6,0,0.2,0.3,-0.2,7.0,69.0,4.0,0.0,92.0
1689,Andrea Masiello,it ITA,DF,Genoa,it Serie A,35,1986,5.7,276.0,313.0,88.2,5179.0,2062.0,105.0,111.0,94.6,139.0,155.0,89.7,27.0,38.0,71.1,0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,14.0
1690,Adam Masina,ma MAR,DF,Watford,eng Premier League,27,1994,12.0,375.0,549.0,68.3,7252.0,3197.0,147.0,183.0,80.3,178.0,230.0,77.4,47.0,121.0,38.8,1,0.7,0.7,0.3,7.0,33.0,7.0,6.0,37.0
1691,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,22,1998,17.2,504.0,649.0,77.7,10842.0,2666.0,112.0,131.0,85.5,316.0,349.0,90.5,71.0,152.0,46.7,0,0.0,0.1,0.0,0.0,21.0,1.0,0.0,28.0
1692,Roberto Massimo,de GER,"DF,DL",Stuttgart,de Bundesliga,20,2000,9.7,222.0,295.0,75.3,3115.0,710.0,134.0,155.0,86.5,66.0,81.0,81.5,10.0,24.0,41.7,0,1.3,1.3,-1.3,12.0,9.0,6.0,3.0,11.0
1693,Arthur Masuaku,cd COD,"DF,DL",West Ham,eng Premier League,27,1993,7.2,289.0,382.0,75.7,4058.0,1291.0,171.0,189.0,90.5,87.0,121.0,71.9,15.0,40.0,37.5,1,0.8,0.8,0.2,2.0,30.0,6.0,2.0,33.0
1694,Jaime Mata,es ESP,DL,Getafe,es La Liga,32,1988,7.5,135.0,207.0,65.2,1741.0,366.0,80.0,112.0,71.4,40.0,55.0,72.7,4.0,11.0,36.4,0,0.6,0.4,-0.6,8.0,7.0,5.0,1.0,11.0
1695,Juan Mata,es ESP,CC,Manchester Utd,eng Premier League,33,1988,2.6,187.0,217.0,86.2,2589.0,580.0,119.0,127.0,93.7,43.0,52.0,82.7,14.0,19.0,73.7,0,0.2,0.3,-0.2,2.0,16.0,6.0,2.0,16.0
1696,Pape Matar Sarr,sn SEN,CC,Metz,fr Ligue 1,18,2002,23.7,838.0,1013.0,82.7,14714.0,3826.0,384.0,451.0,85.1,335.0,372.0,90.1,90.0,137.0,65.7,3,1.5,1.2,1.5,20.0,90.0,10.0,0.0,115.0
1697,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,19,2002,8.8,341.0,394.0,86.5,5732.0,1294.0,157.0,172.0,91.3,156.0,171.0,91.2,24.0,36.0,66.7,0,0.1,0.3,-0.1,4.0,34.0,4.0,0.0,46.0
1698,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,1996,8.1,217.0,294.0,73.8,3561.0,1647.0,112.0,136.0,82.4,78.0,101.0,77.2,20.0,38.0,52.6,1,1.1,1.3,-0.1,7.0,11.0,8.0,5.0,20.0
1699,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,24,1997,12.7,158.0,238.0,66.4,1749.0,253.0,106.0,142.0,74.6,29.0,44.0,65.9,2.0,7.0,28.6,1,1.3,0.6,-0.3,7.0,4.0,3.0,1.0,6.0
1700,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,32,1988,15.4,911.0,1053.0,86.5,15189.0,4882.0,447.0,493.0,90.7,344.0,384.0,89.6,88.0,110.0,80.0,4,2.0,1.4,2.0,13.0,97.0,7.0,2.0,98.0
1701,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,1991,31.0,2074.0,2344.0,88.5,39370.0,13117.0,675.0,757.0,89.2,1170.0,1262.0,92.7,202.0,271.0,74.5,3,1.3,2.0,1.7,12.0,186.0,9.0,0.0,186.0
1702,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,2002,1.5,74.0,88.0,84.1,1347.0,502.0,25.0,31.0,80.6,42.0,46.0,91.3,5.0,7.0,71.4,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
1703,Azor Matusiwa,nl NED,CC,Reims,fr Ligue 1,23,1998,27.4,985.0,1185.0,83.1,18257.0,5165.0,438.0,504.0,86.9,393.0,454.0,86.6,138.0,176.0,78.4,1,0.8,0.6,0.2,16.0,110.0,9.0,1.0,132.0
1704,Neal Maupay,fr FRA,DL,Brighton,eng Premier League,24,1996,25.3,479.0,622.0,77.0,6208.0,920.0,279.0,326.0,85.6,144.0,174.0,82.8,11.0,19.0,57.9,2,2.4,2.0,-0.4,23.0,20.0,25.0,2.0,48.0
1705,Stephy Mavididi,eng ENG,"DL,CC",Montpellier,fr Ligue 1,23,1998,25.5,434.0,558.0,77.8,5450.0,1102.0,251.0,301.0,83.4,114.0,143.0,79.7,15.0,25.0,60.0,3,3.3,2.2,-0.3,23.0,17.0,16.0,5.0,34.0
1706,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,23,1997,30.1,1493.0,1859.0,80.3,30155.0,12003.0,568.0,645.0,88.1,670.0,777.0,86.2,235.0,373.0,63.0,0,0.4,0.8,-0.4,10.0,109.0,7.0,1.0,124.0
1707,Eric Maxim Choupo-Moting,cm CMR,"DL,CC",Bayern Munich,de Bundesliga,32,1989,4.2,102.0,139.0,73.4,1337.0,378.0,59.0,73.0,80.8,31.0,40.0,77.5,4.0,6.0,66.7,2,1.0,0.8,1.0,6.0,7.0,4.0,0.0,15.0
1708,Luís Maximiano,pt POR,PO,Granada,es La Liga,22,1999,34.8,641.0,1177.0,54.5,22171.0,18032.0,89.0,89.0,100.0,250.0,258.0,96.9,301.0,826.0,36.4,0,0.0,0.1,0.0,0.0,33.0,1.0,0.0,1.0
3419,Borja Mayoral,es ESP,"DL,DF",Roma,it Serie A,24,1997,12.7,215.0,299.0,139.4,2966.0,588.0,128.0,161.0,158.0,50.0,69.0,144.0,15.0,22.0,107.0,1,1.2,0.5,-0.2,13.0,11.0,6.0,2.0,26.0
1711,Derek Mazou-Sacko,fr FRA,"DL,DF",Troyes,fr Ligue 1,16,2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,Pasquale Mazzocchi,it ITA,DF,Venezia,it Serie A,26,1995,27.9,862.0,1175.0,146.6,14547.0,5453.0,440.0,503.0,174.7,318.0,431.0,147.5,86.0,180.0,96.8,2,2.0,1.9,0.0,23.0,50.0,24.0,15.0,73.0
1714,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,26,1995,15.5,599.0,883.0,67.8,11209.0,4657.0,236.0,288.0,81.9,291.0,386.0,75.4,66.0,148.0,44.6,0,1.3,2.1,-1.3,21.0,45.0,18.0,8.0,69.0
1715,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,22,1998,33.6,1139.0,1435.0,79.4,15413.0,2996.0,715.0,821.0,87.1,276.0,348.0,79.3,60.0,101.0,59.4,17,12.6,9.1,4.4,70.0,75.0,58.0,9.0,107.0
1716,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,26,1994,1.2,34.0,52.0,65.4,381.0,230.0,27.0,33.0,81.8,6.0,15.0,40.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1717,Amadou Mbengue,sn SEN,"DF,CC",Metz,fr Ligue 1,19,2002,6.8,245.0,292.0,83.9,4644.0,1783.0,91.0,100.0,91.0,120.0,127.0,94.5,26.0,54.0,48.1,0,0.1,0.2,-0.1,2.0,17.0,1.0,0.0,18.0
1718,Bryan Mbeumo,cm CMR,DL,Brentford,eng Premier League,21,1999,32.3,527.0,817.0,64.5,7739.0,1649.0,315.0,409.0,77.0,149.0,229.0,65.1,38.0,81.0,46.9,7,3.7,3.3,3.3,34.0,33.0,28.0,7.0,56.0
1719,Jason Mbock,fr FRA,DL,Angers,fr Ligue 1,21,1999,0.2,3.0,5.0,60.0,32.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,Jordi Mboula,es ESP,DL,Mallorca,es La Liga,22,1999,4.8,52.0,90.0,57.8,643.0,146.0,37.0,49.0,75.5,12.0,28.0,42.9,1.0,2.0,50.0,0,0.1,0.1,-0.1,3.0,4.0,2.0,1.0,3.0
1721,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,21,2000,1.0,19.0,25.0,76.0,421.0,125.0,7.0,9.0,77.8,8.0,10.0,80.0,4.0,6.0,66.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,Nathanael Mbuku,fr FRA,"DL,CC",Reims,fr Ligue 1,19,2002,15.8,261.0,373.0,70.0,3851.0,971.0,139.0,173.0,80.3,88.0,123.0,71.5,17.0,33.0,51.5,1,0.7,0.6,0.3,10.0,31.0,9.0,2.0,40.0
