RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
2236,Marco Richter,de GER,"CC,DL",Hertha BSC,de Bundesliga,24,1997,20.4,8,0,0,36,33,6,82,24,23,0.0,0.0,0,161.0,12.0,31.0,27.9
2237,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,29,1993,18.3,3,0,0,27,26,2,55,20,21,0.0,0.0,0,96.0,18.0,17.0,51.4
2238,Jaïro Riedewald,nl NED,"DF,CC",Crystal Palace,eng Premier League,25,1996,0.7,0,0,0,2,1,0,0,0,1,0.0,0.0,0,8.0,2.0,1.0,66.7
2239,Manuel Riemann,de GER,PO,Bochum,de Bundesliga,33,1988,34.0,3,0,0,1,4,0,1,5,2,0.0,1.0,1,105.0,11.0,3.0,78.6
2240,Tomás Rincón,ve VEN,CC,Sampdoria,it Serie A,34,1988,28.4,7,1,0,58,28,0,21,30,27,0.0,0.0,0,164.0,35.0,16.0,68.6
2241,Rémy Riou,fr FRA,PO,Lyon,fr Ligue 1,34,1987,6.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,14.0,0.0,0.0,
2242,Renaud Ripart,fr FRA,"DL,CC",Troyes,fr Ligue 1,29,1993,14.7,4,0,0,25,25,6,21,7,23,0.0,0.0,0,54.0,56.0,78.0,41.8
2243,Rodrigo Riquelme,es ESP,"CC,DL",Girona,es La Liga,22,2000,24.2,1,0,0,27,36,5,78,11,8,0.0,1.0,0,111.0,9.0,13.0,40.9
2244,Matt Ritchie,sct SCO,"DL,CC",Newcastle Utd,eng Premier League,32,1989,0.4,0,0,0,0,0,0,2,1,1,0.0,0.0,0,3.0,1.0,0.0,100.0
2245,Sergi Roberto,es ESP,"DF,CC",Barcelona,es La Liga,30,1992,14.5,3,0,0,19,12,2,25,11,15,0.0,0.0,0,62.0,7.0,12.0,36.8
2246,Lucas Robertone,ar ARG,CC,Almería,es La Liga,25,1997,31.6,7,0,0,33,89,3,137,46,28,0.0,0.0,0,207.0,20.0,36.0,35.7
2247,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,28,1994,28.7,3,0,0,22,10,7,195,18,21,0.0,0.0,0,174.0,22.0,24.0,47.8
2248,Antonee Robinson,us USA,DF,Fulham,eng Premier League,24,1997,34.3,8,0,0,33,23,3,134,53,38,0.0,1.0,0,235.0,40.0,30.0,57.1
2249,Joel Robles,es ESP,PO,Leeds United,eng Premier League,32,1990,4.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,3.0,0.0,100.0
2250,Joel Roca,es ESP,"CC,DL",Girona,es La Liga,17,2005,0.9,1,0,0,2,5,0,0,0,2,0.0,0.0,0,5.0,0.0,0.0,
2251,Marc Roca,es ESP,CC,Leeds United,eng Premier League,25,1996,25.7,7,0,0,40,29,0,76,23,40,0.0,0.0,0,169.0,18.0,13.0,58.1
2252,Enzo Roco,cl CHI,DF,Elche,es La Liga,29,1992,18.4,7,1,1,34,10,0,1,17,13,0.0,4.0,0,83.0,46.0,20.0,69.7
2253,Marek Rodák,sk SVK,PO,Fulham,eng Premier League,25,1996,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0
2254,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,31,1990,15.7,6,0,0,22,18,0,8,16,24,0.0,0.0,0,108.0,12.0,10.0,54.5
2255,Joe Rodon,wls WAL,DF,Rennes,fr Ligue 1,24,1997,15.7,2,1,0,11,18,0,1,9,7,0.0,0.0,0,76.0,44.0,30.0,59.5
2256,Rodri,es ESP,CC,Manchester City,eng Premier League,26,1996,32.3,5,0,0,47,20,3,6,33,41,0.0,0.0,0,301.0,72.0,32.0,69.2
2257,Rodri,es ESP,"DL,CC",Betis,es La Liga,22,2000,17.8,0,0,0,6,39,2,47,13,11,1.0,0.0,0,102.0,2.0,12.0,14.3
2258,Rodrigo,es ESP,"DL,CC",Leeds United,eng Premier League,31,1991,21.5,6,0,0,29,11,10,21,6,10,0.0,0.0,0,66.0,34.0,66.0,34.0
2259,Ángel Rodríguez,es ESP,"DL,CC",Mallorca,es La Liga,35,1987,4.4,1,0,0,9,6,2,2,1,1,0.0,0.0,0,12.0,10.0,9.0,52.6
2260,Óscar Rodríguez Arnaiz,es ESP,CC,Celta Vigo,es La Liga,24,1998,19.7,6,0,0,22,26,2,83,24,25,0.0,1.0,0,115.0,11.0,20.0,35.5
2261,Dani Rodríguez,es ESP,CC,Mallorca,es La Liga,34,1988,23.3,8,0,0,49,33,4,32,21,23,0.0,0.0,0,133.0,11.0,37.0,22.9
2262,Guido Rodríguez,ar ARG,CC,Betis,es La Liga,28,1994,31.9,8,0,0,45,64,1,9,42,75,0.0,0.0,1,213.0,44.0,46.0,48.9
2263,Miguel Rodríguez,es ESP,"CC,DL",Celta Vigo,es La Liga,19,2003,2.8,0,0,0,6,8,1,13,1,5,0.0,0.0,0,16.0,1.0,8.0,11.1
2264,Pablo Rodríguez,es ESP,"DL,CC",Lecce,it Serie A,20,2001,0.6,0,0,0,1,2,0,4,0,1,0.0,0.0,0,2.0,0.0,2.0,0.0
2265,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,29,1992,29.7,3,0,0,25,8,0,71,38,33,0.0,0.0,0,164.0,30.0,29.0,50.8
2266,Rodrygo,br BRA,"DL,CC",Real Madrid,es La Liga,21,2001,26.4,4,0,0,18,49,10,22,8,10,2.0,0.0,0,63.0,14.0,23.0,37.8
2267,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,23,1999,12.3,0,0,0,4,3,0,20,9,12,0.0,0.0,0,48.0,8.0,12.0,40.0
2268,Agustín Rogel,uy URU,DF,Hertha BSC,de Bundesliga,24,1997,15.8,7,0,0,21,6,1,0,11,9,0.0,0.0,0,62.0,49.0,35.0,58.3
2269,Rogério,br BRA,DF,Sassuolo,it Serie A,24,1998,33.3,5,1,0,30,38,0,113,37,21,0.0,0.0,0,162.0,21.0,32.0,39.6
2270,Merlin Röhl,de GER,"CC,DL",Freiburg,de Bundesliga,20,2002,0.6,0,0,0,1,4,0,0,0,0,0.0,0.0,0,6.0,1.0,0.0,100.0
2271,Tony Rölke,de GER,DL,Hertha BSC,de Bundesliga,19,2003,0.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0
2272,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,25,1997,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,2.0,0.0,100.0
2273,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,27,1995,32.5,6,0,0,35,19,1,0,38,15,0.0,0.0,0,139.0,78.0,45.0,63.4
2274,Simone Romagnoli,it ITA,DF,Lecce,it Serie A,32,1990,1.9,0,0,0,3,0,0,0,1,5,0.0,0.0,0,9.0,10.0,8.0,55.6
2275,Leonardo Román,es ESP,PO,Mallorca,es La Liga,22,2000,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,
2276,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,24,1998,26.3,11,1,1,42,12,0,0,44,36,1.0,1.0,0,173.0,57.0,26.0,68.7
2277,Iván Romero,es ESP,CC,Sevilla,es La Liga,21,2001,0.1,1,0,0,1,1,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0
2278,Luka Romero,ar ARG,DL,Lazio,it Serie A,17,2004,1.7,0,0,0,3,6,0,0,3,0,0.0,0.0,0,10.0,2.0,1.0,66.7
2279,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,30,1991,0.8,0,0,0,1,2,0,1,1,0,0.0,0.0,0,8.0,2.0,0.0,100.0
2280,Oriol Romeu,es ESP,CC,Girona,es La Liga,30,1991,32.8,10,1,1,59,33,0,13,37,38,0.0,1.0,0,195.0,39.0,46.0,45.9
2281,Cristiano Ronaldo,pt POR,DL,Manchester Utd,eng Premier League,37,1985,5.8,2,0,0,7,5,8,3,1,2,0.0,0.0,0,12.0,15.0,8.0,65.2
2282,Connor Ronan,ie IRL,CC,Wolves,eng Premier League,24,1998,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,
2283,Salomón Rondón,ve VEN,DL,Everton,eng Premier League,32,1989,1.2,0,0,0,4,0,2,0,0,0,0.0,0.0,0,1.0,7.0,6.0,53.8
2284,Valentin Rongier,fr FRA,CC,Marseille,fr Ligue 1,27,1994,33.7,8,0,0,52,29,0,8,54,59,0.0,0.0,0,267.0,43.0,30.0,58.9
2285,Marten de Roon,nl NED,CC,Atalanta,it Serie A,31,1991,32.9,7,0,0,46,24,1,13,36,39,0.0,0.0,0,218.0,51.0,31.0,62.2
2286,Pablo Rosario,nl NED,"CC,DF",Nice,fr Ligue 1,25,1997,19.6,6,0,0,18,13,0,11,23,26,0.0,0.0,0,97.0,16.0,22.0,42.1
2287,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,31,1991,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
2288,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,17,2004,0.3,0,0,0,2,0,0,2,1,1,0.0,0.0,0,4.0,0.0,0.0,
2289,Joe Rothwell,eng ENG,CC,Bournemouth,eng Premier League,27,1995,11.3,1,0,0,17,3,0,26,9,13,0.0,0.0,0,56.0,1.0,3.0,25.0
2290,Anthony Rouault,fr FRA,DF,Toulouse,fr Ligue 1,21,2001,36.8,4,1,1,21,17,1,0,56,37,0.0,0.0,1,213.0,86.0,64.0,57.3
2291,Jérôme Roussillon,fr FRA,"CC,DF",Wolfsburg,de Bundesliga,29,1993,0.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0
2292,Jérôme Roussillon,fr FRA,DF,Union Berlin,de Bundesliga,29,1993,10.6,2,0,0,12,13,0,36,4,9,0.0,0.0,0,54.0,6.0,11.0,35.3
2293,Nicolò Rovella,it ITA,CC,Monza,it Serie A,20,2001,19.3,5,1,0,26,21,2,28,40,29,0.0,0.0,0,141.0,9.0,10.0,47.4
2294,Nicolò Rovella,it ITA,CC,Juventus,it Serie A,20,2001,0.3,1,0,0,1,1,0,3,0,1,0.0,0.0,0,1.0,0.0,0.0,
2295,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,28,1994,27.2,2,0,0,22,12,1,1,14,18,0.0,0.0,0,162.0,67.0,40.0,62.6
2296,Ruan,br BRA,DF,Sassuolo,it Serie A,23,1999,19.0,13,3,2,27,14,0,0,24,26,0.0,1.0,1,112.0,51.0,36.0,58.6
2297,Rubén,es ESP,"DF,CC",Espanyol,es La Liga,21,2001,9.9,1,0,0,18,7,0,48,18,15,0.0,0.0,0,64.0,15.0,4.0,78.9
2298,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,29,1993,26.8,1,0,0,13,7,2,5,19,16,0.0,0.0,0,158.0,37.0,22.0,62.7
2299,Sebastian Rudy,de GER,CC,Hoffenheim,de Bundesliga,32,1990,8.8,3,0,0,22,9,0,41,11,12,0.0,0.0,0,54.0,7.0,10.0,41.2
2300,Daniele Rugani,it ITA,DF,Juventus,it Serie A,28,1994,6.3,0,0,0,5,0,1,0,7,0,0.0,0.0,0,16.0,11.0,9.0,55.0
2301,Matteo Ruggeri,it ITA,"DF,CC",Atalanta,it Serie A,20,2002,9.2,3,0,0,10,5,0,38,12,12,0.0,0.0,0,57.0,13.0,6.0,68.4
2302,Mário Rui,pt POR,DF,Napoli,it Serie A,31,1991,19.4,2,1,0,19,31,0,110,15,22,0.0,0.0,0,155.0,13.0,25.0,34.2
2303,Aitor Ruibal,es ESP,"DF,DL",Betis,es La Liga,26,1996,16.2,4,1,0,22,18,3,31,24,29,0.0,0.0,0,102.0,14.0,18.0,43.8
2304,Kays Ruiz,ma MAR,CC,Auxerre,fr Ligue 1,19,2002,0.7,1,0,0,2,3,0,0,3,1,0.0,0.0,0,10.0,0.0,0.0,
2305,Fabián Ruiz Peña,es ESP,CC,Paris S-G,fr Ligue 1,26,1996,21.0,0,0,0,19,13,4,13,18,28,0.0,1.0,0,157.0,5.0,7.0,41.7
2306,Víctor Ruiz,es ESP,DF,Betis,es La Liga,33,1989,6.2,0,0,0,4,2,1,0,6,3,0.0,0.0,0,29.0,17.0,7.0,70.8
2307,Gerónimo Rulli,ar ARG,PO,Villarreal,es La Liga,30,1992,14.0,1,0,0,0,1,0,0,1,0,0.0,0.0,0,20.0,3.0,0.0,100.0
2308,Alessandro Russo,it ITA,PO,Sassuolo,it Serie A,21,2001,1.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
2309,Franco Russo,ar ARG,DF,Mallorca,es La Liga,27,1994,1.6,0,0,0,0,2,0,0,3,1,0.0,0.0,0,12.0,3.0,2.0,60.0
2310,Georginio Rutter,fr FRA,"DL,CC",Leeds United,eng Premier League,20,2002,3.0,0,0,0,5,6,1,0,3,9,0.0,0.0,0,7.0,11.0,9.0,55.0
2311,Georginio Rutter,fr FRA,DL,Hoffenheim,de Bundesliga,20,2002,11.2,2,0,0,17,19,17,11,5,4,1.0,0.0,0,25.0,9.0,23.0,28.1
2312,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,24,1997,11.5,2,0,0,16,12,1,41,12,17,0.0,0.0,0,77.0,5.0,11.0,31.3
2313,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,24,1997,15.7,2,0,0,15,19,1,50,8,15,0.0,0.0,0,96.0,13.0,9.0,59.1
2314,Frederik Rønnow,dk DEN,PO,Union Berlin,de Bundesliga,29,1992,29.0,2,0,0,0,4,0,0,0,0,0.0,0.0,0,42.0,10.0,2.0,83.3
2315,José Sá,pt POR,PO,Wolves,eng Premier League,29,1993,36.0,2,0,0,1,8,0,0,0,0,0.0,1.0,0,45.0,6.0,1.0,85.7
2316,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,29,1993,18.7,2,0,0,20,33,2,17,19,23,0.0,0.0,0,109.0,5.0,11.0,31.3
2317,Halid Šabanović,ba BIH,DF,Angers,fr Ligue 1,22,1999,7.1,1,1,0,10,2,1,8,8,6,0.0,0.0,0,28.0,4.0,4.0,50.0
2318,Abdelhamid Sabiri,ma MAR,"CC,DL",Sampdoria,it Serie A,25,1996,11.9,5,0,0,28,39,0,54,2,7,0.0,0.0,0,50.0,30.0,29.0,50.8
2319,Marcel Sabitzer,at AUT,CC,Manchester Utd,eng Premier League,28,1994,7.0,1,0,0,8,10,1,4,8,8,0.0,0.0,0,52.0,13.0,11.0,54.2
2320,Marcel Sabitzer,at AUT,CC,Bayern Munich,de Bundesliga,28,1994,7.0,2,0,0,7,1,1,5,10,14,0.0,0.0,0,47.0,8.0,11.0,42.1
2321,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,27,1995,28.7,3,0,0,26,19,5,36,33,25,0.0,3.0,1,179.0,17.0,18.0,48.6
2322,Umar Sadiq,ng NGA,DL,Almería,es La Liga,25,1997,2.7,1,0,0,9,2,7,0,0,0,0.0,0.0,0,8.0,4.0,10.0,28.6
2323,Umar Sadiq,ng NGA,DL,Real Sociedad,es La Liga,25,1997,0.9,0,0,0,3,1,4,0,0,1,0.0,0.0,0,1.0,2.0,2.0,50.0
2324,Alexis Saelemaekers,be BEL,"DL,DF",Milan,it Serie A,23,1999,15.6,1,0,0,23,22,2,48,19,20,0.0,1.0,0,63.0,9.0,5.0,64.3
2325,Wesley Saïd,fr FRA,"DL,CC",Lens,fr Ligue 1,27,1995,7.2,2,0,0,20,1,1,5,1,1,0.0,0.0,0,20.0,5.0,7.0,41.7
2326,Allan Saint-Maximin,fr FRA,DL,Newcastle Utd,eng Premier League,25,1997,12.4,1,0,0,6,16,2,32,5,3,0.0,0.0,0,69.0,2.0,2.0,50.0
2327,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,23,1998,5.9,0,0,0,13,1,0,10,10,11,0.0,0.0,0,21.0,6.0,9.0,40.0
2328,Samuel Sáiz,es ESP,CC,Girona,es La Liga,31,1991,2.7,1,0,0,3,4,2,6,0,2,0.0,0.0,0,15.0,2.0,3.0,40.0
2329,Bukayo Saka,eng ENG,DL,Arsenal,eng Premier League,20,2001,35.3,6,0,0,43,65,9,172,14,34,0.0,0.0,0,127.0,16.0,38.0,29.6
2330,Hamza Sakhi,fr FRA,CC,Auxerre,fr Ligue 1,26,1996,18.4,1,0,0,13,21,5,88,25,22,0.0,0.0,0,106.0,6.0,3.0,66.7
2331,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,32,1990,8.5,2,0,0,6,5,0,0,8,5,0.0,2.0,0,45.0,22.0,18.0,55.0
2332,Jacopo Sala,it ITA,CC,Spezia,it Serie A,30,1991,1.2,1,0,0,3,3,0,4,1,0,0.0,0.0,0,5.0,1.0,0.0,100.0
2333,Ibrahim Salah,ma MAR,"DL,CC",Rennes,fr Ligue 1,20,2001,2.5,0,0,0,2,1,2,8,2,1,0.0,0.0,0,18.0,2.0,4.0,33.3
2334,Mohamed Salah,eg EGY,DL,Liverpool,eng Premier League,30,1992,36.6,2,0,0,20,33,22,38,6,12,0.0,0.0,0,100.0,8.0,30.0,21.1
2335,Amine Salama,fr FRA,"DL,CC",Angers,fr Ligue 1,22,2000,13.9,1,0,0,7,9,6,12,10,9,0.0,0.0,0,51.0,8.0,19.0,29.6
2336,Kike Salas,es ESP,DF,Sevilla,es La Liga,20,2002,4.1,1,1,0,4,1,0,0,5,1,0.0,1.0,0,14.0,9.0,6.0,60.0
2337,William Saliba,fr FRA,DF,Arsenal,eng Premier League,21,2001,26.8,4,0,0,19,13,0,1,19,20,0.0,2.0,1,206.0,53.0,43.0,55.2
2338,Dikeni Salifou,tg TOG,CC,Werder Bremen,de Bundesliga,19,2003,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
2339,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,23,1999,21.9,5,0,0,26,3,1,13,31,29,0.0,0.0,1,158.0,55.0,26.0,67.9
2340,Roland Sallai,hu HUN,"CC,DL",Freiburg,de Bundesliga,25,1997,11.1,6,0,0,29,30,3,35,2,8,2.0,0.0,0,58.0,21.0,18.0,53.8
2341,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,29,1992,29.4,5,1,0,30,28,0,7,39,29,1.0,2.0,0,181.0,54.0,32.0,62.8
2342,Salvi,es ESP,"DL,CC",Rayo Vallecano,es La Liga,31,1991,5.4,2,0,0,8,10,2,37,2,8,0.0,0.0,0,30.0,4.0,11.0,26.7
2343,Lazar Samardzic,rs SRB,CC,Udinese,it Serie A,20,2002,20.5,1,0,0,26,13,0,92,11,16,0.0,0.0,0,107.0,9.0,22.0,29.0
2344,Diadie Samassékou,ml MLI,"CC,DL",Hoffenheim,de Bundesliga,26,1996,0.4,1,0,0,3,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,
2345,Mama Samba Baldé,gw GNB,DL,Troyes,fr Ligue 1,26,1995,29.6,6,2,1,38,46,22,13,10,21,2.0,0.0,0,100.0,43.0,76.0,36.1
2346,Brice Samba,fr FRA,PO,Lens,fr Ligue 1,28,1994,37.0,3,0,0,0,6,0,0,0,0,0.0,0.0,0,42.0,8.0,2.0,80.0
2347,Albert Sambi Lokonga,be BEL,CC,Arsenal,eng Premier League,22,1999,2.2,0,0,0,1,5,0,0,5,1,0.0,0.0,0,14.0,3.0,2.0,60.0
2348,Albert Sambi Lokonga,be BEL,CC,Crystal Palace,eng Premier League,22,1999,6.0,2,0,0,7,12,0,0,7,10,0.0,0.0,0,34.0,5.0,11.0,31.3
2349,Junior Sambia,fr FRA,DF,Salernitana,it Serie A,25,1996,7.7,3,0,0,11,17,0,33,8,5,0.0,0.0,0,34.0,15.0,10.0,60.0
2350,Samuel,br BRA,"DL,CC",Valencia,es La Liga,22,1999,32.1,4,0,0,35,60,15,82,18,43,2.0,0.0,0,170.0,17.0,41.0,29.3
2351,Fede San Emeterio,es ESP,CC,Cádiz,es La Liga,25,1997,20.5,14,0,0,58,22,0,4,17,22,0.0,0.0,0,87.0,23.0,30.0,43.4
2352,Antonio Sanabria,py PAR,DL,Torino,it Serie A,26,1996,27.0,4,0,0,33,27,14,2,4,5,0.0,0.0,0,64.0,86.0,124.0,41.0
2353,Leandro Sanca,gw GNB,"DL,CC",Spezia,it Serie A,22,2000,0.4,0,0,0,0,0,0,2,0,1,0.0,0.0,0,5.0,0.0,2.0,0.0
2354,Oihan Sancet,es ESP,CC,Athletic Club,es La Liga,22,2000,28.1,6,1,0,41,54,2,17,4,16,0.0,0.0,0,140.0,24.0,22.0,52.2
2355,Renato Sanches,pt POR,CC,Paris S-G,fr Ligue 1,24,1997,8.0,1,0,0,22,10,0,5,9,1,0.0,0.0,0,52.0,5.0,4.0,55.6
2356,Alexis Sánchez,cl CHI,"DL,CC",Marseille,fr Ligue 1,33,1988,29.8,3,0,0,44,46,28,37,5,17,1.0,0.0,0,83.0,35.0,70.0,33.3
2357,Antonio Sánchez,es ESP,"CC,DF",Mallorca,es La Liga,25,1997,12.0,5,0,0,26,15,0,32,22,8,1.0,1.0,0,96.0,7.0,16.0,30.4
2358,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,26,1996,9.5,1,0,0,7,4,1,2,12,11,0.0,1.0,0,45.0,28.0,16.0,63.6
2359,Iván Sánchez,es ESP,"CC,DL",Valladolid,es La Liga,29,1992,12.8,0,0,0,9,43,1,38,8,14,0.0,0.0,0,62.0,2.0,12.0,14.3
2360,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,25,1997,26.6,11,0,0,34,9,0,5,46,26,0.0,2.0,0,115.0,46.0,45.0,50.5
2361,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,21,2000,23.6,3,0,0,26,10,2,71,14,35,1.0,0.0,0,126.0,15.0,22.0,40.5
2362,Robert Sánchez,es ESP,PO,Brighton,eng Premier League,24,1997,23.0,2,0,0,1,0,0,0,3,0,0.0,1.0,0,25.0,7.0,0.0,100.0
2363,Jadon Sancho,eng ENG,"DL,CC",Manchester Utd,eng Premier League,22,2000,18.7,0,0,0,9,10,8,17,7,10,0.0,0.0,0,109.0,2.0,12.0,14.3
2364,Alex Sandro,br BRA,DF,Juventus,it Serie A,31,1991,19.9,5,1,0,27,25,1,19,15,20,1.0,0.0,0,127.0,39.0,22.0,63.9
2365,Leroy Sané,de GER,"CC,DL",Bayern Munich,de Bundesliga,26,1996,22.3,4,0,0,17,23,7,16,3,30,0.0,0.0,0,115.0,6.0,7.0,46.2
2366,Sidi Sané,de GER,DL,Schalke 04,de Bundesliga,19,2003,0.3,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,
2367,Morgan Sanson,fr FRA,CC,Aston Villa,eng Premier League,27,1994,0.1,0,0,0,0,2,0,0,0,1,0.0,0.0,0,1.0,0.0,1.0,0.0
2368,Morgan Sanson,fr FRA,CC,Strasbourg,fr Ligue 1,27,1994,15.8,1,0,0,21,34,0,35,22,25,0.0,0.0,0,104.0,14.0,13.0,51.9
2369,Nicola Sansone,it ITA,DL,Bologna,it Serie A,30,1991,8.2,2,0,0,13,16,11,20,0,4,2.0,0.0,0,23.0,0.0,13.0,0.0
2370,Baptiste Santamaria,fr FRA,CC,Rennes,fr Ligue 1,27,1995,20.1,2,0,0,23,20,1,7,21,22,0.0,0.0,0,173.0,60.0,40.0,60.0
2371,Riccardo Saponara,it ITA,DL,Fiorentina,it Serie A,30,1991,13.4,4,0,0,14,22,5,32,5,5,0.0,0.0,0,67.0,8.0,8.0,50.0
2372,Pablo Sarabia,es ESP,"DL,CC",Wolves,eng Premier League,30,1992,8.5,3,0,0,13,8,3,46,2,6,0.0,0.0,0,42.0,3.0,13.0,18.8
2373,Pablo Sarabia,es ESP,"DL,CC",Paris S-G,fr Ligue 1,30,1992,4.1,1,0,0,4,5,2,16,2,4,0.0,0.0,0,16.0,0.0,2.0,0.0
2374,Jeremy Sarmiento,ec ECU,CC,Brighton,eng Premier League,20,2002,2.0,1,0,0,4,4,0,3,1,3,0.0,0.0,0,4.0,0.0,4.0,0.0
2375,Amin Sarr,se SWE,DL,Lyon,fr Ligue 1,21,2001,6.0,0,0,0,14,4,1,4,0,6,0.0,0.0,0,19.0,10.0,18.0,35.7
2376,Bouna Sarr,sn SEN,DL,Bayern Munich,de Bundesliga,30,1992,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
2377,Malang Sarr,fr FRA,DF,Monaco,fr Ligue 1,23,1999,8.0,3,0,0,10,4,0,1,15,3,0.0,0.0,0,49.0,15.0,9.0,62.5
2378,Mamadou Sarr,fr FRA,CC,Lyon,fr Ligue 1,16,2005,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
2379,Mouhamadou Sarr,sn SEN,PO,Cremonese,it Serie A,25,1997,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0
2380,Martin Satriano,uy URU,DL,Empoli,it Serie A,21,2001,18.9,4,0,0,20,29,5,22,3,8,0.0,0.0,0,52.0,43.0,61.0,41.3
2381,Téji Savanier,fr FRA,CC,Montpellier,fr Ligue 1,30,1991,28.3,4,3,0,58,97,0,235,30,30,0.0,0.0,0,210.0,12.0,22.0,35.3
2382,Esteban Saveljich,me MNE,DL,Rayo Vallecano,es La Liga,31,1991,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
2383,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,31,1991,21.6,4,2,0,31,8,1,0,33,26,0.0,0.0,0,104.0,56.0,30.0,65.1
2384,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,19,2002,24.5,2,0,0,13,51,3,41,8,20,0.0,0.0,0,94.0,18.0,15.0,54.5
2385,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,18,2003,25.9,7,0,0,55,6,6,8,56,29,0.0,0.0,0,179.0,49.0,37.0,57.0
2386,Gianluca Scamacca,it ITA,DL,West Ham,eng Premier League,23,1999,10.3,3,0,0,16,10,6,1,4,5,0.0,0.0,0,23.0,17.0,21.0,44.7
2387,Gustavo Scarpa,br BRA,"CC,DL",Nott'ham Forest,eng Premier League,28,1994,2.0,1,0,0,4,8,0,4,0,2,0.0,0.0,0,12.0,1.0,2.0,33.3
2388,Kevin Schade,de GER,DL,Brentford,eng Premier League,20,2001,8.1,2,0,0,13,8,6,15,4,8,1.0,0.0,0,33.0,30.0,24.0,55.6
2389,Kevin Schade,de GER,"DL,CC",Freiburg,de Bundesliga,20,2001,2.0,0,0,0,4,6,0,3,0,4,0.0,0.0,0,7.0,17.0,12.0,58.6
2390,András Schäfer,hu HUN,CC,Union Berlin,de Bundesliga,23,1999,9.6,0,0,0,14,15,1,8,4,9,0.0,0.0,0,65.0,11.0,14.0,44.0
2391,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,30,1991,35.6,7,0,0,20,27,6,18,52,22,0.0,0.0,1,209.0,112.0,55.0,67.1
2392,Derry Scherhant,de GER,"DL,CC",Hertha BSC,de Bundesliga,19,2002,3.2,0,0,0,2,2,0,3,0,6,0.0,0.0,0,11.0,2.0,7.0,22.2
2393,Patrik Schick,cz CZE,DL,Leverkusen,de Bundesliga,26,1996,10.5,0,0,0,5,16,0,4,1,0,0.0,0.0,0,18.0,30.0,38.0,44.1
