RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive.1,PassDead.1,HASTA.1,Dis.1,FR.1,Def.1
2206,Nicola Ravaglia,it ITA,PO,Sampdoria,it Serie A,33,1988,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,Rayan Raveloson,mg MAD,"DF,CC",Auxerre,fr Ligue 1,25,1997,27.0,42.0,1.55,36.0,0.0,1.0,3.0,1.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
2208,David Raya,es ESP,PO,Brentford,eng Premier League,26,1995,38.0,12.0,0.32,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0
2209,Tim Ream,us USA,DF,Fulham,eng Premier League,34,1987,32.2,24.0,0.75,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,Ante Rebić,hr CRO,"DL,CC",Milan,it Serie A,28,1993,10.9,34.0,3.12,23.0,1.0,1.0,4.0,4.0,1.0,3.0,0.28,3.0,0.0,0.0,0.0,0.0,0.0
2211,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,27,1995,24.1,50.0,2.07,39.0,2.0,3.0,4.0,1.0,1.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0
2212,Nathan Redmond,eng ENG,DF,Southampton,eng Premier League,28,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,Harrison Reed,eng ENG,CC,Fulham,eng Premier League,27,1995,31.8,74.0,2.32,64.0,2.0,2.0,3.0,3.0,0.0,7.0,0.22,6.0,0.0,1.0,0.0,0.0,0.0
2214,Sergio Reguilón,es ESP,DF,Atlético Madrid,es La Liga,25,1996,3.4,13.0,3.75,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,Bobby Reid,jm JAM,"DL,DF",Fulham,eng Premier League,29,1993,27.5,54.0,1.96,36.0,1.0,3.0,5.0,7.0,2.0,3.0,0.11,1.0,0.0,0.0,1.0,0.0,1.0
2216,Pepe Reina,es ESP,PO,Villarreal,es La Liga,39,1982,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,Jeff Reine-Adélaïde,fr FRA,CC,Troyes,fr Ligue 1,24,1998,2.6,6.0,2.32,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0
2218,Jeff Reine-Adélaïde,fr FRA,CC,Lyon,fr Ligue 1,24,1998,3.7,20.0,5.36,16.0,1.0,1.0,1.0,0.0,1.0,2.0,0.54,2.0,0.0,0.0,0.0,0.0,0.0
2219,Reinier,br BRA,"CC,DL",Girona,es La Liga,20,2002,7.2,19.0,2.64,16.0,0.0,1.0,1.0,1.0,0.0,2.0,0.28,2.0,0.0,0.0,0.0,0.0,0.0
2220,Rocco Reitz,de GER,CC,M'Gladbach,de Bundesliga,20,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,Karim Rekik,nl NED,DF,Sevilla,es La Liga,27,1994,13.1,14.0,1.07,12.0,0.0,0.0,1.0,1.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
2222,Álex Remiro,es ESP,PO,Real Sociedad,es La Liga,27,1995,38.0,6.0,0.16,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,23,1998,1.4,1.0,0.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,33,1989,15.0,52.0,3.46,36.0,4.0,1.0,9.0,2.0,0.0,7.0,0.47,3.0,1.0,0.0,2.0,1.0,0.0
2225,Alejandro Revuelta Montero,es ESP,DF,Getafe,es La Liga,22,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,Elvis Rexhbeçaj,de GER,CC,Augsburg,de Bundesliga,24,1997,28.0,39.0,1.39,31.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,Gio Reyna,us USA,"DL,CC",Dortmund,de Bundesliga,19,2002,6.9,28.0,4.04,24.0,0.0,0.0,3.0,1.0,0.0,5.0,0.72,3.0,0.0,0.0,1.0,1.0,0.0
2228,Chadi Riad,ma MAR,CC,Barcelona,es La Liga,19,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,Nico Ribaudo,es ESP,"CC,DL",Espanyol,es La Liga,21,2001,13.9,51.0,3.67,34.0,7.0,1.0,2.0,4.0,3.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0
2230,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,22,1999,17.9,11.0,0.61,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,Franck Ribéry,fr FRA,CC,Salernitana,it Serie A,39,1983,0.4,1.0,2.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,Samuele Ricci,it ITA,CC,Torino,it Serie A,20,2001,23.0,38.0,1.65,27.0,3.0,2.0,4.0,2.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
2233,Declan Rice,eng ENG,CC,West Ham,eng Premier League,23,1999,36.4,100.0,2.75,86.0,7.0,1.0,1.0,2.0,3.0,6.0,0.16,6.0,0.0,0.0,0.0,0.0,0.0
2234,Chris Richards,us USA,DF,Crystal Palace,eng Premier League,22,2000,5.0,2.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,Richarlison,br BRA,"CC,DL",Tottenham,eng Premier League,25,1997,11.2,35.0,3.12,22.0,0.0,1.0,4.0,8.0,0.0,5.0,0.45,3.0,0.0,0.0,0.0,2.0,0.0
2236,Marco Richter,de GER,"CC,DL",Hertha BSC,de Bundesliga,24,1997,20.4,58.0,2.84,37.0,7.0,5.0,7.0,1.0,1.0,11.0,0.54,8.0,1.0,0.0,1.0,1.0,0.0
2237,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,29,1993,18.3,33.0,1.81,26.0,2.0,1.0,1.0,1.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
2238,Jaïro Riedewald,nl NED,"DF,CC",Crystal Palace,eng Premier League,25,1996,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,Manuel Riemann,de GER,PO,Bochum,de Bundesliga,33,1988,34.0,21.0,0.62,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,Tomás Rincón,ve VEN,CC,Sampdoria,it Serie A,34,1988,28.4,39.0,1.37,35.0,0.0,0.0,1.0,1.0,2.0,3.0,0.11,2.0,0.0,0.0,0.0,0.0,1.0
2241,Rémy Riou,fr FRA,PO,Lyon,fr Ligue 1,34,1987,6.7,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,Renaud Ripart,fr FRA,"DL,CC",Troyes,fr Ligue 1,29,1993,14.7,40.0,2.73,29.0,0.0,2.0,5.0,4.0,0.0,7.0,0.48,2.0,0.0,1.0,2.0,2.0,0.0
2243,Rodrigo Riquelme,es ESP,"CC,DL",Girona,es La Liga,22,2000,24.2,69.0,2.85,46.0,6.0,10.0,4.0,3.0,0.0,9.0,0.37,3.0,3.0,0.0,2.0,1.0,0.0
2244,Matt Ritchie,sct SCO,"DL,CC",Newcastle Utd,eng Premier League,32,1989,0.4,1.0,2.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,Sergi Roberto,es ESP,"DF,CC",Barcelona,es La Liga,30,1992,14.5,29.0,2.0,24.0,0.0,0.0,4.0,1.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0
2246,Lucas Robertone,ar ARG,CC,Almería,es La Liga,25,1997,31.6,109.0,3.45,74.0,25.0,3.0,2.0,4.0,1.0,11.0,0.35,6.0,4.0,1.0,0.0,0.0,0.0
2247,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,28,1994,28.7,95.0,3.31,59.0,27.0,1.0,4.0,1.0,3.0,13.0,0.45,9.0,4.0,0.0,0.0,0.0,0.0
2248,Antonee Robinson,us USA,DF,Fulham,eng Premier League,24,1997,34.3,58.0,1.69,52.0,2.0,2.0,0.0,1.0,1.0,6.0,0.17,4.0,0.0,1.0,0.0,1.0,0.0
2249,Joel Robles,es ESP,PO,Leeds United,eng Premier League,32,1990,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,Joel Roca,es ESP,"CC,DL",Girona,es La Liga,17,2005,0.9,5.0,5.29,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,Marc Roca,es ESP,CC,Leeds United,eng Premier League,25,1996,25.7,52.0,2.02,34.0,10.0,2.0,3.0,2.0,1.0,4.0,0.16,1.0,1.0,0.0,1.0,1.0,0.0
2252,Enzo Roco,cl CHI,DF,Elche,es La Liga,29,1992,18.4,12.0,0.65,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,Marek Rodák,sk SVK,PO,Fulham,eng Premier League,25,1996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,31,1990,15.7,32.0,2.04,29.0,0.0,0.0,1.0,2.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
2255,Joe Rodon,wls WAL,DF,Rennes,fr Ligue 1,24,1997,15.7,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,Rodri,es ESP,CC,Manchester City,eng Premier League,26,1996,32.3,92.0,2.84,80.0,0.0,4.0,6.0,1.0,1.0,10.0,0.31,10.0,0.0,0.0,0.0,0.0,0.0
2257,Rodri,es ESP,"DL,CC",Betis,es La Liga,22,2000,17.8,58.0,3.26,49.0,1.0,3.0,3.0,2.0,0.0,8.0,0.45,6.0,0.0,0.0,1.0,1.0,0.0
2258,Rodrigo,es ESP,"DL,CC",Leeds United,eng Premier League,31,1991,21.5,45.0,2.09,30.0,0.0,4.0,8.0,2.0,1.0,4.0,0.19,2.0,0.0,0.0,2.0,0.0,0.0
2259,Ángel Rodríguez,es ESP,"DL,CC",Mallorca,es La Liga,35,1987,4.4,5.0,1.14,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,Óscar Rodríguez Arnaiz,es ESP,CC,Celta Vigo,es La Liga,24,1998,19.7,58.0,2.94,39.0,11.0,2.0,6.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
2261,Dani Rodríguez,es ESP,CC,Mallorca,es La Liga,34,1988,23.3,54.0,2.31,39.0,4.0,4.0,3.0,3.0,1.0,10.0,0.43,8.0,1.0,0.0,0.0,0.0,1.0
2262,Guido Rodríguez,ar ARG,CC,Betis,es La Liga,28,1994,31.9,37.0,1.16,32.0,1.0,0.0,2.0,2.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
2263,Miguel Rodríguez,es ESP,"CC,DL",Celta Vigo,es La Liga,19,2003,2.8,7.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.71,2.0,0.0,0.0,0.0,0.0,0.0
2264,Pablo Rodríguez,es ESP,"DL,CC",Lecce,it Serie A,20,2001,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,29,1992,29.7,57.0,1.92,46.0,8.0,1.0,2.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
2266,Rodrygo,br BRA,"DL,CC",Real Madrid,es La Liga,21,2001,26.4,133.0,5.03,78.0,5.0,25.0,9.0,15.0,1.0,21.0,0.79,12.0,0.0,6.0,0.0,3.0,0.0
2267,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,23,1999,12.3,13.0,1.06,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
2268,Agustín Rogel,uy URU,DF,Hertha BSC,de Bundesliga,24,1997,15.8,7.0,0.44,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0
2269,Rogério,br BRA,DF,Sassuolo,it Serie A,24,1998,33.3,74.0,2.22,62.0,6.0,1.0,1.0,4.0,0.0,6.0,0.18,5.0,0.0,0.0,0.0,1.0,0.0
2270,Merlin Röhl,de GER,"CC,DL",Freiburg,de Bundesliga,20,2002,0.6,2.0,3.16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.58,1.0,0.0,0.0,0.0,0.0,0.0
2271,Tony Rölke,de GER,DL,Hertha BSC,de Bundesliga,19,2003,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,25,1997,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,27,1995,32.5,14.0,0.43,11.0,3.0,0.0,0.0,0.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0
2274,Simone Romagnoli,it ITA,DF,Lecce,it Serie A,32,1990,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,Leonardo Román,es ESP,PO,Mallorca,es La Liga,22,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,24,1998,26.3,24.0,0.91,22.0,0.0,0.0,0.0,1.0,1.0,4.0,0.15,3.0,0.0,0.0,0.0,1.0,0.0
2277,Iván Romero,es ESP,CC,Sevilla,es La Liga,21,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,Luka Romero,ar ARG,DL,Lazio,it Serie A,17,2004,1.7,4.0,2.38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,30,1991,0.8,3.0,3.65,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,Oriol Romeu,es ESP,CC,Girona,es La Liga,30,1991,32.8,56.0,1.71,49.0,0.0,0.0,4.0,2.0,1.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0
2281,Cristiano Ronaldo,pt POR,DL,Manchester Utd,eng Premier League,37,1985,5.8,10.0,1.71,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,Connor Ronan,ie IRL,CC,Wolves,eng Premier League,24,1998,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,Salomón Rondón,ve VEN,DL,Everton,eng Premier League,32,1989,1.2,4.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,Valentin Rongier,fr FRA,CC,Marseille,fr Ligue 1,27,1994,33.7,72.0,2.14,64.0,0.0,3.0,1.0,1.0,3.0,5.0,0.15,4.0,0.0,0.0,0.0,0.0,1.0
2285,Marten de Roon,nl NED,CC,Atalanta,it Serie A,31,1991,32.9,51.0,1.55,45.0,0.0,1.0,1.0,3.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
2286,Pablo Rosario,nl NED,"CC,DF",Nice,fr Ligue 1,25,1997,19.6,42.0,2.14,34.0,3.0,3.0,1.0,1.0,0.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0
2287,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,31,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,17,2004,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,Joe Rothwell,eng ENG,CC,Bournemouth,eng Premier League,27,1995,11.3,24.0,2.12,16.0,6.0,1.0,1.0,0.0,0.0,2.0,0.18,1.0,1.0,0.0,0.0,0.0,0.0
2290,Anthony Rouault,fr FRA,DF,Toulouse,fr Ligue 1,21,2001,36.8,13.0,0.35,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
2291,Jérôme Roussillon,fr FRA,"CC,DF",Wolfsburg,de Bundesliga,29,1993,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,Jérôme Roussillon,fr FRA,DF,Union Berlin,de Bundesliga,29,1993,10.6,22.0,2.07,16.0,1.0,4.0,0.0,1.0,0.0,4.0,0.38,3.0,0.0,0.0,0.0,1.0,0.0
2293,Nicolò Rovella,it ITA,CC,Monza,it Serie A,20,2001,19.3,53.0,2.74,41.0,5.0,1.0,1.0,2.0,3.0,7.0,0.36,5.0,1.0,0.0,0.0,0.0,1.0
2294,Nicolò Rovella,it ITA,CC,Juventus,it Serie A,20,2001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,28,1994,27.2,26.0,0.96,23.0,0.0,1.0,1.0,0.0,1.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0
2296,Ruan,br BRA,DF,Sassuolo,it Serie A,23,1999,19.0,6.0,0.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,Rubén,es ESP,"DF,CC",Espanyol,es La Liga,21,2001,9.9,19.0,1.92,15.0,0.0,3.0,0.0,0.0,1.0,4.0,0.4,3.0,0.0,1.0,0.0,0.0,0.0
2298,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,29,1993,26.8,18.0,0.67,16.0,0.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
2299,Sebastian Rudy,de GER,CC,Hoffenheim,de Bundesliga,32,1990,8.8,23.0,2.6,11.0,12.0,0.0,0.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0
2300,Daniele Rugani,it ITA,DF,Juventus,it Serie A,28,1994,6.3,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,Matteo Ruggeri,it ITA,"DF,CC",Atalanta,it Serie A,20,2002,9.2,17.0,1.85,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
2302,Mário Rui,pt POR,DF,Napoli,it Serie A,31,1991,19.4,87.0,4.48,63.0,21.0,1.0,0.0,1.0,1.0,13.0,0.67,11.0,1.0,0.0,0.0,0.0,1.0
2303,Aitor Ruibal,es ESP,"DF,DL",Betis,es La Liga,26,1996,16.2,37.0,2.29,26.0,0.0,5.0,4.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
2304,Kays Ruiz,ma MAR,CC,Auxerre,fr Ligue 1,19,2002,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,Fabián Ruiz Peña,es ESP,CC,Paris S-G,fr Ligue 1,26,1996,21.0,41.0,1.95,37.0,0.0,1.0,2.0,0.0,1.0,6.0,0.29,6.0,0.0,0.0,0.0,0.0,0.0
2306,Víctor Ruiz,es ESP,DF,Betis,es La Liga,33,1989,6.2,4.0,0.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,Gerónimo Rulli,ar ARG,PO,Villarreal,es La Liga,30,1992,14.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,Alessandro Russo,it ITA,PO,Sassuolo,it Serie A,21,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,Franco Russo,ar ARG,DF,Mallorca,es La Liga,27,1994,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,Georginio Rutter,fr FRA,"DL,CC",Leeds United,eng Premier League,20,2002,3.0,6.0,1.99,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0
2311,Georginio Rutter,fr FRA,DL,Hoffenheim,de Bundesliga,20,2002,11.2,37.0,3.3,22.0,0.0,9.0,2.0,4.0,0.0,4.0,0.36,2.0,0.0,2.0,0.0,0.0,0.0
2312,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,24,1997,11.5,27.0,2.34,18.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,24,1997,15.7,28.0,1.79,23.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,Frederik Rønnow,dk DEN,PO,Union Berlin,de Bundesliga,29,1992,29.0,7.0,0.24,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
2315,José Sá,pt POR,PO,Wolves,eng Premier League,29,1993,36.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,29,1993,18.7,33.0,1.77,19.0,2.0,7.0,1.0,3.0,1.0,2.0,0.11,0.0,0.0,1.0,1.0,0.0,0.0
2317,Halid Šabanović,ba BIH,DF,Angers,fr Ligue 1,22,1999,7.1,3.0,0.42,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,Abdelhamid Sabiri,ma MAR,"CC,DL",Sampdoria,it Serie A,25,1996,11.9,41.0,3.45,22.0,7.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,Marcel Sabitzer,at AUT,CC,Manchester Utd,eng Premier League,28,1994,7.0,20.0,2.87,16.0,1.0,0.0,1.0,2.0,0.0,3.0,0.43,3.0,0.0,0.0,0.0,0.0,0.0
2320,Marcel Sabitzer,at AUT,CC,Bayern Munich,de Bundesliga,28,1994,7.0,11.0,1.58,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0
2321,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,27,1995,28.7,38.0,1.33,33.0,2.0,2.0,0.0,0.0,1.0,7.0,0.24,6.0,0.0,0.0,0.0,0.0,1.0
2322,Umar Sadiq,ng NGA,DL,Almería,es La Liga,25,1997,2.7,6.0,2.25,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,Umar Sadiq,ng NGA,DL,Real Sociedad,es La Liga,25,1997,0.9,1.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,Alexis Saelemaekers,be BEL,"DL,DF",Milan,it Serie A,23,1999,15.6,63.0,4.05,42.0,5.0,7.0,7.0,2.0,0.0,6.0,0.39,5.0,0.0,1.0,0.0,0.0,0.0
2325,Wesley Saïd,fr FRA,"DL,CC",Lens,fr Ligue 1,27,1995,7.2,23.0,3.21,11.0,0.0,9.0,3.0,0.0,0.0,3.0,0.42,0.0,0.0,2.0,1.0,0.0,0.0
2326,Allan Saint-Maximin,fr FRA,DL,Newcastle Utd,eng Premier League,25,1997,12.4,65.0,5.22,49.0,0.0,10.0,3.0,3.0,0.0,10.0,0.8,7.0,0.0,2.0,0.0,1.0,0.0
2327,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,23,1998,5.9,11.0,1.86,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
2328,Samuel Sáiz,es ESP,CC,Girona,es La Liga,31,1991,2.7,6.0,2.23,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,Bukayo Saka,eng ENG,DL,Arsenal,eng Premier League,20,2001,35.3,161.0,4.56,106.0,27.0,8.0,11.0,7.0,2.0,28.0,0.79,20.0,4.0,2.0,1.0,0.0,1.0
2330,Hamza Sakhi,fr FRA,CC,Auxerre,fr Ligue 1,26,1996,18.4,71.0,3.86,57.0,8.0,1.0,3.0,2.0,0.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0
2331,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,32,1990,8.5,4.0,0.47,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,Jacopo Sala,it ITA,CC,Spezia,it Serie A,30,1991,1.2,2.0,1.62,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,Ibrahim Salah,ma MAR,"DL,CC",Rennes,fr Ligue 1,20,2001,2.5,12.0,4.76,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,Mohamed Salah,eg EGY,DL,Liverpool,eng Premier League,30,1992,36.6,140.0,3.83,106.0,2.0,12.0,12.0,6.0,2.0,24.0,0.66,17.0,1.0,0.0,2.0,3.0,1.0
