Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Titular,Titular,Titular,Sup.,Sup.,Sup.,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Unnamed: 30_level_0
1972,Kobbie Mainoo,eng ENG,CC,Manchester Utd,eng Premier League,17,2005,1,11,11,0.3,0.1,0,,0,1,11,7,3.00,0,0,0,0.00,-0.40,0.6,0.3,+0.3,+2.37,+1.92,Partidos
1973,Ainsley Maitland-Niles,eng ENG,"DF,CC",Southampton,eng Premier League,24,1997,22,1407,64,41.1,15.6,13,86,7,9,32,5,0.64,16,31,-15,-0.96,+0.02,17.7,22.2,-4.5,-0.29,+0.55,Partidos
1974,Jordan Majchrzak,pl POL,DL,Roma,it Serie A,17,2004,1,14,14,0.4,0.2,0,,0,1,14,5,0.00,1,0,+1,+6.43,+6.14,0.4,0.0,+0.4,+2.37,+1.71,Partidos
1975,Lovro Majer,hr CRO,"CC,DL",Rennes,fr Ligue 1,24,1998,32,1668,52,48.8,18.5,18,74,6,14,23,1,1.84,34,16,+18,+0.97,+0.35,30.4,20.4,+10.0,+0.54,+0.16,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1976,Jean-Victor Makengo,fr FRA,CC,Udinese,it Serie A,24,1998,16,805,50,23.5,8.9,11,65,0,5,19,1,1.63,13,11,+2,+0.22,+0.33,11.3,12.9,-1.6,-0.18,-0.06,Partidos
1977,Jean-Victor Makengo,fr FRA,CC,Lorient,fr Ligue 1,24,1998,15,1064,71,31.1,11.8,12,80,7,3,35,0,1.07,9,14,-5,-0.42,-0.58,12.6,16.0,-3.4,-0.29,+0.10,Partidos
1978,Matteo Makhabé,fr FRA,CC,Lille,fr Ligue 1,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1979,Béni Makouana,cg CGO,"DL,CC",Montpellier,fr Ligue 1,19,2002,8,198,25,5.8,2.2,1,45,0,7,22,6,1.13,3,3,0,0.00,-0.08,3.0,3.7,-0.8,-0.35,-0.09,Partidos
1980,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,27,1995,29,2053,71,60.0,22.8,26,75,9,3,36,7,1.28,19,26,-7,-0.31,-0.04,19.1,26.9,-7.8,-0.34,-0.24,Partidos
1981,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,22,1999,22,1396,63,40.8,15.5,14,84,10,8,27,15,2.00,22,14,+8,+0.52,+0.20,29.5,19.2,+10.4,+0.67,+0.36,Partidos
1982,Lorenzo Malagrida,it ITA,"CC,DF",Sampdoria,it Serie A,18,2003,6,109,18,3.2,1.2,0,,0,6,18,18,0.17,0,5,-5,-4.13,-2.99,0.7,4.2,-3.5,-2.88,-2.10,Partidos
1983,Daniel Maldini,it ITA,"DL,CC",Spezia,it Serie A,20,2001,18,628,35,18.4,7.0,4,57,0,14,29,10,0.61,5,11,-6,-0.86,-0.05,8.1,12.1,-4.0,-0.57,-0.12,Partidos
1984,Youssef Maleh,ma MAR,CC,Fiorentina,it Serie A,23,1998,7,297,42,8.7,3.3,4,64,0,3,14,7,1.29,3,6,-3,-0.91,-1.28,5.3,4.6,+0.7,+0.21,-0.11,Partidos
1985,Youssef Maleh,ma MAR,CC,Lecce,it Serie A,23,1998,17,674,40,19.7,7.5,7,66,0,10,21,3,0.88,6,14,-8,-1.07,-0.90,8.0,9.5,-1.5,-0.19,-0.04,Partidos
1986,Donyell Malen,nl NED,DL,Dortmund,de Bundesliga,23,1999,26,1706,66,55.8,19.0,22,71,1,4,34,2,2.04,44,24,+20,+1.06,-0.21,41.7,21.3,+20.4,+1.08,+0.58,Partidos
1987,Ruslan Malinovskyi,ua UKR,"CC,DL",Atalanta,it Serie A,29,1993,15,553,37,16.2,6.1,5,68,0,10,21,1,1.67,9,8,+1,+0.16,-0.37,8.4,7.0,+1.4,+0.24,-0.23,Partidos
1988,Ruslan Malinovskyi,ua UKR,"CC,DL",Marseille,fr Ligue 1,29,1993,20,1227,61,35.9,13.6,13,78,3,7,31,0,1.70,22,17,+5,+0.37,-0.54,23.5,14.4,+9.0,+0.66,+0.10,Partidos
1989,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,31,1991,26,2163,83,63.2,24.0,26,83,17,0,,7,1.12,27,34,-7,-0.29,-0.08,28.5,28.0,+0.5,+0.02,+0.26,Partidos
1990,Maurice Malone,de GER,"DL,CC",Augsburg,de Bundesliga,21,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
1991,Mickael Malsa,mq MTQ,CC,Valladolid,es La Liga,26,1995,5,69,14,2.0,0.8,0,,0,5,14,9,1.80,0,2,-2,-2.61,-1.86,0.7,2.1,-1.5,-1.89,-1.23,Partidos
1992,Giorgi Mamardashvili,ge GEO,PO,Valencia,es La Liga,21,2000,38,3420,90,100.0,38.0,38,90,38,0,,0,1.11,42,45,-3,-0.08,,49.3,43.5,+5.8,+0.15,,Partidos
1993,Hianga Mananga Mbock,fr FRA,CC,Brest,fr Ligue 1,22,1999,2,15,8,0.4,0.2,0,,0,2,8,2,2.00,0,0,0,0.00,+0.26,0.3,0.1,+0.2,+1.03,+1.37,Partidos
1994,Gianluca Mancini,it ITA,DF,Roma,it Serie A,26,1996,35,2858,82,83.6,31.8,33,84,23,2,41,2,1.69,35,28,+7,+0.22,-0.58,43.9,25.3,+18.6,+0.58,-0.50,Partidos
1995,Steve Mandanda,fr FRA,PO,Rennes,fr Ligue 1,37,1985,34,3014,89,88.1,33.5,34,89,32,0,,1,1.82,62,31,+31,+0.93,+1.15,55.3,38.1,+17.2,+0.51,+0.50,Partidos
1996,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,22,1857,84,54.3,20.6,22,84,18,0,,1,1.77,29,17,+12,+0.58,-0.86,27.4,22.1,+5.4,+0.26,-0.64,Partidos
1997,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,21,1461,70,42.7,16.2,16,86,13,5,16,17,1.95,34,17,+17,+1.05,+0.96,31.8,23.6,+8.2,+0.51,+0.37,Partidos
1998,Rolando Mandragora,it ITA,CC,Fiorentina,it Serie A,25,1997,29,1950,67,57.0,21.7,22,82,11,7,22,5,1.55,29,22,+7,+0.32,+0.14,32.8,23.3,+9.5,+0.44,+0.31,Partidos
1999,Sadio Mané,sn SEN,"DL,CC",Bayern Munich,de Bundesliga,30,1992,25,1425,57,46.6,15.8,18,72,4,7,18,1,2.20,43,19,+24,+1.52,-0.14,36.3,16.9,+19.3,+1.22,+0.20,Partidos
2000,Orel Mangala,be BEL,CC,Nott'ham Forest,eng Premier League,24,1998,27,1550,57,45.3,17.2,20,70,5,7,20,5,1.19,22,24,-2,-0.12,+1.23,19.6,28.9,-9.3,-0.54,+0.21,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2001,Thomas Mangani,fr FRA,CC,Ajaccio,fr Ligue 1,35,1987,26,1332,51,38.9,14.8,14,83,6,12,14,3,0.77,8,36,-28,-1.89,-0.90,12.1,24.1,-12.1,-0.82,-0.57,Partidos
2002,Vito Mannone,it ITA,PO,Lorient,fr Ligue 1,34,1988,18,1608,89,47.0,17.9,17,90,17,1,78,9,1.00,19,24,-5,-0.28,-0.48,17.6,28.7,-11.0,-0.62,-0.49,Partidos
2003,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,28,1994,4,37,9,1.1,0.4,0,,0,4,9,24,3.00,2,1,+1,+2.43,+1.53,1.0,0.9,+0.1,+0.18,-0.68,Partidos
2004,Gor Manvelyan,am ARM,CC,Nantes,fr Ligue 1,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Partidos
2005,Myziane Maolida,km COM,"CC,DL",Reims,fr Ligue 1,23,1999,9,232,26,6.8,2.6,2,66,0,7,14,1,1.78,5,1,+4,+1.55,+1.66,6.4,3.3,+3.1,+1.20,+1.04,Partidos
2006,Myziane Maolida,km COM,"DL,CC",Hertha BSC,de Bundesliga,23,1999,3,95,32,3.1,1.1,1,55,0,2,20,7,0.00,1,3,-2,-1.89,-1.14,0.6,1.2,-0.7,-0.62,-0.01,Partidos
2007,Faitout Maouassa,fr FRA,"DL,DF",Montpellier,fr Ligue 1,24,1998,33,1923,58,56.2,21.4,23,71,4,10,28,0,1.30,39,37,+2,+0.09,+0.03,28.9,36.9,-8.0,-0.37,-0.26,Partidos
2008,Sekou Mara,fr FRA,"DL,CC",Southampton,eng Premier League,20,2002,22,555,25,16.2,6.2,4,58,0,18,18,11,0.73,6,10,-4,-0.65,+0.39,4.9,9.4,-4.5,-0.73,-0.14,Partidos
2009,Wanya Marcal-Madivadua,pt POR,CC,Leicester City,eng Premier League,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Partidos
2010,Marcão,br BRA,DF,Sevilla,es La Liga,26,1996,5,375,75,11.0,4.2,4,90,4,1,15,3,1.40,3,5,-2,-0.48,-0.33,2.9,6.1,-3.2,-0.78,-0.64,Partidos
2011,Solly March,eng ENG,"DL,DF",Brighton,eng Premier League,28,1994,33,2715,82,79.4,30.2,31,86,19,2,30,0,1.67,58,40,+18,+0.60,+0.47,59.0,36.2,+22.8,+0.75,+0.71,Partidos
2012,Agustín Marchesín,ar ARG,PO,Celta Vigo,es La Liga,34,1988,19,1710,90,50.0,19.0,19,90,19,0,,0,1.05,18,29,-11,-0.58,-0.63,21.2,19.7,+1.6,+0.08,+0.31,Partidos
2013,Federico Marchetti,it ITA,PO,Spezia,it Serie A,39,1983,1,66,66,1.9,0.7,0,,0,1,66,16,0.50,0,2,-2,-2.73,-1.95,1.2,0.9,+0.3,+0.38,+0.87,Partidos
2014,Vincent Marchetti,fr FRA,CC,Ajaccio,fr Ligue 1,25,1997,31,2452,79,71.7,27.2,29,83,17,2,23,0,0.84,18,46,-28,-1.03,+1.11,29.6,36.6,-6.9,-0.25,+0.76,Partidos
2015,Riccardo Marchizza,it ITA,DF,Sassuolo,it Serie A,24,1998,10,283,28,8.3,3.1,3,62,0,7,14,28,1.70,6,9,-3,-0.95,-0.64,3.4,4.1,-0.8,-0.24,-0.32,Partidos
2016,Gian Marco Fantoni,it ITA,PO,Empoli,it Serie A,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2017,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,30,1992,33,2223,67,65.0,24.7,24,88,21,9,13,4,1.09,27,40,-13,-0.53,-0.45,35.5,35.3,+0.2,+0.01,-0.12,Partidos
2018,Emiliano Marcondes,dk DEN,CC,Bournemouth,eng Premier League,27,1995,1,9,9,0.3,0.1,0,,0,1,9,9,0.00,0,1,-1,-10.00,-9.13,0.0,0.3,-0.3,-2.78,-2.12,Partidos
2019,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,33,1989,37,2819,76,82.4,31.3,32,84,22,5,25,0,1.30,41,34,+7,+0.22,+0.67,45.1,27.9,+17.2,+0.55,+0.52,Partidos
2020,Davide Marfella,it ITA,PO,Napoli,it Serie A,22,1999,0,,,,,0,,0,0,,37,,,,,,,,,,,,Partidos
2021,Lucas Margueron,fr FRA,PO,Clermont Foot,fr Ligue 1,21,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,,Partidos
2022,Alberto Marí,es ESP,"DL,CC",Valencia,es La Liga,21,2001,5,86,17,2.5,1.0,0,,0,5,17,6,1.60,2,0,+2,+2.09,+2.23,1.2,0.3,+0.9,+0.92,+0.79,Partidos
2023,José Mari,es ESP,CC,Cádiz,es La Liga,34,1987,18,397,22,11.6,4.4,2,55,0,16,18,10,1.10,8,9,-1,-0.23,+0.43,4.8,9.1,-4.3,-0.98,-0.52,Partidos
2024,Pablo Marí,es ESP,DF,Monza,it Serie A,28,1993,30,2487,83,72.7,27.6,28,86,25,2,35,1,1.43,37,37,0,0.00,+0.39,33.6,38.6,-5.0,-0.18,-0.14,Partidos
2025,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,27,1995,28,2423,87,70.8,26.9,26,90,26,2,42,3,2.21,52,21,+31,+1.15,+0.61,46.5,28.1,+18.4,+0.68,+0.45,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2026,Mariano,do DOM,DL,Real Madrid,es La Liga,28,1993,9,157,17,4.6,1.7,1,58,0,8,12,20,1.22,3,1,+2,+1.15,+0.13,4.9,2.0,+2.8,+1.61,+0.68,Partidos
2027,Mirko Marić,hr CRO,DL,Monza,it Serie A,27,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2028,Pablo Marín,es ESP,"CC,DL",Real Sociedad,es La Liga,19,2003,10,360,36,10.5,4.0,3,74,0,7,20,5,1.70,2,4,-2,-0.50,-1.03,6.6,3.4,+3.2,+0.80,+0.33,Partidos
2029,Răzvan Marin,ro ROU,CC,Empoli,it Serie A,26,1996,33,2538,77,74.2,28.2,28,86,21,5,25,1,1.09,25,39,-14,-0.50,-0.70,26.8,40.9,-14.1,-0.50,+0.05,Partidos
2030,Diego Mariño,es ESP,PO,Almería,es La Liga,32,1990,1,45,45,1.3,0.5,0,,0,1,45,17,0.00,0,2,-2,-4.00,-3.63,0.3,1.2,-0.9,-1.87,-1.44,Partidos
2031,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,28,1994,26,2157,83,63.1,24.0,25,85,21,1,25,5,1.85,48,32,+16,+0.67,+0.95,40.8,33.5,+7.2,+0.30,+0.19,Partidos
2032,Marlon,br BRA,DF,Monza,it Serie A,26,1995,28,1592,57,46.5,17.7,18,75,10,10,23,5,1.32,15,26,-11,-0.62,-0.97,20.2,25.1,-4.9,-0.28,-0.25,Partidos
2033,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,23,1999,33,1476,45,48.2,16.4,15,69,1,18,24,1,1.45,24,24,0,0.00,-0.51,24.4,23.4,+1.0,+0.06,+0.12,Partidos
2034,Mario Maroto,es ESP,CC,Valladolid,es La Liga,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2035,Marquinhos,br BRA,CC,Arsenal,eng Premier League,19,2003,1,1,1,0.0,0.0,0,,0,1,1,14,3.00,0,0,0,0.00,-1.18,0.0,0.0,0.0,0.00,-0.79,Partidos
2036,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,28,1994,33,2717,82,79.4,30.2,30,89,26,3,16,0,2.27,71,28,+43,+1.42,+0.66,62.7,36.1,+26.6,+0.88,+0.46,Partidos
2037,Unai Marrero,es ESP,PO,Real Sociedad,es La Liga,20,2001,0,,,,,0,,0,0,,11,,,,,,,,,,,,Partidos
2038,Luca Marrone,it ITA,DF,Monza,it Serie A,32,1990,2,135,68,3.9,1.5,2,68,1,0,,6,0.00,1,4,-3,-2.00,-1.97,1.7,2.6,-0.9,-0.62,-0.50,Partidos
2039,Filip Marshall,eng ENG,PO,Aston Villa,eng Premier League,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2040,Eric Martel,de GER,CC,Köln,de Bundesliga,20,2002,29,2019,70,66.0,22.4,23,81,14,6,25,4,1.21,29,33,-4,-0.18,-0.09,30.2,27.3,+3.0,+0.13,-0.07,Partidos
2041,Roger Martí,es ESP,DL,Elche,es La Liga,31,1991,12,655,55,19.2,7.3,8,73,1,4,18,6,0.42,3,12,-9,-1.24,-0.33,5.0,14.0,-9.0,-1.23,-0.47,Partidos
2042,Roger Martí,es ESP,DL,Cádiz,es La Liga,31,1991,14,639,46,18.7,7.1,8,68,0,6,16,1,1.43,5,9,-4,-0.56,+0.05,7.9,9.7,-1.8,-0.25,+0.33,Partidos
2043,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,26,1995,21,978,47,28.6,10.9,11,64,0,10,28,0,2.19,16,8,+8,+0.74,+0.48,21.5,13.7,+7.8,+0.72,+0.37,Partidos
2044,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,25,1997,28,1847,66,60.4,20.5,20,83,14,8,23,6,1.25,29,34,-5,-0.24,-0.54,26.9,34.5,-7.6,-0.37,-0.45,Partidos
2045,Ander Martin,es ESP,"CC,DL",Real Sociedad,es La Liga,21,2000,3,41,14,1.2,0.5,0,,0,3,14,7,3.00,0,0,0,0.00,-0.43,1.0,0.5,+0.5,+1.11,+0.61,Partidos
2046,Andrés Martín,es ESP,"DL,CC",Rayo Vallecano,es La Liga,23,1999,9,205,23,6.0,2.3,3,56,0,6,6,15,0.67,2,1,+1,+0.44,+0.69,2.2,2.4,-0.3,-0.12,+0.04,Partidos
2047,Carlos Martín,es ESP,"DL,CC",Atlético Madrid,es La Liga,20,2002,4,28,7,0.8,0.3,0,,0,4,7,8,1.75,1,1,0,0.00,-0.98,0.6,0.7,-0.1,-0.22,-0.78,Partidos
2048,Daniel Martín,es ESP,PO,Betis,es La Liga,24,1998,0,,,,,0,,0,0,,29,,,,,,,,,,,,Partidos
2049,Iván Martín,es ESP,CC,Girona,es La Liga,23,1999,24,1586,66,46.4,17.6,18,79,5,6,27,7,1.63,27,25,+2,+0.11,+0.06,23.1,26.3,-3.2,-0.18,-0.12,Partidos
2050,Jonas Martin,fr FRA,CC,Lille,fr Ligue 1,32,1990,12,277,23,8.1,3.1,2,63,0,10,15,23,2.08,2,5,-3,-0.97,-1.66,4.9,3.1,+1.9,+0.61,-0.14,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2051,Mario Martín,es ESP,CC,Real Madrid,es La Liga,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2052,Gabriel Martinelli,br BRA,DL,Arsenal,eng Premier League,21,2001,36,2789,77,81.5,31.0,34,80,16,2,28,0,2.25,72,33,+39,+1.26,+0.40,59.9,35.7,+24.3,+0.78,-0.02,Partidos
2053,Tommaso Martinelli,it ITA,PO,Fiorentina,it Serie A,16,2006,0,,,,,0,,0,0,,4,,,,,,,,,,,,Partidos
2054,Arnau Martinez,es ESP,DF,Girona,es La Liga,19,2003,33,2732,83,79.9,30.4,32,85,25,1,9,3,1.18,46,49,-3,-0.10,-0.88,40.4,45.9,-5.5,-0.18,-0.29,Partidos
2055,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,29,1992,36,3139,87,91.8,34.9,36,87,34,0,,1,1.61,47,38,+9,+0.26,+1.54,46.5,43.9,+2.6,+0.08,+1.64,Partidos
2056,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,31,1991,15,1338,89,39.1,14.9,15,89,14,0,,4,1.80,25,16,+9,+0.61,+0.82,22.7,12.6,+10.1,+0.68,+0.37,Partidos
2057,Javi Martínez,es ESP,CC,Osasuna,es La Liga,22,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2058,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,24,1997,38,2576,68,75.3,28.6,27,84,18,11,27,0,1.89,59,37,+22,+0.77,+0.02,53.1,27.0,+26.1,+0.91,+0.33,Partidos
2059,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,24,1998,27,2114,78,61.8,23.5,24,87,19,3,11,0,1.85,35,33,+2,+0.09,-0.81,36.3,32.3,+4.0,+0.17,-0.75,Partidos
2060,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,26,1996,27,2171,80,63.5,24.1,25,84,20,2,41,8,1.48,33,31,+2,+0.08,-0.49,33.4,28.3,+5.1,+0.21,-0.26,Partidos
2061,Roger Martínez,es ESP,DF,Espanyol,es La Liga,18,2004,1,7,7,0.2,0.1,0,,0,1,7,5,1.00,0,1,-1,-12.86,-12.44,0.1,0.2,-0.1,-1.25,-0.95,Partidos
2062,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,27,1995,11,345,31,10.1,3.8,3,74,0,8,15,8,2.18,9,6,+3,+0.78,+0.52,6.7,6.7,-0.1,-0.02,-0.29,Partidos
2063,Adam Marušić,me MNE,DF,Lazio,it Serie A,29,1992,33,2760,84,80.7,30.7,31,86,23,2,40,1,1.91,47,25,+22,+0.72,-0.37,39.6,33.8,+5.8,+0.19,-0.35,Partidos
2064,Gabriel Marušić,hr CRO,DF,Bayern Munich,de Bundesliga,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2065,Omar Mascarell,es ESP,"CC,DF",Elche,es La Liga,29,1993,28,2447,87,71.5,27.2,28,87,25,0,,0,0.46,18,52,-34,-1.25,-0.97,24.7,47.4,-22.7,-0.84,+0.08,Partidos
2066,Adam Masina,ma MAR,DF,Udinese,it Serie A,28,1994,14,789,56,23.1,8.8,8,82,5,6,22,6,1.07,12,14,-2,-0.23,-0.26,11.6,14.8,-3.1,-0.36,-0.30,Partidos
2067,Jordi Masip,es ESP,PO,Valladolid,es La Liga,33,1989,28,2507,90,73.3,27.9,28,90,27,0,,6,1.14,26,42,-16,-0.57,+0.81,29.5,46.6,-17.1,-0.61,+0.29,Partidos
2068,Erhan Mašović,rs SRB,"DF,CC",Bochum,de Bundesliga,23,1998,29,2178,75,71.2,24.2,23,89,21,6,23,1,1.00,30,46,-16,-0.66,+0.97,29.7,46.2,-16.5,-0.68,+0.26,Partidos
2069,Han-Noah Massengo,fr FRA,CC,Auxerre,fr Ligue 1,21,2001,14,1116,80,32.6,12.4,13,84,8,1,22,0,1.07,11,13,-2,-0.16,+0.85,14.5,18.5,-4.0,-0.32,+0.14,Partidos
2070,Yanis Massolin,fr FRA,CC,Clermont Foot,fr Ligue 1,19,2002,6,60,10,1.8,0.7,0,,0,6,10,13,1.33,1,0,+1,+1.50,+1.63,1.9,1.6,+0.4,+0.56,+0.86,Partidos
2071,Jaime Mata,es ESP,"DL,CC",Getafe,es La Liga,33,1988,18,437,24,12.8,4.9,5,76,1,13,4,15,1.42,8,5,+3,+0.62,+1.04,7.8,4.4,+3.4,+0.70,+1.08,Partidos
2072,Pape Matar Sarr,sn SEN,"CC,DL",Tottenham,eng Premier League,19,2002,11,218,20,6.4,2.4,2,49,0,9,13,15,1.45,6,11,-5,-2.06,-2.40,4.5,5.9,-1.5,-0.60,-0.85,Partidos
2073,Matas,es ESP,PO,Girona,es La Liga,20,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2074,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,20,2002,23,1175,51,34.4,13.1,13,75,7,10,20,11,1.65,20,21,-1,-0.08,-0.60,19.6,19.5,+0.1,+0.01,-0.35,Partidos
2075,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,25,1997,29,770,27,22.5,8.6,6,65,0,23,17,8,1.10,5,10,-5,-0.58,-0.45,10.6,13.5,-3.0,-0.35,-0.15,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2076,Nemanja Matić,rs SRB,CC,Roma,it Serie A,33,1988,35,1852,53,54.2,20.6,16,85,11,19,26,1,1.69,34,23,+11,+0.53,+0.48,33.8,20.2,+13.7,+0.67,0.00,Partidos
2077,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,30,1991,14,1092,78,31.9,12.1,12,86,10,2,28,15,1.29,21,20,+1,+0.08,-0.96,22.5,16.6,+5.9,+0.48,-0.13,Partidos
2078,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,22,2000,22,1863,85,60.9,20.7,22,85,17,0,,10,1.09,27,42,-15,-0.72,+0.85,23.8,32.5,-8.7,-0.42,+0.24,Partidos
2079,Chrislain Matsima,fr FRA,"DF,CC",Lorient,fr Ligue 1,20,2002,6,227,38,6.6,2.5,2,90,2,4,12,8,1.67,3,5,-2,-0.79,-0.82,1.6,5.9,-4.3,-1.71,-1.45,Partidos
2080,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,20,2002,8,446,56,13.0,5.0,5,79,3,3,16,8,1.38,5,10,-5,-1.01,-1.52,7.2,6.3,+0.9,+0.19,-0.05,Partidos
2081,Jean Mattéo Bahoya,fr FRA,"DL,CC",Angers,fr Ligue 1,17,2005,10,270,27,7.9,3.0,2,66,0,8,17,10,0.40,3,5,-2,-0.67,+0.65,5.0,4.6,+0.5,+0.16,+0.76,Partidos
2082,Azor Matusiwa,nl NED,CC,Reims,fr Ligue 1,24,1998,30,2484,83,72.6,27.6,29,85,19,1,28,0,1.47,34,29,+5,+0.18,+0.66,48.3,36.7,+11.6,+0.42,+0.69,Partidos
2083,Neal Maupay,fr FRA,"DL,CC",Brighton,eng Premier League,25,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2084,Neal Maupay,fr FRA,DL,Everton,eng Premier League,25,1996,27,1118,41,32.7,12.4,11,78,1,16,16,6,1.00,12,19,-7,-0.56,+0.06,14.2,21.2,-7.0,-0.56,-0.03,Partidos
2085,Aïman Maurer,ma MAR,CC,Clermont Foot,fr Ligue 1,17,2004,10,501,50,14.6,5.6,6,74,0,4,14,9,1.50,4,10,-6,-1.08,-1.14,7.5,11.3,-3.8,-0.67,-0.46,Partidos
2086,Stephy Mavididi,eng ENG,DL,Montpellier,fr Ligue 1,24,1998,26,1288,50,37.7,14.3,14,70,2,12,26,1,1.31,23,24,-1,-0.07,-0.24,20.5,25.0,-4.4,-0.31,-0.08,Partidos
2087,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,24,1997,28,2286,82,74.7,25.4,26,87,23,2,11,0,1.00,32,44,-12,-0.47,-0.47,35.8,33.3,+2.5,+0.10,+0.11,Partidos
2088,Christian Mawissa,fr FRA,DF,Toulouse,fr Ligue 1,17,2005,2,98,49,2.9,1.1,1,90,1,1,8,5,1.50,1,6,-5,-4.59,-4.56,1.8,2.6,-0.8,-0.72,-0.62,Partidos
2089,Philipp Max,de GER,DF,Eint Frankfurt,de Bundesliga,28,1993,10,694,69,22.7,7.7,8,79,3,2,32,0,1.20,11,13,-2,-0.26,-0.56,11.7,10.0,+1.7,+0.23,-0.04,Partidos
2090,Eric Maxim Choupo-Moting,cm CMR,DL,Bayern Munich,de Bundesliga,33,1989,19,1112,59,36.3,12.4,14,74,4,5,16,1,2.16,38,13,+25,+2.02,+0.68,28.3,14.0,+14.4,+1.16,+0.08,Partidos
