Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,ACT,ACT,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,ACG,ACG,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Unnamed: 25_level_0
1365,Michael Keane,eng ENG,DF,Everton,eng Premier League,29,1993,10.9,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,Partidos
1366,Neeskens Kebano,cd COD,DL,Fulham,eng Premier League,30,1992,8.5,24,2.83,16,2,0,2,3,1,5,0.59,4,0,0,1,0,0,Partidos
1367,Kévin Keben Biakolo,cm CMR,DF,Toulouse,fr Ligue 1,18,2004,4.0,3,0.75,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1368,Thilo Kehrer,de GER,DF,West Ham,eng Premier League,25,1996,24.8,24,0.97,17,4,0,3,0,0,4,0.16,2,1,0,1,0,0,Partidos
1369,Check Keita,fr FRA,DF,Reims,fr Ligue 1,19,2003,7.6,6,0.79,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1370,Naby Keïta,gn GUI,CC,Liverpool,eng Premier League,27,1995,3.3,12,3.67,10,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Partidos
1371,Yannik Keitel,de GER,CC,Freiburg,de Bundesliga,22,2000,7.6,11,1.45,11,0,0,0,0,0,3,0.40,3,0,0,0,0,0,Partidos
1372,Caoimhín Kelleher,ie IRL,PO,Liverpool,eng Premier League,23,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1373,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,23,1998,22.7,16,0.71,13,1,0,1,1,0,2,0.09,2,0,0,0,0,0,Partidos
1374,Marc-Oliver Kempf,de GER,DF,Hertha BSC,de Bundesliga,27,1995,30.1,27,0.90,22,1,1,2,0,1,0,0.00,0,0,0,0,0,0,Partidos
1375,Kenedy,br BRA,"DL,DF",Valladolid,es La Liga,26,1996,3.1,6,1.96,5,0,0,0,1,0,1,0.33,1,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1376,Jonjoe Kenny,eng ENG,DF,Hertha BSC,de Bundesliga,25,1997,24.9,44,1.76,34,5,0,2,1,2,3,0.12,2,0,0,0,1,0,Partidos
1377,Franck Kessié,ci CIV,CC,Barcelona,es La Liga,25,1996,11.0,21,1.91,15,0,2,4,0,0,2,0.18,1,0,0,1,0,0,Partidos
1378,Saîf-Eddine Khaoui,tn TUN,CC,Clermont Foot,fr Ligue 1,27,1995,22.5,74,3.28,46,12,4,5,7,0,6,0.27,2,0,1,2,1,0,Partidos
1379,Wahbi Khazri,tn TUN,"DL,CC",Montpellier,fr Ligue 1,31,1991,18.2,42,2.31,21,8,3,5,4,1,7,0.39,3,0,0,3,1,0,Partidos
1380,Rani Khedira,de GER,CC,Union Berlin,de Bundesliga,28,1994,32.0,34,1.06,27,0,1,0,1,5,3,0.09,2,0,0,0,0,1,Partidos
1381,Anthony Khelifa,fr FRA,DF,Ajaccio,fr Ligue 1,16,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1382,Kiké,es ESP,DL,Osasuna,es La Liga,32,1989,11.3,33,2.91,20,0,4,2,7,0,2,0.18,0,0,0,1,1,0,Partidos
1383,Luca Kilian,de GER,DF,Köln,de Bundesliga,22,1999,12.5,10,0.80,10,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Partidos
1384,Max Kilman,eng ENG,DF,Wolves,eng Premier League,25,1997,36.7,23,0.63,20,0,0,2,1,0,2,0.05,1,0,0,1,0,0,Partidos
1385,Joshua Kimmich,de GER,CC,Bayern Munich,de Bundesliga,27,1995,31.2,142,4.55,82,55,1,2,1,1,15,0.48,12,2,0,1,0,0,Partidos
1386,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,26,1995,8.1,2,0.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1387,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,22,2000,4.7,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1388,Jakub Kiwior,pl POL,DF,Spezia,it Serie A,22,2000,16.0,15,0.94,9,3,0,1,0,2,1,0.06,1,0,0,0,0,0,Partidos
1389,Simon Kjær,dk DEN,DF,Milan,it Serie A,33,1989,11.2,5,0.45,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1390,Pascal Klemens,de GER,DF,Hertha BSC,de Bundesliga,17,2005,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1391,Mateusz Klich,pl POL,"CC,DL",Leeds United,eng Premier League,32,1990,3.1,7,2.26,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1392,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,26,1996,10.1,4,0.40,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1393,Justin Kluivert,nl NED,"DL,CC",Valencia,es La Liga,23,1999,16.1,61,3.79,39,8,5,5,2,2,4,0.25,1,0,0,2,1,0,Partidos
1394,Ansgar Knauff,de GER,DF,Eint Frankfurt,de Bundesliga,20,2002,14.3,24,1.68,18,0,1,0,5,0,4,0.28,2,0,0,0,2,0,Partidos
1395,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,30,1992,31.9,23,0.72,18,2,0,3,0,0,4,0.13,3,0,0,1,0,0,Partidos
1396,Gregor Kobel,ch SUI,PO,Dortmund,de Bundesliga,24,1997,27.0,4,0.15,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1397,Robin Koch,de GER,DF,Leeds United,eng Premier League,26,1996,35.3,15,0.43,11,2,0,2,0,0,2,0.06,2,0,0,0,0,0,Partidos
1398,Samuel Koeberlé,fr FRA,CC,Reims,fr Ligue 1,17,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1399,Rudy Kohon,fr FRA,DF,Troyes,fr Ligue 1,18,2004,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1400,Dominik Kohr,de GER,CC,Mainz 05,de Bundesliga,28,1994,25.5,54,2.12,42,0,2,6,4,0,4,0.16,2,0,0,1,1,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1401,Koke,es ESP,CC,Atlético Madrid,es La Liga,30,1992,28.3,70,2.48,67,0,0,2,1,0,6,0.21,6,0,0,0,0,0,Partidos
1402,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,29,1993,24.6,27,1.10,24,0,1,2,0,0,5,0.20,2,0,1,2,0,0,Partidos
1403,Luca Koleosho,it ITA,"DL,DF",Espanyol,es La Liga,17,2004,0.7,1,1.55,0,0,1,0,0,0,1,1.55,0,0,1,0,0,0,Partidos
1404,Randal Kolo Muani,fr FRA,DL,Eint Frankfurt,de Bundesliga,23,1998,29.2,105,3.59,60,0,20,12,13,0,22,0.75,13,0,4,2,3,0,Partidos
1405,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,de Bundesliga,30,1991,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1406,Cheick Konaté,ci CIV,DF,Clermont Foot,fr Ligue 1,18,2004,6.4,7,1.10,3,1,2,0,1,0,1,0.16,1,0,0,0,0,0,Partidos
1407,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,23,1999,17.2,17,0.99,12,0,1,2,1,1,1,0.06,1,0,0,0,0,0,Partidos
1408,Geoffrey Kondogbia,cf CTA,CC,Atlético Madrid,es La Liga,29,1993,11.2,12,1.07,10,0,0,1,1,0,2,0.18,2,0,0,0,0,0,Partidos
1409,Ibrahima Koné,ml MLI,DL,Lorient,fr Ligue 1,23,1999,17.5,37,2.11,30,0,2,3,0,2,2,0.11,2,0,0,0,0,0,Partidos
1410,Kouadio Koné,fr FRA,CC,M'Gladbach,de Bundesliga,21,2001,29.0,61,2.10,44,0,5,3,6,3,5,0.17,5,0,0,0,0,0,Partidos
1411,Youssouf Koné,ml MLI,DF,Ajaccio,fr Ligue 1,27,1995,10.2,6,0.59,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Partidos
1412,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,24,1997,36.9,15,0.41,13,0,0,1,1,0,2,0.05,2,0,0,0,0,0,Partidos
1413,Teun Koopmeiners,nl NED,CC,Atalanta,it Serie A,24,1998,31.8,132,4.16,85,31,3,11,2,0,17,0.54,10,3,1,3,0,0,Partidos
1414,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,21,2001,16.9,16,0.95,14,1,0,0,0,1,3,0.18,3,0,0,0,0,0,Partidos
1415,Filip Kostić,rs SRB,"DF,DL",Juventus,it Serie A,29,1992,28.5,93,3.26,67,17,3,6,0,0,12,0.42,8,2,0,2,0,0,Partidos
1416,Filip Kostić,rs SRB,"DF,CC",Eint Frankfurt,de Bundesliga,29,1992,0.8,1,1.23,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1417,Christian Kouamé,ci CIV,DL,Fiorentina,it Serie A,24,1997,20.7,83,4.01,67,0,4,5,7,0,8,0.39,6,0,1,1,0,0,Partidos
1418,Rominigue Kouamé,ml MLI,CC,Troyes,fr Ligue 1,25,1996,29.6,66,2.23,58,0,5,2,1,0,7,0.24,6,0,1,0,0,0,Partidos
1419,Tomáš Koubek,cz CZE,PO,Augsburg,de Bundesliga,29,1992,11.0,4,0.36,3,1,0,0,0,0,1,0.09,1,0,0,0,0,0,Partidos
1420,Kalidou Koulibaly,sn SEN,DF,Chelsea,eng Premier League,31,1991,20.0,21,1.05,17,0,0,2,0,2,3,0.15,3,0,0,0,0,0,Partidos
1421,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,23,1998,27.0,41,1.52,39,1,0,1,0,0,7,0.26,7,0,0,0,0,0,Partidos
1422,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,25,1997,14.0,11,0.79,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1423,Cheikhou Kouyaté,sn SEN,CC,Nott'ham Forest,eng Premier League,32,1989,9.8,10,1.02,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1424,Mateo Kovačić,hr CRO,CC,Chelsea,eng Premier League,28,1994,19.0,62,3.27,53,1,2,4,0,2,3,0.16,3,0,0,0,0,0,Partidos
1425,Viktor Kovalenko,ua UKR,CC,Spezia,it Serie A,26,1996,6.1,12,1.97,10,1,0,0,1,0,1,0.16,0,0,0,0,1,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1426,Soichiro Kozuki,jp JPN,"DL,CC",Schalke 04,de Bundesliga,21,2000,4.2,10,2.37,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1427,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,27,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1428,Alex Král,cz CZE,CC,Schalke 04,de Bundesliga,24,1998,26.2,53,2.02,45,0,2,2,3,1,2,0.08,2,0,0,0,0,0,Partidos
1429,Andrej Kramarić,hr CRO,"CC,DL",Hoffenheim,de Bundesliga,31,1991,26.5,89,3.35,71,3,3,7,5,0,12,0.45,9,0,0,2,1,0,Partidos
1430,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,31,1991,24.7,39,1.58,34,0,2,1,2,0,2,0.08,2,0,0,0,0,0,Partidos
1431,Tom Krauß,de GER,CC,Schalke 04,de Bundesliga,21,2001,27.9,44,1.58,37,0,3,1,2,1,4,0.14,3,0,0,0,1,0,Partidos
1432,Julian Kristoffersen,no NOR,DL,Salernitana,it Serie A,25,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1433,Raimonds Krollis,lv LVA,"DL,DF",Spezia,it Serie A,20,2001,0.4,1,2.57,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Partidos
1434,Toni Kroos,de GER,CC,Real Madrid,es La Liga,32,1990,23.9,103,4.30,64,33,0,3,2,1,6,0.25,5,1,0,0,0,0,Partidos
1435,Rade Krunić,ba BIH,CC,Milan,it Serie A,28,1993,18.4,41,2.23,35,1,0,2,2,1,6,0.33,6,0,0,0,0,0,Partidos
1436,Max Kruse,de GER,"CC,DL",Wolfsburg,de Bundesliga,34,1988,3.0,10,3.31,8,0,1,1,0,0,1,0.33,1,0,0,0,0,0,Partidos
1437,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,29,1992,18.2,18,0.99,13,4,0,0,1,0,1,0.05,1,0,0,0,0,0,Partidos
1438,Takefusa Kubo,jp JPN,"DL,CC",Real Sociedad,es La Liga,21,2001,27.1,96,3.55,63,10,7,5,10,1,11,0.41,6,0,2,0,2,1,Partidos
1439,Dejan Kulusevski,se SWE,"CC,DL",Tottenham,eng Premier League,22,2000,23.0,97,4.22,71,5,15,5,0,1,11,0.48,9,1,1,0,0,0,Partidos
1440,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,17,2005,14.7,24,1.64,20,1,1,1,0,1,5,0.34,4,1,0,0,0,0,Partidos
1441,Marash Kumbulla,al ALB,DF,Roma,it Serie A,22,2000,2.9,2,0.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1442,Pierre Kunde,cm CMR,"CC,DL",Bochum,de Bundesliga,27,1995,4.2,7,1.67,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
1443,Alou Kuol,au AUS,DL,Stuttgart,de Bundesliga,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1444,Layvin Kurzawa,fr FRA,DF,Fulham,eng Premier League,29,1992,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1445,Khvicha Kvaratskhelia,ge GEO,DL,Napoli,it Serie A,21,2001,28.0,136,4.86,90,3,20,13,8,2,24,0.86,10,1,3,6,4,0,Partidos
1446,Grejohn Kyei,fr FRA,DL,Clermont Foot,fr Ligue 1,26,1995,24.8,53,2.14,32,0,8,7,4,2,10,0.40,5,0,2,1,1,1,Partidos
1447,Daniel Kyereh,gh GHA,"CC,DL",Freiburg,de Bundesliga,26,1996,6.2,10,1.60,9,0,0,0,1,0,1,0.16,1,0,0,0,0,0,Partidos
1448,Giorgos Kyriakopoulos,gr GRE,"DF,DL",Bologna,it Serie A,26,1996,7.8,20,2.56,13,4,1,1,1,0,3,0.38,2,1,0,0,0,0,Partidos
1449,Giorgos Kyriakopoulos,gr GRE,"DL,DF",Sassuolo,it Serie A,26,1996,8.5,26,3.05,21,0,2,1,1,1,3,0.35,2,0,0,1,0,0,Partidos
1450,César de la Hoz,es ESP,CC,Almería,es La Liga,30,1992,18.6,18,0.97,15,0,2,1,0,0,2,0.11,1,0,1,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1451,Luca de la Torre,us USA,CC,Celta Vigo,es La Liga,24,1998,16.5,35,2.12,31,0,1,1,2,0,5,0.30,4,0,0,1,0,0,Partidos
1452,Rémy Labeau Lascary,gp GLP,"DL,CC",Lens,fr Ligue 1,19,2003,1.4,1,0.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1453,Gaëtan Laborde,fr FRA,DL,Nice,fr Ligue 1,28,1994,27.8,76,2.73,56,8,6,6,0,0,12,0.43,6,0,4,2,0,0,Partidos
1454,Gaëtan Laborde,fr FRA,DL,Rennes,fr Ligue 1,28,1994,2.8,10,3.61,6,0,1,3,0,0,1,0.36,0,0,0,1,0,0,Partidos
1455,Alexandre Lacazette,fr FRA,DL,Lyon,fr Ligue 1,31,1991,32.5,113,3.47,78,2,10,8,13,2,11,0.34,8,0,0,0,3,0,Partidos
1456,Qazim Laçi,al ALB,CC,Ajaccio,fr Ligue 1,26,1996,2.4,10,4.25,4,4,0,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
1457,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,22,2000,18.1,13,0.72,12,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1458,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,23,1999,37.0,7,0.19,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1459,Aïssa Laïdouni,tn TUN,CC,Union Berlin,de Bundesliga,25,1996,9.7,20,2.07,9,0,1,2,8,0,3,0.31,0,0,0,0,3,0,Partidos
1460,Konrad Laimer,at AUT,CC,RB Leipzig,de Bundesliga,25,1997,16.3,41,2.52,34,0,2,1,1,3,5,0.31,4,0,0,0,0,1,Partidos
1461,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,29,1992,9.1,13,1.43,11,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
1462,Kenny Lala,fr FRA,DF,Brest,fr Ligue 1,30,1991,15.7,40,2.54,20,16,1,1,2,0,3,0.19,3,0,0,0,0,0,Partidos
1463,Adam Lallana,eng ENG,"CC,DL",Brighton,eng Premier League,34,1988,8.0,22,2.75,22,0,0,0,0,0,2,0.25,2,0,0,0,0,0,Partidos
1464,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,32,1990,7.0,5,0.72,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1465,Érik Lamela,ar ARG,"DL,CC",Sevilla,es La Liga,30,1992,20.5,74,3.61,50,6,5,8,5,0,6,0.29,2,0,2,1,1,0,Partidos
1466,Mohamed Lamine Bayo,gn GUI,"DL,CC",Lille,fr Ligue 1,24,1998,7.2,26,3.60,13,0,5,5,2,1,3,0.42,1,0,1,1,0,0,Partidos
1467,Sam Lammers,nl NED,DL,Sampdoria,it Serie A,25,1997,12.2,28,2.30,23,0,2,2,0,1,1,0.08,1,0,0,0,0,0,Partidos
1468,Sam Lammers,nl NED,DL,Empoli,it Serie A,25,1997,9.8,25,2.55,18,1,3,1,2,0,1,0.10,1,0,0,0,0,0,Partidos
1469,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,21,2000,5.0,14,2.78,12,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
1470,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,29,1993,2.8,4,1.43,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1471,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,28,1994,11.0,17,1.54,16,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1472,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,28,1993,18.4,9,0.49,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1473,Cyle Larin,ca CAN,DL,Valladolid,es La Liga,27,1995,16.3,33,2.02,21,0,5,5,2,0,7,0.43,5,0,1,1,0,0,Partidos
1474,Juan Larios,es ESP,DF,Southampton,eng Premier League,18,2004,1.7,1,0.59,1,0,0,0,0,0,1,0.59,1,0,0,0,0,0,Partidos
1475,Yasser Larouci,dz ALG,"DF,CC",Troyes,fr Ligue 1,21,2001,20.0,35,1.75,23,1,3,2,5,1,1,0.05,1,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1476,Jordan Larsson,se SWE,"DL,CC",Schalke 04,de Bundesliga,25,1997,5.1,11,2.13,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1477,Kevin Lasagna,it ITA,"DL,CC",Hellas Verona,it Serie A,29,1992,17.5,39,2.23,25,0,5,4,3,2,3,0.17,1,0,1,1,0,0,Partidos
1478,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,28,1993,2.4,1,0.41,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1479,Juanmi Latasa,es ESP,DL,Getafe,es La Liga,21,2001,5.0,12,2.41,11,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1480,Toni Lato,es ESP,"DF,CC",Valencia,es La Liga,24,1997,10.2,28,2.76,20,5,1,0,1,1,3,0.30,1,0,1,0,1,0,Partidos
1481,Danny Latza,de GER,CC,Schalke 04,de Bundesliga,32,1989,9.5,15,1.58,6,4,0,3,2,0,0,0.00,0,0,0,0,0,0,Partidos
1482,Armand Lauriente,fr FRA,DL,Sassuolo,it Serie A,23,1998,24.2,113,4.68,78,10,15,3,4,3,12,0.50,7,0,2,1,2,0,Partidos
1483,Armand Lauriente,fr FRA,DL,Lorient,fr Ligue 1,23,1998,3.0,19,6.43,13,0,2,2,2,0,2,0.68,1,0,0,0,1,0,Partidos
1484,Roméo Lavia,be BEL,CC,Southampton,eng Premier League,18,2004,24.7,41,1.66,31,2,3,1,3,1,3,0.12,1,0,0,0,1,1,Partidos
1485,Lázaro,br BRA,"DL,CC",Almería,es La Liga,20,2002,8.0,23,2.89,15,1,2,2,3,0,2,0.25,2,0,0,0,0,0,Partidos
1486,Valentino Lazaro,at AUT,DF,Torino,it Serie A,26,1996,15.3,51,3.34,33,14,2,2,0,0,4,0.26,3,1,0,0,0,0,Partidos
1487,Marko Lazetić,rs SRB,DL,Milan,it Serie A,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1488,Darko Lazović,rs SRB,"CC,DF",Hellas Verona,it Serie A,31,1990,24.9,67,2.69,46,11,5,2,0,3,5,0.20,3,2,0,0,0,0,Partidos
1489,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,28,1993,20.9,29,1.39,24,1,1,0,2,1,4,0.19,4,0,0,0,0,0,Partidos
1490,Théo Le Bris,fr FRA,"CC,DF",Lorient,fr Ligue 1,19,2002,16.1,25,1.55,21,1,2,1,0,0,6,0.37,4,0,2,0,0,0,Partidos
1491,Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,24,1997,1.8,7,3.82,4,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
1492,Jérémy Le Douaron,fr FRA,"CC,DL",Brest,fr Ligue 1,24,1998,23.0,46,2.00,26,0,2,9,6,3,6,0.26,3,0,0,3,0,0,Partidos
1493,Enzo Le Fée,fr FRA,CC,Lorient,fr Ligue 1,22,2000,33.6,120,3.57,79,27,5,4,4,1,11,0.33,5,5,0,1,0,0,Partidos
1494,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,32,1989,37.0,38,1.03,32,3,1,1,0,1,2,0.05,2,0,0,0,0,0,Partidos
1495,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,32,1989,22.4,19,0.85,13,1,2,0,1,2,3,0.13,1,0,0,0,1,1,Partidos
1496,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,25,1996,31.1,15,0.48,13,0,0,2,0,0,1,0.03,1,0,0,0,0,0,Partidos
1497,Rafael Leão,pt POR,"DL,CC",Milan,it Serie A,23,1999,26.9,123,4.57,80,3,24,8,8,0,18,0.67,12,1,4,0,1,0,Partidos
1498,Paolo Lebas,fr FRA,CC,Ajaccio,fr Ligue 1,19,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1499,Jean-Louis Leca,fr FRA,PO,Lens,fr Ligue 1,36,1985,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1500,Benjamin Lecomte,fr FRA,PO,Espanyol,es La Liga,31,1991,10.0,2,0.20,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1501,Benjamin Lecomte,fr FRA,PO,Montpellier,fr Ligue 1,31,1991,19.0,5,0.26,5,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Partidos
1502,Jeremías Ledesma,ar ARG,PO,Cádiz,es La Liga,29,1993,34.0,10,0.29,6,3,0,0,1,0,1,0.03,0,0,0,0,1,0,Partidos
1503,Pierre Lees-Melou,fr FRA,CC,Brest,fr Ligue 1,29,1993,30.7,56,1.82,42,2,2,6,1,3,7,0.23,5,0,0,1,0,1,Partidos
1504,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,23,1999,25.0,20,0.80,15,0,0,1,3,1,4,0.16,3,0,0,0,1,0,Partidos
1505,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,24,1998,7.4,5,0.68,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Partidos
1506,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,31,1991,28.5,20,0.70,17,0,1,2,0,0,1,0.04,0,0,0,1,0,0,Partidos
1507,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,29,1993,14.7,30,2.04,24,4,1,0,1,0,3,0.20,2,1,0,0,0,0,Partidos
1508,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,26,1995,13.9,45,3.23,33,5,3,1,1,2,7,0.50,4,0,1,1,0,1,Partidos
1509,Félix Lemaréchal,fr FRA,CC,Brest,fr Ligue 1,18,2003,3.2,12,3.75,10,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1510,Dexter Lembikisa,jm JAM,DF,Wolves,eng Premier League,18,2003,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1511,Mario Lemina,ga GAB,CC,Wolves,eng Premier League,28,1993,14.4,8,0.55,6,0,0,0,0,2,2,0.14,1,0,0,0,0,1,Partidos
1512,Mario Lemina,ga GAB,"CC,DF",Nice,fr Ligue 1,28,1993,9.3,12,1.29,11,0,0,0,0,1,1,0.11,1,0,0,0,0,0,Partidos
1513,Tim Lemperle,de GER,"DL,CC",Köln,de Bundesliga,20,2002,1.5,7,4.81,4,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1514,Clément Lenglet,fr FRA,DF,Tottenham,eng Premier League,27,1995,22.4,23,1.03,20,1,0,0,1,1,5,0.22,5,0,0,0,0,0,Partidos
1515,Bernd Leno,de GER,PO,Fulham,eng Premier League,30,1992,36.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1516,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,27,1994,14.3,41,2.86,25,14,1,1,0,0,5,0.35,4,1,0,0,0,0,Partidos
