RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
679,Habib Diallo,sn SEN,DL,Metz,fr Ligue 1,24,1995,24.4,12,73,28,38.4,2.99,1.15,0.15,0.39,19.6,1.0,1,3,9.6,7.2,0.1,2.4,3.8
680,Ibrahima Diallo,fr FRA,CC,Brest,fr Ligue 1,20,1999,17.3,0,5,2,40.0,0.29,0.12,0.0,0.0,28.2,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
681,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,18,2000,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
682,Lucas Dias,fr FRA,PO,Nîmes,fr Ligue 1,20,1999,3.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
683,Amadou Diawara,gn GUI,CC,Roma,it Serie A,22,1997,16.9,1,9,3,33.3,0.53,0.18,0.0,0.0,29.0,0.0,1,1,1.0,0.3,0.03,0.0,-0.3
684,Brahim Díaz,es ESP,DL,Real Madrid,es La Liga,19,1999,0.7,0,3,2,66.7,4.15,2.77,0.0,0.0,17.3,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2
685,Víctor Díaz,es ESP,DF,Granada,es La Liga,31,1988,32.0,1,16,1,6.3,0.5,0.03,0.06,1.0,23.9,0.0,0,0,0.9,0.9,0.06,0.1,0.1
686,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29,1989,20.8,2,5,4,80.0,0.24,0.19,0.4,0.5,9.8,0.0,0,0,1.2,1.2,0.23,0.8,0.8
687,Eric Dier,eng ENG,"DF,CC",Tottenham,eng Premier League,25,1994,14.9,0,8,1,12.5,0.54,0.07,0.0,0.0,15.6,1.0,0,0,0.9,0.9,0.11,-0.9,-0.9
688,Lucas Digne,fr FRA,DF,Everton,eng Premier League,26,1993,33.7,0,29,4,13.8,0.86,0.12,0.0,0.0,24.4,13.0,0,0,1.5,1.5,0.05,-1.5,-1.5
689,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26,1993,11.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
690,Javairô Dilrosun,nl NED,"CC,DL",Hertha BSC,de Bundesliga,21,1998,14.5,4,19,6,31.6,1.31,0.41,0.21,0.67,19.4,3.0,0,0,2.8,2.8,0.15,1.2,1.2
691,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21,1997,5.8,0,13,3,23.1,2.25,0.52,0.0,0.0,20.2,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7
692,Federico Dimarco,it ITA,DF,Inter,it Serie A,21,1997,0.3,0,1,0,0.0,3.33,0.0,0.0,,21.2,0.0,0,0,0.0,0.0,0.03,0.0,0.0
693,Tristan Dingomé,cm CMR,CC,Reims,fr Ligue 1,28,1991,9.9,0,9,1,11.1,0.91,0.1,0.0,0.0,20.3,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4
694,Lois Diony,fr FRA,DL,Saint-Étienne,fr Ligue 1,26,1992,7.4,2,15,7,46.7,2.03,0.95,0.13,0.29,17.2,2.0,0,0,1.2,1.2,0.08,0.8,0.8
695,Issa Diop,fr FRA,DF,West Ham,eng Premier League,22,1997,30.7,3,15,6,40.0,0.49,0.2,0.2,0.5,9.2,0.0,0,0,1.5,1.5,0.1,1.5,1.5
696,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,33,1986,25.0,1,27,6,22.2,1.08,0.24,0.04,0.17,22.8,0.0,0,0,1.2,1.2,0.05,-0.2,-0.2
697,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,21,1997,1.3,0,1,1,100.0,0.75,0.75,0.0,0.0,26.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0
698,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,21,1998,27.0,1,15,2,13.3,0.56,0.07,0.07,0.5,11.5,0.0,0,0,2.8,2.8,0.19,-1.8,-1.8
699,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,19,2000,7.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
700,Djené,tg TOG,DF,Getafe,es La Liga,27,1991,34.0,0,5,1,20.0,0.15,0.03,0.0,0.0,12.3,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3
701,Moussa Djenepo,ml MLI,"CC,DF",Southampton,eng Premier League,21,1998,10.3,2,20,7,35.0,1.94,0.68,0.1,0.29,18.1,0.0,0,0,2.4,2.4,0.12,-0.4,-0.4
702,Koffi Djidji,ci CIV,DF,Torino,it Serie A,26,1992,9.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
703,Alexander Djiku,gh GHA,"DF,CC",Strasbourg,fr Ligue 1,24,1994,22.9,1,20,7,35.0,0.87,0.31,0.05,0.14,18.1,0.0,0,0,2.6,2.6,0.13,-1.6,-1.6
704,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,26,1993,30.9,2,21,5,23.8,0.68,0.16,0.1,0.4,10.3,0.0,0,0,2.0,2.0,0.1,0.0,0.0
705,Naïs Djouahra,fr FRA,DL,Real Sociedad,es La Liga,19,1999,0.3,0,1,0,0.0,3.1,0.0,0.0,,14.7,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
706,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,27,1992,35.0,0,1,1,100.0,0.03,0.03,0.0,0.0,6.4,0.0,0,0,0.5,0.5,0.47,-0.5,-0.5
707,Matt Doherty,ie IRL,"CC,DF",Wolves,eng Premier League,27,1992,31.5,4,35,15,42.9,1.11,0.48,0.11,0.27,11.2,0.0,0,0,6.9,6.9,0.2,-2.9,-2.9
708,Kasper Dolberg,dk DEN,DL,Nice,fr Ligue 1,21,1997,21.0,11,42,25,59.5,2.0,1.19,0.26,0.44,13.9,0.0,0,0,8.1,8.1,0.19,2.9,2.9
709,Keagan Dolly,za RSA,CC,Montpellier,fr Ligue 1,26,1993,1.6,0,4,3,75.0,2.43,1.82,0.0,0.0,29.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
710,Jaume Doménech,es ESP,PO,Valencia,es La Liga,28,1990,14.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
711,Nicolás Domínguez,ar ARG,CC,Bologna,it Serie A,21,1998,7.8,0,10,1,10.0,1.29,0.13,0.0,0.0,24.2,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4
712,Giulio Donati,it ITA,DF,Lecce,it Serie A,29,1990,19.6,1,9,2,22.2,0.46,0.1,0.11,0.5,23.7,0.0,0,0,0.3,0.3,0.04,0.7,0.7
713,Ji Dong-won,kr KOR,"DL,CC",Mainz 05,de Bundesliga,28,1991,1.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
714,Anastasios Donis,gr GRE,DL,Reims,fr Ligue 1,22,1996,6.8,0,16,7,43.8,2.36,1.03,0.0,0.0,21.5,0.0,0,0,1.4,1.4,0.09,-1.4,-1.4
715,Alfredo Donnarumma,it ITA,DL,Brescia,it Serie A,28,1990,18.7,7,40,13,32.5,2.14,0.69,0.13,0.38,16.4,0.0,2,2,6.8,5.2,0.13,0.2,-0.2
716,Gianluigi Donnarumma,it ITA,PO,Milan,it Serie A,20,1999,35.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
717,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,21,1997,23.2,1,17,4,23.5,0.73,0.17,0.06,0.25,12.0,0.0,0,0,1.3,1.3,0.08,-0.3,-0.3
718,Mathieu Dossevi,tg TOG,"CC,DL",Toulouse,fr Ligue 1,31,1988,19.5,1,24,3,12.5,1.23,0.15,0.04,0.33,18.0,1.0,0,0,1.7,1.7,0.07,-0.7,-0.7
719,Bas Dost,nl NED,DL,Eint Frankfurt,de Bundesliga,30,1989,16.4,8,32,17,53.1,1.95,1.04,0.25,0.47,9.5,0.0,0,0,7.8,7.8,0.24,0.2,0.2
720,Abdoulaye Doucouré,ml MLI,CC,Watford,eng Premier League,26,1993,35.1,4,61,12,19.7,1.74,0.34,0.07,0.33,18.3,0.0,0,0,5.2,5.2,0.08,-1.2,-1.2
721,Mamadou Doucouré,fr FRA,CC,M'Gladbach,de Bundesliga,21,1998,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
722,Moussa Doumbia,ml MLI,"DL,CC",Reims,fr Ligue 1,24,1994,19.1,2,44,9,20.5,2.31,0.47,0.02,0.11,22.8,3.0,1,1,3.4,2.6,0.06,-1.4,-1.6
723,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,22,1996,5.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
724,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
725,Tommy Doyle,eng ENG,CC,Manchester City,eng Premier League,17,2001,0.2,0,1,1,100.0,5.63,5.63,0.0,0.0,20.9,0.0,0,0,0.0,0.0,0.04,0.0,0.0
726,Mohamed Dräger,tn TUN,DF,Paderborn 07,de Bundesliga,23,1996,16.2,1,14,2,14.3,0.87,0.12,0.07,0.5,21.4,0.0,0,0,0.6,0.6,0.04,0.4,0.4
727,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,28,1991,11.4,0,2,0,0.0,0.17,0.0,0.0,,6.7,0.0,0,0,0.7,0.7,0.36,-0.7,-0.7
728,Bartłomiej Drągowski,pl POL,PO,Fiorentina,it Serie A,21,1997,31.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
729,Julian Draxler,de GER,CC,Paris S-G,fr Ligue 1,25,1993,7.6,0,13,5,38.5,1.71,0.66,0.0,0.0,18.5,0.0,0,0,1.1,1.1,0.08,-1.1,-1.1
730,Dominick Drexler,de GER,"CC,DL",Köln,de Bundesliga,29,1990,17.6,3,20,8,40.0,1.13,0.45,0.15,0.38,18.9,0.0,0,0,1.9,1.9,0.1,1.1,1.1
731,Danny Drinkwater,eng ENG,CC,Aston Villa,eng Premier League,29,1990,2.9,0,2,0,0.0,0.69,0.0,0.0,,18.3,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
732,Danny Drinkwater,eng ENG,CC,Burnley,eng Premier League,29,1990,0.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
733,Josip Drmić,ch SUI,DL,Norwich City,eng Premier League,26,1992,7.2,1,14,5,35.7,1.95,0.7,0.07,0.2,13.4,0.0,0,0,3.1,3.1,0.22,-2.1,-2.1
734,Domingos Duarte,pt POR,DF,Granada,es La Liga,24,1995,34.3,3,13,5,38.5,0.38,0.15,0.23,0.6,9.7,0.0,0,0,1.6,1.6,0.12,1.4,1.4
735,Léo Duarte,br BRA,DF,Milan,it Serie A,23,1996,4.5,0,3,0,0.0,0.67,0.0,0.0,,9.6,0.0,0,0,0.4,0.4,0.13,-0.4,-0.4
736,Óscar Duarte,cr CRC,DF,Levante,es La Liga,30,1989,5.4,0,4,1,25.0,0.74,0.19,0.0,0.0,7.9,0.0,0,0,0.6,0.6,0.17,-0.6,-0.6
737,Rubén Duarte,es ESP,DF,Alavés,es La Liga,23,1995,29.6,0,19,8,42.1,0.64,0.27,0.0,0.0,18.3,0.0,0,0,1.1,1.1,0.06,-1.1,-1.1
738,Edgaras Dubickas,lt LTU,DF,Lecce,it Serie A,21,1998,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
739,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,24,1994,15.0,0,5,0,0.0,0.33,0.0,0.0,,24.4,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
740,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,30,1989,38.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
741,Ondrej Duda,sk SVK,CC,Norwich City,eng Premier League,24,1994,8.0,0,10,3,30.0,1.24,0.37,0.0,0.0,22.1,2.0,0,0,0.5,0.5,0.05,-0.5,-0.5
742,Ondrej Duda,sk SVK,CC,Hertha BSC,de Bundesliga,24,1994,5.0,0,7,5,71.4,1.41,1.01,0.0,0.0,21.4,2.0,0,0,0.5,0.5,0.08,-0.5,-0.5
743,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,13.8,1,7,1,14.3,0.51,0.07,0.14,1.0,10.9,0.0,0,0,1.2,1.2,0.17,-0.2,-0.2
744,Haris Duljević,ba BIH,"DL,CC",Nîmes,fr Ligue 1,25,1993,5.8,0,14,4,28.6,2.42,0.69,0.0,0.0,24.3,0.0,0,0,0.6,0.6,0.04,-0.6,-0.6
745,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,27,1991,13.6,0,2,2,100.0,0.15,0.15,0.0,0.0,20.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
746,Alfred Duncan,gh GHA,CC,Fiorentina,it Serie A,26,1993,9.9,1,15,5,33.3,1.52,0.51,0.07,0.2,23.9,0.0,0,0,0.6,0.6,0.04,0.4,0.4
747,Alfred Duncan,gh GHA,CC,Sassuolo,it Serie A,26,1993,9.4,1,16,3,18.8,1.71,0.32,0.06,0.33,24.5,0.0,0,0,1.1,1.1,0.07,-0.1,-0.1
748,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,27,1991,35.9,3,31,10,32.3,0.86,0.28,0.1,0.3,11.8,5.0,0,0,4.5,4.5,0.15,-1.5,-1.5
749,Erik Durm,de GER,"DF,DL",Eint Frankfurt,de Bundesliga,27,1992,5.7,0,14,3,21.4,2.47,0.53,0.0,0.0,20.4,0.0,0,0,0.6,0.6,0.04,-0.6,-0.6
750,Riza Durmisi,dk DEN,"DF,CC",Nice,fr Ligue 1,25,1994,1.8,0,1,1,100.0,0.56,0.56,0.0,0.0,27.1,1.0,0,0,0.1,0.1,0.05,-0.1,-0.1
751,Hugo Duro,es ESP,"DL,CC",Getafe,es La Liga,19,1999,4.2,1,6,3,50.0,1.43,0.71,0.17,0.33,10.3,0.0,0,0,0.5,0.5,0.08,0.5,0.5
752,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,22,1997,13.1,0,2,1,50.0,0.15,0.08,0.0,0.0,16.1,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2
753,Paulo Dybala,ar ARG,"DL,CC",Juventus,it Serie A,25,1993,23.9,11,99,35,35.4,4.13,1.46,0.1,0.29,19.7,10.0,1,1,9.4,8.6,0.09,1.6,1.4
754,Edin Džeko,ba BIH,DL,Roma,it Serie A,33,1986,31.7,16,122,46,37.7,3.85,1.45,0.13,0.35,13.8,0.0,0,0,19.0,19.0,0.16,-3.0,-3.0
755,Blerim Džemaili,ch SUI,CC,Bologna,it Serie A,33,1986,7.8,1,16,4,25.0,2.06,0.52,0.06,0.25,23.7,0.0,0,0,0.5,0.5,0.03,0.5,0.5
756,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28.0,0,18,0,0.0,0.64,0.0,0.0,,13.7,0.0,0,0,1.7,1.7,0.09,-1.7,-1.7
757,Simone Edera,it ITA,"CC,DL",Torino,it Serie A,22,1997,4.4,1,15,7,46.7,3.39,1.58,0.07,0.14,20.0,1.0,0,0,1.2,1.2,0.08,-0.2,-0.2
758,Ederson,br BRA,PO,Manchester City,eng Premier League,25,1993,34.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
759,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,35.4,2,27,4,14.8,0.76,0.11,0.07,0.5,9.4,0.0,0,0,2.7,2.7,0.1,-0.7,-0.7
760,Johannes Eggestein,de GER,"CC,DL",Werder Bremen,de Bundesliga,21,1998,5.7,1,15,6,40.0,2.65,1.06,0.07,0.17,18.4,0.0,0,0,0.7,0.7,0.05,0.3,0.3
761,Maximilian Eggestein,de GER,CC,Werder Bremen,de Bundesliga,22,1996,31.7,1,45,11,24.4,1.42,0.35,0.02,0.09,22.3,0.0,0,0,2.6,2.6,0.06,-1.6,-1.6
762,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,24,1995,25.9,1,12,4,33.3,0.46,0.15,0.08,0.25,20.5,0.0,0,0,1.3,1.3,0.1,-0.3,-0.3
763,Albin Ekdal,se SWE,CC,Sampdoria,it Serie A,30,1989,26.5,0,16,2,12.5,0.6,0.08,0.0,0.0,21.3,0.0,0,0,1.5,1.5,0.09,-1.5,-1.5
764,Harvey Elliott,eng ENG,DF,Liverpool,eng Premier League,16,2003,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
765,Elif Elmas,mk MKD,CC,Napoli,it Serie A,19,1999,12.6,1,23,8,34.8,1.83,0.63,0.04,0.13,16.6,0.0,0,0,2.0,2.0,0.09,-1.0,-1.0
766,Ilay Elmkies,il ISR,CC,Hoffenheim,de Bundesliga,19,2000,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
767,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,31,1987,11.5,1,5,1,20.0,0.44,0.09,0.2,1.0,11.1,0.0,0,0,0.2,0.2,0.05,0.8,0.8
768,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,25,1994,16.8,0,9,1,11.1,0.54,0.06,0.0,0.0,10.4,0.0,0,0,0.8,0.8,0.08,-0.8,-0.8
769,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,22,1996,29.1,1,9,1,11.1,0.31,0.03,0.11,1.0,9.2,0.0,0,0,0.8,0.8,0.09,0.2,0.2
770,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,25,1993,23.6,2,6,2,33.3,0.25,0.08,0.33,1.0,9.2,0.0,0,0,1.0,1.0,0.17,1.0,1.0
771,Adri Embarba,es ESP,"CC,DL",Espanyol,es La Liga,27,1992,15.2,2,38,14,36.8,2.49,0.92,0.03,0.07,25.6,12.0,1,1,3.2,2.4,0.06,-1.2,-1.4
772,Breel Embolo,ch SUI,"DL,CC",M'Gladbach,de Bundesliga,22,1997,17.2,8,45,18,40.0,2.61,1.05,0.18,0.44,12.4,0.0,0,1,10.4,9.6,0.22,-2.4,-1.6
773,Emerson,br BRA,DF,Betis,es La Liga,20,1999,31.5,3,26,4,15.4,0.82,0.13,0.12,0.75,15.0,0.0,0,0,1.8,1.8,0.07,1.2,1.2
774,Renaud Emond,be BEL,DL,Nantes,fr Ligue 1,27,1991,3.2,0,4,1,25.0,1.23,0.31,0.0,0.0,11.7,0.0,0,0,0.6,0.6,0.16,-0.6,-0.6
775,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,25,1994,9.5,0,2,0,0.0,0.21,0.0,0.0,,14.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
776,Youssef En-Nesyri,ma MAR,DL,Leganés,es La Liga,22,1997,15.4,4,40,17,42.5,2.6,1.1,0.1,0.24,15.0,0.0,0,0,5.0,5.0,0.13,-1.0,-1.0
777,Youssef En-Nesyri,ma MAR,DL,Sevilla,es La Liga,22,1997,8.8,4,21,8,38.1,2.37,0.9,0.19,0.5,11.6,0.0,0,0,3.6,3.6,0.17,0.4,0.4
778,Björn Engels,be BEL,DF,Aston Villa,eng Premier League,24,1994,16.1,1,8,1,12.5,0.5,0.06,0.13,1.0,7.8,0.0,0,0,1.0,0.9,0.11,0.0,0.1
779,Sergi Enrich,es ESP,DL,Eibar,es La Liga,29,1990,20.7,1,28,6,21.4,1.35,0.29,0.04,0.17,11.1,0.0,0,0,3.0,3.0,0.11,-2.0,-2.0
780,Javier Eraso,es ESP,CC,Leganés,es La Liga,29,1990,9.1,0,9,3,33.3,0.99,0.33,0.0,0.0,18.2,1.0,0,0,0.5,0.5,0.06,-0.5,-0.5
781,Christian Eriksen,dk DEN,"CC,DL",Tottenham,eng Premier League,27,1992,12.2,2,26,9,34.6,2.13,0.74,0.08,0.22,25.1,7.0,0,0,1.9,1.9,0.07,0.1,0.1
782,Christian Eriksen,dk DEN,CC,Inter,it Serie A,27,1992,7.8,1,24,9,37.5,3.07,1.15,0.04,0.11,21.1,5.0,0,0,2.0,2.0,0.12,-1.0,-1.0
783,Gonzalo Escalante,ar ARG,CC,Eibar,es La Liga,26,1993,18.6,0,21,5,23.8,1.13,0.27,0.0,0.0,15.4,0.0,0,0,1.7,1.7,0.08,-1.7,-1.7
784,Aarón Escandell,es ESP,PO,Granada,es La Liga,23,1995,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
785,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,29,1989,8.6,1,8,6,75.0,0.93,0.7,0.13,0.17,20.3,0.0,0,0,0.3,0.3,0.04,0.7,0.7
786,Bernardo Espinosa,co COL,DF,Espanyol,es La Liga,30,1989,25.1,3,22,8,36.4,0.88,0.32,0.14,0.38,10.5,0.0,0,0,2.3,2.3,0.1,0.7,0.7
787,Sebastiano Esposito,it ITA,DL,Inter,it Serie A,17,2002,2.2,1,10,3,30.0,4.52,1.36,0.0,0.0,19.2,1.0,1,1,1.8,1.0,0.1,-0.8,-1.0
788,Vicente Esquerdo,es ESP,"CC,DL",Valencia,es La Liga,20,1999,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
789,Alexander Esswein,de GER,"DL,CC",Hertha BSC,de Bundesliga,29,1990,2.4,0,2,1,50.0,0.85,0.42,0.0,0.0,32.7,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
790,Pervis Estupiñán,ec ECU,DF,Osasuna,es La Liga,21,1998,33.1,1,19,2,10.5,0.57,0.06,0.05,0.5,18.5,1.0,0,0,1.6,1.6,0.08,-0.6,-0.6
791,Oghenekaro Etebo,ng NGA,CC,Getafe,es La Liga,23,1995,6.4,1,9,3,33.3,1.42,0.47,0.11,0.33,15.7,0.0,0,0,0.7,0.7,0.08,0.3,0.3
792,Beñat Etxebarria,es ESP,CC,Athletic Club,es La Liga,32,1987,4.4,0,5,2,40.0,1.14,0.46,0.0,0.0,25.9,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
793,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,31,1987,16.1,0,6,2,33.3,0.37,0.12,0.0,0.0,12.6,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4
794,Antony Evans,eng ENG,"CC,DF",Paderborn 07,de Bundesliga,20,1998,1.7,0,2,1,50.0,1.15,0.58,0.0,0.0,25.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
795,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,31,1988,37.6,1,23,8,34.8,0.61,0.21,0.04,0.13,8.4,0.0,0,0,3.7,3.7,0.16,-2.7,-2.7
796,Edu Expósito,es ESP,CC,Eibar,es La Liga,22,1996,25.7,4,32,15,46.9,1.24,0.58,0.09,0.2,25.2,0.0,1,2,2.7,1.0,0.03,1.3,2.0
797,Valentin Eysseric,fr FRA,"CC,DL",Hellas Verona,it Serie A,27,1992,3.9,0,5,1,20.0,1.27,0.25,0.0,0.0,20.7,1.0,0,0,0.2,0.2,0.05,-0.2,-0.2
798,Valentin Eysseric,fr FRA,"DL,CC",Fiorentina,it Serie A,27,1992,0.5,0,2,1,50.0,4.29,2.14,0.0,0.0,26.5,0.0,0,0,0.0,0.0,0.02,0.0,0.0
799,Łukasz Fabiański,pl POL,PO,West Ham,eng Premier League,34,1985,23.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
800,Fabinho,br BRA,CC,Liverpool,eng Premier League,25,1993,23.1,2,12,4,33.3,0.52,0.17,0.17,0.5,28.7,2.0,0,0,0.4,0.4,0.04,1.6,1.6
801,Fábio,br BRA,DF,Nantes,fr Ligue 1,29,1990,9.3,0,3,0,0.0,0.32,0.0,0.0,,28.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
802,Cesc Fàbregas,es ESP,CC,Monaco,fr Ligue 1,32,1987,10.3,0,10,2,20.0,0.97,0.19,0.0,0.0,21.5,1.0,0,0,0.5,0.5,0.05,-0.5,-0.5
803,Fabricio,es ESP,PO,Mallorca,es La Liga,31,1987,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
804,Ralf Fährmann,de GER,PO,Norwich City,eng Premier League,30,1988,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
805,Fayçal Fajr,ma MAR,CC,Getafe,es La Liga,30,1988,4.5,0,9,3,33.3,2.01,0.67,0.0,0.0,24.6,3.0,0,0,0.4,0.4,0.04,-0.4,-0.4
806,Luca Falbo,it ITA,DF,Lazio,it Serie A,19,2000,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
807,Filippo Falco,it ITA,"DL,CC",Lecce,it Serie A,27,1992,22.4,4,57,22,38.6,2.55,0.98,0.07,0.18,21.9,5.0,0,0,2.8,2.8,0.05,1.2,1.2
808,Eliseo Falcon,es ESP,DF,Levante,es La Liga,22,1997,0.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
809,Wladimiro Falcone,it ITA,PO,Sampdoria,it Serie A,24,1995,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
810,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,27,1992,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
811,Iago Falque,es ESP,"DL,CC",Torino,it Serie A,29,1990,1.1,0,3,2,66.7,2.65,1.76,0.0,0.0,22.4,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
812,Iago Falque,es ESP,CC,Genoa,it Serie A,29,1990,5.8,2,12,2,16.7,2.08,0.35,0.0,0.0,26.8,2.0,2,3,2.9,0.6,0.05,-0.9,-0.6
813,Akin Famewo,eng ENG,CC,Norwich City,eng Premier League,20,1998,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
814,Andri Fannar Baldursson,is ISL,CC,Bologna,it Serie A,17,2002,1.6,0,2,0,0.0,1.26,0.0,0.0,,23.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
815,Paolo Faragò,it ITA,"DF,CC",Cagliari,it Serie A,26,1993,14.9,1,13,3,23.1,0.87,0.2,0.08,0.33,14.8,0.0,0,0,1.5,1.5,0.11,-0.5,-0.5
816,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,27,1991,35.9,5,42,14,33.3,1.17,0.39,0.12,0.36,17.7,0.0,0,0,4.2,4.2,0.1,0.8,0.8
817,Mohamed Fares,dz ALG,"DF,CC",SPAL,it Serie A,23,1996,4.7,0,7,2,28.6,1.5,0.43,0.0,0.0,24.0,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
818,Diego Farias,br BRA,"CC,DL",Lecce,it Serie A,29,1990,9.2,2,23,7,30.4,2.51,0.76,0.09,0.29,20.1,0.0,0,0,1.7,1.7,0.08,0.3,0.3
819,Ansu Fati,es ESP,DL,Barcelona,es La Liga,16,2002,11.4,7,33,12,36.4,2.89,1.05,0.21,0.58,15.6,0.0,0,0,3.8,3.8,0.12,3.2,3.2
