RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
559,Andreas Cornelius,dk DEN,DL,Parma,it Serie A,26,1993,16.6,9.0,4,2.0,5.0,2.0,4.0,11.0,36.4,7.0,7.0,0.0,7.0,2,11.0,26.0,0.0
560,Maxwel Cornet,ci CIV,"DL,DF",Lyon,fr Ligue 1,22,1996,14.8,30.0,19,18.0,8.0,4.0,13.0,23.0,56.5,10.0,16.0,1.0,15.0,21,51.0,19.0,1.0
561,Quentin Cornette,fr FRA,"DL,CC",Amiens,fr Ligue 1,25,1994,3.9,8.0,3,3.0,2.0,3.0,3.0,9.0,33.3,6.0,7.0,1.0,6.0,6,14.0,5.0,0.0
562,Ángel Correa,ar ARG,"CC,DL",Atlético Madrid,es La Liga,24,1995,22.9,25.0,9,7.0,9.0,9.0,9.0,36.0,25.0,27.0,23.0,5.0,18.0,14,39.0,21.0,0.0
563,Joaquín Correa,ar ARG,DL,Lazio,it Serie A,24,1994,22.2,13.0,7,3.0,7.0,3.0,5.0,24.0,20.8,19.0,5.0,1.0,4.0,7,20.0,10.0,0.0
564,Rober Correa,es ESP,DF,Eibar,es La Liga,26,1992,10.3,13.0,6,8.0,3.0,2.0,6.0,10.0,60.0,4.0,6.0,4.0,2.0,16,29.0,31.0,0.0
565,Edmilson Correia,gw GNB,"DL,DF",Saint-Étienne,fr Ligue 1,19,2000,0.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.0,0.0
566,Thierry Correia,pt POR,DF,Valencia,es La Liga,20,1999,2.9,8.0,3,5.0,3.0,0.0,1.0,2.0,50.0,1.0,5.0,0.0,5.0,2,10.0,10.0,0.0
567,Antonio Cortés,es ESP,"DL,CC",Granada,es La Liga,19,2000,2.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,2.0,0.0
568,Danny da Costa,de GER,"DF,DL",Eint Frankfurt,de Bundesliga,26,1993,15.4,26.0,17,14.0,8.0,4.0,6.0,16.0,37.5,10.0,16.0,1.0,15.0,15,41.0,26.0,0.0
569,Diego Costa,es ESP,DL,Atlético Madrid,es La Liga,30,1988,15.0,9.0,5,1.0,4.0,4.0,1.0,10.0,10.0,9.0,4.0,2.0,2.0,3,12.0,10.0,0.0
570,Douglas Costa,br BRA,"DL,CC",Juventus,it Serie A,28,1990,8.9,2.0,1,1.0,1.0,0.0,1.0,12.0,8.3,11.0,7.0,0.0,7.0,5,7.0,5.0,0.0
571,Jaume Costa,es ESP,DF,Valencia,es La Liga,31,1988,15.4,27.0,23,17.0,8.0,2.0,14.0,28.0,50.0,14.0,11.0,6.0,5.0,24,51.0,52.0,1.0
572,Angelo da Costa Júnior,br BRA,PO,Bologna,it Serie A,35,1983,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
573,Nuno da Costa,cv CPV,DL,Strasbourg,fr Ligue 1,28,1991,5.9,15.0,10,3.0,8.0,4.0,4.0,10.0,40.0,6.0,7.0,0.0,7.0,4,19.0,3.0,0.0
574,David Costas,es ESP,DF,Celta Vigo,es La Liga,24,1995,3.8,4.0,3,3.0,1.0,0.0,2.0,4.0,50.0,2.0,3.0,3.0,0.0,8,12.0,12.0,0.0
575,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,32,1987,28.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2,2.0,9.0,0.0
576,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,27,1991,18.0,11.0,7,0.0,5.0,6.0,3.0,5.0,60.0,2.0,3.0,1.0,2.0,6,17.0,32.0,0.0
577,Senou Coulibaly,ml MLI,DF,Dijon,fr Ligue 1,24,1994,7.4,14.0,7,11.0,3.0,0.0,2.0,4.0,50.0,2.0,11.0,10.0,1.0,10,24.0,44.0,1.0
578,Yoann Court,fr FRA,"DL,CC",Brest,fr Ligue 1,29,1990,16.3,48.0,26,28.0,17.0,3.0,20.0,64.0,31.3,44.0,21.0,0.0,21.0,15,63.0,14.0,0.0
579,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,27,1992,34.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2,2.0,18.0,2.0
580,Philippe Coutinho,br BRA,"CC,DL",Bayern Munich,de Bundesliga,27,1992,15.7,21.0,15,1.0,13.0,7.0,2.0,13.0,15.4,11.0,9.0,2.0,7.0,6,27.0,0.0,0.0
581,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,20,1999,6.2,5.0,5,3.0,2.0,0.0,2.0,3.0,66.7,1.0,8.0,6.0,2.0,9,14.0,18.0,0.0
582,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,25,1994,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0
583,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,29,1989,30.3,43.0,26,21.0,18.0,4.0,23.0,46.0,50.0,23.0,33.0,10.0,23.0,35,78.0,75.0,2.0
584,Domenico Criscito,it ITA,DF,Genoa,it Serie A,32,1986,22.8,53.0,33,34.0,12.0,7.0,24.0,56.0,42.9,32.0,25.0,13.0,12.0,53,106.0,81.0,1.0
585,Bryan Cristante,it ITA,CC,Roma,it Serie A,24,1995,18.0,25.0,15,6.0,14.0,5.0,8.0,27.0,29.6,19.0,13.0,4.0,9.0,22,47.0,23.0,0.0
586,Sebastián Cristóforo,uy URU,CC,Fiorentina,it Serie A,25,1993,1.0,5.0,5,2.0,2.0,1.0,1.0,5.0,20.0,4.0,2.0,1.0,1.0,1,6.0,0.0,0.0
587,Sebastián Cristóforo,uy URU,CC,Eibar,es La Liga,25,1993,9.7,35.0,19,11.0,14.0,10.0,13.0,32.0,40.6,19.0,25.0,3.0,22.0,8,43.0,2.0,0.0
588,Juan Cuadrado,co COL,"DF,DL",Juventus,it Serie A,31,1988,29.5,67.0,43,32.0,28.0,7.0,35.0,62.0,56.5,27.0,22.0,8.0,14.0,35,102.0,47.0,0.0
589,Cucho,co COL,"DL,CC",Mallorca,es La Liga,20,1999,16.5,15.0,8,6.0,8.0,1.0,6.0,21.0,28.6,15.0,14.0,1.0,13.0,10,25.0,15.0,0.0
590,Marc Cucurella,es ESP,"CC,DF",Getafe,es La Liga,21,1998,36.0,74.0,51,23.0,38.0,13.0,24.0,76.0,31.6,52.0,58.0,8.0,50.0,36,110.0,28.0,1.0
591,Iván Cuéllar,es ESP,PO,Leganés,es La Liga,35,1984,27.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,28.0,2.0
592,Jaume Cuéllar,bo BOL,"CC,DL",SPAL,it Serie A,17,2001,0.8,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0
593,Mickaël Cuisance,fr FRA,"CC,DL",Bayern Munich,de Bundesliga,19,1999,3.4,2.0,1,0.0,2.0,0.0,1.0,9.0,11.1,8.0,1.0,1.0,0.0,3,5.0,0.0,0.0
594,Matheus Cunha,br BRA,"DL,CC",Hertha BSC,de Bundesliga,20,1999,8.3,10.0,5,6.0,4.0,0.0,4.0,11.0,36.4,7.0,11.0,1.0,10.0,10,20.0,1.0,0.0
595,Matheus Cunha,br BRA,"DL,CC",RB Leipzig,de Bundesliga,20,1999,3.1,6.0,2,0.0,1.0,5.0,0.0,2.0,0.0,2.0,5.0,1.0,4.0,1,7.0,0.0,0.0
596,Felipe Curcio,br BRA,DF,Brescia,it Serie A,25,1993,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
597,Patrick Cutrone,it ITA,DL,Wolves,eng Premier League,21,1998,3.3,4.0,2,2.0,1.0,1.0,1.0,5.0,20.0,4.0,1.0,1.0,0.0,2,6.0,1.0,0.0
598,Patrick Cutrone,it ITA,DL,Fiorentina,it Serie A,21,1998,9.3,4.0,2,2.0,1.0,1.0,1.0,15.0,6.7,14.0,6.0,1.0,5.0,2,6.0,6.0,0.0
599,Wylan Cyprien,fr FRA,CC,Nice,fr Ligue 1,24,1995,19.7,17.0,11,5.0,12.0,0.0,7.0,27.0,25.9,20.0,8.0,2.0,6.0,19,36.0,16.0,3.0
600,Rafael Czichos,de GER,DF,Köln,de Bundesliga,29,1990,24.5,43.0,34,26.0,16.0,1.0,22.0,45.0,48.9,23.0,24.0,13.0,11.0,35,78.0,110.0,1.0
601,Lennart-Marten Czyborra,de GER,DF,Atalanta,it Serie A,20,1999,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,0.0,0.0,0.0
602,Marco D'Alessandro,it ITA,"CC,DF",SPAL,it Serie A,28,1991,8.7,11.0,8,5.0,3.0,3.0,5.0,8.0,62.5,3.0,11.0,0.0,11.0,5,16.0,6.0,0.0
603,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,30,1988,15.6,30.0,16,16.0,12.0,2.0,16.0,33.0,48.5,17.0,15.0,4.0,11.0,14,44.0,25.0,0.0
604,Felice D'Amico,it ITA,CC,Sampdoria,it Serie A,18,2000,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
605,Lucas Da Cunha,fr FRA,CC,Rennes,fr Ligue 1,18,2001,0.8,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
606,Jacopo Da Riva,it ITA,CC,Atalanta,it Serie A,18,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
607,Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,31,1988,24.9,27.0,14,20.0,5.0,2.0,10.0,19.0,52.6,9.0,21.0,13.0,8.0,26,53.0,143.0,1.0
608,Moanes Dabbur,il ISR,DL,Sevilla,es La Liga,27,1992,0.3,1.0,1,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0
609,Moanes Dabbur,il ISR,DL,Hoffenheim,de Bundesliga,27,1992,8.5,8.0,5,1.0,3.0,4.0,3.0,10.0,30.0,7.0,6.0,2.0,4.0,4,12.0,1.0,0.0
610,Bryan Dabo,bf BFA,CC,SPAL,it Serie A,27,1992,12.5,18.0,10,13.0,4.0,1.0,5.0,15.0,33.3,10.0,13.0,2.0,11.0,9,27.0,14.0,0.0
611,Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,20,1998,7.4,10.0,4,2.0,4.0,4.0,5.0,9.0,55.6,4.0,6.0,1.0,5.0,6,16.0,9.0,0.0
612,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,23,1996,6.2,10.0,6,4.0,4.0,2.0,6.0,18.0,33.3,12.0,8.0,2.0,6.0,8,18.0,4.0,0.0
613,Leon Dajaku,de GER,"DF,CC",Bayern Munich,de Bundesliga,18,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
614,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,35,1984,11.1,13.0,6,9.0,4.0,0.0,9.0,15.0,60.0,6.0,14.0,12.0,2.0,9,22.0,30.0,0.0
615,Christian Dalle Mura,it ITA,DL,Fiorentina,it Serie A,17,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
616,Diogo Dalot,pt POR,"DF,CC",Manchester Utd,eng Premier League,20,1999,0.7,3.0,2,3.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,0.0,1.0,2,5.0,1.0,0.0
617,Charlie Daniels,eng ENG,DF,Bournemouth,eng Premier League,32,1986,1.4,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,2.0,5.0,1.0
618,Danilo,br BRA,DF,Juventus,it Serie A,28,1991,16.0,30.0,20,16.0,12.0,2.0,18.0,30.0,60.0,12.0,12.0,3.0,9.0,26,56.0,44.0,0.0
619,Arnaut Danjuma,nl NED,CC,Bournemouth,eng Premier League,22,1997,7.0,4.0,2,3.0,1.0,0.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,8,12.0,4.0,1.0
620,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,32,1987,14.1,8.0,4,7.0,1.0,0.0,8.0,14.0,57.1,6.0,9.0,7.0,2.0,14,22.0,67.0,0.0
621,Kevin Danso,at AUT,DF,Southampton,eng Premier League,20,1998,3.1,6.0,4,3.0,3.0,0.0,4.0,7.0,57.1,3.0,7.0,3.0,4.0,2,8.0,7.0,0.0
622,Dante,br BRA,DF,Nice,fr Ligue 1,35,1983,21.0,34.0,21,24.0,10.0,0.0,17.0,25.0,68.0,8.0,27.0,16.0,11.0,26,60.0,79.0,0.0
623,Andrea Danzi,it ITA,CC,Hellas Verona,it Serie A,20,1999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
624,Sergi Darder,es ESP,CC,Espanyol,es La Liga,25,1993,29.5,47.0,23,11.0,26.0,10.0,17.0,58.0,29.3,41.0,30.0,1.0,29.0,24,71.0,23.0,1.0
625,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,28,1990,25.1,50.0,27,14.0,31.0,5.0,11.0,48.0,22.9,37.0,44.0,7.0,37.0,27,77.0,19.0,2.0
626,Matteo Darmian,it ITA,DF,Parma,it Serie A,29,1989,29.8,81.0,42,48.0,30.0,3.0,40.0,83.0,48.2,43.0,38.0,16.0,22.0,25,106.0,78.0,1.0
627,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,18,2000,24.8,70.0,43,35.0,24.0,11.0,38.0,58.0,65.5,20.0,35.0,6.0,29.0,31,101.0,51.0,0.0
628,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,26,1993,15.9,28.0,15,13.0,11.0,4.0,7.0,21.0,33.3,14.0,28.0,12.0,16.0,22,50.0,47.0,0.0
629,Tom Davies,eng ENG,CC,Everton,eng Premier League,21,1998,22.5,38.0,17,12.0,22.0,4.0,17.0,55.0,30.9,38.0,12.0,4.0,8.0,35,73.0,28.0,0.0
630,Keinan Davis,eng ENG,DL,Aston Villa,eng Premier League,21,1998,6.1,1.0,1,0.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,0,1.0,3.0,0.0
631,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,24,1995,7.7,15.0,12,11.0,4.0,0.0,5.0,11.0,45.5,6.0,6.0,5.0,1.0,12,27.0,26.0,0.0
632,Craig Dawson,eng ENG,DF,Watford,eng Premier League,29,1990,26.2,29.0,18,16.0,13.0,0.0,17.0,31.0,54.8,14.0,41.0,32.0,9.0,34,63.0,116.0,0.0
633,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,28,1991,31.0,45.0,24,8.0,20.0,17.0,18.0,66.0,27.3,48.0,26.0,4.0,22.0,18,63.0,24.0,2.0
634,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,32,1987,16.7,18.0,11,11.0,7.0,0.0,7.0,11.0,63.6,4.0,28.0,20.0,8.0,32,50.0,86.0,2.0
635,Rodrigo De Paul,ar ARG,CC,Udinese,it Serie A,25,1994,31.4,61.0,31,31.0,26.0,4.0,27.0,65.0,41.5,38.0,38.0,3.0,35.0,29,90.0,8.0,1.0
636,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,26,1992,5.2,10.0,8,6.0,4.0,0.0,6.0,14.0,42.9,8.0,5.0,2.0,3.0,8,18.0,18.0,1.0
637,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,31,1988,24.9,15.0,8,4.0,7.0,4.0,11.0,27.0,40.7,16.0,20.0,7.0,13.0,19,34.0,72.0,0.0
638,Lucas Deaux,fr FRA,CC,Nîmes,fr Ligue 1,30,1988,14.8,49.0,26,16.0,29.0,4.0,16.0,45.0,35.6,29.0,20.0,4.0,16.0,15,64.0,19.0,0.0
639,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,34,1985,19.7,44.0,26,22.0,15.0,7.0,24.0,47.0,51.1,23.0,21.0,11.0,10.0,43,87.0,59.0,0.0
640,Troy Deeney,eng ENG,DL,Watford,eng Premier League,31,1988,24.7,19.0,12,6.0,10.0,3.0,6.0,29.0,20.7,23.0,13.0,1.0,12.0,11,30.0,27.0,0.0
641,Grégoire Defrel,mq MTQ,"DL,CC",Sassuolo,it Serie A,28,1991,10.9,12.0,8,4.0,6.0,2.0,4.0,15.0,26.7,11.0,9.0,0.0,9.0,3,15.0,5.0,0.0
642,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,23,1995,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0
643,Alessandro Deiola,it ITA,CC,Lecce,it Serie A,23,1995,8.0,16.0,9,9.0,7.0,0.0,9.0,24.0,37.5,15.0,12.0,4.0,8.0,8,24.0,14.0,1.0
644,Romain Del Castillo,fr FRA,"DL,CC",Rennes,fr Ligue 1,23,1996,13.8,20.0,14,5.0,11.0,4.0,6.0,27.0,22.2,21.0,12.0,2.0,10.0,7,27.0,7.0,0.0
645,Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,27,1992,13.9,25.0,16,18.0,6.0,1.0,12.0,21.0,57.1,9.0,17.0,1.0,16.0,15,40.0,28.0,0.0
646,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,27,1991,9.2,22.0,10,10.0,11.0,1.0,9.0,15.0,60.0,6.0,16.0,7.0,9.0,26,48.0,26.0,0.0
647,Paul Delecroix,gw GNB,PO,Metz,fr Ligue 1,30,1988,1.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
648,Cristian Dell'Orco,it ITA,DF,Lecce,it Serie A,25,1994,11.2,22.0,12,14.0,7.0,1.0,8.0,14.0,57.1,6.0,11.0,7.0,4.0,16,38.0,33.0,0.0
649,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,27,1991,25.3,28.0,18,11.0,9.0,8.0,7.0,27.0,25.9,20.0,21.0,6.0,15.0,3,31.0,10.0,0.0
650,Fabian Delph,eng ENG,CC,Everton,eng Premier League,29,1989,13.2,26.0,12,10.0,13.0,3.0,9.0,22.0,40.9,13.0,12.0,3.0,9.0,15,41.0,19.0,1.0
651,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,23,1996,24.3,12.0,7,2.0,5.0,5.0,4.0,14.0,28.6,10.0,14.0,3.0,11.0,5,17.0,31.0,0.0
652,Ousmane Dembélé,fr FRA,DL,Barcelona,es La Liga,22,1997,4.0,2.0,2,1.0,1.0,0.0,2.0,5.0,40.0,3.0,4.0,0.0,4.0,0,2.0,0.0,1.0
653,Merih Demiral,tr TUR,DF,Juventus,it Serie A,21,1998,4.6,8.0,7,5.0,3.0,0.0,1.0,3.0,33.3,2.0,4.0,3.0,1.0,4,12.0,16.0,1.0
654,Kerem Demirbay,de GER,CC,Leverkusen,de Bundesliga,26,1993,17.5,35.0,19,10.0,21.0,4.0,12.0,31.0,38.7,19.0,19.0,5.0,14.0,22,57.0,7.0,1.0
655,Diego Demme,de GER,CC,Napoli,it Serie A,27,1991,10.0,18.0,8,14.0,3.0,1.0,8.0,23.0,34.8,15.0,9.0,1.0,8.0,8,26.0,9.0,0.0
656,Diego Demme,de GER,CC,RB Leipzig,de Bundesliga,27,1991,13.5,41.0,18,17.0,19.0,5.0,17.0,42.0,40.5,25.0,14.0,2.0,12.0,15,56.0,14.0,0.0
657,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,24,1995,23.7,17.0,13,12.0,5.0,0.0,10.0,14.0,71.4,4.0,32.0,29.0,3.0,20,37.0,83.0,0.0
658,Leander Dendoncker,be BEL,"CC,DF",Wolves,eng Premier League,24,1995,31.1,68.0,31,41.0,19.0,8.0,28.0,67.0,41.8,39.0,39.0,12.0,27.0,38,106.0,64.0,2.0
659,Kevin Denkey,tg TOG,DL,Nîmes,fr Ligue 1,18,2000,6.7,10.0,5,1.0,8.0,1.0,6.0,10.0,60.0,4.0,7.0,0.0,7.0,2,12.0,1.0,1.0
660,Stefano Denswil,nl NED,DF,Bologna,it Serie A,26,1993,24.9,49.0,28,29.0,19.0,1.0,26.0,44.0,59.1,18.0,23.0,8.0,15.0,31,80.0,68.0,0.0
661,Fabio Depaoli,it ITA,"CC,DF",Sampdoria,it Serie A,22,1997,20.6,41.0,28,26.0,10.0,5.0,17.0,31.0,54.8,14.0,29.0,3.0,26.0,16,57.0,39.0,0.0
662,Kastriot Dermaku,al ALB,DF,Parma,it Serie A,27,1992,11.4,13.0,5,10.0,3.0,0.0,3.0,5.0,60.0,2.0,20.0,16.0,4.0,12,25.0,61.0,1.0
663,Daniele Dessena,it ITA,CC,Brescia,it Serie A,32,1987,20.8,21.0,11,5.0,14.0,2.0,6.0,25.0,24.0,19.0,11.0,1.0,10.0,11,32.0,21.0,0.0
664,Mattia Destro,it ITA,DL,Bologna,it Serie A,28,1991,2.1,3.0,2,1.0,2.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0,3.0,0.0,0.0
665,Mattia Destro,it ITA,"DL,CC",Genoa,it Serie A,28,1991,1.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
666,Gerard Deulofeu,es ESP,DL,Watford,eng Premier League,25,1994,23.3,33.0,16,18.0,9.0,6.0,12.0,59.0,20.3,47.0,10.0,0.0,10.0,25,58.0,6.0,0.0
667,Deyverson,br BRA,DL,Getafe,es La Liga,28,1991,2.3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,0.0,5.0,0.0
668,Samuel Di Carmine,it ITA,"DL,CC",Hellas Verona,it Serie A,30,1988,14.4,2.0,1,0.0,0.0,2.0,0.0,8.0,0.0,8.0,3.0,0.0,3.0,1,3.0,10.0,0.0
669,Federico Di Francesco,it ITA,DL,SPAL,it Serie A,25,1994,12.0,11.0,5,2.0,6.0,3.0,3.0,15.0,20.0,12.0,9.0,1.0,8.0,3,14.0,2.0,1.0
670,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,25,1993,33.0,59.0,35,27.0,19.0,13.0,32.0,61.0,52.5,29.0,27.0,11.0,16.0,28,87.0,54.0,0.0
671,Ángel Di María,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,31,1988,22.2,17.0,12,2.0,8.0,7.0,4.0,34.0,11.8,30.0,14.0,3.0,11.0,11,28.0,1.0,3.0
672,Boulaye Dia,sn SEN,DL,Reims,fr Ligue 1,22,1996,20.1,15.0,9,7.0,6.0,2.0,3.0,10.0,30.0,7.0,9.0,2.0,7.0,7,22.0,16.0,0.0
673,Fousseni Diabaté,ml MLI,"DL,CC",Amiens,fr Ligue 1,23,1995,13.2,16.0,10,6.0,6.0,4.0,5.0,16.0,31.3,11.0,11.0,0.0,11.0,8,24.0,3.0,1.0
674,Moussa Diaby,fr FRA,"DL,CC",Leverkusen,de Bundesliga,20,1999,19.7,10.0,8,3.0,7.0,0.0,5.0,15.0,33.3,10.0,6.0,0.0,6.0,9,19.0,4.0,0.0
675,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,22,1996,16.0,11.0,8,7.0,3.0,1.0,5.0,8.0,62.5,3.0,17.0,15.0,2.0,11,22.0,73.0,0.0
676,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,15.2,23.0,19,15.0,8.0,0.0,7.0,13.0,53.8,6.0,18.0,9.0,9.0,20,43.0,75.0,0.0
677,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,23,1996,13.3,20.0,11,9.0,10.0,1.0,8.0,14.0,57.1,6.0,9.0,5.0,4.0,10,30.0,32.0,0.0
678,Amad Diallo,ci CIV,DL,Atalanta,it Serie A,17,2002,0.3,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
679,Habib Diallo,sn SEN,DL,Metz,fr Ligue 1,24,1995,24.4,2.0,1,0.0,2.0,0.0,0.0,6.0,0.0,6.0,6.0,5.0,1.0,4,6.0,43.0,0.0
680,Ibrahima Diallo,fr FRA,CC,Brest,fr Ligue 1,20,1999,17.3,38.0,24,15.0,22.0,1.0,12.0,29.0,41.4,17.0,9.0,2.0,7.0,23,61.0,16.0,3.0
681,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,18,2000,1.0,3.0,3,2.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3,6.0,2.0,0.0
682,Lucas Dias,fr FRA,PO,Nîmes,fr Ligue 1,20,1999,3.5,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,2.0,0.0
683,Amadou Diawara,gn GUI,CC,Roma,it Serie A,22,1997,16.9,40.0,25,14.0,20.0,6.0,8.0,30.0,26.7,22.0,10.0,1.0,9.0,33,73.0,16.0,2.0
684,Brahim Díaz,es ESP,DL,Real Madrid,es La Liga,19,1999,0.7,1.0,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0,1.0,0.0,0.0
685,Víctor Díaz,es ESP,DF,Granada,es La Liga,31,1988,32.0,74.0,43,38.0,31.0,5.0,31.0,60.0,51.7,29.0,53.0,23.0,30.0,48,122.0,94.0,1.0
686,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29,1989,20.8,26.0,14,17.0,8.0,1.0,15.0,20.0,75.0,5.0,29.0,18.0,11.0,37,63.0,78.0,2.0
687,Eric Dier,eng ENG,"DF,CC",Tottenham,eng Premier League,25,1994,14.9,21.0,12,10.0,10.0,1.0,10.0,20.0,50.0,10.0,14.0,9.0,5.0,21,42.0,65.0,0.0
688,Lucas Digne,fr FRA,DF,Everton,eng Premier League,26,1993,33.7,73.0,49,49.0,19.0,5.0,33.0,68.0,48.5,35.0,39.0,10.0,29.0,42,115.0,108.0,0.0
689,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26,1993,11.2,13.0,10,6.0,5.0,2.0,8.0,12.0,66.7,4.0,5.0,1.0,4.0,10,23.0,23.0,0.0
690,Javairô Dilrosun,nl NED,"CC,DL",Hertha BSC,de Bundesliga,21,1998,14.5,15.0,8,11.0,1.0,3.0,5.0,13.0,38.5,8.0,20.0,0.0,20.0,18,33.0,10.0,0.0
691,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21,1997,5.8,11.0,5,4.0,4.0,3.0,6.0,10.0,60.0,4.0,3.0,2.0,1.0,4,15.0,11.0,0.0
692,Federico Dimarco,it ITA,DF,Inter,it Serie A,21,1997,0.3,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0
693,Tristan Dingomé,cm CMR,CC,Reims,fr Ligue 1,28,1991,9.9,10.0,4,3.0,6.0,1.0,2.0,12.0,16.7,10.0,6.0,0.0,6.0,6,16.0,1.0,0.0
