RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
264,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,31.0,1988.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
265,Noah Joel Sarenren Bazee,ng NGA,DL,Augsburg,de Bundesliga,22.0,1996.0,10,381.0,38.0,12.5,4.2,4,75.0,1,6,14.0,8,0.9,5.0,6.0,-1.0,-0.24,0.33,5.7,6.1,-0.4,-0.09,0.35
266,Ihlas Bebou,tg TOG,"DL,CC",Hoffenheim,de Bundesliga,25.0,1994.0,32,2102.0,66.0,68.7,23.4,20,83.0,15,12,36.0,1,1.53,38.0,37.0,1.0,0.04,0.14,36.5,40.9,-4.5,-0.19,-0.29
267,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23.0,1996.0,29,2213.0,76.0,64.7,24.6,24,88.0,21,5,19.0,6,1.17,23.0,34.0,-11.0,-0.45,-0.22,25.0,38.6,-13.6,-0.55,-0.69
268,Sheraldo Becker,sr SUR,"CC,DL",Union Berlin,de Bundesliga,24.0,1995.0,13,540.0,42.0,17.6,6.0,5,69.0,1,8,25.0,10,0.62,7.0,13.0,-6.0,-1.0,-0.61,6.6,13.6,-7.0,-1.17,-0.96
269,Timo Becker,de GER,"DF,CC",Schalke 04,de Bundesliga,22.0,1997.0,10,336.0,34.0,11.0,3.7,4,65.0,1,6,13.0,11,0.8,3.0,9.0,-6.0,-1.61,-1.14,3.4,3.8,-0.4,-0.12,0.32
270,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23.0,1996.0,34,3057.0,90.0,89.4,34.0,34,90.0,33,0,,2,1.26,43.0,57.0,-14.0,-0.41,-1.65,50.1,48.9,1.2,0.04,-0.48
271,Asmir Begović,ba BIH,PO,Milan,it Serie A,32.0,1987.0,2,129.0,65.0,3.8,1.4,1,90.0,1,1,39.0,17,0.5,2.0,3.0,-1.0,-0.7,-1.19,2.2,3.7,-1.5,-1.03,-1.56
272,Valon Behrami,ch SUI,CC,Genoa,it Serie A,34.0,1985.0,17,1107.0,65.0,32.4,12.3,13,76.0,5,4,30.0,2,1.12,19.0,22.0,-3.0,-0.24,0.65,15.6,16.1,-0.4,-0.04,0.39
273,Maximilian Beier,de GER,DL,Hoffenheim,de Bundesliga,16.0,2002.0,6,109.0,18.0,3.6,1.2,0,,0,6,18.0,7,1.33,2.0,3.0,-1.0,-0.83,-0.86,4.5,1.0,3.6,2.94,3.16
274,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32.0,1986.0,7,580.0,83.0,23.0,6.4,6,89.0,5,1,45.0,10,1.14,5.0,7.0,-2.0,-0.31,-0.26,7.1,8.1,-1.0,-0.16,0.48
275,Ishak Belfodil,dz ALG,"DL,CC",Hoffenheim,de Bundesliga,27.0,1992.0,5,269.0,54.0,8.8,3.0,3,73.0,1,2,25.0,0,1.0,2.0,5.0,-3.0,-1.0,-1.1,2.9,3.9,-1.0,-0.32,-0.24
276,Haris Belkebla,dz ALG,CC,Brest,fr Ligue 1,25.0,1994.0,23,1816.0,79.0,72.1,20.2,20,88.0,18,3,22.0,1,1.13,20.0,22.0,-2.0,-0.1,0.03,21.1,32.7,-11.6,-0.57,-0.16
277,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,27.0,1991.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
278,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19.0,2000.0,1,18.0,18.0,0.5,0.2,0,,0,1,18.0,15,3.0,0.0,1.0,-1.0,-5.0,-6.35,0.4,0.1,0.4,1.9,0.79
279,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19.0,2000.0,1,62.0,62.0,2.5,0.7,1,62.0,0,0,,5,0.0,1.0,3.0,-2.0,-2.9,-3.2,0.8,1.6,-0.8,-1.19,-0.98
280,Karim Bellarabi,de GER,"DL,DF",Leverkusen,de Bundesliga,29.0,1990.0,26,1424.0,55.0,46.5,15.8,17,70.0,6,9,26.0,2,1.81,29.0,20.0,9.0,0.57,0.13,32.4,25.2,7.1,0.45,0.41
281,Jean-Ricner Bellegarde,fr FRA,CC,Strasbourg,fr Ligue 1,21.0,1998.0,24,1497.0,62.0,61.6,16.6,16,82.0,7,8,24.0,0,1.21,14.0,19.0,-5.0,-0.3,-0.78,19.9,19.3,0.7,0.04,-0.09
282,Héctor Bellerín,es ESP,"DF,CC",Arsenal,eng Premier League,24.0,1995.0,15,1158.0,77.0,33.9,12.9,13,88.0,10,2,9.0,5,1.47,20.0,18.0,2.0,0.16,-0.08,15.5,20.4,-4.9,-0.38,-0.25
283,Andrea Belotti,it ITA,DL,Torino,it Serie A,25.0,1993.0,36,3008.0,84.0,88.0,33.4,34,87.0,30,2,17.0,0,0.94,38.0,60.0,-22.0,-0.66,-0.66,39.5,52.8,-13.2,-0.4,0.21
284,Fran Beltrán,es ESP,CC,Celta Vigo,es La Liga,20.0,1999.0,28,1830.0,65.0,53.5,20.3,22,78.0,11,6,18.0,6,1.14,19.0,22.0,-3.0,-0.15,0.36,20.8,22.4,-1.7,-0.08,0.17
285,Sami Ben Amar,ma MAR,DL,Nîmes,fr Ligue 1,21.0,1998.0,2,14.0,7.0,0.6,0.2,0,,0,2,6.0,5,2.0,0.0,0.0,0.0,0.0,0.54,0.2,0.8,-0.6,-3.85,-3.49
286,Hatem Ben Arfa,fr FRA,"CC,DL",Valladolid,es La Liga,32.0,1987.0,5,159.0,32.0,4.6,1.8,2,58.0,0,3,14.0,5,0.6,2.0,3.0,-1.0,-0.57,-0.29,0.7,2.1,-1.5,-0.83,-0.38
287,Wissam Ben Yedder,fr FRA,DL,Monaco,fr Ligue 1,28.0,1990.0,26,2164.0,83.0,85.9,24.0,25,85.0,15,1,29.0,0,1.5,40.0,36.0,4.0,0.17,1.18,44.5,36.7,7.8,0.32,0.74
288,Diego Benaglio,ch SUI,PO,Monaco,fr Ligue 1,35.0,1983.0,0,,,0.0,0.0,0,,0,0,,8,0.0,0.0,3.0,-3.0,,,,,,,
289,Marco Benassi,it ITA,CC,Fiorentina,it Serie A,24.0,1994.0,18,980.0,54.0,28.7,10.9,10,83.0,6,8,19.0,12,1.5,16.0,12.0,4.0,0.37,0.4,13.3,13.6,-0.3,-0.03,-0.22
290,Cristian Benavente,pe PER,"CC,DL",Nantes,fr Ligue 1,25.0,1994.0,12,349.0,29.0,13.8,3.9,4,68.0,0,8,10.0,10,1.5,5.0,4.0,1.0,0.26,0.42,4.5,4.0,0.4,0.11,0.18
291,Lars Bender,de GER,"DF,CC",Leverkusen,de Bundesliga,30.0,1989.0,18,1373.0,76.0,44.9,15.3,16,80.0,12,2,46.0,2,1.83,30.0,22.0,8.0,0.52,0.04,29.2,22.0,7.2,0.47,0.44
292,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30.0,1989.0,33,2726.0,83.0,89.1,30.3,33,83.0,28,0,,1,1.91,55.0,36.0,19.0,0.63,1.17,51.5,44.6,6.9,0.23,-0.01
293,Darío Benedetto,ar ARG,DL,Marseille,fr Ligue 1,29.0,1990.0,26,2101.0,81.0,83.4,23.3,25,83.0,10,1,17.0,0,1.92,33.0,24.0,9.0,0.39,-0.26,30.2,27.0,3.2,0.14,-0.14
294,László Bénes,sk SVK,CC,M'Gladbach,de Bundesliga,21.0,1997.0,22,898.0,41.0,29.3,10.0,10,77.0,5,12,11.0,9,2.0,21.0,14.0,7.0,0.7,-0.09,20.3,17.0,3.2,0.32,-0.63
295,Walter Benítez,ar ARG,PO,Nice,fr Ligue 1,26.0,1993.0,26,2340.0,90.0,92.9,26.0,26,90.0,26,0,,0,1.35,37.0,36.0,1.0,0.04,-0.96,32.1,41.7,-9.7,-0.37,-1.1
296,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27.0,1992.0,23,1896.0,82.0,75.2,21.1,21,89.0,19,2,17.0,0,1.22,27.0,28.0,-1.0,-0.05,-1.06,21.5,28.6,-7.2,-0.34,-0.43
297,Bilal Benkhedim,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,18.0,2001.0,3,132.0,44.0,5.2,1.5,1,92.0,1,2,20.0,1,0.33,1.0,2.0,-1.0,-0.68,-0.12,1.7,1.0,0.8,0.53,0.84
298,Filip Benković,hr CRO,DF,Leicester City,eng Premier League,22.0,1997.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
