RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
1974,Roberto Piccoli,it ITA,DL,Atalanta,it Serie A,18,2001,0.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,2.0,0.0,100.0
1975,Jordan Pickford,eng ENG,PO,Everton,eng Premier League,25,1994,38.0,2,0,0,1,8,0,0,3,0,0.0,0.0,0,23.0,10.0,0.0,100.0
1976,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,30,1989,5.0,2,0,0,8,8,0,20,7,10,0.0,2.0,0,37.0,4.0,4.0,50.0
1977,Ronaël Pierre-Gabriel,fr FRA,DF,Mainz 05,de Bundesliga,21,1998,6.4,3,0,0,5,7,0,8,8,10,0.0,0.0,0,29.0,9.0,5.0,64.3
1978,Brandon Pierrick,eng ENG,"CC,DL",Crystal Palace,eng Premier League,17,2001,0.2,0,0,0,0,0,0,2,0,0,0.0,0.0,0,0.0,0.0,0.0,
1979,Erik Pieters,nl NED,"DF,CC",Burnley,eng Premier League,30,1988,20.9,2,0,0,21,20,0,41,28,32,0.0,1.0,0,97.0,32.0,17.0,65.3
1980,Tomás Pina Isla,es ESP,CC,Alavés,es La Liga,31,1987,14.9,6,1,1,44,19,0,4,16,22,1.0,0.0,0,92.0,44.0,30.0,59.5
1981,Andrea Pinamonti,it ITA,DL,Genoa,it Serie A,20,1999,24.8,1,0,0,37,51,16,22,9,12,1.0,0.0,0,57.0,65.0,99.0,39.6
1982,Simone Pinna,it ITA,DF,Cagliari,it Serie A,21,1997,1.0,1,0,0,2,0,0,6,5,1,0.0,0.0,0,5.0,1.0,0.0,100.0
1983,Carlo Pinsoglio,it ITA,PO,Juventus,it Serie A,29,1990,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
1984,Pipa,es ESP,"DF,DL",Espanyol,es La Liga,21,1998,5.3,3,0,0,6,5,0,24,6,8,0.0,1.0,0,28.0,8.0,7.0,53.3
1985,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,32,1987,34.4,15,0,0,32,19,0,0,36,23,0.0,2.0,0,220.0,127.0,45.0,73.8
1986,Lorenzo Pirola,it ITA,DF,Inter,it Serie A,17,2002,0.1,0,0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,
1987,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,33,1986,27.1,8,1,1,33,23,2,9,27,21,0.0,1.0,0,150.0,51.0,51.0,50.0
1988,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,34,1985,23.4,3,0,0,18,5,0,28,26,32,0.0,1.0,0,149.0,30.0,24.0,55.6
1989,Claudio Pizarro,pe PER,"DL,CC",Werder Bremen,de Bundesliga,40,1978,2.6,0,0,0,2,7,1,2,2,1,0.0,0.0,0,14.0,13.0,15.0,46.4
1990,Miralem Pjanić,ba BIH,CC,Juventus,it Serie A,29,1990,25.3,10,0,0,39,24,0,82,32,21,1.0,0.0,0,168.0,15.0,13.0,53.6
1991,Óscar Plano,es ESP,CC,Valladolid,es La Liga,28,1991,27.8,6,0,0,47,62,5,39,35,30,1.0,0.0,0,147.0,37.0,67.0,35.6
1992,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,27,1992,15.5,1,0,0,11,16,1,70,11,12,0.0,0.0,0,87.0,17.0,15.0,53.1
1993,Alassane Pléa,fr FRA,DL,M'Gladbach,de Bundesliga,26,1993,23.8,4,2,2,24,35,16,49,9,7,0.0,0.0,0,73.0,28.0,59.0,32.2
1994,Thomas Pledl,de GER,"CC,DL",Düsseldorf,de Bundesliga,25,1994,1.0,0,0,0,1,0,1,7,0,2,0.0,0.0,0,7.0,1.0,1.0,50.0
1995,Daniel Podence,pt POR,"DL,CC",Wolves,eng Premier League,23,1995,3.2,0,0,0,5,9,3,5,2,3,1.0,0.0,0,12.0,0.0,6.0,0.0
1996,Paul Pogba,fr FRA,CC,Manchester Utd,eng Premier League,26,1993,13.4,1,0,0,26,18,2,6,7,9,2.0,1.0,0,109.0,29.0,11.0,72.5
1997,Joel Pohjanpalo,fi FIN,CC,Leverkusen,de Bundesliga,24,1994,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0
1998,Andrea Poli,it ITA,CC,Bologna,it Serie A,29,1989,21.3,5,0,0,28,28,1,14,40,24,0.0,0.0,0,137.0,14.0,25.0,35.9
1999,Matteo Politano,it ITA,DL,Napoli,it Serie A,25,1993,8.3,1,0,0,8,17,0,39,5,6,0.0,0.0,0,29.0,3.0,4.0,42.9
2000,Matteo Politano,it ITA,"DL,CC",Inter,it Serie A,25,1993,2.9,0,0,0,3,6,1,17,0,0,0.0,0.0,0,16.0,2.0,4.0,33.3
2001,Sebastian Polter,de GER,DL,Union Berlin,de Bundesliga,28,1991,3.7,1,1,0,10,8,7,1,1,2,1.0,0.0,0,6.0,17.0,25.0,40.5
2002,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,21,1997,10.3,4,1,0,17,5,0,0,19,9,0.0,1.0,0,78.0,27.0,13.0,67.5
2003,Pere Pons,es ESP,CC,Alavés,es La Liga,26,1993,12.1,3,0,0,23,14,0,6,12,16,1.0,0.0,0,71.0,16.0,17.0,48.5
2004,Nick Pope,eng ENG,PO,Burnley,eng Premier League,27,1992,38.0,1,0,0,0,7,0,0,3,1,0.0,0.0,0,37.0,20.0,1.0,95.2
2005,Pedro Porro,es ESP,"DF,CC",Valladolid,es La Liga,19,1999,8.2,1,0,0,4,12,0,33,7,10,0.0,0.0,0,44.0,5.0,8.0,38.5
2006,Francisco Portillo,es ESP,CC,Getafe,es La Liga,29,1990,4.2,3,0,0,10,3,1,7,2,6,0.0,1.0,0,29.0,2.0,8.0,20.0
2007,Portu,es ESP,"DL,CC",Real Sociedad,es La Liga,27,1992,26.6,5,0,0,31,23,21,99,13,21,0.0,0.0,0,90.0,19.0,51.0,27.1
2008,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,22,1997,25.6,9,0,0,38,21,0,9,40,34,0.0,2.0,0,125.0,59.0,49.0,54.6
2009,Sergio Postigo,es ESP,DF,Levante,es La Liga,30,1988,26.4,6,0,0,22,13,2,2,34,15,0.0,1.0,0,144.0,34.0,38.0,47.2
2010,Florent Poulolo,mq MTQ,DF,Getafe,es La Liga,22,1997,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0
2011,Yussuf Poulsen,dk DEN,DL,RB Leipzig,de Bundesliga,25,1994,13.6,2,0,0,29,28,1,9,4,10,1.0,0.0,0,38.0,35.0,53.0,39.8
2012,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,26,1992,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0
2013,Darío Poveda,es ESP,CC,Atlético Madrid,es La Liga,22,1997,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,3.0,0.0,100.0
2014,Alejandro Pozo Pozo,es ESP,DF,Mallorca,es La Liga,20,1999,16.6,0,0,0,21,17,1,70,23,24,0.0,2.0,0,92.0,7.0,17.0,29.2
2015,Alejandro Pozo Pozo,es ESP,"CC,DL",Sevilla,es La Liga,20,1999,0.4,0,0,0,0,0,0,1,0,1,0.0,0.0,0,5.0,0.0,0.0,
2016,Percy Prado,pe PER,DF,Nantes,fr Ligue 1,23,1996,2.1,1,0,0,2,1,0,3,1,5,0.0,0.0,0,12.0,1.0,1.0,50.0
2017,Dennis Praet,be BEL,CC,Leicester City,eng Premier League,25,1994,12.6,2,0,0,18,13,1,21,17,18,0.0,1.0,0,74.0,5.0,13.0,27.8
2018,Abdón Prats,es ESP,DL,Mallorca,es La Liga,26,1992,3.1,1,0,0,7,2,0,2,0,1,0.0,0.0,0,6.0,12.0,22.0,35.3
2019,Sanjin Prcić,ba BIH,"CC,DL",Strasbourg,fr Ligue 1,25,1993,0.9,0,0,0,1,2,0,0,1,0,0.0,0.0,0,8.0,0.0,0.0,
2020,Nicolas de Préville,fr FRA,"CC,DL",Bordeaux,fr Ligue 1,28,1991,22.2,4,0,0,47,66,2,131,6,21,0.0,0.0,0,98.0,41.0,45.0,47.7
2021,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,32,1987,0.6,0,0,0,1,0,0,0,0,0,0.0,0.0,0,3.0,3.0,1.0,75.0
2022,Kai Pröger,de GER,"CC,DL",Paderborn 07,de Bundesliga,27,1992,23.1,0,0,0,12,25,10,188,14,22,1.0,0.0,0,124.0,10.0,21.0,32.3
2023,Grischa Prömel,de GER,CC,Union Berlin,de Bundesliga,24,1995,10.3,2,0,0,21,29,1,2,14,11,0.0,0.0,0,61.0,11.0,11.0,50.0
2024,Davy Pröpper,nl NED,CC,Brighton,eng Premier League,27,1991,31.4,4,0,0,31,18,0,39,38,35,0.0,0.0,0,236.0,28.0,22.0,56.0
2025,Antonio Puertas,es ESP,"DL,CC",Granada,es La Liga,27,1992,28.5,7,0,0,39,37,5,49,12,24,0.0,0.0,0,121.0,63.0,98.0,39.1
2026,Riqui Puig,es ESP,CC,Barcelona,es La Liga,19,1999,5.7,1,0,0,9,11,0,1,5,7,0.0,0.0,0,27.0,1.0,7.0,12.5
2027,Teemu Pukki,fi FIN,DL,Norwich City,eng Premier League,29,1990,32.1,3,0,0,23,15,17,8,6,6,0.0,0.0,0,62.0,5.0,44.0,10.2
2028,Erick Pulgar,cl CHI,CC,Fiorentina,it Serie A,25,1994,32.8,9,0,0,41,35,4,223,49,46,0.0,0.0,0,220.0,24.0,23.0,51.1
2029,Christian Pulisic,us USA,DL,Chelsea,eng Premier League,20,1998,19.1,0,0,0,14,30,3,35,6,11,2.0,0.0,0,79.0,20.0,45.0,30.8
2030,Ignacio Pussetto,ar ARG,"DL,CC",Watford,eng Premier League,23,1995,0.8,1,0,0,3,2,0,4,3,4,0.0,0.0,0,10.0,1.0,3.0,25.0
2031,Ignacio Pussetto,ar ARG,"DL,CC",Udinese,it Serie A,23,1995,3.8,1,0,0,9,10,3,12,4,4,0.0,0.0,0,18.0,14.0,23.0,37.8
2032,Fabio Quagliarella,it ITA,DL,Sampdoria,it Serie A,36,1983,25.3,2,0,0,20,32,22,22,8,5,4.0,0.0,0,54.0,30.0,54.0,35.7
2033,Robin Quaison,se SWE,"DL,CC",Mainz 05,de Bundesliga,25,1993,28.9,2,0,0,25,34,17,11,11,17,0.0,0.0,0,95.0,27.0,66.0,29.0
2034,Domingos Quina,pt POR,"CC,DL",Watford,eng Premier League,19,1999,0.2,0,0,0,1,1,0,0,0,0,0.0,0.0,0,4.0,0.0,2.0,0.0
2035,Quini,es ESP,DF,Granada,es La Liga,29,1989,8.0,2,0,0,8,6,0,17,10,14,0.0,0.0,0,40.0,8.0,8.0,50.0
2036,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,22,1996,17.5,6,0,0,26,12,0,79,12,12,0.0,0.0,0,54.0,10.0,29.0,25.6
2037,Quique,es ESP,"DL,CC",Eibar,es La Liga,29,1990,5.4,0,0,0,10,13,3,3,0,1,0.0,0.0,0,15.0,29.0,35.0,45.3
2038,Adrien Rabiot,fr FRA,CC,Juventus,it Serie A,24,1995,21.2,7,1,1,49,28,0,20,32,31,0.0,0.0,0,115.0,23.0,13.0,63.9
2039,Nemanja Radoja,rs SRB,CC,Levante,es La Liga,26,1993,22.1,3,0,0,27,17,2,5,23,19,0.0,0.0,0,151.0,42.0,27.0,60.9
2040,Nemanja Radonjić,rs SRB,"DL,CC",Marseille,fr Ligue 1,23,1996,9.8,3,0,0,16,11,3,14,2,3,0.0,0.0,0,36.0,5.0,14.0,26.3
2041,Ivan Radovanović,rs SRB,CC,Genoa,it Serie A,30,1988,14.6,3,0,0,15,16,0,12,8,14,0.0,0.0,0,78.0,23.0,19.0,54.8
2042,Ionuț Radu,ro ROU,PO,Genoa,it Serie A,22,1997,17.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0,10.0,2.0,1.0,66.7
2043,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,32,1986,25.6,8,0,0,31,21,0,41,34,25,0.0,1.0,0,133.0,32.0,27.0,54.2
2044,Boris Radunović,rs SRB,PO,Hellas Verona,it Serie A,23,1996,3.0,1,0,0,1,0,0,0,0,0,0.0,1.0,0,7.0,0.0,0.0,
2045,Rafael,br BRA,PO,Cagliari,it Serie A,37,1982,5.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,2.0,1.0,66.7
2046,Rafael,br BRA,DF,Lyon,fr Ligue 1,29,1990,7.8,3,0,0,16,12,0,17,10,16,0.0,0.0,0,48.0,17.0,9.0,65.4
2047,Raffael,br BRA,"CC,DL",M'Gladbach,de Bundesliga,34,1985,0.7,0,0,0,1,3,0,3,0,0,0.0,0.0,0,4.0,0.0,2.0,0.0
2048,Rafinha,br BRA,"DL,CC",Barcelona,es La Liga,26,1993,2.1,0,0,0,3,12,0,11,1,2,0.0,0.0,0,14.0,0.0,3.0,0.0
2049,Rafinha,br BRA,CC,Celta Vigo,es La Liga,26,1993,23.5,5,0,0,35,98,2,27,33,37,0.0,0.0,0,190.0,27.0,26.0,50.9
2050,Daniele Ragatzu,it ITA,"CC,DL",Cagliari,it Serie A,27,1991,3.5,1,0,0,1,5,2,9,1,2,0.0,0.0,0,17.0,0.0,1.0,0.0
2051,Baba Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,1.2,1,0,0,1,0,0,6,1,2,0.0,0.0,0,5.0,1.0,3.0,25.0
2052,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,30.8,9,1,1,32,16,3,0,22,21,0.0,2.0,0,126.0,66.0,42.0,61.1
2053,Predrag Rajković,rs SRB,PO,Reims,fr Ligue 1,23,1995,27.0,1,0,0,0,10,0,0,1,1,0.0,0.0,0,22.0,7.0,0.0,100.0
2054,Ivan Rakitić,hr CRO,CC,Barcelona,es La Liga,31,1988,17.7,5,0,0,20,38,1,32,15,14,0.0,0.0,0,106.0,17.0,20.0,45.9
2055,Benito Raman,be BEL,DL,Schalke 04,de Bundesliga,24,1994,17.8,2,0,0,19,9,17,19,7,9,0.0,0.0,0,60.0,6.0,30.0,16.7
2056,Gastón Ramírez,uy URU,"CC,DL",Sampdoria,it Serie A,28,1990,15.5,5,0,0,32,42,3,105,11,21,0.0,1.0,0,71.0,33.0,46.0,41.8
2057,Sandro Ramírez,es ESP,"DL,CC",Valladolid,es La Liga,24,1995,14.5,2,0,0,15,42,10,36,7,10,1.0,0.0,0,45.0,9.0,22.0,29.0
2058,Iván Ramis,es ESP,DF,Eibar,es La Liga,34,1984,5.1,1,0,0,4,5,0,1,4,2,0.0,0.0,0,34.0,21.0,10.0,67.7
2059,Adrián Ramos,co COL,"DL,CC",Granada,es La Liga,33,1986,2.5,0,0,0,5,6,3,3,1,2,0.0,0.0,0,9.0,15.0,23.0,39.5
2060,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,33.5,10,0,0,52,28,7,2,49,31,1.0,1.0,0,211.0,67.0,50.0,57.3
2061,Aaron Ramsdale,eng ENG,PO,Bournemouth,eng Premier League,21,1998,37.0,0,0,0,0,4,0,1,0,3,0.0,0.0,0,17.0,10.0,4.0,71.4
2062,Aaron Ramsey,wls WAL,CC,Juventus,it Serie A,28,1990,11.7,2,0,0,22,18,2,18,11,15,0.0,0.0,0,62.0,12.0,7.0,63.2
2063,Darren Randolph,ie IRL,PO,West Ham,eng Premier League,32,1987,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2064,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,2,1,1,5,1,0,3,2,2,0.0,1.0,0,14.0,7.0,5.0,58.3
2065,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,5.8,3,0,0,9,4,0,0,8,10,0.0,0.0,0,28.0,29.0,11.0,72.5
2066,Raphinha,br BRA,"CC,DL",Rennes,fr Ligue 1,22,1996,18.8,4,0,0,19,32,3,93,17,18,0.0,0.0,0,98.0,14.0,22.0,38.9
2067,Tobias Raschl,de GER,CC,Dortmund,de Bundesliga,19,2000,0.3,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2068,Marcus Rashford,eng ENG,DL,Manchester Utd,eng Premier League,21,1997,29.4,3,0,0,21,45,13,33,10,9,4.0,0.0,0,81.0,20.0,43.0,31.7
2069,Milot Rashica,xk KVX,DL,Werder Bremen,de Bundesliga,23,1996,25.2,2,0,0,28,48,8,131,6,14,0.0,0.0,0,111.0,13.0,28.0,31.7
2070,Giacomo Raspadori,it ITA,"CC,DL",Sassuolo,it Serie A,19,2000,2.9,0,0,0,2,6,1,2,1,6,0.0,0.0,0,12.0,1.0,8.0,11.1
2071,Raúl,es ESP,"DL,CC",Betis,es La Liga,18,2000,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,1.0,2.0,33.3
2072,Ante Rebić,hr CRO,"DL,CC",Milan,it Serie A,25,1993,15.5,5,0,0,27,14,3,48,3,11,0.0,0.0,0,59.0,17.0,23.0,42.5
2073,Ante Rebić,hr CRO,"DL,CC",Eint Frankfurt,de Bundesliga,25,1993,1.0,1,0,0,5,1,1,0,0,0,0.0,0.0,0,1.0,1.0,5.0,16.7
2074,Arkadiusz Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,2,0,0,25,12,3,64,32,23,0.0,1.0,0,95.0,15.0,16.0,48.4
2075,Recio,es ESP,CC,Leganés,es La Liga,28,1991,17.4,11,0,0,45,44,1,22,22,19,0.0,0.0,0,106.0,5.0,14.0,26.3
2076,Daishawn Redan,nl NED,CC,Hertha BSC,de Bundesliga,18,2001,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2077,Nathan Redmond,eng ENG,"CC,DL",Southampton,eng Premier League,25,1994,30.7,2,0,0,23,31,5,41,16,29,0.0,0.0,0,203.0,17.0,43.0,28.3
2078,Fabian Reese,de GER,DL,Schalke 04,de Bundesliga,21,1997,1.0,0,0,0,0,1,1,1,0,1,0.0,0.0,0,2.0,3.0,5.0,37.5
2079,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,0,0,0,2,1,0,1,1,2,0.0,0.0,0,9.0,3.0,2.0,60.0
2080,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0.0,100.0
2081,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,8,0,0,56,46,4,100,33,30,0.0,0.0,0,165.0,38.0,39.0,49.4
2082,Ken Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,0,0,0,9,9,0,17,9,3,0.0,0.0,0,28.0,8.0,12.0,40.0
2083,Manolo Reina,es ESP,PO,Mallorca,es La Liga,34,1985,36.0,4,0,0,0,7,0,0,5,0,0.0,0.0,0,35.0,7.0,0.0,100.0
2084,Pepe Reina,es ESP,PO,Aston Villa,eng Premier League,36,1982,12.0,1,0,0,1,4,0,0,0,0,0.0,0.0,0,11.0,5.0,0.0,100.0
2085,Pepe Reina,es ESP,PO,Milan,it Serie A,36,1982,1.0,0,1,0,1,0,0,0,0,0,0.0,1.0,0,1.0,1.0,0.0,100.0
2086,Jeff Reine-Adélaïde,fr FRA,CC,Angers,fr Ligue 1,21,1998,0.9,0,0,0,1,2,0,0,0,1,0.0,0.0,0,4.0,2.0,0.0,100.0
2087,Jeff Reine-Adélaïde,fr FRA,"CC,DL",Lyon,fr Ligue 1,21,1998,8.7,3,0,0,13,14,0,15,7,8,0.0,0.0,0,41.0,6.0,9.0,40.0
2088,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14.0,0,0,0,9,11,0,2,18,10,0.0,2.0,1,75.0,23.0,16.0,59.0
2089,Álex Remiro,es ESP,PO,Real Sociedad,es La Liga,24,1995,25.0,0,0,0,0,5,0,0,0,0,0.0,0.0,0,40.0,5.0,0.0,100.0
2090,Loïc Rémy,fr FRA,DL,Lille,fr Ligue 1,32,1987,10.7,2,0,0,15,11,9,6,0,1,0.0,0.0,0,16.0,12.0,19.0,38.7
2091,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,0,0,0,1,0,0,0,2,3,0.0,0.0,0,7.0,3.0,0.0,100.0
2092,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,30,1989,16.6,1,0,0,17,17,7,16,9,16,0.0,0.0,0,52.0,8.0,26.0,23.5
2093,Elvis Rexhbeçaj,de GER,CC,Köln,de Bundesliga,21,1997,6.9,3,0,0,8,13,0,13,3,12,0.0,0.0,0,38.0,10.0,16.0,38.5
2094,Gio Reyna,us USA,"CC,DL",Dortmund,de Bundesliga,16,2002,3.9,2,0,0,4,13,0,6,0,2,0.0,0.0,0,18.0,2.0,8.0,20.0
2095,Baptiste Reynet,fr FRA,PO,Toulouse,fr Ligue 1,28,1990,22.6,1,0,0,0,0,0,0,0,1,0.0,0.0,0,33.0,2.0,1.0,66.7
2096,Nico Ribaudo,es ESP,"DL,CC",Espanyol,es La Liga,18,2001,2.0,1,0,0,5,7,0,4,1,1,0.0,0.0,0,9.0,0.0,7.0,0.0
2097,Lucas Ribeiro,br BRA,CC,Hoffenheim,de Bundesliga,20,1999,0.7,1,0,0,1,2,0,0,1,0,0.0,0.0,0,3.0,1.0,0.0,100.0
2098,Franck Ribéry,fr FRA,DL,Fiorentina,it Serie A,36,1983,15.7,3,0,0,21,39,3,15,3,14,0.0,0.0,0,80.0,6.0,15.0,28.6
2099,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0
2100,Declan Rice,eng ENG,CC,West Ham,eng Premier League,20,1999,38.0,6,0,0,41,7,2,28,77,60,0.0,1.0,0,312.0,51.0,34.0,60.0
2101,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0
2102,Richarlison,br BRA,"DL,CC",Everton,eng Premier League,22,1997,34.1,8,0,0,43,72,17,56,12,47,0.0,1.0,0,169.0,74.0,119.0,38.3
2103,Marco Richter,de GER,"CC,DL",Augsburg,de Bundesliga,21,1997,25.3,2,0,0,32,40,3,56,24,16,0.0,0.0,0,133.0,23.0,43.0,34.8
2104,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,6,0,0,18,22,2,173,84,39,0.0,0.0,0,168.0,33.0,28.0,54.1
2105,Sergio Rico,es ESP,PO,Paris S-G,fr Ligue 1,25,1993,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,
2106,Jaïro Riedewald,nl NED,"DF,CC",Crystal Palace,eng Premier League,22,1996,8.5,0,0,0,3,2,0,6,17,10,0.0,0.0,0,47.0,3.0,5.0,37.5
2107,Emiliano Rigoni,ar ARG,"CC,DL",Sampdoria,it Serie A,26,1993,4.8,2,0,0,4,7,1,41,3,4,0.0,0.0,0,17.0,5.0,9.0,35.7
2108,Tomás Rincón,ve VEN,CC,Torino,it Serie A,31,1988,30.0,10,0,0,68,48,1,23,36,25,0.0,0.0,0,179.0,54.0,21.0,72.0
2109,Luis Rioja,es ESP,CC,Alavés,es La Liga,25,1993,18.2,3,0,0,20,16,2,57,16,12,0.0,0.0,0,76.0,11.0,28.0,28.2
2110,Renaud Ripart,fr FRA,"DL,DF",Nîmes,fr Ligue 1,26,1993,22.5,0,0,0,22,48,7,30,12,23,0.0,0.0,0,92.0,78.0,129.0,37.7
2111,Rodrigo Riquelme,es ESP,"DL,CC",Atlético Madrid,es La Liga,19,2000,0.1,0,0,0,0,1,0,1,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0
2112,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,6,0,0,22,13,1,89,32,18,0.0,0.0,0,115.0,22.0,15.0,59.5
2113,Marcel Risse,de GER,"CC,DL",Köln,de Bundesliga,29,1989,1.5,1,0,0,3,0,0,16,1,2,0.0,0.0,0,12.0,0.0,0.0,
2114,Mihailo Ristić,rs SRB,"DF,CC",Montpellier,fr Ligue 1,23,1995,9.0,1,0,0,15,5,1,28,7,14,0.0,0.0,0,56.0,13.0,15.0,46.4
2115,Matt Ritchie,sct SCO,"DF,CC",Newcastle Utd,eng Premier League,29,1989,14.6,4,0,0,26,16,0,99,14,15,0.0,1.0,0,78.0,21.0,18.0,53.8
2116,Marlon Ritter,de GER,CC,Paderborn 07,de Bundesliga,24,1994,4.8,3,0,0,4,10,0,27,8,5,0.0,0.0,0,23.0,0.0,3.0,0.0
2117,Cristian Rivera,es ESP,CC,Leganés,es La Liga,22,1997,3.5,3,0,0,6,5,0,2,4,4,0.0,0.0,0,25.0,5.0,5.0,50.0
2118,Maxence Rivera,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,17,2002,0.3,0,0,0,0,0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,
2119,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,0,0,0,1,0,0,0,3,1,0.0,0.0,0,10.0,5.0,3.0,62.5
2120,Roberto,es ESP,PO,West Ham,eng Premier League,33,1986,7.6,0,0,0,0,1,0,0,0,0,0.0,0.0,1,18.0,4.0,0.0,100.0
2121,Roberto,es ESP,PO,Alavés,es La Liga,33,1986,8.8,1,0,0,0,2,0,0,0,1,0.0,0.0,0,12.0,2.0,0.0,100.0
2122,Sergi Roberto,es ESP,"DF,CC",Barcelona,es La Liga,27,1992,26.0,8,0,0,18,39,2,30,33,22,0.0,0.0,0,117.0,28.0,21.0,57.1
2123,Patrick Roberts,eng ENG,"DL,CC",Norwich City,eng Premier League,22,1997,0.3,0,0,0,1,2,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,
2124,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,2,0,0,18,13,2,210,38,31,0.0,0.0,0,210.0,33.0,34.0,49.3
2125,Callum Robinson,ie IRL,"DL,CC",Sheffield Utd,eng Premier League,24,1995,7.5,1,0,0,11,4,1,15,7,3,0.0,0.0,0,28.0,4.0,19.0,17.4
2126,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,0,0,0,4,4,1,6,8,5,0.0,0.0,0,30.0,14.0,9.0,60.9
2127,Joel Robles,es ESP,PO,Betis,es La Liga,29,1990,32.1,3,1,0,1,1,0,0,0,0,0.0,0.0,0,56.0,5.0,0.0,100.0
2128,Marc Roca,es ESP,CC,Espanyol,es La Liga,22,1996,33.4,8,0,0,79,23,0,55,31,52,0.0,0.0,0,210.0,31.0,48.0,39.2
2129,Rubén Rochina,es ESP,CC,Levante,es La Liga,28,1991,20.8,5,0,0,29,47,2,69,12,26,1.0,0.0,0,142.0,20.0,18.0,52.6
2130,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,28,1990,21.5,6,0,0,40,24,1,20,34,33,0.0,1.0,0,150.0,22.0,33.0,40.0
2131,Rodri,es ESP,CC,Manchester City,eng Premier League,23,1996,27.6,8,0,0,43,32,0,8,26,30,0.0,0.0,0,228.0,57.0,29.0,66.3
2132,Rodrigo,es ESP,DL,Valencia,es La Liga,28,1991,20.9,2,1,0,19,27,8,32,9,6,2.0,0.0,0,48.0,28.0,56.0,33.3
