RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos
135,Miguel Atienza,es ESP,CC,Eibar,es La Liga,20,1999,0.3,14.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
136,Christian Atsu,gh GHA,"CC,DL",Newcastle Utd,eng Premier League,27,1992,8.3,218.0,206.0,10.0,2.0,1.0,0.0,17,1.0,6.0,0.0,3.0,0.0,167.0,2.0,7.0
137,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,30,1989,34.8,912.0,881.0,28.0,0.0,7.0,1.0,89,3.0,1.0,0.0,0.0,0.0,614.0,3.0,32.0
138,Emil Audero,it ITA,PO,Sampdoria,it Serie A,22,1997,36.0,1039.0,617.0,416.0,125.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,674.0,6.0,1.0
139,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,12.6,823.0,691.0,130.0,11.0,0.0,2.0,82,118.0,1.0,0.0,0.0,0.0,632.0,2.0,18.0
140,Jean-Kévin Augustin,fr FRA,DL,Monaco,fr Ligue 1,22,1997,3.0,40.0,39.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
141,Ludwig Augustinsson,se SWE,"DF,CC",Werder Bremen,de Bundesliga,25,1994,10.3,546.0,419.0,125.0,17.0,0.0,2.0,57,93.0,15.0,5.0,9.0,0.0,386.0,2.0,18.0
142,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30.0,1676.0,1409.0,264.0,9.0,0.0,3.0,137,255.0,0.0,0.0,0.0,0.0,1263.0,3.0,51.0
143,Mathias Autret,fr FRA,"CC,DL",Brest,fr Ligue 1,28,1991,13.6,565.0,485.0,74.0,20.0,6.0,9.0,71,7.0,46.0,29.0,13.0,0.0,373.0,6.0,10.0
144,Ezequiel Ávila,ar ARG,DL,Osasuna,es La Liga,25,1994,17.7,316.0,295.0,19.0,0.0,0.0,5.0,23,1.0,0.0,0.0,0.0,0.0,170.0,2.0,10.0
145,Javier Avilés,es ESP,"CC,DL",Leganés,es La Liga,21,1997,2.0,69.0,69.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0
146,Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,821.0,715.0,105.0,41.0,2.0,15.0,8,64.0,0.0,0.0,0.0,0.0,604.0,1.0,12.0
147,Taiwo Awoniyi,ng NGA,"DL,CC",Mainz 05,de Bundesliga,21,1997,5.4,109.0,105.0,4.0,0.0,1.0,0.0,9,1.0,0.0,0.0,0.0,0.0,73.0,0.0,6.0
148,Florian Ayé,fr FRA,"DL,CC",Brescia,it Serie A,22,1997,15.3,310.0,298.0,10.0,0.0,1.0,1.0,7,2.0,0.0,0.0,0.0,0.0,207.0,2.0,11.0
149,Jordan Ayew,gh GHA,DL,Crystal Palace,eng Premier League,27,1991,35.0,853.0,816.0,34.0,4.0,2.0,2.0,25,11.0,1.0,0.0,0.0,0.0,673.0,3.0,24.0
150,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,1816.0,1670.0,140.0,55.0,4.0,67.0,23,85.0,0.0,0.0,0.0,0.0,1502.0,6.0,20.0
151,Ramon Azeez,ng NGA,CC,Granada,es La Liga,26,1992,15.1,388.0,368.0,18.0,4.0,0.0,2.0,7,13.0,0.0,0.0,0.0,0.0,303.0,2.0,10.0
152,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,35.9,2943.0,2527.0,407.0,29.0,0.0,12.0,121,378.0,0.0,0.0,0.0,0.0,2317.0,9.0,50.0
153,Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,9.2,621.0,518.0,103.0,12.0,0.0,2.0,26,91.0,0.0,0.0,0.0,0.0,491.0,0.0,13.0
154,Iddrisu Baba,gh GHA,CC,Mallorca,es La Liga,23,1996,32.3,1276.0,1245.0,29.0,28.0,2.0,3.0,2,1.0,0.0,0.0,0.0,0.0,1029.0,2.0,26.0
155,Khouma Babacar,sn SEN,DL,Lecce,it Serie A,26,1993,15.8,292.0,281.0,10.0,0.0,1.0,2.0,2,2.0,0.0,0.0,0.0,0.0,213.0,1.0,7.0
156,Carlos Bacca,co COL,DL,Villarreal,es La Liga,32,1986,7.6,134.0,124.0,10.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,99.0,0.0,5.0
157,Milan Badelj,hr CRO,CC,Fiorentina,it Serie A,30,1989,17.6,945.0,894.0,47.0,40.0,4.0,7.0,4,2.0,0.0,0.0,0.0,0.0,768.0,4.0,15.0
158,Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,8.0,4.0,4.0,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
159,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,18,2001,15.7,943.0,910.0,30.0,25.0,2.0,15.0,1,5.0,0.0,0.0,0.0,0.0,802.0,3.0,5.0
160,Bastian Badu,fr FRA,DL,Montpellier,fr Ligue 1,19,2000,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
161,Alex Baena,es ESP,CC,Villarreal,es La Liga,18,2001,0.2,4.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
162,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,27,1992,10.1,194.0,174.0,19.0,0.0,0.0,0.0,15,2.0,0.0,0.0,0.0,0.0,143.0,1.0,4.0
163,Daniel Baier,de GER,CC,Augsburg,de Bundesliga,35,1984,21.6,897.0,859.0,32.0,27.0,1.0,6.0,5,5.0,0.0,0.0,0.0,0.0,667.0,6.0,19.0
164,Leon Bailey,jm JAM,"DL,CC",Leverkusen,de Bundesliga,21,1997,12.1,479.0,435.0,44.0,10.0,1.0,5.0,78,11.0,23.0,13.0,7.0,1.0,316.0,0.0,18.0
165,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,78.0,76.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0
166,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,693.0,669.0,23.0,23.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,631.0,1.0,4.0
167,Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,218.0,165.0,51.0,6.0,0.0,0.0,27,34.0,11.0,9.0,2.0,0.0,176.0,2.0,6.0
168,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,17,2001,1.0,19.0,9.0,10.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
169,Tiemoué Bakayoko,fr FRA,CC,Monaco,fr Ligue 1,24,1994,19.1,961.0,929.0,24.0,24.0,3.0,3.0,10,0.0,0.0,0.0,0.0,0.0,811.0,8.0,4.0
170,Lewis Baker,eng ENG,CC,Düsseldorf,de Bundesliga,24,1995,6.1,222.0,213.0,7.0,5.0,0.0,7.0,4,0.0,2.0,0.0,2.0,0.0,182.0,2.0,6.0
171,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,95.0,88.0,7.0,2.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
172,Ridle Baku,de GER,"DF,CC",Mainz 05,de Bundesliga,21,1998,26.1,1167.0,989.0,173.0,19.0,3.0,11.0,83,154.0,0.0,0.0,0.0,0.0,827.0,5.0,27.0
173,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,512.0,489.0,20.0,15.0,1.0,7.0,1,5.0,0.0,0.0,0.0,0.0,365.0,3.0,7.0
174,Keita Baldé,sn SEN,"DL,CC",Monaco,fr Ligue 1,24,1995,9.5,285.0,267.0,17.0,2.0,0.0,0.0,16,5.0,6.0,3.0,0.0,0.0,191.0,1.0,5.0
175,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38.0,1522.0,1241.0,276.0,5.0,0.0,1.0,128,271.0,0.0,0.0,0.0,0.0,1143.0,5.0,70.0
176,Gareth Bale,wls WAL,"DL,CC",Real Madrid,es La Liga,30,1989,12.1,500.0,481.0,14.0,0.0,0.0,15.0,45,14.0,0.0,0.0,0.0,0.0,363.0,5.0,10.0
177,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,262.0,205.0,55.0,0.0,0.0,0.0,14,55.0,0.0,0.0,0.0,0.0,183.0,2.0,10.0
178,Leonardo Balerdi,ar ARG,"DF,CC",Dortmund,de Bundesliga,20,1999,1.5,132.0,130.0,2.0,2.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,4.0
179,Marco Ballarini,it ITA,CC,Udinese,it Serie A,18,2001,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
180,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,874.0,713.0,159.0,13.0,1.0,2.0,61,146.0,0.0,0.0,0.0,0.0,681.0,2.0,22.0
181,Florent Balmont,fr FRA,CC,Dijon,fr Ligue 1,39,1980,4.5,263.0,244.0,18.0,11.0,0.0,0.0,9,4.0,3.0,1.0,1.0,1.0,213.0,1.0,1.0
182,Mario Balotelli,it ITA,DL,Brescia,it Serie A,28,1990,15.6,360.0,336.0,21.0,2.0,2.0,10.0,8,2.0,0.0,0.0,0.0,0.0,231.0,3.0,2.0
183,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,277.0,219.0,58.0,3.0,0.0,1.0,15,55.0,0.0,0.0,0.0,0.0,204.0,0.0,5.0
184,Jonathan Bamba,ci CIV,"DL,CC",Lille,fr Ligue 1,23,1996,21.5,835.0,766.0,63.0,15.0,7.0,5.0,51,17.0,31.0,17.0,10.0,0.0,662.0,6.0,19.0
185,Éver Banega,ar ARG,CC,Sevilla,es La Liga,31,1988,27.5,2401.0,2122.0,263.0,132.0,9.0,70.0,164,10.0,121.0,46.0,49.0,3.0,1959.0,16.0,39.0
186,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,1169.0,1117.0,49.0,43.0,0.0,9.0,6,6.0,0.0,0.0,0.0,0.0,936.0,3.0,12.0
187,Antonín Barák,cz CZE,"CC,DL",Udinese,it Serie A,24,1994,2.2,101.0,94.0,7.0,3.0,0.0,0.0,7,2.0,2.0,1.0,1.0,0.0,75.0,0.0,5.0
188,Antonín Barák,cz CZE,CC,Lecce,it Serie A,24,1994,15.2,679.0,664.0,13.0,7.0,2.0,8.0,20,5.0,1.0,0.0,0.0,0.0,552.0,2.0,15.0
189,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,218.0,176.0,40.0,4.0,0.0,5.0,5,36.0,0.0,0.0,0.0,0.0,140.0,2.0,3.0
190,Danilo Barbosa,br BRA,"DF,CC",Nice,fr Ligue 1,23,1996,12.5,793.0,773.0,19.0,19.0,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,725.0,1.0,5.0
191,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,47.0,42.0,5.0,0.0,0.0,0.0,3,5.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0
192,Enis Bardhi,mk MKD,CC,Levante,es La Liga,24,1995,23.5,865.0,792.0,70.0,18.0,2.0,12.0,65,9.0,35.0,20.0,4.0,0.0,627.0,3.0,31.0
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,921.0,673.0,240.0,18.0,3.0,7.0,33,222.0,0.0,0.0,0.0,0.0,604.0,8.0,17.0
194,Nicolò Barella,it ITA,CC,Inter,it Serie A,22,1997,22.4,1237.0,1214.0,16.0,10.0,1.0,19.0,38,5.0,1.0,0.0,0.0,0.0,1007.0,7.0,30.0
195,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,30,1989,6.5,272.0,269.0,2.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,198.0,1.0,6.0
196,Antonino Barillà,it ITA,CC,Parma,it Serie A,31,1988,18.8,523.0,505.0,15.0,3.0,1.0,1.0,25,2.0,7.0,3.0,2.0,0.0,399.0,3.0,14.0
197,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,22,1997,3.5,84.0,83.0,0.0,0.0,1.0,0.0,10,0.0,0.0,0.0,0.0,0.0,57.0,1.0,2.0
198,Ross Barkley,eng ENG,CC,Chelsea,eng Premier League,25,1993,12.3,635.0,619.0,14.0,8.0,6.0,9.0,12,3.0,3.0,1.0,0.0,0.0,555.0,2.0,8.0
199,Aymen Barkok,ma MAR,"DL,CC",Düsseldorf,de Bundesliga,21,1998,0.9,29.0,29.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
200,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,29,1989,15.0,259.0,255.0,2.0,0.0,3.0,0.0,5,1.0,0.0,0.0,0.0,0.0,138.0,2.0,14.0
201,Harvey Barnes,eng ENG,"CC,DL",Leicester City,eng Premier League,21,1997,23.1,745.0,740.0,1.0,0.0,5.0,3.0,41,1.0,0.0,0.0,0.0,0.0,562.0,4.0,17.0
202,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,468.0,404.0,61.0,7.0,0.0,1.0,34,54.0,0.0,0.0,0.0,0.0,377.0,3.0,7.0
203,Antonio Barreca,it ITA,"DF,DL",Genoa,it Serie A,24,1995,12.2,396.0,319.0,76.0,3.0,0.0,1.0,62,73.0,0.0,0.0,0.0,0.0,260.0,1.0,22.0
204,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,19,2000,10.4,364.0,348.0,15.0,10.0,0.0,4.0,5,1.0,4.0,1.0,2.0,0.0,276.0,1.0,8.0
205,Ander Barrenetxea,es ESP,"DL,CC",Real Sociedad,es La Liga,17,2001,4.9,186.0,178.0,7.0,0.0,1.0,4.0,23,7.0,0.0,0.0,0.0,0.0,134.0,1.0,8.0
206,Édgar Barreto,py PAR,CC,Sampdoria,it Serie A,35,1984,1.0,31.0,30.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
207,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,20,1998,15.0,596.0,523.0,69.0,12.0,3.0,18.0,59,10.0,36.0,26.0,4.0,0.0,427.0,4.0,9.0
208,Musa Barrow,gm GAM,"DL,CC",Atalanta,it Serie A,20,1998,2.1,53.0,52.0,1.0,0.0,1.0,2.0,3,0.0,1.0,0.0,0.0,0.0,39.0,0.0,3.0
209,Fin Bartels,de GER,"CC,DL",Werder Bremen,de Bundesliga,32,1987,3.8,153.0,147.0,6.0,0.0,0.0,0.0,10,5.0,1.0,1.0,0.0,0.0,110.0,0.0,9.0
210,Marc Bartra,es ESP,"DF,CC",Betis,es La Liga,28,1991,28.0,1681.0,1600.0,73.0,72.0,3.0,21.0,2,0.0,0.0,0.0,0.0,0.0,1426.0,8.0,8.0
211,Daniele Baselli,it ITA,CC,Torino,it Serie A,27,1992,14.2,723.0,622.0,96.0,59.0,1.0,8.0,51,5.0,32.0,2.0,4.0,0.0,576.0,5.0,5.0
212,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,1546.0,1349.0,190.0,18.0,0.0,10.0,51,172.0,0.0,0.0,0.0,0.0,1091.0,7.0,25.0
213,Toma Bašić,hr CRO,CC,Bordeaux,fr Ligue 1,22,1996,11.0,590.0,538.0,52.0,21.0,3.0,4.0,47,2.0,29.0,24.0,3.0,0.0,457.0,0.0,7.0
214,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,255.0,227.0,26.0,2.0,0.0,0.0,6,24.0,0.0,0.0,0.0,0.0,205.0,2.0,2.0
215,Gil Bastião Dias,pt POR,"CC,DF",Granada,es La Liga,22,1996,4.0,132.0,118.0,13.0,3.0,0.0,2.0,4,10.0,0.0,0.0,0.0,0.0,101.0,1.0,1.0
216,Gil Bastião Dias,pt POR,"DF,CC",Monaco,fr Ligue 1,22,1996,11.7,645.0,545.0,99.0,5.0,0.0,1.0,23,89.0,5.0,0.0,5.0,0.0,512.0,1.0,13.0
217,Borja Bastón,es ESP,"CC,DL",Aston Villa,eng Premier League,26,1992,0.2,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
218,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,1460.0,1368.0,85.0,63.0,1.0,27.0,20,22.0,0.0,0.0,0.0,0.0,1278.0,7.0,17.0
219,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,422.0,408.0,13.0,11.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,374.0,1.0,5.0
220,Oliver Batista-Meier,de GER,CC,Bayern Munich,de Bundesliga,18,2001,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
221,Michy Batshuayi,be BEL,DL,Chelsea,eng Premier League,25,1993,2.7,78.0,69.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2.0
222,Cristian Battocchio,it ITA,CC,Brest,fr Ligue 1,27,1992,15.5,864.0,782.0,81.0,40.0,2.0,13.0,44,11.0,29.0,15.0,8.0,1.0,678.0,1.0,8.0
223,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,29,1990,30.0,1285.0,917.0,364.0,102.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1006.0,4.0,0.0
224,Julian Baumgartlinger,at AUT,CC,Leverkusen,de Bundesliga,31,1988,19.9,1124.0,1076.0,44.0,40.0,2.0,11.0,3,4.0,0.0,0.0,0.0,0.0,1013.0,4.0,10.0
225,Christoph Baumgartner,at AUT,"CC,DL",Hoffenheim,de Bundesliga,19,1999,16.6,496.0,457.0,34.0,2.0,0.0,2.0,17,6.0,8.0,4.0,4.0,0.0,344.0,5.0,24.0
226,Noah Joel Sarenren Bazee,ng NGA,DL,Augsburg,de Bundesliga,22,1996,4.2,73.0,73.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,36.0,0.0,15.0
227,Ihlas Bebou,tg TOG,"DL,CC",Hoffenheim,de Bundesliga,25,1994,23.4,640.0,607.0,26.0,1.0,4.0,0.0,37,14.0,0.0,0.0,0.0,0.0,429.0,7.0,26.0
228,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,1036.0,987.0,47.0,41.0,0.0,12.0,5,6.0,0.0,0.0,0.0,0.0,878.0,2.0,11.0
229,Sheraldo Becker,sr SUR,"CC,DL",Union Berlin,de Bundesliga,24,1995,6.0,134.0,132.0,1.0,0.0,0.0,2.0,17,1.0,0.0,0.0,0.0,0.0,77.0,1.0,6.0
230,Timo Becker,de GER,"DF,CC",Schalke 04,de Bundesliga,22,1997,3.7,147.0,120.0,25.0,1.0,0.0,0.0,4,24.0,0.0,0.0,0.0,0.0,112.0,2.0,5.0
231,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,1595.0,1509.0,82.0,29.0,0.0,7.0,1,53.0,0.0,0.0,0.0,0.0,1183.0,4.0,14.0
232,Asmir Begović,ba BIH,PO,Milan,it Serie A,32,1987,1.4,38.0,19.0,19.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
233,Valon Behrami,ch SUI,CC,Genoa,it Serie A,34,1985,12.3,441.0,424.0,14.0,14.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,365.0,3.0,9.0
234,Maximilian Beier,de GER,DL,Hoffenheim,de Bundesliga,16,2002,1.2,19.0,16.0,3.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
235,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,372.0,298.0,73.0,5.0,0.0,7.0,14,68.0,0.0,0.0,0.0,0.0,290.0,1.0,3.0
236,Ishak Belfodil,dz ALG,"DL,CC",Hoffenheim,de Bundesliga,27,1992,3.0,58.0,56.0,2.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2.0
237,Haris Belkebla,dz ALG,CC,Brest,fr Ligue 1,25,1994,20.2,851.0,834.0,17.0,17.0,1.0,4.0,4,0.0,0.0,0.0,0.0,0.0,730.0,0.0,16.0
238,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,15.0,14.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
239,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,28.0,21.0,7.0,1.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
240,Karim Bellarabi,de GER,"DL,DF",Leverkusen,de Bundesliga,29,1990,15.8,704.0,651.0,47.0,1.0,3.0,4.0,110,46.0,0.0,0.0,0.0,0.0,470.0,6.0,29.0
241,Jean-Ricner Bellegarde,fr FRA,CC,Strasbourg,fr Ligue 1,21,1998,16.6,705.0,679.0,25.0,13.0,1.0,15.0,33,1.0,11.0,2.0,7.0,0.0,589.0,1.0,11.0
242,Héctor Bellerín,es ESP,"DF,CC",Arsenal,eng Premier League,24,1995,12.9,711.0,583.0,126.0,14.0,0.0,3.0,27,112.0,0.0,0.0,0.0,0.0,575.0,2.0,30.0
243,Andrea Belotti,it ITA,DL,Torino,it Serie A,25,1993,33.4,759.0,706.0,51.0,3.0,0.0,10.0,47,2.0,0.0,0.0,0.0,0.0,495.0,2.0,49.0
244,Fran Beltrán,es ESP,CC,Celta Vigo,es La Liga,20,1999,20.3,874.0,844.0,27.0,15.0,0.0,8.0,17,2.0,10.0,1.0,3.0,1.0,761.0,3.0,16.0
245,Sami Ben Amar,ma MAR,DL,Nîmes,fr Ligue 1,21,1998,0.2,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
246,Hatem Ben Arfa,fr FRA,"CC,DL",Valladolid,es La Liga,32,1987,1.8,54.0,48.0,6.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0
247,Wissam Ben Yedder,fr FRA,DL,Monaco,fr Ligue 1,28,1990,24.0,819.0,776.0,38.0,4.0,12.0,3.0,32,5.0,0.0,0.0,0.0,0.0,591.0,5.0,34.0
248,Marco Benassi,it ITA,CC,Fiorentina,it Serie A,24,1994,10.9,351.0,338.0,11.0,2.0,1.0,1.0,19,7.0,0.0,0.0,0.0,0.0,259.0,2.0,6.0
249,Cristian Benavente,pe PER,"CC,DL",Nantes,fr Ligue 1,25,1994,3.9,160.0,148.0,12.0,1.0,1.0,0.0,5,4.0,0.0,0.0,0.0,0.0,126.0,0.0,3.0
250,Lars Bender,de GER,"DF,CC",Leverkusen,de Bundesliga,30,1989,15.3,1077.0,913.0,162.0,15.0,0.0,8.0,20,147.0,0.0,0.0,0.0,0.0,907.0,2.0,22.0
251,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,2565.0,2505.0,51.0,50.0,1.0,7.0,1,1.0,0.0,0.0,0.0,0.0,2333.0,9.0,5.0
252,Darío Benedetto,ar ARG,DL,Marseille,fr Ligue 1,29,1990,23.3,503.0,449.0,51.0,0.0,4.0,22.0,6,2.0,0.0,0.0,0.0,0.0,328.0,3.0,15.0
253,László Bénes,sk SVK,CC,M'Gladbach,de Bundesliga,21,1997,10.0,527.0,446.0,74.0,28.0,4.0,7.0,59,11.0,34.0,15.0,14.0,0.0,392.0,7.0,7.0
254,Walter Benítez,ar ARG,PO,Nice,fr Ligue 1,26,1993,26.0,788.0,539.0,249.0,35.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,673.0,0.0,1.0
255,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,1333.0,1137.0,193.0,22.0,0.0,2.0,46,170.0,1.0,0.0,0.0,0.0,1098.0,3.0,31.0
256,Bilal Benkhedim,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,18,2001,1.5,66.0,60.0,6.0,2.0,0.0,0.0,8,0.0,4.0,2.0,2.0,0.0,49.0,0.0,3.0
257,Ismaël Bennacer,dz ALG,CC,Milan,it Serie A,21,1997,27.6,1806.0,1682.0,117.0,72.0,1.0,22.0,34,3.0,25.0,3.0,20.0,0.0,1571.0,7.0,21.0
258,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,245.0,232.0,13.0,0.0,0.0,2.0,4,13.0,0.0,0.0,0.0,0.0,182.0,0.0,1.0
259,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,227.0,206.0,21.0,1.0,0.0,3.0,2,20.0,0.0,0.0,0.0,0.0,179.0,0.0,3.0
260,Keanan Bennetts,eng ENG,CC,M'Gladbach,de Bundesliga,20,1999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
261,Yassine Benrahou,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,20,1999,1.9,107.0,94.0,12.0,4.0,0.0,1.0,8,4.0,4.0,4.0,0.0,0.0,82.0,1.0,1.0
262,Yassine Benrahou,fr FRA,"CC,DL",Nîmes,fr Ligue 1,20,1999,8.5,323.0,247.0,75.0,32.0,1.0,2.0,66,1.0,42.0,23.0,13.0,3.0,212.0,1.0,4.0
263,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,953.0,772.0,179.0,28.0,2.0,2.0,28,151.0,0.0,0.0,0.0,0.0,732.0,2.0,19.0
264,Nabil Bentaleb,dz ALG,CC,Newcastle Utd,eng Premier League,24,1994,8.3,409.0,397.0,11.0,10.0,0.0,4.0,2,0.0,0.0,0.0,0.0,0.0,348.0,1.0,8.0
265,Rodrigo Bentancur,uy URU,CC,Juventus,it Serie A,22,1997,24.4,1627.0,1547.0,77.0,32.0,2.0,3.0,52,8.0,37.0,11.0,17.0,0.0,1418.0,3.0,26.0
266,Christian Benteke,be BEL,DL,Crystal Palace,eng Premier League,28,1990,14.0,342.0,330.0,12.0,0.0,2.0,2.0,5,0.0,0.0,0.0,0.0,0.0,184.0,0.0,4.0
267,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,69.0,58.0,11.0,0.0,0.0,1.0,7,11.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0
268,Karim Benzema,fr FRA,DL,Real Madrid,es La Liga,31,1987,34.9,1315.0,1255.0,53.0,1.0,9.0,15.0,23,0.0,0.0,0.0,0.0,0.0,1108.0,7.0,24.0
269,Yassine Benzia,dz ALG,CC,Dijon,fr Ligue 1,24,1994,1.9,85.0,72.0,12.0,6.0,0.0,0.0,4,0.0,2.0,0.0,2.0,0.0,63.0,1.0,3.0
270,Domenico Berardi,it ITA,DL,Sassuolo,it Serie A,24,1994,27.7,1212.0,1101.0,104.0,33.0,12.0,12.0,113,5.0,60.0,37.0,20.0,0.0,876.0,7.0,30.0
