RL2018-2019,Jugador2018-2019,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,PJ2018-2019,Titular2018-2019,Mín2018-2019,90 s2018-2019,Gls.2018-2019,Ass2018-2019,G+A2018-2019,G-TP2018-2019,TP2018-2019,TPint2018-2019,TA2018-2019,TR2018-2019,xG2018-2019,npxG2018-2019,xAG2018-2019,npxG+xAG2018-2019,PrgC2018-2019,PrgP2018-2019,PrgR2018-2019,Gls..12018-2019,Ast2018-2019,G+A.12018-2019,G-TP.12018-2019,G+A-TP2018-2019,xG.12018-2019,xAG.12018-2019,xG+xAG2018-2019,npxG.12018-2019,npxG+xAG.12018-2019
2039,Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,Yoric Ravet,fr FRA,"DL,CC",Freiburg,de Bundesliga,28,1989,4,0,75,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,5,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.13,0.07,0.13
2041,Tim Ream,us USA,DF,Fulham,eng Premier League,30,1987,26,25,2047,22.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,13,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
2042,Ante Rebić,hr CRO,"DL,CC",Eint Frankfurt,de Bundesliga,24,1993,28,23,1978,22.0,9,4,13,9,0,0,4,1,9.2,9.2,5.4,14.6,88,59,193,0.41,0.18,0.59,0.41,0.59,0.42,0.25,0.67,0.42,0.67
2043,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36,36,3240,36.0,0,8,8,0,0,0,4,0,0.8,0.8,6.3,7.1,74,165,129,0.0,0.22,0.22,0.0,0.22,0.02,0.17,0.2,0.02,0.2
2044,Arkadiusz Reca,pl POL,DF,Atalanta,it Serie A,23,1995,3,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61,0.0,0.61
2045,Recio,es ESP,CC,Leganés,es La Liga,27,1991,18,15,1285,14.3,0,0,0,0,0,0,9,0,0.3,0.3,0.3,0.6,21,65,19,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
2046,Nathan Redmond,eng ENG,"CC,DL",Southampton,eng Premier League,24,1994,38,36,3270,36.3,6,4,10,6,0,0,3,0,7.6,7.6,4.7,12.2,174,129,301,0.17,0.11,0.28,0.17,0.28,0.21,0.13,0.34,0.21,0.34
2047,Vasco Regini,it ITA,"DF,DL",SPAL,it Serie A,27,1990,4,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,1996,14,13,1119,12.4,0,2,2,0,0,0,3,0,0.2,0.2,1.8,2.0,48,77,86,0.0,0.16,0.16,0.0,0.16,0.02,0.14,0.16,0.02,0.16
2049,Bobby Reid,jm JAM,"DL,CC",Cardiff City,eng Premier League,25,1993,27,16,1424,15.8,5,2,7,4,1,1,0,0,3.8,3.0,1.2,4.2,15,23,76,0.32,0.13,0.44,0.25,0.38,0.24,0.07,0.31,0.19,0.26
2050,Pepe Reina,es ESP,PO,Milan,it Serie A,35,1982,4,2,330,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,Jeff Reine-Adélaïde,fr FRA,"DL,CC",Angers,fr Ligue 1,20,1998,35,29,2556,28.4,3,3,6,3,0,1,2,0,5.5,4.7,3.0,7.7,135,136,145,0.11,0.11,0.21,0.11,0.21,0.19,0.1,0.3,0.17,0.27
2052,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,24,24,2068,23.0,0,0,0,0,0,0,4,1,0.6,0.6,0.1,0.7,6,76,5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
2053,Loïc Rémy,fr FRA,DL,Lille,fr Ligue 1,31,1987,26,14,1204,13.4,7,2,9,6,1,2,3,0,6.4,4.9,0.7,5.6,18,18,60,0.52,0.15,0.67,0.45,0.6,0.48,0.06,0.53,0.37,0.42
2054,Michael Rensing,de GER,PO,Düsseldorf,de Bundesliga,34,1984,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,29,1989,27,27,2316,25.7,17,8,25,14,3,3,3,1,15.7,13.4,6.4,19.8,77,125,188,0.66,0.31,0.97,0.54,0.85,0.61,0.25,0.86,0.52,0.77
2056,Elvis Rexhbeçaj,de GER,CC,Wolfsburg,de Bundesliga,20,1997,24,13,1144,12.7,2,2,4,2,0,0,4,0,0.7,0.7,1.2,2.0,15,57,41,0.16,0.16,0.31,0.16,0.31,0.06,0.1,0.16,0.06,0.16
2057,Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,6,4,320,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
2058,Baptiste Reynet,fr FRA,PO,Toulouse,fr Ligue 1,27,1990,31,31,2704,30.0,0,0,0,0,0,0,0,1,0.0,0.0,0.5,0.5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
2059,Simon Rhein,de GER,CC,Nürnberg,de Bundesliga,20,1998,8,7,494,5.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.1,10,24,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
2060,Franck Ribéry,fr FRA,"CC,DL",Bayern Munich,de Bundesliga,35,1983,25,10,1174,13.0,6,3,9,6,0,0,3,0,3.9,3.9,2.2,6.1,112,91,197,0.46,0.23,0.69,0.46,0.69,0.3,0.17,0.47,0.3,0.47
2061,Declan Rice,eng ENG,CC,West Ham,eng Premier League,19,1999,34,34,3003,33.4,2,0,2,2,0,0,4,0,1.2,1.2,0.4,1.6,27,127,11,0.06,0.0,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05
2062,Jazz Richards,wls WAL,"DF,CC",Cardiff City,eng Premier League,27,1991,4,0,132,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,Richarlison,br BRA,"DL,CC",Everton,eng Premier League,21,1997,35,32,2665,29.6,13,1,14,13,0,0,5,1,9.4,9.3,2.0,11.3,95,74,220,0.44,0.03,0.47,0.44,0.47,0.32,0.07,0.38,0.32,0.38
2064,Marco Richter,de GER,"CC,DL",Augsburg,de Bundesliga,20,1997,25,17,1426,15.8,4,6,10,4,0,0,4,0,3.5,3.5,2.9,6.5,57,45,142,0.25,0.38,0.63,0.25,0.63,0.22,0.18,0.41,0.22,0.41
2065,Diego Rico,es ESP,"DF,CC",Bournemouth,eng Premier League,25,1993,12,5,612,6.8,0,0,0,0,0,0,1,0,0.2,0.2,1.1,1.3,11,39,34,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.2,0.04,0.2
2066,Mikel Rico,es ESP,CC,Athletic Club,es La Liga,33,1984,4,3,242,2.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,9,12,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12
2067,Sergio Rico,es ESP,PO,Fulham,eng Premier League,24,1993,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,Asier Riesgo,es ESP,PO,Eibar,es La Liga,34,1983,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,Sascha Riether,de GER,DL,Schalke 04,de Bundesliga,35,1983,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2070,Emiliano Rigoni,ar ARG,"DL,CC",Atalanta,it Serie A,25,1993,12,6,522,5.8,3,0,3,3,0,0,1,0,2.0,2.0,0.4,2.3,28,29,80,0.52,0.0,0.52,0.52,0.52,0.34,0.06,0.4,0.34,0.4
2071,Luca Rigoni,it ITA,CC,Parma,it Serie A,33,1984,23,20,1761,19.6,2,1,3,2,0,0,5,0,3.0,3.0,0.6,3.6,17,65,36,0.1,0.05,0.15,0.1,0.15,0.15,0.03,0.18,0.15,0.18
2072,Nicola Rigoni,it ITA,CC,Chievo,it Serie A,27,1990,24,23,1951,21.7,0,1,1,0,0,0,9,1,1.6,1.6,0.3,1.9,10,106,18,0.0,0.05,0.05,0.0,0.05,0.07,0.01,0.09,0.07,0.09
2073,Kévin Rimane,gf GUF,CC,Paris S-G,fr Ligue 1,27,1991,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,Tomás Rincón,ve VEN,CC,Torino,it Serie A,30,1988,34,32,2799,31.1,3,1,4,3,0,0,15,0,1.2,1.2,1.3,2.5,55,144,41,0.1,0.03,0.13,0.1,0.13,0.04,0.04,0.08,0.04,0.08
2075,Renaud Ripart,fr FRA,"DL,DF",Nîmes,fr Ligue 1,25,1993,38,34,3006,33.4,8,4,12,8,0,0,2,0,6.8,6.8,3.7,10.5,63,85,187,0.24,0.12,0.36,0.24,0.36,0.2,0.11,0.31,0.2,0.31
2076,Mihailo Ristić,rs SRB,"DF,CC",Montpellier,fr Ligue 1,22,1995,10,3,326,3.6,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.2,10,8,30,0.28,0.0,0.28,0.28,0.28,0.29,0.03,0.32,0.29,0.32
2077,Matt Ritchie,sct SCO,"DF,CC",Newcastle Utd,eng Premier League,28,1989,36,35,2928,32.5,2,8,10,1,1,2,9,0,5.1,3.6,5.3,8.9,56,83,131,0.06,0.25,0.31,0.03,0.28,0.16,0.16,0.32,0.11,0.27
2078,Cristian Rivera,es ESP,CC,Huesca,es La Liga,21,1997,22,19,1692,18.8,2,0,2,2,0,0,2,0,1.7,1.7,0.6,2.3,25,72,36,0.11,0.0,0.11,0.11,0.11,0.09,0.03,0.12,0.09,0.12
2079,Arjen Robben,nl NED,"DL,CC",Bayern Munich,de Bundesliga,34,1984,12,7,567,6.3,4,0,4,4,0,0,1,1,3.4,3.4,1.9,5.3,39,38,81,0.63,0.0,0.63,0.63,0.63,0.55,0.29,0.84,0.55,0.84
2080,Rober,es ESP,DF,Levante,es La Liga,23,1995,33,32,2854,31.7,1,0,1,1,0,0,6,0,0.9,0.9,0.7,1.6,19,86,5,0.03,0.0,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05
2081,Sergi Roberto,es ESP,"DF,CC",Barcelona,es La Liga,26,1992,29,23,2088,23.2,0,7,7,0,0,0,3,0,0.5,0.5,3.6,4.1,66,104,222,0.0,0.3,0.3,0.0,0.3,0.02,0.15,0.18,0.02,0.18
2082,Patrick Roberts,eng ENG,"CC,DL",Girona,es La Liga,21,1997,19,6,601,6.7,0,0,0,0,0,0,0,0,0.8,0.8,0.3,1.2,30,26,52,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.17,0.12,0.17
2083,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,24,1994,36,36,3216,35.7,0,11,11,0,0,0,4,0,0.7,0.7,7.2,7.9,124,244,263,0.0,0.31,0.31,0.0,0.31,0.02,0.2,0.22,0.02,0.22
2084,Joel Robles,es ESP,PO,Betis,es La Liga,28,1990,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,Marc Roca,es ESP,CC,Espanyol,es La Liga,21,1996,35,35,3112,34.6,1,2,3,1,0,0,9,0,1.7,1.7,3.6,5.2,29,259,23,0.03,0.06,0.09,0.03,0.09,0.05,0.1,0.15,0.05,0.15
2086,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087,Kenny Rocha Santos,cv CPV,CC,Saint-Étienne,fr Ligue 1,18,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2088,Rubén Rochina,es ESP,CC,Levante,es La Liga,27,1991,27,23,1800,20.0,4,5,9,4,0,0,13,2,2.4,2.4,5.2,7.6,53,128,68,0.2,0.25,0.45,0.2,0.45,0.12,0.25,0.37,0.12,0.37
2089,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,27,1990,12,12,923,10.3,0,0,0,0,0,0,4,0,0.5,0.5,1.3,1.8,13,55,21,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.18,0.05,0.18
2090,Ronny Rodelin,fr FRA,"CC,DL",Guingamp,fr Ligue 1,28,1989,17,8,788,8.8,0,0,0,0,0,0,0,0,1.6,1.6,0.4,2.0,10,45,48,0.0,0.0,0.0,0.0,0.0,0.18,0.05,0.23,0.18,0.23
2091,Rodri,es ESP,CC,Atlético Madrid,es La Liga,22,1996,34,32,2735,30.4,3,1,4,3,0,0,5,0,2.7,2.7,1.4,4.1,26,152,13,0.1,0.03,0.13,0.1,0.13,0.09,0.04,0.13,0.09,0.13
2092,Rodrigo,es ESP,DL,Valencia,es La Liga,27,1991,33,29,2528,28.1,8,6,14,8,0,1,5,1,13.8,13.0,4.3,17.3,91,111,218,0.28,0.21,0.5,0.28,0.5,0.49,0.15,0.64,0.46,0.62
2093,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,7,5,484,5.4,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,10,18,30,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
2094,Alejandro Rodríguez,es ESP,CC,Empoli,it Serie A,27,1991,1,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4
2095,Ángel Rodríguez,es ESP,DL,Getafe,es La Liga,31,1987,37,20,1819,20.2,8,3,11,8,0,0,4,0,8.1,8.1,3.8,12.0,42,37,140,0.4,0.15,0.54,0.4,0.54,0.4,0.19,0.59,0.4,0.59
2096,Óscar Rodríguez Arnaiz,es ESP,CC,Leganés,es La Liga,20,1998,31,29,2504,27.8,4,3,7,4,0,0,6,0,4.0,4.0,4.7,8.6,58,114,131,0.14,0.11,0.25,0.14,0.25,0.14,0.17,0.31,0.14,0.31
2097,James Rodríguez,co COL,CC,Bayern Munich,de Bundesliga,27,1991,20,13,1138,12.6,7,3,10,7,0,0,2,0,5.1,5.1,5.6,10.6,35,135,103,0.55,0.24,0.79,0.55,0.79,0.4,0.44,0.84,0.4,0.84
2098,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,1992,35,35,3047,33.9,0,3,3,0,0,0,5,0,0.6,0.6,1.4,2.0,86,177,81,0.0,0.09,0.09,0.0,0.09,0.02,0.04,0.06,0.02,0.06
4199,Marko Rog,hr CRO,CC,Napoli,it Serie A,23,1995,19,8,690,7.7,1,0,1,1,0,0,8,0,0.30000000000000004,0.30000000000000004,0.1,0.4,12,32,8,0.27,0.0,0.27,0.27,0.27,0.07,0.03,0.09,0.07,0.09
2101,Rogério,br BRA,"DF,CC",Sassuolo,it Serie A,20,1998,33,29,2672,29.7,1,2,3,1,0,0,9,1,2.4,2.4,2.3,4.7,76,102,125,0.03,0.07,0.1,0.03,0.1,0.08,0.08,0.16,0.08,0.16
2102,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,5,2,212,2.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,8,3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
4207,Diego Rolán,uy URU,"CC,DL",Leganés,es La Liga,25,1993,15,5,513,5.699999999999999,0,0,0,0,0,0,1,0,1.0,1.0,0.5,1.5,25,13,40,0.0,0.0,0.0,0.0,0.0,0.31000000000000005,0.18,0.48,0.31000000000000005,0.48
2105,Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,10,9,804,8.9,0,0,0,0,0,0,2,0,1.1,1.1,0.0,1.1,2,13,2,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.12,0.12,0.12
2106,Esteban Rolón,ar ARG,CC,Genoa,it Serie A,23,1995,19,10,1046,11.6,0,0,0,0,0,0,9,0,0.8,0.8,0.4,1.2,13,34,18,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11
2107,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,18,16,1474,16.4,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,9,32,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
2108,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,32,32,2847,31.6,2,0,2,2,0,0,6,1,0.9,0.9,0.2,1.1,11,86,3,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.03,0.03,0.03
2109,Alaixys Romao,tg TOG,CC,Reims,fr Ligue 1,34,1984,36,36,3160,35.1,0,3,3,0,0,0,8,1,1.7,1.7,2.6,4.4,25,155,12,0.0,0.09,0.09,0.0,0.09,0.05,0.08,0.12,0.05,0.12
2110,Cristian Romero,ar ARG,DF,Genoa,it Serie A,20,1998,27,27,2336,26.0,2,2,4,2,0,0,12,2,1.9,1.9,0.5,2.4,7,38,6,0.08,0.08,0.15,0.08,0.15,0.07,0.02,0.09,0.07,0.09
2111,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,26,1991,31,25,2136,23.7,1,0,1,1,0,0,11,0,0.9,0.9,1.0,1.9,19,147,10,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.08
4225,Rômulo,it ITA,"CC,DL",Genoa,it Serie A,31,1987,27,26,2127,23.6,1,3,4,0,1,1,2,1,2.1,1.3,3.5,4.8,88,55,107,0.07,0.25,0.32,0.0,0.25,0.15,0.30000000000000004,0.45999999999999996,0.1,0.41000000000000003
2114,Cristiano Ronaldo,pt POR,DL,Juventus,it Serie A,33,1985,31,30,2688,29.9,21,8,29,16,5,6,3,0,22.2,17.5,4.6,22.1,145,130,358,0.7,0.27,0.97,0.54,0.8,0.74,0.15,0.9,0.58,0.74
4231,Facundo Roncaglia,ar ARG,DF,Valencia,es La Liga,31,1987,19,19,1671,18.6,0,0,0,0,0,0,8,1,0.4,0.4,0.1,0.5,8,37,13,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.06999999999999999,0.06,0.06999999999999999
2117,Salomón Rondón,ve VEN,DL,Newcastle Utd,eng Premier League,28,1989,32,30,2603,28.9,11,7,18,11,0,0,1,0,10.4,10.4,3.0,13.4,38,46,154,0.38,0.24,0.62,0.38,0.62,0.36,0.1,0.46,0.36,0.46
2118,Valentin Rongier,fr FRA,CC,Nantes,fr Ligue 1,23,1994,36,36,3226,35.8,4,5,9,3,1,2,3,0,6.0,4.4,5.6,9.9,72,232,126,0.11,0.14,0.25,0.08,0.22,0.17,0.16,0.32,0.12,0.28
2119,Marten de Roon,nl NED,CC,Atalanta,it Serie A,27,1991,35,34,2975,33.1,2,3,5,1,1,1,8,0,1.8,1.0,2.0,3.0,33,254,40,0.06,0.09,0.15,0.03,0.12,0.05,0.06,0.11,0.03,0.09
2120,Roberto Rosales,ve VEN,DF,Espanyol,es La Liga,29,1988,21,20,1749,19.4,3,1,4,3,0,0,2,0,1.1,1.1,1.2,2.2,23,100,97,0.15,0.05,0.21,0.15,0.21,0.05,0.06,0.12,0.05,0.12
2121,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,28,1990,26,20,1798,20.0,0,3,3,0,0,0,5,0,0.7,0.7,2.2,2.9,83,99,141,0.0,0.15,0.15,0.0,0.15,0.04,0.11,0.15,0.04,0.15
2122,Valentin Rosier,fr FRA,"DF,CC",Dijon,fr Ligue 1,21,1996,18,16,1460,16.2,0,4,4,0,0,0,2,0,0.6,0.6,1.0,1.6,41,53,79,0.0,0.25,0.25,0.0,0.25,0.04,0.06,0.1,0.04,0.1
2123,Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,1985,21,20,1823,20.3,0,0,0,0,0,0,5,0,0.5,0.5,0.3,0.8,3,30,4,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
2124,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,27,1991,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,25,1993,28,28,2461,27.3,3,4,7,3,0,0,4,0,1.7,1.7,2.5,4.2,92,113,123,0.11,0.15,0.26,0.11,0.26,0.06,0.09,0.15,0.06,0.15
2126,Nolan Roux,fr FRA,DL,Guingamp,fr Ligue 1,30,1988,26,17,1536,17.1,2,0,2,2,0,0,2,0,4.6,4.6,0.8,5.4,10,30,103,0.12,0.0,0.12,0.12,0.12,0.27,0.05,0.31,0.27,0.31
2127,Aaron Rowe,eng ENG,DL,Huddersfield,eng Premier League,17,2000,2,1,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,Waldo Rubio,es ESP,CC,Valladolid,es La Liga,22,1995,8,5,492,5.5,1,0,1,1,0,0,1,0,1.0,1.0,0.3,1.2,20,15,39,0.18,0.0,0.18,0.18,0.18,0.18,0.05,0.23,0.18,0.23
2129,John Ruddy,eng ENG,PO,Wolves,eng Premier League,31,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,25,1993,33,33,2871,31.9,1,0,1,1,0,0,7,0,2.5,2.5,0.6,3.1,21,174,1,0.03,0.0,0.03,0.03,0.03,0.08,0.02,0.1,0.08,0.1
2131,Sebastian Rudy,de GER,CC,Schalke 04,de Bundesliga,28,1990,21,17,1356,15.1,0,0,0,0,0,0,4,0,0.3,0.2,1.2,1.4,11,65,31,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.01,0.09
2132,Stéphane Ruffier,fr FRA,PO,Saint-Étienne,fr Ligue 1,31,1986,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,Daniele Rugani,it ITA,DF,Juventus,it Serie A,24,1994,15,15,1350,15.0,2,0,2,2,0,0,3,0,1.6,1.6,0.0,1.6,6,39,1,0.13,0.0,0.13,0.13,0.13,0.11,0.0,0.11,0.11,0.11
2134,Mário Rui,pt POR,DF,Napoli,it Serie A,27,1991,20,17,1417,15.7,1,1,2,1,0,0,5,1,0.6,0.6,2.1,2.7,69,105,134,0.06,0.06,0.13,0.06,0.13,0.04,0.13,0.17,0.04,0.17
2135,Abel Ruiz,es ESP,DL,Barcelona,es La Liga,18,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.4,4,2,3,0.0,0.0,0.0,0.0,0.0,1.47,0.32,1.8,1.47,1.8
2136,Fabián Ruiz Peña,es ESP,CC,Napoli,it Serie A,22,1996,27,20,1992,22.1,5,4,9,5,0,0,3,1,3.1,3.1,4.1,7.2,70,204,116,0.23,0.18,0.41,0.23,0.41,0.14,0.18,0.33,0.14,0.33
2137,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,29,1989,22,22,1975,21.9,0,0,0,0,0,0,10,0,0.5,0.5,0.4,0.9,21,101,8,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
2138,Gerónimo Rulli,ar ARG,PO,Real Sociedad,es La Liga,26,1992,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,Lukas Rupp,de GER,"CC,DF",Hoffenheim,de Bundesliga,27,1991,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11
2140,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,32,1985,5,3,380,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,9,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
2141,Mathew Ryan,au AUS,PO,Brighton,eng Premier League,26,1992,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,Frederik Rønnow,dk DEN,PO,Eint Frankfurt,de Bundesliga,25,1992,2,1,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,Idriss Saadi,dz ALG,"DL,CC",Strasbourg,fr Ligue 1,26,1992,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,25,1993,23,21,1908,21.2,0,1,1,0,0,0,3,0,0.6,0.6,2.1,2.7,75,75,109,0.0,0.05,0.05,0.0,0.05,0.03,0.1,0.13,0.03,0.13
2145,Abdelhamid Sabiri,ma MAR,DL,Huddersfield,eng Premier League,21,1996,2,1,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,Marcel Sabitzer,at AUT,CC,RB Leipzig,de Bundesliga,24,1994,30,26,2352,26.1,4,3,7,4,0,0,9,0,5.1,5.1,4.9,10.0,49,159,187,0.15,0.11,0.27,0.15,0.27,0.19,0.19,0.38,0.19,0.38
2147,Ihsan Sacko,fr FRA,DL,Nice,fr Ligue 1,21,1997,13,4,442,4.9,0,1,1,0,0,0,0,1,0.8,0.7,0.8,1.5,7,8,38,0.0,0.2,0.2,0.0,0.2,0.16,0.16,0.33,0.13,0.3
2148,Nuri Şahin,tr TUR,CC,Werder Bremen,de Bundesliga,29,1988,20,19,1476,16.4,1,1,2,1,0,0,5,0,0.6,0.6,0.8,1.5,15,101,18,0.06,0.06,0.12,0.06,0.12,0.04,0.05,0.09,0.04,0.09
