Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Toques,Toques,Toques,Toques,Toques,Toques,Toques,Tomas,Tomas,Tomas,Tomas,Tomas,Transportes,Transportes,Transportes,Transportes,Transportes,Transportes,Transportes,Transportes,Recepción,Recepción,Unnamed: 31_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2494,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,20,2002,1.0,48,2,8,19,21,3,48,6,1,16.7,4,66.7,33,272,137,4,4,0,0,0,27,4,Partidos
2495,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,20,2002,7.1,413,8,90,185,143,22,413,26,6,23.1,13,50.0,220,1230,679,23,12,6,16,8,241,35,Partidos
2496,David Soria,es ESP,PO,Getafe,es La Liga,29,1993,38.0,1224,1011,1216,11,0,0,1224,0,0,,0,,541,3493,2322,0,0,0,0,0,291,0,Partidos
2497,Roberto Soriano,it ITA,"DL,CC",Bologna,it Serie A,31,1991,14.7,739,25,110,393,249,27,739,14,6,42.9,5,35.7,470,2620,1170,30,34,0,22,15,568,66,Partidos
2498,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,24,1998,21.7,1630,51,386,631,630,20,1630,33,17,51.5,13,39.4,890,4751,2414,58,54,8,20,16,999,152,Partidos
2499,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,20,2002,7.6,445,49,243,195,8,3,445,4,3,75.0,0,0.0,281,1593,958,6,3,0,5,2,296,1,Partidos
2500,Hugo Sotelo,es ESP,CC,Celta Vigo,es La Liga,18,2003,0.2,24,0,5,16,3,0,24,0,0,,0,,20,52,19,0,0,0,0,0,24,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2501,Florian Sotoca,fr FRA,"CC,DL",Lens,fr Ligue 1,31,1990,33.9,1887,55,212,915,775,140,1884,40,16,40.0,18,45.0,1446,7373,2546,53,61,16,44,25,1434,302,Partidos
2502,Riccardo Sottil,it ITA,DL,Fiorentina,it Serie A,23,1999,9.3,368,1,17,88,268,52,368,47,13,27.7,21,44.7,302,2822,1548,65,35,28,28,13,316,123,Partidos
2503,Tomáš Souček,cz CZE,CC,West Ham,eng Premier League,27,1995,31.3,1366,124,432,652,288,71,1366,17,2,11.8,12,70.6,544,2087,695,11,17,0,23,18,742,52,Partidos
2504,Matìas Soulé,ar ARG,"CC,DL",Juventus,it Serie A,19,2003,4.7,235,4,45,93,99,16,235,25,12,48.0,11,44.0,143,990,453,12,12,4,10,7,158,33,Partidos
2505,Moussa Soumano,fr FRA,DL,Ajaccio,fr Ligue 1,17,2005,5.5,101,1,4,54,43,10,101,7,5,71.4,2,28.6,69,394,100,5,3,4,16,7,72,19,Partidos
2506,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30,1992,20.7,1226,158,649,557,23,7,1226,3,2,66.7,0,0.0,721,3553,1787,7,5,0,6,1,830,1,Partidos
2507,Boubakary Soumaré,fr FRA,CC,Leicester City,eng Premier League,23,1999,18.1,1091,45,319,675,112,2,1091,22,12,54.5,6,27.3,588,2940,1182,17,12,0,26,22,733,20,Partidos
2508,Arnaud Souquet,fr FRA,"DF,DL",Montpellier,fr Ligue 1,30,1992,4.0,185,17,57,93,37,3,185,7,2,28.6,4,57.1,98,532,245,5,1,0,5,1,86,14,Partidos
2509,Dyego Sousa,pt POR,DL,Almería,es La Liga,32,1989,5.9,256,16,34,110,114,35,256,13,5,38.5,7,53.8,131,611,214,10,8,4,28,11,190,39,Partidos
2510,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,23,1998,11.0,663,104,365,282,20,15,663,5,3,60.0,0,0.0,390,1878,948,6,2,1,3,0,420,4,Partidos
2511,Vinicius Souza,br BRA,CC,Espanyol,es La Liga,23,1999,27.0,1242,79,337,746,164,20,1242,19,10,52.6,7,36.8,543,2552,972,13,11,2,30,13,614,14,Partidos
2512,Djibril Sow,ch SUI,CC,Eint Frankfurt,de Bundesliga,25,1997,29.4,1810,50,361,1190,276,25,1810,21,11,52.4,6,28.6,1100,5055,2447,35,36,4,24,16,1234,29,Partidos
2513,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26,1996,5.9,382,71,226,147,12,7,382,1,1,100.0,0,0.0,185,1096,601,5,1,0,2,0,203,0,Partidos
2514,Kevin Spadanuda,ch SUI,"CC,DL",Ajaccio,fr Ligue 1,25,1997,11.8,405,12,74,172,167,27,405,44,23,52.3,17,38.6,280,1971,758,17,12,8,29,21,247,56,Partidos
2515,Djed Spence,eng ENG,"DL,DF",Tottenham,eng Premier League,21,2000,0.1,12,0,3,1,8,2,12,1,0,0.0,0,0.0,8,92,66,2,1,1,0,2,10,2,Partidos
2516,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,21,2000,6.4,394,23,102,204,98,8,394,27,15,55.6,9,33.3,268,1767,909,21,16,5,14,4,240,18,Partidos
2517,Stijn Spierings,nl NED,CC,Toulouse,fr Ligue 1,26,1996,34.7,2428,96,582,1532,340,20,2428,40,16,40.0,13,32.5,1843,8655,3759,31,41,4,27,25,1616,30,Partidos
2518,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29,1993,18.4,1157,36,296,560,319,41,1157,59,25,42.4,28,47.5,698,5327,3192,107,52,24,26,11,745,87,Partidos
2519,Marco Sportiello,it ITA,PO,Atalanta,it Serie A,30,1992,14.9,486,429,481,5,0,0,486,0,0,,0,,277,1367,863,0,0,0,0,1,202,0,Partidos
2520,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,26,1996,3.3,174,17,67,62,47,2,174,8,3,37.5,5,62.5,74,462,221,9,4,1,3,4,78,15,Partidos
2521,Anton Stach,de GER,CC,Mainz 05,de Bundesliga,23,1998,23.0,1172,34,212,644,345,50,1172,51,25,49.0,21,41.2,549,3090,1519,37,28,7,45,16,655,77,Partidos
2522,Kostas Stafylidis,gr GRE,"DF,CC",Bochum,de Bundesliga,28,1993,11.6,564,43,187,288,92,3,564,14,8,57.1,4,28.6,240,1139,520,9,7,1,11,3,267,14,Partidos
2523,Jens Stage,dk DEN,CC,Werder Bremen,de Bundesliga,25,1996,20.6,834,47,200,429,213,57,834,16,9,56.3,5,31.3,368,1523,655,19,17,6,25,11,485,55,Partidos
2524,Veit Stange,de GER,CC,Hertha BSC,de Bundesliga,18,2004,0.1,3,0,2,1,0,0,3,1,1,100.0,0,0.0,1,29,0,0,0,0,1,0,1,0,Partidos
2525,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22,2000,6.4,689,29,206,370,117,5,689,9,5,55.6,2,22.2,452,2116,1180,12,15,1,7,3,506,35,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2526,Junior Stanislas,eng ENG,CC,Bournemouth,eng Premier League,32,1989,0.7,34,0,3,15,16,3,34,0,0,,0,,18,92,13,0,1,0,1,1,27,5,Partidos
2527,Jay Stansfield,eng ENG,DL,Fulham,eng Premier League,19,2002,1.0,35,2,7,14,15,7,35,0,0,,0,,13,88,35,2,2,0,2,2,23,4,Partidos
2528,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,23.1,1516,174,812,673,39,11,1516,2,2,100.0,0,0.0,839,4648,2452,9,6,0,11,4,909,3,Partidos
2529,Jason Steele,eng ENG,PO,Brighton,eng Premier League,31,1990,15.0,574,469,570,4,0,0,574,1,1,100.0,0,0.0,377,1675,868,0,0,0,0,0,354,0,Partidos
2530,Calvin Stengs,nl NED,DL,Nice,fr Ligue 1,23,1998,2.4,119,0,14,47,61,6,119,10,6,60.0,3,30.0,105,727,332,10,11,1,6,3,100,16,Partidos
2531,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26,1996,3.7,259,14,90,117,54,2,259,4,0,0.0,3,75.0,109,410,221,3,5,2,5,0,131,5,Partidos
2532,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,28,1994,0.5,33,4,8,17,8,0,33,0,0,,0,,16,135,86,3,2,0,0,1,25,0,Partidos
2533,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,28,1994,13.0,665,125,364,275,28,7,665,3,3,100.0,0,0.0,368,1674,863,7,3,0,5,1,398,3,Partidos
2534,Raheem Sterling,eng ENG,"DL,CC",Chelsea,eng Premier League,27,1994,21.0,910,8,63,278,583,121,910,93,39,41.9,46,49.5,651,4002,2153,81,56,39,46,50,749,186,Partidos
2535,Angelo Stiller,de GER,CC,Hoffenheim,de Bundesliga,21,2001,7.8,466,17,106,243,121,11,466,7,3,42.9,3,42.9,226,951,357,4,7,0,15,11,266,16,Partidos
2536,Lars Stindl,de GER,"DL,CC",M'Gladbach,de Bundesliga,33,1988,19.3,980,22,127,554,301,47,980,22,8,36.4,11,50.0,552,2050,903,22,21,2,33,27,771,89,Partidos
2537,Kevin Stöger,at AUT,CC,Bochum,de Bundesliga,28,1993,28.9,1917,32,281,1081,571,37,1914,52,22,42.3,21,40.4,901,4339,2056,43,40,3,43,35,1134,98,Partidos
2538,Petar Stojanović,si SVN,DF,Empoli,it Serie A,26,1995,17.0,1210,60,387,539,293,15,1210,35,13,37.1,18,51.4,663,3977,2265,50,27,5,11,14,710,51,Partidos
2539,John Stones,eng ENG,"DF,CC",Manchester City,eng Premier League,28,1994,20.5,1690,101,544,942,210,27,1690,10,6,60.0,1,10.0,1080,6201,3250,28,32,1,8,4,1312,34,Partidos
2540,Jørgen Strand Larsen,no NOR,DL,Celta Vigo,es La Liga,22,2000,18.9,576,29,56,277,248,84,576,31,14,45.2,15,48.4,348,1327,460,17,6,9,74,24,438,73,Partidos
2541,Tony Strata,fr FRA,"CC,DF",Ajaccio,fr Ligue 1,17,2004,1.5,51,7,30,22,0,0,51,0,0,,0,,31,170,105,1,0,0,1,0,22,0,Partidos
2542,Gabriel Strefezza,br BRA,"DL,CC",Lecce,it Serie A,25,1997,27.1,1285,14,131,531,648,68,1282,92,36,39.1,42,45.7,839,5004,2248,72,58,19,82,69,935,177,Partidos
2543,Dávid Strelec,sk SVK,DL,Spezia,it Serie A,21,2001,1.9,60,0,2,29,29,12,60,3,0,0.0,3,100.0,32,135,54,2,3,0,3,4,45,14,Partidos
2544,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,24.4,1619,92,538,708,379,31,1619,18,9,50.0,7,38.9,700,2806,1465,24,25,1,25,12,803,53,Partidos
2545,Cristhian Stuani,uy URU,DL,Girona,es La Liga,35,1986,12.1,281,5,28,133,121,56,275,4,0,0.0,3,75.0,137,406,145,2,1,1,23,6,193,26,Partidos
2546,Damián Suárez,uy URU,"DF,CC",Getafe,es La Liga,34,1988,21.6,1169,42,299,580,306,15,1169,34,13,38.2,21,61.8,462,1781,959,21,23,5,23,6,542,72,Partidos
2547,Denis Suárez,es ESP,"CC,DL",Espanyol,es La Liga,28,1994,10.5,541,9,79,302,167,12,541,28,19,67.9,9,32.1,311,2014,945,26,20,2,13,11,363,34,Partidos
2548,Mario Suárez,es ESP,"CC,DF",Rayo Vallecano,es La Liga,35,1987,0.1,4,0,1,3,0,0,4,0,0,,0,,2,28,21,0,0,0,0,0,2,0,Partidos
2549,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,14.0,976,57,306,483,199,15,976,34,22,64.7,11,32.4,697,4072,2110,26,34,2,16,10,611,66,Partidos
2550,Isaac Success,ng NGA,DL,Udinese,it Serie A,26,1996,20.2,831,20,48,356,439,101,831,64,30,46.9,29,45.3,569,2585,914,37,26,13,95,44,735,200,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2551,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,23.5,2031,178,811,1013,217,40,2031,10,9,90.0,1,10.0,1321,6298,3500,37,36,1,10,8,1527,57,Partidos
2552,Ibrahim Sulemana,gh GHA,CC,Hellas Verona,it Serie A,19,2003,7.2,281,26,89,151,49,8,281,13,5,38.5,8,61.5,131,679,202,4,7,0,10,9,118,5,Partidos
2553,Kamaldeen Sulemana,gh GHA,"DL,CC",Southampton,eng Premier League,20,2002,10.7,431,7,47,175,222,44,431,68,36,52.9,31,45.6,277,2315,973,32,27,18,35,16,294,80,Partidos
2554,Kamaldeen Sulemana,gh GHA,"DL,CC",Rennes,fr Ligue 1,20,2002,3.6,230,2,19,82,133,25,230,32,15,46.9,14,43.8,189,1486,540,17,10,10,13,12,170,57,Partidos
2555,Crysencio Summerville,nl NED,DL,Leeds United,eng Premier League,20,2001,15.8,637,10,99,241,311,70,637,60,24,40.0,22,36.7,420,2617,1326,51,27,19,45,36,438,92,Partidos
2556,Ivan Šunjić,hr CRO,CC,Hertha BSC,de Bundesliga,25,1996,11.0,478,31,127,305,54,7,478,6,0,0.0,5,83.3,199,778,321,6,5,2,7,6,240,6,Partidos
2557,Sam Surridge,eng ENG,DL,Nott'ham Forest,eng Premier League,24,1998,3.6,137,9,27,55,59,15,137,5,2,40.0,2,40.0,71,361,140,2,5,1,13,4,93,17,Partidos
2558,Suso,es ESP,"CC,DL",Sevilla,es La Liga,28,1993,11.8,675,6,59,235,392,23,675,42,25,59.5,13,31.0,461,2714,1238,27,27,7,17,19,521,96,Partidos
2559,Yuito Suzuki,jp JPN,"DL,CC",Strasbourg,fr Ligue 1,20,2001,0.4,23,1,2,10,12,4,23,3,2,66.7,1,33.3,14,135,52,3,1,2,3,0,16,6,Partidos
2560,Mattias Svanberg,se SWE,"CC,DL",Wolfsburg,de Bundesliga,23,1999,20.4,811,29,137,393,300,59,811,45,17,37.8,22,48.9,431,2119,1024,29,21,8,48,19,483,85,Partidos
2561,Mile Svilar,rs SRB,PO,Roma,it Serie A,22,1999,3.0,79,70,79,0,0,0,79,0,0,,0,,46,373,243,0,0,0,0,0,26,0,Partidos
2562,Williot Swedberg,se SWE,CC,Celta Vigo,es La Liga,18,2004,0.6,27,2,5,12,11,1,27,2,1,50.0,1,50.0,16,91,66,1,2,0,1,0,15,5,Partidos
2563,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,28,1994,14.5,984,64,282,473,239,14,984,29,9,31.0,17,58.6,629,3648,1842,28,33,3,17,9,536,65,Partidos
2564,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,28,1994,15.2,1027,56,261,448,332,17,1027,34,10,29.4,22,64.7,668,4225,2097,51,44,5,23,34,576,107,Partidos
2565,Wojciech Szczęsny,pl POL,PO,Juventus,it Serie A,32,1990,27.5,837,731,833,4,0,0,837,1,1,100.0,0,0.0,498,2576,1593,0,0,0,1,0,406,0,Partidos
2566,Dominik Szoboszlai,hu HUN,"CC,DL",RB Leipzig,de Bundesliga,21,2000,27.2,1908,28,235,952,750,56,1907,105,53,50.5,41,39.0,1134,6004,2911,75,68,12,57,33,1294,157,Partidos
2567,Alexander Sørloth,no NOR,DL,Real Sociedad,es La Liga,26,1995,26.5,807,29,64,331,431,107,807,75,29,38.7,42,56.0,458,2843,1264,41,30,19,84,61,591,132,Partidos
2568,Alexander Sørloth,no NOR,DL,RB Leipzig,de Bundesliga,26,1995,0.1,3,0,0,0,3,3,3,1,0,0.0,1,100.0,1,2,0,0,0,0,0,0,1,1,Partidos
2569,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,29,1992,33.2,2237,86,527,1118,610,48,2237,38,10,26.3,19,50.0,1539,7465,3182,38,44,5,46,16,1405,171,Partidos
2570,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,26,1996,27.6,1895,223,952,915,40,19,1895,9,7,77.8,1,11.1,1075,6032,2961,8,4,0,5,10,1269,4,Partidos
2571,Benjamin Tahirovic,ba BIH,CC,Roma,it Serie A,19,2003,3.9,194,10,58,112,26,1,194,2,1,50.0,1,50.0,91,453,185,0,3,0,2,1,117,3,Partidos
2572,Waniss Taibi,fr FRA,CC,Angers,fr Ligue 1,20,2002,2.1,171,4,35,98,39,2,171,3,2,66.7,1,33.3,125,730,317,8,3,1,5,0,118,7,Partidos
2573,Flavien Tait,fr FRA,CC,Rennes,fr Ligue 1,29,1993,18.7,1268,29,143,803,336,44,1268,45,22,48.9,17,37.8,1056,6119,2800,52,46,13,25,29,962,56,Partidos
2574,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,24,1998,38.0,2365,481,1500,847,28,16,2365,11,7,63.6,4,36.4,1681,10840,5959,13,7,0,14,8,1547,0,Partidos
2575,Thibault Tamas,fr FRA,DF,Montpellier,fr Ligue 1,21,2001,0.1,9,1,3,3,3,0,9,0,0,,0,,7,42,8,0,0,0,1,0,6,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2576,Adrien Tameze,cm CMR,CC,Hellas Verona,it Serie A,28,1994,33.7,1428,97,380,829,244,21,1428,53,26,49.1,22,41.5,713,3953,1618,32,34,4,39,34,739,58,Partidos
2577,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,23,1999,1.6,109,5,48,59,3,0,109,2,1,50.0,1,50.0,68,308,133,1,2,0,3,1,71,2,Partidos
2578,Renato Tapia,pe PER,"CC,DF",Celta Vigo,es La Liga,27,1995,16.1,993,65,318,564,120,9,993,19,11,57.9,7,36.8,582,2624,1231,12,14,1,11,14,648,8,Partidos
2579,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,31.9,2522,254,1143,1286,109,20,2520,25,16,64.0,2,8.0,1516,9044,5323,40,14,0,15,12,1668,10,Partidos
2580,Florian Tardieu,fr FRA,CC,Troyes,fr Ligue 1,30,1992,11.2,870,36,218,503,158,11,867,12,7,58.3,3,25.0,650,3120,1385,20,22,4,12,12,584,17,Partidos
2581,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,26,1995,6.8,463,20,149,186,131,0,463,2,2,100.0,0,0.0,197,673,409,3,5,0,5,6,241,13,Partidos
2582,James Tarkowski,eng ENG,DF,Everton,eng Premier League,29,1992,38.0,2119,369,1090,926,113,81,2119,10,9,90.0,1,10.0,982,4413,2295,13,3,1,22,5,1209,11,Partidos
2583,Ciprian Tătărușanu,ro ROU,PO,Milan,it Serie A,36,1986,16.0,587,509,587,0,0,0,587,0,0,,0,,359,1963,1284,0,0,0,0,0,315,0,Partidos
2584,Niklas Tauer,de GER,"DF,CC",Mainz 05,de Bundesliga,21,2001,1.0,70,5,23,38,10,1,70,0,0,,0,,40,205,100,1,2,0,1,1,47,4,Partidos
2585,Nuno Tavares,pt POR,"DF,CC",Marseille,fr Ligue 1,22,2000,26.1,1779,45,361,685,765,88,1779,138,54,39.1,74,53.6,1213,8076,3913,96,68,19,75,67,1114,245,Partidos
2586,Marcus Tavernier,eng ENG,"CC,DL",Bournemouth,eng Premier League,23,1999,19.4,1008,37,200,390,450,59,1008,96,45,46.9,45,46.9,592,4060,2028,67,43,21,46,40,636,137,Partidos
2587,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,19,2002,12.2,687,46,190,301,204,9,687,13,4,30.8,7,53.8,399,2373,1198,25,26,2,14,7,377,57,Partidos
2588,Aurélien Tchouaméni,fr FRA,CC,Real Madrid,es La Liga,22,2000,23.5,1990,94,470,1234,298,29,1990,39,28,71.8,8,20.5,1291,6841,3344,41,43,4,24,12,1533,23,Partidos
2589,Mathys Tel,fr FRA,DL,Bayern Munich,de Bundesliga,17,2005,4.6,240,4,11,98,132,37,240,30,10,33.3,18,60.0,164,948,372,12,7,6,24,11,189,59,Partidos
2590,Semir Telalovic,de GER,"CC,DL",M'Gladbach,de Bundesliga,22,1999,0.1,4,0,0,1,3,0,4,0,0,,0,,3,19,6,0,0,0,1,1,4,0,Partidos
2591,Alex Telles,br BRA,DF,Sevilla,es La Liga,29,1992,15.9,880,57,287,348,252,11,880,28,14,50.0,13,46.4,400,1946,936,21,11,4,11,1,461,80,Partidos
2592,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,30,1992,37.2,1457,1076,1436,22,0,0,1457,0,0,,0,,963,4887,3425,0,0,0,1,1,851,0,Partidos
2593,Simon Terodde,de GER,DL,Schalke 04,de Bundesliga,34,1988,20.3,505,10,39,244,224,87,504,13,2,15.4,8,61.5,218,671,191,5,2,3,43,16,362,68,Partidos
2594,Filippo Terracciano,it ITA,"DF,CC",Hellas Verona,it Serie A,19,2003,9.1,439,21,110,224,113,9,439,12,6,50.0,3,25.0,217,1267,618,16,13,0,17,4,242,24,Partidos
2595,Pietro Terracciano,it ITA,PO,Fiorentina,it Serie A,32,1990,29.0,1135,893,1125,10,0,0,1135,1,1,100.0,0,0.0,602,3154,1984,0,0,0,1,0,612,0,Partidos
2596,Ramón Terrats,es ESP,CC,Villarreal,es La Liga,21,2000,9.1,528,18,95,284,151,16,528,29,15,51.7,13,44.8,330,1561,826,21,12,2,23,11,399,32,Partidos
2597,Ramón Terrats,es ESP,CC,Girona,es La Liga,21,2000,2.4,129,8,38,70,23,2,129,5,2,40.0,3,60.0,73,414,191,4,4,0,2,5,87,4,Partidos
2598,Martin Terrier,fr FRA,"DL,CC",Rennes,fr Ligue 1,25,1997,14.7,782,12,65,361,362,85,782,26,9,34.6,14,53.8,580,3282,1254,34,33,9,26,15,591,137,Partidos
2599,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,22,1999,10.4,824,26,220,341,272,9,824,27,16,59.3,8,29.6,484,3453,1961,49,28,4,14,7,511,61,Partidos
2600,Tetê,br BRA,DL,Leicester City,eng Premier League,22,2000,8.2,350,5,59,165,134,30,350,33,20,60.6,10,30.3,212,1624,708,22,11,15,19,13,237,55,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2601,Tetê,br BRA,"DL,CC",Lyon,fr Ligue 1,22,2000,12.3,649,3,58,252,351,60,649,54,21,38.9,28,51.9,506,3173,1322,49,28,27,31,15,482,130,Partidos
2602,Kenny Tete,nl NED,DF,Fulham,eng Premier League,26,1995,28.5,1896,107,556,877,489,30,1896,37,21,56.8,12,32.4,821,4563,2401,75,55,4,22,24,946,69,Partidos
2603,Florian Thauvin,fr FRA,"DL,CC",Udinese,it Serie A,29,1993,6.1,292,4,15,138,144,19,292,33,10,30.3,21,63.6,187,1209,518,19,19,5,19,8,216,49,Partidos
2604,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,22,2000,34.7,2856,222,1081,1644,141,40,2856,14,7,50.0,7,50.0,2313,14175,8082,37,35,0,15,5,2163,4,Partidos
2605,Malick Thiaw,de GER,DF,Milan,it Serie A,20,2001,15.1,1196,108,546,613,44,15,1196,4,1,25.0,2,50.0,732,3425,1896,6,10,0,4,4,824,2,Partidos
2606,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,20,2001,3.0,171,36,105,62,4,3,171,2,1,50.0,1,50.0,76,243,117,1,0,0,0,0,91,0,Partidos
2607,Jan Thielmann,de GER,DL,Köln,de Bundesliga,20,2002,9.7,373,7,46,146,192,31,373,35,19,54.3,13,37.1,230,1616,654,27,15,9,38,12,245,66,Partidos
2608,Sada Thioub,sn SEN,"DF,DL",Angers,fr Ligue 1,27,1995,11.8,640,14,116,301,234,21,640,35,16,45.7,16,45.7,474,2899,1288,23,22,5,15,20,447,78,Partidos
2609,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,21,2001,11.9,786,39,319,359,115,3,786,12,6,50.0,5,41.7,355,1374,610,10,8,1,9,8,414,13,Partidos
2610,Adrien Thomasson,fr FRA,CC,Strasbourg,fr Ligue 1,28,1993,10.4,640,9,88,305,249,50,640,16,8,50.0,6,37.5,481,2357,930,15,17,3,21,18,453,73,Partidos
2611,Adrien Thomasson,fr FRA,"CC,DL",Lens,fr Ligue 1,28,1993,14.2,707,24,124,342,246,47,707,18,12,66.7,2,11.1,554,2720,956,17,18,2,26,17,518,98,Partidos
2612,Morten Thorsby,no NOR,CC,Union Berlin,de Bundesliga,26,1996,9.3,297,28,85,118,94,23,297,2,0,0.0,2,100.0,115,385,116,0,2,0,15,15,127,21,Partidos
2613,Kristian Thorstvedt,no NOR,CC,Sassuolo,it Serie A,23,1999,12.6,629,20,97,366,178,36,629,15,7,46.7,2,13.3,339,1778,892,31,19,7,20,11,445,54,Partidos
2614,Khéphren Thuram,fr FRA,CC,Nice,fr Ligue 1,21,2001,28.3,1667,64,365,946,396,61,1667,77,46,59.7,24,31.2,1322,8692,4400,92,78,18,31,35,1223,77,Partidos
2615,Marcus Thuram,fr FRA,DL,M'Gladbach,de Bundesliga,24,1997,27.9,945,35,86,421,454,175,945,92,41,44.6,32,34.8,603,3764,1865,75,41,47,112,50,717,170,Partidos
2616,Alexis Tibidi,fr FRA,"DL,CC",Troyes,fr Ligue 1,18,2003,0.8,25,0,2,13,11,0,25,3,2,66.7,0,0.0,20,121,46,1,1,0,1,1,23,4,Partidos
2617,Youri Tielemans,be BEL,CC,Leicester City,eng Premier League,25,1997,26.0,1877,62,436,1080,382,14,1875,35,26,74.3,5,14.3,952,4043,2088,35,25,1,33,15,1309,56,Partidos
2618,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,25,1997,8.8,579,23,153,244,183,15,579,12,3,25.0,3,25.0,316,1802,837,25,12,3,7,0,338,31,Partidos
2619,Steffen Tigges,de GER,DL,Köln,de Bundesliga,24,1998,17.7,531,20,45,259,230,85,531,23,10,43.5,12,52.2,247,1262,526,20,7,10,32,21,340,81,Partidos
2620,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,22,1999,31.9,2514,304,1267,1222,57,24,2514,28,20,71.4,6,21.4,1980,11039,5931,21,13,0,23,10,1760,6,Partidos
2621,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,26,1995,10.4,498,48,175,179,151,12,498,9,3,33.3,5,55.6,191,721,342,8,6,4,10,6,223,43,Partidos
2622,Umut Tohumcu,de GER,"CC,DF",Hoffenheim,de Bundesliga,17,2004,3.0,125,6,26,67,33,1,125,6,1,16.7,5,83.3,59,285,106,2,4,0,6,2,60,4,Partidos
