Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Titular,Titular,Titular,Sup.,Sup.,Sup.,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Unnamed: 30_level_0
2530,Romain Philippoteaux,fr FRA,"CC,DL",Brest,fr Ligue 1,32,1988,17,581,34,17.0,6.5,8,53,0,9,18,7,0.53,3,11,-8,-1.24,-0.99,6.4,9.8,-3.3,-0.52,-0.37,Partidos
2531,Kalvin Phillips,eng ENG,CC,Leeds United,eng Premier League,24,1995,29,2428,84,71.0,27.0,28,87,25,1,1,0,1.83,46,34,+12,+0.44,+0.81,39.3,40.4,-1.1,-0.04,+0.06,Partidos
2532,Matt Phillips,sct SCO,CC,West Brom,eng Premier League,29,1991,33,1828,55,53.5,20.3,20,79,9,13,18,1,0.70,18,42,-24,-1.18,-0.22,20.8,37.0,-16.2,-0.80,+0.09,Partidos
2533,Nathaniel Phillips,eng ENG,DF,Liverpool,eng Premier League,23,1997,17,1456,86,42.6,16.2,15,90,15,2,53,13,2.24,29,11,+18,+1.11,+0.75,27.6,15.5,+12.0,+0.74,+0.17,Partidos
2534,Jaden Philogene Bidace,eng ENG,DL,Aston Villa,eng Premier League,18,2002,1,1,1,0.0,0.0,0,,0,1,1,6,3.00,0,0,0,0.00,-0.24,0.0,0.0,0.0,+3.33,+3.29,Partidos
2535,Edoardo Piana,it ITA,PO,Udinese,it Serie A,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2536,Krzysztof Piątek,pl POL,DL,Hertha BSC,de Bundesliga,25,1995,32,1630,51,53.3,18.1,18,73,3,14,23,0,1.06,20,27,-7,-0.39,-0.13,20.8,23.3,-2.5,-0.14,+0.06,Partidos
2537,Pablo Piatti,ar ARG,"CC,DL",Elche,es La Liga,31,1989,9,361,40,10.6,4.0,3,68,0,6,26,1,1.11,3,5,-2,-0.50,+0.06,4.9,3.3,+1.6,+0.41,+1.37,Partidos
2538,Cristiano Piccini,it ITA,DF,Atalanta,it Serie A,27,1992,1,59,59,1.7,0.7,0,,0,1,59,2,1.00,0,0,0,0.00,-1.15,0.5,0.3,+0.1,+0.22,-0.68,Partidos
2539,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,27,1992,3,67,22,2.0,0.7,0,,0,3,22,5,1.33,0,0,0,0.00,+0.08,0.8,1.1,-0.3,-0.40,-0.15,Partidos
2540,Stefano Piccinini,it ITA,DF,Sassuolo,it Serie A,17,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2541,Roberto Piccoli,it ITA,DL,Spezia,it Serie A,19,2001,20,703,35,20.6,7.8,8,63,1,12,17,12,0.60,10,16,-6,-0.77,-0.30,10.7,13.1,-2.4,-0.31,+0.23,Partidos
2542,Jordan Pickford,eng ENG,PO,Everton,eng Premier League,26,1994,31,2742,88,80.2,30.5,31,88,30,0,,2,1.61,38,39,-1,-0.03,-0.03,35.7,38.5,-2.8,-0.09,+0.12,Partidos
2543,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,31,1989,6,318,53,9.3,3.5,4,75,0,2,10,17,2.17,5,4,+1,+0.28,-0.88,6.9,3.6,+3.3,+0.94,+0.49,Partidos
2544,Amos Pieper,de GER,DF,Arminia,de Bundesliga,22,1998,30,2682,89,87.6,29.8,30,89,28,0,,0,1.03,22,47,-25,-0.84,-0.60,29.5,48.7,-19.1,-0.64,+0.49,Partidos
2545,Alexandre Pierre,ht HAI,PO,Strasbourg,fr Ligue 1,19,2001,0,,,,,0,,,0,,8,,,,,,,,,,,,Partidos
2546,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,fr Ligue 1,22,1998,29,2305,79,67.4,25.6,28,82,16,1,10,3,1.10,30,47,-17,-0.66,-0.74,29.8,40.4,-10.7,-0.42,-0.63,Partidos
2547,Erik Pieters,nl NED,"DF,CC",Burnley,eng Premier League,31,1988,20,1266,63,37.0,14.1,13,84,10,7,25,12,1.25,15,19,-4,-0.28,+0.47,15.2,20.8,-5.7,-0.40,0.00,Partidos
2548,Niccolò Pietra,it ITA,CC,Spezia,it Serie A,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2549,Tomás Pina Isla,es ESP,CC,Alavés,es La Liga,32,1987,33,2575,78,75.3,28.6,31,81,15,2,28,0,1.12,29,40,-11,-0.38,+0.68,32.3,33.4,-1.1,-0.04,+0.62,Partidos
2550,Andrea Pinamonti,it ITA,DL,Inter,it Serie A,21,1999,8,169,21,4.9,1.9,1,64,0,7,15,20,2.75,9,0,+9,+4.79,+3.55,6.1,0.7,+5.4,+2.86,+2.06,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2551,Simone Pinna,it ITA,DF,Cagliari,it Serie A,22,1997,0,,,,,0,,0,0,,9,,,,,,,,,,,,Partidos
2552,Yeremi Pino,es ESP,"DL,CC",Villarreal,es La Liga,17,2002,24,797,33,23.3,8.9,6,68,1,18,22,5,1.50,14,8,+6,+0.68,+0.33,13.2,11.0,+2.2,+0.25,-0.15,Partidos
2553,Carlo Pinsoglio,it ITA,PO,Juventus,it Serie A,30,1990,1,23,23,0.7,0.3,0,,0,1,23,34,3.00,2,2,0,0.00,-1.03,0.5,0.7,-0.2,-0.82,-1.76,Partidos
2554,Théo Pionnier,fr FRA,DF,Nice,fr Ligue 1,18,2002,0,,,,,0,,,0,,6,,,,,,,,,,,,Partidos
2555,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,33,1987,18,1481,82,43.3,16.5,18,82,13,0,,1,1.53,34,22,+12,+0.73,-0.90,30.9,16.5,+14.5,+0.88,+0.04,Partidos
2556,Lorenzo Pirola,it ITA,DF,Inter,it Serie A,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2557,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,34,1986,5,228,46,6.7,2.5,2,84,1,3,20,11,0.80,1,4,-3,-1.18,-0.82,2.5,5.5,-3.1,-1.21,-0.88,Partidos
2558,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,35,1985,11,455,41,14.9,5.1,5,73,3,6,15,17,3.00,11,3,+8,+1.58,+0.86,10.5,6.0,+4.4,+0.88,+0.18,Partidos
2559,Eugenio Pizzuto,mx MEX,CC,Lille,fr Ligue 1,18,2002,0,,,,,0,,,0,,9,,,,,,,,,,,,Partidos
2560,Marko Pjaca,hr CRO,"DL,CC",Genoa,it Serie A,25,1995,35,1418,41,41.5,15.8,15,66,3,20,22,0,1.09,20,29,-9,-0.57,-0.48,17.2,27.3,-10.0,-0.64,-0.11,Partidos
2561,Miralem Pjanić,ba BIH,CC,Barcelona,es La Liga,30,1990,19,627,33,18.3,7.0,6,67,1,13,17,17,2.00,10,6,+4,+0.57,-0.81,13.7,6.8,+6.9,+0.99,+0.16,Partidos
2562,Óscar Plano,es ESP,"CC,DL",Valladolid,es La Liga,29,1991,36,2517,70,73.6,28.0,30,81,11,6,17,0,0.83,24,43,-19,-0.68,-0.28,28.4,37.3,-8.9,-0.32,+0.07,Partidos
2563,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,28,1992,16,1071,67,35.0,11.9,12,78,6,4,33,7,1.13,17,13,+4,+0.34,+1.01,13.7,15.3,-1.6,-0.13,+0.05,Partidos
2564,Alassane Pléa,fr FRA,DL,M'Gladbach,de Bundesliga,27,1993,29,1803,62,58.9,20.0,19,80,7,10,28,1,1.41,39,28,+11,+0.55,+0.76,29.6,25.6,+4.1,+0.20,-0.17,Partidos
2565,Dani Plomer,es ESP,DL,Granada,es La Liga,21,1998,1,45,45,1.3,0.5,0,,0,1,45,1,0.00,0,0,0,0.00,+0.48,0.8,1.4,-0.6,-1.20,-0.81,Partidos
2566,Tommaso Pobega,it ITA,CC,Spezia,it Serie A,21,1999,20,1229,61,35.9,13.7,17,68,1,3,26,12,1.35,21,21,0,0.00,+0.82,17.4,20.4,-3.0,-0.22,+0.42,Partidos
2567,Daniel Podence,pt POR,"CC,DL",Wolves,eng Premier League,24,1995,24,1661,69,48.6,18.5,22,73,3,2,28,0,1.46,16,24,-8,-0.43,-0.02,16.9,20.0,-3.1,-0.17,+0.34,Partidos
2568,Suf Podgoreanu,il ISR,DL,Roma,it Serie A,18,2002,0,,,,,0,,0,0,,9,,,,,,,,,,,,Partidos
2569,Paul Pogba,fr FRA,"CC,DL",Manchester Utd,eng Premier League,27,1993,26,1897,73,55.5,21.1,21,85,17,5,23,3,1.81,36,26,+10,+0.47,-0.65,30.8,25.7,+5.1,+0.24,-0.55,Partidos
2570,Joel Pohjanpalo,fi FIN,DL,Union Berlin,de Bundesliga,25,1994,19,851,45,27.8,9.5,10,68,1,9,19,1,1.42,18,11,+7,+0.74,+0.74,16.1,9.8,+6.2,+0.66,+0.75,Partidos
2571,Joel Pohjanpalo,fi FIN,CC,Leverkusen,de Bundesliga,25,1994,1,6,6,0.2,0.1,0,,0,1,6,0,1.00,0,0,0,0.00,-0.41,0.0,0.0,0.0,0.00,-0.21,Partidos
2572,Andrea Poli,it ITA,CC,Bologna,it Serie A,30,1989,18,383,21,11.2,4.3,4,55,0,14,12,13,1.28,10,9,+1,+0.23,+0.68,6.6,7.7,-1.1,-0.27,-0.07,Partidos
2573,Matteo Politano,it ITA,"DL,CC",Napoli,it Serie A,26,1993,37,1908,52,55.8,21.2,22,72,4,15,22,1,2.00,49,26,+23,+1.08,-0.22,36.8,23.9,+12.9,+0.61,-0.12,Partidos
2574,Julian Pollersbeck,de GER,PO,Lyon,fr Ligue 1,25,1994,0,,,,,0,,,0,,33,,,,,,,,,,,,Partidos
2575,Jorge Pombo,es ESP,"DL,CC",Cádiz,es La Liga,26,1994,12,523,44,15.3,5.8,5,73,2,7,22,25,0.83,5,7,-2,-0.34,+0.28,4.4,9.2,-4.9,-0.84,-0.34,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2576,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,22,1997,10,575,58,18.8,6.4,7,77,2,3,11,11,1.90,14,5,+9,+1.41,+0.87,9.2,8.8,+0.4,+0.07,-0.17,Partidos
2577,Pere Pons,es ESP,CC,Alavés,es La Liga,27,1993,22,1186,54,34.7,13.2,12,81,6,10,22,3,0.87,13,23,-10,-0.76,-0.32,14.9,14.6,+0.3,+0.02,+0.33,Partidos
2578,Fabio Ponsi,it ITA,DF,Fiorentina,it Serie A,19,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Partidos
2579,Nick Pope,eng ENG,PO,Burnley,eng Premier League,28,1992,32,2880,90,84.2,32.0,32,90,32,0,,0,1.22,31,37,-6,-0.19,+2.48,32.8,44.6,-11.8,-0.37,+0.23,Partidos
2580,Manolo Portanova,it ITA,"CC,DL",Genoa,it Serie A,20,2000,3,66,22,1.9,0.7,0,,0,3,22,10,1.00,2,2,0,0.00,+0.30,1.4,1.9,-0.5,-0.63,-0.06,Partidos
2581,Manolo Portanova,it ITA,CC,Juventus,it Serie A,20,2000,2,70,35,2.0,0.8,1,55,0,1,15,14,2.00,2,1,+1,+1.29,+0.26,1.7,1.3,+0.4,+0.56,-0.37,Partidos
2582,Francisco Portillo,es ESP,"CC,DL",Getafe,es La Liga,30,1990,16,418,26,12.2,4.6,3,75,1,13,15,19,0.81,5,6,-1,-0.22,+0.20,6.0,6.5,-0.5,-0.11,+0.05,Partidos
2583,Portu,es ESP,"DL,CC",Real Sociedad,es La Liga,28,1992,37,2184,59,63.9,24.3,24,78,7,13,23,1,1.59,35,26,+9,+0.37,-0.50,33.0,28.0,+5.0,+0.21,-1.00,Partidos
2584,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,23,1997,26,2119,82,69.2,23.5,25,84,19,1,15,0,1.27,37,35,+2,+0.08,+0.47,35.0,33.8,+1.2,+0.05,+0.28,Partidos
2585,Sergio Postigo,es ESP,DF,Levante,es La Liga,31,1988,22,1623,74,47.5,18.0,19,84,15,3,10,7,1.18,22,28,-6,-0.33,-0.08,20.8,21.8,-0.9,-0.05,+0.55,Partidos
2586,Andreas Poulsen,dk DEN,DF,M'Gladbach,de Bundesliga,20,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2587,Yussuf Poulsen,dk DEN,DL,RB Leipzig,de Bundesliga,26,1994,27,1354,50,44.2,15.0,14,77,7,13,22,3,1.96,28,15,+13,+0.86,+0.07,27.6,14.3,+13.3,+0.88,-0.27,Partidos
2588,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,27,1992,14,491,35,14.4,5.5,4,83,1,10,16,18,1.21,6,6,0,0.00,+0.43,6.6,4.9,+1.7,+0.31,+0.71,Partidos
2589,Gaëtan Poussin,fr FRA,PO,Bordeaux,fr Ligue 1,21,1999,0,,,,,0,,,0,,38,,,,,,,,,,,,Partidos
2590,Darío Poveda,es ESP,DL,Getafe,es La Liga,23,1997,1,5,5,0.1,0.1,0,,0,1,5,3,1.00,0,0,0,0.00,+0.40,0.0,0.0,0.0,+0.08,+0.24,Partidos
2591,Alejandro Pozo Pozo,es ESP,"DF,DL",Sevilla,es La Liga,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2592,Alejandro Pozo Pozo,es ESP,"DF,CC",Eibar,es La Liga,21,1999,30,2190,73,64.0,24.3,24,87,21,6,19,0,0.63,17,38,-21,-0.86,-0.72,27.0,34.0,-7.0,-0.29,-0.76,Partidos
2593,Beñat Prados,es ESP,CC,Athletic Club,es La Liga,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2594,Dennis Praet,be BEL,CC,Leicester City,eng Premier League,26,1994,15,718,48,21.0,8.0,10,66,0,5,12,10,2.07,12,11,+1,+0.13,-0.44,11.3,8.8,+2.5,+0.31,+0.07,Partidos
2595,Sanjin Prcić,ba BIH,CC,Strasbourg,fr Ligue 1,26,1993,14,353,25,10.3,3.9,3,68,0,11,14,22,1.21,7,10,-3,-0.76,-0.59,7.3,6.4,+0.9,+0.23,+0.19,Partidos
2596,Nik Prelec,si SVN,DL,Sampdoria,it Serie A,19,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Partidos
2597,Nicolas de Préville,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,29,1991,33,1611,49,47.1,17.9,15,71,0,18,30,2,1.18,20,28,-8,-0.45,-0.15,21.9,26.9,-5.0,-0.28,+0.04,Partidos
2598,Isaac Price,nir NIR,CC,Everton,eng Premier League,16,2003,0,,,,,0,,,0,,2,,,,,,,,,,,,Partidos
2599,Manuel Prietl,at AUT,CC,Arminia,de Bundesliga,28,1991,28,2517,90,82.3,28.0,28,90,27,0,,1,1.00,20,43,-23,-0.82,-0.33,27.5,50.0,-22.5,-0.80,-0.58,Partidos
2600,Sebastian Prödl,at AUT,"DF,CC",Udinese,it Serie A,33,1987,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2601,Grischa Prömel,de GER,CC,Union Berlin,de Bundesliga,25,1995,24,1816,76,59.3,20.2,21,82,8,3,34,0,1.54,30,27,+3,+0.15,-0.14,26.7,23.9,+2.8,+0.14,+0.04,Partidos
2602,Davy Pröpper,nl NED,CC,Brighton,eng Premier League,28,1991,7,213,30,6.2,2.4,2,67,0,5,16,14,1.57,2,2,0,0.00,+0.17,2.7,2.9,-0.2,-0.07,-0.51,Partidos
2603,Ivan Provedel,it ITA,PO,Spezia,it Serie A,26,1994,29,2610,90,76.3,29.0,29,90,29,0,,2,0.97,38,55,-17,-0.59,-0.25,35.0,48.2,-13.2,-0.45,+0.14,Partidos
2604,Ruben Providence,fr FRA,DL,Roma,it Serie A,19,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,,Partidos
2605,Lorenzo Prso,fr FRA,DF,Nice,fr Ligue 1,19,2001,0,,,,,0,,,0,,2,,,,,,,,,,,,Partidos
2606,Antonio Puertas,es ESP,"DL,CC",Granada,es La Liga,28,1992,35,2170,62,63.5,24.1,22,81,14,13,30,0,1.23,24,40,-16,-0.66,-0.52,23.6,34.4,-10.8,-0.45,-0.14,Partidos
2607,Riqui Puig,es ESP,"CC,DL",Barcelona,es La Liga,20,1999,14,292,21,8.5,3.2,2,73,1,12,12,23,2.14,10,4,+6,+1.85,+0.67,6.4,4.6,+1.8,+0.55,-0.34,Partidos
2608,Erick Pulgar,cl CHI,CC,Fiorentina,it Serie A,26,1994,31,2002,65,58.5,22.2,21,85,16,10,23,3,1.13,28,30,-2,-0.09,+0.54,23.9,34.5,-10.5,-0.47,-0.09,Partidos
2609,Jorge Pulido,es ESP,DF,Huesca,es La Liga,29,1991,33,2885,87,84.4,32.1,32,89,29,1,39,3,0.94,30,45,-15,-0.47,+0.20,32.4,40.8,-8.4,-0.26,-0.07,Partidos
2610,Christian Pulisic,us USA,"DL,CC",Chelsea,eng Premier League,21,1998,27,1738,64,50.8,19.3,18,84,12,9,25,2,1.63,25,21,+4,+0.21,-0.76,31.9,17.9,+13.9,+0.72,-0.25,Partidos
2611,Ignacio Pussetto,ar ARG,DL,Udinese,it Serie A,24,1995,11,754,69,22.0,8.4,9,77,4,2,30,0,1.36,11,10,+1,+0.12,+0.69,9.9,6.0,+4.0,+0.47,+0.84,Partidos
2612,Fabio Quagliarella,it ITA,DL,Sampdoria,it Serie A,37,1983,33,2204,67,64.4,24.5,25,80,8,8,24,4,1.21,35,32,+3,+0.12,+0.49,28.7,35.8,-7.1,-0.29,-0.02,Partidos
2613,Robin Quaison,se SWE,"DL,CC",Mainz 05,de Bundesliga,26,1993,28,1476,53,48.2,16.4,18,72,3,10,18,2,1.00,24,31,-7,-0.43,+0.14,23.5,27.3,-3.8,-0.23,-0.32,Partidos
2614,Domingos Quina,pt POR,CC,Granada,es La Liga,20,1999,8,341,43,10.0,3.8,5,60,0,3,14,8,0.75,5,8,-3,-0.79,-0.35,3.9,4.3,-0.5,-0.12,+0.31,Partidos
2615,Quini,es ESP,DF,Granada,es La Liga,30,1989,19,1191,63,34.8,13.2,12,86,11,7,22,3,1.00,19,28,-9,-0.68,-0.32,15.4,21.2,-5.7,-0.43,-0.06,Partidos
2616,Quique,es ESP,"DL,CC",Eibar,es La Liga,30,1990,12,167,14,4.9,1.9,0,,0,12,14,21,0.17,2,4,-2,-1.08,-0.50,2.5,2.4,+0.1,+0.05,+0.07,Partidos
2617,Dani Raba,es ESP,"CC,DL",Villarreal,es La Liga,24,1995,5,150,30,4.4,1.7,1,61,0,4,22,18,1.20,3,2,+1,+0.60,+0.19,2.4,0.8,+1.6,+0.99,+0.66,Partidos
2618,Simone Rabbi,it ITA,"DL,DF",Bologna,it Serie A,18,2001,4,35,9,1.0,0.4,0,,0,4,9,9,0.50,1,1,0,0.00,+0.37,1.7,0.7,+0.9,+2.41,+2.64,Partidos
2619,Adrien Rabiot,fr FRA,CC,Juventus,it Serie A,25,1995,34,2313,68,67.6,25.7,25,84,18,9,24,1,2.03,49,28,+21,+0.82,-0.65,43.9,28.8,+15.1,+0.59,-1.03,Partidos
2620,Uroš Račić,rs SRB,CC,Valencia,es La Liga,22,1998,31,2187,71,63.9,24.3,25,83,15,6,19,2,1.26,28,35,-7,-0.29,-0.58,28.6,30.1,-1.5,-0.06,+0.54,Partidos
2621,Anthony Racioppi,ch SUI,PO,Dijon,fr Ligue 1,21,1998,21,1890,90,55.3,21.0,21,90,21,0,,13,0.57,16,33,-17,-0.81,+1.01,19.6,36.4,-16.8,-0.80,+0.49,Partidos
2622,Anthony Racioppi,ch SUI,PO,Lyon,fr Ligue 1,21,1998,0,,,,,0,,,0,,3,,,,,,,,,,,,Partidos
2623,Bogdan Racovitan,ro ROU,DF,Dijon,fr Ligue 1,20,2000,0,,,,,0,,,0,,6,,,,,,,,,,,,Partidos
2624,Nemanja Radoja,rs SRB,CC,Levante,es La Liga,27,1993,21,1121,53,32.8,12.5,13,78,8,8,14,4,1.10,18,22,-4,-0.32,-0.05,14.7,15.4,-0.7,-0.05,+0.43,Partidos
2625,Nemanja Radonjić,rs SRB,DL,Marseille,fr Ligue 1,24,1996,12,396,33,11.6,4.4,4,65,0,8,17,4,1.42,7,3,+4,+0.91,+0.82,5.4,5.9,-0.5,-0.11,-0.11,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2626,Nemanja Radonjić,rs SRB,"DL,CC",Hertha BSC,de Bundesliga,24,1996,12,611,51,20.0,6.8,5,78,2,7,31,1,1.17,8,6,+2,+0.29,+0.77,9.4,7.3,+2.1,+0.31,+0.59,Partidos
2627,Aleksandar Radovanović,rs SRB,DF,Lens,fr Ligue 1,26,1993,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,4,-4,-4.00,-4.14,0.4,2.5,-2.1,-2.07,-2.39,Partidos
2628,Ivan Radovanović,rs SRB,"DF,CC",Genoa,it Serie A,31,1988,33,2232,68,65.3,24.8,24,85,19,9,23,4,1.18,29,33,-4,-0.16,+0.37,23.1,38.3,-15.2,-0.61,-0.12,Partidos
2629,Ionuț Radu,ro ROU,PO,Inter,it Serie A,23,1997,2,135,68,3.9,1.5,1,90,1,1,45,33,3.00,5,1,+4,+2.67,+1.30,3.1,1.6,+1.5,+1.03,+0.13,Partidos
2630,Reinaldo Radu,ro ROU,DF,Parma,it Serie A,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2631,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,33,1986,31,2458,79,71.9,27.3,30,81,19,1,14,0,1.90,46,36,+10,+0.37,+0.74,42.4,31.7,+10.8,+0.39,+0.38,Partidos
2632,Boris Radunović,rs SRB,PO,Atalanta,it Serie A,24,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2633,Sidney Raebiger,de GER,CC,RB Leipzig,de Bundesliga,15,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2634,Rafa,es ESP,PO,Granada,es La Liga,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2635,Rafael,br BRA,PO,Spezia,it Serie A,38,1982,3,207,69,6.1,2.3,2,90,2,1,27,11,1.33,3,5,-2,-0.87,-0.37,3.0,6.3,-3.4,-1.46,-1.03,Partidos
2636,Hamza Rafia,tn TUN,CC,Juventus,it Serie A,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2637,Rafinha,br BRA,CC,Barcelona,es La Liga,27,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2638,Rafinha,br BRA,"CC,DL",Paris S-G,fr Ligue 1,27,1993,23,1361,59,39.8,15.1,15,74,2,8,31,4,2.09,31,8,+23,+1.52,-0.01,28.8,18.0,+10.8,+0.71,-0.54,Partidos
2639,Antonio Raimondo,it ITA,DL,Bologna,it Serie A,16,2004,1,1,1,0.0,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+0.37,0.2,0.0,+0.2,+15.86,+16.07,Partidos
2640,Predrag Rajković,rs SRB,PO,Reims,fr Ligue 1,24,1995,37,3285,89,96.1,36.5,37,89,36,0,,0,1.14,41,49,-8,-0.22,-0.22,30.7,57.5,-26.8,-0.73,-1.08,Partidos
2641,Jesuran Rak Sakyi,eng ENG,"DL,CC",Crystal Palace,eng Premier League,17,2002,0,,,,,0,,,0,,3,,,,,,,,,,,,Partidos
2642,Ivan Rakitić,hr CRO,CC,Sevilla,es La Liga,32,1988,37,2233,60,65.3,24.8,25,77,7,12,26,0,2.00,38,21,+17,+0.69,+0.46,36.2,23.6,+12.6,+0.51,-0.02,Partidos
2643,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,27,1993,5,304,61,8.9,3.4,3,84,2,2,27,12,0.80,3,7,-4,-1.18,-0.98,2.8,6.7,-3.8,-1.14,-0.99,Partidos
2644,Benito Raman,be BEL,"DL,CC",Schalke 04,de Bundesliga,25,1994,25,1246,50,40.7,13.8,13,74,3,12,23,4,0.36,8,35,-27,-1.95,-0.26,11.1,26.3,-15.2,-1.10,+0.16,Partidos
2645,Gastón Ramírez,uy URU,"DL,CC",Sampdoria,it Serie A,29,1990,25,969,39,28.3,10.8,10,62,1,15,23,10,1.24,16,19,-3,-0.28,-0.32,13.2,15.8,-2.7,-0.25,+0.05,Partidos
2646,Sandro Ramírez,es ESP,DL,Huesca,es La Liga,25,1995,20,1285,64,37.6,14.3,16,73,3,4,29,3,0.95,15,14,+1,+0.07,+0.91,13.6,13.7,0.0,0.00,+0.40,Partidos
2647,Pablo Ramon,es ESP,DF,Real Madrid,es La Liga,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2648,Santi Ramos Mingo,ar ARG,DF,Barcelona,es La Liga,18,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2649,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,34,1986,15,1275,85,37.3,14.2,15,85,13,0,,1,2.20,25,13,+12,+0.85,-0.29,25.8,14.7,+11.2,+0.79,+0.25,Partidos
2650,Aaron Ramsdale,eng ENG,PO,Sheffield Utd,eng Premier League,22,1998,38,3420,90,100.0,38.0,38,90,38,0,,0,0.61,20,63,-43,-1.13,,32.6,62.2,-29.6,-0.78,,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2651,Aaron Ramsey,wls WAL,CC,Juventus,it Serie A,29,1990,22,1089,50,31.8,12.1,13,67,1,9,24,8,2.18,31,11,+20,+1.65,+0.92,27.4,14.2,+13.2,+1.09,+0.25,Partidos
2652,Jacob Ramsey,eng ENG,CC,Aston Villa,eng Premier League,19,2001,22,626,28,18.3,7.0,6,70,0,16,13,8,1.45,9,10,-1,-0.14,-0.47,10.0,10.1,-0.1,-0.01,-0.06,Partidos
2653,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,19,2000,1,90,90,2.6,1.0,1,90,1,0,,13,0.00,0,9,-9,-9.00,-8.68,0.5,4.7,-4.2,-4.19,-3.99,Partidos
