Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Saques de esquina,Saques de esquina,Saques de esquina,Resultados,Resultados,Resultados,Unnamed: 24_level_0
1604,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,1992,33.5,2732,2623,100,68,0,8,2,13,0,0,0,0,2495,9,16,Partidos
1605,Iván Marcone,ar ARG,CC,Elche,es La Liga,30,1990,29.4,1521,1471,46,45,0,16,4,0,0,0,0,0,1319,4,19,Partidos
1606,Óscar de Marcos,es ESP,"DF,CC",Athletic Club,es La Liga,31,1989,16.9,774,646,126,7,0,3,58,119,0,0,0,0,571,2,23,Partidos
1607,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,1999,5.7,348,331,15,6,0,5,3,9,0,0,0,0,287,2,0,Partidos
1608,José Mari,es ESP,CC,Cádiz,es La Liga,32,1987,16.1,471,441,27,23,2,14,10,0,3,0,3,0,321,3,10,Partidos
1609,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,1993,10.0,630,622,8,6,0,2,0,1,0,0,0,0,552,0,2,Partidos
1610,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,1995,19.6,1128,1065,58,37,0,16,1,20,0,0,0,0,974,5,4,Partidos
1611,Mariano,do DOM,DL,Real Madrid,es La Liga,26,1993,5.7,107,96,11,0,0,2,0,2,0,0,0,0,75,0,4,Partidos
1612,Jordan Marié,fr FRA,CC,Dijon,fr Ligue 1,28,1991,15.9,773,751,20,12,0,9,15,1,7,1,6,0,635,2,9,Partidos
1613,Adrián Marín,es ESP,"DF,CC",Alavés,es La Liga,23,1997,1.0,55,44,10,1,0,0,1,9,0,0,0,0,38,1,2,Partidos
1614,Adrián Marín,es ESP,"DF,CC",Granada,es La Liga,23,1997,3.0,130,101,27,2,0,0,5,25,0,0,0,0,85,2,4,Partidos
1615,Răzvan Marin,ro ROU,CC,Cagliari,it Serie A,24,1996,32.9,1698,1451,239,103,1,8,161,9,119,36,65,0,1389,8,22,Partidos
1616,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,1994,23.2,1670,1631,37,34,0,11,2,3,0,0,0,0,1501,2,8,Partidos
1617,Marlon,br BRA,DF,Sassuolo,it Serie A,24,1995,19.4,1627,1584,41,39,0,5,0,0,0,0,0,0,1545,2,2,Partidos
1618,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,21,1999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
1619,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,1994,23.6,1739,1702,31,28,0,15,1,3,0,0,0,0,1612,6,3,Partidos
1620,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,1990,17.6,1018,961,57,57,0,0,0,0,0,0,0,0,891,0,5,Partidos
1621,Roger Martí,es ESP,DL,Levante,es La Liga,29,1991,24.4,519,466,48,0,3,4,12,0,0,0,0,0,357,5,24,Partidos
1622,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,24,1995,16.4,492,484,7,1,2,1,9,2,0,0,0,0,409,1,15,Partidos
1623,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,1997,17.1,866,701,163,24,0,2,54,138,1,0,0,0,675,2,17,Partidos
1624,Aarón Martín,es ESP,"DF,DL",Mainz 05,de Bundesliga,23,1997,2.9,173,130,43,1,0,0,21,39,3,0,2,0,120,0,6,Partidos
1625,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1998,1.1,41,33,7,3,0,1,3,4,0,0,0,0,31,1,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1626,Jonas Martin,fr FRA,CC,Rennes,fr Ligue 1,30,1990,5.4,383,369,14,11,0,4,2,1,0,0,0,0,340,0,7,Partidos
1627,Gabriel Martinelli,br BRA,DL,Arsenal,eng Premier League,19,2001,6.5,159,155,2,0,1,1,12,1,0,0,0,0,121,2,2,Partidos
1628,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,27,1992,38.0,1319,923,388,135,0,1,0,0,0,0,0,0,880,8,0,Partidos
1629,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,1991,28.0,1472,1377,88,79,1,37,10,9,0,0,0,0,1208,7,9,Partidos
1630,Javi Martínez,es ESP,"CC,DL",Osasuna,es La Liga,20,1999,5.1,157,154,2,0,0,1,7,0,0,0,0,0,104,1,3,Partidos
1631,Javi Martínez,es ESP,"DF,CC",Bayern Munich,de Bundesliga,31,1988,5.2,390,382,7,5,0,2,2,2,0,0,0,0,347,1,1,Partidos
1632,Josep Martinez,es ESP,PO,RB Leipzig,de Bundesliga,22,1998,1.0,50,43,7,1,0,1,0,0,0,0,0,0,38,0,0,Partidos
1633,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,22,1997,28.5,566,558,8,0,1,7,12,3,0,0,0,0,380,0,28,Partidos
1634,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,1989,6.0,297,281,15,13,0,11,0,2,0,0,0,0,245,1,1,Partidos
1635,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,1996,16.5,830,775,52,26,0,16,5,26,0,0,0,0,667,3,5,Partidos
1636,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,25,1995,17.2,624,618,5,2,1,0,28,2,0,0,0,0,516,1,13,Partidos
1637,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,1992,33.0,1578,1383,192,23,0,6,64,168,0,0,0,0,1312,3,28,Partidos
1638,Sylvain Marveaux,fr FRA,"CC,DL",Lorient,fr Ligue 1,34,1986,2.2,90,84,6,1,0,0,2,1,1,1,0,0,72,0,1,Partidos
1639,Marvin,es ESP,"DF,CC",Real Madrid,es La Liga,20,2000,1.5,85,74,10,0,0,0,4,10,0,0,0,0,68,1,3,Partidos
1640,Omar Mascarell,es ESP,CC,Schalke 04,de Bundesliga,27,1993,19.6,894,849,40,31,1,14,16,0,9,5,4,0,725,5,18,Partidos
1641,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,1986,28.5,1422,1359,58,43,0,30,8,15,0,0,0,0,1185,5,4,Partidos
1642,Jordi Masip,es ESP,PO,Valladolid,es La Liga,31,1989,25.0,802,492,304,87,0,1,0,0,0,0,0,0,422,6,0,Partidos
1643,Roberto Massimo,de GER,"DF,DL",Stuttgart,de Bundesliga,19,2000,8.4,286,234,50,0,1,0,10,49,0,0,0,0,215,2,12,Partidos
1644,Giuseppe Mastinu,it ITA,DL,Spezia,it Serie A,28,1991,0.4,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0,Partidos
1645,Arthur Masuaku,cd COD,"DF,CC",West Ham,eng Premier League,26,1993,11.2,566,517,46,0,0,4,41,46,0,0,0,0,443,3,21,Partidos
1646,Jaime Mata,es ESP,DL,Getafe,es La Liga,31,1988,22.6,598,571,25,0,0,2,35,9,0,0,0,0,389,2,22,Partidos
1647,Juan Mata,es ESP,"DL,CC",Manchester Utd,eng Premier League,32,1988,5.7,300,283,16,5,2,3,13,0,8,2,5,1,249,1,7,Partidos
1648,Pape Matar Sarr,sn SEN,CC,Metz,fr Ligue 1,17,2002,17.7,937,914,21,17,0,20,5,0,4,0,1,0,794,2,17,Partidos
1649,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,18,2002,3.5,88,86,2,2,0,0,0,0,0,0,0,0,69,0,0,Partidos
1650,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,23,1997,2.5,49,47,1,0,0,0,1,0,0,0,0,0,29,1,2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1651,Jean-Philippe Mateta,fr FRA,DL,Mainz 05,de Bundesliga,23,1997,11.1,238,208,29,0,0,0,4,0,0,0,0,0,168,1,8,Partidos
1652,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,31,1988,12.3,1026,984,39,36,1,11,4,3,0,0,0,0,921,3,7,Partidos
1653,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,1991,7.7,546,532,14,14,1,2,0,0,0,0,0,0,479,0,0,Partidos
1654,Rabbi Matondo,wls WAL,"DL,CC",Schalke 04,de Bundesliga,19,2000,2.4,41,41,0,0,0,1,0,0,0,0,0,0,34,0,0,Partidos
1655,Ryder Matos,br BRA,CC,Udinese,it Serie A,27,1993,0.1,8,8,0,0,0,0,2,0,0,0,0,0,6,0,0,Partidos
1656,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,2000,0.3,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Partidos
1657,Chrislain Matsima,fr FRA,"DF,DL",Monaco,fr Ligue 1,18,2002,3.9,267,255,11,6,0,2,1,5,0,0,0,0,235,1,1,Partidos
1658,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,1995,0.4,41,34,7,0,0,1,2,7,0,0,0,0,27,0,2,Partidos
1659,Neal Maupay,fr FRA,"DL,CC",Brighton,eng Premier League,23,1996,27.9,672,599,71,7,3,4,11,9,0,0,0,0,520,2,26,Partidos
1660,Tony Mauricio,fr FRA,CC,Lens,fr Ligue 1,26,1994,5.6,324,271,53,18,1,5,42,2,33,14,13,0,256,0,7,Partidos
1661,Stephy Mavididi,eng ENG,"DL,CC",Montpellier,fr Ligue 1,22,1998,22.6,494,480,11,0,0,3,30,6,0,0,0,0,377,3,24,Partidos
1662,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,1997,16.3,1081,931,146,42,0,27,5,104,0,0,0,0,848,4,14,Partidos
1663,Eric Maxim Choupo-Moting,cm CMR,"DL,CC",Bayern Munich,de Bundesliga,31,1989,9.1,222,214,7,0,1,0,2,1,0,0,0,0,174,1,12,Partidos
1664,Borja Mayoral,es ESP,DL,Roma,it Serie A,23,1997,17.2,372,342,30,2,0,7,7,2,1,0,0,0,291,0,11,Partidos
1665,Borja Mayoral,es ESP,DL,Real Madrid,es La Liga,23,1997,0.3,5,5,0,0,0,1,0,0,0,0,0,0,3,0,0,Partidos
1666,Youssef Maziz,fr FRA,"CC,DL",Metz,fr Ligue 1,22,1998,2.9,120,99,21,8,1,1,10,0,6,3,2,0,90,0,1,Partidos
1667,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,1989,0.6,11,10,1,0,0,0,2,1,0,0,0,0,7,0,0,Partidos
1668,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25,1995,18.2,1035,857,172,2,0,5,68,170,0,0,0,0,702,6,34,Partidos
1669,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,21,1998,26.4,1024,971,51,3,1,5,53,17,17,5,0,0,789,2,29,Partidos
1670,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25,1994,4.8,210,169,41,3,0,1,2,38,0,0,0,0,170,0,3,Partidos
1671,Jean-Manuel Mbom,de GER,"CC,DF",Werder Bremen,de Bundesliga,20,2000,12.9,365,337,27,2,1,4,20,25,0,0,0,0,245,1,16,Partidos
1672,Nathanael Mbuku,fr FRA,"CC,DL",Reims,fr Ligue 1,18,2002,24.6,578,549,24,4,4,2,43,3,14,8,3,0,439,5,13,Partidos
1673,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,32,1987,16.3,795,738,54,17,0,3,10,10,0,0,0,0,643,3,22,Partidos
1674,Oliver McBurnie,sct SCO,DL,Sheffield Utd,eng Premier League,24,1996,14.7,447,442,2,1,1,0,4,0,0,0,0,0,253,3,14,Partidos
1675,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,30,1989,30.0,1080,801,270,99,0,7,0,0,0,0,0,0,700,9,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1676,James McCarthy,ie IRL,CC,Crystal Palace,eng Premier League,29,1990,9.1,342,329,13,7,0,3,11,0,6,2,0,4,258,0,4,Partidos
1677,John McGinn,sct SCO,CC,Aston Villa,eng Premier League,25,1994,37.0,1439,1351,73,34,6,26,52,5,13,6,3,1,1102,15,22,Partidos
1678,David McGoldrick,ie IRL,"DL,CC",Sheffield Utd,eng Premier League,32,1987,26.6,947,919,24,4,1,7,21,13,0,0,0,0,697,4,18,Partidos
1679,Weston McKennie,us USA,CC,Juventus,it Serie A,21,1998,18.9,785,759,22,4,1,6,9,18,0,0,0,0,659,4,17,Partidos
1680,Dwight McNeil,eng ENG,CC,Burnley,eng Premier League,20,1999,34.1,1372,1202,158,72,2,16,242,12,73,70,0,0,936,12,48,Partidos
1681,Scott McTominay,sct SCO,CC,Manchester Utd,eng Premier League,23,1996,23.7,1320,1278,40,32,0,23,12,8,0,0,0,0,1139,2,18,Partidos
1682,Gary Medel,cl CHI,"DF,CC",Bologna,it Serie A,32,1987,5.7,342,325,17,13,0,1,0,4,0,0,0,0,314,0,2,Partidos
1683,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21,1999,22.3,1580,1515,63,49,0,29,4,14,0,0,0,0,1353,2,25,Partidos
1684,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,1997,7.1,320,225,94,5,0,1,8,89,0,0,0,0,199,1,13,Partidos
1685,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,1989,29.9,1130,1089,38,33,0,4,0,5,0,0,0,0,802,3,10,Partidos
1686,Joshua Mees,de GER,DL,Union Berlin,de Bundesliga,24,1996,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Partidos
1687,Admir Mehmedi,ch SUI,"CC,DL",Wolfsburg,de Bundesliga,29,1991,9.1,440,410,28,7,1,8,20,4,7,2,1,0,340,2,13,Partidos
1688,Soualiho Meïté,fr FRA,CC,Torino,it Serie A,26,1994,10.2,380,375,4,4,0,6,2,0,0,0,0,0,315,1,11,Partidos
1689,Soualiho Meïté,fr FRA,CC,Milan,it Serie A,26,1994,6.5,289,280,7,6,1,3,1,1,0,0,0,0,243,2,4,Partidos
1690,Hannibal Mejbri,tn TUN,CC,Manchester Utd,eng Premier League,17,2003,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Partidos
1691,Farid El Melali,dz ALG,"DL,CC",Angers,fr Ligue 1,23,1997,4.6,140,138,2,1,0,0,8,1,0,0,0,0,106,0,2,Partidos
1692,Filippo Melegoni,it ITA,"CC,DF",Genoa,it Serie A,21,1999,4.3,234,208,24,2,0,2,14,10,11,6,2,0,197,2,1,Partidos
1693,Gonzalo Melero,es ESP,"CC,DL",Levante,es La Liga,26,1994,20.6,1044,1016,26,13,1,4,3,7,0,0,0,0,920,2,13,Partidos
1694,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,1994,25.9,1303,1008,290,30,0,5,39,259,1,0,1,0,1036,5,34,Partidos
1695,Arthur Melo,br BRA,CC,Juventus,it Serie A,23,1996,12.9,1085,1054,29,25,0,9,3,1,3,2,0,0,1016,2,7,Partidos
1696,Memphis,nl NED,DL,Lyon,fr Ligue 1,26,1994,32.5,1292,1083,201,59,8,14,166,9,107,47,24,2,899,8,38,Partidos
1697,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,22,1998,14.4,611,444,167,7,0,0,44,160,0,0,0,0,433,0,23,Partidos
1698,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,1990,18.1,806,769,37,35,0,16,3,2,0,0,0,0,677,0,9,Partidos
1699,Thiago Mendes,br BRA,CC,Lyon,fr Ligue 1,28,1992,24.9,1486,1434,46,41,2,18,12,4,1,0,0,0,1299,6,7,Partidos
1700,Brais Méndez,es ESP,"CC,DL",Celta Vigo,es La Liga,23,1997,29.7,1193,1152,39,16,6,13,33,13,7,3,3,0,919,2,31,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1701,Édgar Méndez,es ESP,"CC,DL",Alavés,es La Liga,30,1990,23.2,475,437,32,2,0,6,62,21,1,0,0,0,259,6,19,Partidos
1702,Eñaut Mendía,es ESP,DL,Eibar,es La Liga,21,1999,0.7,11,11,0,0,0,0,2,0,0,0,0,0,4,0,2,Partidos
1703,Batista Mendy,fr FRA,CC,Nantes,fr Ligue 1,20,2000,0.8,38,37,1,1,0,0,0,0,0,0,0,0,32,0,0,Partidos
1704,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26,1994,10.6,666,578,87,3,0,1,30,82,2,0,2,0,540,1,12,Partidos
1705,Edouard Mendy,sn SEN,PO,Chelsea,eng Premier League,28,1992,30.5,1027,812,213,34,0,2,0,0,0,0,0,0,874,2,0,Partidos
1706,Edouard Mendy,sn SEN,PO,Rennes,fr Ligue 1,28,1992,1.0,29,21,8,2,0,0,0,0,0,0,0,0,24,0,0,Partidos
1707,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25,1995,24.5,1466,1292,171,9,0,10,35,162,0,0,0,0,1302,3,20,Partidos
1708,Nampalys Mendy,sn SEN,CC,Leicester City,eng Premier League,28,1992,16.2,976,966,9,8,0,1,1,1,0,0,0,0,886,1,9,Partidos
1709,Hamza Mendyl,ma MAR,"DL,DF",Schalke 04,de Bundesliga,22,1997,1.1,27,26,1,0,0,0,1,1,0,0,0,0,21,0,1,Partidos
1710,Levent Mercan,de GER,DL,Schalke 04,de Bundesliga,19,2000,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
1711,Jorge Meré,es ESP,DF,Köln,de Bundesliga,23,1997,14.4,683,662,21,13,0,4,1,0,0,0,0,0,596,0,2,Partidos
1712,Alex Meret,it ITA,PO,Napoli,it Serie A,23,1997,22.0,605,482,121,28,0,0,0,0,0,0,0,0,541,2,1,Partidos
1713,Mikel Merino,es ESP,CC,Real Sociedad,es La Liga,24,1996,23.9,1217,1172,29,26,8,9,21,2,1,0,0,0,908,16,23,Partidos
1714,Martín Merquelanz,es ESP,"CC,DL",Real Sociedad,es La Liga,25,1995,6.1,259,215,41,9,0,1,47,7,25,10,10,0,176,3,15,Partidos
1715,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,it Serie A,23,1997,4.6,147,134,12,6,0,0,1,6,0,0,0,0,116,1,0,Partidos
1716,Dries Mertens,be BEL,"DL,CC",Napoli,it Serie A,33,1987,16.2,488,428,58,8,3,2,64,0,26,2,21,0,352,2,17,Partidos
1717,Roque Mesa,es ESP,CC,Valladolid,es La Liga,31,1989,19.6,927,844,79,43,4,18,55,1,32,12,8,0,713,4,20,Partidos
1718,Illan Meslier,fr FRA,PO,Leeds United,eng Premier League,20,2000,35.0,1369,1016,350,83,0,3,0,0,0,0,0,0,1109,3,0,Partidos
1719,Lionel Messi,ar ARG,"DL,CC",Barcelona,es La Liga,33,1987,33.6,2402,2151,228,87,20,14,126,5,99,36,22,0,1954,23,40,Partidos
1720,Junior Messias,br BRA,"CC,DL",Crotone,it Serie A,29,1991,35.7,1214,1100,105,40,1,9,123,15,44,29,4,0,871,9,21,Partidos
1721,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,28,1991,16.4,1252,1105,145,10,0,10,48,135,0,0,0,0,1007,2,25,Partidos
1722,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,31,1988,7.9,480,450,29,13,0,12,3,16,0,0,0,0,406,1,3,Partidos
1723,Max Meyer,de GER,CC,Köln,de Bundesliga,24,1995,3.9,254,246,8,6,0,0,7,0,1,1,0,0,216,0,2,Partidos
1724,Omenuke Mfulu,cd COD,CC,Elche,es La Liga,26,1994,8.8,345,338,7,5,0,4,1,1,0,0,0,0,300,0,8,Partidos
1725,Míchel,es ESP,CC,Valladolid,es La Liga,32,1988,10.5,694,623,68,45,0,9,44,5,18,6,7,1,551,3,11,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1726,Jonas Michelbrink,de GER,CC,Hertha BSC,de Bundesliga,19,2001,0.4,14,13,1,1,0,0,0,0,0,0,0,0,10,0,1,Partidos
1727,Clément Michelin,fr FRA,DF,Lens,fr Ligue 1,23,1997,12.8,681,534,143,21,0,9,84,102,20,8,12,0,480,4,19,Partidos
1728,Edouard Michut,fr FRA,CC,Paris S-G,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Partidos
1729,Petar Mićin,rs SRB,CC,Udinese,it Serie A,21,1998,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,Partidos
1730,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,23,1996,17.1,931,856,74,35,0,6,7,39,0,0,0,0,741,1,7,Partidos
1731,Valentin Mihaila,ro ROU,"DL,CC",Parma,it Serie A,20,2000,7.8,192,185,7,0,1,3,14,5,2,1,1,0,124,0,10,Partidos
1732,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,22,1997,33.7,1686,1527,156,63,0,21,6,93,0,0,0,0,1435,3,17,Partidos
1733,Arkadiusz Milik,pl POL,DL,Marseille,fr Ligue 1,26,1994,13.6,305,268,37,3,0,1,7,3,1,0,1,0,228,0,14,Partidos
1734,Sergej Milinković-Savić,rs SRB,CC,Lazio,it Serie A,25,1995,30.5,1823,1767,44,19,4,25,57,24,1,0,0,0,1401,12,30,Partidos
1735,Vanja Milinković-Savić,rs SRB,PO,Torino,it Serie A,23,1997,5.0,176,126,49,17,0,2,0,0,0,0,0,0,116,1,0,Partidos
1736,Éder Militão,br BRA,DF,Real Madrid,es La Liga,22,1998,12.6,791,768,21,12,0,13,2,9,0,0,0,0,714,2,2,Partidos
1737,Luka Milivojević,rs SRB,CC,Crystal Palace,eng Premier League,29,1991,26.2,1341,1237,99,66,2,10,38,4,23,10,9,2,1091,5,16,Partidos
1738,Luis Milla,es ESP,CC,Granada,es La Liga,25,1994,13.9,544,484,54,33,2,5,35,1,17,5,7,0,416,6,10,Partidos
1739,Pere Milla,es ESP,"DL,CC",Elche,es La Liga,27,1992,22.0,595,566,25,3,4,3,9,5,2,1,0,0,428,4,32,Partidos
1740,Álex Millán,es ESP,DL,Villarreal,es La Liga,20,1999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Partidos
1741,Vincenzo Millico,it ITA,"DL,CC",Torino,it Serie A,19,2000,0.2,9,8,1,0,0,0,1,0,1,1,0,0,7,0,0,Partidos
1742,Enzo Millot,fr FRA,CC,Monaco,fr Ligue 1,18,2002,0.5,23,17,6,2,0,0,4,2,2,2,0,0,16,0,2,Partidos
1743,James Milner,eng ENG,"CC,DF",Liverpool,eng Premier League,34,1986,11.9,934,863,67,13,1,3,34,39,13,5,6,0,779,4,24,Partidos
1744,Santi Mina,es ESP,DL,Celta Vigo,es La Liga,24,1995,26.8,617,593,22,1,0,6,9,6,0,0,0,0,438,2,11,Partidos
1745,Yerry Mina,co COL,DF,Everton,eng Premier League,25,1994,21.5,1259,1226,32,28,0,6,0,1,0,0,0,0,1134,1,6,Partidos
1746,Takumi Minamino,jp JPN,CC,Southampton,eng Premier League,25,1995,7.9,261,257,1,0,0,1,9,0,0,0,0,0,183,3,13,Partidos
1747,Takumi Minamino,jp JPN,"CC,DL",Liverpool,eng Premier League,25,1995,3.3,142,137,5,0,0,1,3,1,0,0,0,0,111,0,6,Partidos
1748,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,27,1993,35.5,1696,1630,59,53,0,21,5,5,0,0,0,0,1314,7,12,Partidos
1749,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,21,1999,21.1,1683,1571,109,39,0,5,15,70,0,0,0,0,1545,3,22,Partidos
1750,Rafa Mir,es ESP,DL,Huesca,es La Liga,23,1997,32.0,457,421,26,0,0,5,21,3,0,0,0,0,249,10,21,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1751,Jorge Miramón,es ESP,DF,Levante,es La Liga,31,1989,19.2,1055,861,192,6,0,6,70,186,0,0,0,0,807,2,21,Partidos
1752,Aleksei Miranchuk,ru RUS,"CC,DL",Atalanta,it Serie A,24,1995,7.5,408,385,20,4,2,1,15,5,9,4,4,0,316,3,9,Partidos
1753,Juan Miranda,es ESP,DF,Betis,es La Liga,20,2000,18.4,952,757,189,14,0,2,56,175,0,0,0,0,691,6,19,Partidos
1754,Antonio Mirante,it ITA,PO,Roma,it Serie A,37,1983,12.8,392,277,115,32,0,0,0,0,0,0,0,0,311,0,1,Partidos
1755,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,20,1999,19.0,809,620,187,6,0,0,27,181,0,0,0,0,556,2,37,Partidos
1756,Aleksandar Mitrović,rs SRB,DL,Fulham,eng Premier League,25,1994,15.6,388,364,22,1,2,1,4,4,1,0,0,0,284,2,11,Partidos
1757,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,30,1990,30.9,1275,1221,53,49,0,12,0,4,0,0,0,0,1112,1,2,Partidos
1758,Maximilian Mittelstädt,de GER,"DF,DL",Hertha BSC,de Bundesliga,23,1997,20.0,1146,942,200,24,0,21,79,174,2,1,0,0,840,4,33,Partidos
1759,Henrikh Mkhitaryan,am ARM,"CC,DL",Roma,it Serie A,31,1989,30.5,1180,1146,27,7,13,7,53,16,4,2,1,0,893,7,49,Partidos
1760,Jakub Moder,pl POL,"DF,CC",Brighton,eng Premier League,21,1999,7.2,284,273,11,1,0,1,11,10,0,0,0,0,203,0,15,Partidos
1761,Anthony Modeste,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,32,1988,3.3,55,55,0,0,0,0,2,0,0,0,0,0,32,0,1,Partidos
1762,Anthony Modeste,fr FRA,DL,Köln,de Bundesliga,32,1988,2.5,43,39,4,0,0,0,0,0,0,0,0,0,25,0,0,Partidos
1763,Luka Modrić,hr CRO,CC,Real Madrid,es La Liga,34,1985,30.4,2312,2162,143,83,8,58,79,16,44,13,18,0,1979,7,35,Partidos
1764,Terem Moffi,ng NGA,DL,Lorient,fr Ligue 1,21,1999,23.0,387,343,42,0,1,1,5,0,0,0,0,0,264,2,3,Partidos
1765,Kevin Möhwald,de GER,CC,Werder Bremen,de Bundesliga,27,1993,17.3,986,916,66,52,1,12,30,3,11,1,6,0,825,4,20,Partidos
1766,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,34,1985,13.6,933,903,30,30,0,10,1,0,0,0,0,0,808,0,1,Partidos
1767,Dion Moise Sahi,ci CIV,"DL,CC",Strasbourg,fr Ligue 1,18,2001,1.0,32,30,2,0,0,0,0,0,1,0,0,0,23,0,1,Partidos
