RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
125,Aythami Artiles,es ESP,DF,Las Palmas,es La Liga,31.0,1986.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,19.0,0.0
126,Kwadwo Asamoah,gh GHA,DF,Juventus,it Serie A,28.0,1988.0,17.4,28.0,21.0,12.0,14.0,2.0,15.0,23.0,65.2,8.0,11.0,0.0,11.0,18.0,46.0,30.0,0.0
127,Takuma Asano,jp JPN,"DL,CC",Stuttgart,de Bundesliga,22.0,1994.0,8.0,7.0,5.0,3.0,3.0,1.0,2.0,8.0,25.0,6.0,7.0,0.0,7.0,3.0,10.0,2.0,0.0
128,Santiago Ascacíbar,ar ARG,CC,Stuttgart,de Bundesliga,20.0,1997.0,26.5,91.0,65.0,41.0,43.0,7.0,41.0,74.0,55.4,33.0,45.0,10.0,35.0,47.0,138.0,38.0,1.0
129,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,28.0,1989.0,23.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,20.0,4.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0
130,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,21.0,1996.0,20.5,26.0,17.0,7.0,13.0,6.0,11.0,26.0,42.3,15.0,15.0,0.0,15.0,9.0,35.0,2.0,0.0
131,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,29.0,1987.0,32.6,26.0,22.0,10.0,10.0,6.0,5.0,34.0,14.7,29.0,15.0,1.0,14.0,23.0,49.0,11.0,1.0
132,Benoît Assou-Ekotto,cm CMR,DF,Metz,fr Ligue 1,33.0,1984.0,11.7,12.0,9.0,5.0,6.0,1.0,5.0,15.0,33.3,10.0,7.0,4.0,3.0,46.0,58.0,21.0,0.0
133,Simon Asta,de GER,CC,Augsburg,de Bundesliga,16.0,2001.0,0.1,2.0,1.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
134,Davide Astori,it ITA,DF,Fiorentina,it Serie A,30.0,1987.0,25.0,47.0,31.0,33.0,13.0,1.0,18.0,29.0,62.1,11.0,29.0,17.0,12.0,51.0,98.0,131.0,2.0
135,Christian Atsu,gh GHA,"DL,CC",Newcastle Utd,eng Premier League,25.0,1992.0,19.8,17.0,16.0,10.0,7.0,0.0,7.0,20.0,35.0,13.0,35.0,5.0,30.0,13.0,30.0,27.0,1.0
136,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,28.0,1989.0,11.7,5.0,4.0,3.0,2.0,0.0,1.0,7.0,14.3,6.0,14.0,1.0,13.0,3.0,8.0,7.0,0.0
137,Pierre-Emerick Aubameyang,ga GAB,DL,Dortmund,de Bundesliga,28.0,1989.0,15.7,5.0,5.0,1.0,1.0,3.0,2.0,8.0,25.0,6.0,16.0,1.0,15.0,3.0,8.0,1.0,0.0
138,Jean-Kévin Augustin,fr FRA,DL,RB Leipzig,de Bundesliga,20.0,1997.0,14.1,16.0,11.0,4.0,11.0,1.0,3.0,7.0,42.9,4.0,17.0,1.0,16.0,4.0,20.0,4.0,0.0
139,Ludwig Augustinsson,se SWE,"DF,DL",Werder Bremen,de Bundesliga,23.0,1994.0,28.1,45.0,34.0,22.0,20.0,3.0,22.0,32.0,68.8,10.0,25.0,3.0,22.0,39.0,84.0,53.0,0.0
140,Yann Aurel Bisseck,de GER,"DF,CC",Köln,de Bundesliga,16.0,2000.0,1.7,2.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,3.0,5.0,8.0,0.0
141,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,24.0,1992.0,15.9,48.0,27.0,27.0,13.0,8.0,11.0,31.0,35.5,20.0,20.0,1.0,19.0,31.0,79.0,54.0,1.0
142,Charlie Austin,eng ENG,DL,Southampton,eng Premier League,28.0,1989.0,11.5,7.0,5.0,1.0,3.0,3.0,3.0,10.0,30.0,7.0,15.0,3.0,12.0,1.0,8.0,10.0,0.0
143,Danilo Avelar,br BRA,DF,Amiens,fr Ligue 1,28.0,1989.0,19.2,41.0,33.0,27.0,9.0,5.0,14.0,45.0,31.1,31.0,16.0,7.0,9.0,37.0,78.0,83.0,1.0
144,Felipe Avenatti,uy URU,DL,Bologna,it Serie A,24.0,1993.0,5.2,6.0,4.0,1.0,5.0,0.0,1.0,2.0,50.0,1.0,7.0,1.0,6.0,1.0,7.0,6.0,0.0
145,Durel Avounou,cg CGO,"DF,CC",Caen,fr Ligue 1,19.0,1997.0,7.2,16.0,11.0,6.0,9.0,1.0,5.0,17.0,29.4,12.0,12.0,1.0,11.0,10.0,26.0,25.0,0.0
146,Chidozie Awaziem,ng NGA,DF,Nantes,fr Ligue 1,20.0,1997.0,16.8,43.0,30.0,33.0,10.0,0.0,28.0,40.0,70.0,12.0,18.0,11.0,7.0,16.0,59.0,97.0,0.0
147,André Ayew,gh GHA,"CC,DL",West Ham,eng Premier League,27.0,1989.0,9.9,19.0,14.0,6.0,10.0,3.0,6.0,19.0,31.6,13.0,5.0,0.0,5.0,4.0,23.0,3.0,0.0
148,André Ayew,gh GHA,"CC,DL",Swansea City,eng Premier League,27.0,1989.0,10.6,15.0,10.0,3.0,10.0,2.0,2.0,13.0,15.4,11.0,13.0,1.0,12.0,5.0,20.0,8.0,0.0
149,Jordan Ayew,gh GHA,"DL,CC",Swansea City,eng Premier League,25.0,1991.0,31.7,82.0,60.0,20.0,35.0,27.0,15.0,54.0,27.8,39.0,43.0,3.0,40.0,24.0,106.0,20.0,1.0
150,Karim Azamoum,fr FRA,CC,Troyes,fr Ligue 1,27.0,1990.0,25.0,84.0,57.0,41.0,37.0,6.0,27.0,68.0,39.7,41.0,30.0,11.0,19.0,26.0,110.0,61.0,3.0
151,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,27.0,1989.0,37.0,80.0,59.0,47.0,26.0,7.0,27.0,54.0,50.0,27.0,48.0,22.0,26.0,54.0,134.0,135.0,1.0
152,Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,31.0,1986.0,12.9,41.0,27.0,29.0,8.0,4.0,13.0,35.0,37.1,22.0,13.0,2.0,11.0,15.0,56.0,37.0,1.0
153,Khouma Babacar,sn SEN,DL,Fiorentina,it Serie A,24.0,1993.0,5.0,4.0,4.0,3.0,0.0,1.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,2.0,6.0,5.0,0.0
154,Khouma Babacar,sn SEN,DL,Sassuolo,it Serie A,24.0,1993.0,8.3,10.0,6.0,2.0,4.0,4.0,2.0,6.0,33.3,4.0,8.0,0.0,8.0,3.0,13.0,1.0,0.0
155,Carlos Bacca,co COL,DL,Villarreal,es La Liga,30.0,1986.0,27.7,10.0,2.0,2.0,4.0,4.0,1.0,12.0,8.3,11.0,16.0,1.0,15.0,8.0,18.0,16.0,0.0
156,Milan Badelj,hr CRO,CC,Fiorentina,it Serie A,28.0,1989.0,26.1,71.0,41.0,26.0,38.0,7.0,28.0,71.0,39.4,43.0,48.0,2.0,46.0,71.0,142.0,52.0,3.0
157,Holger Badstuber,de GER,"DF,CC",Stuttgart,de Bundesliga,28.0,1989.0,24.1,44.0,32.0,29.0,14.0,1.0,22.0,39.0,56.4,17.0,27.0,14.0,13.0,41.0,85.0,111.0,4.0
158,Dylan Bahamboula,cg CGO,"DL,CC",Dijon,fr Ligue 1,22.0,1995.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Farès Bahlouli,fr FRA,"CC,DL",Lille,fr Ligue 1,22.0,1995.0,3.4,10.0,8.0,4.0,3.0,3.0,2.0,7.0,28.6,5.0,7.0,0.0,7.0,1.0,11.0,1.0,0.0
160,Stéphane Bahoken,cm CMR,DL,Strasbourg,fr Ligue 1,25.0,1992.0,18.5,16.0,11.0,3.0,8.0,5.0,4.0,22.0,18.2,18.0,18.0,1.0,17.0,9.0,25.0,1.0,0.0
161,Daniel Baier,de GER,CC,Augsburg,de Bundesliga,33.0,1984.0,28.2,83.0,62.0,38.0,40.0,5.0,46.0,83.0,55.4,37.0,26.0,5.0,21.0,57.0,140.0,41.0,1.0
162,Leon Bailey,jm JAM,"DL,DF",Leverkusen,de Bundesliga,19.0,1997.0,24.6,16.0,12.0,7.0,4.0,5.0,8.0,13.0,61.5,5.0,28.0,0.0,28.0,15.0,31.0,6.0,0.0
163,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23.0,1994.0,11.1,17.0,10.0,10.0,5.0,2.0,5.0,12.0,41.7,7.0,11.0,6.0,5.0,25.0,42.0,58.0,1.0
164,Leighton Baines,eng ENG,DF,Everton,eng Premier League,32.0,1984.0,21.2,25.0,13.0,18.0,3.0,4.0,9.0,14.0,64.3,5.0,18.0,6.0,12.0,25.0,50.0,56.0,0.0
165,Riad Bajić,ba BIH,"DL,CC",Udinese,it Serie A,23.0,1994.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
166,Marvin Bakalorz,de GER,CC,Hannover 96,de Bundesliga,27.0,1989.0,22.8,44.0,25.0,19.0,23.0,2.0,22.0,37.0,59.5,15.0,38.0,7.0,31.0,20.0,64.0,46.0,1.0
167,Cédric Bakambu,cd COD,DL,Villarreal,es La Liga,26.0,1991.0,14.0,10.0,7.0,3.0,6.0,1.0,1.0,7.0,14.3,6.0,9.0,1.0,8.0,3.0,13.0,27.0,0.0
168,Tiemoué Bakayoko,fr FRA,CC,Chelsea,eng Premier League,22.0,1994.0,23.6,64.0,41.0,25.0,32.0,7.0,16.0,48.0,33.3,32.0,23.0,6.0,17.0,37.0,101.0,38.0,4.0
169,Zakaria Bakkali,be BEL,"DL,CC",La Coruña,es La Liga,21.0,1996.0,10.1,12.0,10.0,7.0,4.0,1.0,4.0,14.0,28.6,10.0,5.0,0.0,5.0,4.0,16.0,6.0,0.0
170,Ridle Baku,de GER,CC,Mainz 05,de Bundesliga,19.0,1998.0,2.6,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,6.0,2.0,0.0
171,Keita Baldé,sn SEN,"DL,CC",Monaco,fr Ligue 1,22.0,1995.0,16.4,12.0,8.0,5.0,6.0,1.0,1.0,11.0,9.1,10.0,10.0,1.0,9.0,6.0,18.0,5.0,0.0
172,Sam Baldock,eng ENG,DL,Brighton,eng Premier League,28.0,1989.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Gareth Bale,wls WAL,"DL,CC",Real Madrid,es La Liga,28.0,1989.0,20.0,19.0,13.0,7.0,8.0,4.0,3.0,14.0,21.4,11.0,13.0,1.0,12.0,12.0,31.0,18.0,0.0
174,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,29.0,1988.0,17.2,34.0,24.0,17.0,13.0,4.0,15.0,27.0,55.6,12.0,24.0,5.0,19.0,17.0,51.0,61.0,0.0
175,Andrija Balić,hr CRO,CC,Udinese,it Serie A,19.0,1997.0,12.0,18.0,9.0,5.0,12.0,1.0,8.0,27.0,29.6,19.0,6.0,3.0,3.0,16.0,34.0,13.0,0.0
176,Iván Balliu,al ALB,DF,Metz,fr Ligue 1,25.0,1992.0,21.7,34.0,22.0,22.0,6.0,6.0,12.0,28.0,42.9,16.0,23.0,9.0,14.0,27.0,61.0,64.0,1.0
177,Fodé Ballo-Touré,sn SEN,DF,Lille,fr Ligue 1,20.0,1997.0,22.8,50.0,36.0,29.0,16.0,5.0,21.0,47.0,44.7,26.0,27.0,2.0,25.0,28.0,78.0,47.0,1.0
178,Florent Balmont,fr FRA,CC,Dijon,fr Ligue 1,37.0,1980.0,9.6,14.0,9.0,4.0,9.0,1.0,4.0,25.0,16.0,21.0,15.0,1.0,14.0,8.0,22.0,5.0,0.0
179,Leon Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29.0,1988.0,13.0,39.0,32.0,27.0,11.0,1.0,22.0,31.0,71.0,9.0,21.0,9.0,12.0,32.0,71.0,64.0,0.0
180,Mario Balotelli,it ITA,DL,Nice,fr Ligue 1,26.0,1990.0,25.2,7.0,4.0,1.0,3.0,3.0,0.0,6.0,0.0,6.0,9.0,2.0,7.0,8.0,15.0,26.0,0.0
181,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,27.0,1990.0,17.0,29.0,22.0,23.0,6.0,0.0,16.0,30.0,53.3,14.0,8.0,1.0,7.0,11.0,40.0,52.0,0.0
182,Jonathan Bamba,ci CIV,DL,Saint-Étienne,fr Ligue 1,21.0,1996.0,28.6,30.0,21.0,18.0,11.0,1.0,12.0,61.0,19.7,49.0,30.0,4.0,26.0,19.0,49.0,17.0,0.0
183,Yacine Bammou,ma MAR,"CC,DL",Nantes,fr Ligue 1,25.0,1991.0,8.1,18.0,11.0,6.0,10.0,2.0,4.0,14.0,28.6,10.0,16.0,4.0,12.0,6.0,24.0,9.0,0.0
184,Éver Banega,ar ARG,CC,Sevilla,es La Liga,29.0,1988.0,26.7,71.0,53.0,25.0,37.0,9.0,22.0,63.0,34.9,41.0,23.0,1.0,22.0,12.0,83.0,17.0,3.0
185,Mattia Bani,it ITA,DF,Chievo,it Serie A,23.0,1993.0,14.6,28.0,20.0,22.0,6.0,0.0,11.0,26.0,42.3,15.0,19.0,10.0,9.0,27.0,55.0,111.0,0.0
186,Beni Baningime,cd COD,CC,Everton,eng Premier League,18.0,1998.0,2.2,6.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,4.0,5.0,1.0,4.0,2.0,8.0,2.0,0.0
187,Léo Baptistão,br BRA,"DL,CC",Espanyol,es La Liga,24.0,1992.0,29.7,54.0,34.0,12.0,28.0,14.0,13.0,52.0,25.0,39.0,22.0,1.0,21.0,23.0,77.0,25.0,0.0
188,Sekou Baradji,fr FRA,CC,Amiens,fr Ligue 1,33.0,1984.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
189,Antonín Barák,cz CZE,CC,Udinese,it Serie A,22.0,1994.0,30.1,58.0,38.0,22.0,27.0,9.0,21.0,58.0,36.2,37.0,34.0,2.0,32.0,18.0,76.0,26.0,1.0
190,Andrea Barberis,it ITA,CC,Crotone,it Serie A,23.0,1993.0,33.7,80.0,44.0,33.0,42.0,5.0,16.0,68.0,23.5,52.0,52.0,5.0,47.0,58.0,138.0,67.0,1.0
191,Mariano Barbosa,ar ARG,PO,Villarreal,es La Liga,33.0,1984.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
192,Enis Bardhi,mk MKD,CC,Levante,es La Liga,22.0,1995.0,17.6,39.0,26.0,14.0,16.0,9.0,10.0,38.0,26.3,28.0,11.0,0.0,11.0,16.0,55.0,7.0,0.0
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,32.0,1985.0,12.5,17.0,16.0,9.0,7.0,1.0,4.0,11.0,36.4,7.0,22.0,6.0,16.0,22.0,39.0,77.0,0.0
194,Nicolò Barella,it ITA,CC,Cagliari,it Serie A,20.0,1997.0,32.8,92.0,69.0,37.0,43.0,12.0,25.0,78.0,32.1,53.0,48.0,6.0,42.0,45.0,137.0,53.0,0.0
195,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,28.0,1989.0,20.7,60.0,45.0,29.0,30.0,1.0,33.0,55.0,60.0,22.0,35.0,12.0,23.0,47.0,107.0,52.0,0.0
196,Ross Barkley,eng ENG,CC,Chelsea,eng Premier League,23.0,1993.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0
197,Aymen Barkok,ma MAR,"DL,CC",Eint Frankfurt,de Bundesliga,19.0,1998.0,3.5,11.0,11.0,6.0,4.0,1.0,5.0,7.0,71.4,2.0,8.0,2.0,6.0,2.0,13.0,3.0,0.0
198,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,27.0,1989.0,24.1,21.0,14.0,1.0,14.0,6.0,5.0,29.0,17.2,24.0,26.0,5.0,21.0,2.0,23.0,19.0,0.0
199,Harvey Barnes,eng ENG,"CC,DL",Leicester City,eng Premier League,19.0,1997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Antonio Barragán,es ESP,DF,Betis,es La Liga,30.0,1987.0,26.4,59.0,42.0,40.0,11.0,8.0,24.0,36.0,66.7,12.0,22.0,5.0,17.0,24.0,83.0,66.0,0.0
201,Antonio Barreca,it ITA,DF,Torino,it Serie A,22.0,1995.0,5.2,9.0,8.0,3.0,5.0,1.0,4.0,4.0,100.0,0.0,3.0,0.0,3.0,5.0,14.0,16.0,0.0
202,Édgar Barreto,py PAR,CC,Sampdoria,it Serie A,33.0,1984.0,21.8,67.0,42.0,23.0,32.0,12.0,18.0,70.0,25.7,52.0,45.0,2.0,43.0,21.0,88.0,29.0,3.0
203,Barri,es ESP,"CC,DL",Getafe,es La Liga,21.0,1995.0,1.3,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0
204,Musa Barrow,gm GAM,DL,Atalanta,it Serie A,18.0,1998.0,4.9,5.0,2.0,1.0,3.0,1.0,2.0,4.0,50.0,2.0,2.0,0.0,2.0,1.0,6.0,2.0,0.0
205,Gareth Barry,eng ENG,CC,West Brom,eng Premier League,36.0,1981.0,21.4,35.0,19.0,17.0,14.0,4.0,15.0,45.0,33.3,30.0,19.0,11.0,8.0,14.0,49.0,34.0,0.0
206,Fin Bartels,de GER,DL,Werder Bremen,de Bundesliga,30.0,1987.0,12.5,12.0,9.0,4.0,3.0,5.0,4.0,12.0,33.3,8.0,5.0,1.0,4.0,7.0,19.0,1.0,1.0
207,Kyle Bartley,eng ENG,DF,Swansea City,eng Premier League,26.0,1991.0,2.6,3.0,2.0,3.0,0.0,0.0,2.0,2.0,100.0,0.0,6.0,6.0,0.0,4.0,7.0,21.0,0.0
208,Marc Bartra,es ESP,DF,Betis,es La Liga,26.0,1991.0,15.8,38.0,28.0,30.0,8.0,0.0,21.0,39.0,53.8,18.0,19.0,10.0,9.0,32.0,70.0,97.0,1.0
209,Marc Bartra,es ESP,DF,Dortmund,de Bundesliga,26.0,1991.0,9.0,28.0,19.0,16.0,12.0,0.0,15.0,24.0,62.5,9.0,14.0,2.0,12.0,28.0,56.0,43.0,1.0
210,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,36.0,1981.0,16.1,26.0,15.0,14.0,11.0,1.0,9.0,16.0,56.3,7.0,14.0,7.0,7.0,17.0,43.0,46.0,0.0
211,Daniele Baselli,it ITA,CC,Torino,it Serie A,25.0,1992.0,28.0,63.0,33.0,23.0,36.0,4.0,20.0,56.0,35.7,36.0,29.0,5.0,24.0,57.0,120.0,40.0,1.0
212,Nicolas Basin,fr FRA,DF,Metz,fr Ligue 1,19.0,1998.0,3.5,9.0,7.0,5.0,3.0,1.0,4.0,9.0,44.4,5.0,6.0,3.0,3.0,8.0,17.0,14.0,0.0
213,Dušan Basta,rs SRB,DF,Lazio,it Serie A,32.0,1984.0,8.6,9.0,7.0,4.0,3.0,2.0,6.0,14.0,42.9,8.0,10.0,3.0,7.0,13.0,22.0,15.0,0.0
214,Gil Bastião Dias,pt POR,"DL,CC",Fiorentina,it Serie A,20.0,1996.0,13.2,49.0,31.0,28.0,15.0,6.0,19.0,48.0,39.6,29.0,23.0,0.0,23.0,19.0,68.0,12.0,1.0
215,Gil Bastião Dias,pt POR,CC,Monaco,fr Ligue 1,20.0,1996.0,0.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
216,Samuel Bastien,cd COD,CC,Chievo,it Serie A,20.0,1996.0,15.1,17.0,13.0,7.0,8.0,2.0,7.0,23.0,30.4,16.0,23.0,2.0,21.0,18.0,35.0,25.0,0.0
217,Borja Bastón,es ESP,DL,Málaga,es La Liga,24.0,1992.0,10.9,9.0,7.0,1.0,6.0,2.0,1.0,13.0,7.7,12.0,7.0,0.0,7.0,3.0,12.0,5.0,0.0
218,Alessandro Bastoni,it ITA,DF,Atalanta,it Serie A,18.0,1999.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
219,Bastos,ao ANG,DF,Lazio,it Serie A,26.0,1991.0,15.6,33.0,24.0,19.0,13.0,1.0,19.0,30.0,63.3,11.0,13.0,8.0,5.0,24.0,57.0,67.0,0.0
220,Michy Batshuayi,be BEL,DL,Chelsea,eng Premier League,23.0,1993.0,4.0,5.0,4.0,2.0,3.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0
221,Michy Batshuayi,be BEL,DL,Dortmund,de Bundesliga,23.0,1993.0,9.3,8.0,6.0,1.0,4.0,3.0,2.0,4.0,50.0,2.0,4.0,0.0,4.0,0.0,8.0,5.0,0.0
222,Moritz Bauer,at AUT,"DF,CC",Stoke City,eng Premier League,25.0,1992.0,14.5,24.0,17.0,17.0,7.0,0.0,10.0,26.0,38.5,16.0,9.0,1.0,8.0,12.0,36.0,48.0,0.0
223,Robert Bauer,de GER,"DF,DL",Werder Bremen,de Bundesliga,22.0,1995.0,10.6,31.0,25.0,21.0,9.0,1.0,15.0,25.0,60.0,10.0,8.0,2.0,6.0,21.0,52.0,25.0,2.0
224,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,27.0,1990.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,6.0
225,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21.0,1996.0,29.0,87.0,71.0,55.0,29.0,3.0,56.0,75.0,74.7,19.0,50.0,21.0,29.0,34.0,121.0,132.0,1.0
226,Julian Baumgartlinger,at AUT,"CC,DF",Leverkusen,de Bundesliga,29.0,1988.0,15.5,47.0,37.0,21.0,21.0,5.0,14.0,29.0,48.3,15.0,25.0,2.0,23.0,18.0,65.0,23.0,0.0
227,Jon Bautista,es ESP,"DL,CC",Real Sociedad,es La Liga,22.0,1995.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
228,Paul Baysse,fr FRA,DF,Málaga,es La Liga,29.0,1988.0,13.8,25.0,16.0,21.0,3.0,1.0,10.0,17.0,58.8,7.0,10.0,6.0,4.0,20.0,45.0,84.0,0.0
229,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,29.0,1988.0,6.3,4.0,2.0,3.0,1.0,0.0,1.0,5.0,20.0,4.0,4.0,3.0,1.0,7.0,11.0,38.0,1.0
230,Noah Joel Sarenren Bazee,ng NGA,"DL,CC",Hannover 96,de Bundesliga,20.0,1996.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0
231,Hervé Bazile,ht HAI,"CC,DL",Caen,fr Ligue 1,27.0,1990.0,9.7,21.0,15.0,9.0,7.0,5.0,5.0,15.0,33.3,10.0,22.0,0.0,22.0,15.0,36.0,8.0,0.0
232,Riechedly Bazoer,nl NED,CC,Wolfsburg,de Bundesliga,20.0,1996.0,6.6,8.0,7.0,5.0,2.0,1.0,2.0,4.0,50.0,2.0,2.0,1.0,1.0,8.0,16.0,4.0,1.0
233,Enrico Bearzotti,it ITA,"DF,DL",Hellas Verona,it Serie A,20.0,1996.0,4.6,3.0,2.0,2.0,0.0,1.0,1.0,4.0,25.0,3.0,3.0,1.0,2.0,4.0,7.0,18.0,0.0
234,Claudio Beauvue,gp GLP,DL,Leganés,es La Liga,29.0,1988.0,18.6,5.0,3.0,2.0,2.0,1.0,1.0,12.0,8.3,11.0,7.0,0.0,7.0,2.0,7.0,16.0,0.0
235,Bebé,cv CPV,"CC,DL",Eibar,es La Liga,27.0,1990.0,4.1,9.0,7.0,1.0,4.0,4.0,3.0,8.0,37.5,5.0,5.0,0.0,5.0,3.0,12.0,1.0,0.0
236,Ihlas Bebou,tg TOG,"CC,DL",Hannover 96,de Bundesliga,23.0,1994.0,23.8,37.0,29.0,15.0,17.0,5.0,14.0,27.0,51.9,13.0,34.0,3.0,31.0,24.0,61.0,27.0,0.0
237,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,30.0,1987.0,21.4,46.0,29.0,27.0,16.0,3.0,21.0,31.0,67.7,10.0,32.0,2.0,30.0,19.0,65.0,46.0,1.0
238,Henri Bedimo,cm CMR,"DF,DL",Marseille,fr Ligue 1,33.0,1984.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
239,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,21.0,1996.0,4.7,6.0,3.0,6.0,0.0,0.0,3.0,6.0,50.0,3.0,2.0,1.0,1.0,5.0,11.0,27.0,0.0
240,Asmir Begović,ba BIH,PO,Bournemouth,eng Premier League,30.0,1987.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,16.0,7.0
241,Valon Behrami,ch SUI,CC,Udinese,it Serie A,32.0,1985.0,15.5,63.0,46.0,30.0,27.0,6.0,8.0,44.0,18.2,36.0,47.0,15.0,32.0,22.0,85.0,19.0,0.0
242,Vid Belec,si SVN,PO,Benevento,it Serie A,27.0,1990.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0
243,Vid Belec,si SVN,PO,Sampdoria,it Serie A,27.0,1990.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
244,Ishak Belfodil,dz ALG,DL,Werder Bremen,de Bundesliga,25.0,1992.0,15.0,7.0,6.0,2.0,3.0,2.0,0.0,3.0,0.0,3.0,10.0,1.0,9.0,1.0,8.0,9.0,0.0
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,25.0,1991.0,24.2,36.0,25.0,23.0,13.0,0.0,27.0,39.0,69.2,12.0,35.0,18.0,17.0,46.0,82.0,123.0,2.0
246,Karim Bellarabi,de GER,"CC,DL",Leverkusen,de Bundesliga,27.0,1990.0,12.7,22.0,17.0,10.0,9.0,3.0,10.0,19.0,52.6,9.0,26.0,1.0,25.0,13.0,35.0,5.0,0.0
247,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,22.0,1995.0,33.9,57.0,43.0,36.0,12.0,9.0,25.0,52.0,48.1,27.0,42.0,8.0,34.0,23.0,80.0,89.0,4.0
248,François Bellugou,fr FRA,CC,Troyes,fr Ligue 1,30.0,1987.0,24.2,48.0,33.0,23.0,21.0,4.0,21.0,49.0,42.9,28.0,20.0,6.0,14.0,28.0,76.0,45.0,0.0
249,Andrea Belotti,it ITA,DL,Torino,it Serie A,23.0,1993.0,29.8,32.0,23.0,9.0,15.0,8.0,3.0,30.0,10.0,27.0,14.0,1.0,13.0,6.0,38.0,19.0,1.0
