RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
686,Papakouli Diop,sn SEN,CC,Espanyol,es La Liga,31.0,1986.0,2.9,0,1.0,0,0.0,0.34,0.0,0.0,,24.5,0.0,0,0,0.0,0.0,0.03,0.0,0.0
687,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,31.0,1986.0,10.4,0,14.0,1,7.1,1.34,0.1,0.0,0.0,16.3,0.0,0,0,1.0,1.0,0.07,-1.0,-1.0
688,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,19.0,1997.0,14.9,1,10.0,3,30.0,0.67,0.2,0.1,0.33,24.9,0.0,0,0,0.8,0.8,0.08,0.2,0.2
689,Djené,tg TOG,DF,Getafe,es La Liga,25.0,1991.0,36.0,1,11.0,2,18.2,0.31,0.06,0.09,0.5,15.3,0.0,0,0,0.7,0.7,0.07,0.3,0.3
690,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,24.0,1992.0,26.8,0,8.0,2,25.0,0.3,0.07,0.0,0.0,25.5,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
691,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,22.0,1994.0,28.0,0,18.0,2,11.1,0.64,0.07,0.0,0.0,13.2,0.0,0,0,1.6,1.6,0.09,-1.6,-1.6
692,Papy Djilobodji,sn SEN,DF,Dijon,fr Ligue 1,28.0,1988.0,30.0,0,18.0,4,22.2,0.6,0.13,0.0,0.0,12.9,1.0,0,0,1.4,1.4,0.08,-1.4,-1.4
693,Berat Djimsiti,al ALB,DF,Benevento,it Serie A,24.0,1993.0,30.0,0,9.0,2,22.2,0.3,0.07,0.0,0.0,9.9,0.0,0,0,1.0,1.0,0.12,-1.0,-1.0
694,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,25.0,1992.0,36.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
695,Keagan Dolly,za RSA,"CC,DL",Montpellier,fr Ligue 1,24.0,1993.0,9.8,1,22.0,7,31.8,2.25,0.72,0.05,0.14,23.6,0.0,0,0,1.7,1.7,0.08,-0.7,-0.7
696,Jaume Doménech,es ESP,PO,Valencia,es La Liga,26.0,1990.0,5.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
697,Jean-Luc Dompé,fr FRA,DL,Amiens,fr Ligue 1,21.0,1995.0,0.3,0,1.0,0,0.0,3.1,0.0,0.0,,15.7,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
698,Giulio Donati,it ITA,"DF,DL",Mainz 05,de Bundesliga,27.0,1990.0,25.4,0,10.0,2,20.0,0.39,0.08,0.0,0.0,24.3,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3
699,Ji Dong-won,kr KOR,"DL,CC",Augsburg,de Bundesliga,26.0,1991.0,0.2,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
700,Anastasios Donis,gr GRE,"CC,DL",Stuttgart,de Bundesliga,20.0,1996.0,10.5,2,38.0,15,39.5,3.6,1.42,0.05,0.13,20.8,3.0,0,0,4.4,4.4,0.12,-2.4,-2.4
701,Gianluigi Donnarumma,it ITA,PO,Milan,it Serie A,18.0,1999.0,38.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
702,Godfred Donsah,gh GHA,CC,Bologna,it Serie A,21.0,1996.0,19.9,2,24.0,6,25.0,1.2,0.3,0.08,0.33,22.3,0.0,0,0,1.3,1.3,0.05,0.7,0.7
703,Dória,br BRA,DF,Marseille,fr Ligue 1,22.0,1994.0,0.9,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
704,Niklas Dorsch,de GER,CC,Bayern Munich,de Bundesliga,19.0,1998.0,1.0,1,1.0,1,100.0,1.0,1.0,1.0,1.0,9.9,0.0,0,0,0.4,0.4,0.42,0.6,0.6
705,Gabriel Dos Santos,br BRA,DF,Troyes,fr Ligue 1,19.0,1997.0,0.9,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
706,Mauro dos Santos,ar ARG,DF,Leganés,es La Liga,28.0,1989.0,10.9,0,1.0,1,100.0,0.09,0.09,0.0,0.0,9.2,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
707,Mathieu Dossevi,tg TOG,"DL,CC",Metz,fr Ligue 1,29.0,1988.0,27.9,1,32.0,10,31.3,1.15,0.36,0.03,0.1,21.2,1.0,0,0,2.3,2.3,0.07,-1.3,-1.3
708,Abdoulaye Doucouré,ml MLI,CC,Watford,eng Premier League,24.0,1993.0,36.9,7,47.0,17,36.2,1.27,0.46,0.15,0.41,20.7,0.0,0,0,3.5,3.5,0.08,3.5,3.5
709,Cheick Doukouré,ci CIV,CC,Levante,es La Liga,24.0,1992.0,11.4,1,19.0,1,5.3,1.67,0.09,0.05,1.0,20.1,0.0,0,0,1.1,1.1,0.06,-0.1,-0.1
710,Mohamed Dräger,tn TUN,"CC,DL",Freiburg,de Bundesliga,21.0,1996.0,0.6,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
711,Aleksandar Dragović,at AUT,DF,Leicester City,eng Premier League,26.0,1991.0,8.5,0,1.0,0,0.0,0.12,0.0,0.0,,8.6,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
712,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,26.0,1991.0,0.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
713,Bartłomiej Drągowski,pl POL,PO,Fiorentina,it Serie A,19.0,1997.0,2.4,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
714,Boukary Dramé,sn SEN,"DF,CC",SPAL,it Serie A,32.0,1985.0,1.1,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
715,Julian Draxler,de GER,"CC,DL",Paris S-G,fr Ligue 1,23.0,1993.0,18.9,4,23.0,9,39.1,1.21,0.48,0.17,0.44,14.1,0.0,0,0,3.7,3.7,0.16,0.3,0.3
716,Danny Drinkwater,eng ENG,CC,Chelsea,eng Premier League,27.0,1990.0,5.9,1,6.0,2,33.3,1.02,0.34,0.17,0.5,22.7,0.0,0,0,0.2,0.2,0.03,0.8,0.8
717,Josip Drmić,ch SUI,"DL,CC",M'Gladbach,de Bundesliga,24.0,1992.0,5.2,4,17.0,5,29.4,3.28,0.96,0.24,0.8,13.2,0.0,0,0,2.5,2.5,0.15,1.5,1.5
718,Rick van Drongelen,nl NED,DF,Hamburger SV,de Bundesliga,18.0,1998.0,16.0,0,5.0,1,20.0,0.31,0.06,0.0,0.0,9.8,0.0,0,0,0.6,0.6,0.11,-0.6,-0.6
719,Óscar Duarte,cr CRC,DF,Espanyol,es La Liga,28.0,1989.0,11.0,0,3.0,0,0.0,0.27,0.0,0.0,,10.0,0.0,0,0,0.6,0.6,0.19,-0.6,-0.6
720,Rubén Duarte,es ESP,DF,Alavés,es La Liga,21.0,1995.0,23.8,0,8.0,0,0.0,0.34,0.0,0.0,,22.7,0.0,0,0,0.8,0.8,0.1,-0.8,-0.8
721,Leo Dubois,fr FRA,DF,Nantes,fr Ligue 1,22.0,1994.0,33.6,3,45.0,11,24.4,1.34,0.33,0.07,0.27,22.6,5.0,0,0,2.1,2.1,0.05,0.9,0.9
722,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,28.0,1989.0,12.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
723,Ondrej Duda,sk SVK,CC,Hertha BSC,de Bundesliga,22.0,1994.0,8.3,1,8.0,3,37.5,0.97,0.36,0.13,0.33,19.1,0.0,0,0,1.1,1.1,0.13,-0.1,-0.1
724,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,25.0,1992.0,36.6,0,28.0,4,14.3,0.77,0.11,0.0,0.0,10.0,0.0,0,0,2.3,2.3,0.08,-2.3,-2.3
725,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,25.0,1991.0,17.8,0,4.0,0,0.0,0.22,0.0,0.0,,14.2,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3
726,Alfred Duncan,gh GHA,CC,Sassuolo,it Serie A,24.0,1993.0,21.6,0,40.0,9,22.5,1.85,0.42,0.0,0.0,23.1,0.0,0,0,2.0,2.0,0.05,-2.0,-2.0
727,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,25.0,1991.0,38.0,1,27.0,8,29.6,0.71,0.21,0.04,0.13,11.5,1.0,0,0,2.7,2.7,0.1,-1.7,-1.7
728,Maxime Dupé,fr FRA,PO,Nantes,fr Ligue 1,24.0,1993.0,1.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
729,Jimmy Durmaz,se SWE,"CC,DL",Toulouse,fr Ligue 1,28.0,1989.0,11.4,3,9.0,3,33.3,0.79,0.26,0.0,0.0,28.3,0.0,3,4,3.6,0.5,0.05,-0.6,-0.5
730,Riza Durmisi,dk DEN,DF,Betis,es La Liga,23.0,1994.0,23.1,2,18.0,6,33.3,0.78,0.26,0.11,0.33,20.9,2.0,0,0,1.9,1.9,0.1,0.1,0.1
731,Hugo Duro,es ESP,DL,Getafe,es La Liga,17.0,1999.0,0.2,0,1.0,1,100.0,4.74,4.74,0.0,0.0,14.0,0.0,0,0,0.3,0.3,0.26,-0.3,-0.3
732,Noë Dussenne,be BEL,DL,Crotone,it Serie A,25.0,1992.0,0.9,0,1.0,0,0.0,1.07,0.0,0.0,,10.1,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1
733,Paulo Dybala,ar ARG,"CC,DL",Juventus,it Serie A,23.0,1993.0,26.1,22,109.0,40,36.7,4.17,1.53,0.17,0.48,21.8,18.0,3,5,12.2,8.3,0.08,9.8,10.7
734,Nathan Dyer,eng ENG,"CC,DL",Swansea City,eng Premier League,29.0,1987.0,14.5,0,10.0,2,20.0,0.69,0.14,0.0,0.0,21.4,0.0,0,0,0.9,0.9,0.09,-0.9,-0.9
735,Edin Džeko,ba BIH,DL,Roma,it Serie A,31.0,1986.0,33.5,16,152.0,56,36.8,4.53,1.67,0.11,0.29,14.5,0.0,0,0,17.4,17.4,0.11,-1.4,-1.4
736,Blerim Džemaili,ch SUI,"CC,DL",Bologna,it Serie A,31.0,1986.0,13.3,1,14.0,8,57.1,1.06,0.6,0.07,0.13,21.6,0.0,0,0,0.7,0.7,0.05,0.3,0.3
737,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,20.0,1997.0,16.9,1,9.0,5,55.6,0.53,0.3,0.11,0.2,13.8,1.0,0,0,0.9,0.9,0.1,0.1,0.1
738,Éder,it ITA,"DL,CC",Inter,it Serie A,30.0,1986.0,8.9,3,27.0,9,33.3,3.04,1.01,0.11,0.33,18.1,2.0,0,0,2.7,2.7,0.1,0.3,0.3
739,Simone Edera,it ITA,"DL,CC",Torino,it Serie A,20.0,1997.0,3.6,1,8.0,5,62.5,2.2,1.38,0.13,0.2,21.4,0.0,0,0,0.3,0.3,0.04,0.7,0.7
740,Ederson,br BRA,PO,Manchester City,eng Premier League,23.0,1993.0,35.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
741,Tom Edwards,eng ENG,"DF,CC",Stoke City,eng Premier League,18.0,1999.0,5.3,0,1.0,0,0.0,0.19,0.0,0.0,,34.1,0.0,0,0,0.0,0.0,0.01,0.0,0.0
742,Mandela Egbo,eng ENG,"DF,CC",M'Gladbach,de Bundesliga,19.0,1997.0,0.1,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
743,Johannes Eggestein,de GER,"DL,DF",Werder Bremen,de Bundesliga,19.0,1998.0,1.1,0,2.0,1,50.0,1.82,0.91,0.0,0.0,9.2,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2
744,Maximilian Eggestein,de GER,CC,Werder Bremen,de Bundesliga,20.0,1996.0,29.9,2,43.0,14,32.6,1.44,0.47,0.05,0.14,17.5,0.0,0,0,4.9,4.9,0.11,-2.9,-2.9
745,Albin Ekdal,se SWE,CC,Hamburger SV,de Bundesliga,28.0,1989.0,12.3,0,8.0,1,12.5,0.65,0.08,0.0,0.0,15.1,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5
746,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,23.0,1994.0,8.6,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
747,Rob Elliot,ie IRL,PO,Newcastle Utd,eng Premier League,31.0,1986.0,16.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
748,Mohamed Elneny,eg EGY,CC,Arsenal,eng Premier League,25.0,1992.0,9.6,0,8.0,1,12.5,0.83,0.1,0.0,0.0,24.5,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
749,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,23.0,1994.0,17.7,3,11.0,5,45.5,0.62,0.28,0.27,0.6,17.5,0.0,0,0,1.3,1.3,0.11,1.7,1.7
750,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,20.0,1996.0,32.4,2,15.0,7,46.7,0.46,0.22,0.13,0.29,11.2,0.0,0,0,1.6,1.6,0.1,0.4,0.4
751,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,23.0,1993.0,29.9,1,18.0,4,22.2,0.6,0.13,0.06,0.25,13.3,0.0,0,0,1.2,1.2,0.07,-0.2,-0.2
752,Breel Embolo,ch SUI,"DL,CC",Schalke 04,de Bundesliga,20.0,1997.0,10.2,3,18.0,10,55.6,1.76,0.98,0.17,0.3,14.7,0.0,0,0,4.1,4.1,0.23,-1.1,-1.1
753,Youssef En-Nesyri,ma MAR,DL,Málaga,es La Liga,20.0,1997.0,17.7,4,47.0,13,27.7,2.65,0.73,0.09,0.31,16.2,0.0,0,1,5.2,4.4,0.09,-1.2,-0.4
754,Sergi Enrich,es ESP,DL,Eibar,es La Liga,27.0,1990.0,14.8,3,32.0,11,34.4,2.17,0.74,0.09,0.27,16.0,0.0,0,0,3.1,3.1,0.1,-0.1,-0.1
755,Javier Eraso,es ESP,"CC,DL",Leganés,es La Liga,27.0,1990.0,28.1,4,32.0,13,40.6,1.14,0.46,0.13,0.31,16.5,0.0,0,0,4.3,4.3,0.14,-0.3,-0.3
756,Christian Eriksen,dk DEN,"CC,DL",Tottenham,eng Premier League,25.0,1992.0,35.8,10,97.0,39,40.2,2.71,1.09,0.1,0.26,23.0,16.0,0,0,7.0,7.0,0.07,3.0,3.0
757,Gonzalo Escalante,ar ARG,CC,Eibar,es La Liga,24.0,1993.0,17.4,1,25.0,5,20.0,1.44,0.29,0.04,0.2,18.2,0.0,0,0,1.3,1.3,0.05,-0.3,-0.3
758,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,27.0,1989.0,25.9,0,19.0,4,21.1,0.73,0.15,0.0,0.0,22.8,2.0,0,0,1.0,1.0,0.05,-1.0,-1.0
759,Bernardo Espinosa,co COL,DF,Girona,es La Liga,28.0,1989.0,31.9,0,26.0,4,15.4,0.82,0.13,0.0,0.0,11.8,0.0,0,0,2.7,2.7,0.1,-2.7,-2.7
760,Michael Esser,de GER,PO,Hannover 96,de Bundesliga,29.0,1987.0,3.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
761,Alexander Esswein,de GER,"DL,CC",Hertha BSC,de Bundesliga,27.0,1990.0,6.9,2,9.0,6,66.7,1.31,0.88,0.22,0.33,17.7,0.0,0,0,0.9,0.9,0.09,1.1,1.1
762,Oghenekaro Etebo,ng NGA,CC,Las Palmas,es La Liga,21.0,1995.0,13.5,0,20.0,3,15.0,1.48,0.22,0.0,0.0,30.3,1.0,0,0,0.6,0.6,0.03,-0.6,-0.6
763,Beñat Etxebarria,es ESP,CC,Athletic Club,es La Liga,30.0,1987.0,12.4,0,13.0,3,23.1,1.04,0.24,0.0,0.0,28.6,6.0,0,0,0.5,0.5,0.04,-0.5,-0.5
764,Xabier Etxeita,es ESP,DF,Athletic Club,es La Liga,29.0,1987.0,4.2,1,4.0,1,25.0,0.96,0.24,0.25,1.0,9.6,0.0,0,0,0.4,0.4,0.1,0.6,0.6
765,Jonny Evans,nir NIR,DF,West Brom,eng Premier League,29.0,1988.0,25.2,2,10.0,5,50.0,0.4,0.2,0.2,0.4,7.8,0.0,0,0,2.1,2.1,0.22,-0.1,-0.1
766,Franck Evina,cm CMR,DL,Bayern Munich,de Bundesliga,17.0,2000.0,1.2,0,3.0,0,0.0,2.45,0.0,0.0,,15.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
767,Patrice Evra,fr FRA,"DF,CC",West Ham,eng Premier League,36.0,1981.0,2.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
768,Patrice Evra,fr FRA,DF,Marseille,fr Ligue 1,36.0,1981.0,3.9,0,2.0,0,0.0,0.52,0.0,0.0,,21.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
769,Edu Expósito,es ESP,"CC,DL",La Coruña,es La Liga,20.0,1996.0,1.1,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
770,Erik Expósito,es ESP,DL,Las Palmas,es La Liga,21.0,1996.0,5.2,1,9.0,2,22.2,1.73,0.39,0.11,0.5,14.4,0.0,0,0,0.8,0.8,0.09,0.2,0.2
771,Valentin Eysseric,fr FRA,"DL,CC",Fiorentina,it Serie A,25.0,1992.0,7.8,1,15.0,3,20.0,1.91,0.38,0.07,0.33,18.0,1.0,0,0,0.8,0.8,0.05,0.2,0.2
772,Valentin Eysseric,fr FRA,DL,Nice,fr Ligue 1,25.0,1992.0,1.0,0,1.0,1,100.0,1.0,1.0,0.0,0.0,19.1,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
773,Imoh Ezekiel,ng NGA,"CC,DL",Las Palmas,es La Liga,23.0,1993.0,5.2,0,7.0,3,42.9,1.34,0.58,0.0,0.0,14.6,0.0,0,0,1.1,1.1,0.16,-1.1,-1.1
774,Marco Fabián,mx MEX,"CC,DL",Eint Frankfurt,de Bundesliga,28.0,1989.0,4.7,1,17.0,4,23.5,3.63,0.85,0.06,0.25,23.0,0.0,0,0,1.2,1.2,0.07,-0.2,-0.2
775,Łukasz Fabiański,pl POL,PO,Swansea City,eng Premier League,32.0,1985.0,38.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
776,Fabinho,br BRA,CC,Monaco,fr Ligue 1,23.0,1993.0,34.0,7,21.0,5,23.8,0.62,0.15,0.14,0.6,24.8,1.0,4,4,5.8,2.6,0.13,1.2,0.4
777,Cesc Fàbregas,es ESP,CC,Chelsea,eng Premier League,30.0,1987.0,25.6,2,38.0,10,26.3,1.48,0.39,0.05,0.2,19.2,2.0,0,0,2.4,2.4,0.06,-0.4,-0.4
778,Ralf Fährmann,de GER,PO,Schalke 04,de Bundesliga,28.0,1988.0,33.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
779,Fayçal Fajr,ma MAR,"CC,DL",Getafe,es La Liga,28.0,1988.0,26.5,1,21.0,9,42.9,0.79,0.34,0.05,0.11,25.5,3.0,0,1,1.5,0.7,0.03,-0.5,0.3
780,Radamel Falcao,co COL,DL,Monaco,fr Ligue 1,31.0,1986.0,23.7,18,66.0,28,42.4,2.79,1.18,0.23,0.54,16.0,4.0,3,4,13.9,10.7,0.16,4.1,4.3
781,Diego Falcinelli,it ITA,DL,Fiorentina,it Serie A,26.0,1991.0,4.9,0,14.0,4,28.6,2.86,0.82,0.0,0.0,15.5,0.0,0,0,1.3,1.3,0.09,-1.3,-1.3
782,Diego Falcinelli,it ITA,DL,Sassuolo,it Serie A,26.0,1991.0,14.6,2,42.0,13,31.0,2.88,0.89,0.05,0.15,14.8,0.0,0,0,4.2,4.0,0.1,-2.2,-2.0
783,Simon Falette,gn GUI,DF,Metz,fr Ligue 1,25.0,1992.0,1.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
784,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,25.0,1992.0,24.6,1,16.0,2,12.5,0.65,0.08,0.06,0.5,13.6,0.0,0,0,1.6,1.6,0.1,-0.6,-0.6
785,Cesar Falletti,uy URU,"CC,DL",Bologna,it Serie A,24.0,1992.0,3.6,1,10.0,3,30.0,2.8,0.84,0.1,0.33,18.3,0.0,0,0,1.2,1.2,0.12,-0.2,-0.2
786,Iago Falque,es ESP,"DL,CC",Torino,it Serie A,27.0,1990.0,31.3,12,76.0,22,28.9,2.42,0.7,0.16,0.55,18.8,4.0,0,0,8.6,8.6,0.11,3.4,3.4
787,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,24.0,1993.0,27.3,2,29.0,7,24.1,1.06,0.26,0.07,0.29,15.5,0.0,0,0,3.0,3.0,0.1,-1.0,-1.0
788,Imad Faraj,ma MAR,"CC,DF",Lille,fr Ligue 1,18.0,1999.0,1.8,0,5.0,2,40.0,2.78,1.11,0.0,0.0,19.8,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
789,Davide Faraoni,it ITA,"DF,CC",Crotone,it Serie A,25.0,1991.0,19.5,2,13.0,4,30.8,0.67,0.21,0.15,0.5,18.9,0.0,0,0,1.2,1.2,0.09,0.8,0.8
790,Mohamed Fares,dz ALG,"DF,CC",Hellas Verona,it Serie A,21.0,1996.0,28.9,0,33.0,5,15.2,1.14,0.17,0.0,0.0,21.7,0.0,0,0,1.8,1.8,0.06,-1.8,-1.8
791,Diego Farias,br BRA,"DL,CC",Cagliari,it Serie A,27.0,1990.0,17.9,1,43.0,16,37.2,2.41,0.89,0.02,0.06,17.9,0.0,0,1,4.7,3.9,0.09,-3.7,-2.9
792,Federico Fazio,ar ARG,DF,Roma,it Serie A,30.0,1987.0,32.5,2,18.0,4,22.2,0.55,0.12,0.11,0.5,11.7,0.0,0,0,2.4,2.4,0.13,-0.4,-0.4
793,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,28.0,1989.0,14.0,3,6.0,3,50.0,0.43,0.21,0.5,1.0,17.0,1.0,0,0,0.5,0.5,0.09,2.5,2.5
794,Nabil Fekir,fr FRA,"CC,DL",Lyon,fr Ligue 1,24.0,1993.0,27.5,18,85.0,44,51.8,3.09,1.6,0.18,0.34,21.7,17.0,3,4,12.6,9.5,0.11,5.4,5.5
795,Felipe,br BRA,DF,Hannover 96,de Bundesliga,30.0,1987.0,5.1,0,1.0,0,0.0,0.2,0.0,0.0,,9.3,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1
796,Luiz Felipe,it ITA,DF,Lazio,it Serie A,20.0,1997.0,13.0,0,2.0,0,0.0,0.15,0.0,0.0,,16.5,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2
797,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,19.0,1997.0,17.3,1,4.0,1,25.0,0.23,0.06,0.25,1.0,16.3,0.0,0,0,0.2,0.2,0.05,0.8,0.8
798,Marouane Fellaini,be BEL,CC,Manchester Utd,eng Premier League,29.0,1987.0,7.6,4,10.0,7,70.0,1.32,0.92,0.4,0.57,8.5,0.0,0,0,3.5,3.5,0.35,0.5,0.5
799,Kiko Femenía,es ESP,"DF,DL",Watford,eng Premier League,26.0,1991.0,19.0,1,9.0,3,33.3,0.47,0.16,0.11,0.33,20.7,0.0,0,0,0.4,0.4,0.04,0.6,0.6
800,Leroy Fer,nl NED,CC,Swansea City,eng Premier League,27.0,1990.0,15.5,1,12.0,3,25.0,0.77,0.19,0.08,0.33,14.6,0.0,0,0,1.6,1.6,0.14,-0.6,-0.6
801,Julien Féret,fr FRA,CC,Caen,fr Ligue 1,35.0,1982.0,34.0,0,26.0,2,7.7,0.76,0.06,0.0,0.0,27.0,0.0,0,0,0.9,0.9,0.03,-0.9,-0.9
802,Edimilson Fernandes,ch SUI,"CC,DF",West Ham,eng Premier League,21.0,1996.0,9.4,0,7.0,1,14.3,0.75,0.11,0.0,0.0,22.6,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
803,Gelson Fernandes,ch SUI,CC,Eint Frankfurt,de Bundesliga,30.0,1986.0,11.5,0,1.0,1,100.0,0.09,0.09,0.0,0.0,21.0,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
804,Andrés Fernández,es ESP,PO,Villarreal,es La Liga,30.0,1986.0,2.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
805,Augusto Fernández,ar ARG,CC,Atlético Madrid,es La Liga,31.0,1986.0,1.2,0,1.0,0,0.0,0.84,0.0,0.0,,31.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0
806,Brian Fernández,ar ARG,DL,Metz,fr Ligue 1,22.0,1994.0,1.4,0,6.0,2,33.3,4.22,1.41,0.0,0.0,20.7,1.0,0,0,0.3,0.3,0.05,-0.3,-0.3
807,Carlos Fernández,es ESP,DL,Sevilla,es La Liga,21.0,1996.0,1.5,1,5.0,2,40.0,3.28,1.31,0.2,0.5,14.8,0.0,0,0,0.6,0.6,0.11,0.4,0.4
808,Federico Fernández,ar ARG,DF,Swansea City,eng Premier League,28.0,1989.0,29.7,1,8.0,2,25.0,0.27,0.07,0.13,0.5,10.5,0.0,0,0,0.7,0.7,0.08,0.3,0.3
809,Raúl Fernández,es ESP,PO,Levante,es La Liga,29.0,1988.0,11.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
810,Fernandinho,br BRA,CC,Manchester City,eng Premier League,32.0,1985.0,32.0,5,47.0,19,40.4,1.47,0.59,0.11,0.26,23.1,0.0,0,0,2.1,2.1,0.04,2.9,2.9
811,Alex Ferrari,it ITA,DF,Hellas Verona,it Serie A,23.0,1994.0,23.7,1,8.0,1,12.5,0.34,0.04,0.13,1.0,21.8,0.0,0,0,0.8,0.8,0.1,0.2,0.2
812,Jordan Ferri,fr FRA,CC,Lyon,fr Ligue 1,25.0,1992.0,7.1,0,7.0,0,0.0,0.99,0.0,0.0,,19.3,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4
813,Sam Field,eng ENG,CC,West Brom,eng Premier League,19.0,1998.0,6.0,1,5.0,1,20.0,0.84,0.17,0.2,1.0,11.4,0.0,0,0,0.5,0.5,0.11,0.5,0.5
814,Afonso Figueiredo,pt POR,"DF,DL",Rennes,fr Ligue 1,24.0,1993.0,2.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
815,Gian Filippo Felicioli,it ITA,"CC,DF",Hellas Verona,it Serie A,19.0,1997.0,3.1,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
816,Alfreð Finnbogason,is ISL,DL,Augsburg,de Bundesliga,28.0,1989.0,20.2,12,48.0,22,45.8,2.38,1.09,0.19,0.41,14.9,0.0,3,3,10.7,8.4,0.18,1.3,0.6
817,Roberto Firmino,br BRA,DL,Liverpool,eng Premier League,25.0,1991.0,30.7,15,83.0,36,43.4,2.7,1.17,0.17,0.39,17.1,0.0,1,1,10.7,9.9,0.12,4.3,4.1
