RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
692,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,28.0,1988.0,34,2979.0,88.0,87.1,33.1,34,,27.0,0,,1,1.94,57.0,28.0,29.0,0.88,-0.55,49.7,33.0,16.7,0.51,-0.08
693,Damien Da Silva,fr FRA,DF,Caen,fr Ligue 1,29.0,1988.0,32,2836.0,89.0,82.9,31.5,32,89.0,30.0,0,,0,0.97,23.0,45.0,-22.0,-0.7,-0.24,36.1,38.9,-2.8,-0.09,0.28
694,Kouadio-Yves Dabila,ci CIV,DF,Lille,fr Ligue 1,20.0,1997.0,12,944.0,79.0,27.6,10.5,10,86.0,9.0,2,42.0,11,1.25,12.0,20.0,-8.0,-0.76,-0.11,10.3,15.2,-4.9,-0.47,0.14
695,Bryan Dabo,bf BFA,CC,Fiorentina,it Serie A,25.0,1992.0,10,591.0,59.0,17.3,6.6,6,,5.0,4,,5,1.7,11.0,11.0,0.0,0.0,-0.25,9.8,8.7,1.1,0.16,-0.24
696,Bryan Dabo,bf BFA,"CC,DL",Saint-Étienne,fr Ligue 1,25.0,1992.0,16,1284.0,80.0,37.5,14.3,15,83.0,10.0,1,45.0,1,1.38,16.0,18.0,-2.0,-0.14,-0.1,18.1,21.6,-3.4,-0.24,-0.25
697,Riccardo Daga,it ITA,PO,Cagliari,it Serie A,17.0,2000.0,0,,,,,0,,0.0,0,,14,,,,,,,,,,,
698,Finn Dahmen,de GER,PO,Mainz 05,de Bundesliga,19.0,1998.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
699,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,21.0,1996.0,23,1146.0,50.0,37.5,12.7,11,,6.0,12,,3,2.13,28.0,14.0,14.0,1.1,0.96,28.9,16.2,12.7,1.0,0.47
700,Dario Dainelli,it ITA,DF,Chievo,it Serie A,38.0,1979.0,21,1507.0,72.0,44.1,16.7,17,,13.0,4,,13,1.33,16.0,24.0,-8.0,-0.48,0.23,15.6,23.8,-8.2,-0.49,0.12
701,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,33.0,1984.0,30,2573.0,86.0,75.2,28.6,30,,27.0,0,,5,0.87,25.0,41.0,-16.0,-0.56,-0.13,23.5,42.0,-18.5,-0.65,-0.28
702,James Daly,eng ENG,DL,Crystal Palace,eng Premier League,17.0,2000.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
703,Charlie Daniels,eng ENG,"DF,CC",Bournemouth,eng Premier League,30.0,1986.0,35,3002.0,86.0,87.8,33.4,34,,30.0,1,,1,1.14,36.0,50.0,-14.0,-0.42,0.01,31.9,51.7,-19.8,-0.59,-0.46
704,Danilo,br BRA,DF,Manchester City,eng Premier League,26.0,1991.0,23,1349.0,59.0,39.4,15.0,13,,11.0,10,,13,2.48,40.0,11.0,29.0,1.93,-0.24,30.1,11.1,19.0,1.27,-0.29
705,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,30.0,1987.0,17,1435.0,84.0,42.0,15.9,16,,15.0,1,,2,0.82,16.0,26.0,-10.0,-0.63,-0.63,23.7,20.1,3.6,0.22,0.15
706,Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,18.0,1998.0,16,1105.0,69.0,36.1,12.3,13,,8.0,3,,8,1.0,12.0,20.0,-8.0,-0.65,-0.88,15.4,15.3,0.1,0.01,-0.14
707,Dante,br BRA,DF,Nice,fr Ligue 1,33.0,1983.0,33,2919.0,88.0,85.4,32.4,33,88.0,32.0,0,,1,1.24,41.0,50.0,-9.0,-0.28,-2.07,41.2,42.2,-1.0,-0.03,-0.16
708,Romain Danzé,fr FRA,DF,Rennes,fr Ligue 1,31.0,1986.0,12,681.0,57.0,19.9,7.6,9,71.0,4.0,3,13.0,24,1.69,12.0,11.0,1.0,0.13,-0.03,13.0,10.6,2.3,0.31,0.37
709,Andrea Danzi,it ITA,CC,Hellas Verona,it Serie A,18.0,1999.0,5,393.0,79.0,11.5,4.4,4,,4.0,1,,5,0.0,3.0,10.0,-7.0,-1.6,-0.38,2.9,6.6,-3.7,-0.85,0.14
710,Stéphane Darbion,fr FRA,"DL,CC",Troyes,fr Ligue 1,33.0,1984.0,23,1706.0,74.0,49.9,19.0,20,82.0,15.0,3,25.0,0,0.7,17.0,34.0,-17.0,-0.9,-0.37,18.8,27.4,-8.6,-0.46,-0.17
711,Palkó Dárdai,hu HUN,"DL,CC",Hertha BSC,de Bundesliga,18.0,1999.0,2,27.0,14.0,0.9,0.3,0,,0.0,2,,4,0.5,2.0,0.0,2.0,6.67,6.82,1.2,0.1,1.1,3.8,3.98
712,Sergi Darder,es ESP,CC,Espanyol,es La Liga,23.0,1993.0,35,2782.0,79.0,81.3,30.9,32,85.0,21.0,3,25.0,0,1.29,25.0,34.0,-9.0,-0.29,-0.71,31.1,42.5,-11.5,-0.37,-0.41
713,Sergi Darder,es ESP,CC,Lyon,fr Ligue 1,23.0,1993.0,3,209.0,70.0,6.1,2.3,3,70.0,1.0,0,,0,2.33,7.0,1.0,6.0,2.58,1.52,3.6,1.5,2.1,0.92,0.33
714,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,26.0,1990.0,21,1635.0,78.0,53.4,18.2,18,,13.0,3,,3,1.24,23.0,26.0,-3.0,-0.17,-0.17,18.6,22.9,-4.3,-0.24,-0.19
715,Karl Darlow,eng ENG,PO,Newcastle Utd,eng Premier League,26.0,1990.0,10,900.0,90.0,26.3,10.0,10,,10.0,0,,25,0.8,10.0,15.0,-5.0,-0.5,-0.39,10.9,15.9,-5.0,-0.5,-0.29
716,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,27.0,1989.0,8,444.0,56.0,13.0,4.9,5,,4.0,3,,9,2.13,5.0,3.0,2.0,0.41,-0.74,4.5,6.1,-1.6,-0.33,-0.83
717,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,24.0,1993.0,29,2324.0,80.0,68.0,25.8,26,,24.0,3,,7,2.0,47.0,20.0,27.0,1.05,0.14,44.4,21.6,22.8,0.88,0.23
718,Tom Davies,eng ENG,CC,Everton,eng Premier League,19.0,1998.0,33,1900.0,58.0,55.6,21.1,20,,8.0,13,,2,1.42,27.0,24.0,3.0,0.14,1.15,22.3,25.9,-3.6,-0.17,0.32
719,Steven Davis,nir NIR,CC,Southampton,eng Premier League,32.0,1985.0,23,1521.0,66.0,44.5,16.9,17,,11.0,6,,5,1.0,16.0,21.0,-5.0,-0.3,0.37,20.1,20.9,-0.7,-0.04,0.17
720,Salem Al-Dawsari,sa KSA,CC,Villarreal,es La Liga,25.0,1991.0,1,34.0,34.0,1.0,0.4,0,,0.0,1,34.0,0,1.0,2.0,0.0,2.0,5.29,5.16,1.1,0.2,0.9,2.35,2.38
721,Craig Dawson,eng ENG,DF,West Brom,eng Premier League,27.0,1990.0,28,2510.0,90.0,73.4,27.9,28,,26.0,0,,1,0.96,24.0,39.0,-15.0,-0.54,0.45,25.9,34.6,-8.7,-0.31,-0.04
722,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,26.0,1991.0,37,3073.0,83.0,89.9,34.1,36,,22.0,1,,1,2.62,93.0,22.0,71.0,2.08,0.0,69.8,19.2,50.6,1.48,0.41
723,Manuel De Luca,it ITA,DL,Torino,it Serie A,19.0,1998.0,0,,,,,0,,0.0,0,,12,,,,,,,,,,,
724,Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,30.0,1987.0,26,2053.0,79.0,60.0,22.8,22,,20.0,4,,10,1.12,22.0,30.0,-8.0,-0.35,-0.09,21.9,32.5,-10.6,-0.47,-0.19
725,Rodrigo De Paul,ar ARG,"DL,CC",Udinese,it Serie A,23.0,1994.0,37,2319.0,63.0,67.8,25.8,25,,14.0,12,,1,1.08,27.0,44.0,-17.0,-0.66,-0.82,29.8,35.2,-5.4,-0.21,-0.15
726,Daniele De Rossi,it ITA,CC,Roma,it Serie A,34.0,1983.0,22,1829.0,83.0,53.5,20.3,21,,14.0,1,,9,2.14,31.0,10.0,21.0,1.03,0.35,28.6,18.7,9.9,0.49,-0.44
727,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,24.0,1992.0,12,968.0,81.0,28.3,10.8,10,,9.0,2,,11,2.5,21.0,1.0,20.0,1.86,0.32,15.1,2.9,12.2,1.13,0.56
728,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,29.0,1988.0,35,2955.0,84.0,86.4,32.8,35,,28.0,0,,2,1.43,45.0,34.0,11.0,0.34,0.92,40.9,36.2,4.7,0.14,1.26
729,Lucas Deaux,fr FRA,CC,Guingamp,fr Ligue 1,28.0,1988.0,26,1943.0,75.0,56.8,21.6,24,80.0,13.0,2,18.0,3,1.12,25.0,37.0,-12.0,-0.56,-0.62,24.9,25.6,-0.7,-0.03,0.14
730,Mathieu Debuchy,fr FRA,DF,Arsenal,eng Premier League,32.0,1985.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
731,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,32.0,1985.0,15,1314.0,88.0,38.4,14.6,15,88.0,13.0,0,,0,1.93,25.0,12.0,13.0,0.89,1.57,24.3,18.8,5.5,0.38,0.74
732,Troy Deeney,eng ENG,DL,Watford,eng Premier League,29.0,1988.0,29,1844.0,64.0,53.9,20.5,20,,13.0,9,,1,0.97,24.0,28.0,-4.0,-0.2,0.72,26.4,23.9,2.5,0.12,0.65
733,Jermain Defoe,eng ENG,DL,Bournemouth,eng Premier League,34.0,1982.0,24,1088.0,45.0,31.8,12.1,11,,2.0,13,,2,0.75,18.0,21.0,-3.0,-0.25,0.25,12.2,20.8,-8.6,-0.71,-0.26
734,Steven Defour,be BEL,CC,Burnley,eng Premier League,29.0,1988.0,24,1997.0,83.0,58.4,22.2,24,,12.0,0,,0,1.42,18.0,17.0,1.0,0.05,0.3,15.9,28.6,-12.8,-0.58,-0.19
735,Grégoire Defrel,mq MTQ,"DL,CC",Roma,it Serie A,26.0,1991.0,15,485.0,32.0,14.2,5.4,5,,0.0,10,,6,1.8,11.0,8.0,3.0,0.56,-0.36,10.9,8.2,2.6,0.49,-0.23
736,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,21.0,1995.0,13,449.0,35.0,13.1,5.0,4,,1.0,9,,15,0.85,2.0,8.0,-6.0,-1.2,-0.54,5.4,6.5,-1.1,-0.22,0.34
737,Mattia Del Favero,it ITA,PO,Juventus,it Serie A,19.0,1998.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,
738,Lorenzo Del Pinto,it ITA,CC,Benevento,it Serie A,27.0,1990.0,15,760.0,51.0,22.2,8.4,7,,5.0,8,,22,0.2,4.0,18.0,-14.0,-1.66,-0.41,9.4,17.4,-8.1,-0.95,-0.05
739,Enrico Del Prato,it ITA,"DF,CC",Atalanta,it Serie A,17.0,1999.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,
740,Ferdinando Del Sole,it ITA,CC,Juventus,it Serie A,19.0,1998.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
741,Damien Delaney,ie IRL,DF,Crystal Palace,eng Premier League,36.0,1981.0,2,96.0,48.0,2.8,1.1,1,,1.0,1,,8,0.0,0.0,5.0,-5.0,-4.69,-4.55,0.4,3.1,-2.7,-2.55,-2.77
742,Thomas Delaney,dk DEN,CC,Werder Bremen,de Bundesliga,25.0,1991.0,32,2796.0,87.0,91.4,31.1,31,,30.0,1,,0,1.28,33.0,36.0,-3.0,-0.1,-0.1,34.4,40.7,-6.3,-0.2,-0.27
743,Jonathan Delaplace,fr FRA,CC,Caen,fr Ligue 1,31.0,1986.0,12,583.0,49.0,17.0,6.5,5,82.0,3.0,7,25.0,11,1.25,3.0,8.0,-5.0,-0.77,-0.14,6.1,8.9,-2.8,-0.43,-0.36
744,Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,23.0,1994.0,8,421.0,53.0,12.3,4.7,5,,4.0,3,,10,2.25,8.0,6.0,2.0,0.43,1.39,4.3,5.3,-1.1,-0.23,-0.18
745,Fabio Della Giovanna,it ITA,DF,SPAL,it Serie A,20.0,1997.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
746,Andy Delort,dz ALG,DL,Toulouse,fr Ligue 1,25.0,1991.0,32,2333.0,73.0,68.2,25.9,25,85.0,16.0,7,31.0,0,0.91,29.0,36.0,-7.0,-0.27,0.48,34.0,35.0,-1.0,-0.04,0.42
747,Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,27.0,1989.0,22,1741.0,79.0,50.9,19.3,21,,15.0,1,,3,2.64,55.0,17.0,38.0,1.96,-0.23,42.4,11.4,31.0,1.6,0.33
748,Mousa Dembélé,be BEL,CC,Tottenham,eng Premier League,30.0,1987.0,28,1879.0,67.0,54.9,20.9,21,,8.0,7,,2,1.93,41.0,22.0,19.0,0.91,-0.2,36.2,21.2,15.0,0.72,-0.2
749,Ousmane Dembélé,fr FRA,"DL,CC",Barcelona,es La Liga,20.0,1997.0,17,925.0,54.0,27.0,10.3,12,68.0,2.0,5,21.0,3,2.35,30.0,14.0,16.0,1.56,-0.39,22.3,15.0,7.4,0.72,-0.52
750,Jessy Deminguet,fr FRA,"CC,DL",Caen,fr Ligue 1,19.0,1998.0,12,534.0,45.0,15.6,5.9,5,75.0,2.0,7,23.0,11,0.58,5.0,10.0,-5.0,-0.84,-0.22,5.5,9.0,-3.6,-0.6,-0.55
751,Kerem Demirbay,de GER,CC,Hoffenheim,de Bundesliga,24.0,1993.0,19,1211.0,64.0,39.6,13.5,13,,9.0,6,,1,1.79,22.0,13.0,9.0,0.67,0.23,18.4,16.9,1.5,0.11,0.03
752,Ermedin Demirović,ba BIH,DL,Alavés,es La Liga,19.0,1998.0,3,182.0,61.0,5.3,2.0,2,90.0,2.0,1,2.0,5,1.0,3.0,1.0,2.0,0.99,1.32,2.7,4.0,-1.3,-0.65,-0.21
753,Diego Demme,de GER,CC,RB Leipzig,de Bundesliga,25.0,1991.0,30,2284.0,76.0,74.6,25.4,25,,20.0,5,,2,1.63,46.0,39.0,7.0,0.28,0.62,39.2,34.4,4.8,0.19,0.14
754,Fabio Depaoli,it ITA,"DF,CC",Chievo,it Serie A,20.0,1997.0,19,1192.0,63.0,34.9,13.2,13,,7.0,6,,18,1.11,9.0,20.0,-11.0,-0.83,-0.35,10.0,23.5,-13.5,-1.02,-0.71
755,Mathieu Deplagne,fr FRA,DF,Troyes,fr Ligue 1,25.0,1991.0,28,2410.0,86.0,70.5,26.8,28,86.0,24.0,0,,3,0.89,21.0,34.0,-13.0,-0.49,0.76,28.0,34.0,-6.0,-0.23,0.48
756,Laurent Depoitre,be BEL,DL,Huddersfield,eng Premier League,28.0,1988.0,33,1820.0,55.0,53.2,20.2,18,,15.0,15,,2,0.82,14.0,34.0,-20.0,-0.99,-0.43,14.7,26.8,-12.0,-0.59,-0.3
757,Mike van der Hoorn,nl NED,DF,Swansea City,eng Premier League,24.0,1992.0,24,1944.0,81.0,56.8,21.6,24,,16.0,0,,13,1.0,17.0,27.0,-10.0,-0.46,0.63,18.4,31.2,-12.8,-0.59,0.27
758,Gregory van der Wiel,nl NED,DF,Cagliari,it Serie A,29.0,1988.0,5,288.0,58.0,8.4,3.2,3,,2.0,2,,9,0.2,2.0,4.0,-2.0,-0.62,0.12,1.6,5.9,-4.4,-1.36,-0.93
759,Rémy Descamps,fr FRA,PO,Paris S-G,fr Ligue 1,21.0,1996.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
760,Daniele Dessena,it ITA,"CC,DF",Cagliari,it Serie A,30.0,1987.0,17,573.0,34.0,16.8,6.4,7,,1.0,10,,13,1.18,3.0,11.0,-8.0,-1.26,-0.62,4.7,10.2,-5.4,-0.86,-0.41
761,Mattia Destro,it ITA,DL,Bologna,it Serie A,26.0,1991.0,26,1617.0,62.0,47.3,18.0,19,,11.0,7,,7,1.12,22.0,23.0,-1.0,-0.06,0.49,19.9,25.3,-5.4,-0.3,0.17
762,Gerard Deulofeu,es ESP,"DL,CC",Watford,eng Premier League,23.0,1994.0,7,435.0,62.0,12.7,4.8,5,,0.0,2,,0,1.43,3.0,3.0,0.0,0.0,0.6,4.8,3.5,1.3,0.26,0.5
763,Gerard Deulofeu,es ESP,"CC,DL",Barcelona,es La Liga,23.0,1994.0,10,503.0,50.0,14.7,5.6,5,71.0,0.0,5,30.0,3,2.6,19.0,2.0,17.0,3.04,1.41,12.7,3.4,9.3,1.66,0.66
764,Gianluca Di Chiara,it ITA,DF,Benevento,it Serie A,23.0,1993.0,13,1007.0,77.0,29.4,11.2,11,,9.0,2,,8,0.31,6.0,29.0,-23.0,-2.06,-1.01,9.3,26.5,-17.2,-1.53,-0.87
765,Federico Di Francesco,it ITA,"DL,DF",Bologna,it Serie A,23.0,1994.0,24,1591.0,66.0,46.5,17.7,20,,8.0,4,,6,0.88,19.0,21.0,-2.0,-0.11,0.38,16.9,20.7,-3.8,-0.22,0.32
766,Davide Di Gennaro,it ITA,CC,Lazio,it Serie A,29.0,1988.0,2,11.0,6.0,0.3,0.1,0,,0.0,2,,20,3.0,1.0,0.0,1.0,8.18,7.15,0.3,0.0,0.2,1.96,1.44
767,Ángel Di María,ar ARG,DL,Paris S-G,fr Ligue 1,29.0,1988.0,30,2111.0,70.0,61.7,23.5,26,78.0,10.0,4,20.0,3,2.43,59.0,17.0,42.0,1.79,-0.75,51.8,20.5,31.3,1.33,-0.07
768,Franco Di Santo,ar ARG,"DL,CC",Schalke 04,de Bundesliga,28.0,1989.0,30,1654.0,55.0,54.1,18.4,22,,4.0,8,,3,1.83,29.0,16.0,13.0,0.71,0.52,25.1,16.8,8.3,0.45,0.56
769,Cheick Diabaté,ml MLI,DL,Benevento,it Serie A,29.0,1988.0,11,664.0,60.0,19.4,7.4,7,,5.0,4,,3,1.18,9.0,10.0,-1.0,-0.14,1.5,9.9,11.9,-2.1,-0.28,0.79
770,Fousseni Diabaté,ml MLI,"CC,DL",Leicester City,eng Premier League,21.0,1995.0,14,587.0,42.0,17.2,6.5,5,,1.0,9,,1,0.93,11.0,12.0,-1.0,-0.15,-0.06,9.8,8.8,1.1,0.16,0.14
771,Moussa Diaby,fr FRA,CC,Crotone,it Serie A,18.0,1999.0,2,69.0,35.0,2.0,0.8,1,,0.0,1,,11,0.5,0.0,1.0,-1.0,-1.3,-0.63,0.4,0.8,-0.4,-0.5,0.13
772,Fallou Diagne,sn SEN,"DF,CC",Metz,fr Ligue 1,27.0,1989.0,29,2238.0,77.0,65.4,24.9,26,83.0,19.0,3,29.0,1,0.83,26.0,49.0,-23.0,-0.92,0.52,24.6,45.5,-20.9,-0.84,-0.08
773,Adama Diakhaby,fr FRA,DL,Monaco,fr Ligue 1,21.0,1996.0,22,850.0,39.0,24.9,9.4,10,68.0,1.0,12,14.0,10,2.0,17.0,13.0,4.0,0.42,-0.84,12.4,12.6,-0.2,-0.02,-0.51
774,Mouctar Diakhaby,gn GUI,DF,Lyon,fr Ligue 1,20.0,1996.0,12,728.0,61.0,21.3,8.1,8,85.0,7.0,4,12.0,21,1.67,20.0,17.0,3.0,0.37,-1.0,12.3,10.3,2.0,0.25,-0.46
775,Abdou Diallo,sn SEN,DF,Mainz 05,de Bundesliga,21.0,1996.0,27,2415.0,89.0,78.9,26.8,27,,26.0,0,,0,1.15,29.0,40.0,-11.0,-0.41,0.01,27.8,38.5,-10.7,-0.4,-0.14
776,Abdoulaye Diallo,sn SEN,PO,Rennes,fr Ligue 1,25.0,1992.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,31,0.67,4.0,5.0,-1.0,-0.33,-0.53,4.4,4.7,-0.3,-0.1,-0.12
777,Habib Diallo,sn SEN,"DL,CC",Metz,fr Ligue 1,22.0,1995.0,1,15.0,15.0,0.4,0.2,0,,0.0,1,15.0,0,0.0,0.0,1.0,-1.0,-6.0,-4.92,0.0,0.5,-0.5,-3.05,-2.25
778,Ibrahima Diallo,fr FRA,CC,Monaco,fr Ligue 1,18.0,1999.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
779,Mustapha Diallo,sn SEN,CC,Guingamp,fr Ligue 1,31.0,1986.0,26,1384.0,53.0,40.5,15.4,16,79.0,10.0,10,13.0,6,1.35,21.0,20.0,1.0,0.07,0.6,18.9,15.3,3.6,0.23,0.55
780,Mohamed Diamé,sn SEN,CC,Newcastle Utd,eng Premier League,30.0,1987.0,31,2041.0,66.0,59.7,22.7,23,,14.0,8,,6,1.32,26.0,27.0,-1.0,-0.04,0.41,27.5,32.5,-4.9,-0.22,0.17
781,Grady Diangana,,"DL,CC",West Ham,eng Premier League,19.0,1998.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
782,Lassana Diarra,fr FRA,CC,Paris S-G,fr Ligue 1,32.0,1985.0,10,606.0,61.0,17.7,6.7,8,69.0,3.0,2,27.0,2,2.3,17.0,3.0,14.0,2.08,0.0,13.7,5.8,7.9,1.17,-0.23
783,Tiago Dias,pt POR,DL,Milan,it Serie A,19.0,1998.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
784,Amadou Diawara,gn GUI,CC,Napoli,it Serie A,20.0,1997.0,18,655.0,36.0,19.2,7.3,5,,5.0,13,,20,2.78,19.0,8.0,11.0,1.51,0.31,14.3,6.0,8.3,1.14,0.11
785,Brahim Díaz,es ESP,"DL,DF",Manchester City,eng Premier League,17.0,1999.0,5,55.0,11.0,1.6,0.6,0,,0.0,5,,5,2.6,2.0,1.0,1.0,1.64,-0.45,1.1,0.9,0.2,0.3,-1.16
786,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,27.0,1989.0,32,2778.0,87.0,81.2,30.9,31,89.0,29.0,1,30.0,3,1.34,32.0,33.0,-1.0,-0.03,0.53,29.0,43.3,-14.3,-0.46,0.63
787,Daniel Didavi,de GER,CC,Wolfsburg,de Bundesliga,27.0,1990.0,30,2237.0,75.0,73.1,24.9,26,,11.0,4,,1,1.0,27.0,31.0,-4.0,-0.16,0.71,24.2,37.2,-13.0,-0.52,0.01
788,Thomas Didillon,fr FRA,PO,Metz,fr Ligue 1,21.0,1995.0,9,810.0,90.0,23.7,9.0,9,90.0,9.0,0,,12,0.44,2.0,14.0,-12.0,-1.33,-0.3,10.7,15.1,-4.3,-0.48,0.44
789,Étienne Didot,fr FRA,CC,Guingamp,fr Ligue 1,34.0,1983.0,23,1621.0,70.0,47.4,18.0,21,76.0,5.0,2,18.0,6,1.13,25.0,28.0,-3.0,-0.17,0.23,25.3,23.6,1.7,0.1,0.36
790,Adrián Diéguez,es ESP,DF,Alavés,es La Liga,21.0,1996.0,6,435.0,73.0,12.7,4.8,6,73.0,3.0,0,,6,1.0,3.0,6.0,-3.0,-0.62,-0.41,3.7,8.2,-4.5,-0.92,-0.53
791,Dennis Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,27.0,1989.0,22,1868.0,85.0,61.0,20.8,22,,20.0,0,,6,0.91,16.0,30.0,-14.0,-0.67,0.08,21.0,31.1,-10.1,-0.49,0.12
792,Eric Dier,eng ENG,"CC,DF",Tottenham,eng Premier League,23.0,1994.0,34,2824.0,83.0,82.6,31.4,32,,27.0,2,,3,2.06,59.0,30.0,29.0,0.92,-0.43,53.8,26.5,27.3,0.87,0.34
793,Lucas Digne,fr FRA,DF,Barcelona,es La Liga,24.0,1993.0,12,704.0,59.0,20.6,7.8,8,83.0,6.0,4,10.0,19,2.33,17.0,7.0,10.0,1.28,-0.71,12.6,10.3,2.3,0.3,-1.01
794,Landry Dimata,be BEL,DL,Wolfsburg,de Bundesliga,19.0,1997.0,21,902.0,43.0,29.5,10.0,9,,1.0,12,,7,0.62,7.0,14.0,-7.0,-0.7,-0.49,10.0,11.5,-1.4,-0.14,0.54
795,Tristan Dingomé,cm CMR,CC,Troyes,fr Ligue 1,26.0,1991.0,14,1192.0,85.0,34.9,13.2,14,85.0,11.0,0,,0,1.29,15.0,18.0,-3.0,-0.23,0.74,14.2,18.3,-4.2,-0.32,0.08
796,Ismaël Diomandé,ci CIV,"DF,CC",Caen,fr Ligue 1,24.0,1992.0,11,712.0,65.0,20.8,7.9,8,82.0,6.0,3,19.0,8,0.73,6.0,17.0,-11.0,-1.39,-0.93,8.3,13.2,-4.9,-0.62,-0.61
797,Lois Diony,fr FRA,DL,Saint-Étienne,fr Ligue 1,24.0,1992.0,16,931.0,58.0,27.2,10.3,11,73.0,3.0,5,26.0,2,1.19,10.0,18.0,-8.0,-0.77,-0.95,11.8,16.9,-5.1,-0.5,-0.57
798,Issa Diop,fr FRA,DF,Toulouse,fr Ligue 1,20.0,1997.0,34,3060.0,90.0,89.5,34.0,34,90.0,34.0,0,,0,0.88,33.0,50.0,-17.0,-0.5,-0.75,42.8,47.4,-4.7,-0.14,0.35
799,Papakouli Diop,sn SEN,CC,Espanyol,es La Liga,31.0,1986.0,5,264.0,53.0,7.7,2.9,3,83.0,2.0,2,8.0,6,2.0,3.0,7.0,-4.0,-1.36,-1.31,2.6,9.1,-6.5,-2.23,-2.1
800,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,31.0,1986.0,15,940.0,63.0,27.5,10.4,12,76.0,6.0,3,10.0,4,1.27,11.0,9.0,2.0,0.19,0.48,11.8,10.9,0.8,0.08,0.24
801,Yehvann Diouf,fr FRA,PO,Troyes,fr Ligue 1,17.0,1999.0,0,,,,,0,,0.0,0,,5,,,,,,,,,,,
802,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,19.0,1997.0,25,1344.0,54.0,39.3,14.9,17,72.0,6.0,8,16.0,12,1.68,15.0,20.0,-5.0,-0.33,-0.42,15.1,18.4,-3.3,-0.22,-0.22
803,Djené,tg TOG,DF,Getafe,es La Liga,25.0,1991.0,36,3239.0,90.0,94.7,36.0,36,90.0,35.0,0,,0,1.44,41.0,32.0,9.0,0.25,0.25,45.3,38.4,6.9,0.19,-0.6
804,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,24.0,1992.0,29,2416.0,83.0,70.6,26.8,27,88.0,24.0,2,23.0,6,1.38,27.0,30.0,-3.0,-0.11,0.07,29.5,24.4,5.1,0.19,0.32
805,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,22.0,1994.0,28,2520.0,90.0,73.7,28.0,28,90.0,28.0,0,,0,1.0,20.0,33.0,-13.0,-0.46,0.74,30.4,31.7,-1.4,-0.05,0.34
806,Papy Djilobodji,sn SEN,DF,Dijon,fr Ligue 1,28.0,1988.0,30,2699.0,90.0,78.9,30.0,30,90.0,29.0,0,,0,1.37,45.0,48.0,-3.0,-0.1,1.77,33.7,46.8,-13.1,-0.44,0.69
807,Berat Djimsiti,al ALB,DF,Benevento,it Serie A,24.0,1993.0,30,2700.0,90.0,78.9,30.0,30,,30.0,0,,5,0.7,30.0,61.0,-31.0,-1.03,1.47,30.9,54.1,-23.3,-0.78,0.68
808,Franck Djoulou,ci CIV,DL,Udinese,it Serie A,18.0,1999.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
809,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,25.0,1992.0,36,3240.0,90.0,94.7,36.0,36,90.0,36.0,0,,2,1.31,40.0,49.0,-9.0,-0.25,-1.75,39.1,41.9,-2.9,-0.08,0.24
810,Dodô,br BRA,DF,Sampdoria,it Serie A,25.0,1992.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,
