RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
2049,Gastón Ramírez,uy URU,CC,Sampdoria,it Serie A,26.0,1990.0,24.6,9,0,0.0,50,60.0,0.0,122.0,18.0,20.0,2.0,0.0,0.0,132.0,29.0,51.0,36.3
2050,Sandro Ramírez,es ESP,"DL,CC",Everton,eng Premier League,22.0,1995.0,3.1,0,0,0.0,1,7.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,5.0,28.6
2051,Sandro Ramírez,es ESP,"DL,CC",Sevilla,es La Liga,22.0,1995.0,8.0,0,0,0.0,17,22.0,5.0,18.0,4.0,8.0,1.0,0.0,0.0,25.0,4.0,9.0,30.8
2052,Toño Ramírez,es ESP,PO,Real Sociedad,es La Liga,30.0,1986.0,3.5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
2053,Iván Ramis,es ESP,DF,Eibar,es La Liga,32.0,1984.0,14.5,4,0,0.0,11,8.0,2.0,0.0,25.0,14.0,0.0,0.0,0.0,107.0,53.0,31.0,63.1
2054,Omar Ramos,es ESP,"DL,CC",Leganés,es La Liga,29.0,1988.0,16.1,3,0,0.0,14,18.0,2.0,76.0,14.0,14.0,0.0,0.0,0.0,75.0,15.0,20.0,42.9
2055,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,31.0,1986.0,25.4,9,2,2.0,37,20.0,6.0,9.0,47.0,29.0,0.0,0.0,1.0,195.0,84.0,45.0,65.1
2056,Aaron Ramsey,wls WAL,CC,Arsenal,eng Premier League,26.0,1990.0,20.5,0,0,0.0,28,33.0,0.0,17.0,24.0,27.0,2.0,0.0,0.0,128.0,10.0,15.0,40.0
2057,Àngel Rangel,es ESP,DF,Swansea City,eng Premier League,34.0,1982.0,1.7,0,0,0.0,1,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,12.0,1.0,5.0,16.7
2058,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,29.0,1988.0,7.0,4,0,0.0,8,3.0,0.0,1.0,12.0,4.0,0.0,0.0,1.0,38.0,25.0,5.0,83.3
2059,Marcus Rashford,eng ENG,"DL,CC",Manchester Utd,eng Premier League,19.0,1997.0,20.1,3,0,0.0,21,17.0,9.0,81.0,8.0,11.0,0.0,0.0,0.0,52.0,18.0,24.0,42.9
2060,Milot Rashica,xk KVX,"DL,CC",Werder Bremen,de Bundesliga,21.0,1996.0,4.3,0,0,0.0,4,9.0,3.0,20.0,3.0,2.0,0.0,0.0,0.0,23.0,2.0,4.0,33.3
2061,Konstantin Rausch,ru RUS,DF,Köln,de Bundesliga,27.0,1990.0,10.3,3,0,0.0,11,8.0,1.0,70.0,17.0,16.0,0.0,1.0,0.0,50.0,10.0,11.0,47.6
2062,Yoric Ravet,fr FRA,"DL,CC",Freiburg,de Bundesliga,27.0,1989.0,5.5,0,1,0.0,10,6.0,5.0,46.0,3.0,7.0,0.0,0.0,0.0,15.0,10.0,14.0,41.7
2063,Ante Rebić,hr CRO,DL,Eint Frankfurt,de Bundesliga,23.0,1993.0,19.5,8,0,0.0,56,36.0,11.0,36.0,6.0,29.0,1.0,0.0,0.0,62.0,33.0,59.0,35.9
2064,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,22.0,1995.0,19.1,4,0,0.0,17,11.0,1.0,59.0,19.0,22.0,0.0,0.0,0.0,97.0,15.0,19.0,44.1
2065,Recio,es ESP,CC,Málaga,es La Liga,26.0,1991.0,20.4,11,1,1.0,42,44.0,1.0,68.0,30.0,42.0,0.0,0.0,0.0,145.0,21.0,21.0,50.0
2066,Nathan Redmond,eng ENG,"DL,CC",Southampton,eng Premier League,23.0,1994.0,21.6,3,0,0.0,19,18.0,4.0,69.0,15.0,17.0,0.0,0.0,0.0,126.0,4.0,15.0,21.1
2067,Alberto Redondo,es ESP,DF,Getafe,es La Liga,20.0,1997.0,1.0,0,0,0.0,4,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,66.7
2068,Fabian Reese,de GER,"DL,CC",Schalke 04,de Bundesliga,19.0,1997.0,0.8,0,0,0.0,3,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
2069,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,26.0,1990.0,12.0,2,0,0.0,10,6.0,0.0,14.0,11.0,7.0,0.0,0.0,0.0,37.0,17.0,13.0,56.7
2070,Xesc Regis,es ESP,DL,Eibar,es La Liga,20.0,1996.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2071,Winston Reid,nz NZL,DF,West Ham,eng Premier League,29.0,1988.0,16.1,5,0,0.0,14,15.0,0.0,1.0,22.0,9.0,0.0,0.0,0.0,80.0,43.0,24.0,64.2
2072,Pepe Reina,es ESP,PO,Napoli,it Serie A,34.0,1982.0,37.0,1,0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,0.0,100.0
2073,Jeff Reine-Adélaïde,fr FRA,CC,Angers,fr Ligue 1,19.0,1998.0,4.9,0,0,0.0,7,14.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,28.0,8.0,10.0,44.4
2074,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,22.0,1994.0,25.6,4,0,0.0,27,18.0,2.0,1.0,28.0,29.0,0.0,2.0,0.0,95.0,56.0,39.0,58.9
2075,Loïc Rémy,fr FRA,DL,Las Palmas,es La Liga,30.0,1987.0,8.5,1,0,0.0,8,7.0,3.0,7.0,1.0,3.0,0.0,0.0,0.0,22.0,5.0,4.0,55.6
2076,Loïc Rémy,fr FRA,"DL,CC",Getafe,es La Liga,30.0,1987.0,5.1,3,1,1.0,14,12.0,9.0,5.0,1.0,2.0,2.0,0.0,0.0,11.0,21.0,19.0,52.5
2077,Jan Repas,si SVN,"CC,DL",Caen,fr Ligue 1,20.0,1997.0,10.0,1,0,0.0,19,19.0,0.0,16.0,7.0,11.0,0.0,1.0,0.0,47.0,8.0,22.0,26.7
2078,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,18.0,1998.0,19.1,6,0,0.0,37,19.0,2.0,16.0,29.0,40.0,0.0,2.0,0.0,105.0,42.0,29.0,59.2
2079,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,28.0,1989.0,10.3,1,0,0.0,13,20.0,5.0,31.0,4.0,8.0,0.0,0.0,0.0,42.0,3.0,11.0,21.4
2080,Elvis Rexhbeçaj,de GER,"DF,CC",Wolfsburg,de Bundesliga,19.0,1997.0,1.4,0,0,0.0,3,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,9.0,18.2
2081,Baptiste Reynet,fr FRA,PO,Dijon,fr Ligue 1,26.0,1990.0,38.0,3,0,0.0,0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,56.0,12.0,3.0,80.0
2082,Franck Ribéry,fr FRA,"DL,CC",Bayern Munich,de Bundesliga,34.0,1983.0,13.4,3,0,0.0,11,41.0,2.0,39.0,7.0,16.0,0.0,0.0,0.0,72.0,2.0,5.0,28.6
2083,Federico Ricca,uy URU,DF,Málaga,es La Liga,22.0,1994.0,12.3,4,0,0.0,18,6.0,0.0,32.0,24.0,24.0,0.0,0.0,0.0,50.0,26.0,16.0,61.9
2084,Federico Ricci,it ITA,DL,Crotone,it Serie A,23.0,1994.0,10.2,4,0,0.0,21,26.0,2.0,63.0,11.0,18.0,0.0,0.0,0.0,64.0,6.0,17.0,26.1
2085,Federico Ricci,it ITA,CC,Genoa,it Serie A,23.0,1994.0,2.4,0,0,0.0,1,7.0,1.0,14.0,1.0,2.0,0.0,0.0,0.0,12.0,1.0,6.0,14.3
2086,Declan Rice,eng ENG,"DF,CC",West Ham,eng Premier League,18.0,1999.0,15.9,1,0,0.0,5,2.0,0.0,5.0,27.0,24.0,0.0,0.0,0.0,72.0,31.0,35.0,47.0
2087,Richarlison,br BRA,"DL,CC",Watford,eng Premier League,20.0,1997.0,31.4,4,0,0.0,37,95.0,21.0,51.0,24.0,44.0,2.0,0.0,0.0,138.0,119.0,158.0,43.0
2088,Marco Richter,de GER,DL,Augsburg,de Bundesliga,19.0,1997.0,7.2,0,0,0.0,17,22.0,1.0,9.0,1.0,14.0,0.0,0.0,0.0,32.0,7.0,11.0,38.9
2089,Diego Rico,es ESP,DF,Leganés,es La Liga,24.0,1993.0,24.8,9,1,1.0,37,43.0,4.0,125.0,76.0,43.0,0.0,3.0,0.0,183.0,28.0,20.0,58.3
2090,Mikel Rico,es ESP,CC,Athletic Club,es La Liga,32.0,1984.0,13.0,2,0,0.0,19,23.0,0.0,12.0,23.0,13.0,0.0,0.0,0.0,125.0,6.0,12.0,33.3
2091,Sergio Rico,es ESP,PO,Sevilla,es La Liga,23.0,1993.0,24.0,2,0,0.0,1,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,11.0,1.0,91.7
2092,Jaïro Riedewald,nl NED,"CC,DF",Crystal Palace,eng Premier League,20.0,1996.0,4.9,0,0,0.0,3,0.0,0.0,2.0,12.0,8.0,0.0,0.0,0.0,23.0,4.0,3.0,57.1
2093,Asier Riesgo,es ESP,PO,Eibar,es La Liga,33.0,1983.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0
2094,Luca Rigoni,it ITA,CC,Genoa,it Serie A,32.0,1984.0,17.5,5,0,0.0,29,21.0,6.0,18.0,19.0,22.0,0.0,0.0,0.0,77.0,16.0,14.0,53.3
2095,Nicola Rigoni,it ITA,CC,Chievo,it Serie A,26.0,1990.0,10.4,3,0,0.0,23,8.0,1.0,3.0,11.0,20.0,0.0,0.0,0.0,55.0,18.0,13.0,58.1
2096,Kévin Rimane,gf GUF,DF,Paris S-G,fr Ligue 1,26.0,1991.0,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2097,Tomás Rincón,ve VEN,CC,Torino,it Serie A,29.0,1988.0,33.3,12,0,0.0,80,47.0,1.0,17.0,57.0,40.0,0.0,0.0,0.0,220.0,66.0,45.0,59.5
2098,Birk Risa,no NOR,DL,Köln,de Bundesliga,19.0,1998.0,0.9,0,0,0.0,2,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,20.0
2099,Marcel Risse,de GER,"DF,CC",Köln,de Bundesliga,27.0,1989.0,13.0,2,0,0.0,9,6.0,3.0,121.0,6.0,14.0,0.0,0.0,0.0,72.0,1.0,7.0,12.5
2100,Matt Ritchie,sct SCO,"CC,DL",Newcastle Utd,eng Premier League,27.0,1989.0,31.2,6,0,0.0,37,36.0,3.0,190.0,35.0,32.0,0.0,1.0,0.0,184.0,33.0,81.0,28.9
2101,Cristian Rivera,es ESP,CC,Eibar,es La Liga,20.0,1997.0,2.7,0,0,0.0,3,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,34.0,1.0,1.0,50.0
2102,Emmanuel Rivière,fr FRA,DL,Metz,fr Ligue 1,27.0,1990.0,22.3,1,0,0.0,43,16.0,8.0,3.0,2.0,3.0,0.0,0.0,0.0,55.0,101.0,169.0,37.4
2103,Jonathan Rivierez,mq MTQ,DF,Metz,fr Ligue 1,28.0,1989.0,22.9,6,0,0.0,33,14.0,0.0,25.0,39.0,59.0,0.0,1.0,0.0,132.0,21.0,23.0,47.7
2104,Luca Rizzo,it ITA,CC,SPAL,it Serie A,25.0,1992.0,5.4,0,0,0.0,5,7.0,1.0,25.0,3.0,10.0,0.0,0.0,0.0,25.0,2.0,3.0,40.0
2105,Arjen Robben,nl NED,"DL,CC",Bayern Munich,de Bundesliga,33.0,1984.0,16.7,0,0,0.0,10,25.0,9.0,65.0,4.0,11.0,1.0,0.0,0.0,52.0,16.0,11.0,59.3
2106,Rober,es ESP,"DF,CC",Levante,es La Liga,22.0,1995.0,21.2,4,0,0.0,18,7.0,0.0,3.0,41.0,22.0,0.0,1.0,1.0,125.0,16.0,24.0,40.0
2107,Roberto,es ESP,PO,Málaga,es La Liga,31.0,1986.0,34.0,0,0,0.0,1,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,13.0,1.0,92.9
2108,Sergi Roberto,es ESP,DF,Barcelona,es La Liga,25.0,1992.0,24.7,3,2,0.0,16,26.0,1.0,35.0,39.0,40.0,0.0,0.0,0.0,150.0,14.0,23.0,37.8
2109,Connor Roberts,wls WAL,DF,Swansea City,eng Premier League,21.0,1995.0,3.0,0,0,0.0,0,7.0,0.0,13.0,3.0,4.0,0.0,0.0,0.0,17.0,3.0,6.0,33.3
2110,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,23.0,1994.0,21.6,2,0,0.0,15,4.0,5.0,88.0,26.0,17.0,0.0,0.0,0.0,140.0,15.0,9.0,62.5
2111,Álex Robles,es ESP,DF,Málaga,es La Liga,18.0,1999.0,1.0,0,0,0.0,3,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,100.0
2112,Hal Robson-Kanu,wls WAL,"DL,CC",West Brom,eng Premier League,28.0,1989.0,9.2,2,1,0.0,20,25.0,6.0,19.0,4.0,4.0,0.0,0.0,0.0,35.0,24.0,43.0,35.8
2113,Marc Roca,es ESP,CC,Espanyol,es La Liga,20.0,1996.0,2.9,0,0,0.0,6,0.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0
2114,Rubén Rochina,es ESP,"CC,DF",Levante,es La Liga,26.0,1991.0,1.7,0,1,0.0,2,4.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0
2115,Ronny Rodelin,fr FRA,"DL,CC",Caen,fr Ligue 1,27.0,1989.0,35.1,1,0,0.0,23,32.0,13.0,78.0,28.0,22.0,0.0,0.0,0.0,175.0,140.0,90.0,60.9
2116,Rodri,es ESP,CC,Villarreal,es La Liga,21.0,1996.0,35.9,8,0,0.0,77,35.0,2.0,5.0,52.0,71.0,0.0,0.0,0.0,320.0,98.0,35.0,73.7
2117,Rodrigo,es ESP,DL,Valencia,es La Liga,26.0,1991.0,29.8,4,0,0.0,28,40.0,20.0,26.0,17.0,13.0,2.0,0.0,0.0,86.0,34.0,46.0,42.5
2118,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,23.0,1994.0,18.2,1,0,0.0,23,15.0,0.0,70.0,27.0,32.0,0.0,0.0,1.0,99.0,19.0,19.0,50.0
2119,Ángel Rodríguez,es ESP,DL,Getafe,es La Liga,30.0,1987.0,25.5,6,0,0.0,48,36.0,32.0,20.0,6.0,19.0,2.0,0.0,0.0,62.0,29.0,108.0,21.2
2120,Iván Rodríguez,es ESP,DF,Málaga,es La Liga,21.0,1996.0,0.2,1,0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2121,James Rodríguez,co COL,"CC,DL",Bayern Munich,de Bundesliga,26.0,1991.0,18.0,2,0,0.0,22,33.0,4.0,132.0,12.0,27.0,0.0,0.0,0.0,126.0,6.0,12.0,33.3
2122,Jay Rodriguez,eng ENG,"DL,CC",West Brom,eng Premier League,28.0,1989.0,31.2,2,0,0.0,43,29.0,18.0,30.0,19.0,21.0,0.0,0.0,0.0,121.0,72.0,81.0,47.1
2123,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,24.0,1992.0,33.4,4,2,1.0,37,27.0,2.0,120.0,33.0,29.0,0.0,1.0,0.0,177.0,33.0,33.0,50.0
2124,Marko Rog,hr CRO,"CC,DL",Napoli,it Serie A,22.0,1995.0,3.2,2,0,0.0,11,5.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,25.0,7.0,11.0,38.9
2125,Rogério,br BRA,DF,Sassuolo,it Serie A,19.0,1998.0,10.1,4,0,0.0,11,16.0,0.0,26.0,9.0,14.0,0.0,0.0,0.0,82.0,4.0,5.0,44.4
2126,Marcus Rohdén,se SWE,CC,Crotone,it Serie A,26.0,1991.0,18.1,2,0,0.0,19,26.0,2.0,15.0,18.0,19.0,0.0,0.0,0.0,82.0,18.0,34.0,34.6
2127,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,27.0,1990.0,7.1,6,0,0.0,8,4.0,0.0,1.0,7.0,5.0,0.0,1.0,0.0,37.0,16.0,6.0,72.7
2128,Diego Rolán,uy URU,"DL,CC",Málaga,es La Liga,24.0,1993.0,21.6,0,0,0.0,28,48.0,19.0,27.0,12.0,25.0,1.0,0.0,0.0,107.0,11.0,41.0,21.2
2129,Rolando,pt POR,DF,Marseille,fr Ligue 1,31.0,1985.0,27.9,5,0,0.0,20,15.0,2.0,0.0,37.0,29.0,0.0,1.0,1.0,162.0,52.0,37.0,58.4
2130,Esteban Rolón,ar ARG,CC,Málaga,es La Liga,22.0,1995.0,4.6,1,0,0.0,12,4.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,22.0,3.0,5.0,37.5
2131,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,20.0,1997.0,21.0,0,0,0.0,12,15.0,0.0,14.0,33.0,18.0,0.0,1.0,0.0,109.0,34.0,17.0,66.7
2132,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,22.0,1995.0,26.1,8,2,1.0,31,10.0,2.0,5.0,23.0,14.0,0.0,0.0,0.0,96.0,69.0,36.0,65.7
2133,Simone Romagnoli,it ITA,DF,Bologna,it Serie A,27.0,1990.0,6.2,1,0,0.0,6,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,30.0,18.0,15.0,54.5
2134,Aristóteles Romero,ve VEN,"CC,DL",Crotone,it Serie A,21.0,1995.0,1.0,2,0,0.0,6,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,15.0,1.0,4.0,20.0
2135,Óscar Romero,py PAR,"CC,DL",Alavés,es La Liga,25.0,1992.0,2.8,0,0,0.0,7,10.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,20.0,6.0,2.0,75.0
2136,Sergio Romero,ar ARG,PO,Manchester Utd,eng Premier League,30.0,1987.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2137,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,25.0,1991.0,32.2,11,0,0.0,53,37.0,3.0,6.0,69.0,64.0,0.0,0.0,0.0,255.0,96.0,80.0,54.5
2138,Rômulo,it ITA,"CC,DF",Hellas Verona,it Serie A,30.0,1987.0,35.2,7,0,0.0,30,30.0,4.0,193.0,43.0,44.0,0.0,0.0,0.0,220.0,8.0,27.0,22.9
2139,Cristiano Ronaldo,pt POR,DL,Real Madrid,es La Liga,32.0,1985.0,25.4,1,0,0.0,19,18.0,40.0,34.0,6.0,4.0,1.0,0.0,0.0,51.0,34.0,27.0,55.7
2140,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,30.0,1987.0,16.6,2,0,0.0,15,8.0,1.0,6.0,31.0,25.0,0.0,1.0,0.0,112.0,23.0,18.0,56.1
2141,Salomón Rondón,ve VEN,DL,West Brom,eng Premier League,27.0,1989.0,30.7,4,0,0.0,42,55.0,28.0,35.0,14.0,6.0,0.0,0.0,0.0,135.0,162.0,207.0,43.9
2142,Valentin Rongier,fr FRA,CC,Nantes,fr Ligue 1,22.0,1994.0,26.1,1,0,0.0,40,21.0,3.0,9.0,40.0,49.0,0.0,0.0,0.0,209.0,27.0,31.0,46.6
2143,Marten de Roon,nl NED,CC,Atalanta,it Serie A,26.0,1991.0,28.6,9,2,1.0,59,20.0,0.0,4.0,46.0,50.0,0.0,0.0,0.0,198.0,48.0,43.0,52.7
2144,Wayne Rooney,eng ENG,"CC,DL",Everton,eng Premier League,31.0,1985.0,25.2,5,0,0.0,35,18.0,8.0,62.0,16.0,19.0,0.0,1.0,0.0,154.0,25.0,32.0,43.9
2145,Roberto Rosales,ve VEN,DF,Málaga,es La Liga,28.0,1988.0,34.7,10,0,0.0,47,22.0,3.0,168.0,58.0,69.0,1.0,2.0,0.0,245.0,49.0,47.0,51.0
2146,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,27.0,1990.0,8.9,4,0,0.0,12,24.0,0.0,57.0,9.0,11.0,0.0,0.0,0.0,45.0,8.0,5.0,61.5
2147,Liam Rosenior,eng ENG,DF,Brighton,eng Premier League,33.0,1984.0,1.8,0,0,0.0,1,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,5.0,2.0,1.0,66.7
2148,Aleandro Rosi,it ITA,DF,Genoa,it Serie A,30.0,1987.0,18.9,5,0,0.0,46,23.0,2.0,55.0,20.0,17.0,0.0,0.0,0.0,80.0,47.0,48.0,49.5
2149,Valentin Rosier,fr FRA,DF,Dijon,fr Ligue 1,20.0,1996.0,30.9,5,0,0.0,62,20.0,3.0,53.0,58.0,54.0,0.0,0.0,2.0,180.0,43.0,38.0,53.1
2150,Luca Rossettini,it ITA,DF,Genoa,it Serie A,32.0,1985.0,22.5,7,0,0.0,23,8.0,0.0,4.0,29.0,8.0,0.0,0.0,0.0,92.0,50.0,43.0,53.8
2151,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,26.0,1991.0,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2152,Giuseppe Rossi,it ITA,"DL,CC",Genoa,it Serie A,30.0,1987.0,2.9,0,0,0.0,3,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2153,Jérôme Roussillon,fr FRA,DF,Montpellier,fr Ligue 1,24.0,1993.0,20.9,2,0,0.0,10,28.0,5.0,94.0,15.0,27.0,0.0,0.0,0.0,106.0,11.0,16.0,40.7
2154,Wayne Routledge,eng ENG,"CC,DL",Swansea City,eng Premier League,32.0,1985.0,4.8,1,0,0.0,9,0.0,0.0,15.0,2.0,5.0,0.0,0.0,0.0,28.0,5.0,8.0,38.5
2155,Nolan Roux,fr FRA,"DL,CC",Metz,fr Ligue 1,29.0,1988.0,31.5,8,0,0.0,47,60.0,17.0,20.0,25.0,17.0,0.0,0.0,0.0,124.0,67.0,91.0,42.4
2156,Rubén,es ESP,PO,La Coruña,es La Liga,33.0,1984.0,27.5,3,0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,5.0,1.0,83.3
2157,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,24.0,1993.0,26.0,4,0,0.0,26,14.0,2.0,10.0,24.0,21.0,0.0,0.0,0.0,175.0,58.0,38.0,60.4
2158,Sebastian Rudy,de GER,CC,Bayern Munich,de Bundesliga,27.0,1990.0,16.8,2,0,0.0,21,15.0,0.0,37.0,18.0,40.0,0.0,0.0,0.0,81.0,18.0,7.0,72.0
2159,Stéphane Ruffier,fr FRA,PO,Saint-Étienne,fr Ligue 1,30.0,1986.0,34.6,1,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.0,2.0,66.7
2160,Vincent Rüfli,ch SUI,"DF,DL",Dijon,fr Ligue 1,29.0,1988.0,0.3,0,0,0.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2161,Daniele Rugani,it ITA,DF,Juventus,it Serie A,23.0,1994.0,21.5,3,0,0.0,25,14.0,1.0,2.0,20.0,12.0,0.0,2.0,0.0,93.0,40.0,29.0,58.0
2162,Mário Rui,pt POR,DF,Napoli,it Serie A,26.0,1991.0,23.2,9,2,1.0,42,42.0,2.0,112.0,14.0,39.0,0.0,0.0,0.0,151.0,13.0,38.0,25.5
2163,Aitor Ruibal,es ESP,CC,Betis,es La Liga,21.0,1996.0,0.1,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
2164,Fabián Ruiz Peña,es ESP,CC,Betis,es La Liga,21.0,1996.0,29.5,3,0,0.0,27,35.0,2.0,15.0,42.0,53.0,0.0,0.0,0.0,254.0,25.0,17.0,59.5
2165,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,28.0,1989.0,26.8,10,1,1.0,28,6.0,0.0,2.0,58.0,22.0,0.0,1.0,0.0,158.0,59.0,40.0,59.6
2166,Antonio Rukavina,rs SRB,DF,Villarreal,es La Liga,33.0,1984.0,14.1,5,0,0.0,18,3.0,0.0,27.0,16.0,22.0,0.0,1.0,0.0,59.0,9.0,11.0,45.0
2167,Gerónimo Rulli,ar ARG,PO,Real Sociedad,es La Liga,25.0,1992.0,26.0,3,0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,1.0,0.0,100.0
2168,Lukas Rupp,de GER,"CC,DL",Hoffenheim,de Bundesliga,26.0,1991.0,12.9,1,0,0.0,32,23.0,0.0,17.0,13.0,32.0,0.0,0.0,0.0,84.0,4.0,28.0,12.5
2169,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31.0,1985.0,12.7,3,0,0.0,11,14.0,0.0,0.0,24.0,11.0,0.0,0.0,1.0,45.0,57.0,32.0,64.0
2170,Mathew Ryan,au AUS,PO,Brighton,eng Premier League,25.0,1992.0,38.0,0,0,0.0,0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,100.0
2171,Idriss Saadi,dz ALG,DL,Strasbourg,fr Ligue 1,25.0,1992.0,10.5,1,0,0.0,10,5.0,6.0,19.0,5.0,5.0,0.0,0.0,0.0,28.0,9.0,25.0,26.5
2172,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24.0,1993.0,34.4,3,0,0.0,38,31.0,2.0,137.0,54.0,61.0,0.0,0.0,0.0,235.0,40.0,41.0,49.4
2173,Abdelhamid Sabiri,ma MAR,CC,Huddersfield,eng Premier League,20.0,1996.0,2.4,1,0,0.0,4,4.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,8.0,14.0,12.0,53.8
2174,Marcel Sabitzer,at AUT,"CC,DL",RB Leipzig,de Bundesliga,23.0,1994.0,19.9,4,0,0.0,14,33.0,4.0,65.0,24.0,28.0,1.0,0.0,0.0,118.0,13.0,15.0,46.4
2175,Enric Saborit,es ESP,DF,Athletic Club,es La Liga,25.0,1992.0,15.9,5,0,0.0,20,13.0,1.0,36.0,24.0,27.0,0.0,0.0,0.0,86.0,22.0,10.0,68.8
2176,Ihsan Sacko,fr FRA,"DL,CC",Nice,fr Ligue 1,20.0,1997.0,2.9,1,0,0.0,3,10.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,7.0,12.5
2177,Ihsan Sacko,fr FRA,"DL,CC",Strasbourg,fr Ligue 1,20.0,1997.0,7.9,1,0,0.0,10,14.0,2.0,6.0,5.0,8.0,0.0,0.0,0.0,42.0,13.0,20.0,39.4
2178,Mujaid Sadick,es ESP,DF,La Coruña,es La Liga,17.0,2000.0,1.2,0,0,0.0,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2179,Armando Sadiku,al ALB,DL,Levante,es La Liga,26.0,1991.0,3.0,1,0,0.0,6,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,10.0,26.0,27.8
2180,Umar Sadiq,ng NGA,DL,Torino,it Serie A,20.0,1997.0,2.5,0,0,0.0,11,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,27.3
