Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,ACT,ACT,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,ACG,ACG,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Unnamed: 25_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
2098,Diego Perotti,ar ARG,"CC,DL",Salernitana,it Serie A,33,1988,3.2,9,2.84,8,0,1,0,0,0,2,0.63,2,0,0,0,0,0,Partidos
2099,Romain Perraud,fr FRA,DF,Southampton,eng Premier League,23,1997,18.0,24,1.33,19,1,1,2,1,0,3,0.17,3,0,0,0,0,0,Partidos
2100,Lucas Perrin,fr FRA,DF,Strasbourg,fr Ligue 1,22,1998,27.8,39,1.40,33,1,0,2,0,3,3,0.11,2,0,0,1,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
2101,Mario Perrone,it ITA,DF,Salernitana,it Serie A,18,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2102,Pavao Pervan,at AUT,PO,Wolfsburg,de Bundesliga,33,1987,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2103,Matteo Pessina,it ITA,"CC,DL",Atalanta,it Serie A,24,1997,16.0,46,2.88,42,0,2,2,0,0,5,0.31,5,0,0,0,0,0,Partidos
2104,Andrea Petagna,it ITA,DL,Napoli,it Serie A,26,1995,6.5,14,2.16,10,0,0,1,1,2,1,0.15,1,0,0,0,0,0,Partidos
2105,Nils Petersen,de GER,DL,Freiburg,de Bundesliga,32,1988,6.4,12,1.86,9,0,1,0,1,1,0,0.00,0,0,0,0,0,0,Partidos
2106,Danijel Petković,me MNE,PO,Angers,fr Ligue 1,28,1993,15.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2107,Léo Pétrot,fr FRA,DF,Lorient,fr Ligue 1,24,1997,20.2,6,0.30,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2108,Njegoš Petrović,rs SRB,CC,Granada,es La Liga,22,1999,10.2,22,2.16,16,0,2,2,1,1,3,0.29,2,0,0,1,0,0,Partidos
2109,Jens Petter Hauge,no NOR,"CC,DL",Eint Frankfurt,de Bundesliga,21,1999,11.6,33,2.86,28,0,2,2,1,0,5,0.43,5,0,0,0,0,0,Partidos
2110,Alex Petxa,es ESP,"DF,CC",Athletic Club,es La Liga,24,1997,4.6,8,1.74,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
2111,Germán Pezzella,ar ARG,DF,Betis,es La Liga,30,1991,22.1,6,0.27,3,0,0,2,1,0,1,0.05,0,0,0,1,0,0,Partidos
2112,Giuseppe Pezzella,it ITA,"DF,CC",Atalanta,it Serie A,23,1997,11.9,13,1.09,10,2,0,1,0,0,2,0.17,1,0,0,1,0,0,Partidos
2113,Immanuel Pherai,nl NED,CC,Dortmund,de Bundesliga,20,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2114,Maximilian Philipp,de GER,CC,Wolfsburg,de Bundesliga,27,1994,10.7,35,3.27,26,3,2,0,4,0,6,0.56,4,1,1,0,0,0,Partidos
2115,Romain Philippoteaux,fr FRA,CC,Brest,fr Ligue 1,33,1988,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2116,Kalvin Phillips,eng ENG,CC,Leeds United,eng Premier League,25,1995,17.7,30,1.69,23,3,0,2,0,2,4,0.23,3,1,0,0,0,0,Partidos
2117,Jaden Philogene Bidace,eng ENG,DL,Aston Villa,eng Premier League,19,2002,0.1,1,18.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
2118,Jérôme Phojo,fr FRA,DF,Clermont Foot,fr Ligue 1,28,1993,0.1,1,15.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2119,Krzysztof Piątek,pl POL,DL,Fiorentina,it Serie A,26,1995,8.1,14,1.72,10,0,1,3,0,0,2,0.25,1,0,0,1,0,0,Partidos
2120,Krzysztof Piątek,pl POL,DL,Hertha BSC,de Bundesliga,26,1995,3.9,6,1.56,2,0,0,2,2,0,1,0.26,0,0,0,1,0,0,Partidos
2121,Pablo Piatti,ar ARG,"CC,DL",Elche,es La Liga,32,1989,3.5,6,1.74,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
2122,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,28,1992,3.6,7,1.96,4,2,1,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2123,Roberto Piccoli,it ITA,DL,Genoa,it Serie A,20,2001,2.4,4,1.66,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2124,Roberto Piccoli,it ITA,DL,Atalanta,it Serie A,20,2001,2.2,5,2.31,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2125,Jordan Pickford,eng ENG,PO,Everton,eng Premier League,27,1994,35.0,13,0.37,9,4,0,0,0,0,2,0.06,2,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
2126,Jérémy Pied,fr FRA,"DF,DL",Lille,fr Ligue 1,32,1989,0.1,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2127,Amos Pieper,de GER,DF,Arminia,de Bundesliga,23,1998,26.4,13,0.49,9,0,0,2,0,2,0,0.00,0,0,0,0,0,0,Partidos
2128,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,fr Ligue 1,23,1998,28.3,49,1.73,39,3,2,2,2,1,3,0.11,3,0,0,0,0,0,Partidos
2129,Erik Pieters,nl NED,DF,Burnley,eng Premier League,32,1988,8.1,12,1.48,8,2,0,1,1,0,1,0.12,1,0,0,0,0,0,Partidos
2130,Tomás Pina Isla,es ESP,CC,Alavés,es La Liga,33,1987,16.0,16,1.00,11,0,0,0,5,0,0,0.00,0,0,0,0,0,0,Partidos
2131,Andrea Pinamonti,it ITA,DL,Empoli,it Serie A,22,1999,31.9,72,2.26,43,0,6,11,12,0,7,0.22,4,0,0,2,1,0,Partidos
2132,Orbelín Pineda,mx MEX,"CC,DL",Celta Vigo,es La Liga,25,1996,1.1,7,6.24,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Partidos
2133,Ethan Pinnock,jm JAM,DF,Brentford,eng Premier League,28,1993,29.9,31,1.04,22,6,0,2,0,1,4,0.13,2,1,0,1,0,0,Partidos
2134,Yeremi Pino,es ESP,"CC,DL",Villarreal,es La Liga,18,2002,18.6,51,2.73,37,0,7,0,7,0,9,0.48,5,0,3,0,1,0,Partidos
2135,Carlo Pinsoglio,it ITA,PO,Juventus,it Serie A,31,1990,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2136,Riccardo Pinzi,it ITA,DL,Udinese,it Serie A,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2137,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,34,1987,23.2,24,1.03,18,1,1,4,0,0,6,0.26,3,1,0,2,0,0,Partidos
2138,Marko Pjaca,hr CRO,CC,Torino,it Serie A,26,1995,12.8,43,3.38,30,1,6,3,3,0,1,0.08,1,0,0,0,0,0,Partidos
2139,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,29,1992,18.2,63,3.46,19,40,1,1,2,0,9,0.49,3,5,0,0,1,0,Partidos
2140,Alassane Pléa,fr FRA,"CC,DL",M'Gladbach,de Bundesliga,28,1993,23.0,105,4.77,83,1,7,8,5,1,9,0.41,8,0,0,1,0,0,Partidos
2141,Tommaso Pobega,it ITA,CC,Torino,it Serie A,22,1999,24.9,63,2.53,52,0,0,4,6,1,4,0.16,2,0,0,1,1,0,Partidos
2142,Daniel Podence,pt POR,"DL,CC",Wolves,eng Premier League,25,1995,16.5,66,4.00,50,0,3,7,4,2,5,0.30,3,0,0,1,0,1,Partidos
2143,Suf Podgoreanu,il ISR,DL,Spezia,it Serie A,19,2002,1.3,4,3.21,3,0,1,0,0,0,2,1.61,1,0,1,0,0,0,Partidos
2144,Paul Pogba,fr FRA,"CC,DL",Manchester Utd,eng Premier League,28,1993,15.0,57,3.80,45,1,6,1,4,0,11,0.73,10,1,0,0,0,0,Partidos
2145,Joel Pohjanpalo,fi FIN,DL,Leverkusen,de Bundesliga,26,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2146,Matteo Politano,it ITA,DL,Napoli,it Serie A,27,1993,18.3,73,3.98,40,13,7,5,7,1,8,0.44,7,0,1,0,0,0,Partidos
2147,Julian Pollersbeck,de GER,PO,Lyon,fr Ligue 1,26,1994,4.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2148,Sebastian Polter,de GER,DL,Bochum,de Bundesliga,30,1991,26.0,54,2.16,40,0,2,3,9,0,3,0.12,1,0,0,0,2,0,Partidos
2149,Ezequiel Ponce,ar ARG,DL,Elche,es La Liga,24,1997,7.4,20,2.70,13,0,3,3,0,1,2,0.27,1,0,1,0,0,0,Partidos
2150,Marin Pongračić,hr CRO,DF,Dortmund,de Bundesliga,23,1997,9.2,3,0.33,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
2151,Pere Pons,es ESP,CC,Alavés,es La Liga,28,1993,15.2,22,1.45,16,0,2,0,2,2,0,0.00,0,0,0,0,0,0,Partidos
2152,Nick Pope,eng ENG,PO,Burnley,eng Premier League,29,1992,36.0,8,0.22,4,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2153,Manolo Portanova,it ITA,"DL,CC",Genoa,it Serie A,21,2000,14.7,29,1.97,12,7,3,4,1,2,0,0.00,0,0,0,0,0,0,Partidos
2154,Portu,es ESP,"DL,CC",Real Sociedad,es La Liga,29,1992,17.7,37,2.09,30,3,0,2,2,0,4,0.23,3,0,0,0,1,0,Partidos
2155,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,24,1997,24.4,8,0.33,8,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Partidos
2156,Sergio Postigo,es ESP,DF,Levante,es La Liga,32,1988,9.4,5,0.53,5,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Partidos
2157,Yussuf Poulsen,dk DEN,"DL,CC",RB Leipzig,de Bundesliga,27,1994,12.0,30,2.50,21,0,1,3,5,0,6,0.50,4,0,0,0,2,0,Partidos
2158,Gaëtan Poussin,fr FRA,PO,Bordeaux,fr Ligue 1,22,1999,13.0,2,0.15,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2159,Darío Poveda,es ESP,"DL,CC",Getafe,es La Liga,24,1997,4.2,11,2.61,10,0,0,0,0,1,2,0.47,2,0,0,0,0,0,Partidos
2160,José Pozo,es ESP,"CC,DF",Rayo Vallecano,es La Liga,25,1996,0.8,9,11.10,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
2161,Dennis Praet,be BEL,CC,Torino,it Serie A,27,1994,17.1,50,2.92,42,1,3,2,2,0,4,0.23,3,0,0,1,0,0,Partidos
2162,Mateusz Praszelik,pl POL,CC,Hellas Verona,it Serie A,20,2000,0.3,1,3.60,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2163,Abdón Prats,es ESP,DL,Mallorca,es La Liga,28,1992,7.1,18,2.53,12,1,0,2,2,1,1,0.14,0,0,0,1,0,0,Partidos
2164,Sanjin Prcić,ba BIH,CC,Strasbourg,fr Ligue 1,27,1993,24.3,64,2.63,45,9,1,7,2,0,4,0.16,4,0,0,0,0,0,Partidos
2165,Nicolas de Préville,fr FRA,"DL,CC",Metz,fr Ligue 1,30,1991,21.9,68,3.11,31,14,8,4,10,1,5,0.23,3,0,1,0,1,0,Partidos
2166,Isaac Price,nir NIR,CC,Everton,eng Premier League,17,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2167,Manuel Prietl,at AUT,CC,Arminia,de Bundesliga,29,1991,23.6,29,1.23,19,0,6,2,0,2,4,0.17,4,0,0,0,0,0,Partidos
2168,Alejandro Primo,es ESP,PO,Levante,es La Liga,17,2004,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2169,Grischa Prömel,de GER,CC,Union Berlin,de Bundesliga,26,1995,26.9,42,1.56,35,0,0,3,3,1,5,0.19,4,0,0,1,0,0,Partidos
2170,Nick Proschwitz,de GER,DL,Hoffenheim,de Bundesliga,34,1986,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2171,Ivan Provedel,it ITA,PO,Spezia,it Serie A,27,1994,30.7,2,0.07,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Partidos
2172,Javi Puado,es ESP,"CC,DL",Espanyol,es La Liga,23,1998,24.9,45,1.80,34,1,4,3,2,1,3,0.12,2,0,1,0,0,0,Partidos
2173,Pubill,es ESP,"DF,CC",Levante,es La Liga,18,2003,5.7,14,2.46,10,1,1,2,0,0,2,0.35,1,0,0,1,0,0,Partidos
2174,Antonio Puertas,es ESP,"CC,DL",Granada,es La Liga,29,1992,25.1,46,1.83,32,3,6,1,3,1,6,0.24,4,0,1,0,0,1,Partidos
2175,Riqui Puig,es ESP,CC,Barcelona,es La Liga,21,1999,5.4,24,4.44,22,0,1,1,0,0,3,0.56,1,0,1,1,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
2176,Teemu Pukki,fi FIN,DL,Norwich City,eng Premier League,31,1990,36.1,63,1.74,40,0,8,3,12,0,4,0.11,3,0,0,0,1,0,Partidos
2177,Erick Pulgar,cl CHI,CC,Fiorentina,it Serie A,27,1994,3.8,11,2.90,8,3,0,0,0,0,2,0.53,2,0,0,0,0,0,Partidos
2178,Christian Pulisic,us USA,"CC,DL",Chelsea,eng Premier League,22,1998,14.3,36,2.51,24,0,1,4,6,1,5,0.35,4,0,0,1,0,0,Partidos
2179,Afimico Pululu,fr FRA,"DL,CC",Greuther Fürth,de Bundesliga,22,1999,0.8,2,2.57,0,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
2180,Ignacio Pussetto,ar ARG,"DL,CC",Udinese,it Serie A,25,1995,13.4,37,2.76,22,0,4,4,5,2,7,0.52,4,0,1,0,1,1,Partidos
2181,Niklas Pyyhtiä,fi FIN,CC,Bologna,it Serie A,17,2003,0.2,1,4.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2182,Przemysław Płacheta,pl POL,"DL,CC",Norwich City,eng Premier League,23,1998,5.6,16,2.85,6,2,4,0,4,0,0,0.00,0,0,0,0,0,0,Partidos
2183,Yacine Qasmi,ma MAR,DL,Rayo Vallecano,es La Liga,30,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2184,Fabio Quagliarella,it ITA,DL,Sampdoria,it Serie A,38,1983,18.5,49,2.65,35,0,5,6,2,1,8,0.43,7,0,1,0,0,0,Partidos
2185,Quini,es ESP,DF,Granada,es La Liga,31,1989,25.6,34,1.33,25,3,3,1,0,2,4,0.16,2,0,0,0,0,2,Partidos
2186,Dani Raba,es ESP,"CC,DL",Villarreal,es La Liga,25,1995,1.0,6,6.07,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2187,Dani Raba,es ESP,"CC,DL",Granada,es La Liga,25,1995,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2188,Adrien Rabiot,fr FRA,CC,Juventus,it Serie A,26,1995,25.4,45,1.77,35,0,5,3,2,0,3,0.12,3,0,0,0,0,0,Partidos
2189,Uroš Račić,rs SRB,CC,Valencia,es La Liga,23,1998,13.4,28,2.09,20,1,2,1,3,1,1,0.07,1,0,0,0,0,0,Partidos
2190,Nemanja Radoja,rs SRB,CC,Levante,es La Liga,28,1993,13.5,17,1.26,13,1,1,0,1,1,3,0.22,3,0,0,0,0,0,Partidos
2191,Nemanja Radonjić,rs SRB,DL,Marseille,fr Ligue 1,25,1996,0.2,2,10.00,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2192,Ivan Radovanović,rs SRB,"DF,CC",Salernitana,it Serie A,32,1988,11.7,14,1.20,12,0,0,2,0,0,1,0.09,0,0,0,1,0,0,Partidos
2193,Ionuț Radu,ro ROU,PO,Inter,it Serie A,24,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2194,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,34,1986,6.2,2,0.32,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2195,Boris Radunović,rs SRB,PO,Cagliari,it Serie A,25,1996,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2196,Sidney Raebiger,de GER,CC,RB Leipzig,de Bundesliga,16,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2197,Rafinha,br BRA,CC,Real Sociedad,es La Liga,28,1993,11.7,35,3.00,25,2,1,1,4,2,1,0.09,0,0,0,0,1,0,Partidos
2198,Rafinha,br BRA,"DL,CC",Paris S-G,fr Ligue 1,28,1993,2.4,8,3.27,4,0,1,0,1,2,0,0.00,0,0,0,0,0,0,Partidos
2199,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,29,1991,17.0,7,0.41,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2200,Antonio Raimondo,it ITA,DL,Bologna,it Serie A,17,2004,0.8,1,1.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
2201,Predrag Rajković,rs SRB,PO,Reims,fr Ligue 1,25,1995,38.0,8,0.21,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2202,Jesuran Rak Sakyi,eng ENG,"DL,CC",Crystal Palace,eng Premier League,18,2002,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2203,Ivan Rakitić,hr CRO,CC,Sevilla,es La Liga,33,1988,24.2,85,3.51,49,28,0,5,3,0,10,0.41,5,4,0,1,0,0,Partidos
2204,Diant Ramaj,de GER,PO,Eint Frankfurt,de Bundesliga,19,2001,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2205,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,28,1993,2.7,2,0.74,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
2206,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,35,1985,13.0,5,0.38,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2207,Sandro Ramírez,es ESP,DL,Getafe,es La Liga,26,1995,16.2,54,3.32,30,4,6,7,7,0,1,0.06,1,0,0,0,0,0,Partidos
2208,Guilherme Ramos,pt POR,DF,Arminia,de Bundesliga,23,1997,10.1,5,0.50,4,0,0,0,0,1,1,0.10,1,0,0,0,0,0,Partidos
2209,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,35,1986,8.9,7,0.79,5,0,0,2,0,0,1,0.11,0,0,0,1,0,0,Partidos
2210,Aaron Ramsdale,eng ENG,PO,Arsenal,eng Premier League,23,1998,34.0,2,0.06,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2211,Aaron Ramsey,wls WAL,CC,Juventus,it Serie A,30,1990,1.1,3,2.76,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2212,Jacob Ramsey,eng ENG,CC,Aston Villa,eng Premier League,20,2001,27.4,75,2.74,55,0,7,2,9,2,6,0.22,5,0,0,1,0,0,Partidos
2213,Luca Ranieri,it ITA,DF,Salernitana,it Serie A,22,1999,23.4,26,1.11,23,2,0,1,0,0,1,0.04,1,0,0,0,0,0,Partidos
2214,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,33,1988,3.8,4,1.06,4,0,0,0,0,0,1,0.26,1,0,0,0,0,0,Partidos
2215,Raphinha,br BRA,"DL,CC",Leeds United,eng Premier League,24,1996,32.4,136,4.20,77,25,15,9,8,2,10,0.31,5,0,2,0,2,1,Partidos
2216,Tobias Raschl,de GER,CC,Greuther Fürth,de Bundesliga,21,2000,6.6,6,0.90,4,1,1,0,0,0,1,0.15,1,0,0,0,0,0,Partidos
2217,Elba Rashani,xk KVX,"DL,CC",Clermont Foot,fr Ligue 1,28,1993,19.5,34,1.74,27,0,3,2,2,0,5,0.26,4,0,1,0,0,0,Partidos
2218,Marcus Rashford,eng ENG,"DL,CC",Manchester Utd,eng Premier League,23,1997,13.7,27,1.97,16,0,5,2,4,0,3,0.22,3,0,0,0,0,0,Partidos
2219,Milot Rashica,xk KVX,"DL,CC",Norwich City,eng Premier League,25,1996,24.8,68,2.74,37,14,5,4,6,2,5,0.20,4,1,0,0,0,0,Partidos
2220,Giacomo Raspadori,it ITA,"CC,DL",Sassuolo,it Serie A,21,2000,30.4,103,3.38,75,7,10,5,6,0,14,0.46,8,0,5,0,1,0,Partidos
2221,Raúl,es ESP,"DL,DF",Betis,es La Liga,20,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2222,David Raum,de GER,"DF,DL",Hoffenheim,de Bundesliga,23,1998,30.6,144,4.70,92,41,4,4,2,1,21,0.69,17,2,1,1,0,0,Partidos
2223,Nicola Ravaglia,it ITA,PO,Sampdoria,it Serie A,32,1988,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2224,David Raya,es ESP,PO,Brentford,eng Premier League,25,1995,24.0,7,0.29,6,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Partidos
2225,Ante Rebić,hr CRO,DL,Milan,it Serie A,27,1993,9.9,51,5.16,36,0,4,7,3,1,3,0.30,2,0,0,0,0,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
2226,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,26,1995,19.7,29,1.47,23,3,2,0,1,0,3,0.15,2,1,0,0,0,0,Partidos
2227,Lluís Recasens,es ESP,DF,Espanyol,es La Liga,19,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2228,Nathan Redmond,eng ENG,"CC,DL",Southampton,eng Premier League,27,1994,20.4,73,3.58,62,4,0,5,2,0,8,0.39,6,1,0,0,1,0,Partidos
2229,Sergio Reguilón,es ESP,"DF,CC",Tottenham,eng Premier League,24,1996,21.3,58,2.72,44,2,4,4,3,1,5,0.23,5,0,0,0,0,0,Partidos
2230,Manolo Reina,es ESP,PO,Mallorca,es La Liga,36,1985,21.0,6,0.29,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2231,Pepe Reina,es ESP,PO,Lazio,it Serie A,38,1982,15.0,2,0.13,2,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Partidos
2232,Jeff Reine-Adélaïde,fr FRA,"CC,DF",Lyon,fr Ligue 1,23,1998,2.2,13,5.91,12,1,0,0,0,0,2,0.91,2,0,0,0,0,0,Partidos
2233,Reinier,br BRA,"DL,CC",Dortmund,de Bundesliga,19,2002,1.8,3,1.67,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
2234,Karim Rekik,nl NED,DF,Sevilla,es La Liga,26,1994,12.2,16,1.31,14,0,0,0,1,1,2,0.16,2,0,0,0,0,0,Partidos
2235,Álex Remiro,es ESP,PO,Real Sociedad,es La Liga,26,1995,35.0,7,0.20,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2236,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,22,1998,0.6,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2237,Panagiotis Retsos,gr GRE,"DF,DL",Leverkusen,de Bundesliga,22,1998,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2238,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,32,1989,27.8,105,3.78,78,9,1,5,10,2,26,0.93,18,1,1,1,4,1,Partidos
2239,Elvis Rexhbeçaj,de GER,CC,Bochum,de Bundesliga,23,1997,28.2,48,1.76,33,5,1,2,7,0,4,0.15,3,0,0,0,1,0,Partidos
2240,Gio Reyna,us USA,CC,Dortmund,de Bundesliga,18,2002,4.9,20,4.09,12,7,1,0,0,0,1,0.20,0,1,0,0,0,0,Partidos
2241,Bryan Reynolds,us USA,DF,Roma,it Serie A,20,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2242,Nico Ribaudo,es ESP,"CC,DL",Espanyol,es La Liga,20,2001,12.4,34,2.74,22,3,2,3,4,0,1,0.08,1,0,0,0,0,0,Partidos
2243,Tiago Ribeiro,pt POR,DL,Monaco,fr Ligue 1,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2244,Franck Ribéry,fr FRA,"CC,DL",Salernitana,it Serie A,38,1983,15.8,62,3.92,46,5,3,2,5,1,5,0.32,3,1,0,0,1,0,Partidos
2245,Samuele Ricci,it ITA,CC,Torino,it Serie A,19,2001,8.0,14,1.74,12,1,0,1,0,0,1,0.12,0,0,0,1,0,0,Partidos
2246,Samuele Ricci,it ITA,CC,Empoli,it Serie A,19,2001,17.0,27,1.59,21,1,0,1,3,1,4,0.24,4,0,0,0,0,0,Partidos
2247,Declan Rice,eng ENG,CC,West Ham,eng Premier League,22,1999,35.3,78,2.21,67,0,5,3,0,3,9,0.25,9,0,0,0,0,0,Partidos
2248,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,21,2000,14.5,11,0.76,10,0,0,1,0,0,5,0.35,5,0,0,0,0,0,Partidos
2249,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,21,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
2250,Omar Richards,eng ENG,DF,Bayern Munich,de Bundesliga,23,1998,4.9,11,2.26,7,1,1,0,2,0,0,0.00,0,0,0,0,0,0,Partidos
