RL2020-2021,Jugador2020-2021,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,PJ2020-2021,Titular2020-2021,Mín2020-2021,90 s2020-2021,Gls.2020-2021,Ass2020-2021,G+A2020-2021,G-TP2020-2021,TP2020-2021,TPint2020-2021,TA2020-2021,TR2020-2021,xG2020-2021,npxG2020-2021,xAG2020-2021,npxG+xAG2020-2021,PrgC2020-2021,PrgP2020-2021,PrgR2020-2021,Gls..12020-2021,Ast2020-2021,G+A.12020-2021,G-TP.12020-2021,G+A-TP2020-2021,xG.12020-2021,xAG.12020-2021,xG+xAG2020-2021,npxG.12020-2021,npxG+xAG.12020-2021
2266,Waldo Rubio,es ESP,"DL,CC",Valladolid,es La Liga,24,1995,10,5,375,4.2,1,0,1,0,1,1,1,0,1.1,0.3,0.1,0.4,12.0,12.0,17.0,0.24,0.0,0.24,0.0,0.0,0.26,0.02,0.29,0.08,0.1
2267,John Ruddy,eng ENG,PO,Wolves,eng Premier League,33,1986,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,1993,19,19,1710,19.0,1,0,1,1,0,0,0,0,1.3,1.3,0.4,1.7,24.0,71.0,6.0,0.05,0.0,0.05,0.05,0.05,0.07,0.02,0.09,0.07,0.09
4539,Sebastian Rudy,de GER,"CC,DL",Hoffenheim,de Bundesliga,30,1990,27,23,1858,20.6,1,3,4,1,0,0,4,0,0.8,0.8,2.4,3.2,19.0,122.0,74.0,0.05,0.16,0.21,0.05,0.21,0.05,0.19,0.23,0.05,0.23
2271,Kevin Rüegg,ch SUI,"DF,CC",Hellas Verona,it Serie A,21,1998,7,1,205,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
4545,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,1994,17,13,1091,12.1,1,1,2,1,0,0,3,0,0.5,0.5,0.5,1.1,4.0,38.0,5.0,0.09,0.09,0.18,0.09,0.18,0.17,0.05,0.22,0.17,0.22
2274,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2002,6,3,208,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
2275,Mário Rui,pt POR,DF,Napoli,it Serie A,29,1991,27,17,1669,18.5,0,2,2,0,0,0,4,0,0.9,0.9,2.2,3.0,37.0,67.0,111.0,0.0,0.11,0.11,0.0,0.11,0.05,0.12,0.16,0.05,0.16
2276,Aitor Ruibal,es ESP,"DL,CC",Betis,es La Liga,24,1996,28,21,1593,17.7,2,2,4,2,0,0,2,0,2.9,2.9,2.1,5.0,40.0,54.0,148.0,0.11,0.11,0.23,0.11,0.23,0.16,0.12,0.28,0.16,0.28
2277,Isma Ruiz,es ESP,CC,Granada,es La Liga,19,2001,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,Kays Ruiz,ma MAR,"DL,CC",Paris S-G,fr Ligue 1,17,2002,7,1,186,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,12.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
2279,Fabián Ruiz Peña,es ESP,CC,Napoli,it Serie A,24,1996,33,29,2569,28.5,3,1,4,3,0,0,1,0,2.0,2.0,2.0,4.0,61.0,226.0,80.0,0.11,0.04,0.14,0.11,0.14,0.07,0.07,0.14,0.07,0.14
2280,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,1989,27,24,2157,24.0,2,0,2,2,0,0,9,0,1.5,1.5,0.1,1.6,13.0,76.0,3.0,0.08,0.0,0.08,0.08,0.08,0.06,0.0,0.07,0.06,0.07
2281,Gerónimo Rulli,ar ARG,PO,Villarreal,es La Liga,28,1992,2,2,180,2.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4565,Georginio Rutter,fr FRA,"DL,CC",Rennes,fr Ligue 1,18,2002,13,2,285,3.2,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,6.0,6.0,35.0,0.37,0.0,0.37,0.37,0.37,0.25,0.04,0.28,0.25,0.28
4569,Mathew Ryan,au AUS,PO,Arsenal,eng Premier League,28,1992,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
2286,Julian Ryerson,no NOR,"DF,CC",Union Berlin,de Bundesliga,22,1997,24,10,1069,11.9,0,2,2,0,0,0,2,0,0.2,0.2,0.9,1.1,15.0,32.0,38.0,0.0,0.17,0.17,0.0,0.17,0.02,0.07,0.1,0.02,0.1
2287,Frederik Rønnow,dk DEN,PO,Schalke 04,de Bundesliga,27,1992,11,10,945,10.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,João Victor Santos Sá,br BRA,DL,Wolfsburg,de Bundesliga,26,1994,21,3,469,5.2,1,1,2,1,0,0,0,0,0.5,0.5,1.1,1.6,20.0,15.0,66.0,0.19,0.19,0.38,0.19,0.38,0.09,0.22,0.31,0.09,0.31
2289,Roli Pereira de Sa,fr FRA,"DL,CC",Nantes,fr Ligue 1,23,1996,6,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23,0.05,0.28,0.23,0.28
2290,Idriss Saadi,dz ALG,"CC,DL",Strasbourg,fr Ligue 1,28,1992,7,0,125,1.4,0,0,0,0,0,0,0,0,1.7,1.7,0.3,2.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.19,0.23,1.43,1.19,1.43
2291,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,1993,33,33,2909,32.3,1,2,3,1,0,0,4,0,0.6,0.6,1.5,2.1,84.0,162.0,129.0,0.03,0.06,0.09,0.03,0.09,0.02,0.05,0.06,0.02,0.06
2292,Mathys Saban,fr FRA,DL,Saint-Étienne,fr Ligue 1,18,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,Marcel Sabitzer,at AUT,CC,RB Leipzig,de Bundesliga,26,1994,27,24,2026,22.5,8,3,11,4,4,4,8,0,7.6,4.4,2.7,7.1,24.0,171.0,78.0,0.36,0.13,0.49,0.18,0.31,0.34,0.12,0.46,0.19,0.32
2294,Alexis Saelemaekers,be BEL,DL,Milan,it Serie A,21,1999,32,27,2016,22.4,2,4,6,2,0,0,7,1,2.4,2.4,3.1,5.6,43.0,59.0,169.0,0.09,0.18,0.27,0.09,0.27,0.11,0.14,0.25,0.11,0.25
2295,Modibo Sagnan,fr FRA,DF,Real Sociedad,es La Liga,21,1999,16,7,622,6.9,0,0,0,0,0,0,3,0,0.6,0.6,0.3,0.9,10.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.13,0.09,0.13
2296,Allan Saint-Maximin,fr FRA,"DL,CC",Newcastle Utd,eng Premier League,23,1997,25,19,1560,17.3,3,4,7,3,0,0,0,0,2.6,2.6,3.7,6.3,81.0,65.0,86.0,0.17,0.23,0.4,0.17,0.4,0.15,0.21,0.36,0.15,0.36
2297,Borja Sainz,es ESP,"CC,DL",Alavés,es La Liga,19,2001,21,2,453,5.0,1,0,1,1,0,0,1,0,1.3,1.3,0.8,2.2,14.0,4.0,36.0,0.2,0.0,0.2,0.2,0.2,0.26,0.17,0.43,0.26,0.43
2298,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,1990,27,27,2407,26.7,3,0,3,3,0,0,2,0,3.0,3.0,0.2,3.3,12.0,100.0,24.0,0.11,0.0,0.11,0.11,0.11,0.11,0.01,0.12,0.11,0.12
2299,Bukayo Saka,eng ENG,"DL,CC",Arsenal,eng Premier League,18,2001,32,30,2553,28.4,5,3,8,5,0,0,1,0,6.9,6.9,4.4,11.3,85.0,101.0,269.0,0.18,0.11,0.28,0.18,0.28,0.24,0.16,0.4,0.24,0.4
2300,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,1990,29,26,2385,26.5,0,1,1,0,0,0,6,1,0.6,0.6,1.4,2.0,38.0,109.0,108.0,0.0,0.04,0.04,0.0,0.04,0.02,0.05,0.08,0.02,0.08
2301,Moïse Sakava,cm CMR,CC,Reims,fr Ligue 1,19,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.38
2302,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,1990,4,3,276,3.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
2303,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,1991,6,4,375,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,6.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16
2304,Mohamed Salah,eg EGY,DL,Liverpool,eng Premier League,28,1992,37,34,3078,34.2,22,5,27,16,6,6,0,0,19.3,14.6,6.2,20.8,111.0,136.0,396.0,0.64,0.15,0.79,0.47,0.61,0.56,0.18,0.75,0.43,0.61
2305,Eddie Salcedo,it ITA,"CC,DL",Hellas Verona,it Serie A,18,2001,21,7,755,8.4,2,0,2,2,0,0,3,0,3.9,3.9,0.3,4.2,13.0,29.0,53.0,0.24,0.0,0.24,0.24,0.24,0.46,0.04,0.51,0.46,0.51
2306,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,2001,20,20,1800,20.0,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.9,36.0,106.0,3.0,0.05,0.0,0.05,0.05,0.05,0.04,0.0,0.04,0.04,0.04
2307,Romain Salin,fr FRA,PO,Rennes,fr Ligue 1,36,1984,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,1999,12,8,844,9.4,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
2309,Roland Sallai,hu HUN,"CC,DL",Freiburg,de Bundesliga,23,1997,28,22,1661,18.5,8,3,11,7,1,1,5,0,6.4,5.6,1.4,7.0,54.0,65.0,118.0,0.43,0.16,0.6,0.38,0.54,0.35,0.07,0.42,0.3,0.38
2310,Salvi,es ESP,"CC,DL",Cádiz,es La Liga,29,1991,28,25,1933,21.5,2,0,2,2,0,0,5,0,2.0,2.0,1.5,3.5,51.0,29.0,131.0,0.09,0.0,0.09,0.09,0.09,0.09,0.07,0.16,0.09,0.16
2311,Lazar Samardzic,rs SRB,CC,RB Leipzig,de Bundesliga,18,2002,7,2,200,2.2,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,3.0,2.0,8.0,0.0,0.45,0.45,0.0,0.45,0.01,0.26,0.27,0.01,0.27
2312,Diadie Samassékou,ml MLI,CC,Hoffenheim,de Bundesliga,24,1996,31,31,2563,28.5,0,2,2,0,0,0,3,0,0.6,0.6,1.8,2.3,11.0,112.0,32.0,0.0,0.07,0.07,0.0,0.07,0.02,0.06,0.08,0.02,0.08
2313,Mama Samba Baldé,gw GNB,DL,Dijon,fr Ligue 1,24,1995,29,24,2161,24.0,7,0,7,7,0,0,4,0,8.1,8.1,0.6,8.7,22.0,24.0,162.0,0.29,0.0,0.29,0.29,0.29,0.34,0.02,0.36,0.34,0.36
2314,Junior Sambia,fr FRA,"DF,CC",Montpellier,fr Ligue 1,23,1996,36,26,2448,27.2,1,6,7,1,0,0,2,0,1.0,1.0,2.8,3.8,61.0,118.0,122.0,0.04,0.22,0.26,0.04,0.26,0.04,0.1,0.14,0.04,0.14
2315,Frédéric Sammaritano,fr FRA,"DL,CC",Dijon,fr Ligue 1,34,1986,30,10,1130,12.6,0,2,2,0,0,0,4,1,1.3,1.3,2.6,3.9,23.0,54.0,76.0,0.0,0.16,0.16,0.0,0.16,0.1,0.21,0.31,0.1,0.31
2316,Fede San Emeterio,es ESP,CC,Valladolid,es La Liga,23,1997,24,17,1460,16.2,0,0,0,0,0,0,7,0,0.1,0.1,0.1,0.2,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
4635,Antonio Sanabria,py PAR,DL,Torino,it Serie A,24,1996,30,22,1910,21.3,8,1,9,8,0,0,4,0,8.3,8.3,0.7,9.1,25.0,34.0,85.0,0.75,0.09,0.8400000000000001,0.75,0.8400000000000001,0.78,0.060000000000000005,0.86,0.78,0.86
2319,Oihan Sancet,es ESP,"DL,CC",Athletic Club,es La Liga,20,2000,24,11,1035,11.5,2,2,4,2,0,0,2,0,2.8,2.8,1.2,4.0,26.0,41.0,76.0,0.17,0.17,0.35,0.17,0.35,0.25,0.1,0.35,0.25,0.35
2320,Renato Sanches,pt POR,CC,Lille,fr Ligue 1,22,1997,23,14,1270,14.1,1,3,4,1,0,0,4,0,2.4,2.4,2.0,4.4,48.0,115.0,51.0,0.07,0.21,0.28,0.07,0.28,0.17,0.14,0.31,0.17,0.31
2321,Ricard Sánchez,es ESP,DF,Atlético Madrid,es La Liga,20,2000,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
2322,Alexis Sánchez,cl CHI,DL,Inter,it Serie A,31,1988,30,12,1146,12.7,7,5,12,7,0,1,0,0,6.4,5.6,5.3,10.9,28.0,62.0,89.0,0.55,0.39,0.94,0.55,0.94,0.5,0.41,0.92,0.44,0.86
2323,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,1996,18,17,1486,16.5,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
2324,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,1986,34,29,2638,29.3,3,1,4,3,0,0,11,1,2.3,2.3,0.1,2.4,5.0,45.0,5.0,0.1,0.03,0.14,0.1,0.14,0.08,0.0,0.08,0.08,0.08
2325,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,1997,16,11,921,10.2,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
4653,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,19,2000,17,11,1025,11.3,0,5,5,0,0,0,4,0,0.1,0.1,1.6,1.7999999999999998,21.0,52.0,56.0,0.0,2.21,2.21,0.0,2.21,0.01,0.84,0.86,0.01,0.86
2328,Juan Sánchez Miño,ar ARG,"DF,CC",Elche,es La Liga,30,1990,9,5,495,5.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,8.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
2329,Pepe Sánchez,es ESP,DF,Granada,es La Liga,20,2000,3,3,253,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
2330,Robert Sánchez,es ESP,PO,Brighton,eng Premier League,22,1997,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,Jadon Sancho,eng ENG,"DL,CC",Dortmund,de Bundesliga,20,2000,26,24,2062,22.9,8,11,19,7,1,1,0,0,6.6,5.8,7.7,13.5,114.0,178.0,276.0,0.35,0.48,0.83,0.31,0.79,0.29,0.34,0.62,0.25,0.59
2332,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,1991,26,20,1858,20.6,2,1,3,2,0,0,2,0,1.6,1.6,1.6,3.2,69.0,130.0,76.0,0.1,0.05,0.15,0.1,0.15,0.08,0.08,0.16,0.08,0.16
2333,Leroy Sané,de GER,"DL,CC",Bayern Munich,de Bundesliga,24,1996,32,18,1805,20.1,6,9,15,6,0,0,2,0,5.4,5.4,6.8,12.1,73.0,84.0,230.0,0.3,0.45,0.75,0.3,0.75,0.27,0.34,0.61,0.27,0.61
2334,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,14,11,1071,11.9,0,0,0,0,0,0,5,0,0.4,0.4,1.1,1.5,11.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12
2335,Oier Sanjurjo,es ESP,CC,Osasuna,es La Liga,34,1986,32,24,2084,23.2,0,2,2,0,0,0,10,0,1.1,1.1,2.2,3.4,8.0,80.0,35.0,0.0,0.09,0.09,0.0,0.09,0.05,0.1,0.15,0.05,0.15
2336,Mohamed Sankoh,nl NED,CC,Stuttgart,de Bundesliga,16,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,Siriki Sanogo,ci CIV,CC,Benevento,it Serie A,18,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,Morgan Sanson,fr FRA,CC,Aston Villa,eng Premier League,25,1994,21,13,1120,12.5,2,3,5,2,0,0,5,0,0.9,0.9,3.0,4.0,29.0,48.0,59.0,0.22,0.33,0.54,0.22,0.54,0.11,0.35,0.47,0.11,0.47
2340,Nicola Sansone,it ITA,"DL,CC",Bologna,it Serie A,28,1991,26,11,1169,13.0,2,2,4,2,0,0,2,0,3.9,3.9,2.9,6.8,38.0,58.0,88.0,0.15,0.15,0.31,0.15,0.31,0.3,0.22,0.53,0.3,0.53
4683,Baptiste Santamaria,fr FRA,CC,Angers,fr Ligue 1,25,1995,33,31,2479,27.5,1,2,3,1,0,0,6,0,2.3000000000000003,2.3000000000000003,1.5999999999999999,4.0,34.0,110.0,59.0,0.04,0.08,0.12,0.04,0.12,0.13,0.12,0.24,0.13,0.24
2343,Federico Santander,py PAR,DL,Bologna,it Serie A,29,1991,4,0,37,0.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.7,0.0,1.0,5.0,0.0,2.43,2.43,0.0,2.43,0.56,1.0,1.56,0.56,1.56
2344,Davide Santon,it ITA,DF,Roma,it Serie A,29,1991,10,7,586,6.5,0,1,1,0,0,0,3,0,0.4,0.4,0.6,0.9,17.0,19.0,31.0,0.0,0.15,0.15,0.0,0.15,0.06,0.09,0.15,0.06,0.15
2345,Samir Santos,br BRA,DF,Udinese,it Serie A,25,1994,30,24,2216,24.6,1,0,1,1,0,0,6,0,1.3,1.3,0.6,2.0,24.0,88.0,23.0,0.04,0.0,0.04,0.04,0.04,0.05,0.03,0.08,0.05,0.08
4693,Riccardo Saponara,it ITA,CC,Fiorentina,it Serie A,28,1991,11,5,441,4.8999999999999995,2,0,2,2,0,0,2,1,1.0,1.0,0.7,1.7,17.0,23.0,31.0,0.46,0.0,0.46,0.46,0.46,0.23,0.22,0.45,0.23,0.45
2348,Ivan Šaponjić,rs SRB,DL,Cádiz,es La Liga,22,1997,9,3,388,4.3,1,0,1,0,1,1,2,0,2.2,1.4,0.0,1.4,3.0,6.0,12.0,0.23,0.0,0.23,0.0,0.0,0.5,0.0,0.5,0.32,0.32
2349,Pablo Sarabia,es ESP,"DL,CC",Paris S-G,fr Ligue 1,28,1992,27,13,1320,14.7,6,4,10,6,0,0,2,0,5.3,5.3,6.1,11.5,44.0,66.0,173.0,0.41,0.27,0.68,0.41,0.68,0.36,0.42,0.78,0.36,0.78
2350,Josh Sargent,us USA,"DL,CC",Werder Bremen,de Bundesliga,20,2000,32,30,2506,27.8,5,2,7,5,0,0,7,0,5.5,5.5,3.8,9.3,28.0,45.0,114.0,0.18,0.07,0.25,0.18,0.25,0.2,0.14,0.34,0.2,0.34
4703,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,1992,10,5,528,5.8,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,20.0,37.0,36.0,0.0,0.2,0.2,0.0,0.2,0.04,0.02,0.07,0.04,0.07
2353,Sidy Sarr,sn SEN,CC,Nîmes,fr Ligue 1,24,1996,9,6,463,5.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,2.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19
2354,Marco Sau,it ITA,"CC,DL",Benevento,it Serie A,32,1987,24,9,785,8.7,4,2,6,3,1,1,1,1,2.4,1.6,1.8,3.4,13.0,17.0,58.0,0.46,0.23,0.69,0.34,0.57,0.28,0.21,0.48,0.19,0.39
2355,Téji Savanier,fr FRA,CC,Montpellier,fr Ligue 1,28,1991,27,26,2165,24.1,5,5,10,3,2,4,6,1,5.9,2.8,6.8,9.6,46.0,171.0,76.0,0.21,0.21,0.42,0.12,0.33,0.25,0.28,0.53,0.12,0.4
2356,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,1991,33,33,2953,32.8,1,0,1,1,0,0,14,0,0.8,0.8,0.1,0.9,30.0,103.0,2.0,0.03,0.0,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03
2357,Romaine Sawyers,kn SKN,CC,West Brom,eng Premier League,28,1991,19,17,1487,16.5,0,0,0,0,0,0,2,0,0.1,0.1,0.6,0.7,11.0,67.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
2358,Gianluca Scamacca,it ITA,DL,Genoa,it Serie A,21,1999,26,13,1352,15.0,8,2,10,6,2,2,1,0,7.9,6.3,2.7,8.9,20.0,18.0,87.0,0.53,0.13,0.67,0.4,0.53,0.52,0.18,0.7,0.42,0.6
2359,Dane Scarlett,eng ENG,DL,Tottenham,eng Premier League,16,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,1991,18,13,1246,13.8,1,0,1,0,1,1,4,1,1.3,0.5,0.0,0.5,6.0,41.0,0.0,0.07,0.0,0.07,0.0,0.0,0.09,0.0,0.09,0.04,0.04
2361,Aurélien Scheidler,fr FRA,DL,Dijon,fr Ligue 1,22,1998,10,3,342,3.8,1,0,1,1,0,0,1,0,0.7,0.7,0.8,1.5,0.0,6.0,27.0,0.26,0.0,0.26,0.26,0.26,0.18,0.2,0.39,0.18,0.39
2362,Nicolás Schiappacasse,uy URU,CC,Sassuolo,it Serie A,21,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,Pasquale Schiattarella,it ITA,CC,Benevento,it Serie A,33,1987,29,26,2247,25.0,1,1,2,1,0,0,13,1,0.7,0.7,2.2,2.9,24.0,144.0,9.0,0.04,0.04,0.08,0.04,0.08,0.03,0.09,0.12,0.03,0.12
2364,Patrik Schick,cz CZE,DL,Leverkusen,de Bundesliga,24,1996,29,20,1866,20.7,9,1,10,9,0,0,4,0,9.2,9.2,2.5,11.7,19.0,19.0,132.0,0.43,0.05,0.48,0.43,0.48,0.44,0.12,0.56,0.44,0.56
2365,Sven Schipplock,de GER,"DL,CC",Arminia,de Bundesliga,31,1988,32,5,744,8.3,1,0,1,1,0,0,4,0,1.5,1.5,0.6,2.1,16.0,17.0,37.0,0.12,0.0,0.12,0.12,0.12,0.18,0.07,0.25,0.18,0.25
2366,Xaver Schlager,at AUT,CC,Wolfsburg,de Bundesliga,22,1997,32,30,2626,29.2,2,4,6,2,0,0,7,0,3.1,3.1,3.9,7.0,47.0,141.0,62.0,0.07,0.14,0.21,0.07,0.21,0.11,0.13,0.24,0.11,0.24
2367,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,23,1997,24,18,1654,18.4,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.5,2.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03
2368,Nico Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,20,1999,16,15,1285,14.3,1,0,1,1,0,0,4,1,2.3,2.3,0.6,2.9,23.0,74.0,5.0,0.07,0.0,0.07,0.07,0.07,0.16,0.04,0.2,0.16,0.2
2369,Jeffrey Schlupp,gh GHA,CC,Crystal Palace,eng Premier League,27,1992,27,15,1428,15.9,2,3,5,2,0,0,3,0,1.9,1.9,2.0,4.0,37.0,44.0,75.0,0.13,0.19,0.32,0.13,0.32,0.12,0.13,0.25,0.12,0.25
2370,Kasper Schmeichel,dk DEN,PO,Leicester City,eng Premier League,33,1986,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,Jonathan Schmid,fr FRA,"CC,DF",Freiburg,de Bundesliga,30,1990,31,27,2393,26.6,2,2,4,2,0,0,4,0,1.1,1.1,2.4,3.5,49.0,130.0,122.0,0.08,0.08,0.15,0.08,0.15,0.04,0.09,0.13,0.04,0.13
2372,Romano Schmid,at AUT,"CC,DL",Werder Bremen,de Bundesliga,20,2000,22,13,1177,13.1,0,3,3,0,0,0,2,0,0.7,0.7,1.3,2.0,19.0,57.0,63.0,0.0,0.23,0.23,0.0,0.23,0.05,0.1,0.15,0.05,0.15
2373,Benno Schmitz,de GER,DF,Köln,de Bundesliga,25,1994,12,4,416,4.6,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,7.0,26.0,18.0,0.0,0.22,0.22,0.0,0.22,0.04,0.07,0.11,0.04,0.11
2374,Morgan Schneiderlin,fr FRA,CC,Nice,fr Ligue 1,30,1989,28,24,2197,24.4,0,1,1,0,0,0,9,1,0.7,0.7,0.7,1.3,15.0,129.0,21.0,0.0,0.04,0.04,0.0,0.04,0.03,0.03,0.05,0.03,0.05
2375,Alessandro Schöpf,at AUT,"DL,CC",Schalke 04,de Bundesliga,26,1994,19,10,942,10.5,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,19.0,22.0,63.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.04,0.07
