RL2020-2021,Jugador2020-2021,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,90 s2020-2021,Toques2020-2021,Def. pen.2020-2021,3.º def.2020-2021,3.º cent.2020-2021,3.º ataq.2020-2021,Ataq. pen.2020-2021,Balón vivo2020-2021,Att2020-2021,Succ2020-2021,Exitosa%2020-2021,Tkld2020-2021,Tkld%2020-2021,Transportes2020-2021,Dist. tot.2020-2021,Dist. prg.2020-2021,PrgC2020-2021,1/32020-2021,TAP2020-2021,Errores de control2020-2021,Des2020-2021,Rec2020-2021,PrgR2020-2021
74,Saturnin Allagbé,bj BEN,PO,Dijon,fr Ligue 1,26,1993,12.0,443.0,395.0,443.0,0.0,0.0,0.0,443.0,1.0,1.0,100.0,0.0,0.0,228.0,866.0,497.0,0.0,0.0,0.0,1.0,0.0,170.0,0.0
75,Allan,br BRA,CC,Everton,eng Premier League,29,1991,22.8,1310.0,68.0,382.0,816.0,136.0,3.0,1310.0,49.0,31.0,63.3,18.0,36.7,721.0,4220.0,2314.0,30.0,31.0,2.0,21.0,18.0,831.0,8.0
76,Dele Alli,eng ENG,CC,Tottenham,eng Premier League,24,1996,6.9,444.0,7.0,64.0,241.0,146.0,23.0,444.0,25.0,11.0,44.0,14.0,56.0,276.0,1588.0,641.0,15.0,18.0,5.0,13.0,16.0,303.0,30.0
77,Miguel Almirón,py PAR,"CC,DL",Newcastle Utd,eng Premier League,26,1994,27.0,1179.0,33.0,230.0,557.0,421.0,40.0,1179.0,73.0,39.0,53.4,34.0,46.6,773.0,5516.0,2516.0,70.0,48.0,14.0,48.0,34.0,792.0,109.0
78,Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,29,1990,10.7,729.0,32.0,199.0,300.0,238.0,38.0,729.0,17.0,9.0,52.9,8.0,47.1,362.0,1815.0,1095.0,24.0,18.0,4.0,13.0,9.0,450.0,74.0
79,Sergio Álvarez,es ESP,"CC,DF",Eibar,es La Liga,28,1992,17.4,869.0,35.0,187.0,544.0,143.0,19.0,869.0,10.0,8.0,80.0,2.0,20.0,392.0,1754.0,624.0,9.0,11.0,1.0,21.0,12.0,459.0,15.0
80,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,25,1995,21.6,1294.0,119.0,607.0,649.0,48.0,15.0,1294.0,12.0,11.0,91.7,1.0,8.3,681.0,4512.0,2621.0,19.0,11.0,0.0,8.0,2.0,769.0,2.0
81,Bruno Alves,pt POR,DF,Parma,it Serie A,38,1981,18.1,1096.0,173.0,611.0,446.0,41.0,17.0,1096.0,2.0,1.0,50.0,1.0,50.0,636.0,2915.0,1445.0,0.0,4.0,1.0,1.0,1.0,721.0,6.0
82,Steven Alzate,co COL,CC,Brighton,eng Premier League,21,1998,10.0,536.0,17.0,105.0,308.0,128.0,12.0,536.0,16.0,8.0,50.0,8.0,50.0,323.0,1638.0,807.0,16.0,8.0,1.0,13.0,9.0,393.0,16.0
83,Ibrahim Amadou,fr FRA,CC,Angers,fr Ligue 1,27,1993,16.7,837.0,34.0,208.0,549.0,87.0,12.0,837.0,15.0,10.0,66.7,5.0,33.3,477.0,1929.0,898.0,14.0,9.0,3.0,14.0,17.0,534.0,14.0
84,Romain Amalfitano,fr FRA,"DL,DF",Dijon,fr Ligue 1,30,1989,1.3,68.0,3.0,12.0,36.0,21.0,0.0,68.0,1.0,0.0,0.0,1.0,100.0,51.0,284.0,159.0,3.0,2.0,0.0,1.0,2.0,48.0,8.0
85,Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,es La Liga,18,2001,0.5,18.0,0.0,4.0,11.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,113.0,64.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0
86,Daniel Amartey,gh GHA,DF,Leicester City,eng Premier League,25,1994,8.0,572.0,61.0,286.0,256.0,33.0,6.0,572.0,3.0,1.0,33.3,2.0,66.7,301.0,1291.0,682.0,4.0,4.0,0.0,5.0,3.0,344.0,0.0
87,Jordan Amavi,fr FRA,DF,Marseille,fr Ligue 1,26,1994,9.0,569.0,36.0,205.0,260.0,112.0,8.0,569.0,20.0,12.0,60.0,8.0,40.0,275.0,1532.0,676.0,17.0,19.0,2.0,13.0,9.0,300.0,33.0
88,Thierry Ambrose,gp GLP,DL,Metz,fr Ligue 1,23,1997,8.4,336.0,5.0,13.0,164.0,164.0,35.0,336.0,31.0,18.0,58.1,13.0,41.9,223.0,1444.0,580.0,26.0,17.0,9.0,33.0,26.0,277.0,77.0
89,Wisdom Amey,it ITA,DF,Bologna,it Serie A,14,2005,0.0,7.0,0.0,0.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
90,Nadiem Amiri,de GER,CC,Leverkusen,de Bundesliga,23,1996,21.0,1351.0,19.0,158.0,764.0,443.0,30.0,1351.0,39.0,21.0,53.8,18.0,46.2,777.0,4342.0,2040.0,45.0,34.0,8.0,50.0,23.0,1011.0,82.0
91,Ethan Ampadu,wls WAL,"DF,CC",Sheffield Utd,eng Premier League,19,2000,23.2,1374.0,138.0,516.0,670.0,202.0,6.0,1374.0,15.0,13.0,86.7,2.0,13.3,678.0,4063.0,2384.0,25.0,28.0,0.0,16.0,5.0,765.0,23.0
92,Sofyan Amrabat,ma MAR,CC,Fiorentina,it Serie A,23,1996,27.1,1603.0,33.0,270.0,1091.0,266.0,12.0,1603.0,71.0,47.0,66.2,24.0,33.8,1051.0,6212.0,2510.0,38.0,33.0,3.0,33.0,48.0,1143.0,46.0
93,Jon Ander Garrido,es ESP,CC,Cádiz,es La Liga,30,1989,8.9,317.0,24.0,101.0,179.0,38.0,7.0,317.0,3.0,2.0,66.7,1.0,33.3,112.0,364.0,129.0,0.0,2.0,0.0,8.0,5.0,134.0,3.0
189,Joachim Andersen,dk DEN,DF,Fulham,eng Premier League,24,1996,32.4,2413.0,323.0,1337.0,995.0,99.0,27.0,2413.0,13.0,10.0,131.8,3.0,68.2,1390.0,7790.0,4302.0,24.0,14.0,1.0,12.0,5.0,1549.0,7.0
96,Djavan Anderson,nl NED,DF,Lazio,it Serie A,25,1995,0.8,37.0,1.0,7.0,15.0,15.0,0.0,37.0,2.0,0.0,0.0,2.0,100.0,20.0,116.0,37.0,2.0,0.0,0.0,1.0,1.0,20.0,4.0
97,Elliot Anderson,sct SCO,CC,Newcastle Utd,eng Premier League,17,2002,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
98,Felipe Anderson,br BRA,"DL,CC",West Ham,eng Premier League,27,1993,0.0,7.0,0.0,0.0,4.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,78.0,51.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0
99,Sebastian Andersson,se SWE,DL,Köln,de Bundesliga,29,1991,12.5,377.0,13.0,27.0,199.0,155.0,53.0,376.0,6.0,4.0,66.7,2.0,33.3,154.0,631.0,267.0,6.0,7.0,5.0,44.0,9.0,271.0,55.0
100,Nícolas Andrade,br BRA,PO,Udinese,it Serie A,32,1988,2.0,40.0,36.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,23.0,93.0,50.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
101,Benjamin André,fr FRA,CC,Lille,fr Ligue 1,29,1990,32.1,2442.0,78.0,462.0,1614.0,392.0,39.0,2442.0,44.0,29.0,65.9,15.0,34.1,1374.0,5783.0,2712.0,28.0,43.0,3.0,40.0,40.0,1629.0,64.0
102,Marcos André,br BRA,DL,Valladolid,es La Liga,23,1996,13.1,357.0,13.0,37.0,141.0,186.0,43.0,357.0,26.0,13.0,50.0,13.0,50.0,191.0,1169.0,574.0,26.0,13.0,11.0,43.0,17.0,269.0,67.0
103,Robert Andrich,de GER,CC,Union Berlin,de Bundesliga,25,1994,28.1,1737.0,62.0,441.0,1041.0,273.0,21.0,1737.0,26.0,19.0,73.1,7.0,26.9,857.0,4119.0,1616.0,25.0,28.0,3.0,35.0,12.0,1079.0,31.0
104,Victorien Angban,ci CIV,CC,Metz,fr Ligue 1,23,1996,18.6,1026.0,20.0,193.0,662.0,179.0,10.0,1026.0,31.0,21.0,67.7,10.0,32.3,648.0,3001.0,1393.0,20.0,18.0,1.0,23.0,30.0,713.0,30.0
105,Ángel,es ESP,PO,Granada,es La Liga,18,2002,1.0,41.0,37.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
106,José Ángel,es ESP,DF,Eibar,es La Liga,30,1989,10.0,775.0,24.0,172.0,401.0,212.0,3.0,775.0,8.0,8.0,100.0,0.0,0.0,396.0,1953.0,982.0,14.0,19.0,1.0,11.0,5.0,416.0,24.0
107,Miguel Ángel Rubio,es ESP,DF,Valladolid,es La Liga,22,1998,1.5,74.0,12.0,50.0,23.0,1.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,27.0,107.0,22.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
108,Angeliño,es ESP,"DF,DL",RB Leipzig,de Bundesliga,23,1997,24.0,1723.0,35.0,339.0,743.0,649.0,79.0,1723.0,32.0,16.0,50.0,16.0,50.0,848.0,4039.0,2112.0,47.0,36.0,14.0,26.0,13.0,1072.0,242.0
109,Davide Angelo Ghislandi,it ITA,DF,Atalanta,it Serie A,19,2001,0.1,4.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
110,Philip Ankhrah,gh GHA,CC,Hellas Verona,it Serie A,17,2002,0.1,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Cristian Ansaldi,ar ARG,"DF,DL",Torino,it Serie A,33,1986,21.6,1205.0,60.0,305.0,481.0,435.0,31.0,1204.0,54.0,28.0,51.9,26.0,48.1,645.0,4747.0,2501.0,91.0,58.0,8.0,26.0,17.0,658.0,93.0
112,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,24,1996,30.1,2415.0,359.0,1273.0,1068.0,84.0,28.0,2415.0,17.0,13.0,76.5,4.0,23.5,1480.0,8920.0,4907.0,24.0,16.0,5.0,24.0,25.0,1663.0,12.0
113,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,30,1990,21.9,783.0,11.0,34.0,299.0,460.0,120.0,783.0,87.0,43.0,49.4,44.0,50.6,473.0,2817.0,1365.0,59.0,31.0,25.0,78.0,49.0,638.0,177.0
114,José Antonio Miranda,gq EQG,"CC,DF",Getafe,es La Liga,22,1998,0.3,20.0,0.0,0.0,7.0,13.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,14.0,106.0,46.0,2.0,1.0,0.0,1.0,2.0,17.0,3.0
115,Valentin Antov,bg BUL,DF,Bologna,it Serie A,19,2000,2.6,154.0,30.0,101.0,51.0,2.0,0.0,154.0,1.0,1.0,100.0,0.0,0.0,71.0,353.0,200.0,1.0,1.0,0.0,2.0,0.0,93.0,0.0
116,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,22,1998,19.8,1248.0,8.0,78.0,654.0,535.0,119.0,1246.0,81.0,46.0,56.8,35.0,43.2,841.0,4633.0,2482.0,74.0,54.0,33.0,54.0,35.0,1021.0,172.0
117,Adil Aouchiche,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,18,2002,19.2,1046.0,11.0,126.0,530.0,406.0,48.0,1046.0,61.0,34.0,55.7,27.0,44.3,620.0,3832.0,1947.0,56.0,29.0,14.0,61.0,27.0,701.0,92.0
118,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,28,1992,17.3,1057.0,50.0,345.0,462.0,256.0,12.0,1057.0,20.0,12.0,60.0,8.0,40.0,467.0,2251.0,1189.0,33.0,29.0,3.0,18.0,17.0,512.0,81.0
119,Aritz Arambarri,es ESP,DF,Real Sociedad,es La Liga,22,1998,0.3,23.0,0.0,4.0,16.0,3.0,1.0,23.0,1.0,0.0,0.0,1.0,100.0,10.0,30.0,11.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0
120,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,24,1995,33.1,1443.0,39.0,223.0,814.0,436.0,31.0,1443.0,56.0,36.0,64.3,20.0,35.7,716.0,4368.0,1745.0,38.0,44.0,9.0,39.0,31.0,721.0,50.0
121,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,31,1989,18.5,1357.0,49.0,312.0,887.0,162.0,12.0,1357.0,15.0,9.0,60.0,6.0,40.0,707.0,2687.0,1191.0,11.0,14.0,2.0,20.0,9.0,917.0,18.0
122,Luiz Araújo,br BRA,CC,Lille,fr Ligue 1,24,1996,16.6,854.0,11.0,80.0,387.0,410.0,46.0,854.0,84.0,49.0,58.3,35.0,41.7,523.0,3692.0,1694.0,50.0,47.0,13.0,37.0,27.0,601.0,135.0
123,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,28,1991,27.0,1804.0,215.0,965.0,804.0,46.0,10.0,1804.0,5.0,5.0,100.0,0.0,0.0,1105.0,6431.0,3838.0,26.0,15.0,0.0,15.0,0.0,1236.0,1.0
124,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,21,1999,16.8,1213.0,151.0,536.0,640.0,42.0,12.0,1213.0,8.0,8.0,100.0,0.0,0.0,815.0,3850.0,2161.0,9.0,7.0,1.0,6.0,2.0,879.0,2.0
125,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,33,1987,31.2,2222.0,119.0,720.0,1256.0,284.0,13.0,2222.0,30.0,25.0,83.3,5.0,16.7,1109.0,6550.0,3244.0,37.0,26.0,3.0,22.0,9.0,1156.0,19.0
126,Alphonse Areola,fr FRA,PO,Fulham,eng Premier League,27,1993,36.0,1101.0,972.0,1096.0,5.0,0.0,0.0,1101.0,0.0,0.0,0.0,0.0,0.0,574.0,2982.0,1600.0,0.0,0.0,0.0,1.0,0.0,414.0,0.0
127,Santiago Arias,co COL,DF,Leverkusen,de Bundesliga,28,1992,1.0,68.0,3.0,21.0,34.0,14.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,22.0,126.0,63.0,2.0,1.0,0.0,1.0,0.0,38.0,4.0
128,Karim Aribi,dz ALG,DL,Nîmes,fr Ligue 1,26,1994,3.3,110.0,3.0,13.0,54.0,47.0,12.0,110.0,8.0,3.0,37.5,5.0,62.5,45.0,272.0,114.0,4.0,3.0,2.0,13.0,3.0,72.0,19.0
129,Unai Arietaleanizbeaskoa,es ESP,"DL,CC",Eibar,es La Liga,21,1999,0.5,14.0,0.0,0.0,6.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,11.0,0.0,0.0,0.0,3.0,0.0,11.0,6.0
130,Nicolò Armini,it ITA,DF,Lazio,it Serie A,19,2001,0.1,5.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
131,Stuart Armstrong,sct SCO,CC,Southampton,eng Premier League,28,1992,30.7,1669.0,38.0,234.0,946.0,512.0,53.0,1669.0,106.0,68.0,64.2,38.0,35.8,985.0,7033.0,3521.0,109.0,75.0,10.0,77.0,68.0,1132.0,118.0
132,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,26,1994,28.7,1964.0,85.0,368.0,1188.0,432.0,11.0,1964.0,19.0,17.0,89.5,2.0,10.5,939.0,4472.0,2243.0,30.0,37.0,2.0,29.0,22.0,1097.0,33.0
133,Toluwalase Arokodare,ng NGA,"DL,CC",Köln,de Bundesliga,19,2000,1.2,54.0,0.0,2.0,24.0,29.0,11.0,54.0,0.0,0.0,0.0,0.0,0.0,28.0,102.0,19.0,1.0,1.0,1.0,6.0,2.0,43.0,11.0
134,Sergio Arribas,es ESP,"CC,DL",Real Madrid,es La Liga,18,2001,1.5,104.0,2.0,23.0,48.0,36.0,2.0,104.0,6.0,6.0,100.0,0.0,0.0,68.0,399.0,210.0,8.0,3.0,2.0,3.0,3.0,78.0,13.0
135,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,25,1994,6.5,258.0,233.0,255.0,3.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,145.0,605.0,379.0,0.0,0.0,0.0,2.0,0.0,149.0,0.0
136,Tolgay Arslan,de GER,CC,Udinese,it Serie A,29,1990,20.2,1095.0,23.0,227.0,652.0,234.0,19.0,1095.0,48.0,34.0,70.8,14.0,29.2,665.0,3971.0,2354.0,48.0,45.0,6.0,22.0,22.0,734.0,37.0
137,Kwadwo Asamoah,gh GHA,"DF,CC",Cagliari,it Serie A,31,1988,2.5,136.0,8.0,34.0,70.0,35.0,1.0,136.0,3.0,2.0,66.7,1.0,33.3,72.0,325.0,211.0,4.0,5.0,0.0,1.0,1.0,77.0,11.0
138,Santiago Ascacíbar,ar ARG,CC,Hertha BSC,de Bundesliga,23,1997,8.5,484.0,22.0,149.0,274.0,65.0,10.0,484.0,6.0,2.0,33.3,4.0,66.7,216.0,904.0,421.0,7.0,4.0,1.0,19.0,3.0,250.0,8.0
139,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,31,1989,36.0,1378.0,1165.0,1376.0,2.0,0.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,743.0,3466.0,2213.0,0.0,0.0,0.0,1.0,0.0,658.0,0.0
140,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,24,1996,20.8,1179.0,17.0,126.0,444.0,617.0,71.0,1179.0,39.0,29.0,74.4,10.0,25.6,761.0,5310.0,2520.0,92.0,62.0,16.0,32.0,23.0,935.0,166.0
141,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,19,2001,1.1,31.0,2.0,13.0,13.0,5.0,1.0,31.0,1.0,1.0,100.0,0.0,0.0,15.0,37.0,7.0,1.0,1.0,0.0,3.0,3.0,16.0,2.0
142,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,32,1987,31.8,1559.0,29.0,146.0,699.0,731.0,147.0,1554.0,85.0,60.0,70.6,25.0,29.4,973.0,5564.0,2651.0,93.0,48.0,47.0,56.0,27.0,1231.0,269.0
143,Roger Assalé,ci CIV,"DL,CC",Dijon,fr Ligue 1,26,1993,9.2,274.0,2.0,31.0,125.0,121.0,27.0,274.0,23.0,10.0,43.5,13.0,56.5,203.0,1247.0,556.0,22.0,14.0,9.0,30.0,19.0,220.0,58.0
144,Youcef Atal,dz ALG,"DF,DL",Nice,fr Ligue 1,24,1996,10.6,790.0,26.0,192.0,367.0,243.0,22.0,790.0,36.0,20.0,55.6,16.0,44.4,481.0,2862.0,1567.0,43.0,29.0,11.0,39.0,13.0,515.0,95.0
145,Miguel Atienza,es ESP,CC,Eibar,es La Liga,21,1999,9.3,424.0,15.0,64.0,262.0,99.0,7.0,424.0,3.0,1.0,33.3,2.0,66.7,211.0,938.0,373.0,5.0,5.0,0.0,5.0,5.0,235.0,10.0
146,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,31,1989,25.9,887.0,19.0,113.0,345.0,437.0,119.0,885.0,25.0,12.0,48.0,13.0,52.0,527.0,3138.0,1697.0,65.0,29.0,28.0,39.0,19.0,703.0,195.0
147,Emil Audero,it ITA,PO,Sampdoria,it Serie A,23,1997,37.0,1341.0,1180.0,1336.0,5.0,1.0,1.0,1341.0,0.0,0.0,0.0,0.0,0.0,709.0,3742.0,2187.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0
148,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,25,1994,35.7,2330.0,109.0,708.0,1016.0,632.0,31.0,2330.0,54.0,31.0,57.4,23.0,42.6,1215.0,6866.0,3913.0,105.0,72.0,7.0,43.0,16.0,1409.0,159.0
149,Jean-Kévin Augustin,fr FRA,DL,Nantes,fr Ligue 1,23,1997,0.4,7.0,0.0,1.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0
150,Ludwig Augustinsson,se SWE,"DF,DL",Werder Bremen,de Bundesliga,26,1994,21.7,1375.0,79.0,409.0,540.0,436.0,29.0,1375.0,10.0,6.0,60.0,4.0,40.0,571.0,2745.0,1609.0,38.0,27.0,6.0,17.0,5.0,679.0,108.0
151,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27,1992,17.8,1221.0,78.0,416.0,555.0,264.0,25.0,1221.0,32.0,17.0,53.1,15.0,46.9,558.0,2181.0,1129.0,28.0,16.0,5.0,29.0,13.0,678.0,82.0
152,Charlie Austin,eng ENG,"DL,CC",West Brom,eng Premier League,31,1989,1.5,55.0,4.0,8.0,22.0,26.0,4.0,55.0,2.0,1.0,50.0,1.0,50.0,22.0,101.0,51.0,1.0,2.0,1.0,4.0,2.0,36.0,4.0
153,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,26,1994,2.2,76.0,0.0,9.0,35.0,32.0,5.0,76.0,2.0,0.0,0.0,2.0,100.0,37.0,179.0,79.0,1.0,1.0,0.0,1.0,7.0,59.0,9.0
154,Taiwo Awoniyi,ng NGA,DL,Union Berlin,de Bundesliga,22,1997,15.1,485.0,3.0,26.0,268.0,203.0,66.0,485.0,29.0,13.0,44.8,16.0,55.2,294.0,1358.0,495.0,19.0,23.0,10.0,75.0,29.0,389.0,108.0
155,Mehmet Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,5.6,278.0,16.0,112.0,125.0,42.0,4.0,278.0,6.0,2.0,33.3,4.0,66.7,105.0,455.0,217.0,6.0,2.0,0.0,12.0,4.0,122.0,10.0
156,Jordan Ayew,gh GHA,"DL,CC",Crystal Palace,eng Premier League,28,1991,23.3,973.0,17.0,137.0,476.0,381.0,57.0,973.0,89.0,52.0,58.4,37.0,41.6,585.0,3988.0,1762.0,58.0,32.0,14.0,82.0,60.0,711.0,109.0
157,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,8.8,651.0,68.0,219.0,358.0,77.0,4.0,651.0,4.0,3.0,75.0,1.0,25.0,394.0,1642.0,1030.0,19.0,9.0,1.0,1.0,3.0,466.0,13.0
158,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,37.8,3219.0,236.0,1348.0,1400.0,498.0,68.0,3219.0,59.0,41.0,69.5,18.0,30.5,1818.0,11724.0,7382.0,110.0,39.0,6.0,55.0,21.0,2030.0,110.0
159,Ramon Azeez,ng NGA,CC,Granada,es La Liga,27,1992,1.1,43.0,1.0,5.0,28.0,10.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,24.0,64.0,13.0,0.0,0.0,0.0,1.0,1.0,26.0,2.0
160,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,24.3,2302.0,113.0,813.0,1056.0,447.0,38.0,2302.0,14.0,6.0,42.9,8.0,57.1,1154.0,5118.0,2985.0,37.0,35.0,2.0,17.0,6.0,1603.0,83.0
161,Ludovic Baal,gf GUF,"DF,CC",Brest,fr Ligue 1,34,1986,3.3,280.0,13.0,104.0,152.0,27.0,0.0,280.0,8.0,7.0,87.5,1.0,12.5,183.0,889.0,560.0,8.0,3.0,0.0,3.0,4.0,193.0,7.0
162,Carlos Bacca,co COL,DL,Villarreal,es La Liga,33,1986,8.7,244.0,1.0,20.0,108.0,118.0,38.0,244.0,14.0,5.0,35.7,9.0,64.3,139.0,664.0,308.0,11.0,11.0,4.0,20.0,11.0,178.0,52.0
163,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,29.0,2323.0,260.0,1238.0,1050.0,56.0,10.0,2323.0,26.0,23.0,88.5,3.0,11.5,1403.0,9668.0,5896.0,42.0,19.0,2.0,21.0,11.0,1489.0,2.0
164,Milan Badelj,hr CRO,CC,Genoa,it Serie A,31,1989,26.8,1905.0,78.0,478.0,1177.0,273.0,13.0,1905.0,46.0,36.0,78.3,10.0,21.7,1036.0,4111.0,1845.0,23.0,26.0,1.0,31.0,22.0,1193.0,25.0
165,Édgar Badía,es ESP,PO,Elche,es La Liga,28,1992,30.0,1228.0,1117.0,1226.0,2.0,1.0,1.0,1228.0,0.0,0.0,0.0,0.0,0.0,591.0,2683.0,1693.0,1.0,1.0,1.0,1.0,0.0,507.0,0.0
166,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,2721.0,218.0,1123.0,1532.0,81.0,32.0,2721.0,7.0,4.0,57.1,3.0,42.9,1613.0,7551.0,4566.0,17.0,16.0,0.0,15.0,2.0,1955.0,6.0
167,Alex Baena,es ESP,CC,Villarreal,es La Liga,19,2001,1.5,74.0,2.0,13.0,27.0,34.0,2.0,74.0,4.0,2.0,50.0,2.0,50.0,38.0,220.0,100.0,5.0,4.0,0.0,0.0,2.0,53.0,12.0
168,Miguel Baeza,es ESP,"CC,DL",Celta Vigo,es La Liga,20,2000,6.0,269.0,4.0,61.0,106.0,102.0,19.0,269.0,8.0,2.0,25.0,6.0,75.0,142.0,681.0,290.0,9.0,10.0,3.0,15.0,3.0,189.0,26.0
169,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,28,1992,18.0,558.0,9.0,22.0,266.0,276.0,72.0,557.0,24.0,14.0,58.3,10.0,41.7,348.0,1948.0,747.0,34.0,18.0,15.0,70.0,34.0,423.0,110.0
170,Leon Bailey,jm JAM,"DL,CC",Leverkusen,de Bundesliga,22,1997,23.8,1238.0,7.0,91.0,473.0,702.0,108.0,1238.0,136.0,74.0,54.4,62.0,45.6,734.0,5905.0,3027.0,112.0,68.0,43.0,71.0,30.0,899.0,254.0
171,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,652.0,92.0,339.0,304.0,14.0,4.0,652.0,4.0,4.0,100.0,0.0,0.0,429.0,2480.0,1331.0,6.0,5.0,0.0,7.0,0.0,424.0,0.0
172,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,18,2001,1.0,39.0,35.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,24.0,92.0,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
173,Tiemoué Bakayoko,fr FRA,CC,Napoli,it Serie A,25,1994,21.8,1449.0,36.0,296.0,973.0,187.0,16.0,1449.0,29.0,25.0,86.2,4.0,13.8,804.0,3386.0,1295.0,15.0,18.0,1.0,27.0,20.0,1063.0,17.0
174,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,1486.0,45.0,322.0,694.0,482.0,28.0,1486.0,30.0,15.0,50.0,15.0,50.0,837.0,3130.0,1476.0,31.0,31.0,4.0,18.0,11.0,1023.0,180.0
351,Ridle Baku,de GER,"DL,DF",Wolfsburg,de Bundesliga,22,1998,31.8,1953.0,51.0,403.0,869.0,705.0,77.0,1953.0,76.0,39.0,117.4,36.0,81.19999999999999,1032.0,5331.0,2656.0,76.0,50.0,14.0,64.0,39.0,1197.0,250.0
177,Dilane Bakwa,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,17,2002,0.6,55.0,0.0,4.0,37.0,14.0,1.0,55.0,1.0,0.0,0.0,1.0,100.0,40.0,213.0,66.0,1.0,1.0,1.0,3.0,1.0,49.0,2.0
