RL2020-2021,Jugador2020-2021,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,90 s2020-2021,ACT2020-2021,SCA902020-2021,PassLive2020-2021,PassDead2020-2021,HASTA2020-2021,Dis2020-2021,FR2020-2021,Def2020-2021,ACG2020-2021,GCA902020-2021,PassLive.12020-2021,PassDead.12020-2021,HASTA.12020-2021,Dis.12020-2021,FR.12020-2021,Def.12020-2021
2117,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,23,1997,23.5,26.0,1.1,23.0,1.0,0.0,1.0,1.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
2118,Sergio Postigo,es ESP,DF,Levante,es La Liga,31,1988,18.0,11.0,0.61,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,Yussuf Poulsen,dk DEN,DL,RB Leipzig,de Bundesliga,26,1994,15.0,41.0,2.72,26.0,0.0,2.0,5.0,7.0,1.0,6.0,0.4,4.0,0.0,1.0,0.0,1.0,0.0
2120,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,27,1992,5.5,3.0,0.55,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2121,Darío Poveda,es ESP,DL,Getafe,es La Liga,23,1997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2122,Alejandro Pozo Pozo,es ESP,"DF,CC",Eibar,es La Liga,21,1999,24.3,42.0,1.73,31.0,3.0,4.0,1.0,2.0,1.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0
2123,Dennis Praet,be BEL,CC,Leicester City,eng Premier League,26,1994,8.0,16.0,2.01,14.0,0.0,1.0,0.0,0.0,1.0,3.0,0.38,2.0,0.0,1.0,0.0,0.0,0.0
2124,Sanjin Prcić,ba BIH,CC,Strasbourg,fr Ligue 1,26,1993,3.9,9.0,2.28,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0
2125,Nicolas de Préville,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,29,1991,17.9,79.0,4.41,44.0,14.0,5.0,5.0,9.0,2.0,10.0,0.56,8.0,1.0,0.0,0.0,1.0,0.0
2126,Manuel Prietl,at AUT,CC,Arminia,de Bundesliga,28,1991,28.0,33.0,1.18,25.0,0.0,3.0,1.0,1.0,3.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0
2127,Grischa Prömel,de GER,CC,Union Berlin,de Bundesliga,25,1995,20.2,43.0,2.13,25.0,1.0,2.0,4.0,7.0,4.0,3.0,0.15,0.0,1.0,0.0,1.0,1.0,0.0
2128,Davy Pröpper,nl NED,CC,Brighton,eng Premier League,28,1991,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,Ivan Provedel,it ITA,PO,Spezia,it Serie A,26,1994,29.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,Antonio Puertas,es ESP,"DL,CC",Granada,es La Liga,28,1992,24.1,46.0,1.91,33.0,3.0,5.0,2.0,3.0,0.0,6.0,0.25,5.0,0.0,1.0,0.0,0.0,0.0
2131,Riqui Puig,es ESP,"CC,DL",Barcelona,es La Liga,20,1999,3.2,14.0,4.3,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.92,3.0,0.0,0.0,0.0,0.0,0.0
2132,Erick Pulgar,cl CHI,CC,Fiorentina,it Serie A,26,1994,22.2,43.0,1.93,24.0,15.0,1.0,2.0,0.0,1.0,5.0,0.22,1.0,2.0,0.0,2.0,0.0,0.0
2133,Jorge Pulido,es ESP,DF,Huesca,es La Liga,29,1991,32.1,26.0,0.81,21.0,1.0,1.0,2.0,0.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
2134,Christian Pulisic,us USA,"DL,CC",Chelsea,eng Premier League,21,1998,19.3,69.0,3.57,53.0,1.0,6.0,2.0,7.0,0.0,8.0,0.41,7.0,0.0,0.0,1.0,0.0,0.0
2135,Ignacio Pussetto,ar ARG,DL,Udinese,it Serie A,24,1995,8.4,15.0,1.79,11.0,0.0,3.0,0.0,1.0,0.0,3.0,0.36,1.0,0.0,1.0,0.0,1.0,0.0
2136,Fabio Quagliarella,it ITA,DL,Sampdoria,it Serie A,37,1983,24.5,48.0,1.96,32.0,0.0,1.0,10.0,4.0,1.0,4.0,0.16,2.0,0.0,0.0,1.0,1.0,0.0
2137,Robin Quaison,se SWE,"DL,CC",Mainz 05,de Bundesliga,26,1993,16.4,31.0,1.89,21.0,0.0,4.0,2.0,3.0,1.0,7.0,0.43,4.0,0.0,0.0,2.0,1.0,0.0
2138,Domingos Quina,pt POR,CC,Granada,es La Liga,20,1999,3.8,11.0,2.9,7.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,Quini,es ESP,DF,Granada,es La Liga,30,1989,13.2,14.0,1.06,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
2140,Quique,es ESP,"DL,CC",Eibar,es La Liga,30,1990,1.9,2.0,1.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,Dani Raba,es ESP,"CC,DL",Villarreal,es La Liga,24,1995,1.7,9.0,5.44,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0
2142,Simone Rabbi,it ITA,"DL,DF",Bologna,it Serie A,18,2001,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,Adrien Rabiot,fr FRA,CC,Juventus,it Serie A,25,1995,25.7,51.0,1.98,47.0,0.0,3.0,1.0,0.0,0.0,9.0,0.35,5.0,0.0,3.0,1.0,0.0,0.0
2144,Uroš Račić,rs SRB,CC,Valencia,es La Liga,22,1998,24.3,42.0,1.73,30.0,1.0,2.0,7.0,2.0,0.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0
2145,Anthony Racioppi,ch SUI,PO,Dijon,fr Ligue 1,21,1998,21.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,Nemanja Radoja,rs SRB,CC,Levante,es La Liga,27,1993,12.5,9.0,0.72,8.0,0.0,0.0,0.0,0.0,1.0,4.0,0.32,4.0,0.0,0.0,0.0,0.0,0.0
4295,Nemanja Radonjić,rs SRB,DL,Marseille,fr Ligue 1,24,1996,11.2,37.0,6.49,25.0,0.0,8.0,1.0,2.0,1.0,9.0,1.48,6.0,0.0,2.0,0.0,1.0,0.0
2149,Aleksandar Radovanović,rs SRB,DF,Lens,fr Ligue 1,26,1993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,Ivan Radovanović,rs SRB,"DF,CC",Genoa,it Serie A,31,1988,24.8,12.0,0.48,7.0,2.0,0.0,2.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2151,Ionuț Radu,ro ROU,PO,Inter,it Serie A,23,1997,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,33,1986,27.3,47.0,1.72,43.0,1.0,1.0,0.0,0.0,2.0,6.0,0.22,6.0,0.0,0.0,0.0,0.0,0.0
2153,Rafael,br BRA,PO,Spezia,it Serie A,38,1982,2.3,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0
2154,Rafinha,br BRA,"CC,DL",Paris S-G,fr Ligue 1,27,1993,15.1,58.0,3.83,37.0,6.0,6.0,4.0,3.0,2.0,8.0,0.53,6.0,0.0,0.0,0.0,1.0,1.0
2155,Antonio Raimondo,it ITA,DL,Bologna,it Serie A,16,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,Predrag Rajković,rs SRB,PO,Reims,fr Ligue 1,24,1995,36.5,6.0,0.16,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0
2157,Ivan Rakitić,hr CRO,CC,Sevilla,es La Liga,32,1988,24.8,55.0,2.22,48.0,4.0,0.0,1.0,2.0,0.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0
2158,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,27,1993,3.4,4.0,1.18,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,Benito Raman,be BEL,"DL,CC",Schalke 04,de Bundesliga,25,1994,13.8,32.0,2.31,24.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,Gastón Ramírez,uy URU,"DL,CC",Sampdoria,it Serie A,29,1990,10.8,51.0,4.74,32.0,10.0,2.0,0.0,6.0,1.0,8.0,0.74,6.0,2.0,0.0,0.0,0.0,0.0
2161,Sandro Ramírez,es ESP,DL,Huesca,es La Liga,25,1995,14.3,32.0,2.24,19.0,0.0,2.0,5.0,5.0,1.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0
2162,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,34,1986,14.2,10.0,0.71,7.0,0.0,0.0,2.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0
2163,Aaron Ramsdale,eng ENG,PO,Sheffield Utd,eng Premier League,22,1998,38.0,8.0,0.21,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,Aaron Ramsey,wls WAL,CC,Juventus,it Serie A,29,1990,12.1,58.0,4.79,46.0,5.0,2.0,2.0,2.0,1.0,9.0,0.74,6.0,0.0,1.0,0.0,1.0,1.0
2165,Jacob Ramsey,eng ENG,CC,Aston Villa,eng Premier League,19,2001,7.0,16.0,2.29,13.0,0.0,0.0,1.0,2.0,0.0,2.0,0.29,1.0,0.0,0.0,0.0,1.0,0.0
2166,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,19,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,Darren Randolph,ie IRL,PO,West Ham,eng Premier League,33,1987,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,32,1988,7.8,7.0,0.9,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0
4339,Raphinha,br BRA,"CC,DL",Leeds United,eng Premier League,23,1996,30.7,145.0,10.15,80.0,29.0,17.0,8.0,9.0,2.0,22.0,2.13,12.0,3.0,3.0,2.0,1.0,1.0
2171,Marcus Rashford,eng ENG,DL,Manchester Utd,eng Premier League,22,1997,32.4,116.0,3.58,87.0,0.0,17.0,5.0,7.0,0.0,20.0,0.62,16.0,0.0,3.0,0.0,1.0,0.0
2172,Milot Rashica,xk KVX,"DL,CC",Werder Bremen,de Bundesliga,24,1996,16.2,47.0,2.89,30.0,0.0,10.0,6.0,1.0,0.0,6.0,0.37,4.0,0.0,1.0,1.0,0.0,0.0
2173,Giacomo Raspadori,it ITA,"DL,CC",Sassuolo,it Serie A,20,2000,13.7,62.0,4.53,36.0,10.0,5.0,0.0,10.0,1.0,10.0,0.73,5.0,2.0,0.0,0.0,3.0,0.0
2174,Federico Ravaglia,it ITA,PO,Bologna,it Serie A,20,1999,4.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,Tim Ream,us USA,DF,Fulham,eng Premier League,32,1987,7.0,3.0,0.43,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,Ante Rebić,hr CRO,DL,Milan,it Serie A,26,1993,19.7,69.0,3.5,50.0,1.0,4.0,7.0,5.0,2.0,13.0,0.66,7.0,0.0,0.0,2.0,3.0,1.0
2177,Arkadiusz Reca,pl POL,DF,Crotone,it Serie A,25,1995,25.7,55.0,2.14,35.0,3.0,10.0,0.0,6.0,1.0,13.0,0.51,3.0,2.0,4.0,0.0,4.0,0.0
2178,Recio,es ESP,CC,Eibar,es La Liga,29,1991,8.2,38.0,4.67,20.0,12.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,Daishawn Redan,nl NED,"DL,CC",Hertha BSC,de Bundesliga,19,2001,1.1,2.0,1.76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,Nathan Redmond,eng ENG,"CC,DL",Southampton,eng Premier League,26,1994,19.3,63.0,3.26,44.0,0.0,9.0,6.0,3.0,1.0,5.0,0.26,5.0,0.0,0.0,0.0,0.0,0.0
2181,Harrison Reed,eng ENG,CC,Fulham,eng Premier League,25,1995,25.0,44.0,1.76,36.0,6.0,0.0,2.0,0.0,0.0,3.0,0.12,2.0,0.0,0.0,1.0,0.0,0.0
2182,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,29,1990,1.0,1.0,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,23,1996,24.9,42.0,1.68,29.0,1.0,2.0,5.0,4.0,1.0,9.0,0.36,8.0,0.0,0.0,0.0,1.0,0.0
2184,Bobby Reid,jm JAM,"CC,DL",Fulham,eng Premier League,27,1993,26.4,42.0,1.59,29.0,0.0,4.0,3.0,6.0,0.0,5.0,0.19,4.0,0.0,0.0,0.0,1.0,0.0
2185,Pepe Reina,es ESP,PO,Lazio,it Serie A,37,1982,29.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
4373,Jeff Reine-Adélaïde,fr FRA,"CC,DL",Nice,fr Ligue 1,22,1998,12.100000000000001,35.0,6.5,21.0,5.0,6.0,0.0,3.0,0.0,3.0,0.26,2.0,0.0,0.0,0.0,1.0,0.0
2188,Reinier,br BRA,"CC,DL",Dortmund,de Bundesliga,18,2002,2.9,8.0,2.81,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0
2189,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,1997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,Rocco Reitz,de GER,CC,M'Gladbach,de Bundesliga,18,2002,0.7,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,1994,7.3,8.0,1.1,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0
2192,Álex Remiro,es ESP,PO,Real Sociedad,es La Liga,25,1995,38.0,4.0,0.11,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
2193,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,1998,3.0,4.0,1.32,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,31,1989,25.3,102.0,4.03,63.0,11.0,8.0,8.0,10.0,2.0,15.0,0.59,9.0,2.0,0.0,1.0,2.0,1.0
2195,Elvis Rexhbeçaj,de GER,"CC,DL",Köln,de Bundesliga,22,1997,20.4,50.0,2.46,30.0,13.0,2.0,2.0,3.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0
2196,Oriol Rey,es ESP,CC,Valladolid,es La Liga,22,1998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,Gio Reyna,us USA,"CC,DL",Dortmund,de Bundesliga,17,2002,22.0,73.0,3.32,44.0,8.0,8.0,3.0,10.0,0.0,10.0,0.46,6.0,1.0,1.0,1.0,1.0,0.0
2198,Baptiste Reynet,fr FRA,PO,Nîmes,fr Ligue 1,29,1990,38.0,9.0,0.24,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
2199,Bryan Reynolds,us USA,DF,Roma,it Serie A,19,2001,3.1,3.0,0.95,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,Franck Ribéry,fr FRA,DL,Fiorentina,it Serie A,37,1983,23.9,83.0,3.47,63.0,1.0,9.0,2.0,8.0,0.0,11.0,0.46,8.0,0.0,2.0,0.0,1.0,0.0
2201,Federico Ricci,it ITA,DL,Sassuolo,it Serie A,26,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,Giacomo Ricci,it ITA,DF,Parma,it Serie A,23,1996,0.7,2.0,2.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,Matteo Ricci,it ITA,CC,Spezia,it Serie A,26,1994,24.8,50.0,2.02,41.0,6.0,0.0,1.0,1.0,1.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0
2204,Declan Rice,eng ENG,CC,West Ham,eng Premier League,21,1999,32.0,59.0,1.84,50.0,1.0,3.0,3.0,1.0,1.0,6.0,0.19,5.0,0.0,0.0,1.0,0.0,0.0
4411,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,2000,11.5,14.0,4.08,13.0,0.0,0.0,0.0,0.0,1.0,2.0,1.11,2.0,0.0,0.0,0.0,0.0,0.0
2207,Lewis Richardson,eng ENG,"DL,CC",Burnley,eng Premier League,17,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,Richarlison,br BRA,DL,Everton,eng Premier League,23,1997,31.8,89.0,2.8,55.0,0.0,10.0,6.0,18.0,0.0,8.0,0.25,4.0,0.0,2.0,1.0,1.0,0.0
2209,Marco Richter,de GER,"DL,CC",Augsburg,de Bundesliga,22,1997,15.7,49.0,3.11,29.0,5.0,5.0,6.0,4.0,0.0,6.0,0.38,4.0,0.0,0.0,1.0,1.0,0.0
2210,Mikel Rico,es ESP,CC,Huesca,es La Liga,35,1984,24.3,45.0,1.86,38.0,2.0,0.0,1.0,3.0,1.0,7.0,0.29,7.0,0.0,0.0,0.0,0.0,0.0
2211,Sergio Rico,es ESP,PO,Paris S-G,fr Ligue 1,26,1993,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,Jaïro Riedewald,nl NED,CC,Crystal Palace,eng Premier League,23,1996,20.2,19.0,0.94,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,Emiliano Rigoni,ar ARG,CC,Elche,es La Liga,27,1993,12.7,23.0,1.82,15.0,4.0,0.0,2.0,0.0,2.0,4.0,0.32,3.0,0.0,0.0,1.0,0.0,0.0
2214,Tomás Rincón,ve VEN,CC,Torino,it Serie A,32,1988,31.6,39.0,1.23,28.0,0.0,2.0,3.0,1.0,5.0,4.0,0.13,1.0,0.0,2.0,1.0,0.0,0.0
2215,Luis Rioja,es ESP,"CC,DL",Alavés,es La Liga,26,1993,23.2,54.0,2.33,38.0,4.0,3.0,2.0,5.0,2.0,9.0,0.39,4.0,1.0,1.0,0.0,1.0,2.0
2216,Renaud Ripart,fr FRA,"CC,DL",Nîmes,fr Ligue 1,27,1993,33.9,67.0,1.97,40.0,4.0,8.0,9.0,4.0,2.0,5.0,0.15,2.0,0.0,1.0,2.0,0.0,0.0
2217,Andrea Rispoli,it ITA,DF,Crotone,it Serie A,31,1988,7.2,15.0,2.06,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,24,1995,24.8,45.0,1.81,32.0,4.0,3.0,3.0,3.0,0.0,7.0,0.28,6.0,0.0,0.0,1.0,0.0,0.0
2219,Matt Ritchie,sct SCO,"DF,CC",Newcastle Utd,eng Premier League,30,1989,15.0,44.0,2.93,23.0,17.0,1.0,1.0,2.0,0.0,4.0,0.27,2.0,1.0,0.0,0.0,1.0,0.0
2220,Maxence Rivera,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,18,2002,2.7,7.0,2.64,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,Emmanuel Rivière,fr FRA,DL,Crotone,it Serie A,30,1990,7.1,11.0,1.55,8.0,0.0,1.0,1.0,1.0,0.0,4.0,0.56,3.0,0.0,0.0,1.0,0.0,0.0
2222,Rober,es ESP,"DF,CC",Levante,es La Liga,25,1995,15.8,9.0,0.57,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
2223,Roberto,es ESP,PO,Valladolid,es La Liga,34,1986,13.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,Sergi Roberto,es ESP,"DF,DL",Barcelona,es La Liga,28,1992,10.5,18.0,1.71,17.0,0.0,0.0,0.0,0.0,1.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0
2225,Tyler Roberts,wls WAL,"CC,DL",Leeds United,eng Premier League,21,1999,14.9,39.0,2.62,29.0,0.0,3.0,1.0,6.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
2226,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,1994,37.6,123.0,3.27,94.0,23.0,4.0,1.0,0.0,1.0,15.0,0.4,11.0,2.0,1.0,1.0,0.0,0.0
2227,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,1997,24.0,60.0,2.5,51.0,3.0,3.0,0.0,3.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
2228,Callum Robinson,ie IRL,"DL,CC",West Brom,eng Premier League,25,1995,17.3,46.0,2.65,33.0,0.0,7.0,2.0,4.0,0.0,4.0,0.23,1.0,0.0,1.0,0.0,2.0,0.0
2229,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,9.7,9.0,0.92,6.0,0.0,1.0,1.0,1.0,0.0,4.0,0.41,2.0,0.0,1.0,0.0,1.0,0.0
2230,Joel Robles,es ESP,PO,Betis,es La Liga,30,1990,18.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,Hal Robson-Kanu,wls WAL,DL,West Brom,eng Premier League,31,1989,6.2,12.0,1.93,8.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,Marc Roca,es ESP,CC,Bayern Munich,de Bundesliga,23,1996,2.0,3.0,1.53,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,Christopher Rocchia,fr FRA,"DF,DL",Marseille,fr Ligue 1,22,1998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,Rubén Rochina,es ESP,CC,Levante,es La Liga,29,1991,15.6,49.0,3.14,36.0,6.0,2.0,0.0,4.0,1.0,4.0,0.26,3.0,0.0,0.0,0.0,0.0,1.0
2235,Marek Rodák,sk SVK,PO,Fulham,eng Premier League,23,1996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,29,1990,18.1,44.0,2.43,37.0,1.0,1.0,0.0,5.0,0.0,6.0,0.33,5.0,0.0,0.0,0.0,1.0,0.0
2237,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,1997,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4477,Rodri,es ESP,CC,Manchester City,eng Premier League,24,1996,36.5,97.0,4.789999999999999,83.0,2.0,3.0,5.0,2.0,2.0,10.0,0.45999999999999996,8.0,0.0,1.0,1.0,0.0,0.0
2240,Rodrigo,es ESP,"CC,DL",Leeds United,eng Premier League,29,1991,14.3,68.0,4.75,52.0,0.0,4.0,8.0,2.0,2.0,8.0,0.56,4.0,0.0,1.0,3.0,0.0,0.0
2241,Kévin Rodrigues,pt POR,"DF,CC",Eibar,es La Liga,26,1994,12.2,26.0,2.13,19.0,3.0,1.0,1.0,1.0,1.0,2.0,0.16,1.0,0.0,0.0,0.0,0.0,1.0
2242,Ángel Rodríguez,es ESP,"DL,CC",Getafe,es La Liga,33,1987,15.3,31.0,2.03,19.0,0.0,3.0,4.0,5.0,0.0,2.0,0.13,1.0,0.0,0.0,0.0,1.0,0.0
2243,Óscar Rodríguez Arnaiz,es ESP,"CC,DL",Sevilla,es La Liga,22,1998,5.7,22.0,3.88,13.0,5.0,1.0,1.0,1.0,1.0,2.0,0.35,2.0,0.0,0.0,0.0,0.0,0.0
2244,Guido Rodríguez,ar ARG,CC,Betis,es La Liga,26,1994,31.8,42.0,1.32,32.0,0.0,4.0,2.0,2.0,2.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
2245,James Rodríguez,co COL,"DL,CC",Everton,eng Premier League,29,1991,19.6,72.0,3.67,46.0,15.0,4.0,1.0,6.0,0.0,13.0,0.66,8.0,4.0,0.0,0.0,1.0,0.0
2246,Jay Rodriguez,eng ENG,DL,Burnley,eng Premier League,31,1989,14.1,25.0,1.78,18.0,0.0,2.0,2.0,3.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0
2247,Miguel Rodríguez,es ESP,"DL,DF",Celta Vigo,es La Liga,17,2003,0.3,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,1992,13.8,25.0,1.82,21.0,1.0,0.0,2.0,1.0,0.0,4.0,0.29,4.0,0.0,0.0,0.0,0.0,0.0
2249,Víctor Rodríguez,es ESP,CC,Elche,es La Liga,31,1989,4.7,9.0,1.9,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
