Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Duelos aéreos,Duelos aéreos,Duelos aéreos,Unnamed: 25_level_0
2357,Lasse Sobiech,de GER,DF,Köln,de Bundesliga,28,1991,1.0,1,0,0,2,0,0,0,4,0,0,0,0,4,9,5,64.3,Partidos
2358,Marcel Sobottka,de GER,CC,Düsseldorf,de Bundesliga,25,1994,7.8,2,0,0,17,11,0,0,9,10,0,0,0,31,5,16,23.8,Partidos
2359,Rubén Sobrino,es ESP,"DL,CC",Valencia,es La Liga,27,1992,1.9,0,0,0,7,7,1,2,0,5,0,0,0,9,2,8,20.0,Partidos
2360,Dominic Solanke,eng ENG,DL,Bournemouth,eng Premier League,21,1997,18.3,1,0,0,15,23,4,6,8,4,0,0,0,83,63,91,40.9,Partidos
2361,Roberto Soldado,es ESP,DL,Granada,es La Liga,34,1985,26.1,14,0,0,43,43,20,15,4,9,1,0,0,53,45,80,36.0,Partidos
2362,Carlos Soler,es ESP,CC,Valencia,es La Liga,22,1997,23.0,4,0,0,22,25,1,24,9,10,0,0,0,82,18,17,51.4,Partidos
2363,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Partidos
2364,Yann Sommer,ch SUI,PO,M'Gladbach,de Bundesliga,30,1988,34.0,0,0,0,0,2,0,0,1,0,0,0,0,83,7,0,100.0,Partidos
2365,Kévin Soni,cm CMR,DL,Espanyol,es La Liga,21,1998,0.0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,Partidos
2366,David Soria,es ESP,PO,Getafe,es La Liga,26,1993,38.0,2,0,0,2,0,0,0,3,1,0,1,1,46,6,1,85.7,Partidos
2367,Bruno Soriano,es ESP,"CC,DL",Villarreal,es La Liga,35,1984,2.9,1,0,0,4,0,0,0,1,0,0,0,0,21,3,2,60.0,Partidos
2368,Juan Soriano,es ESP,PO,Leganés,es La Liga,21,1997,11.0,2,0,0,1,1,0,0,0,0,0,1,0,7,2,0,100.0,Partidos
2369,Roberto Soriano,it ITA,CC,Bologna,it Serie A,28,1991,27.4,4,2,0,57,45,4,30,17,25,3,0,0,110,23,49,31.9,Partidos
2370,Riccardo Sottil,it ITA,"DL,DF",Fiorentina,it Serie A,20,1999,5.7,3,0,0,11,26,2,23,0,4,0,0,0,19,1,6,14.3,Partidos
2371,Tomáš Souček,cz CZE,CC,West Ham,eng Premier League,24,1995,11.6,0,0,0,11,9,0,2,22,15,0,0,1,48,70,40,63.6,Partidos
2372,Adama Soumaoro,fr FRA,DF,Genoa,it Serie A,27,1992,7.1,2,0,0,4,0,1,0,11,2,0,0,0,35,20,7,74.1,Partidos
2373,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,4.6,0,0,0,5,0,0,0,4,1,0,0,0,26,10,4,71.4,Partidos
2374,Boubakary Soumaré,fr FRA,CC,Lille,fr Ligue 1,20,1999,13.5,2,2,1,16,10,0,3,16,12,0,0,0,85,10,9,52.6,Partidos
2375,Bryan Soumaré,fr FRA,"CC,DL",Dijon,fr Ligue 1,20,1999,4.3,0,0,0,4,8,0,17,2,1,0,0,0,22,5,6,45.5,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
2376,Arnaud Souquet,fr FRA,"DF,DL",Montpellier,fr Ligue 1,27,1992,22.4,6,0,0,34,32,2,74,17,40,0,0,0,130,31,33,48.4,Partidos
2377,Djibril Sow,ch SUI,CC,Eint Frankfurt,de Bundesliga,22,1997,19.4,2,0,0,37,40,0,39,30,33,0,0,0,106,21,34,38.2,Partidos
2378,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23,1996,33.7,4,1,0,30,20,1,4,43,40,0,2,0,195,105,62,62.9,Partidos
2379,Nikolas Špalek,sk SVK,"CC,DL",Brescia,it Serie A,22,1997,17.5,5,0,0,25,16,5,34,6,10,0,0,0,85,2,24,7.7,Partidos
2380,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26,1993,17.2,2,0,0,15,2,1,71,20,12,0,1,0,86,14,20,41.2,Partidos
2381,Marco Sportiello,it ITA,PO,Atalanta,it Serie A,27,1992,5.8,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,100.0,Partidos
2382,Mattia Sprocati,it ITA,"DL,CC",Parma,it Serie A,26,1993,6.6,0,0,0,4,19,1,24,2,2,0,0,0,35,1,3,25.0,Partidos
2383,Bassem Srarfi,tn TUN,"DL,CC",Nice,fr Ligue 1,22,1997,1.5,1,0,0,5,6,0,6,2,0,0,0,0,3,0,1,0.0,Partidos
2384,Dennis Srbeny,de GER,"CC,DL",Norwich City,eng Premier League,25,1994,0.5,0,0,0,1,0,0,0,0,5,0,0,0,5,2,8,20.0,Partidos
2385,Dennis Srbeny,de GER,"DL,CC",Paderborn 07,de Bundesliga,25,1994,12.4,2,0,0,18,23,5,6,3,6,0,0,0,24,26,44,37.1,Partidos
2386,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22,1996,23.5,7,0,0,22,23,1,6,52,25,0,0,0,126,51,63,44.7,Partidos
2387,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,1996,17.2,2,0,0,10,10,1,36,18,11,0,0,0,88,27,20,57.4,Partidos
2388,Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,4.4,0,0,0,6,4,0,11,2,3,0,0,0,19,5,7,41.7,Partidos
2389,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9.0,2,0,0,9,4,0,2,12,19,0,0,0,66,10,9,52.6,Partidos
2390,Junior Stanislas,eng ENG,"CC,DL",Bournemouth,eng Premier League,29,1989,7.9,1,0,0,5,4,1,37,4,7,0,0,0,43,8,8,50.0,Partidos
2391,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,24,1995,19.2,8,0,0,26,8,0,2,21,20,0,0,1,73,31,25,55.4,Partidos
2392,Jed Steer,eng ENG,PO,Aston Villa,eng Premier League,26,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
2393,Renato Steffen,ch SUI,"CC,DL",Wolfsburg,de Bundesliga,27,1991,17.6,6,0,0,33,29,4,37,23,18,0,0,0,113,18,31,36.7,Partidos
2394,Zack Steffen,us USA,PO,Düsseldorf,de Bundesliga,24,1995,17.0,0,0,0,0,2,0,0,0,0,0,0,0,26,7,1,87.5,Partidos
2395,Dale Stephens,eng ENG,CC,Brighton,eng Premier League,30,1989,28.1,8,0,0,42,6,0,4,58,44,0,0,0,230,19,22,46.3,Partidos
2396,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25,1994,27.2,4,1,0,14,13,0,5,31,27,0,1,0,140,49,66,42.6,Partidos
2397,Mariusz Stępiński,pl POL,"DL,CC",Hellas Verona,it Serie A,24,1995,7.8,3,1,0,24,21,8,4,1,3,0,0,0,25,14,55,20.3,Partidos
2398,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,24,1994,29.5,5,0,0,30,40,12,48,15,15,3,0,0,96,22,34,39.3,Partidos
2399,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,37.2,7,0,0,39,19,2,123,35,46,0,0,0,226,31,31,50.0,Partidos
2400,Marco Stiepermann,de GER,CC,Norwich City,eng Premier League,28,1991,13.1,6,0,0,22,15,0,6,5,8,0,0,0,56,15,56,21.1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
2401,Lars Stindl,de GER,"CC,DL",M'Gladbach,de Bundesliga,30,1988,15.9,4,0,0,21,23,3,17,10,16,1,0,0,79,20,39,33.9,Partidos
2402,Kevin Stöger,at AUT,CC,Düsseldorf,de Bundesliga,25,1993,14.1,3,0,0,29,24,0,57,26,15,0,0,0,110,4,11,26.7,Partidos
2403,Vlatko Stojanovski,mk MKD,DL,Nîmes,fr Ligue 1,22,1997,1.4,0,0,0,0,1,0,2,0,3,0,0,0,2,1,4,20.0,Partidos
2404,John Stones,eng ENG,DF,Manchester City,eng Premier League,25,1994,12.5,0,0,0,5,1,1,0,9,10,0,0,0,69,44,24,64.7,Partidos
2405,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,24,1995,38.0,2,0,0,0,4,0,0,0,0,0,0,0,48,3,1,75.0,Partidos
2406,Gabriel Strefezza,,"DF,DL",SPAL,it Serie A,22,1997,23.4,9,1,1,51,61,2,71,22,39,,,0,,,,,Partidos
2407,Tobias Strobl,de GER,"CC,DF",M'Gladbach,de Bundesliga,29,1990,6.8,1,0,0,12,10,0,0,11,6,0,0,0,47,11,9,55.0,Partidos
2408,Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,1988,15.1,3,0,0,10,15,0,5,25,22,0,1,0,57,40,41,49.4,Partidos
2409,Kevin Strootman,nl NED,CC,Marseille,fr Ligue 1,29,1990,15.7,7,0,0,32,13,1,6,17,27,0,0,0,82,28,30,48.3,Partidos
2410,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28,1991,31.0,5,0,0,9,5,1,119,20,19,0,0,0,134,12,23,34.3,Partidos
2411,Stefano Sturaro,it ITA,CC,Genoa,it Serie A,26,1993,13.9,7,0,0,39,32,2,27,10,22,2,0,0,69,26,27,49.1,Partidos
2412,Damián Suárez,uy URU,DF,Getafe,es La Liga,31,1988,28.8,15,0,0,55,48,0,151,27,32,0,0,0,147,35,50,41.2,Partidos
2413,Denis Suárez,es ESP,"CC,DL",Celta Vigo,es La Liga,25,1994,18.1,2,0,0,21,32,0,92,14,15,1,0,0,85,5,16,23.8,Partidos
2414,Luis Suárez,uy URU,DL,Barcelona,es La Liga,32,1987,22.2,4,0,0,15,25,18,9,1,0,0,0,0,36,11,8,57.9,Partidos
2415,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,0.7,0,0,0,1,1,0,0,1,2,0,0,0,2,1,1,50.0,Partidos
2416,Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,21.8,3,1,1,17,4,0,8,34,18,0,1,0,107,68,21,76.4,Partidos
2417,Isaac Success,ng NGA,"DL,CC",Watford,eng Premier League,23,1996,0.8,1,0,0,2,2,0,2,1,0,0,0,0,2,0,8,0.0,Partidos
2418,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,1988,4.4,1,0,0,4,0,0,0,6,5,0,0,0,17,13,5,72.2,Partidos
2419,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,1995,7.1,1,0,0,6,4,0,1,8,6,0,0,0,39,15,3,83.3,Partidos
2420,Ki Sung-yueng,kr KOR,CC,Newcastle Utd,eng Premier League,30,1989,1.5,0,0,0,1,3,0,5,3,1,0,0,0,4,2,0,100.0,Partidos
2421,Ki Sung-yueng,kr KOR,CC,Mallorca,es La Liga,30,1989,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Partidos
2422,Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,15.0,2,1,0,17,6,1,0,24,8,0,1,0,65,28,22,56.0,Partidos
2423,Andrew Surman,eng ENG,CC,Bournemouth,eng Premier League,32,1986,2.6,1,0,0,1,1,0,3,1,2,0,0,0,18,4,6,40.0,Partidos
2424,Sam Surridge,eng ENG,"DL,CC",Bournemouth,eng Premier League,21,1998,0.3,0,0,0,2,1,0,1,1,0,0,0,0,1,4,5,44.4,Partidos
2425,Suso,es ESP,"DL,CC",Milan,it Serie A,25,1993,15.1,2,0,0,10,28,2,102,8,3,0,0,0,59,0,2,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
2426,Suso,es ESP,"DL,CC",Sevilla,es La Liga,25,1993,8.7,0,0,0,5,8,3,39,2,4,0,0,0,35,4,8,33.3,Partidos
2427,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,19,2000,3.1,1,0,0,8,4,0,4,6,2,0,0,0,22,11,7,61.1,Partidos
2428,Markus Suttner,at AUT,DF,Düsseldorf,de Bundesliga,32,1987,14.9,3,0,0,14,7,0,88,13,16,0,0,0,91,19,25,43.2,Partidos
2429,Mattias Svanberg,se SWE,CC,Bologna,it Serie A,20,1999,11.7,2,0,0,18,28,1,21,13,8,0,0,0,45,15,13,53.6,Partidos
2430,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28.0,2,0,0,37,22,2,95,67,49,0,2,0,189,81,54,60.0,Partidos
2431,Moussa Sylla,fr FRA,DL,Monaco,fr Ligue 1,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
2432,Eddy Sylvestre,fr FRA,CC,Nice,fr Ligue 1,19,1999,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,Partidos
2433,Ádám Szalai,hu HUN,DL,Mainz 05,de Bundesliga,31,1987,12.7,1,0,0,23,23,7,7,2,4,0,0,0,35,59,59,50.0,Partidos
2434,Wojciech Szczęsny,pl POL,PO,Juventus,it Serie A,29,1990,28.8,1,0,0,1,2,0,0,1,0,0,1,0,44,5,1,83.3,Partidos
2435,Andrea Tabanelli,it ITA,CC,Lecce,it Serie A,29,1990,10.7,4,0,0,23,24,1,13,11,13,0,1,0,51,21,19,52.5,Partidos
2436,Tachi,es ESP,DF,Alavés,es La Liga,21,1997,2.6,1,0,0,5,6,0,0,4,1,0,0,0,8,1,9,10.0,Partidos
2437,Panagiotis Tachtsidis,gr GRE,CC,Lecce,it Serie A,28,1991,22.3,7,1,1,41,29,0,28,35,27,0,2,0,150,42,22,65.6,Partidos
2438,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,23,1996,23.2,4,1,0,29,10,0,4,27,26,0,0,0,152,72,26,73.5,Partidos
2439,Flavien Tait,fr FRA,"CC,DL",Rennes,fr Ligue 1,26,1993,9.8,0,1,0,11,19,0,20,9,13,0,0,0,52,4,13,23.5,Partidos
2440,Mahdi Talal,fr FRA,DL,Amiens,fr Ligue 1,21,1997,0.2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,Partidos
2441,Adrien Tameze,cm CMR,CC,Atalanta,it Serie A,25,1994,2.3,0,0,0,5,2,0,1,3,3,0,0,0,19,3,2,60.0,Partidos
2442,Adrien Tameze,cm CMR,CC,Nice,fr Ligue 1,25,1994,5.8,1,0,0,11,6,0,4,7,2,0,0,0,25,2,7,22.2,Partidos
2443,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,1999,5.8,1,0,0,8,4,0,2,11,9,0,0,0,27,18,11,62.1,Partidos
2444,Adil Taoui,fr FRA,CC,Toulouse,fr Ligue 1,17,2001,0.3,0,0,0,0,0,0,3,2,2,0,0,0,5,0,0,,Partidos
2445,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,11.8,2,0,0,13,3,0,0,9,15,0,1,0,96,21,26,44.7,Partidos
2446,Matt Targett,eng ENG,"DF,CC",Aston Villa,eng Premier League,23,1995,25.5,4,0,0,27,17,0,81,56,29,0,0,0,122,36,37,49.3,Partidos
2447,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,23,1996,10.6,1,0,0,7,7,0,0,9,7,0,1,0,32,15,11,57.7,Partidos
2448,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,1992,38.0,10,0,0,49,32,3,4,63,43,0,0,0,180,196,69,74.0,Partidos
2449,Ciprian Tătărușanu,ro ROU,PO,Lyon,fr Ligue 1,33,1986,2.0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,100.0,Partidos
2450,Júlio Tavares,cv CPV,DL,Dijon,fr Ligue 1,30,1988,22.2,0,0,0,21,45,8,17,8,8,0,0,0,43,167,150,52.7,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
2451,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,25,1993,21.6,3,0,0,17,28,2,88,29,24,0,0,0,111,45,27,62.5,Partidos
2452,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,30,1989,12.1,2,0,0,8,6,0,9,20,11,0,0,0,56,9,15,37.5,Partidos
2453,Aurélien Tchouaméni,fr FRA,CC,Bordeaux,fr Ligue 1,19,2000,12.3,3,0,0,23,25,0,1,13,14,0,0,0,88,18,10,64.3,Partidos
2454,Aurélien Tchouaméni,fr FRA,CC,Monaco,fr Ligue 1,19,2000,0.7,3,0,0,4,0,0,0,0,0,0,0,0,3,1,0,100.0,Partidos
2455,Georg Teigl,at AUT,"DF,CC",Augsburg,de Bundesliga,28,1991,1.2,0,0,0,2,1,1,0,3,1,0,0,0,3,0,0,,Partidos
2456,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,23,1996,16.1,4,0,0,23,18,1,75,28,18,0,0,0,91,19,27,41.3,Partidos
2457,Bernard Tekpetey,gh GHA,"DL,CC",Düsseldorf,de Bundesliga,21,1997,5.0,4,0,0,14,13,3,14,2,4,0,0,0,17,5,7,41.7,Partidos
2458,Nathan Tella,eng ENG,DL,Southampton,eng Premier League,20,1999,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50.0,Partidos
2459,Cristian Tello,es ESP,"CC,DL",Betis,es La Liga,27,1991,8.7,1,0,0,8,4,0,33,4,5,0,0,0,42,3,5,37.5,Partidos
2460,Lino Tempelmann,de GER,CC,Freiburg,de Bundesliga,20,1999,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0.0,Partidos
2461,Łukasz Teodorczyk,pl POL,DL,Udinese,it Serie A,28,1991,2.5,1,0,0,11,2,3,0,0,5,0,0,0,13,10,8,55.6,Partidos
2462,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,22,1997,7.6,1,0,0,6,5,0,11,9,9,0,0,0,31,9,5,64.3,Partidos
2463,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,27,1992,36.0,1,0,0,0,2,0,0,2,2,0,0,0,59,11,1,91.7,Partidos
2464,Simon Terodde,de GER,DL,Köln,de Bundesliga,31,1988,9.0,4,0,0,25,11,2,2,2,5,0,0,0,26,36,40,47.4,Partidos
2465,Pietro Terracciano,it ITA,PO,Fiorentina,it Serie A,29,1990,6.9,0,0,0,1,2,0,0,0,0,0,1,0,6,2,1,66.7,Partidos
2466,Martin Terrier,fr FRA,"DL,CC",Lyon,fr Ligue 1,22,1997,13.3,0,0,0,22,17,1,22,10,15,0,0,0,63,20,28,41.7,Partidos
2467,Aleksa Terzić,rs SRB,CC,Fiorentina,it Serie A,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Partidos
2468,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,23,1995,11.9,1,0,0,13,19,1,48,19,21,0,1,0,71,10,10,50.0,Partidos
2469,Alexander Tettey,no NOR,"CC,DF",Norwich City,eng Premier League,33,1986,26.0,5,0,0,21,7,0,4,43,18,0,0,0,165,35,29,54.7,Partidos
2470,Florian Thauvin,fr FRA,DL,Marseille,fr Ligue 1,26,1993,0.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,Partidos
2471,Demba Thiam,sn SEN,PO,SPAL,it Serie A,21,1998,2.0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,100.0,Partidos
2472,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,17,2001,0.8,0,0,0,1,0,0,0,2,0,0,0,0,1,1,5,16.7,Partidos
2473,Niclas Thiede,de GER,PO,Freiburg,de Bundesliga,20,1999,0.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Partidos
2474,Jan Thielmann,de GER,"DL,CC",Köln,de Bundesliga,17,2002,6.2,2,0,0,7,6,2,17,8,6,0,0,0,43,5,8,38.5,Partidos
2475,Sada Thioub,sn SEN,"CC,DL",Angers,fr Ligue 1,24,1995,16.8,3,0,0,24,35,4,52,4,12,0,0,0,78,10,20,33.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
2476,Jordan Thomas,eng ENG,DL,Norwich City,eng Premier League,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Partidos
2477,Luke Thomas,eng ENG,"CC,DF",Leicester City,eng Premier League,18,2001,3.0,0,0,0,1,3,0,16,3,0,0,0,0,12,5,8,38.5,Partidos
2478,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,31,1988,26.0,4,0,0,21,19,1,0,39,17,0,1,0,126,73,54,57.5,Partidos
2479,Adrien Thomasson,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,25,1993,23.0,4,0,0,28,38,8,60,9,21,0,0,0,132,17,39,30.4,Partidos
2480,Erik Thommy,de GER,"CC,DL",Düsseldorf,de Bundesliga,24,1994,25.1,3,0,0,17,59,7,144,16,23,1,0,1,139,14,34,29.2,Partidos
2481,Max Thompson,eng ENG,DL,Burnley,eng Premier League,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Partidos
2482,Morten Thorsby,no NOR,"CC,DF",Sampdoria,it Serie A,23,1996,20.7,9,1,1,46,8,3,15,17,34,0,1,1,107,91,61,59.9,Partidos
2483,Khéphren Thuram,fr FRA,CC,Nice,fr Ligue 1,18,2001,6.6,1,0,0,11,2,0,1,7,7,0,0,0,31,7,3,70.0,Partidos
2484,Marcus Thuram,fr FRA,DL,M'Gladbach,de Bundesliga,21,1997,24.5,3,0,0,52,61,20,34,12,18,1,0,0,98,75,59,56.0,Partidos
2485,Youri Tielemans,be BEL,CC,Leicester City,eng Premier League,22,1997,31.4,2,0,0,32,49,1,81,22,29,0,0,0,188,25,30,45.5,Partidos
2486,Kieran Tierney,sct SCO,"DF,CC",Arsenal,eng Premier League,22,1997,11.0,2,0,0,8,12,0,44,9,16,0,1,0,60,9,15,37.5,Partidos
2487,Cheick Timite,ci CIV,"CC,DL",Amiens,fr Ligue 1,21,1997,1.3,0,0,0,0,2,0,2,2,0,0,0,0,6,4,0,100.0,Partidos
2488,David Timor,es ESP,"CC,DF",Getafe,es La Liga,29,1989,10.5,4,0,0,21,14,0,20,18,6,0,0,0,47,42,19,68.9,Partidos
2489,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,26,1993,13.4,8,1,1,26,5,1,7,32,10,0,0,0,89,40,31,56.3,Partidos
2490,Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,19,1999,0.9,0,0,0,1,0,0,0,0,0,0,0,0,3,2,3,40.0,Partidos
2491,Jean-Clair Todibo,fr FRA,DF,Schalke 04,de Bundesliga,19,1999,4.1,2,0,0,6,5,1,0,15,10,0,0,0,31,12,5,70.6,Partidos
2492,Karl Toko Ekambi,cm CMR,DL,Villarreal,es La Liga,26,1992,11.0,0,0,0,7,7,7,4,3,3,0,1,0,15,10,30,25.0,Partidos
2493,Karl Toko Ekambi,cm CMR,"DL,CC",Lyon,fr Ligue 1,26,1992,6.0,2,0,0,5,4,1,18,5,2,0,0,0,21,9,14,39.1,Partidos
2494,Corentin Tolisso,fr FRA,CC,Bayern Munich,de Bundesliga,24,1994,7.1,0,0,0,6,7,0,7,4,4,0,0,0,57,8,5,61.5,Partidos
2495,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,24,1994,24.3,8,0,0,27,19,2,59,18,21,0,0,0,119,6,21,22.2,Partidos
2496,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,28,1990,29.0,11,0,0,36,17,2,13,45,29,1,0,0,210,49,37,57.0,Partidos
2497,Raúl de Tomás,es ESP,DL,Espanyol,es La Liga,24,1994,11.9,5,0,0,22,24,7,10,10,7,1,0,0,34,26,46,36.1,Partidos
2498,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,20,1998,28.1,8,0,0,37,28,0,32,49,24,0,0,0,142,56,45,55.4,Partidos
2499,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,30,1989,17.6,5,0,0,14,10,1,1,21,17,0,0,0,82,60,32,65.2,Partidos
2500,Fikayo Tomori,eng ENG,DF,Chelsea,eng Premier League,21,1997,14.3,3,0,0,7,6,1,4,22,16,0,0,0,95,34,28,54.8,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
2501,Nenad Tomović,rs SRB,DF,SPAL,it Serie A,31,1987,19.5,5,1,0,25,9,0,13,30,19,0,2,1,61,27,14,65.9,Partidos
2502,Sandro Tonali,it ITA,CC,Brescia,it Serie A,19,2000,33.5,9,0,0,42,60,0,185,41,25,0,1,0,226,10,16,38.5,Partidos
2503,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,29,1990,7.8,4,0,0,12,8,0,1,4,9,0,0,0,36,13,14,48.1,Partidos
2504,Toño,es ESP,DF,Levante,es La Liga,29,1989,17.7,2,0,0,16,20,5,58,13,19,0,0,0,108,16,18,47.1,Partidos
2505,Ömer Toprak,tr TUR,DF,Werder Bremen,de Bundesliga,30,1989,7.9,2,0,0,6,5,2,2,12,2,0,0,1,47,22,15,59.5,Partidos
2506,Ernesto Torregrossa,ve VEN,DL,Brescia,it Serie A,27,1992,20.5,8,0,0,49,82,16,13,5,7,0,0,0,47,60,93,39.2,Partidos
2507,Lucas Torreira,uy URU,CC,Arsenal,eng Premier League,23,1996,16.8,7,0,0,24,43,0,12,34,16,0,0,0,107,10,21,32.3,Partidos
2508,Ferrán Torres,es ESP,"CC,DL",Valencia,es La Liga,19,2000,25.0,5,0,0,20,39,16,91,14,15,0,0,0,125,41,55,42.7,Partidos
2509,Óliver Torres,es ESP,"CC,DL",Sevilla,es La Liga,24,1994,17.7,5,0,0,30,19,1,40,13,27,0,0,0,120,9,27,25.0,Partidos
2510,Pau Torres,es ESP,DF,Villarreal,es La Liga,22,1997,33.0,6,0,0,29,9,0,2,27,21,0,2,1,203,45,57,44.1,Partidos
2511,Roberto Torres,es ESP,"CC,DL",Osasuna,es La Liga,30,1989,30.2,1,0,0,19,32,1,160,31,16,0,1,0,149,28,26,51.9,Partidos
2512,Lucas Torró,es ESP,CC,Eint Frankfurt,de Bundesliga,25,1994,3.7,5,1,1,6,7,0,0,8,7,0,0,0,28,22,9,71.0,Partidos
2513,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,21,1997,16.2,3,0,0,17,5,0,2,31,19,0,0,0,75,39,13,75.0,Partidos
