RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
578,Étienne Capoue,fr FRA,CC,Villarreal,es La Liga,33.0,1988.0,30,2290.0,76.0,67.0,25.4,26,83.0,15,4,33.0,3,1.43,36.0,23.0,13.0,0.51,-0.52,37.0,26.5,10.5,0.41,-0.3
579,Gianluca Caprari,it ITA,"CC,DL",Hellas Verona,it Serie A,28.0,1993.0,35,2739.0,78.0,80.1,30.4,33,81.0,15,2,27.0,0,1.51,56.0,40.0,16.0,0.53,1.85,41.9,36.9,5.0,0.16,0.63
580,Amay Caprice,fr FRA,DF,Marseille,fr Ligue 1,16.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
581,Francesco Caputo,it ITA,DL,Sampdoria,it Serie A,33.0,1987.0,36,2790.0,78.0,81.6,31.0,31,85.0,19,5,33.0,0,0.97,41.0,53.0,-12.0,-0.39,0.33,30.7,46.5,-15.9,-0.51,-0.01
582,Francesco Caputo,it ITA,DL,Sassuolo,it Serie A,33.0,1987.0,2,156.0,78.0,4.6,1.7,2,78.0,0,0,,0,2.0,3.0,2.0,1.0,0.58,0.66,3.0,2.9,0.2,0.09,0.39
583,Maxence Caqueret,fr FRA,CC,Lyon,fr Ligue 1,21.0,2000.0,31,2335.0,75.0,68.3,25.9,26,85.0,22,5,27.0,0,1.58,40.0,35.0,5.0,0.19,-0.64,44.7,35.3,9.4,0.36,0.12
584,Andrea Carboni,it ITA,DF,Cagliari,it Serie A,20.0,2001.0,30,2215.0,74.0,64.8,24.6,25,84.0,18,5,21.0,7,0.77,24.0,41.0,-17.0,-0.69,0.58,27.5,36.4,-8.9,-0.36,0.61
585,Franco Carboni,it ITA,DL,Inter,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,5,,,,,,,,,,,
586,Isaac Carcelen,es ESP,"DF,CC",Cádiz,es La Liga,28.0,1993.0,25,1544.0,62.0,45.1,17.2,17,81.0,9,8,21.0,4,0.96,16.0,22.0,-6.0,-0.35,0.13,17.0,25.2,-8.1,-0.47,-0.45
587,Cárdenas,es ESP,PO,Levante,es La Liga,24.0,1997.0,24,2160.0,90.0,63.2,24.0,24,90.0,24,0,,12,1.0,36.0,46.0,-10.0,-0.42,0.65,38.6,36.4,2.2,0.09,0.24
588,Irvin Cardona,fr FRA,"DL,CC",Brest,fr Ligue 1,23.0,1997.0,32,1334.0,42.0,39.0,14.8,13,68.0,0,19,24.0,3,1.09,18.0,30.0,-12.0,-0.81,-0.98,17.6,24.1,-6.5,-0.44,-0.17
589,Lazar Carević,me MNE,PO,Barcelona,es La Liga,22.0,1999.0,0,,,,,0,,0,0,,7,,,,,,,,,,,
590,Igor Carioca,br BRA,DF,Lorient,fr Ligue 1,24.0,1996.0,28,1578.0,56.0,46.1,17.5,17,86.0,13,11,11.0,10,0.86,16.0,33.0,-17.0,-0.97,-0.43,17.7,25.8,-8.1,-0.46,-0.41
591,Carlo,es ESP,CC,Villarreal,es La Liga,20.0,2001.0,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,3,3.0,0.0,0.0,0.0,0.0,-0.69,0.6,0.0,0.6,7.55,7.06
592,Diego Carlos,br BRA,DF,Sevilla,es La Liga,28.0,1993.0,34,2957.0,87.0,86.5,32.9,34,87.0,30,0,,0,1.88,48.0,27.0,21.0,0.64,0.25,37.8,31.4,6.4,0.2,0.39
593,Carmona,es ESP,DF,Sevilla,es La Liga,19.0,2002.0,1,24.0,24.0,0.7,0.3,0,,0,1,24.0,14,1.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.1,0.0,-0.11,-0.26
594,Marc Carmona,es ESP,DF,Mallorca,es La Liga,20.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
595,Matteo Carnelos,it ITA,PO,Udinese,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,11,,,,,,,,,,,
596,Yannick Carrasco,be BEL,"DL,CC",Atlético Madrid,es La Liga,27.0,1993.0,34,2583.0,76.0,75.5,28.7,28,83.0,14,6,45.0,0,1.91,52.0,34.0,18.0,0.63,0.2,42.2,24.7,17.5,0.61,0.23
597,Coke Carrillo,es ESP,PO,Celta Vigo,es La Liga,19.0,2002.0,0,,,,,0,,0,0,,18,,,,,,,,,,,
598,Guido Carrillo,ar ARG,DL,Elche,es La Liga,30.0,1991.0,29,1168.0,40.0,34.2,13.0,11,76.0,5,18,18.0,6,1.0,12.0,20.0,-8.0,-0.62,-0.46,12.8,18.7,-5.9,-0.45,0.33
599,Thomas Carrique,fr FRA,DF,Celta Vigo,es La Liga,22.0,1999.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
600,Scott Carson,eng ENG,PO,Manchester City,eng Premier League,35.0,1985.0,0,,,,,0,,0,0,,18,,,,,,,,,,,
601,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,29.0,1992.0,24,1551.0,65.0,45.4,17.2,17,81.0,9,7,25.0,4,2.46,37.0,13.0,24.0,1.39,0.19,34.0,16.5,17.5,1.01,0.52
602,Matis Carvalho,pt POR,PO,Montpellier,fr Ligue 1,22.0,1999.0,0,,,,,0,,0,0,,11,,,,,,,,,,,
603,William Carvalho,pt POR,CC,Betis,es La Liga,29.0,1992.0,33,1805.0,55.0,52.8,20.1,20,79.0,8,13,18.0,2,1.82,37.0,25.0,12.0,0.6,0.04,32.8,29.1,3.7,0.18,-0.17
604,Cesare Casadei,it ITA,CC,Inter,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
605,Nicolò Casale,it ITA,DF,Hellas Verona,it Serie A,23.0,1998.0,36,2586.0,72.0,75.6,28.7,30,80.0,18,6,33.0,0,1.36,42.0,40.0,2.0,0.07,-0.36,37.8,36.9,0.9,0.03,-0.03
606,Casemiro,br BRA,CC,Real Madrid,es La Liga,29.0,1992.0,32,2569.0,80.0,75.1,28.5,31,82.0,22,1,30.0,2,2.13,52.0,23.0,29.0,1.02,-1.1,50.0,33.3,16.7,0.59,-0.59
607,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,23.0,1997.0,38,3377.0,89.0,98.7,37.5,38,89.0,35,0,,0,1.18,52.0,50.0,2.0,0.05,8.43,43.6,46.6,-3.0,-0.08,4.08
608,Kiko Casilla,es ESP,PO,Elche,es La Liga,34.0,1986.0,14,1260.0,90.0,36.8,14.0,14,90.0,14,0,,20,0.93,12.0,17.0,-5.0,-0.36,-0.07,11.8,18.9,-7.2,-0.51,0.25
609,Moreto Cassamã,gw GNB,CC,Reims,fr Ligue 1,23.0,1998.0,17,801.0,47.0,23.4,8.9,11,59.0,0,6,25.0,9,1.29,11.0,11.0,0.0,0.0,0.03,8.1,10.6,-2.5,-0.28,-0.06
610,Francesco Cassata,it ITA,CC,Genoa,it Serie A,24.0,1997.0,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,1,1.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.44
611,Riccardo Castagnaviz,it ITA,CC,Udinese,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
612,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,25.0,1995.0,27,2127.0,79.0,62.2,23.6,22,88.0,20,5,39.0,2,1.52,42.0,30.0,12.0,0.51,1.13,31.8,34.3,-2.6,-0.11,0.51
613,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,29.0,1992.0,28,2520.0,90.0,82.4,28.0,28,90.0,28,0,,0,1.39,39.0,40.0,-1.0,-0.04,1.63,40.5,38.7,1.8,0.06,0.29
614,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,26.0,1995.0,28,2510.0,90.0,73.4,27.9,28,90.0,26,0,,0,1.57,40.0,35.0,5.0,0.18,-0.02,36.8,37.5,-0.7,-0.03,0.61
615,Samu Castillejo,es ESP,"DL,CC",Milan,it Serie A,26.0,1995.0,5,125.0,25.0,3.7,1.4,1,45.0,0,4,20.0,17,2.0,6.0,0.0,6.0,4.32,3.45,2.4,1.3,1.1,0.8,0.18
616,Gonzalo Castro,de GER,"CC,DL",Arminia,de Bundesliga,34.0,1987.0,12,436.0,36.0,14.2,4.8,4,78.0,1,8,15.0,3,0.83,3.0,9.0,-6.0,-1.24,-0.55,2.9,9.1,-6.2,-1.29,-0.25
617,Javier Castro,es ESP,DF,Celta Vigo,es La Liga,20.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
618,Jonny Castro,es ESP,DF,Wolves,eng Premier League,27.0,1994.0,13,1024.0,79.0,29.9,11.4,10,89.0,8,3,45.0,4,0.85,13.0,22.0,-9.0,-0.79,-0.94,10.7,19.3,-8.6,-0.75,-0.34
619,Gaetano Castrovilli,it ITA,CC,Fiorentina,it Serie A,24.0,1997.0,23,1391.0,60.0,40.7,15.5,16,73.0,5,7,33.0,2,1.74,18.0,19.0,-1.0,-0.06,-0.46,25.0,15.6,9.4,0.61,0.16
620,Danilo Cataldi,it ITA,CC,Lazio,it Serie A,26.0,1994.0,32,1707.0,53.0,49.9,19.0,19,73.0,1,13,24.0,2,1.69,40.0,29.0,11.0,0.58,0.16,26.9,21.3,5.6,0.3,0.19
621,Catena,es ESP,DF,Rayo Vallecano,es La Liga,26.0,1994.0,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,,0,1.17,39.0,46.0,-7.0,-0.19,1.81,41.6,45.6,-4.0,-0.11,0.71
622,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,32.0,1989.0,31,2396.0,77.0,70.1,26.6,27,88.0,24,4,8.0,4,0.74,28.0,55.0,-27.0,-1.01,0.39,31.0,45.8,-14.8,-0.56,0.29
623,Edinson Cavani,uy URU,DL,Manchester Utd,eng Premier League,34.0,1987.0,15,766.0,51.0,22.4,8.5,7,81.0,4,8,25.0,0,1.47,13.0,10.0,3.0,0.35,0.45,12.5,10.8,1.6,0.19,0.15
624,Nicolò Cavuoti,it ITA,CC,Cagliari,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,4,,,,,,,,,,,
625,Dani Ceballos,es ESP,CC,Real Madrid,es La Liga,24.0,1996.0,11,276.0,25.0,8.1,3.1,2,80.0,1,9,13.0,6,2.64,8.0,2.0,6.0,1.96,0.73,8.0,4.7,3.3,1.08,0.38
626,Pietro Ceccaroni,it ITA,DF,Venezia,it Serie A,25.0,1995.0,35,3122.0,89.0,91.3,34.7,35,89.0,34,0,,1,0.66,31.0,63.0,-32.0,-0.92,-0.02,35.3,66.3,-30.9,-0.89,0.43
627,Federico Ceccherini,it ITA,DF,Hellas Verona,it Serie A,29.0,1992.0,34,2358.0,69.0,68.9,26.2,29,74.0,11,5,43.0,2,1.44,41.0,41.0,0.0,0.0,-0.51,33.6,31.6,1.9,0.07,0.12
628,Emil Ceide,no NOR,"DL,CC",Sassuolo,it Serie A,19.0,2001.0,6,53.0,9.0,1.5,0.6,0,,0,6,9.0,8,1.67,1.0,3.0,-2.0,-3.4,-3.4,0.9,2.6,-1.7,-2.84,-2.6
629,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,24.0,1997.0,32,2696.0,84.0,78.8,30.0,30,88.0,27,2,23.0,3,1.38,38.0,38.0,0.0,0.0,0.0,41.0,32.5,8.6,0.29,0.03
630,Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,25.0,1996.0,19,1586.0,83.0,46.4,17.6,18,86.0,17,1,45.0,0,0.84,21.0,34.0,-13.0,-0.74,0.29,13.6,25.7,-12.1,-0.68,0.36
631,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,31.0,1989.0,24,1445.0,60.0,42.3,16.1,16,82.0,9,8,16.0,6,0.79,14.0,31.0,-17.0,-1.06,-0.28,16.7,25.1,-8.3,-0.52,0.1
632,Michele Cerofolini,it ITA,PO,Fiorentina,it Serie A,22.0,1999.0,0,,,,,0,,0,0,,7,,,,,,,,,,,
633,Noa Cervantés,dz ALG,CC,Reims,fr Ligue 1,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
634,Franco Cervi,ar ARG,CC,Celta Vigo,es La Liga,27.0,1994.0,33,1801.0,55.0,52.7,20.0,21,70.0,3,12,28.0,2,1.24,31.0,22.0,9.0,0.45,0.95,22.1,22.8,-0.7,-0.04,0.07
635,César,es ESP,CC,Elche,es La Liga,20.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
636,Damir Ceter,co COL,DL,Cagliari,it Serie A,23.0,1997.0,1,6.0,6.0,0.2,0.1,0,,0,1,6.0,10,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,-0.1,-1.77,-1.2
637,Julian Chabot,de GER,DF,Sampdoria,it Serie A,23.0,1998.0,11,490.0,45.0,14.3,5.4,4,90.0,4,7,19.0,11,1.09,3.0,13.0,-10.0,-1.84,-1.62,3.9,9.3,-5.3,-0.98,-0.55
638,Julian Chabot,de GER,DF,Köln,de Bundesliga,23.0,1998.0,4,209.0,52.0,6.8,2.3,2,89.0,1,2,16.0,9,1.5,3.0,3.0,0.0,0.0,-0.09,3.2,3.8,-0.5,-0.23,-0.23
639,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,fr Ligue 1,16.0,2005.0,1,5.0,5.0,0.1,0.1,0,,0,1,5.0,10,3.0,0.0,0.0,0.0,0.0,-1.42,0.0,0.0,0.0,0.0,-0.97
640,Nassim Chadli,fr FRA,"CC,DF",Troyes,fr Ligue 1,20.0,2001.0,8,96.0,12.0,2.8,1.1,1,32.0,0,7,9.0,11,1.25,1.0,0.0,1.0,0.94,1.4,1.2,0.9,0.4,0.34,0.66
641,Kayky Chagas,br BRA,DL,Manchester City,eng Premier League,18.0,2003.0,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,2,3.0,1.0,0.0,1.0,12.86,10.96,1.0,0.0,1.0,12.3,10.63
642,Mehdi Chahiri,ma MAR,DF,Strasbourg,fr Ligue 1,25.0,1996.0,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,3,0.0,0.0,1.0,-1.0,-5.63,-6.1,0.1,0.3,-0.2,-1.13,-1.46
643,Trevoh Chalobah,eng ENG,DF,Chelsea,eng Premier League,22.0,1999.0,20,1449.0,72.0,42.4,16.1,17,82.0,13,3,20.0,13,2.3,38.0,9.0,29.0,1.8,1.16,27.6,12.0,15.7,0.97,0.31
644,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,26.0,1995.0,2,170.0,85.0,5.0,1.9,2,85.0,1,0,,4,0.0,0.0,7.0,-7.0,-3.71,-4.26,1.1,5.6,-4.5,-2.39,-2.92
645,Calum Chambers,eng ENG,DF,Aston Villa,eng Premier League,26.0,1995.0,11,831.0,76.0,24.3,9.2,9,88.0,8,2,22.0,6,1.36,17.0,9.0,8.0,0.87,1.21,13.2,11.5,1.7,0.18,0.41
646,Dylan Chambost,fr FRA,"CC,DL",Troyes,fr Ligue 1,23.0,1997.0,19,753.0,40.0,22.0,8.4,9,70.0,2,10,12.0,19,1.0,7.0,9.0,-2.0,-0.24,0.23,8.6,12.6,-4.0,-0.47,-0.22
647,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,31.0,1990.0,17,1212.0,71.0,39.6,13.5,15,80.0,8,2,5.0,14,1.41,18.0,21.0,-3.0,-0.22,-0.17,15.5,18.2,-2.7,-0.2,-0.07
648,Chapela,es ESP,"CC,DL",Cádiz,es La Liga,22.0,1999.0,9,398.0,44.0,11.6,4.4,4,64.0,0,5,29.0,11,0.78,4.0,9.0,-5.0,-1.13,-0.8,2.3,6.8,-4.6,-1.03,-0.9
649,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,26.0,1994.0,32,2686.0,84.0,78.5,29.8,31,86.0,29,1,13.0,0,1.28,41.0,38.0,3.0,0.1,1.45,34.2,41.3,-7.0,-0.24,0.48
650,Kgagelo Chauke,eng ENG,CC,Southampton,eng Premier League,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
651,Xavier Chavalerin,fr FRA,CC,Troyes,fr Ligue 1,30.0,1991.0,34,2717.0,80.0,79.4,30.2,31,85.0,22,3,24.0,0,1.09,32.0,40.0,-8.0,-0.26,0.76,31.7,37.1,-5.4,-0.18,0.61
652,Xavier Chavalerin,fr FRA,CC,Reims,fr Ligue 1,30.0,1991.0,3,220.0,73.0,6.4,2.4,2,90.0,2,1,40.0,0,1.0,3.0,3.0,0.0,0.0,0.03,2.4,2.8,-0.4,-0.17,0.06
653,Justin Che,us USA,"DL,DF",Hoffenheim,de Bundesliga,17.0,2003.0,2,41.0,21.0,1.3,0.5,0,,0,2,21.0,9,0.0,0.0,1.0,-1.0,-2.2,-2.17,0.6,0.3,0.3,0.61,0.51
654,Chema,es ESP,CC,Getafe,es La Liga,29.0,1992.0,1,45.0,45.0,1.3,0.5,1,45.0,0,0,,10,0.0,0.0,4.0,-4.0,-8.0,-7.89,0.2,0.8,-0.6,-1.28,-1.05
655,Rayan Cherki,fr FRA,"DL,CC",Lyon,fr Ligue 1,17.0,2003.0,16,440.0,28.0,12.9,4.9,3,72.0,1,13,17.0,7,1.63,5.0,8.0,-3.0,-0.61,-1.16,7.2,6.6,0.6,0.12,-0.24
656,Vladislav Cherny,de GER,CC,Arminia,de Bundesliga,18.0,2003.0,0,,,,,0,,0,0,,9,,,,,,,,,,,
657,Denis Cheryshev,ru RUS,"CC,DL",Valencia,es La Liga,30.0,1990.0,17,563.0,33.0,16.5,6.3,5,71.0,0,12,17.0,12,1.47,12.0,9.0,3.0,0.48,0.73,10.5,10.2,0.3,0.05,0.34
658,Daniel Chesters,eng ENG,CC,West Ham,eng Premier League,19.0,2002.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.1,-0.1,-11.88,-11.83
659,Raman Chibsah,gh GHA,CC,Bochum,de Bundesliga,28.0,1993.0,0,,,,,0,,0,0,,7,,,,,,,,,,,
660,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,36.0,1984.0,21,1354.0,64.0,39.6,15.0,16,78.0,11,5,22.0,6,1.86,18.0,12.0,6.0,0.4,-0.21,20.4,14.1,6.3,0.42,0.12
661,Federico Chiesa,it ITA,"CC,DL",Juventus,it Serie A,23.0,1997.0,14,863.0,62.0,25.2,9.6,11,73.0,3,3,21.0,0,1.79,15.0,11.0,4.0,0.42,-0.15,14.7,8.5,6.2,0.64,0.39
662,Mattia Chiesa,it ITA,PO,Hellas Verona,it Serie A,21.0,2000.0,0,,,,,0,,0,0,,16,,,,,,,,,,,
663,Ben Chilwell,eng ENG,DF,Chelsea,eng Premier League,24.0,1996.0,7,542.0,77.0,15.8,6.0,6,90.0,6,1,2.0,6,2.71,19.0,2.0,17.0,2.82,2.01,13.1,4.1,9.0,1.49,0.83
664,Chinchu,es ESP,DF,Getafe,es La Liga,19.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
665,Chiquinho,pt POR,"DF,DL",Wolves,eng Premier League,21.0,2000.0,8,208.0,26.0,6.1,2.3,1,90.0,1,7,17.0,7,1.0,5.0,5.0,0.0,0.0,0.14,3.1,3.5,-0.4,-0.17,0.36
666,Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,31.0,1989.0,29,2300.0,79.0,67.3,25.6,27,85.0,21,2,4.0,8,1.41,43.0,43.0,0.0,0.0,0.16,35.4,44.5,-9.1,-0.36,-0.23
667,Pedro Chirivella,es ESP,CC,Nantes,fr Ligue 1,24.0,1997.0,31,2637.0,85.0,77.1,29.3,31,85.0,21,0,,0,1.52,41.0,33.0,8.0,0.27,0.39,33.5,36.2,-2.7,-0.09,0.42
668,Joris Chotard,fr FRA,CC,Montpellier,fr Ligue 1,19.0,2001.0,36,2935.0,82.0,85.8,32.6,33,86.0,22,3,28.0,1,1.17,42.0,48.0,-6.0,-0.18,0.93,35.8,46.8,-11.0,-0.34,0.29
669,Hamza Choudhury,eng ENG,"DF,CC",Leicester City,eng Premier League,23.0,1997.0,6,285.0,48.0,8.3,3.2,4,66.0,1,2,11.0,25,1.33,4.0,4.0,0.0,0.0,-0.09,3.1,8.2,-5.1,-1.6,-1.41
670,Benjamin Chrisene,eng ENG,DF,Aston Villa,eng Premier League,17.0,2004.0,0,,,,,0,,0,0,,7,,,,,,,,,,,
671,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,25.0,1996.0,19,1496.0,79.0,43.7,16.6,17,85.0,15,2,28.0,9,2.21,38.0,11.0,27.0,1.62,0.88,25.9,14.8,11.1,0.67,-0.22
672,Oliver Christensen,dk DEN,PO,Hertha BSC,de Bundesliga,22.0,1999.0,0,,,,,0,,0,0,,25,,,,,,,,,,,
673,Max Christiansen,de GER,CC,Greuther Fürth,de Bundesliga,24.0,1996.0,27,2054.0,76.0,67.1,22.8,22,86.0,17,5,33.0,3,0.59,21.0,56.0,-35.0,-1.53,0.17,20.6,43.1,-22.5,-0.99,-0.3
674,Carney Chukwuemeka,eng ENG,"CC,DL",Aston Villa,eng Premier League,17.0,2003.0,12,301.0,25.0,8.8,3.3,2,59.0,0,10,18.0,19,1.33,5.0,6.0,-1.0,-0.3,-0.27,4.3,6.0,-1.8,-0.52,-0.43
675,Samuel Chukwueze,ng NGA,"CC,DL",Villarreal,es La Liga,22.0,1999.0,27,1333.0,49.0,39.0,14.8,12,78.0,3,15,27.0,0,1.63,26.0,14.0,12.0,0.81,0.21,25.2,21.2,4.0,0.27,-0.39
676,Darko Churlinov,mk MKD,"DL,CC",Stuttgart,de Bundesliga,21.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
677,Víctor Chust,es ESP,DF,Cádiz,es La Liga,21.0,2000.0,25,1830.0,73.0,53.5,20.3,20,85.0,17,5,28.0,12,1.08,22.0,27.0,-5.0,-0.25,0.38,19.7,25.3,-5.6,-0.28,-0.1
678,Riccardo Ciervo,it ITA,"CC,DF",Sampdoria,it Serie A,19.0,2002.0,10,227.0,23.0,6.6,2.5,1,71.0,0,9,17.0,11,0.1,3.0,4.0,-1.0,-0.4,0.05,3.0,3.9,-1.0,-0.39,0.13
679,Riccardo Ciervo,it ITA,DL,Sassuolo,it Serie A,19.0,2002.0,0,,,,,0,,0,0,,15,,,,,,,,,,,
680,Jasper Cillessen,nl NED,PO,Valencia,es La Liga,32.0,1989.0,17,1457.0,86.0,42.6,16.2,17,86.0,16,0,,12,1.18,22.0,29.0,-7.0,-0.43,-0.52,19.3,23.8,-4.5,-0.28,-0.08
681,Antonio Cioffi,it ITA,DL,Napoli,it Serie A,18.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
682,Pathé Ciss,sn SEN,CC,Rayo Vallecano,es La Liga,27.0,1994.0,31,1097.0,35.0,32.1,12.2,11,64.0,1,20,20.0,4,1.23,12.0,15.0,-3.0,-0.25,0.06,14.7,16.1,-1.4,-0.11,0.05
683,Mohamed Cissé,sn SEN,DL,Lens,fr Ligue 1,20.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
684,Moustapha Cissé,gn GUI,DL,Atalanta,it Serie A,17.0,2003.0,3,38.0,13.0,1.1,0.4,0,,0,3,13.0,4,2.0,1.0,0.0,1.0,2.37,1.94,0.7,0.5,0.2,0.56,0.11
685,Giorgio Cittadini,it ITA,DF,Atalanta,it Serie A,19.0,2002.0,2,4.0,2.0,0.1,0.0,0,,0,2,2.0,9,3.0,1.0,0.0,1.0,22.5,22.08,0.1,0.0,0.1,2.41,1.96
686,Tim Civeja,de GER,CC,Augsburg,de Bundesliga,19.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
687,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,31.0,1989.0,13,1014.0,78.0,29.6,11.3,12,83.0,10,1,23.0,4,0.69,14.0,26.0,-12.0,-1.07,-0.84,9.6,19.4,-9.7,-0.86,-0.52
688,Alexis Claude-Maurice,fr FRA,CC,Nice,fr Ligue 1,23.0,1998.0,10,209.0,21.0,6.1,2.3,0,,0,10,21.0,8,1.3,8.0,3.0,5.0,2.15,1.84,7.3,3.0,4.3,1.86,1.61
689,Jonathan Clauss,fr FRA,DF,Lens,fr Ligue 1,28.0,1992.0,37,3046.0,82.0,89.1,33.8,35,86.0,15,2,19.0,0,1.68,51.0,42.0,9.0,0.27,-0.94,42.4,36.7,5.7,0.17,-0.26
690,Carlos Clerc,es ESP,DF,Levante,es La Liga,29.0,1992.0,19,1514.0,80.0,44.3,16.8,18,84.0,13,1,6.0,5,0.42,16.0,37.0,-21.0,-1.25,-1.06,18.1,23.1,-5.0,-0.3,-0.54
691,Tom Cleverley,eng ENG,CC,Watford,eng Premier League,31.0,1989.0,28,1616.0,58.0,47.3,18.0,20,73.0,5,8,21.0,6,0.57,20.0,38.0,-18.0,-1.0,0.24,19.0,30.6,-11.6,-0.65,-0.01
692,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,30.0,1991.0,16,1351.0,84.0,39.5,15.0,15,90.0,15,1,1.0,17,1.56,19.0,12.0,7.0,0.47,0.6,18.3,13.7,4.6,0.31,0.26
693,Conor Coady,eng ENG,DF,Wolves,eng Premier League,28.0,1993.0,38,3361.0,88.0,98.3,37.3,38,88.0,35,0,,0,1.34,37.0,43.0,-6.0,-0.16,-1.69,36.6,56.5,-19.9,-0.53,-1.25
694,Nicolò Cocetta,it ITA,DF,Udinese,it Serie A,17.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
695,Marcus Coco,fr FRA,"CC,DL",Nantes,fr Ligue 1,25.0,1996.0,24,930.0,39.0,27.2,10.3,9,80.0,1,15,14.0,9,1.42,8.0,10.0,-2.0,-0.19,-0.52,11.2,14.3,-3.1,-0.3,-0.15
696,Lorenzo Codutti,it ITA,DF,Udinese,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
697,Coke,es ESP,DF,Levante,es La Liga,34.0,1987.0,6,118.0,20.0,3.5,1.3,1,84.0,0,5,7.0,32,2.0,6.0,2.0,4.0,3.05,3.84,5.1,2.9,2.2,1.64,1.7
698,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,32.0,1988.0,30,2656.0,89.0,77.7,29.5,30,89.0,28,0,,4,1.13,34.0,50.0,-16.0,-0.54,0.28,30.7,41.7,-11.0,-0.37,0.0
699,Álex Collado,es ESP,"CC,DL",Granada,es La Liga,22.0,1999.0,17,1020.0,60.0,29.8,11.3,13,71.0,3,4,23.0,2,0.88,9.0,16.0,-7.0,-0.62,-0.24,10.7,17.5,-6.8,-0.6,-0.02
700,Ebrima Colley,gm GAM,"DL,CC",Spezia,it Serie A,21.0,2000.0,11,394.0,36.0,11.5,4.4,3,70.0,1,8,23.0,6,0.64,6.0,13.0,-7.0,-1.6,-0.91,5.7,9.3,-3.6,-0.82,-0.2
701,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,28.0,1992.0,32,2745.0,86.0,80.3,30.5,31,88.0,26,1,10.0,0,1.13,42.0,47.0,-5.0,-0.16,1.44,30.6,42.5,-12.0,-0.39,0.59
702,Nathan Collins,ie IRL,DF,Burnley,eng Premier League,20.0,2001.0,19,1670.0,88.0,48.8,18.6,18,90.0,17,1,51.0,17,1.05,17.0,25.0,-8.0,-0.43,0.13,22.3,27.5,-5.2,-0.28,0.35
703,Kingsley Coman,fr FRA,"DL,DF",Bayern Munich,de Bundesliga,25.0,1996.0,21,1359.0,65.0,44.4,15.1,16,78.0,3,5,23.0,0,2.48,38.0,17.0,21.0,1.39,-0.67,39.7,18.5,21.2,1.4,-0.27
