RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive.1,PassDead.1,HASTA.1,Dis.1,FR.1,Def.1
128,Takuma Asano,jp JPN,"DL,CC",Bochum,de Bundesliga,26,1994,17.9,49.0,2.74,35.0,0.0,4.0,6.0,3.0,1.0,7.0,0.39,6.0,0.0,0.0,0.0,1.0,0.0
129,Santiago Ascacíbar,ar ARG,CC,Hertha BSC,de Bundesliga,24,1997,26.4,39.0,1.48,32.0,1.0,1.0,1.0,2.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
130,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,32,1989,6.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Alejandro Asensio,es ESP,DL,Rayo Vallecano,es La Liga,20,2000,0.1,2.0,13.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,25,1996,19.2,70.0,3.64,42.0,12.0,5.0,9.0,2.0,0.0,6.0,0.31,3.0,0.0,1.0,2.0,0.0,0.0
133,Harrison Ashby,sct SCO,DF,West Ham,eng Premier League,19,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,20,2001,8.4,7.0,0.84,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
135,Fisnik Asllani,xk KVX,"CC,DL",Hoffenheim,de Bundesliga,18,2002,0.1,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Kristjan Asllani,al ALB,CC,Empoli,it Serie A,19,2002,15.0,30.0,2.0,22.0,3.0,0.0,3.0,2.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0
137,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,33,1987,34.3,120.0,3.5,90.0,7.0,6.0,11.0,6.0,0.0,15.0,0.44,9.0,0.0,1.0,5.0,0.0,0.0
138,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,21,2000,6.8,18.0,2.63,13.0,0.0,0.0,3.0,2.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
139,Simon Asta,de GER,DF,Greuther Fürth,de Bundesliga,20,2001,8.7,11.0,1.26,8.0,3.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0
140,Youcef Atal,dz ALG,DF,Nice,fr Ligue 1,25,1996,12.7,31.0,2.45,22.0,0.0,3.0,1.0,4.0,1.0,3.0,0.24,2.0,0.0,0.0,0.0,1.0,0.0
141,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,32,1989,11.5,22.0,1.91,14.0,0.0,2.0,4.0,2.0,0.0,3.0,0.26,2.0,0.0,0.0,1.0,0.0,0.0
142,Pierre-Emerick Aubameyang,ga GAB,DL,Barcelona,es La Liga,32,1989,12.0,15.0,1.25,13.0,0.0,0.0,2.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0
143,Emil Audero,it ITA,PO,Sampdoria,it Serie A,24,1997,28.4,5.0,0.18,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,26,1994,26.6,49.0,1.84,34.0,4.0,5.0,1.0,3.0,2.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
145,Jean-Kévin Augustin,fr FRA,"DL,CC",Nantes,fr Ligue 1,24,1997,0.9,1.0,1.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Ludwig Augustinsson,se SWE,"DF,DL",Sevilla,es La Liga,27,1994,8.8,13.0,1.48,9.0,3.0,0.0,0.0,0.0,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0
147,Serge Aurier,ci CIV,DF,Villarreal,es La Liga,28,1992,11.2,16.0,1.43,13.0,1.0,0.0,2.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
148,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,27,1994,20.8,47.0,2.26,26.0,4.0,4.0,6.0,7.0,0.0,4.0,0.19,2.0,1.0,0.0,0.0,1.0,0.0
149,Taiwo Awoniyi,ng NGA,DL,Union Berlin,de Bundesliga,23,1997,24.2,68.0,2.82,46.0,0.0,8.0,11.0,3.0,0.0,6.0,0.25,2.0,0.0,2.0,1.0,1.0,0.0
150,Ramzi Aya,it ITA,DF,Salernitana,it Serie A,30,1990,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Jordan Ayew,gh GHA,DL,Crystal Palace,eng Premier League,29,1991,22.4,61.0,2.72,41.0,1.0,2.0,3.0,13.0,1.0,6.0,0.27,5.0,0.0,0.0,0.0,1.0,0.0
152,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,26,1994,15.0,8.0,0.53,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,29,1991,25.2,33.0,1.31,24.0,1.0,0.0,7.0,0.0,1.0,5.0,0.2,1.0,0.0,0.0,3.0,0.0,1.0
154,Karim Azamoum,fr FRA,DF,Troyes,fr Ligue 1,31,1990,4.3,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Sardar Azmoun,ir IRN,"DL,CC",Leverkusen,de Bundesliga,26,1995,4.0,13.0,3.26,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0
156,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,31,1989,23.0,48.0,2.09,43.0,0.0,2.0,3.0,0.0,0.0,8.0,0.35,6.0,0.0,1.0,1.0,0.0,0.0
157,Iddrisu Baba,gh GHA,CC,Mallorca,es La Liga,25,1996,21.5,26.0,1.21,20.0,0.0,1.0,4.0,0.0,1.0,3.0,0.14,1.0,0.0,0.0,2.0,0.0,0.0
158,Carlos Bacca,co COL,DL,Granada,es La Liga,34,1986,5.7,13.0,2.27,9.0,0.0,0.0,2.0,2.0,0.0,2.0,0.35,1.0,0.0,0.0,0.0,1.0,0.0
159,Daniel Bachmann,at AUT,PO,Watford,eng Premier League,27,1994,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21,2000,10.9,5.0,0.46,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0
161,Milan Badelj,hr CRO,CC,Genoa,it Serie A,32,1989,31.6,72.0,2.28,64.0,0.0,1.0,1.0,2.0,4.0,2.0,0.06,0.0,0.0,1.0,0.0,1.0,0.0
162,Édgar Badía,es ESP,PO,Elche,es La Liga,29,1992,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20,2001,20.4,15.0,0.73,11.0,0.0,0.0,3.0,0.0,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0
164,Youssouph Badji,sn SEN,"DL,CC",Brest,fr Ligue 1,19,2001,1.5,3.0,1.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Nicola Bagnolini,it ITA,PO,Bologna,it Serie A,17,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Issa Bah,lu LUX,DL,Venezia,it Serie A,19,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,29,1992,12.2,15.0,1.23,13.0,0.0,0.0,1.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
169,Leon Bailey,jm JAM,"DL,CC",Aston Villa,eng Premier League,23,1997,8.5,20.0,2.37,15.0,0.0,1.0,2.0,2.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
170,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,2.4,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,19,2001,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Nedim Bajrami,al ALB,"CC,DL",Empoli,it Serie A,22,1999,22.8,104.0,4.55,66.0,21.0,8.0,5.0,1.0,3.0,7.0,0.31,5.0,1.0,0.0,1.0,0.0,0.0
174,Cédric Bakambu,cd COD,DL,Marseille,fr Ligue 1,30,1991,4.0,13.0,3.3,11.0,0.0,1.0,1.0,0.0,0.0,3.0,0.76,3.0,0.0,0.0,0.0,0.0,0.0
175,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,3.0,0.88,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Tiemoué Bakayoko,fr FRA,CC,Milan,it Serie A,26,1994,5.6,7.0,1.26,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,2000,20.2,37.0,1.83,34.0,0.0,1.0,1.0,1.0,0.0,6.0,0.3,6.0,0.0,0.0,0.0,0.0,0.0
178,Ridle Baku,de GER,"DF,DL",Wolfsburg,de Bundesliga,23,1998,27.2,82.0,3.02,60.0,4.0,4.0,7.0,7.0,0.0,9.0,0.33,5.0,0.0,0.0,1.0,3.0,0.0
179,Dilane Bakwa,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,18,2002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Tommaso Baldanzi,it ITA,DL,Empoli,it Serie A,18,2003,0.2,1.0,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Alejandro Balde,es ESP,"DF,DL",Barcelona,es La Liga,17,2003,2.1,3.0,1.44,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Ibrahima Baldé,fr FRA,"DL,CC",Lens,fr Ligue 1,18,2003,0.6,1.0,1.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Keita Baldé,sn SEN,DL,Cagliari,it Serie A,26,1995,13.7,23.0,1.68,14.0,0.0,1.0,4.0,3.0,1.0,2.0,0.15,1.0,0.0,0.0,0.0,1.0,0.0
184,Gareth Bale,wls WAL,DL,Real Madrid,es La Liga,32,1989,3.1,2.0,0.64,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,22.5,23.0,1.02,19.0,2.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0
186,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22,1999,10.6,6.0,0.57,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.19,1.0,1.0,0.0,0.0,0.0,0.0
187,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35.0,94.0,2.69,68.0,13.0,6.0,2.0,3.0,2.0,5.0,0.14,4.0,0.0,1.0,0.0,0.0,0.0
188,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,5.0,13.0,2.62,11.0,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0
189,Folarin Balogun,us USA,DL,Arsenal,eng Premier League,20,2001,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Abdoulaye Bamba,ci CIV,"DF,DL",Angers,fr Ligue 1,31,1990,5.1,7.0,1.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Jonathan Bamba,ci CIV,"CC,DL",Lille,fr Ligue 1,25,1996,27.0,89.0,3.3,47.0,25.0,9.0,3.0,4.0,1.0,7.0,0.26,5.0,0.0,1.0,1.0,0.0,0.0
192,Patrick Bamford,eng ENG,DL,Leeds United,eng Premier League,27,1993,6.2,13.0,2.09,9.0,0.0,1.0,2.0,1.0,0.0,3.0,0.48,2.0,0.0,1.0,0.0,0.0,0.0
193,Filippo Bandinelli,it ITA,CC,Empoli,it Serie A,26,1995,21.7,58.0,2.67,46.0,4.0,3.0,3.0,1.0,1.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0
194,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,13.5,5.0,0.37,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Simon Banza,cd COD,DL,Lens,fr Ligue 1,24,1996,1.4,4.0,2.9,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.45,1.0,0.0,0.0,0.0,0.0,1.0
196,Shandon Baptiste,gd GRN,CC,Brentford,eng Premier League,23,1998,10.1,21.0,2.07,16.0,0.0,4.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
197,Antonín Barák,cz CZE,"CC,DL",Hellas Verona,it Serie A,26,1994,26.0,70.0,2.69,57.0,1.0,4.0,6.0,2.0,0.0,9.0,0.35,6.0,0.0,1.0,1.0,1.0,0.0
198,Barbero,es ESP,"DL,CC",Osasuna,es La Liga,22,1998,0.2,1.0,4.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Barcia,es ESP,DF,Granada,es La Liga,20,2000,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Bradley Barcola,fr FRA,"DL,CC",Lyon,fr Ligue 1,18,2002,2.9,11.0,3.74,9.0,0.0,1.0,1.0,0.0,0.0,2.0,0.68,2.0,0.0,0.0,0.0,0.0,0.0
202,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,28.8,45.0,1.56,40.0,3.0,1.0,0.0,0.0,1.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0
203,Enis Bardhi,mk MKD,"CC,DL",Levante,es La Liga,26,1995,18.9,83.0,4.39,44.0,23.0,3.0,8.0,5.0,0.0,5.0,0.26,2.0,2.0,1.0,0.0,0.0,0.0
204,Francesco Bardi,it ITA,PO,Bologna,it Serie A,29,1992,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Keidi Bare,al ALB,CC,Espanyol,es La Liga,23,1997,16.5,20.0,1.21,18.0,0.0,1.0,0.0,1.0,0.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0
206,Nicolò Barella,it ITA,CC,Inter,it Serie A,24,1997,32.4,140.0,4.32,116.0,0.0,10.0,6.0,6.0,2.0,21.0,0.65,18.0,0.0,1.0,1.0,1.0,0.0
207,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,24,1997,9.6,21.0,2.18,12.0,0.0,2.0,2.0,4.0,1.0,2.0,0.21,0.0,0.0,0.0,1.0,1.0,0.0
208,Ross Barkley,eng ENG,"CC,DL",Chelsea,eng Premier League,27,1993,2.0,18.0,9.0,13.0,3.0,1.0,1.0,0.0,0.0,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
209,Aymen Barkok,ma MAR,"CC,DF",Eint Frankfurt,de Bundesliga,23,1998,1.8,3.0,1.69,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,31,1989,9.0,18.0,2.0,12.0,0.0,0.0,3.0,3.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
211,Harvey Barnes,eng ENG,"DL,CC",Leicester City,eng Premier League,23,1997,23.3,63.0,2.7,48.0,0.0,7.0,4.0,3.0,1.0,13.0,0.56,11.0,0.0,0.0,2.0,0.0,0.0
212,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,8.0,0.71,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0
213,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,21,2000,19.9,32.0,1.61,19.0,0.0,2.0,5.0,5.0,1.0,4.0,0.2,2.0,0.0,0.0,0.0,2.0,0.0
214,Ander Barrenetxea,es ESP,"DL,CC",Real Sociedad,es La Liga,19,2001,6.1,14.0,2.31,10.0,0.0,3.0,0.0,1.0,0.0,3.0,0.49,2.0,0.0,1.0,0.0,0.0,0.0
215,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,26,1994,18.1,22.0,1.21,12.0,9.0,1.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
216,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,22,1998,23.7,87.0,3.67,65.0,11.0,3.0,4.0,4.0,0.0,10.0,0.42,8.0,1.0,0.0,1.0,0.0,0.0
217,Abdourahmane Barry,gn GUI,DF,Greuther Fürth,de Bundesliga,21,2000,2.3,3.0,1.29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Marc Bartra,es ESP,DF,Betis,es La Liga,30,1991,22.1,12.0,0.54,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Daniele Baselli,it ITA,"CC,DL",Torino,it Serie A,29,1992,1.7,2.0,1.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Daniele Baselli,it ITA,CC,Cagliari,it Serie A,29,1992,3.2,15.0,4.69,8.0,3.0,0.0,2.0,0.0,2.0,1.0,0.31,0.0,1.0,0.0,0.0,0.0,0.0
221,Toma Bašić,hr CRO,CC,Lazio,it Serie A,24,1996,10.9,9.0,0.83,5.0,1.0,1.0,2.0,0.0,0.0,3.0,0.28,1.0,1.0,0.0,1.0,0.0,0.0
222,Toma Bašić,hr CRO,CC,Bordeaux,fr Ligue 1,24,1996,2.3,6.0,2.58,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.43,0.0,1.0,0.0,0.0,0.0,0.0
223,Amine Bassi,fr FRA,"CC,DL",Metz,fr Ligue 1,23,1997,2.0,12.0,5.87,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Álvaro Bastida,es ESP,CC,Cádiz,es La Liga,17,2004,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,25.7,45.0,1.75,39.0,0.0,2.0,2.0,0.0,2.0,5.0,0.19,5.0,0.0,0.0,0.0,0.0,0.0
226,Simone Bastoni,it ITA,"CC,DF",Spezia,it Serie A,24,1996,25.4,80.0,3.15,49.0,22.0,3.0,4.0,1.0,1.0,5.0,0.2,3.0,1.0,0.0,1.0,0.0,0.0
227,Lewis Bate,eng ENG,CC,Leeds United,eng Premier League,18,2002,1.6,3.0,1.85,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Rodrigo Battaglia,ar ARG,CC,Mallorca,es La Liga,30,1991,13.1,13.0,0.99,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,18.8,8.0,0.43,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,31,1990,33.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,24.1,29.0,1.2,20.0,1.0,2.0,5.0,0.0,1.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0
232,Julian Baumgartlinger,at AUT,"CC,DL",Leverkusen,de Bundesliga,33,1988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Christoph Baumgartner,at AUT,"CC,DL",Hoffenheim,de Bundesliga,21,1999,21.0,53.0,2.53,43.0,0.0,3.0,1.0,4.0,2.0,4.0,0.19,3.0,0.0,0.0,0.0,0.0,1.0
234,Jon Bautista,es ESP,CC,Real Sociedad,es La Liga,26,1995,0.5,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
235,Paul Baysse,fr FRA,"CC,DF",Bordeaux,fr Ligue 1,33,1988,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Noah Joel Sarenren Bazee,ng NGA,"CC,DL",Augsburg,de Bundesliga,24,1996,2.7,5.0,1.86,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Bebé,cv CPV,DL,Rayo Vallecano,es La Liga,31,1990,9.6,39.0,4.05,19.0,6.0,5.0,5.0,4.0,0.0,5.0,0.52,1.0,1.0,2.0,0.0,1.0,0.0
238,Ihlas Bebou,tg TOG,"DL,DF",Hoffenheim,de Bundesliga,27,1994,23.2,57.0,2.45,41.0,2.0,6.0,6.0,2.0,0.0,7.0,0.3,4.0,0.0,1.0,2.0,0.0,0.0
239,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,34.8,27.0,0.78,20.0,3.0,1.0,0.0,3.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
240,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,9.3,11.0,1.19,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Sheraldo Becker,sr SUR,"DL,CC",Union Berlin,de Bundesliga,26,1995,19.5,72.0,3.69,59.0,0.0,3.0,2.0,8.0,0.0,11.0,0.56,9.0,0.0,2.0,0.0,0.0,0.0
242,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,29.2,22.0,0.75,16.0,3.0,0.0,1.0,0.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
243,Donny van de Beek,nl NED,CC,Manchester Utd,eng Premier League,24,1997,0.8,6.0,7.2,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0
244,Donny van de Beek,nl NED,CC,Everton,eng Premier League,24,1997,5.4,8.0,1.49,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Asmir Begović,ba BIH,PO,Everton,eng Premier League,34,1987,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Valon Behrami,ch SUI,"CC,DL",Genoa,it Serie A,36,1985,3.5,5.0,1.45,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0
247,Kevin Behrens,de GER,DL,Union Berlin,de Bundesliga,30,1991,5.5,21.0,3.79,15.0,0.0,3.0,2.0,1.0,0.0,5.0,0.9,2.0,0.0,1.0,1.0,1.0,0.0
248,Youcef Belaïli,dz ALG,"CC,DL",Brest,fr Ligue 1,29,1992,9.2,36.0,3.93,18.0,8.0,4.0,4.0,2.0,0.0,4.0,0.44,3.0,0.0,1.0,0.0,0.0,0.0
249,Vid Belec,si SVN,PO,Salernitana,it Serie A,31,1990,21.5,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Ishak Belfodil,dz ALG,DL,Hertha BSC,de Bundesliga,29,1992,18.2,53.0,2.92,41.0,0.0,4.0,5.0,2.0,1.0,8.0,0.44,4.0,0.0,1.0,1.0,1.0,1.0
251,Haris Belkebla,dz ALG,CC,Brest,fr Ligue 1,27,1994,25.7,34.0,1.32,32.0,0.0,0.0,1.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
252,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,31.8,23.0,0.72,21.0,0.0,0.0,2.0,0.0,0.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0
253,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,19.6,10.0,0.54,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Raoul Bellanova,it ITA,"DF,DL",Cagliari,it Serie A,21,2000,27.7,66.0,2.38,54.0,1.0,4.0,2.0,5.0,0.0,8.0,0.29,8.0,0.0,0.0,0.0,0.0,0.0
255,Karim Bellarabi,de GER,"DL,CC",Leverkusen,de Bundesliga,31,1990,7.6,28.0,3.69,15.0,0.0,2.0,6.0,4.0,1.0,4.0,0.53,2.0,0.0,0.0,1.0,1.0,0.0
256,Jean-Ricner Bellegarde,fr FRA,CC,Strasbourg,fr Ligue 1,23,1998,25.9,52.0,2.01,32.0,5.0,2.0,5.0,7.0,1.0,5.0,0.19,3.0,0.0,0.0,1.0,1.0,0.0
