RL2019-2020,Jugador2019-2020,País2019-2020,Posc2019-2020,Equipo2019-2020,Comp2019-2020,Edad2019-2020,Nacimiento2019-2020,PJ2019-2020,Titular2019-2020,Mín2019-2020,90 s2019-2020,Gls.2019-2020,Ass2019-2020,G+A2019-2020,G-TP2019-2020,TP2019-2020,TPint2019-2020,TA2019-2020,TR2019-2020,xG2019-2020,npxG2019-2020,xAG2019-2020,npxG+xAG2019-2020,PrgC2019-2020,PrgP2019-2020,PrgR2019-2020,Gls..12019-2020,Ast2019-2020,G+A.12019-2020,G-TP.12019-2020,G+A-TP2019-2020,xG.12019-2020,xAG.12019-2020,xG+xAG2019-2020,npxG.12019-2020,npxG+xAG.12019-2020
1954,Romain Perraud,fr FRA,DF,Brest,fr Ligue 1,21,1997,20,19,1670,18.6,0,1,1,0,0,0,1,0,1.1,1.1,1.3,2.4,45.0,83.0,85.0,0.0,0.05,0.05,0.0,0.05,0.06,0.07,0.13,0.06,0.13
1955,Loïc Perrin,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21,20,1714,19.0,0,0,0,0,0,0,5,0,0.6,0.6,0.2,0.7,5.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
1956,Lucas Perrin,fr FRA,DF,Marseille,fr Ligue 1,20,1998,4,4,360,4.0,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13
1957,Pavao Pervan,at AUT,PO,Wolfsburg,de Bundesliga,31,1987,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,Matteo Pessina,it ITA,CC,Hellas Verona,it Serie A,22,1997,35,27,2489,27.7,7,0,7,7,0,0,7,0,4.9,4.9,1.7,6.7,48.0,171.0,140.0,0.25,0.0,0.25,0.25,0.25,0.18,0.06,0.24,0.18,0.24
1959,Andrea Petagna,it ITA,DL,SPAL,it Serie A,24,1995,36,33,3032,33.7,12,1,13,7,5,7,5,0,13.4,7.9,3.6,11.5,88.0,82.0,208.0,0.36,0.03,0.39,0.21,0.24,0.4,0.11,0.51,0.23,0.34
1960,Nils Petersen,de GER,"DL,CC",Freiburg,de Bundesliga,30,1988,34,24,2436,27.1,11,2,13,10,1,1,1,0,8.9,8.1,4.0,12.1,12.0,34.0,85.0,0.41,0.07,0.48,0.37,0.44,0.33,0.15,0.48,0.3,0.45
1961,Danijel Petković,me MNE,PO,Angers,fr Ligue 1,26,1993,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,Denis Petrić,rs SRB,PO,Nantes,fr Ligue 1,31,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,Jacopo Petriccione,it ITA,CC,Lecce,it Serie A,24,1995,31,24,2138,23.8,0,5,5,0,0,0,10,0,0.5,0.5,2.1,2.6,33.0,150.0,45.0,0.0,0.21,0.21,0.0,0.21,0.02,0.09,0.11,0.02,0.11
1964,Germán Pezzella,ar ARG,DF,Fiorentina,it Serie A,28,1991,33,33,2830,31.4,3,1,4,3,0,0,12,0,3.1,3.1,0.8,3.9,7.0,55.0,5.0,0.1,0.03,0.13,0.1,0.13,0.1,0.03,0.13,0.1,0.13
3931,Giuseppe Pezzella,it ITA,DF,Udinese,it Serie A,21,1997,23,9,1029,11.4,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.2,36.0,31.0,49.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.06,0.01,0.06
1967,Rayan Philippe,fr FRA,DL,Dijon,fr Ligue 1,18,2000,1,0,30,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1968,Romain Philippoteaux,fr FRA,"DL,CC",Nîmes,fr Ligue 1,31,1988,27,23,1994,22.2,5,2,7,5,0,0,3,0,2.4,2.4,1.6,4.0,57.0,79.0,131.0,0.23,0.09,0.32,0.23,0.32,0.11,0.07,0.18,0.11,0.18
3939,Krzysztof Piątek,pl POL,DL,Milan,it Serie A,24,1995,33,23,2092,23.2,8,1,9,3,5,5,3,0,12.3,8.3,3.3,11.6,26.0,33.0,132.0,0.7,0.1,0.8,0.28,0.38,1.04,0.29000000000000004,1.33,0.7,1.0
1971,Pablo Piatti,ar ARG,"DF,CC",Espanyol,es La Liga,30,1989,3,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21
1972,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,26,1992,2,1,75,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15
1973,Stefano Piccinini,it ITA,DF,Sassuolo,it Serie A,16,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46
1974,Roberto Piccoli,it ITA,DL,Atalanta,it Serie A,18,2001,1,0,17,0.2,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.83,0.16,1.99,1.83,1.99
1975,Jordan Pickford,eng ENG,PO,Everton,eng Premier League,25,1994,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,30,1989,5,5,450,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,11.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
1977,Ronaël Pierre-Gabriel,fr FRA,DF,Mainz 05,de Bundesliga,21,1998,8,8,574,6.4,0,1,1,0,0,0,3,0,0.1,0.1,0.5,0.5,6.0,27.0,9.0,0.0,0.16,0.16,0.0,0.16,0.01,0.08,0.09,0.01,0.09
1978,Brandon Pierrick,eng ENG,"CC,DL",Crystal Palace,eng Premier League,17,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.53
1979,Erik Pieters,nl NED,"DF,CC",Burnley,eng Premier League,30,1988,24,21,1878,20.9,0,4,4,0,0,0,2,0,0.5,0.5,2.5,3.0,21.0,50.0,39.0,0.0,0.19,0.19,0.0,0.19,0.02,0.12,0.14,0.02,0.14
1980,Tomás Pina Isla,es ESP,CC,Alavés,es La Liga,31,1987,20,17,1344,14.9,1,0,1,1,0,0,6,1,1.0,1.0,0.8,1.8,4.0,51.0,2.0,0.07,0.0,0.07,0.07,0.07,0.06,0.05,0.12,0.06,0.12
1981,Andrea Pinamonti,it ITA,DL,Genoa,it Serie A,20,1999,32,23,2236,24.8,5,1,6,4,1,2,1,0,6.0,4.3,0.7,5.0,33.0,37.0,161.0,0.2,0.04,0.24,0.16,0.2,0.24,0.03,0.27,0.17,0.2
1982,Simone Pinna,it ITA,DF,Cagliari,it Serie A,21,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
1983,Carlo Pinsoglio,it ITA,PO,Juventus,it Serie A,29,1990,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Pipa,es ESP,"DF,DL",Espanyol,es La Liga,21,1998,7,5,473,5.3,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.6,22.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.12,0.07,0.12
1985,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,32,1987,35,35,3092,34.4,1,0,1,1,0,0,15,0,2.4,2.4,0.3,2.7,29.0,169.0,4.0,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08
1986,Lorenzo Pirola,it ITA,DF,Inter,it Serie A,17,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,33,1986,30,28,2442,27.1,1,0,1,1,0,0,8,1,0.6,0.6,0.2,0.8,13.0,50.0,9.0,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
1988,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,34,1985,29,25,2106,23.4,1,3,4,1,0,0,3,0,0.3,0.3,2.3,2.6,30.0,118.0,53.0,0.04,0.13,0.17,0.04,0.17,0.01,0.1,0.11,0.01,0.11
1989,Claudio Pizarro,pe PER,"DL,CC",Werder Bremen,de Bundesliga,40,1978,18,0,234,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.0,2.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.18,0.22,0.4,0.18,0.4
1990,Miralem Pjanić,ba BIH,CC,Juventus,it Serie A,29,1990,30,28,2277,25.3,3,6,9,3,0,0,10,0,1.0,1.0,4.4,5.4,14.0,199.0,16.0,0.12,0.24,0.36,0.12,0.36,0.04,0.18,0.21,0.04,0.21
1991,Óscar Plano,es ESP,CC,Valladolid,es La Liga,28,1991,36,28,2505,27.8,4,2,6,4,0,0,6,0,4.2,4.2,2.7,6.9,38.0,83.0,104.0,0.14,0.07,0.22,0.14,0.22,0.15,0.1,0.25,0.15,0.25
1992,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,27,1992,17,17,1396,15.5,0,5,5,0,0,0,1,0,0.3,0.3,2.9,3.2,21.0,42.0,35.0,0.0,0.32,0.32,0.0,0.32,0.02,0.19,0.21,0.02,0.21
1993,Alassane Pléa,fr FRA,DL,M'Gladbach,de Bundesliga,26,1993,27,25,2143,23.8,10,10,20,10,0,1,4,2,12.1,11.3,7.8,19.1,61.0,70.0,186.0,0.42,0.42,0.84,0.42,0.84,0.51,0.33,0.84,0.47,0.8
1994,Thomas Pledl,de GER,"CC,DL",Düsseldorf,de Bundesliga,25,1994,5,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,6.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.13,0.05,0.13
1995,Daniel Podence,pt POR,"DL,CC",Wolves,eng Premier League,23,1995,9,3,289,3.2,1,0,1,1,0,0,0,0,1.2,1.2,0.7,1.9,18.0,9.0,24.0,0.31,0.0,0.31,0.31,0.31,0.39,0.21,0.6,0.39,0.6
1996,Paul Pogba,fr FRA,CC,Manchester Utd,eng Premier League,26,1993,16,13,1204,13.4,1,3,4,1,0,1,1,0,2.4,1.6,2.5,4.1,27.0,111.0,30.0,0.07,0.22,0.3,0.07,0.3,0.18,0.19,0.37,0.12,0.31
1997,Joel Pohjanpalo,fi FIN,CC,Leverkusen,de Bundesliga,24,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,Andrea Poli,it ITA,CC,Bologna,it Serie A,29,1989,28,22,1919,21.3,2,0,2,2,0,0,5,0,2.0,2.0,1.7,3.6,19.0,125.0,30.0,0.09,0.0,0.09,0.09,0.09,0.09,0.08,0.17,0.09,0.17
3999,Matteo Politano,it ITA,DL,Napoli,it Serie A,25,1993,26,11,1002,11.200000000000001,2,2,4,2,0,0,1,0,2.2,2.2,2.2,4.4,60.0,33.0,106.0,0.24,0.24,0.48,0.24,0.48,0.41000000000000003,0.44,0.86,0.41000000000000003,0.86
2001,Sebastian Polter,de GER,DL,Union Berlin,de Bundesliga,28,1991,13,2,330,3.7,2,2,4,0,2,2,1,1,2.2,0.6,1.2,1.8,2.0,10.0,36.0,0.55,0.55,1.09,0.0,0.55,0.59,0.31,0.9,0.17,0.48
2002,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,21,1997,11,11,928,10.3,2,0,2,2,0,0,4,1,0.5,0.5,0.0,0.5,10.0,48.0,0.0,0.19,0.0,0.19,0.19,0.19,0.04,0.0,0.04,0.04,0.04
2003,Pere Pons,es ESP,CC,Alavés,es La Liga,26,1993,30,7,1088,12.1,1,1,2,1,0,0,3,0,0.2,0.2,1.1,1.3,7.0,23.0,17.0,0.08,0.08,0.17,0.08,0.17,0.02,0.09,0.11,0.02,0.11
2004,Nick Pope,eng ENG,PO,Burnley,eng Premier League,27,1992,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
2005,Pedro Porro,es ESP,"DF,CC",Valladolid,es La Liga,19,1999,13,7,739,8.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,17.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
2006,Francisco Portillo,es ESP,CC,Getafe,es La Liga,29,1990,16,3,376,4.2,0,2,2,0,0,0,3,0,0.2,0.2,1.1,1.3,2.0,25.0,12.0,0.0,0.48,0.48,0.0,0.48,0.04,0.26,0.3,0.04,0.3
2007,Portu,es ESP,"DL,CC",Real Sociedad,es La Liga,27,1992,35,25,2393,26.6,7,7,14,7,0,1,5,0,6.0,5.3,5.4,10.6,67.0,56.0,226.0,0.26,0.26,0.53,0.26,0.53,0.23,0.2,0.43,0.2,0.4
2008,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,22,1997,28,27,2308,25.6,0,0,0,0,0,0,9,0,2.1,2.1,1.7,3.8,28.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.15,0.08,0.15
2009,Sergio Postigo,es ESP,DF,Levante,es La Liga,30,1988,28,27,2374,26.4,1,1,2,1,0,0,6,0,0.6,0.6,0.8,1.4,19.0,78.0,5.0,0.04,0.04,0.08,0.04,0.08,0.02,0.03,0.05,0.02,0.05
2010,Florent Poulolo,mq MTQ,DF,Getafe,es La Liga,22,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Yussuf Poulsen,dk DEN,DL,RB Leipzig,de Bundesliga,25,1994,22,12,1222,13.6,5,6,11,5,0,0,2,0,6.1,6.1,1.8,8.0,23.0,28.0,120.0,0.37,0.44,0.81,0.37,0.81,0.45,0.14,0.59,0.45,0.59
2012,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,26,1992,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Darío Poveda,es ESP,CC,Atlético Madrid,es La Liga,22,1997,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,3.39,4.33,0.94,4.33
4029,Alejandro Pozo Pozo,es ESP,DF,Mallorca,es La Liga,20,1999,22,16,1535,17.0,1,2,3,1,0,0,0,0,0.3,0.3,1.5,1.8,60.0,47.0,96.0,0.06,0.12,0.18,0.06,0.18,0.02,0.09,0.11,0.02,0.11
2016,Percy Prado,pe PER,DF,Nantes,fr Ligue 1,23,1996,3,2,185,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
2017,Dennis Praet,be BEL,CC,Leicester City,eng Premier League,25,1994,27,12,1134,12.6,1,2,3,1,0,0,2,0,0.9,0.9,1.3,2.3,10.0,42.0,42.0,0.08,0.16,0.24,0.08,0.24,0.07,0.11,0.18,0.07,0.18
2018,Abdón Prats,es ESP,DL,Mallorca,es La Liga,26,1992,20,0,279,3.1,0,0,0,0,0,1,1,0,1.5,0.7,0.0,0.8,1.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.49,0.01,0.5,0.24,0.25
2019,Sanjin Prcić,ba BIH,"CC,DL",Strasbourg,fr Ligue 1,25,1993,3,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
2020,Nicolas de Préville,fr FRA,"CC,DL",Bordeaux,fr Ligue 1,28,1991,24,23,1995,22.2,6,4,10,5,1,1,4,0,5.0,4.3,4.8,9.1,80.0,88.0,159.0,0.27,0.18,0.45,0.23,0.41,0.22,0.22,0.44,0.19,0.41
2021,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,32,1987,1,1,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
2022,Kai Pröger,de GER,"CC,DL",Paderborn 07,de Bundesliga,27,1992,31,22,2079,23.1,2,6,8,2,0,0,0,0,3.3,3.3,3.9,7.2,77.0,32.0,129.0,0.09,0.26,0.35,0.09,0.35,0.14,0.17,0.31,0.14,0.31
2023,Grischa Prömel,de GER,CC,Union Berlin,de Bundesliga,24,1995,16,9,924,10.3,0,0,0,0,0,0,2,0,0.6,0.6,0.2,0.8,13.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
2024,Davy Pröpper,nl NED,CC,Brighton,eng Premier League,27,1991,35,32,2829,31.4,1,2,3,1,0,0,4,0,1.6,1.6,2.5,4.2,55.0,265.0,43.0,0.03,0.06,0.1,0.03,0.1,0.05,0.08,0.13,0.05,0.13
2025,Antonio Puertas,es ESP,"DL,CC",Granada,es La Liga,27,1992,36,27,2563,28.5,7,3,10,7,0,0,7,0,6.5,6.5,3.6,10.1,69.0,45.0,157.0,0.25,0.11,0.35,0.25,0.35,0.23,0.13,0.35,0.23,0.35
2026,Riqui Puig,es ESP,CC,Barcelona,es La Liga,19,1999,11,5,510,5.7,0,2,2,0,0,0,1,0,0.7,0.7,1.8,2.4,14.0,30.0,28.0,0.0,0.35,0.35,0.0,0.35,0.12,0.31,0.43,0.12,0.43
2027,Teemu Pukki,fi FIN,DL,Norwich City,eng Premier League,29,1990,36,33,2886,32.1,11,3,14,9,2,2,3,0,11.2,9.7,3.8,13.5,46.0,22.0,194.0,0.34,0.09,0.44,0.28,0.37,0.35,0.12,0.47,0.3,0.42
2028,Erick Pulgar,cl CHI,CC,Fiorentina,it Serie A,25,1994,37,32,2950,32.8,7,6,13,0,7,8,9,0,7.6,1.3,7.1,8.4,19.0,159.0,55.0,0.21,0.18,0.4,0.0,0.18,0.23,0.22,0.45,0.04,0.26
2029,Christian Pulisic,us USA,DL,Chelsea,eng Premier League,20,1998,25,19,1722,19.1,9,4,13,9,0,0,0,0,9.0,9.0,3.6,12.6,107.0,73.0,188.0,0.47,0.21,0.68,0.47,0.68,0.47,0.19,0.66,0.47,0.66
4061,Ignacio Pussetto,ar ARG,"DL,CC",Watford,eng Premier League,23,1995,19,2,415,4.6,1,0,1,1,0,0,2,0,0.9,0.9,0.3,1.2,14.0,17.0,22.0,0.26,0.0,0.26,0.26,0.26,0.24,0.08,0.32,0.24,0.32
2032,Fabio Quagliarella,it ITA,DL,Sampdoria,it Serie A,36,1983,28,26,2275,25.3,11,3,14,6,5,7,2,0,12.9,7.4,3.2,10.6,21.0,50.0,164.0,0.44,0.12,0.55,0.24,0.36,0.51,0.13,0.64,0.29,0.42
2033,Robin Quaison,se SWE,"DL,CC",Mainz 05,de Bundesliga,25,1993,32,31,2602,28.9,13,2,15,12,1,1,2,0,11.4,10.6,3.0,13.6,36.0,61.0,155.0,0.45,0.07,0.52,0.42,0.48,0.39,0.1,0.5,0.37,0.47
2034,Domingos Quina,pt POR,"CC,DL",Watford,eng Premier League,19,1999,4,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
2035,Quini,es ESP,DF,Granada,es La Liga,29,1989,10,8,718,8.0,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,14.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06
2036,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,22,1996,19,17,1573,17.5,0,2,2,0,0,0,6,0,0.2,0.2,2.4,2.6,24.0,50.0,84.0,0.0,0.11,0.11,0.0,0.11,0.01,0.14,0.15,0.01,0.15
2037,Quique,es ESP,"DL,CC",Eibar,es La Liga,29,1990,15,4,490,5.4,0,1,1,0,0,0,0,0,0.6,0.6,0.2,0.8,8.0,11.0,29.0,0.0,0.18,0.18,0.0,0.18,0.1,0.04,0.14,0.1,0.14
2038,Adrien Rabiot,fr FRA,CC,Juventus,it Serie A,24,1995,28,21,1912,21.2,1,1,2,1,0,0,7,1,1.5,1.5,1.2,2.7,56.0,87.0,80.0,0.05,0.05,0.09,0.05,0.09,0.07,0.06,0.13,0.07,0.13
2039,Nemanja Radoja,rs SRB,CC,Levante,es La Liga,26,1993,26,22,1993,22.1,1,0,1,1,0,0,3,0,0.1,0.1,0.6,0.6,17.0,96.0,30.0,0.05,0.0,0.05,0.05,0.05,0.0,0.03,0.03,0.0,0.03
2040,Nemanja Radonjić,rs SRB,"DL,CC",Marseille,fr Ligue 1,23,1996,21,8,880,9.8,5,1,6,5,0,0,3,0,3.3,3.3,1.2,4.5,54.0,45.0,115.0,0.51,0.1,0.61,0.51,0.61,0.34,0.12,0.46,0.34,0.46
2041,Ivan Radovanović,rs SRB,CC,Genoa,it Serie A,30,1988,19,15,1318,14.6,0,1,1,0,0,0,3,0,0.9,0.9,0.8,1.7,9.0,93.0,12.0,0.0,0.07,0.07,0.0,0.07,0.06,0.06,0.12,0.06,0.12
2042,Ionuț Radu,ro ROU,PO,Genoa,it Serie A,22,1997,17,17,1530,17.0,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0
2043,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,32,1986,29,28,2306,25.6,1,0,1,1,0,0,8,0,0.1,0.1,0.7,0.8,40.0,115.0,26.0,0.04,0.0,0.04,0.04,0.04,0.0,0.03,0.03,0.0,0.03
2044,Boris Radunović,rs SRB,PO,Hellas Verona,it Serie A,23,1996,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,Rafael,br BRA,PO,Cagliari,it Serie A,37,1982,19,14,1154,12.8,0,0,0,0,0,0,3,0,0.1,0.1,0.6,0.7,11.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
2047,Raffael,br BRA,"CC,DL",M'Gladbach,de Bundesliga,34,1985,8,0,64,0.7,0,0,0,0,0,0,0,0,1.1,1.1,0.2,1.3,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.55,0.25,1.8,1.55,1.8
4097,Rafinha,br BRA,"DL,CC",Barcelona,es La Liga,26,1993,32,27,2297,25.6,4,1,5,4,0,0,5,0,2.2,2.2,2.3,4.5,80.0,149.0,88.0,0.17,0.04,0.21,0.17,0.21,0.41000000000000003,0.25,0.66,0.41000000000000003,0.66
2050,Daniele Ragatzu,it ITA,"CC,DL",Cagliari,it Serie A,27,1991,13,2,313,3.5,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,12.0,16.0,40.0,0.29,0.0,0.29,0.29,0.29,0.24,0.12,0.36,0.24,0.36
2051,Baba Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,2,2,108,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
2052,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,32,32,2775,30.8,1,0,1,1,0,0,9,1,2.0,2.0,0.3,2.4,10.0,57.0,1.0,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08
2053,Predrag Rajković,rs SRB,PO,Reims,fr Ligue 1,23,1995,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,Ivan Rakitić,hr CRO,CC,Barcelona,es La Liga,31,1988,31,16,1589,17.7,1,3,4,1,0,0,5,0,2.1,2.1,1.4,3.5,27.0,114.0,51.0,0.06,0.17,0.23,0.06,0.23,0.12,0.08,0.2,0.12,0.2
2055,Benito Raman,be BEL,DL,Schalke 04,de Bundesliga,24,1994,25,19,1601,17.8,4,3,7,4,0,0,2,0,4.3,4.3,2.0,6.3,32.0,22.0,89.0,0.22,0.17,0.39,0.22,0.39,0.24,0.11,0.35,0.24,0.35
2056,Gastón Ramírez,uy URU,"CC,DL",Sampdoria,it Serie A,28,1990,26,19,1392,15.5,7,2,9,4,3,3,5,0,5.9,3.5,3.2,6.7,55.0,76.0,77.0,0.45,0.13,0.58,0.26,0.39,0.38,0.21,0.59,0.23,0.43
2057,Sandro Ramírez,es ESP,"DL,CC",Valladolid,es La Liga,24,1995,24,15,1306,14.5,3,1,4,3,0,1,2,0,4.7,3.9,1.8,5.8,19.0,37.0,94.0,0.21,0.07,0.28,0.21,0.28,0.32,0.13,0.45,0.27,0.4
2058,Iván Ramis,es ESP,DF,Eibar,es La Liga,34,1984,7,6,457,5.1,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,2.0,14.0,0.0,0.2,0.0,0.2,0.2,0.2,0.07,0.03,0.1,0.07,0.1
2059,Adrián Ramos,co COL,"DL,CC",Granada,es La Liga,33,1986,7,2,226,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0.7,1.1,1.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.17,0.26,0.43,0.17,0.43
2060,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,35,35,3013,33.5,11,0,11,5,6,6,10,0,10.2,5.4,0.6,6.0,21.0,166.0,7.0,0.33,0.0,0.33,0.15,0.15,0.3,0.02,0.32,0.16,0.18
2061,Aaron Ramsdale,eng ENG,PO,Bournemouth,eng Premier League,21,1998,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.02,0.02,0.0,0.02
