RL2019-2020,Jugador2019-2020,País2019-2020,Posc2019-2020,Equipo2019-2020,Comp2019-2020,Edad2019-2020,Nacimiento2019-2020,90 s2019-2020,Cmp2019-2020,Int.2019-2020,% Cmp2019-2020,Dist. tot.2019-2020,Dist. prg.2019-2020,Cmp.12019-2020,Int..12019-2020,% Cmp.12019-2020,Cmp.22019-2020,Int..22019-2020,% Cmp.22019-2020,Cmp.32019-2020,Int..32019-2020,% Cmp.32019-2020,Ass2019-2020,xAG2019-2020,xA2019-2020,A-xAG2019-2020,PC2019-2020,1/32019-2020,PPA2019-2020,CrAP2019-2020,PrgP2019-2020
2234,Jadon Sancho,eng ENG,"DL,CC",Dortmund,de Bundesliga,19,2000,25.4,1324.0,1613.0,82.1,17488.0,4179.0,814.0,914.0,89.1,357.0,420.0,85.0,56.0,105.0,53.3,16,10.8,8.0,5.2,68.0,79.0,55.0,2.0,168.0
2235,Alex Sandro,br BRA,DF,Juventus,it Serie A,28,1991,26.5,1687.0,1983.0,85.1,27574.0,8739.0,820.0,887.0,92.4,697.0,790.0,88.2,126.0,207.0,60.9,3,2.1,2.0,0.9,33.0,110.0,40.0,13.0,151.0
2236,Leroy Sané,de GER,DL,Manchester City,eng Premier League,23,1996,0.1,6.0,7.0,85.7,92.0,21.0,3.0,4.0,75.0,3.0,3.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,584.0,689.0,84.8,11342.0,3730.0,200.0,227.0,88.1,303.0,341.0,88.9,70.0,97.0,72.2,1,0.6,0.5,0.4,2.0,30.0,2.0,0.0,52.0
2238,Luca Sangalli,es ESP,CC,Real Sociedad,es La Liga,24,1995,4.1,144.0,193.0,74.6,2174.0,699.0,78.0,97.0,80.4,58.0,68.0,85.3,5.0,11.0,45.5,1,0.5,0.8,0.5,8.0,16.0,5.0,0.0,27.0
2239,Ibrahim Sangaré,ci CIV,CC,Toulouse,fr Ligue 1,21,1997,24.2,1009.0,1300.0,77.6,18230.0,7122.0,450.0,529.0,85.1,408.0,489.0,83.4,133.0,225.0,59.1,1,1.4,1.4,-0.4,27.0,140.0,20.0,3.0,175.0
2240,Oier Sanjurjo,es ESP,CC,Osasuna,es La Liga,33,1986,25.8,701.0,1003.0,69.9,12073.0,4436.0,330.0,422.0,78.2,282.0,371.0,76.0,76.0,137.0,55.5,1,1.1,1.3,-0.1,14.0,88.0,12.0,3.0,132.0
2241,Yaya Sanogo,fr FRA,DL,Toulouse,fr Ligue 1,26,1993,10.1,112.0,173.0,64.7,1376.0,199.0,75.0,107.0,70.1,29.0,42.0,69.0,1.0,2.0,50.0,1,0.6,0.5,0.4,8.0,4.0,2.0,0.0,8.0
2242,Morgan Sanson,fr FRA,CC,Marseille,fr Ligue 1,24,1994,24.1,719.0,892.0,80.6,10602.0,2245.0,403.0,458.0,88.0,201.0,246.0,81.7,56.0,89.0,62.9,4,3.2,1.7,0.8,31.0,53.0,18.0,7.0,89.0
2243,Nicola Sansone,it ITA,"DL,CC",Bologna,it Serie A,27,1991,25.2,716.0,996.0,71.9,10644.0,3546.0,405.0,472.0,85.8,220.0,302.0,72.8,48.0,114.0,42.1,3,5.6,5.6,-2.6,44.0,80.0,28.0,10.0,96.0
2244,Baptiste Santamaria,fr FRA,CC,Angers,fr Ligue 1,24,1995,27.8,1079.0,1337.0,80.7,20446.0,6391.0,460.0,524.0,87.8,399.0,458.0,87.1,176.0,256.0,68.8,1,1.4,1.6,-0.4,13.0,130.0,9.0,1.0,165.0
2245,Federico Santander,py PAR,DL,Bologna,it Serie A,28,1991,8.6,178.0,271.0,65.7,2405.0,477.0,119.0,159.0,74.8,42.0,74.0,56.8,8.0,10.0,80.0,0,0.9,0.6,-0.9,13.0,13.0,2.0,0.0,16.0
2246,Davide Santon,it ITA,DF,Roma,it Serie A,28,1991,6.9,360.0,410.0,87.8,6656.0,1390.0,142.0,151.0,94.0,178.0,199.0,89.4,36.0,48.0,75.0,0,0.1,0.2,-0.1,1.0,15.0,5.0,0.0,30.0
2247,Samir Santos,br BRA,DF,Udinese,it Serie A,24,1994,17.2,651.0,755.0,86.2,11139.0,4318.0,281.0,302.0,93.0,307.0,341.0,90.0,47.0,82.0,57.3,0,0.3,0.3,-0.3,6.0,39.0,3.0,0.0,60.0
4497,Riccardo Saponara,it ITA,"CC,DL",Genoa,it Serie A,27,1991,12.4,448.0,592.0,148.3,7262.0,2147.0,228.0,268.0,169.60000000000002,156.0,196.0,156.8,45.0,81.0,97.3,4,2.6,2.5,1.4,34.0,48.0,27.0,8.0,77.0
2250,Ivan Šaponjić,rs SRB,"DF,DL",Atlético Madrid,es La Liga,21,1997,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,Pablo Sarabia,es ESP,"DL,CC",Paris S-G,fr Ligue 1,27,1992,12.9,525.0,681.0,77.1,7071.0,1797.0,333.0,367.0,90.7,140.0,194.0,72.2,23.0,55.0,41.8,3,3.9,3.8,-0.9,19.0,49.0,20.0,4.0,73.0
2252,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2.0,90.0,128.0,70.3,1357.0,451.0,57.0,68.0,83.8,24.0,36.0,66.7,6.0,18.0,33.3,0,0.4,0.2,-0.4,4.0,5.0,2.0,1.0,8.0
2253,Josh Sargent,us USA,DL,Werder Bremen,de Bundesliga,19,2000,15.7,242.0,346.0,69.9,2783.0,533.0,170.0,218.0,78.0,42.0,62.0,67.7,7.0,13.0,53.8,2,1.5,1.2,0.5,12.0,14.0,4.0,2.0,21.0
2254,Bouna Sarr,sn SEN,"DF,DL",Marseille,fr Ligue 1,27,1992,24.0,1092.0,1357.0,80.5,14720.0,4019.0,687.0,760.0,90.4,302.0,378.0,79.9,47.0,105.0,44.8,3,1.8,2.1,1.2,14.0,53.0,25.0,11.0,93.0
2255,Ismaila Sarr,sn SEN,"DL,CC",Watford,eng Premier League,21,1998,22.5,420.0,594.0,70.7,5557.0,1437.0,264.0,314.0,84.1,100.0,168.0,59.5,21.0,41.0,51.2,4,4.5,3.2,-0.5,25.0,17.0,32.0,14.0,41.0
2256,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,1063.0,1180.0,90.1,21155.0,7593.0,339.0,364.0,93.1,594.0,625.0,95.0,125.0,174.0,71.8,0,0.1,0.3,-0.1,2.0,65.0,3.0,1.0,94.0
2257,Sidy Sarr,sn SEN,CC,Nîmes,fr Ligue 1,23,1996,12.9,373.0,529.0,70.5,6999.0,2025.0,159.0,212.0,75.0,161.0,210.0,76.7,50.0,85.0,58.8,2,1.2,0.8,0.8,11.0,36.0,6.0,1.0,58.0
2258,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,22,1997,15.1,452.0,666.0,67.9,8343.0,3719.0,203.0,236.0,86.0,174.0,255.0,68.2,63.0,127.0,49.6,2,2.1,2.8,-0.1,16.0,26.0,24.0,12.0,54.0
2259,Téji Savanier,fr FRA,CC,Montpellier,fr Ligue 1,27,1991,16.9,707.0,948.0,74.6,14559.0,4907.0,281.0,332.0,84.6,265.0,331.0,80.1,147.0,244.0,60.2,2,2.5,2.3,-0.5,28.0,102.0,12.0,1.0,126.0
2260,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,28,1991,22.0,871.0,1074.0,81.1,16701.0,6556.0,312.0,347.0,89.9,437.0,489.0,89.4,102.0,199.0,51.3,0,0.0,0.2,0.0,2.0,46.0,3.0,0.0,57.0
2261,Fabian Schär,ch SUI,"DF,CC",Newcastle Utd,eng Premier League,27,1991,18.6,590.0,804.0,73.4,12400.0,5435.0,226.0,261.0,86.6,228.0,275.0,82.9,120.0,228.0,52.6,0,0.1,0.2,-0.1,4.0,59.0,3.0,0.0,53.0
2262,Louis Schaub,at AUT,CC,Köln,de Bundesliga,24,1994,6.9,209.0,274.0,76.3,2858.0,779.0,130.0,146.0,89.0,60.0,77.0,77.9,11.0,23.0,47.8,1,1.1,1.2,-0.1,11.0,14.0,5.0,0.0,29.0
2263,Ezequiel Schelotto,it ITA,DF,Brighton,eng Premier League,30,1989,4.0,121.0,175.0,69.1,1849.0,636.0,67.0,82.0,81.7,48.0,66.0,72.7,5.0,17.0,29.4,0,0.0,0.1,0.0,0.0,6.0,3.0,0.0,9.0
2264,Patrik Schick,cz CZE,DL,RB Leipzig,de Bundesliga,23,1996,14.4,218.0,312.0,69.9,2499.0,456.0,132.0,168.0,78.6,47.0,77.0,61.0,5.0,11.0,45.5,2,2.6,1.1,-0.6,20.0,14.0,5.0,0.0,20.0
2265,Julian Schieber,de GER,DL,Augsburg,de Bundesliga,30,1989,0.5,11.0,14.0,78.6,89.0,14.0,3.0,5.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2266,Kingsley Schindler,gh GHA,"DL,CC",Köln,de Bundesliga,26,1993,9.4,151.0,252.0,59.9,2385.0,829.0,71.0,97.0,73.2,57.0,96.0,59.4,13.0,26.0,50.0,2,1.3,1.2,0.7,10.0,8.0,18.0,9.0,25.0
2267,Xaver Schlager,at AUT,CC,Wolfsburg,de Bundesliga,21,1997,19.1,504.0,671.0,75.1,8415.0,2627.0,242.0,288.0,84.0,203.0,241.0,84.2,43.0,76.0,56.6,2,2.2,1.7,-0.2,15.0,61.0,11.0,1.0,78.0
2268,Keven Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,22,1997,21.5,665.0,843.0,78.9,14168.0,5142.0,181.0,222.0,81.5,369.0,423.0,87.2,109.0,174.0,62.6,0,0.0,0.5,0.0,1.0,33.0,2.0,1.0,40.0
2269,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,19,1999,4.1,158.0,210.0,75.2,3203.0,1192.0,60.0,68.0,88.2,78.0,93.0,83.9,20.0,40.0,50.0,0,0.2,0.3,-0.2,3.0,7.0,0.0,0.0,13.0
2270,Jeffrey Schlupp,gh GHA,"DL,CC",Crystal Palace,eng Premier League,26,1992,11.5,251.0,344.0,73.0,3793.0,1131.0,140.0,163.0,85.9,90.0,120.0,75.0,11.0,34.0,32.4,1,0.8,0.4,0.2,7.0,37.0,3.0,0.0,42.0
2271,Kasper Schmeichel,dk DEN,PO,Leicester City,eng Premier League,32,1986,38.0,934.0,1198.0,78.0,25910.0,17114.0,134.0,136.0,98.5,475.0,481.0,98.8,324.0,572.0,56.6,0,0.5,0.0,-0.5,3.0,5.0,0.0,0.0,1.0
2272,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,31,1988,0.7,40.0,50.0,80.0,552.0,198.0,24.0,25.0,96.0,14.0,19.0,73.7,1.0,4.0,25.0,1,0.1,0.1,0.9,2.0,2.0,2.0,0.0,5.0
2273,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,29,1990,31.5,1168.0,1583.0,73.8,20442.0,8838.0,565.0,647.0,87.3,460.0,606.0,75.9,122.0,241.0,50.6,1,2.5,3.1,-1.5,27.0,94.0,25.0,13.0,128.0
2274,Manuel Schmiedebach,de GER,CC,Union Berlin,de Bundesliga,30,1988,2.0,36.0,48.0,75.0,561.0,216.0,15.0,20.0,75.0,18.0,21.0,85.7,1.0,4.0,25.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0
2275,Benno Schmitz,de GER,DF,Köln,de Bundesliga,24,1994,12.9,530.0,760.0,69.7,9770.0,5085.0,235.0,274.0,85.8,205.0,282.0,72.7,80.0,163.0,49.1,0,1.1,1.4,-1.1,15.0,68.0,17.0,11.0,84.0
2276,Morgan Schneiderlin,fr FRA,CC,Everton,eng Premier League,29,1989,11.1,484.0,570.0,84.9,8917.0,2675.0,202.0,226.0,89.4,189.0,213.0,88.7,69.0,93.0,74.2,0,0.1,0.2,-0.1,4.0,45.0,6.0,1.0,62.0
2277,Lasse Schöne,dk DEN,CC,Genoa,it Serie A,33,1986,27.0,1364.0,1635.0,83.4,21489.0,6563.0,723.0,788.0,91.8,494.0,569.0,86.8,99.0,180.0,55.0,3,4.6,3.7,-1.6,41.0,108.0,22.0,2.0,135.0
2278,Sebastian Schonlau,de GER,DF,Paderborn 07,de Bundesliga,24,1994,23.0,1288.0,1470.0,87.6,25820.0,9545.0,385.0,424.0,90.8,719.0,773.0,93.0,170.0,239.0,71.1,0,0.2,0.2,-0.2,4.0,35.0,0.0,0.0,88.0
2279,Alessandro Schöpf,at AUT,CC,Schalke 04,de Bundesliga,25,1994,15.9,542.0,674.0,80.4,7648.0,1715.0,288.0,326.0,88.3,174.0,211.0,82.5,28.0,42.0,66.7,1,1.2,0.9,-0.2,11.0,33.0,6.0,0.0,50.0
2280,Jerdy Schouten,nl NED,CC,Bologna,it Serie A,22,1997,12.0,451.0,547.0,82.4,7756.0,2217.0,204.0,241.0,84.6,180.0,202.0,89.1,53.0,65.0,81.5,0,0.3,0.9,-0.3,9.0,46.0,7.0,0.0,53.0
2281,Markus Schubert,de GER,PO,Schalke 04,de Bundesliga,21,1998,8.2,193.0,313.0,61.7,5525.0,4052.0,34.0,34.0,100.0,93.0,94.0,98.9,66.0,184.0,35.9,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
2282,Nico Schulz,de GER,"DF,CC",Dortmund,de Bundesliga,26,1993,6.6,382.0,450.0,84.9,5362.0,1562.0,239.0,260.0,91.9,114.0,134.0,85.1,18.0,27.0,66.7,0,0.1,0.8,-0.1,3.0,17.0,5.0,1.0,32.0
2283,Alexander Schwolow,de GER,PO,Freiburg,de Bundesliga,27,1992,23.2,674.0,977.0,69.0,20316.0,14715.0,93.0,93.0,100.0,341.0,345.0,98.8,239.0,536.0,44.6,0,0.0,0.1,0.0,0.0,10.0,0.0,0.0,1.0
2284,Matteo Scozzarella,it ITA,CC,Parma,it Serie A,31,1988,10.2,370.0,484.0,76.4,7511.0,2282.0,143.0,160.0,89.4,148.0,177.0,83.6,72.0,118.0,61.0,3,0.8,1.0,2.2,14.0,41.0,6.0,0.0,40.0
2285,Aleksandar Sedlar,rs SRB,DF,Mallorca,es La Liga,27,1991,9.0,325.0,399.0,81.5,5712.0,2714.0,149.0,160.0,93.1,143.0,173.0,82.7,31.0,53.0,58.5,0,0.0,0.1,0.0,1.0,21.0,0.0,0.0,27.0
4573,Davie Selke,de GER,DL,Hertha BSC,de Bundesliga,24,1995,15.799999999999999,226.0,376.0,121.1,2551.0,417.0,145.0,221.0,130.7,50.0,88.0,117.39999999999999,1.0,9.0,14.3,1,0.8999999999999999,0.7,0.09999999999999998,9.0,11.0,7.0,0.0,22.0
2288,Matz Sels,be BEL,PO,Strasbourg,fr Ligue 1,27,1992,27.0,580.0,854.0,67.9,20145.0,16110.0,55.0,56.0,98.2,237.0,238.0,99.6,286.0,555.0,51.5,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
2289,Ken Sema,se SWE,"DF,CC",Udinese,it Serie A,25,1993,27.3,757.0,1056.0,71.7,11284.0,4631.0,443.0,492.0,90.0,242.0,339.0,71.4,45.0,120.0,37.5,1,3.9,3.9,-2.9,39.0,33.0,45.0,32.0,66.0
2290,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,25,1993,23.3,1469.0,1661.0,88.4,19687.0,4556.0,913.0,986.0,92.6,404.0,458.0,88.2,69.0,88.0,78.4,2,2.1,2.3,-0.1,12.0,80.0,21.0,1.0,99.0
2291,Alessandro Semprini,it ITA,DF,Brescia,it Serie A,21,1998,7.0,263.0,345.0,76.2,4362.0,1968.0,129.0,143.0,90.2,108.0,137.0,78.8,20.0,44.0,45.5,0,0.2,0.2,-0.2,6.0,24.0,4.0,2.0,32.0
2292,Josep Señé,es ESP,CC,Mallorca,es La Liga,27,1991,1.7,80.0,87.0,92.0,1374.0,380.0,38.0,40.0,95.0,36.0,39.0,92.3,4.0,6.0,66.7,0,0.1,0.1,-0.1,3.0,5.0,1.0,1.0,9.0
2293,Stefano Sensi,it ITA,CC,Inter,it Serie A,23,1995,8.0,412.0,514.0,80.2,6620.0,1560.0,201.0,217.0,92.6,148.0,180.0,82.2,35.0,70.0,50.0,2,1.7,0.9,0.3,14.0,42.0,9.0,1.0,59.0
2294,Luigi Sepe,it ITA,PO,Parma,it Serie A,28,1991,34.0,860.0,1132.0,76.0,24858.0,19382.0,195.0,195.0,100.0,277.0,279.0,99.3,346.0,612.0,56.5,0,0.7,0.1,-0.7,2.0,25.0,0.0,0.0,0.0
2295,Suat Serdar,de GER,CC,Schalke 04,de Bundesliga,22,1997,17.8,359.0,479.0,74.9,6187.0,1643.0,161.0,201.0,80.1,149.0,176.0,84.7,35.0,57.0,61.4,0,1.0,1.1,-1.0,11.0,40.0,7.0,0.0,65.0
2296,Ryan Sessegnon,eng ENG,"DF,DL",Tottenham,eng Premier League,19,2000,3.8,145.0,196.0,74.0,1931.0,755.0,92.0,105.0,87.6,40.0,55.0,72.7,6.0,17.0,35.3,0,0.1,0.1,-0.1,2.0,12.0,2.0,1.0,17.0
2297,Salva Sevilla,es ESP,CC,Mallorca,es La Liga,35,1984,28.5,1428.0,1738.0,82.2,22378.0,8309.0,745.0,816.0,91.3,429.0,504.0,85.1,137.0,252.0,54.4,3,5.1,4.8,-2.1,59.0,160.0,15.0,1.0,210.0
2298,Yevhen Shakhov,ua UKR,"CC,DL",Lecce,it Serie A,28,1990,12.1,334.0,403.0,82.9,5070.0,997.0,190.0,221.0,86.0,105.0,122.0,86.1,25.0,28.0,89.3,2,2.0,1.3,0.0,14.0,23.0,5.0,0.0,38.0
2299,Xherdan Shaqiri,ch SUI,"DL,CC",Liverpool,eng Premier League,27,1991,2.1,89.0,110.0,80.9,1423.0,465.0,52.0,57.0,91.2,23.0,27.0,85.2,10.0,15.0,66.7,0,0.2,0.3,-0.2,3.0,10.0,6.0,1.0,18.0
2300,Billy Sharp,eng ENG,DL,Sheffield Utd,eng Premier League,33,1986,11.7,158.0,224.0,70.5,2078.0,383.0,101.0,125.0,80.8,50.0,68.0,73.5,3.0,6.0,50.0,2,2.3,1.1,-0.3,14.0,3.0,9.0,1.0,22.0
2301,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,24,1995,19.3,1125.0,1317.0,85.4,15075.0,5222.0,716.0,783.0,91.4,348.0,406.0,85.7,26.0,63.0,41.3,0,1.4,1.7,-1.4,20.0,73.0,25.0,5.0,122.0
2302,Khiry Shelton,us USA,DL,Paderborn 07,de Bundesliga,26,1993,0.4,3.0,4.0,75.0,29.0,12.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,Jonjo Shelvey,eng ENG,CC,Newcastle Utd,eng Premier League,27,1992,23.5,827.0,1149.0,72.0,17762.0,6086.0,308.0,357.0,86.3,325.0,402.0,80.8,178.0,335.0,53.1,2,3.6,2.6,-1.6,45.0,123.0,20.0,6.0,124.0
2304,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,26,1992,0.5,35.0,41.0,85.4,818.0,337.0,8.0,9.0,88.9,20.0,24.0,83.3,7.0,8.0,87.5,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0
2305,Djibril Sidibé,fr FRA,"DF,CC",Everton,eng Premier League,27,1992,20.3,924.0,1205.0,76.7,15657.0,5646.0,442.0,515.0,85.8,381.0,485.0,78.6,81.0,133.0,60.9,4,2.3,2.0,1.7,19.0,56.0,20.0,13.0,86.0
2306,Kalidou Sidibé,fr FRA,CC,Toulouse,fr Ligue 1,20,1999,1.0,39.0,44.0,88.6,564.0,202.0,27.0,29.0,93.1,8.0,10.0,80.0,3.0,4.0,75.0,0,0.0,0.1,0.0,0.0,3.0,0.0,0.0,4.0
2307,Sidnei,br BRA,DF,Betis,es La Liga,29,1989,13.1,772.0,863.0,89.5,14294.0,4246.0,291.0,313.0,93.0,381.0,403.0,94.5,80.0,116.0,69.0,0,0.0,0.1,0.0,1.0,26.0,2.0,0.0,30.0
2308,Kaj Sierhuis,nl NED,DL,Reims,fr Ligue 1,21,1998,0.1,3.0,3.0,100.0,54.0,35.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
2309,Gylfi Sigurðsson,is ISL,CC,Everton,eng Premier League,29,1989,28.4,890.0,1156.0,77.0,15044.0,4641.0,411.0,478.0,86.0,329.0,394.0,83.5,101.0,185.0,54.6,3,4.2,3.7,-1.2,51.0,91.0,25.0,4.0,127.0
2310,Luca Siligardi,it ITA,"CC,DL",Parma,it Serie A,31,1988,3.7,101.0,155.0,65.2,1686.0,563.0,49.0,64.0,76.6,36.0,48.0,75.0,10.0,23.0,43.5,1,0.2,0.3,0.8,4.0,7.0,4.0,1.0,17.0
2311,Adrien Silva,pt POR,CC,Monaco,fr Ligue 1,30,1989,13.6,728.0,851.0,85.5,12219.0,3940.0,343.0,385.0,89.1,312.0,339.0,92.0,59.0,95.0,62.1,2,2.1,2.0,-0.1,15.0,74.0,8.0,0.0,92.0
4625,André Silva,pt POR,DL,Milan,it Serie A,23,1995,18.2,338.0,497.0,142.8,4362.0,774.0,207.0,270.0,151.7,89.0,129.0,119.3,11.0,24.0,45.8,3,4.8,3.9000000000000004,-1.8,31.0,19.0,14.0,1.0,39.0
2314,Bernardo Silva,pt POR,"DL,CC",Manchester City,eng Premier League,24,1994,22.6,1284.0,1474.0,87.1,18560.0,3600.0,757.0,815.0,92.9,397.0,454.0,87.4,72.0,94.0,76.6,7,5.0,6.1,2.0,51.0,60.0,39.0,10.0,122.0
2315,David Silva,es ESP,CC,Manchester City,eng Premier League,33,1986,20.3,1332.0,1527.0,87.2,18239.0,3835.0,789.0,859.0,91.9,425.0,478.0,88.9,43.0,57.0,75.4,10,6.5,5.5,3.5,48.0,89.0,51.0,1.0,203.0
2316,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,28,1991,2.6,66.0,98.0,67.3,945.0,327.0,43.0,50.0,86.0,16.0,24.0,66.7,5.0,15.0,33.3,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
2317,Jonathan Silva,ar ARG,DF,Leganés,es La Liga,25,1994,30.9,931.0,1392.0,66.9,15795.0,8223.0,471.0,540.0,87.2,315.0,481.0,65.5,102.0,267.0,38.2,2,2.7,2.5,-0.7,30.0,84.0,37.0,24.0,100.0
2318,Matheus Pereira da Silva,br BRA,"CC,DL",Dijon,fr Ligue 1,21,1998,5.2,171.0,241.0,71.0,2643.0,891.0,81.0,97.0,83.5,65.0,82.0,79.3,13.0,36.0,36.1,0,0.5,0.9,-0.5,9.0,21.0,4.0,0.0,32.0
2319,Rui Silva,pt POR,PO,Granada,es La Liga,25,1994,35.0,720.0,1280.0,56.3,26207.0,21792.0,110.0,110.0,100.0,232.0,235.0,98.7,375.0,923.0,40.6,0,0.0,0.2,0.0,2.0,40.0,0.0,0.0,0.0
2320,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,34,1984,17.5,1434.0,1505.0,95.3,26954.0,10249.0,524.0,536.0,97.8,751.0,779.0,96.4,141.0,161.0,87.6,0,0.0,0.4,0.0,0.0,91.0,6.0,0.0,99.0
2321,Marco Silvestri,it ITA,PO,Hellas Verona,it Serie A,28,1991,35.0,451.0,984.0,45.8,16255.0,14163.0,58.0,60.0,96.7,160.0,162.0,98.8,233.0,757.0,30.8,0,0.0,0.1,0.0,1.0,19.0,0.0,0.0,0.0
2322,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19,2000,16.7,670.0,881.0,76.0,12690.0,4444.0,257.0,320.0,80.3,305.0,365.0,83.6,90.0,150.0,60.0,0,0.7,0.9,-0.7,10.0,52.0,10.0,3.0,72.0
2323,Giovanni Simeone,ar ARG,DL,Cagliari,it Serie A,24,1995,32.5,324.0,484.0,66.9,4455.0,624.0,207.0,275.0,75.3,96.0,139.0,69.1,11.0,19.0,57.9,3,2.3,1.7,0.7,18.0,5.0,13.0,2.0,19.0
2324,Moses Simon,ng NGA,"DL,CC",Nantes,fr Ligue 1,24,1995,24.2,491.0,679.0,72.3,6479.0,1910.0,317.0,371.0,85.4,127.0,180.0,70.6,18.0,37.0,48.6,5,4.7,4.9,0.3,36.0,24.0,27.0,6.0,58.0
2325,Unai Simón,es ESP,PO,Athletic Club,es La Liga,22,1997,33.2,671.0,1110.0,60.5,26075.0,21873.0,56.0,56.0,100.0,218.0,224.0,97.3,396.0,822.0,48.2,0,0.0,0.1,0.0,0.0,32.0,0.0,0.0,0.0
2326,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,22,1996,2.7,75.0,107.0,70.1,1186.0,448.0,40.0,49.0,81.6,30.0,39.0,76.9,4.0,13.0,30.8,0,0.1,0.0,-0.1,1.0,5.0,0.0,0.0,5.0
2327,Sarpreet Singh,nz NZL,"DL,CC",Bayern Munich,de Bundesliga,20,1999,0.8,22.0,29.0,75.9,325.0,75.0,16.0,18.0,88.9,4.0,5.0,80.0,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0
2328,Wilfried Singo,ci CIV,DF,Torino,it Serie A,18,2000,1.5,55.0,71.0,77.5,872.0,315.0,33.0,35.0,94.3,17.0,23.0,73.9,5.0,10.0,50.0,0,0.2,0.1,-0.2,3.0,1.0,1.0,0.0,2.0
2329,Daley Sinkgraven,nl NED,"DF,CC",Leverkusen,de Bundesliga,24,1995,10.1,621.0,741.0,83.8,10610.0,2917.0,282.0,311.0,90.7,265.0,301.0,88.0,54.0,93.0,58.1,1,0.4,0.5,0.6,9.0,40.0,7.0,1.0,41.0
2330,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,30,1988,21.3,599.0,876.0,68.4,11902.0,4946.0,198.0,237.0,83.5,306.0,391.0,78.3,78.0,202.0,38.6,0,0.1,0.8,-0.1,3.0,53.0,5.0,1.0,59.0
2331,Salvatore Sirigu,it ITA,PO,Torino,it Serie A,32,1987,36.0,825.0,1158.0,71.2,25979.0,19519.0,102.0,104.0,98.1,345.0,356.0,96.9,376.0,693.0,54.3,0,0.1,0.1,-0.1,2.0,9.0,0.0,0.0,0.0
2332,Ibrahima Sissoko,ml MLI,CC,Strasbourg,fr Ligue 1,21,1997,17.8,535.0,654.0,81.8,8857.0,2343.0,260.0,290.0,89.7,199.0,239.0,83.3,47.0,68.0,69.1,1,0.9,1.3,0.1,14.0,58.0,7.0,3.0,74.0
2333,Moussa Sissoko,fr FRA,CC,Tottenham,eng Premier League,29,1989,27.2,1135.0,1322.0,85.9,17058.0,3674.0,619.0,696.0,88.9,398.0,447.0,89.0,63.0,88.0,71.6,1,1.1,1.4,-0.1,16.0,80.0,9.0,1.0,96.0
2334,Sambou Sissoko,fr FRA,"CC,DL",Reims,fr Ligue 1,20,1999,0.4,3.0,7.0,42.9,39.0,2.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,Pione Sisto,dk DEN,"DL,CC",Celta Vigo,es La Liga,24,1995,9.9,341.0,445.0,76.6,5033.0,995.0,199.0,225.0,88.4,88.0,115.0,76.5,29.0,50.0,58.0,0,0.6,1.1,-0.6,9.0,21.0,8.0,1.0,36.0
2336,Antonio Sivera,es ESP,PO,Alavés,es La Liga,22,1996,3.0,50.0,83.0,60.2,2149.0,1949.0,7.0,7.0,100.0,12.0,12.0,100.0,31.0,64.0,48.4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
