RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR
2322,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19,2000,16.7,1060.0,50.0,362.0,544.0,167.0,14.0,1060.0,23.0,16.0,69.6,7.0,30.4,632.0,3332.0,1956.0,30.0,29.0,1.0,16.0,9.0,626.0,25.0
2323,Giovanni Simeone,ar ARG,DL,Cagliari,it Serie A,24,1995,32.5,887.0,21.0,73.0,390.0,437.0,126.0,887.0,65.0,32.0,49.2,33.0,50.8,543.0,3183.0,981.0,41.0,27.0,20.0,112.0,50.0,637.0,189.0
2324,Moses Simon,ng NGA,"DL,CC",Nantes,fr Ligue 1,24,1995,24.2,930.0,6.0,73.0,319.0,557.0,112.0,930.0,81.0,36.0,44.4,45.0,55.6,654.0,5292.0,3116.0,144.0,69.0,53.0,70.0,50.0,712.0,232.0
2325,Unai Simón,es ESP,PO,Athletic Club,es La Liga,22,1997,33.2,1176.0,961.0,1172.0,4.0,0.0,0.0,1176.0,1.0,0.0,0.0,1.0,100.0,549.0,3362.0,2301.0,0.0,0.0,0.0,1.0,0.0,472.0,0.0
2326,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,22,1996,2.7,133.0,19.0,66.0,61.0,7.0,1.0,133.0,5.0,4.0,80.0,1.0,20.0,66.0,273.0,76.0,0.0,0.0,0.0,1.0,2.0,66.0,3.0
2327,Sarpreet Singh,nz NZL,"DL,CC",Bayern Munich,de Bundesliga,20,1999,0.8,33.0,0.0,2.0,16.0,15.0,4.0,33.0,0.0,0.0,,0.0,,25.0,117.0,29.0,1.0,0.0,0.0,1.0,1.0,28.0,5.0
2328,Wilfried Singo,ci CIV,DF,Torino,it Serie A,18,2000,1.5,82.0,5.0,22.0,29.0,33.0,7.0,82.0,3.0,3.0,100.0,0.0,0.0,49.0,303.0,179.0,5.0,2.0,4.0,1.0,1.0,57.0,14.0
2329,Daley Sinkgraven,nl NED,"DF,CC",Leverkusen,de Bundesliga,24,1995,10.1,838.0,36.0,218.0,505.0,120.0,4.0,838.0,19.0,13.0,68.4,6.0,31.6,449.0,2139.0,1026.0,18.0,15.0,1.0,11.0,6.0,563.0,29.0
2330,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,30,1988,21.3,1082.0,71.0,494.0,520.0,78.0,33.0,1082.0,8.0,7.0,87.5,1.0,12.5,438.0,2393.0,1310.0,12.0,10.0,0.0,16.0,2.0,474.0,6.0
2331,Salvatore Sirigu,it ITA,PO,Torino,it Serie A,32,1987,36.0,1271.0,1076.0,1266.0,5.0,0.0,0.0,1271.0,1.0,1.0,100.0,0.0,0.0,557.0,2865.0,1927.0,0.0,0.0,0.0,1.0,0.0,459.0,0.0
2332,Ibrahima Sissoko,fr FRA,CC,Strasbourg,fr Ligue 1,21,1997,17.8,858.0,35.0,178.0,483.0,213.0,21.0,858.0,23.0,10.0,43.5,13.0,56.5,517.0,2904.0,1480.0,44.0,38.0,3.0,34.0,27.0,542.0,48.0
2333,Moussa Sissoko,fr FRA,CC,Tottenham,eng Premier League,29,1989,27.2,1585.0,69.0,371.0,888.0,355.0,30.0,1585.0,67.0,40.0,59.7,27.0,40.3,1014.0,5460.0,2846.0,72.0,39.0,10.0,39.0,21.0,1013.0,58.0
2334,Sambou Sissoko,fr FRA,"CC,DL",Reims,fr Ligue 1,20,1999,0.4,10.0,1.0,5.0,4.0,1.0,0.0,10.0,0.0,0.0,,0.0,,4.0,15.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2335,Pione Sisto,dk DEN,"DL,CC",Celta Vigo,es La Liga,24,1995,9.9,603.0,12.0,109.0,266.0,234.0,26.0,603.0,32.0,24.0,75.0,8.0,25.0,423.0,2708.0,1092.0,36.0,27.0,8.0,42.0,25.0,473.0,98.0
2336,Antonio Sivera,es ESP,PO,Alavés,es La Liga,22,1996,3.0,87.0,72.0,87.0,0.0,0.0,0.0,87.0,0.0,0.0,,0.0,,38.0,237.0,167.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
2337,Ellyes Skhiri,tn TUN,CC,Köln,de Bundesliga,24,1995,29.7,1744.0,69.0,451.0,1045.0,265.0,31.0,1744.0,32.0,22.0,68.8,10.0,31.3,909.0,4718.0,2189.0,27.0,22.0,2.0,44.0,39.0,997.0,49.0
2338,Oliver Skipp,eng ENG,CC,Tottenham,eng Premier League,18,2000,0.9,46.0,2.0,14.0,29.0,3.0,0.0,46.0,0.0,0.0,,0.0,,27.0,72.0,39.0,0.0,1.0,0.0,1.0,1.0,28.0,0.0
2339,Łukasz Skorupski,pl POL,PO,Bologna,it Serie A,28,1991,37.0,1259.0,1163.0,1257.0,2.0,0.0,0.0,1259.0,0.0,0.0,,0.0,,629.0,3527.0,2401.0,0.0,1.0,1.0,0.0,1.0,468.0,0.0
2340,Andreas Skov Olsen,dk DEN,"DL,CC",Bologna,it Serie A,19,1999,8.4,511.0,3.0,67.0,176.0,272.0,29.0,511.0,33.0,12.0,36.4,21.0,63.6,313.0,2313.0,1041.0,41.0,21.0,12.0,32.0,11.0,356.0,104.0
2341,Robert Skov,dk DEN,"DF,DL",Hoffenheim,de Bundesliga,23,1996,29.0,1653.0,66.0,399.0,694.0,581.0,70.0,1653.0,74.0,40.0,54.1,34.0,45.9,870.0,5226.0,2978.0,112.0,57.0,27.0,59.0,16.0,1014.0,159.0
2342,Simon Skrabb,fi FIN,"DL,CC",Brescia,it Serie A,24,1995,2.9,124.0,4.0,12.0,53.0,59.0,9.0,124.0,5.0,3.0,60.0,2.0,40.0,76.0,350.0,115.0,3.0,3.0,0.0,9.0,5.0,92.0,27.0
2343,Milan Škriniar,sk SVK,DF,Inter,it Serie A,24,1995,29.2,2238.0,214.0,997.0,1138.0,119.0,14.0,2238.0,9.0,7.0,77.8,2.0,22.2,1322.0,5721.0,3054.0,32.0,19.0,1.0,11.0,10.0,1688.0,13.0
2344,Steven Skrzybski,de GER,"DL,CC",Düsseldorf,de Bundesliga,26,1992,5.9,203.0,4.0,22.0,80.0,104.0,16.0,203.0,13.0,5.0,38.5,8.0,61.5,113.0,730.0,234.0,10.0,6.0,3.0,12.0,14.0,137.0,48.0
2345,Petar Škuletić,rs SRB,"DL,CC",Montpellier,fr Ligue 1,29,1990,1.2,48.0,1.0,6.0,18.0,24.0,7.0,47.0,2.0,0.0,0.0,2.0,100.0,16.0,96.0,36.0,0.0,3.0,0.0,3.0,3.0,29.0,5.0
2346,Islam Slimani,dz ALG,DL,Monaco,fr Ligue 1,31,1988,14.3,712.0,13.0,30.0,311.0,372.0,103.0,711.0,20.0,8.0,40.0,12.0,60.0,428.0,1527.0,551.0,20.0,15.0,9.0,46.0,31.0,586.0,142.0
2347,William Smallbone,ie IRL,CC,Southampton,eng Premier League,19,2000,4.4,255.0,2.0,41.0,143.0,74.0,7.0,255.0,1.0,0.0,0.0,1.0,100.0,129.0,525.0,246.0,4.0,3.0,1.0,5.0,2.0,182.0,13.0
2348,Chris Smalling,eng ENG,DF,Roma,it Serie A,29,1989,28.5,1756.0,215.0,810.0,884.0,74.0,48.0,1756.0,9.0,7.0,77.8,2.0,22.2,865.0,4104.0,2132.0,13.0,13.0,0.0,7.0,2.0,1122.0,12.0
2349,Dennis Smarsch,de GER,PO,Hertha BSC,de Bundesliga,20,1999,1.7,75.0,62.0,75.0,0.0,0.0,0.0,75.0,0.0,0.0,,0.0,,32.0,211.0,122.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2350,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,28,1991,22.8,1321.0,69.0,395.0,610.0,329.0,23.0,1321.0,51.0,24.0,47.1,27.0,52.9,732.0,4669.0,2653.0,75.0,52.0,6.0,27.0,14.0,728.0,69.0
2351,Emile Smith Rowe,eng ENG,CC,Arsenal,eng Premier League,19,2000,1.1,46.0,2.0,10.0,21.0,17.0,0.0,46.0,3.0,2.0,66.7,1.0,33.3,32.0,241.0,145.0,4.0,4.0,0.0,4.0,1.0,39.0,5.0
2352,Fyodor Smolov,ru RUS,DL,Celta Vigo,es La Liga,29,1990,8.3,286.0,8.0,26.0,141.0,119.0,40.0,286.0,20.0,9.0,45.0,11.0,55.0,176.0,968.0,397.0,22.0,8.0,13.0,20.0,17.0,215.0,50.0
2353,Robert Snodgrass,sct SCO,"CC,DL",West Ham,eng Premier League,31,1987,16.8,802.0,15.0,124.0,306.0,383.0,47.0,802.0,36.0,19.0,52.8,17.0,47.2,407.0,2713.0,1084.0,44.0,23.0,20.0,16.0,25.0,494.0,117.0
2354,Cédric Soares,pt POR,"CC,DF",Arsenal,eng Premier League,27,1991,2.8,167.0,6.0,39.0,71.0,58.0,2.0,167.0,2.0,2.0,100.0,0.0,0.0,84.0,396.0,202.0,6.0,6.0,0.0,4.0,1.0,92.0,25.0
2355,Cédric Soares,pt POR,DF,Southampton,eng Premier League,27,1991,14.5,931.0,58.0,247.0,444.0,245.0,16.0,931.0,4.0,4.0,100.0,0.0,0.0,340.0,1839.0,941.0,29.0,25.0,2.0,18.0,9.0,409.0,46.0
2356,Rafa Soares,pt POR,DF,Eibar,es La Liga,24,1995,4.8,254.0,3.0,61.0,120.0,77.0,1.0,254.0,2.0,0.0,0.0,2.0,100.0,95.0,569.0,209.0,6.0,6.0,0.0,6.0,6.0,100.0,13.0
2357,Lasse Sobiech,de GER,DF,Köln,de Bundesliga,28,1991,1.0,52.0,6.0,24.0,21.0,7.0,2.0,52.0,0.0,0.0,,0.0,,16.0,74.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0
2358,Marcel Sobottka,de GER,CC,Düsseldorf,de Bundesliga,25,1994,7.8,297.0,16.0,93.0,174.0,33.0,6.0,297.0,6.0,3.0,50.0,3.0,50.0,145.0,589.0,166.0,2.0,4.0,0.0,15.0,4.0,164.0,10.0
2359,Rubén Sobrino,es ESP,"DL,CC",Valencia,es La Liga,27,1992,1.9,78.0,1.0,12.0,30.0,38.0,11.0,78.0,5.0,5.0,100.0,0.0,0.0,52.0,356.0,200.0,11.0,5.0,3.0,12.0,11.0,55.0,11.0
2360,Dominic Solanke,eng ENG,DL,Bournemouth,eng Premier League,21,1997,18.3,667.0,18.0,76.0,289.0,308.0,75.0,667.0,62.0,26.0,41.9,36.0,58.1,418.0,2570.0,995.0,35.0,26.0,15.0,52.0,54.0,469.0,109.0
2361,Roberto Soldado,es ESP,DL,Granada,es La Liga,34,1985,26.1,768.0,20.0,52.0,333.0,388.0,94.0,767.0,30.0,11.0,36.7,19.0,63.3,438.0,1478.0,522.0,17.0,18.0,10.0,52.0,18.0,537.0,123.0
2362,Carlos Soler,es ESP,CC,Valencia,es La Liga,22,1997,23.0,913.0,29.0,161.0,493.0,267.0,40.0,913.0,25.0,15.0,60.0,10.0,40.0,558.0,2826.0,1273.0,29.0,20.0,6.0,34.0,17.0,660.0,87.0
2363,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,19,2000,0.1,7.0,2.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,,0.0,,5.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2364,Yann Sommer,ch SUI,PO,M'Gladbach,de Bundesliga,30,1988,34.0,1616.0,1252.0,1609.0,8.0,0.0,0.0,1616.0,1.0,1.0,100.0,0.0,0.0,1025.0,5164.0,2974.0,0.0,0.0,0.0,1.0,1.0,895.0,0.0
2365,Kévin Soni,cm CMR,DL,Espanyol,es La Liga,21,1998,0.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,,0.0,,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2366,David Soria,es ESP,PO,Getafe,es La Liga,26,1993,38.0,1223.0,809.0,1206.0,18.0,0.0,0.0,1223.0,0.0,0.0,,0.0,,493.0,3804.0,2953.0,0.0,1.0,1.0,1.0,0.0,288.0,0.0
2367,Bruno Soriano,es ESP,"CC,DL",Villarreal,es La Liga,35,1984,2.9,292.0,9.0,73.0,195.0,25.0,2.0,292.0,2.0,1.0,50.0,1.0,50.0,186.0,752.0,319.0,2.0,3.0,0.0,2.0,0.0,241.0,1.0
2368,Juan Soriano,es ESP,PO,Leganés,es La Liga,21,1997,11.0,319.0,274.0,318.0,0.0,1.0,1.0,319.0,0.0,0.0,,0.0,,137.0,810.0,527.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0
2369,Roberto Soriano,it ITA,CC,Bologna,it Serie A,28,1991,27.4,1411.0,23.0,132.0,746.0,548.0,55.0,1411.0,41.0,29.0,70.7,12.0,29.3,986.0,6538.0,3429.0,97.0,93.0,10.0,32.0,28.0,1130.0,124.0
2370,Riccardo Sottil,it ITA,"DL,DF",Fiorentina,it Serie A,20,1999,5.7,261.0,1.0,24.0,86.0,154.0,24.0,261.0,24.0,17.0,70.8,7.0,29.2,207.0,1640.0,780.0,32.0,11.0,7.0,15.0,8.0,219.0,58.0
2371,Tomáš Souček,cz CZE,CC,West Ham,eng Premier League,24,1995,11.6,546.0,44.0,154.0,274.0,123.0,36.0,546.0,4.0,0.0,0.0,4.0,100.0,253.0,765.0,257.0,3.0,2.0,1.0,11.0,1.0,288.0,17.0
2372,Adama Soumaoro,fr FRA,DF,Genoa,it Serie A,27,1992,7.1,392.0,66.0,209.0,178.0,7.0,5.0,392.0,0.0,0.0,,0.0,,235.0,983.0,374.0,0.0,4.0,1.0,2.0,0.0,240.0,1.0
2373,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,4.6,389.0,24.0,154.0,230.0,5.0,4.0,389.0,1.0,1.0,100.0,0.0,0.0,234.0,1014.0,421.0,2.0,0.0,0.0,3.0,0.0,292.0,0.0
2374,Boubakary Soumaré,fr FRA,CC,Lille,fr Ligue 1,20,1999,13.5,863.0,10.0,97.0,664.0,113.0,4.0,863.0,23.0,20.0,87.0,3.0,13.0,545.0,3088.0,1285.0,21.0,16.0,1.0,18.0,15.0,641.0,21.0
2375,Bryan Soumaré,fr FRA,"CC,DL",Dijon,fr Ligue 1,20,1999,4.3,196.0,2.0,25.0,102.0,72.0,4.0,196.0,14.0,9.0,64.3,5.0,35.7,112.0,750.0,312.0,10.0,8.0,1.0,10.0,11.0,129.0,23.0
2376,Arnaud Souquet,fr FRA,"DF,DL",Montpellier,fr Ligue 1,27,1992,22.4,1338.0,73.0,373.0,567.0,407.0,28.0,1338.0,51.0,23.0,45.1,28.0,54.9,566.0,3164.0,1729.0,44.0,43.0,5.0,28.0,14.0,697.0,137.0
2377,Djibril Sow,ch SUI,CC,Eint Frankfurt,de Bundesliga,22,1997,19.4,1106.0,23.0,210.0,621.0,284.0,28.0,1106.0,16.0,7.0,43.8,9.0,56.3,544.0,2985.0,1445.0,37.0,27.0,5.0,36.0,13.0,682.0,61.0
2378,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23,1996,33.7,2700.0,263.0,1343.0,1303.0,65.0,33.0,2700.0,22.0,17.0,77.3,5.0,22.7,1779.0,8996.0,4279.0,22.0,10.0,0.0,17.0,2.0,1864.0,5.0
2379,Nikolas Špalek,sk SVK,"CC,DL",Brescia,it Serie A,22,1997,17.5,614.0,7.0,97.0,242.0,283.0,48.0,614.0,28.0,5.0,17.9,23.0,82.1,368.0,2281.0,1117.0,33.0,23.0,9.0,33.0,26.0,399.0,93.0
2380,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26,1993,17.2,1192.0,67.0,320.0,505.0,377.0,55.0,1192.0,40.0,23.0,57.5,17.0,42.5,625.0,5068.0,2916.0,104.0,67.0,34.0,26.0,9.0,727.0,118.0
2381,Marco Sportiello,it ITA,PO,Atalanta,it Serie A,27,1992,5.8,159.0,134.0,157.0,2.0,0.0,0.0,159.0,0.0,0.0,,0.0,,98.0,419.0,203.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
2382,Mattia Sprocati,it ITA,"DL,CC",Parma,it Serie A,26,1993,6.6,276.0,7.0,47.0,100.0,132.0,17.0,276.0,12.0,5.0,41.7,6.0,50.0,166.0,1115.0,589.0,14.0,12.0,3.0,12.0,3.0,183.0,39.0
2383,Bassem Srarfi,tn TUN,"DL,CC",Nice,fr Ligue 1,22,1997,1.5,59.0,0.0,8.0,24.0,27.0,3.0,59.0,4.0,1.0,25.0,3.0,75.0,46.0,276.0,109.0,3.0,2.0,1.0,3.0,1.0,48.0,11.0
2384,Dennis Srbeny,de GER,"CC,DL",Norwich City,eng Premier League,25,1994,0.5,31.0,1.0,4.0,16.0,11.0,3.0,31.0,5.0,2.0,40.0,3.0,60.0,20.0,47.0,6.0,0.0,0.0,0.0,1.0,3.0,22.0,4.0
2385,Dennis Srbeny,de GER,"DL,CC",Paderborn 07,de Bundesliga,25,1994,12.4,393.0,11.0,38.0,213.0,147.0,36.0,393.0,22.0,13.0,59.1,9.0,40.9,220.0,1045.0,460.0,14.0,16.0,4.0,46.0,14.0,276.0,42.0
2386,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22,1996,23.5,1295.0,180.0,732.0,528.0,51.0,15.0,1295.0,12.0,10.0,83.3,2.0,16.7,734.0,3884.0,2124.0,12.0,10.0,1.0,20.0,7.0,727.0,5.0
2387,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,1996,17.2,964.0,87.0,351.0,416.0,207.0,22.0,964.0,23.0,16.0,69.6,7.0,30.4,498.0,2768.0,1566.0,38.0,21.0,6.0,15.0,11.0,478.0,57.0
2388,Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,4.4,250.0,22.0,90.0,114.0,48.0,1.0,250.0,6.0,4.0,66.7,2.0,33.3,94.0,468.0,185.0,4.0,3.0,1.0,3.0,4.0,125.0,17.0
2389,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9.0,559.0,68.0,262.0,294.0,11.0,0.0,559.0,8.0,6.0,75.0,2.0,25.0,311.0,1830.0,1046.0,9.0,3.0,0.0,4.0,2.0,325.0,2.0
2390,Junior Stanislas,eng ENG,"CC,DL",Bournemouth,eng Premier League,29,1989,7.9,387.0,9.0,65.0,133.0,192.0,18.0,386.0,18.0,11.0,61.1,7.0,38.9,220.0,1321.0,764.0,30.0,15.0,6.0,12.0,8.0,236.0,42.0
2391,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,24,1995,19.2,1101.0,123.0,531.0,539.0,37.0,18.0,1101.0,4.0,2.0,50.0,2.0,50.0,567.0,3127.0,1780.0,11.0,6.0,0.0,4.0,6.0,683.0,3.0
2392,Jed Steer,eng ENG,PO,Aston Villa,eng Premier League,26,1992,0.1,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2393,Renato Steffen,ch SUI,"CC,DL",Wolfsburg,de Bundesliga,27,1991,17.6,887.0,22.0,140.0,418.0,341.0,41.0,887.0,47.0,31.0,66.0,16.0,34.0,507.0,2751.0,1423.0,43.0,31.0,8.0,31.0,25.0,571.0,109.0
2394,Zack Steffen,us USA,PO,Düsseldorf,de Bundesliga,24,1995,17.0,667.0,566.0,661.0,6.0,0.0,0.0,667.0,0.0,0.0,,0.0,,301.0,1752.0,1144.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0
2395,Dale Stephens,eng ENG,CC,Brighton,eng Premier League,30,1989,28.1,1969.0,102.0,530.0,1199.0,250.0,7.0,1969.0,12.0,10.0,83.3,2.0,16.7,987.0,4706.0,1834.0,9.0,30.0,2.0,19.0,13.0,1336.0,14.0
2396,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25,1994,27.2,1592.0,196.0,720.0,832.0,52.0,20.0,1592.0,11.0,7.0,63.6,4.0,36.4,784.0,4165.0,2521.0,17.0,8.0,3.0,17.0,4.0,858.0,11.0
2397,Mariusz Stępiński,pl POL,"DL,CC",Hellas Verona,it Serie A,24,1995,7.8,251.0,7.0,23.0,118.0,111.0,35.0,251.0,3.0,3.0,100.0,0.0,0.0,157.0,671.0,164.0,9.0,5.0,4.0,34.0,18.0,193.0,63.0
2398,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,24,1994,29.5,1608.0,11.0,85.0,509.0,1030.0,271.0,1606.0,107.0,56.0,52.3,51.0,47.7,1216.0,7347.0,3969.0,151.0,69.0,91.0,67.0,60.0,1319.0,429.0
2399,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,37.2,2290.0,83.0,502.0,960.0,852.0,73.0,2290.0,84.0,61.0,72.6,22.0,26.2,1136.0,5912.0,3177.0,92.0,63.0,20.0,55.0,43.0,1336.0,197.0
2400,Marco Stiepermann,de GER,CC,Norwich City,eng Premier League,28,1991,13.1,561.0,28.0,84.0,270.0,212.0,39.0,561.0,29.0,17.0,58.6,12.0,41.4,358.0,1894.0,995.0,35.0,27.0,8.0,26.0,21.0,413.0,52.0
2401,Lars Stindl,de GER,"CC,DL",M'Gladbach,de Bundesliga,30,1988,15.9,916.0,10.0,91.0,538.0,288.0,56.0,914.0,23.0,11.0,47.8,12.0,52.2,558.0,1925.0,748.0,15.0,5.0,6.0,24.0,32.0,694.0,94.0
2402,Kevin Stöger,at AUT,CC,Düsseldorf,de Bundesliga,25,1993,14.1,1111.0,9.0,183.0,641.0,296.0,10.0,1111.0,24.0,21.0,87.5,3.0,12.5,521.0,2896.0,1192.0,21.0,18.0,4.0,24.0,19.0,743.0,42.0
2403,Vlatko Stojanovski,mk MKD,DL,Nîmes,fr Ligue 1,22,1997,1.4,42.0,1.0,2.0,24.0,17.0,6.0,42.0,2.0,2.0,100.0,0.0,0.0,26.0,83.0,11.0,2.0,0.0,1.0,6.0,3.0,30.0,11.0
2404,John Stones,eng ENG,DF,Manchester City,eng Premier League,25,1994,12.5,1127.0,98.0,385.0,685.0,63.0,12.0,1127.0,5.0,5.0,100.0,0.0,0.0,835.0,5661.0,3594.0,22.0,24.0,0.0,3.0,0.0,869.0,1.0
2405,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,24,1995,38.0,1311.0,1110.0,1295.0,16.0,0.0,0.0,1311.0,1.0,1.0,100.0,0.0,0.0,697.0,3949.0,2538.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0
2406,Gabriel Strefezza,,"DF,DL",SPAL,it Serie A,22,1997,23.4,,,,,,,,,,,,,,,,,,,,,,
2407,Tobias Strobl,de GER,"CC,DF",M'Gladbach,de Bundesliga,29,1990,6.8,436.0,26.0,167.0,256.0,15.0,0.0,436.0,5.0,4.0,80.0,1.0,20.0,268.0,1171.0,485.0,1.0,1.0,0.0,3.0,2.0,306.0,3.0
2408,Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,1988,15.1,870.0,136.0,531.0,301.0,40.0,19.0,870.0,2.0,2.0,100.0,0.0,0.0,404.0,2131.0,1189.0,5.0,5.0,0.0,5.0,2.0,454.0,2.0
2409,Kevin Strootman,nl NED,CC,Marseille,fr Ligue 1,29,1990,15.7,1122.0,37.0,237.0,750.0,145.0,20.0,1121.0,5.0,3.0,60.0,2.0,40.0,656.0,2884.0,1524.0,21.0,17.0,1.0,12.0,2.0,743.0,20.0
2410,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28,1991,31.0,1832.0,80.0,450.0,857.0,534.0,30.0,1832.0,22.0,16.0,72.7,6.0,27.3,1002.0,4571.0,2416.0,56.0,44.0,6.0,29.0,14.0,1175.0,145.0
2411,Stefano Sturaro,it ITA,CC,Genoa,it Serie A,26,1993,13.9,692.0,51.0,183.0,354.0,166.0,25.0,692.0,31.0,18.0,58.1,13.0,41.9,377.0,1839.0,791.0,16.0,10.0,0.0,30.0,16.0,423.0,33.0
2412,Damián Suárez,uy URU,DF,Getafe,es La Liga,31,1988,28.8,1800.0,46.0,413.0,850.0,559.0,13.0,1800.0,39.0,24.0,61.5,15.0,38.5,587.0,2711.0,1500.0,29.0,34.0,3.0,30.0,6.0,702.0,59.0
2413,Denis Suárez,es ESP,"CC,DL",Celta Vigo,es La Liga,25,1994,18.1,1097.0,19.0,154.0,516.0,446.0,45.0,1096.0,105.0,60.0,57.1,45.0,42.9,733.0,5584.0,2978.0,93.0,62.0,19.0,38.0,44.0,804.0,115.0
2414,Luis Suárez,uy URU,DL,Barcelona,es La Liga,32,1987,22.2,873.0,20.0,39.0,325.0,513.0,133.0,872.0,47.0,23.0,48.9,24.0,51.1,506.0,2048.0,1063.0,30.0,31.0,21.0,33.0,24.0,735.0,171.0
2415,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,0.7,36.0,0.0,16.0,17.0,3.0,1.0,36.0,1.0,0.0,0.0,1.0,100.0,11.0,29.0,10.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0
2416,Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,21.8,1015.0,102.0,458.0,501.0,64.0,14.0,1015.0,4.0,3.0,75.0,1.0,25.0,493.0,2433.0,1205.0,12.0,8.0,0.0,17.0,5.0,496.0,5.0
2417,Isaac Success,ng NGA,"DL,CC",Watford,eng Premier League,23,1996,0.8,32.0,0.0,2.0,10.0,20.0,1.0,32.0,3.0,1.0,33.3,2.0,66.7,28.0,131.0,59.0,4.0,2.0,0.0,5.0,2.0,30.0,9.0
2418,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,1988,4.4,232.0,25.0,147.0,83.0,4.0,2.0,232.0,1.0,1.0,100.0,0.0,0.0,128.0,626.0,321.0,1.0,0.0,0.0,0.0,0.0,146.0,0.0
2419,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,1995,7.1,677.0,68.0,350.0,309.0,21.0,5.0,677.0,2.0,2.0,100.0,0.0,0.0,448.0,2011.0,1152.0,5.0,5.0,0.0,2.0,0.0,542.0,0.0
2420,Ki Sung-yueng,kr KOR,CC,Newcastle Utd,eng Premier League,30,1989,1.5,78.0,3.0,21.0,40.0,17.0,0.0,78.0,2.0,2.0,100.0,0.0,0.0,42.0,168.0,76.0,1.0,1.0,0.0,1.0,2.0,51.0,3.0
2421,Ki Sung-yueng,kr KOR,CC,Mallorca,es La Liga,30,1989,0.1,5.0,0.0,3.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2422,Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,15.0,691.0,98.0,423.0,260.0,12.0,7.0,691.0,3.0,2.0,66.7,1.0,33.3,290.0,1243.0,504.0,2.0,2.0,1.0,6.0,2.0,398.0,0.0
2423,Andrew Surman,eng ENG,CC,Bournemouth,eng Premier League,32,1986,2.6,152.0,9.0,52.0,82.0,20.0,0.0,152.0,0.0,0.0,,0.0,,87.0,311.0,102.0,1.0,1.0,0.0,4.0,2.0,85.0,1.0
2424,Sam Surridge,eng ENG,"DL,CC",Bournemouth,eng Premier League,21,1998,0.3,22.0,0.0,3.0,6.0,13.0,6.0,22.0,2.0,1.0,50.0,1.0,50.0,12.0,61.0,20.0,0.0,0.0,1.0,3.0,1.0,16.0,5.0
2425,Suso,es ESP,"DL,CC",Milan,it Serie A,25,1993,15.1,876.0,2.0,62.0,309.0,515.0,39.0,876.0,47.0,25.0,53.2,22.0,46.8,661.0,3629.0,1745.0,49.0,39.0,22.0,17.0,23.0,694.0,148.0
