RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
177,Raúl Asencio,es ESP,DL,Genoa,it Serie A,22.0,1998.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
178,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,31.0,1989.0,36,3240.0,90.0,94.7,36.0,36,90.0,36.0,0,,2,1.61,58.0,40.0,18.0,0.5,1.5,54.3,39.6,14.7,0.41,0.79
179,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,24.0,1996.0,35,1869.0,53.0,54.6,20.8,21,71.0,1.0,14,28.0,1,2.2,37.0,17.0,20.0,0.96,-0.14,30.6,23.7,6.8,0.33,-0.66
180,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,19.0,2001.0,6,95.0,16.0,2.8,1.1,0,,0.0,6,16.0,29,2.17,1.0,2.0,-1.0,-0.95,-0.92,0.7,2.6,-1.8,-1.71,-1.47
181,Joel Asoro,se SWE,DL,Genoa,it Serie A,21.0,1999.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
182,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,32.0,1987.0,33,2864.0,87.0,83.7,31.8,33,87.0,25.0,0,,1,1.48,47.0,44.0,3.0,0.09,0.9,42.4,40.0,2.4,0.08,0.56
183,Roger Assalé,ci CIV,"DL,CC",Dijon,fr Ligue 1,26.0,1993.0,17,828.0,49.0,24.2,9.2,11,63.0,1.0,6,22.0,1,0.59,8.0,18.0,-10.0,-1.09,0.23,9.0,18.1,-9.1,-0.99,0.04
184,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,20.0,2000.0,0,,,,,0,,,0,,7,,,,,,,,,,,
185,Ryan Astley,wls WAL,DF,Everton,eng Premier League,18.0,2001.0,0,,,,,0,,,0,,1,,,,,,,,,,,
186,Youcef Atal,dz ALG,"DF,DL",Nice,fr Ligue 1,24.0,1996.0,18,956.0,53.0,28.0,10.6,13,66.0,1.0,5,21.0,0,1.33,15.0,21.0,-6.0,-0.56,-0.67,13.2,18.0,-4.8,-0.45,-0.35
187,Miguel Atienza,es ESP,CC,Eibar,es La Liga,21.0,1999.0,12,838.0,70.0,24.5,9.3,9,87.0,7.0,3,18.0,5,0.67,7.0,17.0,-10.0,-1.07,-0.62,10.4,9.4,1.0,0.11,0.16
188,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,31.0,1989.0,29,2332.0,80.0,68.2,25.9,26,87.0,19.0,3,23.0,3,1.52,34.0,26.0,8.0,0.31,-0.35,33.2,29.3,3.9,0.15,-0.25
189,Emil Audero,it ITA,PO,Sampdoria,it Serie A,23.0,1997.0,37,3330.0,90.0,97.4,37.0,37,90.0,37.0,0,,1,1.32,49.0,54.0,-5.0,-0.14,-3.14,44.5,55.3,-10.8,-0.29,-0.41
190,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,25.0,1994.0,37,3216.0,87.0,94.0,35.7,37,87.0,32.0,0,,0,1.41,48.0,49.0,-1.0,-0.03,0.41,43.8,52.1,-8.3,-0.23,0.8
191,Jean-Kévin Augustin,fr FRA,DL,Nantes,fr Ligue 1,23.0,1997.0,3,36.0,12.0,1.1,0.4,0,,0.0,3,12.0,3,0.33,0.0,1.0,-1.0,-2.5,-2.31,0.2,0.5,-0.3,-0.85,-0.74
192,Ludwig Augustinsson,se SWE,"DF,DL",Werder Bremen,de Bundesliga,26.0,1994.0,23,1957.0,85.0,64.0,21.7,21,89.0,17.0,2,45.0,1,0.83,21.0,34.0,-13.0,-0.6,0.05,20.4,34.6,-14.2,-0.65,-0.16
193,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27.0,1992.0,19,1605.0,84.0,46.9,17.8,19,84.0,15.0,0,,6,1.53,35.0,22.0,13.0,0.73,0.23,22.4,23.8,-1.4,-0.08,-0.34
194,Charlie Austin,eng ENG,"DL,CC",West Brom,eng Premier League,31.0,1989.0,5,138.0,28.0,4.0,1.5,0,,0.0,5,28.0,3,0.4,2.0,5.0,-3.0,-1.96,-0.91,0.7,5.1,-4.4,-2.86,-2.1
195,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,26.0,1994.0,8,202.0,25.0,5.9,2.2,2,63.0,0.0,6,13.0,2,1.38,3.0,1.0,2.0,0.89,1.25,3.1,2.5,0.6,0.28,0.55
196,Lorenzo Avogadri,it ITA,PO,Sampdoria,it Serie A,18.0,2001.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,
197,Taiwo Awoniyi,ng NGA,DL,Union Berlin,de Bundesliga,22.0,1997.0,21,1359.0,65.0,44.4,15.1,16,77.0,3.0,5,26.0,1,1.48,22.0,17.0,5.0,0.33,0.23,19.1,19.4,-0.3,-0.02,-0.25
198,Unai Ayala,es ESP,PO,Eibar,es La Liga,16.0,2004.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
199,Mehmet Aydin,de GER,DF,Schalke 04,de Bundesliga,18.0,2002.0,6,500.0,83.0,16.3,5.6,6,83.0,4.0,0,,2,1.0,5.0,10.0,-5.0,-0.9,1.07,5.6,10.0,-4.4,-0.79,0.48
200,Gaizka Ayesa,es ESP,PO,Real Sociedad,es La Liga,19.0,2001.0,0,,,,,0,,0.0,0,,17,,,,,,,,,,,
201,Jordan Ayew,gh GHA,"DL,CC",Crystal Palace,eng Premier League,28.0,1991.0,33,2096.0,64.0,61.3,23.3,23,84.0,12.0,10,17.0,3,1.09,21.0,42.0,-21.0,-0.9,-0.63,16.5,36.8,-20.3,-0.87,-0.61
202,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25.0,1994.0,19,796.0,42.0,23.3,8.8,7,82.0,5.0,12,19.0,14,2.05,13.0,7.0,6.0,0.68,0.61,13.8,13.3,0.5,0.05,-0.04
203,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28.0,1991.0,38,3399.0,89.0,99.4,37.8,38,89.0,37.0,0,,0,1.55,62.0,54.0,8.0,0.21,0.21,54.9,57.4,-2.4,-0.06,-0.92
204,Miguel Azeez,eng ENG,CC,Arsenal,eng Premier League,17.0,2002.0,0,,,,,0,,,0,,1,,,,,,,,,,,
205,Ramon Azeez,ng NGA,CC,Granada,es La Liga,27.0,1992.0,2,101.0,51.0,3.0,1.1,1,90.0,1.0,1,11.0,9,1.5,1.0,6.0,-5.0,-4.46,-4.1,1.6,3.3,-1.7,-1.56,-1.2
206,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30.0,1989.0,26,2188.0,84.0,64.0,24.3,24,89.0,20.0,2,26.0,12,1.92,39.0,20.0,19.0,0.78,0.56,40.5,18.2,22.2,0.91,0.19
207,Ousmane Ba,sn SEN,PO,Metz,fr Ligue 1,18.0,2002.0,0,,,,,0,,,0,,3,,,,,,,,,,,
208,Ludovic Baal,gf GUF,"DF,CC",Brest,fr Ligue 1,34.0,1986.0,7,296.0,42.0,8.7,3.3,3,81.0,1.0,4,13.0,31,0.57,5.0,9.0,-4.0,-1.22,-0.87,4.8,7.8,-2.9,-0.9,-0.75
209,Carlos Bacca,co COL,DL,Villarreal,es La Liga,33.0,1986.0,23,786.0,34.0,23.0,8.7,9,62.0,0.0,14,17.0,9,1.7,18.0,8.0,10.0,1.15,0.94,14.9,9.8,5.1,0.59,0.29
210,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20.0,2000.0,31,2610.0,84.0,76.3,29.0,29,89.0,27.0,2,10.0,0,1.42,39.0,44.0,-5.0,-0.17,-0.84,41.5,36.5,5.0,0.17,-0.35
211,Milan Badelj,hr CRO,CC,Genoa,it Serie A,31.0,1989.0,30,2408.0,80.0,70.4,26.8,29,83.0,21.0,1,10.0,5,1.2,35.0,35.0,0.0,0.0,0.98,29.7,36.8,-7.1,-0.27,1.03
212,Édgar Badía,es ESP,PO,Elche,es La Liga,28.0,1992.0,30,2700.0,90.0,78.9,30.0,30,90.0,30.0,0,,8,0.87,27.0,46.0,-19.0,-0.63,-0.38,21.5,52.4,-30.9,-1.03,-1.02
213,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19.0,2001.0,35,2870.0,82.0,83.9,31.9,32,86.0,26.0,3,42.0,3,2.03,63.0,37.0,26.0,0.82,-0.49,56.5,30.1,26.4,0.83,-0.43
214,Alex Baena,es ESP,CC,Villarreal,es La Liga,19.0,2001.0,6,137.0,23.0,4.0,1.5,2,53.0,0.0,4,8.0,32,1.67,0.0,2.0,-2.0,-1.31,-1.81,1.3,0.9,0.4,0.24,-0.13
215,Miguel Baeza,es ESP,"CC,DL",Celta Vigo,es La Liga,20.0,2000.0,22,543.0,25.0,15.9,6.0,4,53.0,0.0,18,18.0,16,1.36,6.0,13.0,-7.0,-1.16,-1.32,7.5,7.9,-0.4,-0.07,-0.07
216,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,28.0,1992.0,30,1616.0,54.0,47.3,18.0,18,71.0,1.0,12,28.0,0,1.07,18.0,28.0,-10.0,-0.56,-0.16,19.8,25.9,-6.2,-0.34,-0.12
217,Leon Bailey,jm JAM,"DL,CC",Leverkusen,de Bundesliga,22.0,1997.0,30,2141.0,71.0,70.0,23.8,25,82.0,15.0,5,20.0,0,1.57,42.0,27.0,15.0,0.63,0.73,33.0,29.4,3.6,0.15,-0.2
218,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26.0,1994.0,12,916.0,76.0,26.8,10.2,10,90.0,9.0,2,11.0,14,1.92,16.0,17.0,-1.0,-0.1,-1.18,15.1,13.8,1.3,0.13,-0.49
219,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,27.0,1993.0,0,,,,,0,,,0,,2,,,,,,,,,,,
220,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,18.0,2001.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,29,0.0,0.0,4.0,-4.0,-4.0,-3.78,0.5,2.3,-1.9,-1.87,-1.88
221,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,17.0,2002.0,0,,,,,0,,,0,,1,,,,,,,,,,,
222,Tiemoué Bakayoko,fr FRA,CC,Napoli,it Serie A,25.0,1994.0,32,1964.0,61.0,57.4,21.8,23,81.0,8.0,9,12.0,3,1.94,51.0,29.0,22.0,1.01,-0.41,40.5,26.1,14.4,0.66,-0.01
223,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20.0,2000.0,26,1694.0,65.0,49.5,18.8,18,84.0,13.0,8,22.0,12,2.31,49.0,10.0,39.0,2.07,1.08,45.5,20.4,25.2,1.34,0.59
224,Ridle Baku,de GER,"DL,DF",Wolfsburg,de Bundesliga,22.0,1998.0,32,2678.0,84.0,87.5,29.8,31,86.0,19.0,1,19.0,0,1.84,58.0,36.0,22.0,0.74,0.27,44.8,37.4,7.4,0.25,0.38
225,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22.0,1998.0,2,180.0,90.0,5.9,2.0,2,90.0,2.0,0,,0,0.0,2.0,7.0,-5.0,-2.5,-2.12,2.6,5.4,-2.9,-1.43,-1.45
226,Dilane Bakwa,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,17.0,2002.0,7,56.0,8.0,1.6,0.6,0,,0.0,7,8.0,10,1.43,2.0,2.0,0.0,0.0,0.37,1.7,0.7,0.9,1.47,1.8
227,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28.0,1991.0,14,1198.0,86.0,35.0,13.3,13,89.0,12.0,1,38.0,20,1.71,21.0,19.0,2.0,0.15,-0.38,15.9,19.0,-3.1,-0.23,-0.63
228,Keita Baldé,sn SEN,DL,Sampdoria,it Serie A,25.0,1995.0,25,1197.0,48.0,35.0,13.3,12,76.0,2.0,13,22.0,3,1.56,17.0,20.0,-3.0,-0.23,-0.27,17.5,18.7,-1.3,-0.1,0.28
229,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27.0,1993.0,32,2787.0,87.0,81.5,31.0,32,87.0,30.0,0,,3,0.63,14.0,51.0,-37.0,-1.19,-0.34,25.1,53.5,-28.4,-0.92,-0.75
230,Gareth Bale,wls WAL,DL,Tottenham,eng Premier League,31.0,1989.0,20,920.0,46.0,26.9,10.2,10,71.0,0.0,10,21.0,10,1.45,21.0,12.0,9.0,0.88,0.38,15.9,9.4,6.5,0.63,0.73
231,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32.0,1988.0,23,1689.0,73.0,49.4,18.8,17,86.0,13.0,6,39.0,14,1.17,18.0,23.0,-5.0,-0.27,-0.73,19.2,19.2,0.0,0.0,-0.28
232,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21.0,1999.0,21,1634.0,78.0,47.8,18.2,19,86.0,17.0,2,3.0,15,1.62,24.0,24.0,0.0,0.0,-0.35,19.1,22.3,-3.2,-0.17,-0.31
233,Marco Ballarini,it ITA,CC,Udinese,it Serie A,19.0,2001.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
234,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23.0,1997.0,24,662.0,28.0,19.4,7.4,6,78.0,4.0,18,11.0,9,2.13,17.0,16.0,1.0,0.14,-0.94,14.1,10.0,4.2,0.57,-0.41
235,Botond Balogh,hu HUN,DF,Parma,it Serie A,18.0,2002.0,3,165.0,55.0,4.8,1.8,1,90.0,1.0,2,38.0,16,0.33,2.0,4.0,-2.0,-1.09,0.07,1.1,5.5,-4.4,-2.41,-2.02
236,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30.0,1990.0,16,1347.0,84.0,39.4,15.0,16,84.0,13.0,0,,15,1.25,15.0,25.0,-10.0,-0.67,-0.32,16.4,20.0,-3.6,-0.24,0.07
237,Jonathan Bamba,ci CIV,CC,Lille,fr Ligue 1,24.0,1996.0,38,2985.0,79.0,87.3,33.2,34,85.0,21.0,4,28.0,0,2.18,52.0,19.0,33.0,0.99,-0.66,41.1,25.6,15.5,0.47,-0.19
238,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22.0,1997.0,15,1046.0,70.0,30.6,11.6,12,84.0,9.0,3,12.0,17,1.6,18.0,15.0,3.0,0.26,0.49,13.1,18.1,-5.0,-0.43,-0.33
239,Patrick Bamford,eng ENG,DL,Leeds United,eng Premier League,26.0,1993.0,38,3050.0,80.0,89.2,33.9,37,81.0,24.0,1,45.0,0,1.55,51.0,50.0,1.0,0.03,-1.67,50.4,50.7,-0.3,-0.01,0.47
240,Abdoul Bane,it ITA,DF,Parma,it Serie A,19.0,2001.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
241,Cheick Bangoura,gn GUI,DL,Brest,fr Ligue 1,18.0,2001.0,0,,,,,0,,,0,,1,,,,,,,,,,,
242,Mattia Bani,it ITA,DF,Bologna,it Serie A,26.0,1993.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
243,Mattia Bani,it ITA,DF,Genoa,it Serie A,26.0,1993.0,11,921.0,84.0,26.9,10.2,10,88.0,8.0,1,45.0,6,0.55,9.0,16.0,-7.0,-0.68,-0.54,8.0,17.5,-9.5,-0.92,-0.48
244,Mattia Bani,it ITA,DF,Parma,it Serie A,26.0,1993.0,15,1145.0,76.0,33.5,12.7,14,81.0,9.0,1,13.0,2,0.4,17.0,30.0,-13.0,-1.02,0.2,19.3,19.5,-0.2,-0.02,0.7
245,Simon Banza,,DL,Lens,fr Ligue 1,23.0,1996.0,34,1372.0,40.0,40.1,15.2,12,76.0,1.0,22,21.0,3,1.41,25.0,18.0,7.0,0.46,0.72,24.5,16.3,8.2,0.54,0.48
246,Jamal Baptiste,eng ENG,DF,West Ham,eng Premier League,16.0,2003.0,0,,,,,0,,,0,,1,,,,,,,,,,,
247,Antonín Barák,cz CZE,CC,Hellas Verona,it Serie A,25.0,1994.0,34,2765.0,81.0,80.8,30.7,32,85.0,23.0,2,27.0,0,1.24,37.0,41.0,-4.0,-0.13,-0.41,37.0,41.3,-4.3,-0.14,-0.17
248,Federico Barba,it ITA,DF,Benevento,it Serie A,26.0,1993.0,32,2659.0,83.0,77.7,29.5,31,85.0,26.0,1,16.0,0,0.84,30.0,55.0,-25.0,-0.85,0.34,31.7,46.1,-14.4,-0.49,0.61
249,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24.0,1996.0,4,250.0,63.0,7.3,2.8,3,81.0,2.0,1,8.0,1,1.0,2.0,4.0,-2.0,-0.72,-0.69,5.2,2.2,3.1,1.1,1.41
250,Barcia,es ESP,DF,Granada,es La Liga,19.0,2000.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,4,0.0,0.0,2.0,-2.0,-2.0,-1.57,0.8,3.4,-2.5,-2.54,-2.2
251,Malcolm Barcola,tg TOG,PO,Lyon,fr Ligue 1,21.0,1999.0,0,,,,,0,,,0,,1,,,,,,,,,,,
252,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19.0,2000.0,14,432.0,31.0,12.6,4.8,4,82.0,3.0,10,10.0,20,1.86,6.0,5.0,1.0,0.21,-0.91,9.0,5.0,4.1,0.84,-0.24
253,Enis Bardhi,mk MKD,CC,Levante,es La Liga,25.0,1995.0,26,1682.0,65.0,49.2,18.7,19,80.0,9.0,7,23.0,2,0.92,16.0,29.0,-13.0,-0.7,-0.8,17.9,28.4,-10.5,-0.56,-0.43
254,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35.0,1985.0,4,274.0,69.0,8.0,3.0,3,90.0,3.0,1,4.0,23,0.75,3.0,8.0,-5.0,-1.64,-1.16,2.3,3.8,-1.5,-0.49,-0.09
255,Nicolò Barella,it ITA,CC,Inter,it Serie A,23.0,1997.0,36,2896.0,80.0,84.7,32.2,32,87.0,23.0,4,31.0,1,2.36,66.0,31.0,35.0,1.09,-2.18,60.5,35.1,25.5,0.79,-0.73
256,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,31.0,1989.0,1,27.0,27.0,0.9,0.3,0,,0.0,1,27.0,5,0.0,1.0,1.0,0.0,0.0,0.62,0.3,0.4,-0.1,-0.35,0.25
257,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,23.0,1997.0,33,1433.0,43.0,41.9,15.9,17,71.0,1.0,16,14.0,5,1.12,15.0,15.0,0.0,0.0,0.5,14.9,17.6,-2.7,-0.17,0.12
258,Ross Barkley,eng ENG,CC,Aston Villa,eng Premier League,26.0,1993.0,24,1531.0,64.0,44.8,17.0,18,77.0,6.0,6,26.0,4,1.08,26.0,24.0,2.0,0.12,-0.22,22.5,24.0,-1.5,-0.09,-0.22
259,Ross Barkley,eng ENG,"DL,CC",Chelsea,eng Premier League,26.0,1993.0,2,42.0,21.0,1.2,0.5,0,,0.0,2,21.0,1,1.5,1.0,0.0,1.0,2.14,1.58,0.3,0.9,-0.6,-1.33,-2.2
260,Aymen Barkok,ma MAR,"CC,DF",Eint Frankfurt,de Bundesliga,22.0,1998.0,26,977.0,38.0,31.9,10.9,9,74.0,1.0,17,18.0,6,1.73,20.0,15.0,5.0,0.46,-0.01,19.5,13.6,6.0,0.55,0.31
261,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,30.0,1989.0,22,1331.0,61.0,38.9,14.8,15,81.0,5.0,7,16.0,3,1.09,11.0,19.0,-8.0,-0.54,0.06,15.5,18.1,-2.6,-0.17,0.38
262,Harvey Barnes,eng ENG,"DL,CC",Leicester City,eng Premier League,22.0,1997.0,25,1945.0,78.0,56.9,21.6,22,84.0,15.0,3,31.0,1,1.84,36.0,25.0,11.0,0.51,0.08,29.0,25.0,4.0,0.19,-0.17
263,Marc Baró,es ESP,DF,Cádiz,es La Liga,20.0,1999.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,11,0.0,0.0,3.0,-3.0,-3.0,-2.49,0.7,2.3,-1.6,-1.59,-1.07
264,Antonio Barragán,es ESP,DF,Elche,es La Liga,33.0,1987.0,27,2235.0,83.0,65.4,24.8,26,84.0,22.0,1,45.0,5,0.96,26.0,35.0,-9.0,-0.36,0.55,19.9,39.9,-20.0,-0.81,0.03
265,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25.0,1995.0,3,85.0,28.0,2.5,0.9,1,58.0,0.0,2,14.0,31,0.33,1.0,1.0,0.0,0.0,0.32,1.2,1.2,0.0,0.0,0.45
266,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,20.0,2000.0,29,2303.0,79.0,75.3,25.6,27,84.0,13.0,2,24.0,4,1.34,28.0,37.0,-9.0,-0.35,0.6,38.9,39.5,-0.5,-0.02,0.18
267,Ander Barrenetxea,es ESP,"CC,DL",Real Sociedad,es La Liga,18.0,2001.0,31,1307.0,42.0,38.2,14.5,13,72.0,2.0,18,20.0,5,1.45,20.0,16.0,4.0,0.28,-0.45,17.4,15.3,2.1,0.14,-0.69
268,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25.0,1994.0,16,1108.0,69.0,36.2,12.3,13,82.0,9.0,3,14.0,10,0.81,10.0,25.0,-15.0,-1.22,-0.71,10.7,20.6,-9.9,-0.8,-0.16
269,Gerard Barri,es ESP,DF,Elche,es La Liga,19.0,2001.0,0,,,,,0,,0.0,0,,8,,,,,,,,,,,
270,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,21.0,1998.0,38,2921.0,77.0,85.4,32.5,34,83.0,18.0,4,26.0,0,1.08,45.0,56.0,-11.0,-0.34,0.2,46.5,55.3,-8.8,-0.27,-0.43
271,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29.0,1991.0,30,2584.0,86.0,75.6,28.7,28,90.0,27.0,2,35.0,3,0.73,31.0,53.0,-22.0,-0.77,1.28,31.1,52.4,-21.3,-0.74,0.42
272,Paolo Bartolomei,it ITA,CC,Spezia,it Serie A,30.0,1989.0,6,320.0,53.0,9.4,3.6,3,84.0,2.0,3,23.0,4,0.67,5.0,10.0,-5.0,-1.41,-0.97,2.5,10.8,-8.3,-2.34,-2.04
273,Teddy Bartouche-Selbonne,fr FRA,PO,Lorient,fr Ligue 1,23.0,1997.0,0,,,,,0,,,0,,8,,,,,,,,,,,
274,Marc Bartra,es ESP,DF,Betis,es La Liga,29.0,1991.0,19,1694.0,89.0,49.5,18.8,19,89.0,18.0,0,,6,1.47,23.0,27.0,-4.0,-0.21,-0.42,21.7,25.6,-3.9,-0.21,-0.52
275,Daniele Baselli,it ITA,CC,Torino,it Serie A,28.0,1992.0,15,396.0,26.0,11.6,4.4,3,64.0,1.0,12,17.0,7,1.13,6.0,5.0,1.0,0.23,0.82,7.6,6.5,1.1,0.25,0.63
276,Salah Basha,eg EGY,DL,Udinese,it Serie A,17.0,2003.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
277,Chris Basham,eng ENG,"DF,CC",Sheffield Utd,eng Premier League,32.0,1988.0,31,2576.0,83.0,75.3,28.6,31,83.0,21.0,0,,0,0.55,14.0,51.0,-37.0,-1.29,-0.65,23.7,44.9,-21.2,-0.74,0.16
278,Toma Bašić,hr CRO,CC,Bordeaux,fr Ligue 1,23.0,1996.0,34,2601.0,77.0,76.1,28.9,32,80.0,20.0,2,25.0,1,1.24,31.0,41.0,-10.0,-0.35,0.09,34.2,41.3,-7.2,-0.25,0.21
279,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,21.0,1999.0,0,,,,,0,,,0,,17,,,,,,,,,,,
280,Álvaro Bastida,es ESP,CC,Cádiz,es La Liga,16.0,2004.0,1,35.0,35.0,1.0,0.4,0,,0.0,1,35.0,1,1.0,0.0,1.0,-1.0,-2.57,-2.01,0.0,1.0,-0.9,-2.44,-1.92
281,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21.0,1999.0,33,2922.0,89.0,85.4,32.5,33,89.0,29.0,0,,3,2.45,71.0,26.0,45.0,1.39,-0.24,60.4,31.9,28.5,0.88,-0.18
282,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23.0,1996.0,22,1522.0,69.0,44.5,16.9,19,76.0,8.0,3,28.0,9,0.91,26.0,34.0,-8.0,-0.47,0.1,23.0,26.9,-3.9,-0.23,0.46
283,Bastos,ao ANG,DF,Lazio,it Serie A,29.0,1991.0,2,63.0,32.0,1.8,0.7,0,,0.0,2,32.0,0,0.5,0.0,2.0,-2.0,-2.86,-3.07,0.9,0.6,0.3,0.46,0.18
284,Michy Batshuayi,be BEL,DL,Crystal Palace,eng Premier League,26.0,1993.0,18,728.0,40.0,21.3,8.1,7,79.0,2.0,11,16.0,17,0.94,10.0,15.0,-5.0,-0.62,0.05,8.8,11.2,-2.4,-0.3,0.42
285,Rodrigo Battaglia,ar ARG,CC,Alavés,es La Liga,29.0,1991.0,32,2492.0,78.0,72.9,27.7,29,85.0,22.0,3,11.0,2,1.03,30.0,46.0,-16.0,-0.58,-0.09,33.5,41.3,-7.8,-0.28,-0.33
286,Thomas Battistella,it ITA,CC,Udinese,it Serie A,19.0,2001.0,0,,,,,0,,0.0,0,,5,,,,,,,,,,,
287,Cristian Battocchio,it ITA,CC,Brest,fr Ligue 1,28.0,1992.0,15,355.0,24.0,10.4,3.9,2,77.0,0.0,13,16.0,2,1.47,4.0,11.0,-7.0,-1.77,-1.51,4.3,9.2,-4.8,-1.22,-1.13
288,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,30.0,1990.0,31,2790.0,90.0,91.2,31.0,31,90.0,31.0,0,,0,1.23,48.0,51.0,-3.0,-0.1,-0.43,46.9,49.4,-2.5,-0.08,-0.51
289,Julian Baumgartlinger,at AUT,CC,Leverkusen,de Bundesliga,32.0,1988.0,17,1072.0,63.0,35.0,11.9,12,83.0,8.0,5,14.0,1,1.65,26.0,12.0,14.0,1.18,1.18,15.7,11.5,4.2,0.35,0.22
290,Christoph Baumgartner,at AUT,"CC,DL",Hoffenheim,de Bundesliga,20.0,1999.0,31,2369.0,76.0,77.4,26.3,28,81.0,13.0,3,30.0,0,1.23,42.0,46.0,-4.0,-0.15,-0.41,40.2,41.4,-1.2,-0.05,-0.05
291,Jon Bautista,es ESP,DL,Real Sociedad,es La Liga,25.0,1995.0,21,370.0,18.0,10.8,4.1,0,,0.0,21,18.0,17,1.48,5.0,6.0,-1.0,-0.24,-0.89,5.7,4.9,0.9,0.21,-0.4
292,Cyrille Bayala,bf BFA,"DL,CC",Lens,fr Ligue 1,24.0,1996.0,0,,,,,0,,,0,,3,,,,,,,,,,,
293,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32.0,1988.0,31,2614.0,84.0,76.4,29.0,29,89.0,28.0,2,19.0,3,1.23,36.0,43.0,-7.0,-0.24,0.54,36.5,43.0,-6.6,-0.23,0.31
294,Noah Joel Sarenren Bazee,ng NGA,"DL,CC",Augsburg,de Bundesliga,23.0,1996.0,5,36.0,7.0,1.2,0.4,0,,0.0,5,7.0,7,1.2,2.0,3.0,-1.0,-2.5,-1.99,1.0,1.4,-0.4,-1.12,-0.54
295,Ihlas Bebou,tg TOG,"DL,CC",Hoffenheim,de Bundesliga,26.0,1994.0,32,2200.0,69.0,71.9,24.4,23,85.0,13.0,9,28.0,2,1.31,43.0,40.0,3.0,0.12,0.65,40.7,36.0,4.7,0.19,0.81
296,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24.0,1996.0,35,2780.0,79.0,81.3,30.9,32,85.0,26.0,3,18.0,2,1.06,33.0,46.0,-13.0,-0.42,0.0,37.6,40.9,-3.3,-0.11,0.4
