RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
156,Jordan Ayew,gh GHA,"DL,CC",Crystal Palace,eng Premier League,28,1991,23.3,4,0,0,45,63,5,31,16,26,0.0,0.0,0,108.0,29.0,94.0,23.6
157,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,8.8,3,0,0,8,2,0,3,16,9,0.0,0.0,0,37.0,12.0,22.0,35.3
158,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,37.8,7,0,0,29,54,2,82,36,61,0.0,1.0,0,279.0,65.0,65.0,50.0
159,Ramon Azeez,ng NGA,CC,Granada,es La Liga,27,1992,1.1,0,0,0,1,1,0,1,1,1,0.0,0.0,0,4.0,4.0,0.0,100.0
160,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,24.3,5,1,0,32,14,5,37,28,28,0.0,0.0,0,131.0,55.0,44.0,55.6
161,Ludovic Baal,gf GUF,"DF,CC",Brest,fr Ligue 1,34,1986,3.3,0,0,0,3,7,0,2,5,5,0.0,0.0,0,24.0,8.0,7.0,53.3
162,Carlos Bacca,co COL,DL,Villarreal,es La Liga,33,1986,8.7,1,0,0,10,6,6,7,3,5,0.0,0.0,0,19.0,9.0,13.0,40.9
163,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,29.0,11,1,1,44,16,1,5,74,34,0.0,1.0,0,212.0,112.0,62.0,64.4
164,Milan Badelj,hr CRO,CC,Genoa,it Serie A,31,1989,26.8,7,0,0,34,32,1,15,87,27,1.0,0.0,0,228.0,16.0,12.0,57.1
165,Édgar Badía,es ESP,PO,Elche,es La Liga,28,1992,30.0,0,0,0,0,3,0,0,0,0,0.0,0.0,0,50.0,6.0,2.0,75.0
166,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,5,0,0,32,15,2,3,58,17,0.0,0.0,0,193.0,108.0,40.0,73.0
167,Alex Baena,es ESP,CC,Villarreal,es La Liga,19,2001,1.5,0,0,0,2,4,0,4,1,3,0.0,0.0,0,3.0,0.0,2.0,0.0
168,Miguel Baeza,es ESP,"CC,DL",Celta Vigo,es La Liga,20,2000,6.0,0,0,0,5,8,2,12,3,6,0.0,0.0,0,21.0,8.0,10.0,44.4
169,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,28,1992,18.0,4,0,0,31,29,17,20,9,6,0.0,0.0,0,40.0,26.0,55.0,32.1
170,Leon Bailey,jm JAM,"DL,CC",Leverkusen,de Bundesliga,22,1997,23.8,6,0,0,24,43,15,155,9,8,0.0,0.0,0,107.0,18.0,29.0,38.3
171,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,3,0,0,10,4,0,0,13,5,0.0,0.0,0,73.0,24.0,17.0,58.5
172,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,18,2001,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
173,Tiemoué Bakayoko,fr FRA,CC,Napoli,it Serie A,25,1994,21.8,6,1,1,36,52,1,2,36,41,1.0,0.0,0,129.0,44.0,34.0,56.4
174,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,1,0,0,16,9,3,51,22,30,0.0,0.0,0,124.0,23.0,13.0,63.9
175,Ridle Baku,de GER,"DL,DF",Wolfsburg,de Bundesliga,22,1998,29.8,1,0,0,33,39,10,102,40,31,0.0,0.0,0,173.0,16.0,48.0,25.0
176,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,1998,2.0,0,0,0,1,5,0,6,3,2,0.0,0.0,0,14.0,1.0,1.0,50.0
177,Dilane Bakwa,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,17,2002,0.6,0,0,0,1,6,0,0,1,2,0.0,0.0,0,6.0,1.0,2.0,33.3
178,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,1,1,0,12,3,0,3,25,12,0.0,0.0,0,73.0,21.0,17.0,55.3
179,Keita Baldé,sn SEN,DL,Sampdoria,it Serie A,25,1995,13.3,4,1,0,32,35,4,8,0,6,1.0,1.0,0,25.0,20.0,41.0,32.8
180,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31.0,7,0,0,46,21,10,62,25,34,0.0,0.0,0,127.0,26.0,28.0,48.1
181,Gareth Bale,wls WAL,DL,Tottenham,eng Premier League,31,1989,10.2,1,0,0,9,9,5,40,8,10,0.0,0.0,0,38.0,23.0,11.0,67.6
182,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,0,0,0,17,15,1,44,7,15,0.0,0.0,0,84.0,14.0,16.0,46.7
183,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,6,1,0,31,27,2,1,28,18,0.0,0.0,0,129.0,35.0,42.0,45.5
184,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,2,0,0,10,12,1,39,6,17,1.0,0.0,0,37.0,12.0,10.0,54.5
185,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,1,0,0,1,0,0,0,2,7,0.0,0.0,0,5.0,2.0,3.0,40.0
186,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,2,0,0,14,6,0,48,19,17,0.0,1.0,0,82.0,10.0,9.0,52.6
187,Jonathan Bamba,ci CIV,CC,Lille,fr Ligue 1,24,1996,33.2,2,0,0,27,67,3,146,24,23,1.0,0.0,0,238.0,15.0,27.0,35.7
188,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,3,1,0,19,9,1,1,10,11,0.0,1.0,0,80.0,19.0,19.0,50.0
189,Patrick Bamford,eng ENG,DL,Leeds United,eng Premier League,26,1993,33.9,3,0,0,36,23,18,3,10,9,3.0,0.0,0,59.0,47.0,73.0,39.2
190,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,10.2,4,0,0,13,7,1,2,27,5,0.0,0.0,0,39.0,32.0,29.0,52.5
191,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,12.7,6,0,0,16,8,0,3,33,11,0.0,0.0,0,54.0,34.0,24.0,58.6
192,Simon Banza,,DL,Lens,fr Ligue 1,23,1996,15.2,6,1,1,29,33,9,11,7,6,1.0,0.0,0,41.0,57.0,63.0,47.5
193,Antonín Barák,cz CZE,CC,Hellas Verona,it Serie A,25,1994,30.7,5,1,0,60,17,4,14,12,19,0.0,1.0,0,216.0,65.0,81.0,44.5
194,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,8,0,0,27,10,1,38,48,16,0.0,0.0,1,116.0,22.0,30.0,42.3
195,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,2,0,0,3,4,0,0,2,3,0.0,0.0,0,16.0,4.0,2.0,66.7
196,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1.0,1,0,0,2,1,0,1,3,1,1.0,0.0,0,7.0,2.0,0.0,100.0
197,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,0,1,0,8,6,0,22,6,8,1.0,0.0,0,38.0,11.0,14.0,44.0
198,Enis Bardhi,mk MKD,CC,Levante,es La Liga,25,1995,18.7,4,0,0,27,24,4,65,21,12,0.0,0.0,0,120.0,5.0,19.0,20.8
199,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,2,0,0,8,4,0,10,6,5,0.0,0.0,0,14.0,6.0,2.0,75.0
200,Nicolò Barella,it ITA,CC,Inter,it Serie A,23,1997,32.2,5,0,0,43,53,2,64,26,31,0.0,1.0,0,193.0,30.0,28.0,51.7
201,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,31,1989,0.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,
202,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,23,1997,15.9,2,0,0,15,23,2,72,16,5,1.0,0.0,0,103.0,21.0,15.0,58.3
203,Ross Barkley,eng ENG,CC,Aston Villa,eng Premier League,26,1993,17.0,0,0,0,12,17,5,61,5,2,1.0,0.0,0,70.0,21.0,22.0,48.8
204,Ross Barkley,eng ENG,"DL,CC",Chelsea,eng Premier League,26,1993,0.5,0,0,0,2,2,1,0,0,0,0.0,0.0,0,6.0,2.0,1.0,66.7
205,Aymen Barkok,ma MAR,"CC,DF",Eint Frankfurt,de Bundesliga,22,1998,10.9,5,0,0,23,7,1,41,10,15,0.0,1.0,0,75.0,15.0,24.0,38.5
206,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,30,1989,14.8,4,0,0,46,49,17,8,5,6,1.0,0.0,0,41.0,60.0,82.0,42.3
207,Harvey Barnes,eng ENG,"DL,CC",Leicester City,eng Premier League,22,1997,21.6,0,0,0,16,33,1,27,8,9,0.0,0.0,0,86.0,24.0,32.0,42.9
208,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,0,0,0,1,3,0,6,2,1,0.0,0.0,0,4.0,0.0,0.0,
209,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,8,0,0,35,25,2,53,33,14,1.0,1.0,0,92.0,33.0,19.0,63.5
210,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,0,0,0,1,0,1,11,0,0,0.0,1.0,0,3.0,3.0,2.0,60.0
211,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,20,2000,25.6,5,0,0,64,47,0,9,57,32,0.0,2.0,0,121.0,46.0,47.0,49.5
212,Ander Barrenetxea,es ESP,"CC,DL",Real Sociedad,es La Liga,18,2001,14.5,7,0,0,40,20,4,34,6,19,0.0,0.0,0,78.0,3.0,21.0,12.5
213,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,1,0,0,12,12,0,21,24,12,0.0,0.0,0,50.0,8.0,18.0,30.8
214,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,21,1998,32.5,0,0,0,17,32,11,138,11,10,0.0,0.0,0,110.0,23.0,73.0,24.0
215,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,4,0,0,30,8,5,1,38,16,0.0,1.0,0,137.0,105.0,56.0,65.2
216,Paolo Bartolomei,it ITA,CC,Spezia,it Serie A,30,1989,3.6,1,0,0,4,1,0,13,1,2,0.0,1.0,0,9.0,1.0,1.0,50.0
217,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,3,0,0,29,15,2,2,40,16,0.0,4.0,0,86.0,58.0,41.0,58.6
218,Daniele Baselli,it ITA,CC,Torino,it Serie A,28,1992,4.4,2,0,0,6,9,0,14,9,7,0.0,0.0,0,39.0,7.0,7.0,50.0
219,Chris Basham,eng ENG,"DF,CC",Sheffield Utd,eng Premier League,32,1988,28.6,5,0,0,25,28,6,25,49,42,1.0,1.0,0,158.0,54.0,61.0,47.0
220,Toma Bašić,hr CRO,CC,Bordeaux,fr Ligue 1,23,1996,28.9,7,0,0,42,31,2,64,32,22,0.0,0.0,0,139.0,25.0,30.0,45.5
221,Álvaro Bastida,es ESP,CC,Cádiz,es La Liga,16,2004,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0
222,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,6,0,0,40,28,0,24,40,22,0.0,0.0,0,164.0,48.0,32.0,60.0
223,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,7,0,0,35,27,2,93,16,29,0.0,1.0,0,122.0,27.0,25.0,51.9
224,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,0,0,0,1,4,0,0,0,1,0.0,0.0,0,8.0,1.0,0.0,100.0
225,Michy Batshuayi,be BEL,DL,Crystal Palace,eng Premier League,26,1993,8.1,0,0,0,12,5,11,5,4,3,1.0,0.0,0,15.0,10.0,15.0,40.0
226,Rodrigo Battaglia,ar ARG,CC,Alavés,es La Liga,29,1991,27.7,10,1,0,35,30,1,3,29,16,0.0,0.0,0,139.0,43.0,22.0,66.2
227,Cristian Battocchio,it ITA,CC,Brest,fr Ligue 1,28,1992,3.9,0,0,0,1,2,0,17,4,2,0.0,0.0,0,21.0,1.0,4.0,20.0
228,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,30,1990,31.0,1,0,0,0,6,0,0,2,0,0.0,0.0,0,78.0,7.0,1.0,87.5
229,Julian Baumgartlinger,at AUT,CC,Leverkusen,de Bundesliga,32,1988,11.9,1,0,0,11,13,0,3,12,20,0.0,0.0,0,76.0,22.0,9.0,71.0
230,Christoph Baumgartner,at AUT,"CC,DL",Hoffenheim,de Bundesliga,20,1999,26.3,6,0,0,70,53,1,21,24,31,2.0,0.0,0,140.0,53.0,89.0,37.3
231,Jon Bautista,es ESP,DL,Real Sociedad,es La Liga,25,1995,4.1,3,0,0,11,6,2,4,2,3,0.0,0.0,0,16.0,23.0,23.0,50.0
232,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29.0,5,1,1,22,15,1,2,52,18,0.0,1.0,0,129.0,67.0,51.0,56.8
233,Noah Joel Sarenren Bazee,ng NGA,"DL,CC",Augsburg,de Bundesliga,23,1996,0.4,1,0,0,2,1,1,0,1,0,0.0,0.0,0,4.0,2.0,3.0,40.0
234,Ihlas Bebou,tg TOG,"DL,CC",Hoffenheim,de Bundesliga,26,1994,24.4,3,0,0,24,32,4,44,17,9,1.0,0.0,0,90.0,55.0,83.0,39.9
235,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,5,0,0,50,47,0,13,68,33,0.0,1.0,0,142.0,61.0,36.0,62.9
236,Sheraldo Becker,sr SUR,"DL,CC",Union Berlin,de Bundesliga,25,1995,12.3,2,0,0,21,14,4,52,6,4,0.0,0.0,0,78.0,7.0,22.0,24.1
237,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,1,0,0,9,9,0,23,22,23,0.0,0.0,0,93.0,19.0,25.0,43.2
238,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,5,1,0,30,13,0,0,84,19,0.0,1.0,1,205.0,95.0,53.0,64.2
239,Donny van de Beek,nl NED,"CC,DL",Manchester Utd,eng Premier League,23,1997,5.8,1,0,0,5,6,0,0,6,10,1.0,0.0,0,38.0,2.0,5.0,28.6
240,Valon Behrami,ch SUI,CC,Genoa,it Serie A,35,1985,9.9,3,1,1,28,21,0,3,9,9,1.0,0.0,0,41.0,12.0,18.0,40.0
241,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,0,0,0,1,0,0,1,0,0,0.0,0.0,0,6.0,2.0,3.0,40.0
242,Maximilian Beier,de GER,"DL,DF",Hoffenheim,de Bundesliga,17,2002,0.1,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
243,Ishak Belfodil,dz ALG,"DL,CC",Hoffenheim,de Bundesliga,28,1992,6.6,0,0,0,12,9,5,3,1,2,0.0,0.0,0,13.0,5.0,9.0,35.7
244,Erwan Belhadji,fr FRA,CC,Dijon,fr Ligue 1,19,2001,0.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,
245,Haris Belkebla,dz ALG,CC,Brest,fr Ligue 1,26,1994,30.3,7,1,0,38,33,0,11,57,39,0.0,1.0,0,182.0,23.0,34.0,40.4
246,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,6,0,0,27,7,2,2,27,18,0.0,0.0,0,94.0,68.0,23.0,74.7
247,Karim Bellarabi,de GER,"DL,CC",Leverkusen,de Bundesliga,30,1990,8.9,2,0,0,23,6,9,58,12,10,0.0,0.0,0,52.0,2.0,3.0,40.0
248,Jean-Ricner Bellegarde,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,22,1998,23.2,3,0,0,32,47,0,68,19,39,3.0,0.0,0,110.0,23.0,44.0,34.3
249,Héctor Bellerín,es ESP,"DF,CC",Arsenal,eng Premier League,25,1995,23.2,8,0,0,21,7,1,54,33,19,1.0,0.0,0,91.0,31.0,30.0,50.8
250,Jude Bellingham,eng ENG,CC,Dortmund,de Bundesliga,17,2003,18.9,6,1,1,40,52,1,20,24,31,0.0,1.0,0,117.0,26.0,26.0,50.0
251,Andrea Belotti,it ITA,DL,Torino,it Serie A,26,1993,32.1,4,0,0,58,135,21,25,12,18,3.0,1.0,0,87.0,81.0,111.0,42.2
252,Fran Beltrán,es ESP,"CC,DL",Celta Vigo,es La Liga,21,1999,15.5,3,0,0,16,10,0,6,16,22,0.0,0.0,0,107.0,4.0,21.0,16.0
253,Sami Ben Amar,ma MAR,CC,Nîmes,fr Ligue 1,22,1998,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0
254,Hatem Ben Arfa,fr FRA,"CC,DL",Bordeaux,fr Ligue 1,33,1987,18.9,2,0,0,20,35,5,80,2,7,1.0,0.0,0,66.0,4.0,9.0,30.8
255,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
256,Wissam Ben Yedder,fr FRA,DL,Monaco,fr Ligue 1,29,1990,29.0,3,0,0,12,39,18,17,13,9,2.0,0.0,0,87.0,40.0,72.0,35.7
257,Ahmad Benali,ly LBY,CC,Crotone,it Serie A,28,1992,13.5,2,0,0,12,16,1,28,6,11,0.0,0.0,0,94.0,10.0,4.0,71.4
258,Samy Benchamma,fr FRA,"DF,CC",Montpellier,fr Ligue 1,20,2000,0.5,1,0,0,3,1,0,0,0,1,0.0,0.0,0,2.0,0.0,0.0,
259,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,2,0,0,11,13,0,12,16,13,0.0,0.0,0,65.0,14.0,13.0,51.9
260,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13.0,1,0,0,11,6,1,1,21,9,0.0,0.0,0,69.0,33.0,30.0,52.4
261,Darío Benedetto,ar ARG,DL,Marseille,fr Ligue 1,30,1990,17.5,3,2,1,19,19,12,11,3,4,0.0,0.0,0,31.0,25.0,60.0,29.4
262,László Bénes,sk SVK,CC,Augsburg,de Bundesliga,22,1997,7.3,3,0,0,12,17,0,34,7,6,0.0,0.0,0,37.0,9.0,11.0,45.0
263,László Bénes,sk SVK,CC,M'Gladbach,de Bundesliga,22,1997,1.7,0,0,0,0,5,0,16,2,2,0.0,0.0,0,8.0,0.0,5.0,0.0
264,Walter Benítez,ar ARG,PO,Nice,fr Ligue 1,27,1993,38.0,3,0,0,0,4,0,0,1,1,0.0,0.0,0,35.0,13.0,0.0,100.0
265,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,7,1,0,39,16,2,40,42,26,0.0,1.0,0,175.0,43.0,29.0,59.7
266,Sergio Benito,es ESP,DL,Valladolid,es La Liga,21,1999,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
267,Bilal Benkhedim,fr FRA,DL,Saint-Étienne,fr Ligue 1,19,2001,0.8,0,0,0,1,1,0,11,0,0,0.0,0.0,0,6.0,0.0,2.0,0.0
268,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,0,0,0,2,7,0,0,6,3,0.0,0.0,0,7.0,3.0,1.0,75.0
269,Ismaël Bennacer,dz ALG,CC,Milan,it Serie A,22,1997,14.7,4,0,0,20,30,0,10,20,18,1.0,1.0,0,118.0,11.0,21.0,34.4
270,Saïd Benrahma,dz ALG,"DL,CC",West Ham,eng Premier League,24,1995,15.5,0,0,0,14,15,2,44,8,15,0.0,1.0,0,91.0,2.0,13.0,13.3
271,Yassine Benrahou,fr FRA,CC,Nîmes,fr Ligue 1,21,1999,13.8,2,0,0,8,25,0,93,4,9,0.0,0.0,0,68.0,6.0,21.0,22.2
272,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,1995,20.1,7,0,0,34,30,2,18,47,24,0.0,2.0,0,148.0,41.0,25.0,62.1
273,Josh Benson,eng ENG,CC,Burnley,eng Premier League,20,1999,2.9,0,0,0,4,1,0,5,3,1,0.0,1.0,0,18.0,2.0,4.0,33.3
274,Nabil Bentaleb,dz ALG,CC,Schalke 04,de Bundesliga,25,1994,6.1,2,0,0,11,3,0,3,6,8,0.0,0.0,0,30.0,6.0,6.0,50.0
275,Rodrigo Bentancur,uy URU,CC,Juventus,it Serie A,23,1997,25.8,8,1,1,45,27,2,25,47,33,0.0,0.0,0,205.0,30.0,21.0,58.8
276,Christian Benteke,be BEL,DL,Crystal Palace,eng Premier League,29,1990,20.2,3,1,1,35,20,14,3,4,7,0.0,0.0,0,45.0,204.0,154.0,57.0
277,Karim Benzema,fr FRA,DL,Real Madrid,es La Liga,32,1987,32.2,2,0,0,17,25,23,18,8,6,0.0,0.0,0,69.0,26.0,38.0,40.6
278,Yassine Benzia,dz ALG,"CC,DL",Dijon,fr Ligue 1,25,1994,4.5,1,0,0,8,9,0,22,6,5,0.0,0.0,0,28.0,4.0,7.0,36.4
279,Alessandro Berardi,it ITA,PO,Hellas Verona,it Serie A,29,1991,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
280,Domenico Berardi,it ITA,DL,Sassuolo,it Serie A,25,1994,27.5,4,0,0,43,59,2,117,26,22,1.0,0.0,0,136.0,12.0,32.0,27.3
281,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,0,0,0,1,0,0,1,1,2,0.0,0.0,0,7.0,4.0,3.0,57.1
282,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,3,0,0,17,30,1,76,11,19,1.0,0.0,0,109.0,24.0,12.0,66.7
283,Álex Berenguer,es ESP,CC,Torino,it Serie A,25,1995,1.5,0,0,0,2,3,1,5,0,0,0.0,0.0,0,5.0,2.0,2.0,50.0
284,Álex Berenguer,es ESP,"CC,DL",Athletic Club,es La Liga,25,1995,25.3,4,0,0,48,46,18,147,18,31,1.0,0.0,0,110.0,23.0,42.0,35.4
285,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,1992,29.0,2,0,0,28,28,0,46,42,44,0.0,0.0,0,152.0,28.0,33.0,45.9
286,Jóhann Berg Guðmundsson,is ISL,CC,Burnley,eng Premier League,29,1990,15.1,2,0,0,11,16,1,31,17,11,0.0,0.0,0,81.0,19.0,27.0,41.3
287,Sander Berge,no NOR,CC,Sheffield Utd,eng Premier League,22,1998,12.4,4,0,0,14,4,2,23,4,7,0.0,0.0,0,68.0,16.0,15.0,51.6
288,Steven Bergwijn,nl NED,"DL,CC",Tottenham,eng Premier League,22,1997,13.4,3,0,0,20,16,1,13,5,7,1.0,0.0,0,76.0,2.0,10.0,16.7
289,Valon Berisha,xk KVX,CC,Reims,fr Ligue 1,27,1993,18.3,2,0,0,15,16,1,62,25,23,0.0,0.0,0,84.0,9.0,13.0,40.9
290,Bernard,br BRA,"CC,DL",Everton,eng Premier League,27,1992,5.1,2,0,0,6,7,0,14,8,3,0.0,0.0,0,31.0,0.0,1.0,0.0
291,Federico Bernardeschi,it ITA,"CC,DF",Juventus,it Serie A,26,1994,10.8,3,0,0,13,17,2,85,14,4,0.0,0.0,0,64.0,6.0,7.0,46.2
292,Bernardo,br BRA,"DF,CC",Brighton,eng Premier League,25,1995,2.3,0,0,0,1,1,0,5,1,8,0.0,0.0,0,7.0,7.0,7.0,50.0
293,Paul Bernardoni,fr FRA,PO,Angers,fr Ligue 1,23,1997,38.0,1,0,0,2,11,0,0,2,1,0.0,2.0,0,23.0,6.0,0.0,100.0
294,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,1993,2.2,2,0,0,6,1,0,1,1,3,0.0,0.0,0,7.0,0.0,3.0,0.0
295,Dimitry Bertaud,fr FRA,PO,Montpellier,fr Ligue 1,22,1998,8.3,0,0,0,0,4,0,0,1,0,0.0,0.0,0,5.0,3.0,0.0,100.0
296,Marco Bertini,it ITA,CC,Lazio,it Serie A,17,2002,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
297,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,1989,28.9,5,0,0,29,35,3,82,30,32,0.0,1.0,0,89.0,37.0,53.0,41.1
298,Daniel Bessa,it ITA,CC,Hellas Verona,it Serie A,27,1993,6.8,1,0,0,16,6,3,16,2,8,0.0,0.0,0,39.0,2.0,16.0,11.1
299,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,4.0,0.0,1.0,0.0
300,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,20,2000,2.1,0,0,0,2,5,0,0,5,1,0.0,0.0,0,14.0,10.0,4.0,71.4
301,Giulian Biancone,fr FRA,"DF,CC",Monaco,fr Ligue 1,20,2000,1.0,1,0,0,1,2,0,8,1,3,0.0,0.0,0,8.0,6.0,2.0,75.0
302,Bartosz Białek,pl POL,"DL,CC",Wolfsburg,de Bundesliga,18,2001,3.0,1,0,0,8,3,1,0,3,5,0.0,0.0,0,14.0,11.0,22.0,33.3
303,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1990,1.4,1,0,0,2,2,0,0,3,1,0.0,0.0,0,4.0,7.0,5.0,58.3
304,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,1990,17.0,1,0,0,21,6,0,9,23,9,0.0,2.0,0,93.0,50.0,39.0,56.2
305,El Bilal Touré,ml MLI,DL,Reims,fr Ligue 1,18,2001,13.8,4,0,0,42,13,11,1,6,12,0.0,0.0,0,38.0,69.0,90.0,43.4
306,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,27,1992,31.1,8,0,0,27,23,4,286,27,23,0.0,0.0,0,136.0,9.0,19.0,32.1
307,Davide Biraschi,it ITA,DF,Genoa,it Serie A,26,1994,10.2,2,0,0,16,7,0,13,21,9,0.0,0.0,0,61.0,9.0,14.0,39.1
308,Yves Bissouma,ml MLI,CC,Brighton,eng Premier League,23,1996,34.6,8,1,0,55,32,0,7,64,68,0.0,0.0,0,271.0,38.0,22.0,63.3
309,Leonardo Bittencourt,de GER,"CC,DL",Werder Bremen,de Bundesliga,26,1993,16.8,3,0,0,27,36,7,72,13,32,1.0,0.0,0,89.0,10.0,24.0,29.4
310,Alejandro Blanco,es ESP,CC,Valencia,es La Liga,21,1998,6.4,1,0,0,4,8,2,10,8,4,0.0,0.0,0,24.0,2.0,8.0,20.0
311,Rubén Blanco,es ESP,PO,Celta Vigo,es La Liga,25,1995,18.2,0,1,0,1,2,0,0,0,0,0.0,0.0,0,17.0,1.0,0.0,100.0
312,Ludovic Blas,fr FRA,"CC,DL",Nantes,fr Ligue 1,22,1997,31.0,5,0,0,53,49,4,23,21,30,1.0,0.0,0,183.0,15.0,46.0,24.6
313,Alejandro Blesa,es ESP,CC,Levante,es La Liga,18,2002,0.1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
314,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,31,1988,26.3,6,0,0,23,10,1,18,40,16,0.0,0.0,0,157.0,42.0,19.0,68.9
315,Antonin Bobichon,fr FRA,"CC,DL",Angers,fr Ligue 1,24,1995,10.1,0,0,0,14,16,0,43,2,14,1.0,0.0,0,58.0,8.0,12.0,40.0
