RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos
641,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,32,1988,23.8,1283.0,1061.0,221.0,33.0,0.0,7.0,43,188.0,0.0,0.0,0.0,0.0,954.0,1.0,27.0
642,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,22,1998,5.5,364.0,303.0,58.0,0.0,0.0,3.0,11,58.0,0.0,0.0,0.0,0.0,279.0,3.0,7.0
643,Lucas Deaux,fr FRA,"CC,DF",Nîmes,fr Ligue 1,31,1988,19.5,1013.0,966.0,43.0,31.0,0.0,26.0,21,11.0,1.0,1.0,0.0,0.0,795.0,4.0,16.0
644,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,35,1985,23.4,1267.0,940.0,323.0,34.0,0.0,14.0,96,289.0,0.0,0.0,0.0,0.0,909.0,4.0,38.0
645,Grégoire Defrel,mq MTQ,"CC,DL",Sassuolo,it Serie A,29,1991,14.8,413.0,397.0,16.0,2.0,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,360.0,0.0,7.0
646,Alessandro Deiola,it ITA,CC,Spezia,it Serie A,24,1995,4.0,156.0,146.0,10.0,4.0,0.0,4.0,8,1.0,5.0,0.0,4.0,0.0,117.0,0.0,6.0
647,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,24,1995,6.8,241.0,240.0,1.0,0.0,0.0,4.0,7,0.0,0.0,0.0,0.0,0.0,197.0,0.0,5.0
648,Romain Del Castillo,fr FRA,"CC,DL",Rennes,fr Ligue 1,24,1996,7.2,374.0,351.0,23.0,4.0,0.0,3.0,35,7.0,11.0,5.0,5.0,0.0,267.0,0.0,12.0
649,Lorenzo Del Pinto,it ITA,CC,Benevento,it Serie A,30,1990,0.1,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
650,Thomas Delaine,fr FRA,"DF,DL",Metz,fr Ligue 1,28,1992,19.8,830.0,686.0,141.0,7.0,0.0,2.0,85,134.0,0.0,0.0,0.0,0.0,601.0,3.0,21.0
651,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,28,1991,14.3,828.0,803.0,20.0,18.0,1.0,6.0,7,2.0,0.0,0.0,0.0,0.0,684.0,5.0,12.0
652,Liam Delap,eng ENG,DL,Manchester City,eng Premier League,17,2003,0.4,6.0,2.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
653,Jonathan Delaplace,fr FRA,DF,Lorient,fr Ligue 1,34,1986,10.1,517.0,389.0,126.0,5.0,0.0,1.0,30,121.0,0.0,0.0,0.0,0.0,380.0,2.0,11.0
654,Sacha Delaye,fr FRA,CC,Montpellier,fr Ligue 1,18,2002,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
655,Cristian Dell'Orco,it ITA,DF,Spezia,it Serie A,26,1994,2.9,143.0,121.0,22.0,6.0,0.0,0.0,1,16.0,0.0,0.0,0.0,0.0,112.0,0.0,2.0
656,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,28,1991,27.6,905.0,826.0,77.0,6.0,3.0,10.0,106,8.0,9.0,4.0,2.0,0.0,530.0,2.0,32.0
657,Fabian Delph,eng ENG,"CC,DF",Everton,eng Premier League,30,1989,3.0,233.0,223.0,10.0,1.0,0.0,1.0,7,9.0,0.0,0.0,0.0,0.0,204.0,0.0,3.0
658,Moussa Dembélé,fr FRA,DL,Atlético Madrid,es La Liga,24,1996,1.1,32.0,30.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0
659,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,24,1996,7.5,138.0,129.0,9.0,1.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0
660,Ousmane Dembélé,fr FRA,DL,Barcelona,es La Liga,23,1997,19.7,1019.0,958.0,59.0,6.0,3.0,2.0,75,20.0,30.0,8.0,8.0,0.0,832.0,2.0,25.0
661,Merih Demiral,tr TUR,DF,Juventus,it Serie A,22,1998,10.4,625.0,605.0,20.0,15.0,0.0,4.0,1,5.0,0.0,0.0,0.0,0.0,587.0,0.0,2.0
662,Kerem Demirbay,de GER,CC,Leverkusen,de Bundesliga,27,1993,19.4,1217.0,1086.0,121.0,48.0,3.0,17.0,85,15.0,57.0,26.0,23.0,0.0,935.0,10.0,24.0
663,Ermedin Demirović,ba BIH,DL,Freiburg,de Bundesliga,22,1998,16.6,258.0,246.0,11.0,0.0,2.0,0.0,9,1.0,0.0,0.0,0.0,0.0,133.0,1.0,15.0
664,Diego Demme,de GER,CC,Napoli,it Serie A,28,1991,17.7,1254.0,1225.0,23.0,22.0,2.0,5.0,5,1.0,0.0,0.0,0.0,0.0,1110.0,6.0,22.0
665,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,25,1995,29.0,1692.0,1655.0,36.0,34.0,0.0,7.0,2,2.0,0.0,0.0,0.0,0.0,1598.0,1.0,6.0
666,Leander Dendoncker,be BEL,"CC,DF",Wolves,eng Premier League,25,1995,27.8,1212.0,1194.0,18.0,17.0,1.0,15.0,8,1.0,0.0,0.0,0.0,0.0,1032.0,0.0,16.0
667,Kevin Denkey,tg TOG,DL,Nîmes,fr Ligue 1,19,2000,5.8,108.0,94.0,13.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,75.0,1.0,3.0
668,Emmanuel Dennis,ng NGA,DL,Köln,de Bundesliga,22,1997,5.3,137.0,125.0,12.0,0.0,0.0,0.0,10,2.0,0.0,0.0,0.0,0.0,95.0,0.0,10.0
669,Stefano Denswil,nl NED,DF,Bologna,it Serie A,27,1993,1.3,82.0,73.0,9.0,5.0,0.0,1.0,0,4.0,0.0,0.0,0.0,0.0,64.0,0.0,6.0
670,Fabio Depaoli,it ITA,DF,Benevento,it Serie A,23,1997,12.4,411.0,330.0,78.0,9.0,1.0,6.0,23,69.0,0.0,0.0,0.0,0.0,290.0,3.0,17.0
671,Fabio Depaoli,it ITA,CC,Sampdoria,it Serie A,23,1997,0.9,16.0,15.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0
672,Fabio Depaoli,it ITA,DF,Atalanta,it Serie A,23,1997,2.1,99.0,86.0,12.0,0.0,0.0,0.0,1,12.0,0.0,0.0,0.0,0.0,81.0,1.0,4.0
673,Clément Depres,fr FRA,DL,Nîmes,fr Ligue 1,25,1994,0.2,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
674,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,27,1992,15.1,839.0,812.0,24.0,24.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,724.0,3.0,4.0
675,Kastriot Dermaku,al ALB,"DF,CC",Parma,it Serie A,28,1992,1.1,40.0,38.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0
676,Kiril Despodov,bg BUL,DL,Cagliari,it Serie A,23,1996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,Sergiño Dest,us USA,"DF,DL",Barcelona,es La Liga,19,2000,21.2,1294.0,1148.0,144.0,4.0,1.0,0.0,37,140.0,0.0,0.0,0.0,0.0,1142.0,2.0,31.0
678,Mattia Destro,it ITA,DL,Genoa,it Serie A,29,1991,17.8,275.0,249.0,26.0,0.0,1.0,5.0,4,2.0,0.0,0.0,0.0,0.0,187.0,0.0,7.0
679,Gerard Deulofeu,es ESP,"DL,CC",Udinese,it Serie A,26,1994,6.6,248.0,219.0,29.0,2.0,2.0,0.0,30,6.0,18.0,9.0,4.0,0.0,166.0,0.0,14.0
680,Deyverson,br BRA,DL,Alavés,es La Liga,29,1991,9.7,299.0,287.0,10.0,0.0,1.0,5.0,8,0.0,0.0,0.0,0.0,0.0,150.0,2.0,9.0
681,Jacopo Dezi,it ITA,"DL,CC",Parma,it Serie A,28,1992,0.9,44.0,36.0,8.0,0.0,1.0,0.0,4,0.0,4.0,0.0,0.0,0.0,33.0,0.0,1.0
682,Samuel Di Carmine,it ITA,DL,Hellas Verona,it Serie A,31,1988,5.6,134.0,126.0,8.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,81.0,0.0,5.0
683,Samuel Di Carmine,it ITA,DL,Crotone,it Serie A,31,1988,5.3,97.0,85.0,12.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,74.0,0.0,2.0
684,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,26,1993,36.0,2586.0,2187.0,395.0,74.0,2.0,10.0,72,321.0,0.0,0.0,0.0,0.0,2228.0,4.0,54.0
685,Ángel Di María,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,32,1988,20.6,1220.0,1072.0,140.0,28.0,16.0,17.0,188,31.0,79.0,39.0,24.0,0.0,885.0,8.0,28.0
686,Alessandro Di Pardo,it ITA,"DL,DF",Juventus,it Serie A,21,1999,0.2,7.0,5.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
687,Giuseppe Di Serio,it ITA,"DL,CC",Benevento,it Serie A,19,2001,3.2,74.0,71.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,55.0,0.0,4.0
688,Boulaye Dia,sn SEN,"DL,CC",Reims,fr Ligue 1,23,1996,32.6,621.0,577.0,42.0,0.0,1.0,6.0,14,1.0,0.0,0.0,0.0,0.0,488.0,2.0,15.0
689,Abdoulay Diaby,ml MLI,DF,Getafe,es La Liga,29,1991,0.2,10.0,10.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
690,Moussa Diaby,fr FRA,"DL,CC",Leverkusen,de Bundesliga,21,1999,26.5,946.0,922.0,18.0,1.0,1.0,12.0,123,15.0,1.0,0.0,0.0,0.0,712.0,6.0,40.0
691,Mbaye Diagne,sn SEN,DL,West Brom,eng Premier League,28,1991,13.2,241.0,239.0,1.0,0.0,0.0,2.0,4,1.0,0.0,0.0,0.0,0.0,149.0,1.0,3.0
692,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,23,1996,23.1,997.0,959.0,31.0,30.0,0.0,12.0,1,1.0,0.0,0.0,0.0,0.0,841.0,7.0,8.0
693,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,24,1996,16.6,1187.0,1116.0,69.0,24.0,0.0,4.0,12,45.0,0.0,0.0,0.0,0.0,1099.0,2.0,6.0
694,Amad Diallo,ci CIV,DL,Manchester Utd,eng Premier League,18,2002,1.8,64.0,63.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2.0
695,Amad Diallo,ci CIV,CC,Atalanta,it Serie A,18,2002,0.2,10.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
696,Habib Diallo,sn SEN,DL,Strasbourg,fr Ligue 1,25,1995,25.8,563.0,547.0,15.0,0.0,1.0,9.0,17,2.0,0.0,0.0,0.0,0.0,371.0,1.0,21.0
697,Habib Diallo,sn SEN,"DL,CC",Metz,fr Ligue 1,25,1995,1.6,34.0,31.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0
698,Ibrahima Diallo,fr FRA,CC,Southampton,eng Premier League,21,1999,11.3,600.0,586.0,11.0,9.0,0.0,2.0,7,2.0,0.0,0.0,0.0,0.0,503.0,3.0,4.0
699,Ibrahima Diallo,fr FRA,CC,Brest,fr Ligue 1,21,1999,4.9,288.0,275.0,12.0,12.0,0.0,4.0,3,0.0,0.0,0.0,0.0,0.0,247.0,1.0,4.0
700,Amadou Diambo,gh GHA,DL,Benevento,it Serie A,19,2001,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
701,Grady Diangana,,"CC,DL",West Brom,eng Premier League,22,1998,13.7,360.0,347.0,11.0,2.0,1.0,2.0,20,2.0,4.0,2.0,0.0,1.0,260.0,2.0,14.0
702,Stéphane Diarra,fr FRA,"CC,DL",Lorient,fr Ligue 1,21,1998,2.2,84.0,78.0,6.0,0.0,0.0,0.0,14,2.0,4.0,0.0,0.0,0.0,57.0,0.0,3.0
703,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,23,1997,31.6,2722.0,2665.0,52.0,46.0,1.0,5.0,2,2.0,0.0,0.0,0.0,0.0,2531.0,5.0,10.0
704,Krépin Diatta,sn SEN,"CC,DF",Monaco,fr Ligue 1,21,1999,4.3,161.0,154.0,5.0,0.0,0.0,1.0,12,5.0,0.0,0.0,0.0,0.0,114.0,2.0,4.0
705,Amadou Diawara,gn GUI,CC,Roma,it Serie A,23,1997,7.3,403.0,397.0,6.0,4.0,1.0,1.0,0,2.0,0.0,0.0,0.0,0.0,362.0,0.0,3.0
706,Brahim Díaz,es ESP,"CC,DL",Milan,it Serie A,20,1999,13.6,488.0,456.0,29.0,6.0,1.0,0.0,16,3.0,15.0,6.0,3.0,0.0,415.0,3.0,8.0
707,Víctor Díaz,es ESP,DF,Granada,es La Liga,32,1988,9.2,391.0,298.0,91.0,13.0,0.0,2.0,33,74.0,4.0,0.0,3.0,0.0,258.0,2.0,8.0
708,Daniel Didavi,de GER,"CC,DL",Stuttgart,de Bundesliga,30,1990,10.8,412.0,374.0,36.0,12.0,1.0,3.0,35,9.0,14.0,3.0,10.0,0.0,296.0,2.0,17.0
709,Bamba Dieng,sn SEN,"DL,DF",Marseille,fr Ligue 1,20,2000,1.4,19.0,15.0,4.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
710,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,26,1994,28.0,1802.0,1757.0,43.0,37.0,1.0,21.0,5,6.0,0.0,0.0,0.0,0.0,1493.0,2.0,13.0
711,Daan Dierckx,be BEL,DF,Parma,it Serie A,17,2003,5.2,211.0,206.0,5.0,3.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,1.0
712,Lucas Digne,fr FRA,"DF,CC",Everton,eng Premier League,27,1993,29.8,1736.0,1373.0,355.0,64.0,0.0,8.0,215,247.0,44.0,23.0,17.0,1.0,1231.0,8.0,52.0
713,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,27,1993,16.5,794.0,635.0,159.0,8.0,0.0,0.0,37,151.0,0.0,0.0,0.0,0.0,602.0,0.0,23.0
714,Javairô Dilrosun,nl NED,"DL,CC",Hertha BSC,de Bundesliga,22,1998,5.9,175.0,169.0,5.0,0.0,1.0,1.0,9,4.0,1.0,0.0,0.0,0.0,128.0,1.0,6.0
715,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,22,1997,29.0,1859.0,1472.0,378.0,112.0,0.0,17.0,262,147.0,119.0,38.0,74.0,0.0,1298.0,9.0,43.0
716,Junior Dina Ebimbe,fr FRA,"DL,CC",Dijon,fr Ligue 1,19,2000,23.8,800.0,780.0,15.0,8.0,3.0,5.0,27,6.0,0.0,0.0,0.0,0.0,634.0,5.0,23.0
717,Tristan Dingomé,cm CMR,CC,Reims,fr Ligue 1,29,1991,0.2,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
718,Eren Dinkçi,de GER,"CC,DL",Werder Bremen,de Bundesliga,18,2001,1.2,23.0,23.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
719,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,19,2001,12.6,739.0,714.0,25.0,16.0,1.0,2.0,2,9.0,0.0,0.0,0.0,0.0,638.0,0.0,5.0
720,Lois Diony,fr FRA,DL,Angers,fr Ligue 1,27,1992,19.4,390.0,356.0,34.0,0.0,2.0,1.0,38,1.0,0.0,0.0,0.0,0.0,235.0,0.0,22.0
721,Issa Diop,fr FRA,DF,West Ham,eng Premier League,23,1997,15.3,585.0,572.0,12.0,11.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,480.0,1.0,5.0
722,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,34,1986,25.8,882.0,864.0,12.0,12.0,1.0,11.0,10,0.0,0.0,0.0,0.0,0.0,605.0,6.0,15.0
723,Sofiane Diop,fr FRA,"CC,DL",Monaco,fr Ligue 1,20,2000,22.5,985.0,948.0,35.0,15.0,0.0,6.0,39,10.0,10.0,1.0,5.0,1.0,770.0,2.0,21.0
724,Andy Diouf,fr FRA,DL,Rennes,fr Ligue 1,17,2003,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
725,Yehvann Diouf,fr FRA,PO,Reims,fr Ligue 1,20,1999,1.5,52.0,39.0,13.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
726,Assane Dioussé,sn SEN,DF,Saint-Étienne,fr Ligue 1,22,1997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
727,Jonas Dirkner,de GER,CC,Hertha BSC,de Bundesliga,18,2002,0.2,3.0,2.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
728,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,22,1998,22.3,1558.0,1491.0,62.0,27.0,0.0,17.0,4,35.0,0.0,0.0,0.0,0.0,1336.0,5.0,6.0
729,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,20,2000,9.7,711.0,630.0,79.0,8.0,0.0,1.0,6,71.0,0.0,0.0,0.0,0.0,614.0,2.0,8.0
730,Djené,tg TOG,DF,Getafe,es La Liga,28,1991,32.7,1042.0,965.0,74.0,51.0,0.0,5.0,10,23.0,0.0,0.0,0.0,0.0,757.0,3.0,6.0
731,Moussa Djenepo,ml MLI,CC,Southampton,eng Premier League,22,1998,13.8,407.0,386.0,19.0,3.0,0.0,1.0,9,14.0,0.0,0.0,0.0,0.0,290.0,2.0,20.0
732,Koffi Djidji,ci CIV,DF,Crotone,it Serie A,27,1992,16.9,757.0,679.0,76.0,22.0,0.0,4.0,5,54.0,0.0,0.0,0.0,0.0,606.0,2.0,11.0
733,Alexander Djiku,gh GHA,"DF,CC",Strasbourg,fr Ligue 1,25,1994,28.4,1351.0,1307.0,42.0,39.0,1.0,12.0,8,2.0,1.0,0.0,1.0,0.0,1134.0,2.0,8.0
734,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,27,1993,29.2,1798.0,1706.0,91.0,40.0,0.0,10.0,9,51.0,0.0,0.0,0.0,0.0,1568.0,1.0,17.0
735,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,28,1992,34.7,1071.0,714.0,355.0,122.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,585.0,2.0,0.0
736,Ritsu Doan,jp JPN,"CC,DL",Arminia,de Bundesliga,22,1998,30.8,838.0,690.0,145.0,76.0,4.0,10.0,138,11.0,57.0,27.0,21.0,1.0,518.0,3.0,32.0
737,Mihai Dobre,ro ROU,DL,Dijon,fr Ligue 1,21,1998,5.9,171.0,165.0,6.0,0.0,0.0,1.0,4,3.0,0.0,0.0,0.0,0.0,123.0,0.0,11.0
738,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,28,1992,13.8,841.0,700.0,139.0,7.0,0.0,4.0,31,132.0,0.0,0.0,0.0,0.0,657.0,2.0,20.0
739,Jeremy Doku,be BEL,"CC,DL",Rennes,fr Ligue 1,18,2002,25.7,969.0,958.0,7.0,3.0,4.0,3.0,57,4.0,0.0,0.0,0.0,0.0,773.0,4.0,27.0
740,Kasper Dolberg,dk DEN,DL,Nice,fr Ligue 1,22,1997,21.4,313.0,269.0,42.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,251.0,2.0,6.0
741,Keagan Dolly,za RSA,CC,Montpellier,fr Ligue 1,27,1993,5.0,177.0,163.0,13.0,3.0,0.0,0.0,13,1.0,8.0,3.0,3.0,0.0,150.0,1.0,4.0
742,Jaume Doménech,es ESP,PO,Valencia,es La Liga,29,1990,28.0,894.0,552.0,337.0,94.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,612.0,5.0,0.0
743,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,19,2001,4.0,157.0,156.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,1.0
744,Nicolás Domínguez,ar ARG,CC,Bologna,it Serie A,22,1998,13.9,716.0,679.0,33.0,29.0,1.0,3.0,11,3.0,0.0,0.0,0.0,0.0,614.0,4.0,7.0
745,John Donald,es ESP,"DF,CC",Elche,es La Liga,19,2000,0.6,18.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
746,Ji Dong-won,kr KOR,DL,Mainz 05,de Bundesliga,29,1991,0.7,29.0,27.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
747,Anastasios Donis,gr GRE,CC,Reims,fr Ligue 1,23,1996,1.1,24.0,24.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0
748,Gianluigi Donnarumma,it ITA,PO,Milan,it Serie A,21,1999,37.0,1232.0,957.0,271.0,64.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,979.0,4.0,1.0
749,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,22,1997,22.2,1559.0,1526.0,28.0,26.0,1.0,6.0,2,2.0,0.0,0.0,0.0,0.0,1332.0,5.0,10.0
750,Bas Dost,nl NED,DL,Eint Frankfurt,de Bundesliga,31,1989,9.1,304.0,295.0,7.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,196.0,2.0,4.0
751,Abdoulaye Doucouré,ml MLI,CC,Everton,eng Premier League,27,1993,27.1,1354.0,1339.0,11.0,10.0,3.0,4.0,9,0.0,1.0,0.0,0.0,0.0,1141.0,4.0,28.0
752,Cheick Doucouré,ml MLI,CC,Lens,fr Ligue 1,20,2000,29.2,1453.0,1432.0,17.0,16.0,1.0,19.0,3,0.0,0.0,0.0,0.0,0.0,1252.0,4.0,21.0
753,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,2001,3.7,198.0,159.0,39.0,4.0,0.0,0.0,8,35.0,0.0,0.0,0.0,0.0,152.0,0.0,3.0
754,Mahamadou Doucouré,ml MLI,"DL,CC",Nîmes,fr Ligue 1,20,2000,0.5,12.0,11.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
755,Cheick Doukouré,ci CIV,"CC,DL",Levante,es La Liga,27,1992,1.1,43.0,42.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0
756,Idrissa Doumbia,ci CIV,CC,Huesca,es La Liga,22,1998,8.7,415.0,412.0,3.0,3.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,3.0
757,Moussa Doumbia,ml MLI,"CC,DL",Reims,fr Ligue 1,25,1994,10.0,397.0,377.0,18.0,7.0,0.0,3.0,34,0.0,11.0,6.0,4.0,0.0,317.0,2.0,10.0
758,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,1996,24.7,1272.0,1022.0,249.0,10.0,0.0,4.0,64,239.0,0.0,0.0,0.0,0.0,1009.0,1.0,27.0
759,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,1991,12.6,1076.0,994.0,82.0,27.0,1.0,16.0,12,54.0,0.0,0.0,0.0,0.0,952.0,0.0,8.0
760,Bartłomiej Drągowski,pl POL,PO,Fiorentina,it Serie A,22,1997,35.0,1055.0,669.0,380.0,120.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,699.0,6.0,0.0
761,Denis Drăguș,ro ROU,"DL,CC",Crotone,it Serie A,21,1999,2.0,69.0,67.0,2.0,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0
762,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,2002,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
763,Mouhamadou Drammeh,fr FRA,CC,Reims,fr Ligue 1,21,1999,1.9,55.0,52.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0
764,Julian Draxler,de GER,"CC,DL",Paris S-G,fr Ligue 1,26,1993,11.8,639.0,605.0,31.0,6.0,1.0,2.0,29,5.0,20.0,11.0,3.0,0.0,549.0,3.0,10.0
765,Dominick Drexler,de GER,"CC,DL",Köln,de Bundesliga,30,1990,13.7,547.0,520.0,26.0,6.0,1.0,2.0,37,19.0,0.0,0.0,0.0,0.0,414.0,1.0,17.0
766,Matthieu Dreyer,fr FRA,PO,Lorient,fr Ligue 1,31,1989,15.0,358.0,211.0,146.0,38.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,1.0
767,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,1995,26.3,964.0,915.0,46.0,40.0,0.0,8.0,1,6.0,0.0,0.0,0.0,0.0,742.0,3.0,9.0
768,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1996,0.2,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
769,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,1989,22.9,1235.0,1186.0,47.0,39.0,1.0,12.0,1,2.0,0.0,0.0,0.0,0.0,1028.0,2.0,2.0
770,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,1995,28.3,1348.0,1029.0,315.0,55.0,1.0,11.0,110,240.0,20.0,7.0,10.0,2.0,938.0,4.0,29.0
771,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,25,1994,32.3,2283.0,1797.0,476.0,70.0,0.0,9.0,212,316.0,90.0,1.0,59.0,0.0,1785.0,10.0,45.0
772,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,31,1989,13.0,438.0,272.0,166.0,44.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,1.0
773,Ondrej Duda,sk SVK,"DL,CC",Köln,de Bundesliga,25,1994,28.2,1253.0,1073.0,167.0,57.0,5.0,23.0,133,3.0,77.0,26.0,40.0,0.0,888.0,13.0,32.0
774,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1999,0.7,48.0,33.0,15.0,0.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0
775,Haris Duljević,ba BIH,"CC,DL",Nîmes,fr Ligue 1,26,1993,8.6,300.0,283.0,15.0,4.0,2.0,4.0,18,3.0,2.0,2.0,0.0,0.0,223.0,2.0,5.0
776,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,28,1991,13.9,575.0,516.0,54.0,12.0,0.0,1.0,10,42.0,0.0,0.0,0.0,0.0,423.0,5.0,7.0
