RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
2159,Darío Poveda,es ESP,"DL,CC",Getafe,es La Liga,24,1997,4.2,2.0,0,1.0,0.0,1.0,0.0,5.0,0.0,5.0,7.0,1.0,6.0,1,3.0,1.0,0.0
2160,José Pozo,es ESP,"CC,DF",Rayo Vallecano,es La Liga,25,1996,0.8,2.0,2,0.0,2.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,0,2.0,1.0,0.0
2161,Dennis Praet,be BEL,CC,Torino,it Serie A,27,1994,17.1,19.0,10,6.0,8.0,5.0,8.0,22.0,36.4,14.0,12.0,1.0,11.0,3,22.0,4.0,0.0
2162,Mateusz Praszelik,pl POL,CC,Hellas Verona,it Serie A,20,2000,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2163,Abdón Prats,es ESP,DL,Mallorca,es La Liga,28,1992,7.1,2.0,2,1.0,0.0,1.0,1.0,5.0,20.0,4.0,5.0,0.0,5.0,1,3.0,6.0,0.0
2164,Sanjin Prcić,ba BIH,CC,Strasbourg,fr Ligue 1,27,1993,24.3,47.0,28,14.0,27.0,6.0,14.0,29.0,48.3,15.0,18.0,3.0,15.0,47,94.0,19.0,0.0
2165,Nicolas de Préville,fr FRA,"DL,CC",Metz,fr Ligue 1,30,1991,21.9,17.0,8,7.0,8.0,2.0,3.0,19.0,15.8,16.0,12.0,4.0,8.0,5,22.0,11.0,0.0
2166,Isaac Price,nir NIR,CC,Everton,eng Premier League,17,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
2167,Manuel Prietl,at AUT,CC,Arminia,de Bundesliga,29,1991,23.6,59.0,26,23.0,31.0,5.0,23.0,60.0,38.3,37.0,28.0,3.0,25.0,39,98.0,33.0,0.0
2168,Alejandro Primo,es ESP,PO,Levante,es La Liga,17,2004,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2169,Grischa Prömel,de GER,CC,Union Berlin,de Bundesliga,26,1995,26.9,36.0,22,14.0,17.0,5.0,22.0,52.0,42.3,30.0,18.0,3.0,15.0,23,59.0,22.0,0.0
2170,Nick Proschwitz,de GER,DL,Hoffenheim,de Bundesliga,34,1986,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2171,Ivan Provedel,it ITA,PO,Spezia,it Serie A,27,1994,30.7,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2.0,10.0,2.0
2172,Javi Puado,es ESP,"CC,DL",Espanyol,es La Liga,23,1998,24.9,24.0,14,18.0,5.0,1.0,12.0,37.0,32.4,25.0,18.0,2.0,16.0,11,35.0,24.0,0.0
2173,Pubill,es ESP,"DF,CC",Levante,es La Liga,18,2003,5.7,12.0,6,10.0,2.0,0.0,4.0,8.0,50.0,4.0,7.0,2.0,5.0,4,16.0,8.0,2.0
2174,Antonio Puertas,es ESP,"CC,DL",Granada,es La Liga,29,1992,25.1,34.0,20,18.0,12.0,4.0,17.0,44.0,38.6,27.0,33.0,3.0,30.0,11,45.0,36.0,0.0
2175,Riqui Puig,es ESP,CC,Barcelona,es La Liga,21,1999,5.4,6.0,3,2.0,4.0,0.0,2.0,14.0,14.3,12.0,5.0,0.0,5.0,3,9.0,0.0,0.0
2176,Teemu Pukki,fi FIN,DL,Norwich City,eng Premier League,31,1990,36.1,23.0,11,2.0,14.0,7.0,6.0,29.0,20.7,23.0,21.0,1.0,20.0,4,27.0,3.0,0.0
2177,Erick Pulgar,cl CHI,CC,Fiorentina,it Serie A,27,1994,3.8,6.0,6,4.0,2.0,0.0,4.0,9.0,44.4,5.0,5.0,1.0,4.0,5,11.0,2.0,1.0
2178,Christian Pulisic,us USA,"CC,DL",Chelsea,eng Premier League,22,1998,14.3,10.0,7,6.0,3.0,1.0,3.0,17.0,17.6,14.0,12.0,0.0,12.0,5,15.0,10.0,0.0
2179,Afimico Pululu,fr FRA,"DL,CC",Greuther Fürth,de Bundesliga,22,1999,0.8,1.0,0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0
2180,Ignacio Pussetto,ar ARG,"DL,CC",Udinese,it Serie A,25,1995,13.4,17.0,9,2.0,9.0,6.0,2.0,10.0,20.0,8.0,18.0,2.0,16.0,4,21.0,13.0,0.0
2181,Niklas Pyyhtiä,fi FIN,CC,Bologna,it Serie A,17,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2182,Przemysław Płacheta,pl POL,"DL,CC",Norwich City,eng Premier League,23,1998,5.6,4.0,3,3.0,1.0,0.0,2.0,7.0,28.6,5.0,3.0,1.0,2.0,2,6.0,5.0,1.0
2183,Yacine Qasmi,ma MAR,DL,Rayo Vallecano,es La Liga,30,1991,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2184,Fabio Quagliarella,it ITA,DL,Sampdoria,it Serie A,38,1983,18.5,6.0,2,2.0,2.0,2.0,2.0,15.0,13.3,13.0,14.0,1.0,13.0,3,9.0,12.0,0.0
2185,Quini,es ESP,DF,Granada,es La Liga,31,1989,25.6,73.0,34,48.0,21.0,4.0,42.0,79.0,53.2,37.0,28.0,10.0,18.0,36,109.0,62.0,0.0
2186,Dani Raba,es ESP,"CC,DL",Villarreal,es La Liga,25,1995,1.0,1.0,0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,1.0,2.0,0.0
2187,Dani Raba,es ESP,"CC,DL",Granada,es La Liga,25,1995,0.3,2.0,2,1.0,0.0,1.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1,3.0,0.0,0.0
2188,Adrien Rabiot,fr FRA,CC,Juventus,it Serie A,26,1995,25.4,64.0,43,32.0,24.0,8.0,15.0,34.0,44.1,19.0,34.0,8.0,26.0,20,84.0,41.0,1.0
2189,Uroš Račić,rs SRB,CC,Valencia,es La Liga,23,1998,13.4,32.0,18,9.0,19.0,4.0,12.0,33.0,36.4,21.0,16.0,6.0,10.0,16,48.0,21.0,0.0
2190,Nemanja Radoja,rs SRB,CC,Levante,es La Liga,28,1993,13.5,25.0,8,9.0,13.0,3.0,8.0,20.0,40.0,12.0,16.0,9.0,7.0,22,47.0,16.0,2.0
2191,Nemanja Radonjić,rs SRB,DL,Marseille,fr Ligue 1,25,1996,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2192,Ivan Radovanović,rs SRB,"DF,CC",Salernitana,it Serie A,32,1988,11.7,11.0,7,8.0,3.0,0.0,7.0,19.0,36.8,12.0,14.0,7.0,7.0,7,18.0,29.0,0.0
2193,Ionuț Radu,ro ROU,PO,Inter,it Serie A,24,1997,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0
2194,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,34,1986,6.2,9.0,6,3.0,6.0,0.0,5.0,9.0,55.6,4.0,7.0,2.0,5.0,5,14.0,15.0,0.0
2195,Boris Radunović,rs SRB,PO,Cagliari,it Serie A,25,1996,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2196,Sidney Raebiger,de GER,CC,RB Leipzig,de Bundesliga,16,2005,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2197,Rafinha,br BRA,CC,Real Sociedad,es La Liga,28,1993,11.7,43.0,27,17.0,20.0,6.0,16.0,28.0,57.1,12.0,21.0,2.0,19.0,12,55.0,4.0,0.0
2198,Rafinha,br BRA,"DL,CC",Paris S-G,fr Ligue 1,28,1993,2.4,14.0,8,3.0,9.0,2.0,7.0,11.0,63.6,4.0,3.0,0.0,3.0,4,18.0,0.0,0.0
2199,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,29,1991,17.0,16.0,7,10.0,4.0,2.0,5.0,6.0,83.3,1.0,17.0,14.0,3.0,18,34.0,81.0,0.0
2200,Antonio Raimondo,it ITA,DL,Bologna,it Serie A,17,2004,0.8,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0
2201,Predrag Rajković,rs SRB,PO,Reims,fr Ligue 1,25,1995,38.0,2.0,2,2.0,0.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,1,3.0,21.0,1.0
2202,Jesuran Rak Sakyi,eng ENG,"DL,CC",Crystal Palace,eng Premier League,18,2002,0.9,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,1,1.0,0.0,0.0
2203,Ivan Rakitić,hr CRO,CC,Sevilla,es La Liga,33,1988,24.2,40.0,22,12.0,23.0,5.0,13.0,40.0,32.5,27.0,31.0,8.0,23.0,23,63.0,35.0,0.0
2204,Diant Ramaj,de GER,PO,Eint Frankfurt,de Bundesliga,19,2001,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0
2205,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,28,1993,2.7,4.0,2,2.0,2.0,0.0,2.0,3.0,66.7,1.0,4.0,1.0,3.0,3,7.0,9.0,0.0
2206,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,35,1985,13.0,10.0,9,6.0,4.0,0.0,7.0,8.0,87.5,1.0,17.0,9.0,8.0,16,26.0,43.0,0.0
2207,Sandro Ramírez,es ESP,DL,Getafe,es La Liga,26,1995,16.2,7.0,3,1.0,3.0,3.0,1.0,12.0,8.3,11.0,14.0,3.0,11.0,2,9.0,3.0,0.0
2208,Guilherme Ramos,pt POR,DF,Arminia,de Bundesliga,23,1997,10.1,25.0,15,17.0,8.0,0.0,12.0,19.0,63.2,7.0,21.0,8.0,13.0,27,52.0,52.0,0.0
2209,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,35,1986,8.9,12.0,5,6.0,6.0,0.0,8.0,15.0,53.3,7.0,4.0,2.0,2.0,8,20.0,27.0,0.0
2210,Aaron Ramsdale,eng ENG,PO,Arsenal,eng Premier League,23,1998,34.0,2.0,1,2.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,2.0,26.0,3.0
2211,Aaron Ramsey,wls WAL,CC,Juventus,it Serie A,30,1990,1.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0
2212,Jacob Ramsey,eng ENG,CC,Aston Villa,eng Premier League,20,2001,27.4,67.0,44,31.0,28.0,8.0,30.0,69.0,43.5,39.0,36.0,7.0,29.0,24,91.0,28.0,0.0
2213,Luca Ranieri,it ITA,DF,Salernitana,it Serie A,22,1999,23.4,38.0,21,23.0,11.0,4.0,19.0,33.0,57.6,14.0,18.0,8.0,10.0,22,60.0,67.0,0.0
2214,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,33,1988,3.8,8.0,4,5.0,1.0,2.0,1.0,3.0,33.3,2.0,4.0,3.0,1.0,4,12.0,16.0,0.0
2215,Raphinha,br BRA,"DL,CC",Leeds United,eng Premier League,24,1996,32.4,51.0,29,25.0,14.0,12.0,22.0,71.0,31.0,49.0,43.0,0.0,43.0,29,80.0,28.0,1.0
2216,Tobias Raschl,de GER,CC,Greuther Fürth,de Bundesliga,21,2000,6.6,12.0,9,4.0,8.0,0.0,5.0,7.0,71.4,2.0,10.0,1.0,9.0,3,15.0,1.0,0.0
2217,Elba Rashani,xk KVX,"DL,CC",Clermont Foot,fr Ligue 1,28,1993,19.5,40.0,21,15.0,21.0,4.0,17.0,55.0,30.9,38.0,34.0,3.0,31.0,11,51.0,20.0,0.0
2218,Marcus Rashford,eng ENG,"DL,CC",Manchester Utd,eng Premier League,23,1997,13.7,6.0,5,1.0,4.0,1.0,2.0,13.0,15.4,11.0,10.0,1.0,9.0,5,11.0,5.0,1.0
2219,Milot Rashica,xk KVX,"DL,CC",Norwich City,eng Premier League,25,1996,24.8,31.0,19,12.0,12.0,7.0,11.0,30.0,36.7,19.0,22.0,3.0,19.0,15,46.0,23.0,0.0
2220,Giacomo Raspadori,it ITA,"CC,DL",Sassuolo,it Serie A,21,2000,30.4,29.0,18,5.0,15.0,9.0,11.0,38.0,28.9,27.0,29.0,3.0,26.0,9,38.0,11.0,0.0
2221,Raúl,es ESP,"DL,DF",Betis,es La Liga,20,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2222,David Raum,de GER,"DF,DL",Hoffenheim,de Bundesliga,23,1998,30.6,52.0,29,30.0,10.0,12.0,30.0,64.0,46.9,34.0,38.0,5.0,33.0,27,79.0,39.0,1.0
2223,Nicola Ravaglia,it ITA,PO,Sampdoria,it Serie A,32,1988,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2224,David Raya,es ESP,PO,Brentford,eng Premier League,25,1995,24.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,10.0,1.0
2225,Ante Rebić,hr CRO,DL,Milan,it Serie A,27,1993,9.9,14.0,8,3.0,6.0,5.0,7.0,20.0,35.0,13.0,14.0,0.0,14.0,3,17.0,3.0,1.0
2226,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,26,1995,19.7,31.0,19,21.0,3.0,7.0,20.0,30.0,66.7,10.0,20.0,7.0,13.0,32,63.0,47.0,2.0
2227,Lluís Recasens,es ESP,DF,Espanyol,es La Liga,19,2002,0.5,2.0,0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2,4.0,2.0,0.0
2228,Nathan Redmond,eng ENG,"CC,DL",Southampton,eng Premier League,27,1994,20.4,22.0,14,9.0,9.0,4.0,7.0,30.0,23.3,23.0,21.0,2.0,19.0,8,30.0,16.0,0.0
2229,Sergio Reguilón,es ESP,"DF,CC",Tottenham,eng Premier League,24,1996,21.3,40.0,24,15.0,18.0,7.0,22.0,43.0,51.2,21.0,20.0,8.0,12.0,31,71.0,45.0,1.0
2230,Manolo Reina,es ESP,PO,Mallorca,es La Liga,36,1985,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0
2231,Pepe Reina,es ESP,PO,Lazio,it Serie A,38,1982,15.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0
2232,Jeff Reine-Adélaïde,fr FRA,"CC,DF",Lyon,fr Ligue 1,23,1998,2.2,5.0,3,4.0,1.0,0.0,4.0,5.0,80.0,1.0,2.0,0.0,2.0,0,5.0,0.0,1.0
2233,Reinier,br BRA,"DL,CC",Dortmund,de Bundesliga,19,2002,1.8,5.0,3,4.0,0.0,1.0,1.0,1.0,100.0,0.0,3.0,0.0,3.0,0,5.0,0.0,0.0
2234,Karim Rekik,nl NED,DF,Sevilla,es La Liga,26,1994,12.2,11.0,8,4.0,6.0,1.0,2.0,9.0,22.2,7.0,11.0,6.0,5.0,9,20.0,19.0,0.0
2235,Álex Remiro,es ESP,PO,Real Sociedad,es La Liga,26,1995,35.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,24.0,2.0
2236,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,22,1998,0.6,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2,2.0,3.0,0.0
2237,Panagiotis Retsos,gr GRE,"DF,DL",Leverkusen,de Bundesliga,22,1998,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0
2238,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,32,1989,27.8,45.0,30,13.0,21.0,11.0,16.0,42.0,38.1,26.0,23.0,6.0,17.0,12,57.0,41.0,1.0
2239,Elvis Rexhbeçaj,de GER,CC,Bochum,de Bundesliga,23,1997,28.2,41.0,20,17.0,19.0,5.0,19.0,40.0,47.5,21.0,41.0,6.0,35.0,27,68.0,15.0,0.0
2240,Gio Reyna,us USA,CC,Dortmund,de Bundesliga,18,2002,4.9,7.0,4,2.0,4.0,1.0,3.0,9.0,33.3,6.0,6.0,0.0,6.0,1,8.0,3.0,0.0
2241,Bryan Reynolds,us USA,DF,Roma,it Serie A,20,2001,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0
2242,Nico Ribaudo,es ESP,"CC,DL",Espanyol,es La Liga,20,2001,12.4,15.0,6,9.0,5.0,1.0,11.0,34.0,32.4,23.0,14.0,2.0,12.0,7,22.0,3.0,0.0
2243,Tiago Ribeiro,pt POR,DL,Monaco,fr Ligue 1,19,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2244,Franck Ribéry,fr FRA,"CC,DL",Salernitana,it Serie A,38,1983,15.8,17.0,10,6.0,6.0,5.0,8.0,13.0,61.5,5.0,12.0,0.0,12.0,3,20.0,1.0,0.0
2245,Samuele Ricci,it ITA,CC,Torino,it Serie A,19,2001,8.0,8.0,4,4.0,2.0,2.0,2.0,5.0,40.0,3.0,7.0,1.0,6.0,14,22.0,9.0,0.0
2246,Samuele Ricci,it ITA,CC,Empoli,it Serie A,19,2001,17.0,33.0,19,17.0,13.0,3.0,20.0,34.0,58.8,14.0,24.0,5.0,19.0,31,64.0,18.0,0.0
2247,Declan Rice,eng ENG,CC,West Ham,eng Premier League,22,1999,35.3,80.0,42,45.0,32.0,3.0,38.0,71.0,53.5,33.0,45.0,21.0,24.0,63,143.0,52.0,1.0
2248,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,21,2000,14.5,26.0,15,10.0,15.0,1.0,11.0,18.0,61.1,7.0,21.0,9.0,12.0,22,48.0,50.0,1.0
2249,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,21,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
2250,Omar Richards,eng ENG,DF,Bayern Munich,de Bundesliga,23,1998,4.9,19.0,12,11.0,5.0,3.0,11.0,16.0,68.8,5.0,7.0,1.0,6.0,4,23.0,7.0,0.0
2251,Taylor Richards,eng ENG,CC,Brighton,eng Premier League,20,2000,0.3,1.0,0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0
2252,Richarlison,br BRA,DL,Everton,eng Premier League,24,1997,28.0,40.0,23,18.0,15.0,7.0,15.0,31.0,48.4,16.0,42.0,4.0,38.0,12,52.0,34.0,0.0
2253,Marco Richter,de GER,"DL,CC",Hertha BSC,de Bundesliga,23,1997,18.9,30.0,16,14.0,10.0,6.0,13.0,36.0,36.1,23.0,30.0,4.0,26.0,16,46.0,24.0,0.0
2254,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,28,1993,18.3,41.0,20,19.0,17.0,5.0,22.0,45.0,48.9,23.0,29.0,4.0,25.0,30,71.0,54.0,0.0
2255,Sergio Rico,es ESP,PO,Mallorca,es La Liga,27,1993,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,5.0,2.0
2256,Sergio Rico,es ESP,PO,Paris S-G,fr Ligue 1,27,1993,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
2257,Jaïro Riedewald,nl NED,CC,Crystal Palace,eng Premier League,24,1996,1.3,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1,2.0,2.0,0.0
2258,Manuel Riemann,de GER,PO,Bochum,de Bundesliga,32,1988,31.0,1.0,0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,1,2.0,12.0,3.0
2259,Tomás Rincón,ve VEN,CC,Torino,it Serie A,33,1988,1.8,2.0,2,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,2,4.0,4.0,0.0
2260,Tomás Rincón,ve VEN,CC,Sampdoria,it Serie A,33,1988,13.0,22.0,13,9.0,10.0,3.0,13.0,34.0,38.2,21.0,15.0,2.0,13.0,18,40.0,11.0,0.0
2261,Luis Rioja,es ESP,"CC,DL",Alavés,es La Liga,27,1993,34.6,28.0,15,11.0,10.0,7.0,14.0,58.0,24.1,44.0,22.0,1.0,21.0,25,53.0,20.0,0.0
2262,Renaud Ripart,fr FRA,"CC,DL",Troyes,fr Ligue 1,28,1993,21.0,38.0,21,18.0,15.0,5.0,18.0,50.0,36.0,32.0,21.0,1.0,20.0,19,57.0,21.0,1.0
2263,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,25,1995,20.0,44.0,32,26.0,16.0,2.0,25.0,43.0,58.1,18.0,16.0,6.0,10.0,17,61.0,48.0,0.0
2264,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,1989,14.9,22.0,15,10.0,10.0,2.0,10.0,27.0,37.0,17.0,10.0,2.0,8.0,13,35.0,26.0,0.0
2265,Maxence Rivera,fr FRA,DL,Saint-Étienne,fr Ligue 1,19,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2266,Rober,es ESP,DF,Levante,es La Liga,26,1995,22.3,36.0,20,27.0,7.0,2.0,23.0,39.0,59.0,16.0,25.0,15.0,10.0,30,66.0,90.0,1.0
2267,Sergi Roberto,es ESP,"CC,DF",Barcelona,es La Liga,29,1992,4.4,5.0,1,2.0,3.0,0.0,3.0,5.0,60.0,2.0,2.0,0.0,2.0,4,9.0,6.0,0.0
2268,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,1995,18.8,20.0,13,10.0,7.0,3.0,10.0,15.0,66.7,5.0,25.0,5.0,20.0,22,42.0,62.0,1.0
2269,Patrick Roberts,eng ENG,CC,Troyes,fr Ligue 1,24,1997,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2270,Tyler Roberts,wls WAL,"CC,DL",Leeds United,eng Premier League,22,1999,11.0,16.0,7,6.0,7.0,3.0,9.0,16.0,56.3,7.0,11.0,1.0,10.0,5,21.0,11.0,0.0
2271,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,1994,28.2,36.0,21,16.0,15.0,5.0,20.0,35.0,57.1,15.0,24.0,3.0,21.0,23,59.0,61.0,0.0
2272,Marc Roca,es ESP,CC,Bayern Munich,de Bundesliga,24,1996,4.2,9.0,7,2.0,4.0,3.0,2.0,8.0,25.0,6.0,6.0,0.0,6.0,6,15.0,4.0,0.0
2273,Rubén Rochina,es ESP,"CC,DL",Granada,es La Liga,30,1991,8.3,21.0,13,7.0,8.0,6.0,8.0,28.0,28.6,20.0,11.0,1.0,10.0,6,27.0,5.0,1.0
2274,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,1994,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0
2275,Enzo Roco,cl CHI,DF,Elche,es La Liga,28,1992,28.4,36.0,20,24.0,11.0,1.0,15.0,24.0,62.5,9.0,38.0,27.0,11.0,28,64.0,110.0,3.0
2276,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,1995,21.7,39.0,26,23.0,12.0,4.0,18.0,33.0,54.5,15.0,26.0,16.0,10.0,38,77.0,103.0,2.0
2277,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,30,1990,8.4,15.0,7,5.0,8.0,2.0,5.0,17.0,29.4,12.0,11.0,1.0,10.0,13,28.0,8.0,0.0
2278,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,23,1997,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,1.0,0,0.0,7.0,0.0
2279,Rodri,es ESP,CC,Manchester City,eng Premier League,25,1996,32.0,72.0,43,24.0,38.0,10.0,32.0,59.0,54.2,27.0,28.0,5.0,23.0,28,100.0,45.0,0.0
2280,Rodri,es ESP,DL,Betis,es La Liga,21,2000,9.8,10.0,7,4.0,5.0,1.0,5.0,22.0,22.7,17.0,11.0,0.0,11.0,3,13.0,4.0,0.0
2281,Rodrigo,es ESP,"CC,DL",Leeds United,eng Premier League,30,1991,25.2,20.0,9,7.0,6.0,7.0,4.0,32.0,12.5,28.0,12.0,0.0,12.0,11,31.0,27.0,1.0
2282,Gerson Rodrigues,lu LUX,"DL,CC",Troyes,fr Ligue 1,26,1995,9.4,12.0,9,2.0,6.0,4.0,1.0,17.0,5.9,16.0,8.0,1.0,7.0,0,12.0,2.0,0.0
2283,Kévin Rodrigues,pt POR,"DF,DL",Rayo Vallecano,es La Liga,27,1994,4.8,15.0,11,8.0,7.0,0.0,6.0,10.0,60.0,4.0,10.0,1.0,9.0,7,22.0,6.0,0.0
2284,Ángel Rodríguez,es ESP,"DL,CC",Mallorca,es La Liga,34,1987,17.2,15.0,9,6.0,7.0,2.0,4.0,21.0,19.0,17.0,15.0,1.0,14.0,3,18.0,13.0,0.0
2285,Óscar Rodríguez Arnaiz,es ESP,"CC,DL",Getafe,es La Liga,23,1998,10.5,16.0,11,6.0,8.0,2.0,4.0,12.0,33.3,8.0,7.0,1.0,6.0,11,27.0,6.0,0.0
2286,Óscar Rodríguez Arnaiz,es ESP,"DL,CC",Sevilla,es La Liga,23,1998,4.6,4.0,3,1.0,3.0,0.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,5,9.0,7.0,1.0
2287,Dani Rodríguez,es ESP,"CC,DL",Mallorca,es La Liga,33,1988,31.5,53.0,31,20.0,24.0,9.0,15.0,46.0,32.6,31.0,28.0,3.0,25.0,20,73.0,27.0,0.0
2288,Guido Rodríguez,ar ARG,CC,Betis,es La Liga,27,1994,28.1,97.0,53,46.0,45.0,6.0,54.0,98.0,55.1,44.0,55.0,12.0,43.0,31,128.0,56.0,0.0
2289,Jay Rodriguez,eng ENG,DL,Burnley,eng Premier League,32,1989,15.4,20.0,12,8.0,8.0,4.0,4.0,14.0,28.6,10.0,19.0,1.0,18.0,4,24.0,12.0,0.0
2290,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,1992,27.5,36.0,21,11.0,23.0,2.0,18.0,33.0,54.5,15.0,22.0,8.0,14.0,41,77.0,48.0,1.0
2291,Rodrygo,br BRA,DL,Real Madrid,es La Liga,20,2001,16.9,18.0,14,7.0,4.0,7.0,3.0,18.0,16.7,15.0,21.0,0.0,21.0,11,29.0,3.0,0.0
2292,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,1999,13.8,23.0,12,19.0,2.0,2.0,14.0,32.0,43.8,18.0,14.0,5.0,9.0,16,39.0,29.0,0.0
