RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
159,Daniel Bachmann,at AUT,PO,Watford,eng Premier League,27,1994,12.0,0,0,0,1,1,0,0,1,0,0.0,1.0,0,10.0,2.0,0.0,100.0
160,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21,2000,10.9,3,1,1,6,1,0,2,12,5,0.0,0.0,0,61.0,25.0,18.0,58.1
161,Milan Badelj,hr CRO,CC,Genoa,it Serie A,32,1989,31.6,4,0,0,39,19,0,10,85,37,1.0,0.0,0,258.0,34.0,28.0,54.8
162,Édgar Badía,es ESP,PO,Elche,es La Liga,29,1992,24.0,2,0,0,0,1,0,0,0,0,0.0,0.0,0,44.0,8.0,3.0,72.7
163,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20,2001,20.4,4,0,0,24,9,2,1,28,19,0.0,1.0,0,150.0,57.0,17.0,77.0
164,Youssouph Badji,sn SEN,"DL,CC",Brest,fr Ligue 1,19,2001,1.5,0,0,0,4,0,1,1,0,0,0.0,0.0,0,2.0,7.0,6.0,53.8
165,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21,2000,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,
166,Nicola Bagnolini,it ITA,PO,Bologna,it Serie A,17,2004,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
167,Issa Bah,lu LUX,DL,Venezia,it Serie A,19,2002,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0
168,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,29,1992,12.2,0,0,0,23,14,4,10,3,8,0.0,0.0,0,22.0,24.0,38.0,38.7
169,Leon Bailey,jm JAM,"DL,CC",Aston Villa,eng Premier League,23,1997,8.5,3,0,0,12,11,4,33,1,11,0.0,0.0,0,38.0,10.0,16.0,38.5
170,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,2.4,1,0,0,2,0,0,0,3,4,0.0,0.0,1,10.0,6.0,2.0,75.0
171,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2.0,0,0,0,4,2,0,0,3,3,0.0,0.0,0,11.0,4.0,2.0,66.7
172,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,19,2001,5.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10.0,3.0,1.0,75.0
173,Nedim Bajrami,al ALB,"CC,DL",Empoli,it Serie A,22,1999,22.8,3,0,0,16,14,7,156,3,14,0.0,0.0,0,91.0,0.0,14.0,0.0
174,Cédric Bakambu,cd COD,DL,Marseille,fr Ligue 1,30,1991,4.0,1,0,0,6,2,5,3,0,0,0.0,0.0,0,5.0,7.0,11.0,38.9
175,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,0,0,0,7,5,0,0,12,9,0.0,0.0,0,25.0,4.0,4.0,50.0
176,Tiemoué Bakayoko,fr FRA,CC,Milan,it Serie A,26,1994,5.6,3,0,0,12,10,0,1,9,13,0.0,1.0,0,33.0,16.0,8.0,66.7
177,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,2000,20.2,6,0,0,15,19,0,37,23,22,0.0,1.0,0,147.0,13.0,13.0,50.0
178,Ridle Baku,de GER,"DF,DL",Wolfsburg,de Bundesliga,23,1998,27.2,4,0,0,28,37,9,73,21,37,0.0,0.0,0,166.0,28.0,35.0,44.4
179,Dilane Bakwa,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,18,2002,0.5,0,0,0,2,1,0,0,0,1,0.0,0.0,0,2.0,3.0,1.0,75.0
180,Tommaso Baldanzi,it ITA,DL,Empoli,it Serie A,18,2003,0.2,0,0,0,0,0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,
181,Alejandro Balde,es ESP,"DF,DL",Barcelona,es La Liga,17,2003,2.1,0,0,0,4,4,0,6,1,1,0.0,0.0,0,13.0,0.0,2.0,0.0
182,Ibrahima Baldé,fr FRA,"DL,CC",Lens,fr Ligue 1,18,2003,0.6,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0.0,2.0,1.0,66.7
183,Keita Baldé,sn SEN,DL,Cagliari,it Serie A,26,1995,13.7,2,0,0,27,30,9,8,4,4,1.0,1.0,0,33.0,20.0,46.0,30.3
184,Gareth Bale,wls WAL,DL,Real Madrid,es La Liga,32,1989,3.1,2,0,0,3,0,1,3,2,1,0.0,0.0,0,4.0,7.0,5.0,58.3
185,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,22.5,2,0,0,21,12,1,51,21,24,0.0,0.0,0,125.0,33.0,18.0,64.7
186,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22,1999,10.6,4,1,0,10,5,0,0,19,6,0.0,0.0,0,78.0,17.0,13.0,56.7
187,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35.0,10,1,0,42,57,4,111,39,22,0.0,3.0,0,166.0,23.0,33.0,41.1
188,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,5.0,2,0,0,12,10,1,18,3,14,0.0,1.0,0,35.0,5.0,9.0,35.7
189,Folarin Balogun,us USA,DL,Arsenal,eng Premier League,20,2001,0.8,0,0,0,0,1,1,0,0,1,0.0,0.0,0,2.0,1.0,3.0,25.0
190,Abdoulaye Bamba,ci CIV,"DF,DL",Angers,fr Ligue 1,31,1990,5.1,1,0,0,5,6,0,10,9,5,0.0,0.0,1,19.0,6.0,5.0,54.5
191,Jonathan Bamba,ci CIV,"CC,DL",Lille,fr Ligue 1,25,1996,27.0,3,0,0,11,56,14,115,21,12,0.0,0.0,0,169.0,16.0,19.0,45.7
192,Patrick Bamford,eng ENG,DL,Leeds United,eng Premier League,27,1993,6.2,2,0,0,5,5,5,3,2,0,0.0,0.0,0,12.0,5.0,14.0,26.3
193,Filippo Bandinelli,it ITA,CC,Empoli,it Serie A,26,1995,21.7,10,0,0,53,18,5,68,10,20,0.0,1.0,0,117.0,12.0,31.0,27.9
194,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,13.5,1,0,0,14,19,0,1,20,13,0.0,0.0,0,70.0,42.0,27.0,60.9
195,Simon Banza,,DL,Lens,fr Ligue 1,24,1996,1.4,0,0,0,3,7,0,1,1,1,0.0,0.0,0,5.0,6.0,5.0,54.5
196,Shandon Baptiste,gd GRN,CC,Brentford,eng Premier League,23,1998,10.1,2,1,1,6,11,1,8,11,4,0.0,0.0,0,62.0,7.0,18.0,28.0
197,Antonín Barák,cz CZE,"CC,DL",Hellas Verona,it Serie A,26,1994,26.0,4,0,0,27,17,3,13,6,8,1.0,0.0,0,156.0,41.0,68.0,37.6
198,Barbero,es ESP,"DL,CC",Osasuna,es La Liga,22,1998,0.2,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0.0,2.0,2.0,50.0
199,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,2.0,4.0,5.0,44.4
200,Barcia,es ESP,DF,Granada,es La Liga,20,2000,0.8,0,0,0,0,0,0,0,1,0,0.0,0.0,0,6.0,1.0,1.0,50.0
201,Bradley Barcola,fr FRA,"DL,CC",Lyon,fr Ligue 1,18,2002,2.9,0,0,0,5,0,1,4,2,4,0.0,0.0,0,16.0,5.0,5.0,50.0
202,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,28.8,3,0,0,21,30,1,87,51,37,0.0,0.0,0,226.0,41.0,31.0,56.9
203,Enis Bardhi,mk MKD,"CC,DL",Levante,es La Liga,26,1995,18.9,3,0,0,33,44,4,87,10,12,0.0,1.0,0,95.0,6.0,8.0,42.9
204,Francesco Bardi,it ITA,PO,Bologna,it Serie A,29,1992,2.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0
205,Keidi Bare,al ALB,CC,Espanyol,es La Liga,23,1997,16.5,9,0,0,25,29,0,7,15,17,1.0,0.0,0,90.0,13.0,30.0,30.2
206,Nicolò Barella,it ITA,CC,Inter,it Serie A,24,1997,32.4,9,0,0,30,52,4,66,21,42,1.0,0.0,0,190.0,22.0,24.0,47.8
207,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,24,1997,9.6,2,0,0,17,23,0,55,9,11,0.0,0.0,0,65.0,9.0,11.0,45.0
208,Ross Barkley,eng ENG,"CC,DL",Chelsea,eng Premier League,27,1993,2.0,0,0,0,2,4,0,7,1,0,0.0,0.0,0,17.0,6.0,2.0,75.0
209,Aymen Barkok,ma MAR,"CC,DF",Eint Frankfurt,de Bundesliga,23,1998,1.8,0,0,0,4,1,0,2,5,2,0.0,0.0,0,11.0,6.0,3.0,66.7
210,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,31,1989,9.0,4,0,0,21,12,9,2,2,2,0.0,1.0,0,34.0,49.0,65.0,43.0
211,Harvey Barnes,eng ENG,"DL,CC",Leicester City,eng Premier League,23,1997,23.3,2,0,0,19,20,10,45,5,16,0.0,0.0,0,93.0,24.0,41.0,36.9
212,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,5,0,0,19,17,0,33,17,14,0.0,2.0,0,54.0,8.0,2.0,80.0
213,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,21,2000,19.9,3,0,0,41,27,0,8,32,32,2.0,0.0,0,109.0,25.0,27.0,48.1
214,Ander Barrenetxea,es ESP,"DL,CC",Real Sociedad,es La Liga,19,2001,6.1,0,0,0,10,16,1,8,2,10,0.0,0.0,0,39.0,4.0,4.0,50.0
215,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,26,1994,18.1,1,0,0,12,6,1,54,28,12,0.0,0.0,1,99.0,18.0,26.0,40.9
216,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,22,1998,23.7,0,0,0,10,25,6,112,6,4,0.0,0.0,0,93.0,15.0,48.0,23.8
217,Abdourahmane Barry,gn GUI,DF,Greuther Fürth,de Bundesliga,21,2000,2.3,2,0,0,9,3,0,7,4,4,0.0,0.0,0,18.0,4.0,1.0,80.0
218,Marc Bartra,es ESP,DF,Betis,es La Liga,30,1991,22.1,5,0,0,21,16,0,0,33,14,0.0,0.0,0,99.0,59.0,36.0,62.1
219,Daniele Baselli,it ITA,"CC,DL",Torino,it Serie A,29,1992,1.7,0,0,0,3,4,1,5,1,3,0.0,0.0,0,11.0,2.0,6.0,25.0
220,Daniele Baselli,it ITA,CC,Cagliari,it Serie A,29,1992,3.2,1,0,0,2,3,0,17,2,5,0.0,0.0,0,24.0,2.0,3.0,40.0
221,Toma Bašić,hr CRO,CC,Lazio,it Serie A,24,1996,10.9,3,0,0,13,6,0,15,4,8,0.0,0.0,0,41.0,8.0,10.0,44.4
222,Toma Bašić,hr CRO,CC,Bordeaux,fr Ligue 1,24,1996,2.3,0,0,0,6,2,0,18,2,2,0.0,0.0,0,4.0,0.0,1.0,0.0
223,Amine Bassi,fr FRA,"CC,DL",Metz,fr Ligue 1,23,1997,2.0,0,0,0,4,4,0,16,0,3,0.0,0.0,0,12.0,1.0,4.0,20.0
224,Álvaro Bastida,es ESP,CC,Cádiz,es La Liga,17,2004,2.2,1,0,0,1,0,0,0,3,4,0.0,0.0,0,12.0,1.0,8.0,11.1
225,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,25.7,4,0,0,30,28,0,29,35,25,0.0,1.0,0,152.0,43.0,26.0,62.3
226,Simone Bastoni,it ITA,"CC,DF",Spezia,it Serie A,24,1996,25.4,5,1,0,30,35,1,113,30,34,0.0,0.0,0,185.0,25.0,13.0,65.8
227,Lewis Bate,eng ENG,CC,Leeds United,eng Premier League,18,2002,1.6,0,0,0,3,1,0,0,1,0,0.0,0.0,0,8.0,0.0,2.0,0.0
228,Rodrigo Battaglia,ar ARG,CC,Mallorca,es La Liga,30,1991,13.1,4,0,0,28,18,0,1,10,16,0.0,1.0,0,82.0,32.0,24.0,57.1
229,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,18.8,5,0,0,26,10,1,1,29,15,0.0,1.0,1,90.0,49.0,36.0,57.6
230,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,31,1990,33.0,1,0,0,0,3,0,0,0,0,0.0,0.0,0,86.0,9.0,0.0,100.0
231,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,24.1,5,0,0,24,13,0,10,37,28,0.0,0.0,2,127.0,53.0,43.0,55.2
232,Julian Baumgartlinger,at AUT,"CC,DL",Leverkusen,de Bundesliga,33,1988,1.0,1,0,0,2,0,0,1,2,1,0.0,0.0,0,8.0,1.0,1.0,50.0
233,Christoph Baumgartner,at AUT,"CC,DL",Hoffenheim,de Bundesliga,21,1999,21.0,5,0,0,37,32,1,35,8,15,0.0,0.0,0,103.0,37.0,49.0,43.0
234,Jon Bautista,es ESP,CC,Real Sociedad,es La Liga,26,1995,0.5,0,0,0,1,2,1,0,1,0,0.0,0.0,0,3.0,1.0,0.0,100.0
235,Paul Baysse,fr FRA,"CC,DF",Bordeaux,fr Ligue 1,33,1988,0.1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,
236,Noah Joel Sarenren Bazee,ng NGA,"CC,DL",Augsburg,de Bundesliga,24,1996,2.7,1,0,0,6,3,0,10,1,2,0.0,0.0,0,12.0,8.0,14.0,36.4
237,Bebé,cv CPV,DL,Rayo Vallecano,es La Liga,31,1990,9.6,2,0,0,12,16,6,87,3,5,1.0,0.0,0,47.0,8.0,14.0,36.4
238,Ihlas Bebou,tg TOG,"DL,DF",Hoffenheim,de Bundesliga,27,1994,23.2,0,0,0,26,21,11,49,12,14,0.0,0.0,0,78.0,37.0,77.0,32.5
239,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,34.8,10,0,0,57,45,4,17,42,46,0.0,1.0,0,193.0,63.0,32.0,66.3
240,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,9.3,3,0,0,8,4,0,10,6,7,0.0,1.0,0,41.0,9.0,4.0,69.2
241,Sheraldo Becker,sr SUR,"DL,CC",Union Berlin,de Bundesliga,26,1995,19.5,4,0,0,26,25,10,123,2,6,0.0,0.0,0,96.0,11.0,39.0,22.0
242,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,29.2,10,0,0,30,15,1,1,72,15,0.0,1.0,1,177.0,91.0,38.0,70.5
243,Donny van de Beek,nl NED,CC,Manchester Utd,eng Premier League,24,1997,0.8,0,0,0,2,2,0,0,2,4,0.0,0.0,0,7.0,1.0,2.0,33.3
244,Donny van de Beek,nl NED,CC,Everton,eng Premier League,24,1997,5.4,1,0,0,7,1,0,6,6,7,0.0,0.0,0,35.0,7.0,5.0,58.3
245,Asmir Begović,ba BIH,PO,Everton,eng Premier League,34,1987,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,5.0,0.0,100.0
246,Valon Behrami,ch SUI,"CC,DL",Genoa,it Serie A,36,1985,3.5,3,0,0,8,5,0,2,1,1,0.0,0.0,0,13.0,0.0,7.0,0.0
247,Kevin Behrens,de GER,DL,Union Berlin,de Bundesliga,30,1991,5.5,1,0,0,15,5,1,2,3,2,1.0,0.0,0,25.0,45.0,40.0,52.9
248,Youcef Belaïli,dz ALG,"CC,DL",Brest,fr Ligue 1,29,1992,9.2,2,0,0,12,19,2,50,7,1,0.0,1.0,0,49.0,5.0,7.0,41.7
249,Vid Belec,si SVN,PO,Salernitana,it Serie A,31,1990,21.5,1,0,0,1,1,0,0,0,0,0.0,1.0,0,14.0,1.0,0.0,100.0
250,Ishak Belfodil,dz ALG,DL,Hertha BSC,de Bundesliga,29,1992,18.2,1,0,0,19,11,27,12,5,6,1.0,0.0,0,43.0,38.0,43.0,46.9
251,Haris Belkebla,dz ALG,CC,Brest,fr Ligue 1,27,1994,25.7,2,0,0,27,39,0,11,48,23,0.0,0.0,0,171.0,21.0,17.0,55.3
252,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,31.8,9,0,0,52,7,6,16,41,23,0.0,1.0,1,205.0,107.0,58.0,64.8
253,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,19.6,5,0,0,26,27,3,2,42,20,0.0,0.0,2,126.0,35.0,17.0,67.3
254,Raoul Bellanova,it ITA,"DF,DL",Cagliari,it Serie A,21,2000,27.7,3,0,0,10,35,2,96,21,15,0.0,1.0,0,123.0,15.0,26.0,36.6
255,Karim Bellarabi,de GER,"DL,CC",Leverkusen,de Bundesliga,31,1990,7.6,2,0,0,20,7,1,25,9,4,2.0,0.0,0,38.0,0.0,1.0,0.0
256,Jean-Ricner Bellegarde,fr FRA,CC,Strasbourg,fr Ligue 1,23,1998,25.9,5,0,0,36,68,0,54,27,32,0.0,0.0,0,177.0,18.0,19.0,48.6
257,Héctor Bellerín,es ESP,DF,Betis,es La Liga,26,1995,22.0,2,1,0,23,14,2,42,23,32,0.0,0.0,1,95.0,27.0,19.0,58.7
258,Jude Bellingham,eng ENG,CC,Dortmund,de Bundesliga,18,2003,31.0,9,0,0,39,91,5,14,42,34,0.0,0.0,0,178.0,28.0,42.0,40.0
259,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,4.8,0,0,0,4,6,1,11,6,7,0.0,0.0,1,26.0,0.0,8.0,0.0
260,Jeanöel Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,2005,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
261,Andrea Belotti,it ITA,DL,Torino,it Serie A,27,1993,15.2,1,0,0,26,51,16,13,2,3,1.0,0.0,0,41.0,55.0,77.0,41.7
262,Fran Beltrán,es ESP,CC,Celta Vigo,es La Liga,22,1999,28.9,4,0,0,17,25,0,17,32,41,0.0,0.0,0,207.0,16.0,40.0,28.6
263,Hatem Ben Arfa,fr FRA,"DL,CC",Lille,fr Ligue 1,34,1987,3.5,1,0,0,7,4,2,7,0,2,0.0,0.0,0,13.0,0.0,5.0,0.0
264,Salim Ben Seghir,fr FRA,CC,Marseille,fr Ligue 1,18,2003,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
265,Wissam Ben Yedder,fr FRA,DL,Monaco,fr Ligue 1,30,1990,28.1,3,0,0,19,22,24,14,0,8,1.0,0.0,0,74.0,21.0,46.0,31.3
266,Marco Benassi,it ITA,"DF,CC",Fiorentina,it Serie A,26,1994,1.8,1,0,0,4,0,0,4,3,0,0.0,0.0,0,9.0,3.0,5.0,37.5
267,Marco Benassi,it ITA,CC,Empoli,it Serie A,26,1994,4.2,1,0,0,5,5,0,13,3,3,0.0,0.0,0,14.0,7.0,14.0,33.3
268,Darío Benedetto,ar ARG,"DL,CC",Elche,es La Liga,31,1990,6.6,1,0,0,3,6,3,6,1,1,0.0,0.0,0,12.0,10.0,14.0,41.7
269,Darío Benedetto,ar ARG,"DL,CC",Marseille,fr Ligue 1,31,1990,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,2.0,0.0,100.0
270,László Bénes,sk SVK,CC,M'Gladbach,de Bundesliga,23,1997,2.7,0,0,0,1,9,0,15,2,3,0.0,0.0,0,17.0,5.0,1.0,83.3
271,Walter Benítez,ar ARG,PO,Nice,fr Ligue 1,28,1993,37.0,2,0,0,0,6,0,0,0,0,0.0,0.0,0,43.0,12.0,0.0,100.0
272,Iker Benito,es ESP,"DL,CC",Osasuna,es La Liga,18,2002,1.3,1,0,0,1,3,0,4,0,1,0.0,0.0,0,4.0,1.0,1.0,50.0
273,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,1992,0.7,0,0,0,1,0,0,0,1,0,0.0,0.0,0,6.0,0.0,0.0,
274,Pedro Benito,es ESP,DL,Cádiz,es La Liga,21,2000,0.3,0,0,0,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,4.0,0.0
275,Filip Benković,hr CRO,"DF,DL",Udinese,it Serie A,24,1997,0.1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,2.0,1.0,66.7
276,Ismaël Bennacer,dz ALG,CC,Milan,it Serie A,23,1997,16.9,7,0,0,25,44,0,24,25,30,0.0,0.0,0,153.0,15.0,18.0,45.5
277,Keanan Bennetts,eng ENG,"DL,DF",M'Gladbach,de Bundesliga,22,1999,0.6,1,0,0,2,0,0,2,0,0,0.0,0.0,0,4.0,2.0,0.0,100.0
278,Saïd Benrahma,dz ALG,"DL,CC",West Ham,eng Premier League,25,1995,24.1,0,0,0,9,15,9,74,9,17,0.0,0.0,0,128.0,10.0,19.0,34.5
279,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,26,1995,22.4,6,0,0,34,42,4,15,39,30,0.0,1.0,0,148.0,53.0,30.0,63.9
280,Nabil Bentaleb,dz ALG,CC,Angers,fr Ligue 1,26,1994,16.8,4,0,0,29,13,0,3,28,24,0.0,0.0,0,131.0,18.0,12.0,60.0
281,Rodrigo Bentancur,uy URU,CC,Tottenham,eng Premier League,24,1997,15.1,5,0,0,22,13,0,9,20,18,0.0,0.0,0,88.0,21.0,18.0,53.8
282,Rodrigo Bentancur,uy URU,CC,Juventus,it Serie A,24,1997,12.8,1,0,0,25,8,0,4,26,18,0.0,0.0,0,86.0,20.0,20.0,50.0
283,Christian Benteke,be BEL,DL,Crystal Palace,eng Premier League,30,1990,12.7,3,0,0,16,16,10,0,2,2,0.0,0.0,0,25.0,85.0,54.0,61.2
284,Karim Benzema,fr FRA,DL,Real Madrid,es La Liga,33,1987,28.8,0,0,0,13,9,31,10,4,9,0.0,0.0,0,44.0,18.0,30.0,37.5
285,Alessandro Berardi,it ITA,PO,Hellas Verona,it Serie A,30,1991,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0
286,Domenico Berardi,it ITA,DL,Sassuolo,it Serie A,26,1994,31.3,9,0,0,53,76,11,102,31,19,2.0,0.0,0,151.0,18.0,18.0,50.0
287,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,31,1990,11.3,3,0,0,7,19,0,33,13,11,0.0,0.0,0,81.0,21.0,8.0,72.4
288,Álex Berenguer,es ESP,CC,Athletic Club,es La Liga,26,1995,24.1,8,0,0,44,46,14,145,16,26,0.0,0.0,0,105.0,49.0,58.0,45.8
289,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,29,1992,32.7,12,0,0,34,37,0,60,42,38,0.0,0.0,0,191.0,45.0,20.0,69.2
290,Jóhann Berg Guðmundsson,is ISL,CC,Burnley,eng Premier League,30,1990,12.2,2,0,0,16,14,3,44,12,6,0.0,0.0,0,71.0,15.0,20.0,42.9
291,Patrick Berg,no NOR,CC,Lens,fr Ligue 1,23,1997,3.4,0,0,0,5,1,0,2,4,6,0.0,0.0,0,28.0,3.0,1.0,75.0
292,Mitchell van Bergen,nl NED,"DL,CC",Reims,fr Ligue 1,21,1999,10.9,1,0,0,8,4,10,49,4,5,0.0,0.0,0,49.0,3.0,17.0,15.0
293,Steven Bergwijn,nl NED,"DL,CC",Tottenham,eng Premier League,23,1997,6.3,1,0,0,9,9,1,8,1,2,0.0,0.0,0,22.0,4.0,5.0,44.4
294,Etrit Berisha,al ALB,PO,Torino,it Serie A,32,1989,10.0,1,0,0,1,3,0,0,0,0,0.0,1.0,0,18.0,0.0,0.0,
295,Valon Berisha,xk KVX,"CC,DL",Reims,fr Ligue 1,28,1993,5.1,2,1,1,13,2,2,27,4,7,0.0,0.0,0,24.0,4.0,3.0,57.1
296,Federico Bernardeschi,it ITA,"CC,DL",Juventus,it Serie A,27,1994,16.4,5,0,0,16,27,4,51,5,10,0.0,0.0,0,82.0,7.0,17.0,29.2
297,Paul Bernardoni,fr FRA,PO,Angers,fr Ligue 1,24,1997,13.0,0,0,0,0,2,0,0,0,2,0.0,0.0,0,9.0,7.0,1.0,87.5
298,Paul Bernardoni,fr FRA,PO,Saint-Étienne,fr Ligue 1,24,1997,19.0,0,0,0,0,3,0,0,0,0,0.0,0.0,0,29.0,3.0,1.0,75.0
299,Juan Bernat,es ESP,"DF,CC",Paris S-G,fr Ligue 1,28,1993,10.6,2,0,0,4,9,1,12,8,14,0.0,0.0,0,37.0,8.0,8.0,50.0
300,Dimitry Bertaud,fr FRA,PO,Montpellier,fr Ligue 1,23,1998,9.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,10.0,2.0,1.0,66.7
301,Jason Berthomier,fr FRA,CC,Clermont Foot,fr Ligue 1,31,1990,19.2,0,0,0,14,15,2,133,8,14,0.0,0.0,0,98.0,11.0,16.0,40.7
302,Nicolò Bertola,it ITA,"CC,DF",Spezia,it Serie A,18,2003,0.4,0,0,0,0,0,0,0,3,2,0.0,0.0,0,4.0,1.0,1.0,50.0
303,Ryan Bertrand,eng ENG,DF,Leicester City,eng Premier League,31,1989,3.7,1,0,0,3,1,0,12,1,5,0.0,0.0,0,11.0,1.0,8.0,11.1
304,Daniel Bessa,it ITA,CC,Hellas Verona,it Serie A,28,1993,8.5,5,1,1,21,12,2,17,5,2,0.0,0.0,0,84.0,8.0,7.0,53.3
305,Beto,gw GNB,DL,Udinese,it Serie A,23,1998,24.1,1,0,0,52,24,13,2,5,6,0.0,0.0,0,54.0,73.0,123.0,37.2
306,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,21,2000,15.4,5,0,0,16,21,0,8,15,27,0.0,1.0,0,92.0,27.0,20.0,57.4
307,Giulian Biancone,fr FRA,"DF,CC",Troyes,fr Ligue 1,21,2000,25.5,10,0,0,34,32,4,87,53,42,0.0,2.0,0,147.0,48.0,34.0,58.5
308,Bartosz Białek,pl POL,"DL,DF",Wolfsburg,de Bundesliga,19,2001,2.0,1,0,0,6,2,0,0,0,0,0.0,0.0,0,4.0,5.0,8.0,38.5
309,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,31,1990,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
310,Mads Bidstrup,dk DEN,CC,Brentford,eng Premier League,20,2001,0.5,0,0,0,1,0,0,0,1,0,0.0,0.0,0,3.0,0.0,0.0,
311,Pedro Bigas,es ESP,DF,Elche,es La Liga,30,1990,17.2,6,0,0,16,11,0,2,18,10,0.0,0.0,0,73.0,35.0,11.0,76.1
312,El Bilal Touré,ml MLI,DL,Reims,fr Ligue 1,19,2001,13.3,2,0,0,20,14,6,4,6,6,0.0,0.0,0,37.0,59.0,58.0,50.4
313,Jean-Claude Billong,cm CMR,DF,Clermont Foot,fr Ligue 1,27,1993,10.9,2,0,0,7,9,0,1,10,8,0.0,0.0,0,57.0,29.0,9.0,76.3
314,Luis Binks,eng ENG,DF,Bologna,it Serie A,19,2001,7.2,3,0,0,7,6,0,1,17,4,0.0,0.0,0,35.0,19.0,13.0,59.4
315,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,28,1992,35.0,5,1,1,28,38,7,278,19,24,0.0,0.0,1,173.0,4.0,16.0,20.0
316,Davide Biraschi,it ITA,DF,Genoa,it Serie A,27,1994,10.3,4,0,0,12,11,1,14,16,16,0.0,0.0,0,53.0,21.0,16.0,56.8
317,Tom Bischof,de GER,CC,Hoffenheim,de Bundesliga,16,2005,0.2,0,0,0,1,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,
