RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos
2547,Anton Stach,de GER,CC,Mainz 05,de Bundesliga,22,1998,20.7,955.0,902.0,49.0,22.0,3.0,4.0,53,1.0,26.0,15.0,10.0,0.0,671.0,4.0,28.0
2548,Kostas Stafylidis,gr GRE,"DF,CC",Bochum,de Bundesliga,27,1993,15.4,669.0,510.0,158.0,23.0,1.0,13.0,65,123.0,12.0,7.0,5.0,0.0,471.0,1.0,12.0
2549,Luca Stanga,it ITA,DF,Milan,it Serie A,19,2002,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2550,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,21,2000,7.2,587.0,522.0,65.0,4.0,0.0,4.0,10,60.0,1.0,0.0,1.0,0.0,508.0,0.0,10.0
2551,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,26,1995,22.6,1009.0,954.0,51.0,48.0,1.0,6.0,0,3.0,0.0,0.0,0.0,0.0,829.0,4.0,7.0
2552,Jason Steele,eng ENG,PO,Brighton,eng Premier League,30,1990,1.0,38.0,32.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
2553,Jed Steer,eng ENG,PO,Aston Villa,eng Premier League,28,1992,1.0,38.0,29.0,9.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
2554,Renato Steffen,ch SUI,"DL,CC",Wolfsburg,de Bundesliga,29,1991,10.7,429.0,378.0,44.0,0.0,1.0,5.0,25,37.0,2.0,1.0,1.0,0.0,317.0,7.0,11.0
2555,Zack Steffen,us USA,PO,Manchester City,eng Premier League,26,1995,1.0,39.0,30.0,9.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
2556,Calvin Stengs,nl NED,CC,Nice,fr Ligue 1,22,1998,11.9,411.0,377.0,32.0,13.0,4.0,0.0,41,4.0,15.0,12.0,3.0,0.0,295.0,2.0,11.0
2557,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,25,1996,10.0,690.0,568.0,122.0,27.0,0.0,24.0,18,93.0,2.0,1.0,1.0,0.0,564.0,0.0,8.0
2558,Dale Stephens,eng ENG,CC,Burnley,eng Premier League,32,1989,1.4,57.0,57.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0
2559,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,27,1994,9.0,474.0,451.0,21.0,13.0,0.0,3.0,0,8.0,0.0,0.0,0.0,0.0,361.0,2.0,6.0
2560,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,26,1994,23.6,880.0,863.0,11.0,3.0,4.0,2.0,50,4.0,2.0,1.0,0.0,0.0,714.0,6.0,30.0
2561,Finley Stevens,wls WAL,DF,Brentford,eng Premier League,18,2003,0.2,7.0,7.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2562,Angelo Stiller,de GER,CC,Hoffenheim,de Bundesliga,20,2001,18.8,968.0,949.0,16.0,6.0,1.0,1.0,17,5.0,4.0,3.0,0.0,0.0,798.0,3.0,15.0
2563,Lars Stindl,de GER,"CC,DL",M'Gladbach,de Bundesliga,32,1988,18.1,817.0,789.0,26.0,8.0,7.0,0.0,14,4.0,3.0,0.0,2.0,0.0,665.0,2.0,19.0
2564,Riccardo Stivanello,it ITA,DF,Bologna,it Serie A,17,2004,0.5,12.0,11.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
2565,Kevin Stöger,at AUT,CC,Mainz 05,de Bundesliga,27,1993,4.7,329.0,294.0,35.0,13.0,1.0,1.0,31,7.0,15.0,8.0,6.0,0.0,244.0,0.0,4.0
2566,Petar Stojanović,si SVN,DF,Empoli,it Serie A,25,1995,30.4,1721.0,1370.0,346.0,41.0,4.0,7.0,68,302.0,3.0,0.0,0.0,0.0,1337.0,5.0,41.0
2567,John Stones,eng ENG,DF,Manchester City,eng Premier League,27,1994,12.4,1001.0,964.0,35.0,13.0,0.0,6.0,3,21.0,0.0,0.0,0.0,0.0,911.0,2.0,6.0
2568,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,26,1995,23.0,737.0,583.0,154.0,35.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,1.0
2569,Stefan Strandberg,no NOR,DF,Salernitana,it Serie A,31,1990,10.4,530.0,478.0,52.0,48.0,0.0,5.0,4,3.0,0.0,0.0,0.0,0.0,432.0,0.0,4.0
2570,Dávid Strelec,sk SVK,"DL,CC",Spezia,it Serie A,20,2001,5.6,141.0,140.0,1.0,0.0,1.0,0.0,5,1.0,0.0,0.0,0.0,0.0,99.0,0.0,3.0
2571,Tobias Strobl,de GER,"CC,DF",Augsburg,de Bundesliga,31,1990,3.6,94.0,91.0,3.0,3.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,65.0,0.0,3.0
2572,Kevin Strootman,nl NED,CC,Cagliari,it Serie A,31,1990,7.1,368.0,348.0,19.0,17.0,1.0,2.0,2,1.0,1.0,0.0,1.0,0.0,297.0,1.0,6.0
2573,Pascal Struijk,nl NED,"DF,CC",Leeds United,eng Premier League,21,1999,22.8,1278.0,1219.0,56.0,35.0,1.0,12.0,0,21.0,0.0,0.0,0.0,0.0,1089.0,3.0,12.0
2574,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,30,1991,7.6,277.0,205.0,69.0,4.0,1.0,0.0,20,57.0,8.0,7.0,1.0,0.0,206.0,3.0,2.0
2575,Leo Štulac,si SVN,CC,Empoli,it Serie A,26,1994,9.3,483.0,427.0,48.0,28.0,2.0,1.0,25,0.0,20.0,5.0,11.0,0.0,379.0,8.0,6.0
2576,Stefano Sturaro,it ITA,CC,Genoa,it Serie A,28,1993,19.6,607.0,582.0,21.0,7.0,0.0,2.0,37,8.0,6.0,1.0,5.0,0.0,376.0,4.0,27.0
2577,Damián Suárez,uy URU,DF,Getafe,es La Liga,33,1988,30.1,1475.0,1081.0,390.0,67.0,1.0,50.0,130,300.0,23.0,13.0,7.0,0.0,997.0,4.0,36.0
2578,Denis Suárez,es ESP,CC,Celta Vigo,es La Liga,27,1994,31.3,2054.0,1827.0,221.0,71.0,19.0,21.0,129,12.0,85.0,40.0,33.0,0.0,1639.0,6.0,43.0
2579,Luis Suárez,uy URU,DL,Atlético Madrid,es La Liga,34,1987,20.4,502.0,459.0,38.0,0.0,7.0,4.0,6,0.0,0.0,0.0,0.0,0.0,363.0,5.0,10.0
2580,Mario Suárez,es ESP,DF,Rayo Vallecano,es La Liga,34,1987,7.9,331.0,318.0,12.0,12.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,257.0,1.0,1.0
2581,Isaac Success,ng NGA,"DL,CC",Udinese,it Serie A,25,1996,10.1,277.0,270.0,1.0,0.0,8.0,2.0,6,1.0,0.0,0.0,0.0,0.0,173.0,6.0,12.0
2582,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,25,1995,20.4,1767.0,1701.0,62.0,36.0,1.0,22.0,6,24.0,1.0,0.0,0.0,0.0,1586.0,4.0,10.0
2583,Kamaldeen Sulemana,gh GHA,"CC,DL",Rennes,fr Ligue 1,19,2002,11.3,350.0,345.0,4.0,1.0,1.0,11.0,28,1.0,1.0,0.0,1.0,0.0,266.0,1.0,11.0
2584,Crysencio Summerville,nl NED,"CC,DL",Leeds United,eng Premier League,19,2001,1.4,70.0,69.0,1.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,51.0,0.0,3.0
2585,Vladyslav Supriaha,ua UKR,DL,Sampdoria,it Serie A,21,2000,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2586,Suso,es ESP,DL,Sevilla,es La Liga,27,1993,4.3,184.0,173.0,10.0,2.0,3.0,2.0,12,3.0,5.0,2.0,0.0,0.0,140.0,1.0,5.0
2587,Bosko Sutalo,hr CRO,DF,Hellas Verona,it Serie A,21,2000,10.2,482.0,441.0,41.0,12.0,0.0,4.0,10,29.0,0.0,0.0,0.0,0.0,369.0,0.0,10.0
2588,Mattias Svanberg,se SWE,CC,Bologna,it Serie A,22,1999,28.5,1037.0,976.0,58.0,21.0,6.0,11.0,50,4.0,29.0,8.0,7.0,1.0,766.0,3.0,27.0
2589,Michael Svoboda,at AUT,DF,Venezia,it Serie A,22,1998,13.7,623.0,597.0,26.0,25.0,0.0,10.0,1,1.0,0.0,0.0,0.0,0.0,508.0,0.0,12.0
2590,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,21,2000,1.7,77.0,76.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0
2591,Mamadou Sylla,sn SEN,"DL,CC",Alavés,es La Liga,27,1994,4.4,74.0,67.0,7.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,41.0,0.0,5.0
2592,Mamadou Sylla,sn SEN,DL,Rayo Vallecano,es La Liga,27,1994,2.8,70.0,62.0,6.0,0.0,0.0,0.0,5,1.0,1.0,0.0,1.0,0.0,45.0,2.0,4.0
2593,Ádám Szalai,hu HUN,DL,Mainz 05,de Bundesliga,33,1987,2.9,77.0,74.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,40.0,2.0,4.0
2594,Wojciech Szczęsny,pl POL,PO,Juventus,it Serie A,31,1990,33.0,1011.0,781.0,227.0,55.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,830.0,3.0,3.0
2595,Dominik Szoboszlai,hu HUN,"CC,DL",RB Leipzig,de Bundesliga,20,2000,17.1,965.0,849.0,112.0,38.0,4.0,5.0,91,16.0,56.0,23.0,24.0,0.0,742.0,4.0,12.0
2596,Jakob Sørensen,dk DEN,"CC,DF",Norwich City,eng Premier League,23,1998,6.7,309.0,299.0,9.0,4.0,0.0,5.0,2,4.0,1.0,0.0,1.0,0.0,251.0,1.0,4.0
2597,Alexander Sørloth,no NOR,DL,Real Sociedad,es La Liga,25,1995,19.6,459.0,430.0,28.0,1.0,1.0,1.0,9,2.0,1.0,0.0,0.0,0.0,331.0,1.0,16.0
2598,Tachi,es ESP,DF,Alavés,es La Liga,23,1997,2.7,94.0,79.0,14.0,9.0,0.0,4.0,2,5.0,0.0,0.0,0.0,0.0,59.0,1.0,0.0
2599,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,25,1996,32.0,1913.0,1861.0,51.0,31.0,5.0,6.0,2,4.0,0.0,0.0,0.0,0.0,1685.0,1.0,8.0
2600,Waniss Taibi,fr FRA,"CC,DL",Angers,fr Ligue 1,19,2002,1.5,72.0,66.0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0
2601,Flavien Tait,fr FRA,CC,Rennes,fr Ligue 1,28,1993,23.6,1253.0,1219.0,30.0,21.0,4.0,19.0,9,9.0,0.0,0.0,0.0,0.0,1075.0,4.0,18.0
2602,Adrien Tameze,cm CMR,"CC,DF",Hellas Verona,it Serie A,27,1994,28.6,1295.0,1217.0,74.0,33.0,3.0,10.0,31,41.0,0.0,0.0,0.0,0.0,1028.0,4.0,20.0
2603,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,22,1999,8.2,407.0,352.0,55.0,5.0,0.0,3.0,11,50.0,0.0,0.0,0.0,0.0,333.0,0.0,2.0
2604,Renato Tapia,pe PER,CC,Celta Vigo,es La Liga,26,1995,15.7,862.0,814.0,41.0,39.0,3.0,12.0,3,1.0,0.0,0.0,0.0,0.0,683.0,7.0,13.0
2605,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,22,1999,20.2,1433.0,1353.0,77.0,35.0,1.0,8.0,0,2.0,0.0,0.0,0.0,0.0,1265.0,3.0,12.0
2606,Florian Tardieu,fr FRA,CC,Troyes,fr Ligue 1,29,1992,29.2,2048.0,1806.0,237.0,127.0,3.0,48.0,135,15.0,95.0,60.0,29.0,0.0,1689.0,5.0,17.0
2607,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,25,1995,15.9,823.0,680.0,142.0,14.0,1.0,10.0,59,120.0,8.0,0.0,1.0,7.0,592.0,1.0,18.0
2608,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,25,1995,16.0,789.0,566.0,218.0,25.0,3.0,3.0,76,157.0,36.0,25.0,10.0,0.0,566.0,5.0,17.0
2609,Oussama Targhalline,ma MAR,DL,Marseille,fr Ligue 1,19,2002,0.1,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2610,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,28,1992,34.5,1190.0,1160.0,25.0,21.0,1.0,34.0,1,4.0,0.0,0.0,0.0,0.0,816.0,5.0,7.0
2611,Ciprian Tătărușanu,ro ROU,PO,Milan,it Serie A,35,1986,6.0,204.0,160.0,44.0,8.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0
2612,Niklas Tauer,de GER,"DF,CC",Mainz 05,de Bundesliga,20,2001,5.4,199.0,187.0,12.0,2.0,0.0,0.0,1,10.0,0.0,0.0,0.0,0.0,146.0,0.0,3.0
2613,Nuno Tavares,pt POR,DF,Arsenal,eng Premier League,21,2000,13.1,727.0,613.0,113.0,13.0,0.0,9.0,40,100.0,0.0,0.0,0.0,0.0,581.0,1.0,26.0
2614,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,27,1993,30.3,1375.0,1070.0,294.0,14.0,0.0,7.0,104,280.0,0.0,0.0,0.0,0.0,968.0,11.0,39.0
2615,Loum Tchaouna,fr FRA,"DL,CC",Rennes,fr Ligue 1,17,2003,1.0,38.0,34.0,4.0,2.0,0.0,0.0,4,1.0,1.0,1.0,0.0,0.0,24.0,0.0,1.0
2616,Warren Tchimbembé,cg CGO,CC,Metz,fr Ligue 1,23,1998,2.3,96.0,92.0,4.0,2.0,0.0,1.0,2,0.0,2.0,1.0,0.0,0.0,84.0,0.0,0.0
2617,Aurélien Tchouaméni,fr FRA,CC,Monaco,fr Ligue 1,21,2000,32.5,2091.0,2020.0,64.0,62.0,6.0,13.0,17,2.0,0.0,0.0,0.0,0.0,1795.0,7.0,24.0
2618,Mathys Tel,fr FRA,"DL,CC",Rennes,fr Ligue 1,16,2005,0.6,26.0,25.0,1.0,0.0,0.0,1.0,6,0.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0
2619,Jordan Tell,gp GLP,DL,Clermont Foot,fr Ligue 1,24,1997,3.2,89.0,84.0,5.0,0.0,0.0,1.0,2,2.0,0.0,0.0,0.0,0.0,75.0,0.0,5.0
2620,Nathan Tella,eng ENG,"CC,DL",Southampton,eng Premier League,22,1999,8.9,177.0,168.0,8.0,0.0,1.0,1.0,12,3.0,2.0,0.0,0.0,0.0,103.0,1.0,8.0
2621,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,28,1992,18.4,1205.0,988.0,212.0,23.0,2.0,1.0,127,138.0,51.0,23.0,24.0,0.0,898.0,5.0,22.0
2622,Cristian Tello,es ESP,DL,Betis,es La Liga,29,1991,9.1,362.0,355.0,5.0,1.0,0.0,2.0,16,2.0,2.0,1.0,1.0,0.0,273.0,2.0,10.0
2623,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,25,1996,11.9,485.0,369.0,116.0,2.0,0.0,2.0,24,114.0,0.0,0.0,0.0,0.0,305.0,0.0,14.0
2624,Marc Tenas,es ESP,"DL,CC",Alavés,es La Liga,20,2001,0.6,21.0,21.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
2625,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,29,1992,35.0,1281.0,1014.0,263.0,57.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,1113.0,4.0,1.0
2626,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,18,2003,0.1,5.0,3.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2627,Pietro Terracciano,it ITA,PO,Fiorentina,it Serie A,31,1990,31.8,1531.0,1250.0,276.0,106.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1217.0,5.0,3.0
2628,Martin Terrier,fr FRA,"DL,CC",Rennes,fr Ligue 1,24,1997,30.9,959.0,931.0,21.0,3.0,5.0,11.0,28,2.0,0.0,0.0,0.0,0.0,757.0,7.0,20.0
2629,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,21,1999,3.0,238.0,196.0,41.0,7.0,0.0,0.0,20,23.0,11.0,1.0,5.0,0.0,196.0,1.0,4.0
2630,Robert Tesche,de GER,CC,Bochum,de Bundesliga,34,1987,3.9,179.0,174.0,3.0,3.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,150.0,2.0,2.0
2631,Tanner Tessmann,us USA,CC,Venezia,it Serie A,19,2001,7.6,227.0,219.0,6.0,5.0,0.0,6.0,4,0.0,0.0,0.0,0.0,0.0,164.0,2.0,7.0
2632,Tetê,br BRA,"DL,CC",Lyon,fr Ligue 1,21,2000,6.5,242.0,225.0,17.0,5.0,1.0,1.0,20,1.0,11.0,4.0,3.0,0.0,189.0,0.0,6.0
2633,Cedric Teuchert,de GER,"CC,DL",Union Berlin,de Bundesliga,24,1997,1.2,28.0,26.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0
2634,Arthur Theate,be BEL,DF,Bologna,it Serie A,21,2000,26.9,1488.0,1418.0,69.0,45.0,2.0,13.0,18,23.0,0.0,0.0,0.0,0.0,1231.0,1.0,16.0
2635,Jan Thielmann,de GER,"CC,DL",Köln,de Bundesliga,19,2002,13.2,404.0,388.0,13.0,2.0,2.0,3.0,57,11.0,0.0,0.0,0.0,0.0,232.0,3.0,35.0
2636,Sada Thioub,sn SEN,DL,Angers,fr Ligue 1,26,1995,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
2637,Sada Thioub,sn SEN,"DF,CC",Saint-Étienne,fr Ligue 1,26,1995,10.6,524.0,448.0,73.0,2.0,2.0,4.0,32,70.0,1.0,0.0,1.0,0.0,408.0,3.0,6.0
2638,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,20,2001,21.2,1272.0,1040.0,231.0,12.0,3.0,1.0,33,217.0,2.0,1.0,1.0,0.0,1007.0,1.0,36.0
2639,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,33,1988,28.5,1706.0,1635.0,70.0,65.0,0.0,19.0,0,5.0,0.0,0.0,0.0,0.0,1471.0,1.0,14.0
2640,Adrien Thomasson,fr FRA,CC,Strasbourg,fr Ligue 1,27,1993,26.5,1305.0,1252.0,45.0,16.0,9.0,3.0,57,14.0,6.0,1.0,1.0,0.0,991.0,8.0,39.0
2641,Erik Thommy,de GER,"DL,CC",Stuttgart,de Bundesliga,26,1994,3.0,117.0,105.0,12.0,4.0,0.0,1.0,23,1.0,7.0,0.0,7.0,0.0,87.0,0.0,6.0
2642,Dominic Thompson,eng ENG,DF,Brentford,eng Premier League,21,2000,1.6,41.0,38.0,2.0,1.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0
2643,Morten Thorsby,no NOR,CC,Sampdoria,it Serie A,25,1996,32.7,992.0,976.0,15.0,12.0,3.0,3.0,0,3.0,0.0,0.0,0.0,0.0,705.0,1.0,21.0
2644,Thuler,br BRA,DF,Montpellier,fr Ligue 1,22,1999,9.5,332.0,321.0,11.0,7.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,275.0,0.0,5.0
2645,Khéphren Thuram,fr FRA,CC,Nice,fr Ligue 1,20,2001,21.1,1134.0,1095.0,37.0,33.0,3.0,4.0,10,4.0,0.0,0.0,0.0,0.0,971.0,2.0,15.0
2646,Marcus Thuram,fr FRA,DL,M'Gladbach,de Bundesliga,23,1997,10.9,224.0,206.0,18.0,0.0,2.0,1.0,7,1.0,0.0,0.0,0.0,0.0,160.0,0.0,8.0
2647,Alexis Tibidi,fr FRA,"CC,DL",Stuttgart,de Bundesliga,17,2003,4.3,122.0,119.0,3.0,1.0,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,90.0,0.0,5.0
2648,Cheikh Tidiane Sabaly,sn SEN,"DL,CC",Metz,fr Ligue 1,22,1999,1.7,35.0,33.0,2.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0
2649,Youri Tielemans,be BEL,CC,Leicester City,eng Premier League,24,1997,29.2,1785.0,1683.0,95.0,49.0,12.0,21.0,56,14.0,26.0,14.0,7.0,0.0,1451.0,7.0,27.0
2650,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,24,1997,21.3,1165.0,975.0,183.0,7.0,0.0,13.0,79,175.0,1.0,0.0,0.0,0.0,900.0,7.0,22.0
2651,Steffen Tigges,de GER,"DL,CC",Dortmund,de Bundesliga,23,1998,1.2,40.0,39.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0
2652,Malik Tillman,us USA,"DL,CC",Bayern Munich,de Bundesliga,19,2002,1.2,41.0,40.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
2653,Timothy Tillman,de GER,CC,Greuther Fürth,de Bundesliga,22,1999,22.3,713.0,621.0,87.0,27.0,3.0,4.0,67,2.0,42.0,30.0,7.0,4.0,506.0,5.0,34.0
2654,David Timor,es ESP,CC,Getafe,es La Liga,31,1989,3.8,182.0,165.0,17.0,10.0,0.0,9.0,9,0.0,7.0,4.0,2.0,0.0,143.0,0.0,0.0
2655,Mircea Ţîrlea,ro ROU,DF,Alavés,es La Liga,21,2000,0.2,15.0,8.0,7.0,1.0,0.0,0.0,2,6.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
2656,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,21,1999,34.6,2446.0,2368.0,73.0,64.0,5.0,17.0,9,9.0,0.0,0.0,0.0,0.0,2131.0,5.0,19.0
2657,Umut Tohumcu,de GER,CC,Hoffenheim,de Bundesliga,16,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,Karl Toko Ekambi,cm CMR,DL,Lyon,fr Ligue 1,28,1992,25.5,941.0,916.0,21.0,1.0,6.0,10.0,51,17.0,0.0,0.0,0.0,0.0,732.0,4.0,28.0
2659,Corentin Tolisso,fr FRA,CC,Bayern Munich,de Bundesliga,26,1994,7.8,550.0,537.0,12.0,10.0,7.0,5.0,6,2.0,0.0,0.0,0.0,0.0,477.0,1.0,7.0
2660,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,26,1994,15.5,845.0,689.0,153.0,18.0,0.0,5.0,22,135.0,0.0,0.0,0.0,0.0,741.0,3.0,11.0
2661,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,30,1990,16.0,944.0,896.0,45.0,23.0,3.0,10.0,10,22.0,0.0,0.0,0.0,0.0,772.0,3.0,19.0
2662,Raúl de Tomás,es ESP,DL,Espanyol,es La Liga,26,1994,32.4,749.0,700.0,45.0,3.0,1.0,32.0,22,3.0,0.0,0.0,0.0,0.0,611.0,4.0,18.0
2663,Tiago Tomás,pt POR,DL,Stuttgart,de Bundesliga,19,2002,11.9,223.0,209.0,12.0,1.0,1.0,0.0,18,3.0,0.0,0.0,0.0,0.0,146.0,2.0,5.0
2664,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,22,1998,18.7,1098.0,936.0,158.0,16.0,1.0,6.0,31,142.0,0.0,0.0,0.0,0.0,888.0,4.0,12.0
2665,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,22,1998,0.1,3.0,2.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2666,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,32,1989,6.1,320.0,301.0,19.0,17.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,277.0,0.0,2.0
2667,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,23,1997,30.2,1742.0,1638.0,97.0,54.0,1.0,10.0,3,6.0,0.0,0.0,0.0,0.0,1524.0,7.0,10.0
2668,Sandro Tonali,it ITA,CC,Milan,it Serie A,21,2000,28.9,1487.0,1299.0,188.0,107.0,4.0,19.0,108,11.0,69.0,29.0,25.0,0.0,1214.0,0.0,21.0
2669,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,31,1990,9.7,560.0,504.0,55.0,44.0,1.0,2.0,1,2.0,0.0,0.0,0.0,0.0,463.0,1.0,7.0
2670,Ivan Toney,eng ENG,DL,Brentford,eng Premier League,25,1996,32.3,779.0,756.0,17.0,4.0,16.0,2.0,28,12.0,0.0,0.0,0.0,0.0,440.0,6.0,28.0
2671,Ernesto Torregrossa,ve VEN,DL,Sampdoria,it Serie A,29,1992,1.3,42.0,39.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,3.0
2672,Lucas Torreira,uy URU,CC,Fiorentina,it Serie A,25,1996,24.4,1368.0,1275.0,90.0,86.0,5.0,6.0,6,2.0,0.0,0.0,0.0,0.0,1193.0,3.0,12.0
2673,Raúl Torrente,es ESP,DF,Granada,es La Liga,19,2001,14.2,605.0,582.0,20.0,18.0,1.0,9.0,2,2.0,0.0,0.0,0.0,0.0,435.0,3.0,7.0
2674,Ferrán Torres,es ESP,DL,Manchester City,eng Premier League,21,2000,3.4,74.0,69.0,5.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,54.0,0.0,4.0
2675,Ferrán Torres,es ESP,DL,Barcelona,es La Liga,21,2000,15.7,587.0,565.0,19.0,3.0,0.0,4.0,7,5.0,2.0,0.0,0.0,0.0,489.0,3.0,12.0
2676,Óliver Torres,es ESP,"CC,DL",Sevilla,es La Liga,26,1994,11.2,656.0,624.0,29.0,9.0,3.0,12.0,25,12.0,5.0,0.0,4.0,0.0,523.0,3.0,11.0
2677,Pau Torres,es ESP,DF,Villarreal,es La Liga,24,1997,31.7,1991.0,1893.0,93.0,85.0,3.0,27.0,5,2.0,0.0,0.0,0.0,0.0,1700.0,5.0,15.0
2678,Roberto Torres,es ESP,"CC,DL",Osasuna,es La Liga,32,1989,9.0,437.0,366.0,68.0,25.0,2.0,13.0,80,8.0,35.0,16.0,17.0,0.0,268.0,3.0,12.0
2679,Lucas Torró,es ESP,CC,Osasuna,es La Liga,27,1994,30.3,1281.0,1270.0,9.0,9.0,1.0,15.0,7,0.0,0.0,0.0,0.0,0.0,989.0,2.0,17.0
2680,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,23,1997,5.4,239.0,227.0,12.0,8.0,0.0,4.0,1,1.0,0.0,0.0,0.0,0.0,194.0,0.0,2.0
2681,Cenk Tosun,tr TUR,CC,Everton,eng Premier League,30,1991,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
