Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Titular,Titular,Titular,Sup.,Sup.,Sup.,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Unnamed: 30_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2449,Federico Ricci,it ITA,"DL,CC",Sassuolo,it Serie A,23,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2450,Declan Rice,eng ENG,"DF,CC",West Ham,eng Premier League,18,1999,26,1430,55,41.8,15.9,15,,12,11,,10,1.23,24,29,-5,-0.31,+0.36,15.8,24.8,-9.0,-0.56,-0.14,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2451,Richarlison,br BRA,"DL,CC",Watford,eng Premier League,20,1997,38,2823,74,82.5,31.4,32,,22,6,,0,1.08,31,54,-23,-0.73,-1.19,36.1,45.3,-9.2,-0.29,-0.65,Partidos
2452,Marco Richter,de GER,DL,Augsburg,de Bundesliga,19,1997,12,644,54,21.0,7.2,6,,2,6,,2,1.08,10,10,0,0.00,+0.11,7.5,9.6,-2.1,-0.31,-0.51,Partidos
2453,Diego Rico,es ESP,DF,Leganés,es La Liga,24,1993,26,2228,86,65.1,24.8,26,86,24,0,,7,1.12,16,32,-16,-0.65,-0.57,26.5,28.4,-1.8,-0.07,+0.37,Partidos
2454,Mikel Rico,es ESP,CC,Athletic Club,es La Liga,32,1984,17,1171,69,34.2,13.0,13,85,11,4,16,6,1.35,15,10,+5,+0.38,+0.90,18.0,16.1,+2.0,+0.15,+0.26,Partidos
2455,Sergio Rico,es ESP,PO,Sevilla,es La Liga,23,1993,24,2156,90,63.0,24.0,23,90,23,1,86,14,1.42,29,39,-10,-0.42,-0.49,37.9,33.1,+4.8,+0.20,+0.17,Partidos
2456,Jaïro Riedewald,nl NED,"CC,DF",Crystal Palace,eng Premier League,20,1996,12,442,37,12.9,4.9,4,,4,8,,17,1.08,3,6,-3,-0.61,-0.40,6.2,6.9,-0.7,-0.14,-0.32,Partidos
2457,Asier Riesgo,es ESP,PO,Eibar,es La Liga,33,1983,1,90,90,2.6,1.0,1,90,1,0,,28,3.00,4,1,+3,+3.00,+3.24,1.3,1.7,-0.4,-0.43,-0.35,Partidos
2458,Sascha Riether,de GER,"DF,CC",Schalke 04,de Bundesliga,34,1983,0,,,,,0,,0,0,,6,,,,,,,,,,,,Partidos
2459,Luca Rigoni,it ITA,CC,Genoa,it Serie A,32,1984,23,1574,68,46.0,17.5,19,,9,4,,9,1.17,14,19,-5,-0.29,-0.04,20.0,17.0,+3.0,+0.17,+0.27,Partidos
2460,Nicola Rigoni,it ITA,CC,Chievo,it Serie A,26,1990,15,933,62,27.3,10.4,12,,6,3,,22,1.20,7,17,-10,-0.96,-0.49,9.9,17.8,-7.9,-0.76,-0.28,Partidos
2461,Kévin Rimane,gf GUF,DF,Paris S-G,fr Ligue 1,26,1991,1,7,7,0.2,0.1,0,,0,1,7,6,1.00,0,0,0,0.00,-2.08,0.0,0.0,0.0,-0.45,-1.82,Partidos
2462,Tomás Rincón,ve VEN,CC,Torino,it Serie A,29,1988,36,2995,83,87.6,33.3,35,,23,1,,0,1.33,45,41,+4,+0.12,-0.73,38.9,41.7,-2.9,-0.09,-0.47,Partidos
2463,Birk Risa,no NOR,DL,Köln,de Bundesliga,19,1998,2,81,41,2.6,0.9,1,,0,1,,2,1.50,0,2,-2,-2.22,-1.23,0.9,2.3,-1.3,-1.49,-0.80,Partidos
2464,Marcel Risse,de GER,"DF,CC",Köln,de Bundesliga,27,1989,16,1169,73,38.2,13.0,13,,11,3,,0,0.50,15,34,-19,-1.46,-0.70,13.8,26.5,-12.7,-0.98,-0.43,Partidos
2465,Matt Ritchie,sct SCO,"CC,DL",Newcastle Utd,eng Premier League,27,1989,35,2804,80,82.0,31.2,32,,21,3,,3,1.26,35,35,0,0.00,+1.17,36.5,41.4,-4.9,-0.16,+0.70,Partidos
2466,Cristian Rivera,es ESP,CC,Eibar,es La Liga,20,1997,7,246,35,7.2,2.7,2,90,2,5,13,5,0.43,1,9,-8,-2.93,-2.98,1.7,5.3,-3.6,-1.31,-1.32,Partidos
2467,Emmanuel Rivière,fr FRA,DL,Metz,fr Ligue 1,27,1990,28,2009,72,58.7,22.3,23,82,11,5,26,0,0.79,23,41,-18,-0.81,+0.72,24.1,39.4,-15.3,-0.69,+0.31,Partidos
2468,Jonathan Rivierez,mq MTQ,DF,Metz,fr Ligue 1,28,1989,26,2064,79,60.4,22.9,24,85,20,2,13,6,0.81,23,43,-20,-0.87,+0.59,25.8,42.2,-16.4,-0.72,+0.25,Partidos
2469,Leonardo Rivoira,it ITA,DF,Torino,it Serie A,19,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2470,Luca Rizzo,it ITA,CC,SPAL,it Serie A,25,1992,11,488,44,14.3,5.4,4,,2,7,,6,0.55,6,13,-7,-1.29,-0.89,6.8,11.4,-4.7,-0.86,-0.33,Partidos
2471,Luca Rizzo,it ITA,CC,Atalanta,it Serie A,25,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2472,Arjen Robben,nl NED,"DL,CC",Bayern Munich,de Bundesliga,33,1984,21,1507,72,49.2,16.7,19,,7,2,,3,2.57,45,12,+33,+1.97,+0.17,37.8,11.8,+26.0,+1.55,+0.50,Partidos
2473,Rober,es ESP,"DF,CC",Levante,es La Liga,22,1995,25,1909,76,55.8,21.2,19,88,18,6,41,7,1.28,26,34,-8,-0.38,-0.02,28.2,38.2,-10.0,-0.47,+0.06,Partidos
2474,Samuel Robert,fr FRA,DL,Dijon,fr Ligue 1,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2475,Roberto,es ESP,PO,Málaga,es La Liga,31,1986,34,3060,90,89.5,34.0,34,90,34,0,,3,0.59,23,51,-28,-0.82,+1.43,32.7,50.1,-17.4,-0.51,+0.39,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2476,Sergi Roberto,es ESP,DF,Barcelona,es La Liga,25,1992,30,2225,74,65.1,24.7,24,86,17,6,26,0,2.47,58,12,+46,+1.86,+0.05,53.5,23.0,+30.5,+1.23,+0.40,Partidos
2477,Connor Roberts,wls WAL,DF,Swansea City,eng Premier League,21,1995,4,268,67,7.8,3.0,3,,2,1,,5,0.25,0,4,-4,-1.34,-0.66,2.3,4.0,-1.7,-0.55,+0.17,Partidos
2478,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,23,1994,22,1940,88,56.7,21.6,22,,19,0,,5,2.14,53,18,+35,+1.62,+0.95,43.3,15.9,+27.4,+1.27,+0.55,Partidos
2479,Álex Robles,es ESP,DF,Málaga,es La Liga,18,1999,1,90,90,2.6,1.0,1,90,1,0,,1,0.00,0,1,-1,-1.00,-0.03,1.2,1.6,-0.4,-0.35,+0.20,Partidos
2480,Joel Robles,es ESP,PO,Everton,eng Premier League,27,1990,0,,,,,0,,0,0,,30,,,,,,,,,,,,Partidos
2481,Hal Robson-Kanu,wls WAL,"DL,CC",West Brom,eng Premier League,28,1989,21,827,39,24.2,9.2,8,,2,13,,5,0.86,5,14,-9,-0.98,-0.42,10.6,13.0,-2.3,-0.25,+0.06,Partidos
2482,Marc Roca,es ESP,CC,Espanyol,es La Liga,20,1996,8,264,33,7.7,2.9,2,68,1,6,22,17,2.13,6,3,+3,+1.02,+1.28,5.3,4.6,+0.7,+0.23,+0.56,Partidos
2483,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2484,Leonardo Rocha,pt POR,DL,Leganés,es La Liga,20,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2485,Kenny Rocha Santos,cv CPV,"DL,CC",Saint-Étienne,fr Ligue 1,17,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2486,Rubén Rochina,es ESP,"CC,DF",Levante,es La Liga,26,1991,5,151,30,4.4,1.7,1,74,0,4,19,3,1.50,4,6,-2,-1.19,-0.86,1.6,4.7,-3.1,-1.84,-1.41,Partidos
2487,Ronny Rodelin,fr FRA,"DL,CC",Caen,fr Ligue 1,27,1989,37,3161,85,92.4,35.1,36,87,30,1,35,0,1.03,25,46,-21,-0.60,+0.79,41.4,43.2,-1.8,-0.05,+1.14,Partidos
2488,Joe Rodon,wls WAL,DF,Swansea City,eng Premier League,19,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2489,Rodri,es ESP,CC,Villarreal,es La Liga,21,1996,37,3227,87,94.4,35.9,36,89,34,1,34,0,1.65,54,45,+9,+0.25,+1.18,49.8,49.8,+0.1,0.00,+0.10,Partidos
2490,Rodrigo,es ESP,DL,Valencia,es La Liga,26,1991,37,2684,73,78.5,29.8,31,82,13,6,26,0,1.89,47,23,+24,+0.80,+0.44,43.3,35.0,+8.3,+0.28,+0.35,Partidos
2491,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,23,1994,20,1635,82,47.8,18.2,18,90,18,2,8,9,1.40,39,31,+8,+0.44,+0.49,31.8,24.5,+7.2,+0.40,+0.60,Partidos
2492,Ángel Rodríguez,es ESP,DL,Getafe,es La Liga,30,1987,33,2293,69,67.0,25.5,26,81,13,7,27,3,1.45,32,14,+18,+0.71,+1.43,35.5,23.6,+11.8,+0.47,+0.73,Partidos
2493,Óscar Rodríguez Arnaiz,es ESP,CC,Real Madrid,es La Liga,19,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2494,Iván Rodríguez,es ESP,DF,Málaga,es La Liga,21,1996,1,20,20,0.6,0.2,0,,0,1,20,3,0.00,1,0,+1,+4.50,+5.51,0.8,0.9,-0.1,-0.45,+0.10,Partidos
2495,James Rodríguez,co COL,"CC,DL",Bayern Munich,de Bundesliga,26,1991,23,1621,70,53.0,18.0,19,,11,4,,5,2.39,45,15,+30,+1.67,-0.46,36.8,20.0,+16.8,+0.93,-0.78,Partidos
2496,Jay Rodriguez,eng ENG,"DL,CC",West Brom,eng Premier League,28,1989,37,2812,76,82.2,31.2,31,,13,6,,1,0.81,24,41,-17,-0.54,+0.64,28.6,38.3,-9.7,-0.31,-0.05,Partidos
2497,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,24,1992,34,3005,88,87.9,33.4,34,,32,0,,1,1.68,50,36,+14,+0.42,+0.42,46.2,32.0,+14.2,+0.42,+0.40,Partidos
2498,Thomas Rodríguez,ar ARG,CC,Genoa,it Serie A,21,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2499,Marko Rog,hr CRO,"CC,DL",Napoli,it Serie A,22,1995,28,289,10,8.5,3.2,0,,0,28,,10,2.71,5,4,+1,+0.31,-1.04,5.8,2.8,+2.9,+0.94,-0.13,Partidos
2500,Rogério,br BRA,DF,Sassuolo,it Serie A,19,1998,13,910,70,26.6,10.1,10,,8,3,,22,1.46,9,12,-3,-0.30,+0.67,10.4,12.1,-1.7,-0.17,-0.14,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2501,Marcus Rohdén,se SWE,CC,Crotone,it Serie A,26,1991,26,1632,63,47.7,18.1,20,,8,6,,8,0.96,16,36,-20,-1.10,-0.80,13.0,31.5,-18.5,-1.02,-0.74,Partidos
2502,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,27,1990,9,640,71,18.7,7.1,8,,5,1,,11,2.11,13,8,+5,+0.70,-0.43,7.9,11.5,-3.7,-0.51,-1.12,Partidos
2503,Diego Rolán,uy URU,"DL,CC",Málaga,es La Liga,24,1993,26,1946,75,56.9,21.6,21,86,17,5,27,0,0.35,14,42,-28,-1.29,-0.75,21.8,41.0,-19.2,-0.89,-0.78,Partidos
2504,Rolando,pt POR,DF,Marseille,fr Ligue 1,31,1985,31,2511,81,73.4,27.9,28,87,25,3,26,2,2.00,61,38,+23,+0.82,-0.17,59.5,31.1,+28.4,+1.02,+0.23,Partidos
2505,Esteban Rolón,ar ARG,CC,Málaga,es La Liga,22,1995,8,418,52,12.2,4.6,6,69,1,2,3,13,0.88,1,12,-11,-2.37,-1.59,3.1,9.9,-6.8,-1.45,-1.03,Partidos
2506,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,20,1997,23,1888,82,55.2,21.0,21,,20,2,,12,0.96,19,42,-23,-1.10,-0.80,20.7,40.0,-19.3,-0.92,-0.91,Partidos
2507,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,22,1995,28,2353,84,68.8,26.1,27,,23,1,,2,1.68,39,25,+14,+0.54,+0.54,35.8,23.7,+12.1,+0.46,+0.28,Partidos
2508,Andrea Romagnoli,it ITA,PO,Roma,it Serie A,19,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2509,Simone Romagnoli,it ITA,DF,Bologna,it Serie A,27,1990,8,557,70,16.3,6.2,6,,5,2,,6,0.63,4,6,-2,-0.32,-0.01,6.1,9.4,-3.3,-0.53,-0.17,Partidos
2510,Aristóteles Romero,ve VEN,"CC,DL",Crotone,it Serie A,21,1995,6,86,14,2.5,1.0,0,,0,6,,9,0.50,1,1,0,0.00,+0.70,1.0,1.6,-0.6,-0.67,-0.04,Partidos
2511,Óscar Romero,py PAR,"CC,DL",Alavés,es La Liga,25,1992,5,251,50,7.3,2.8,2,90,2,3,24,2,0.00,0,4,-4,-1.43,-1.26,2.1,6.5,-4.4,-1.57,-1.20,Partidos
2512,Sergio Romero,ar ARG,PO,Manchester Utd,eng Premier League,30,1987,1,90,90,2.6,1.0,1,,1,0,,29,3.00,1,0,+1,+1.00,-0.05,0.4,0.6,-0.2,-0.21,-0.62,Partidos
2513,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,25,1991,34,2897,85,84.7,32.2,34,,28,0,,3,0.94,27,47,-20,-0.62,-0.79,32.0,40.0,-7.9,-0.25,-0.69,Partidos
2514,Rômulo,it ITA,"CC,DF",Hellas Verona,it Serie A,30,1987,37,3168,86,92.6,35.2,36,,32,1,,0,0.59,26,73,-47,-1.34,-0.98,29.6,66.0,-36.4,-1.03,-0.78,Partidos
2515,Cristiano Ronaldo,pt POR,DL,Real Madrid,es La Liga,32,1985,27,2285,85,66.8,25.4,27,85,19,0,,0,1.96,64,29,+35,+1.38,+0.19,56.9,27.5,+29.4,+1.16,+0.15,Partidos
2516,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,30,1987,21,1492,71,43.6,16.6,17,84,14,4,17,9,1.38,26,29,-3,-0.18,-0.27,27.0,21.7,+5.3,+0.32,+0.58,Partidos
2517,Salomón Rondón,ve VEN,DL,West Brom,eng Premier League,27,1989,36,2767,77,80.9,30.7,32,,23,4,,1,0.81,25,48,-23,-0.75,-0.47,27.6,40.1,-12.5,-0.41,-0.56,Partidos
2518,Valentin Rongier,fr FRA,CC,Nantes,fr Ligue 1,22,1994,32,2350,73,68.7,26.1,29,80,15,3,11,2,1.13,21,37,-16,-0.61,-1.54,28.4,27.8,+0.5,+0.02,-0.25,Partidos
2519,Marten de Roon,nl NED,CC,Atalanta,it Serie A,26,1991,34,2571,76,75.2,28.6,29,,24,5,,1,1.62,37,25,+12,+0.42,-0.22,47.5,26.8,+20.7,+0.72,+0.01,Partidos
2520,Wayne Rooney,eng ENG,"CC,DL",Everton,eng Premier League,31,1985,31,2268,73,66.3,25.2,27,,7,4,,3,1.45,30,33,-3,-0.12,+0.74,25.9,31.8,-5.9,-0.24,+0.23,Partidos
2521,Roberto Rosales,ve VEN,DF,Málaga,es La Liga,28,1988,35,3123,89,91.3,34.7,35,89,33,0,,1,0.57,24,53,-29,-0.84,+1.59,35.4,51.7,-16.3,-0.47,+0.96,Partidos
2522,Romario Rösch,de GER,CC,Augsburg,de Bundesliga,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2523,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,27,1990,10,800,80,23.4,8.9,9,,6,1,,10,2.10,18,14,+4,+0.45,-0.72,14.0,10.9,+3.1,+0.35,-0.60,Partidos
2524,Liam Rosenior,eng ENG,DF,Brighton,eng Premier League,33,1984,3,164,55,4.8,1.8,1,,1,2,,5,1.33,2,3,-1,-0.55,-0.02,1.5,2.3,-0.8,-0.45,-0.09,Partidos
2525,Aleandro Rosi,it ITA,DF,Genoa,it Serie A,30,1987,24,1700,71,49.7,18.9,22,,11,2,,8,0.96,14,19,-5,-0.26,0.00,19.1,22.7,-3.6,-0.19,-0.43,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2526,Valentin Rosier,fr FRA,DF,Dijon,fr Ligue 1,20,1996,36,2780,77,81.3,30.9,31,88,27,5,11,1,1.33,43,60,-17,-0.55,-0.41,33.6,54.1,-20.5,-0.66,-0.43,Partidos
2527,Luca Rossettini,it ITA,DF,Genoa,it Serie A,32,1985,23,2027,88,59.3,22.5,22,,22,1,,14,1.09,23,30,-7,-0.31,-0.12,23.1,28.3,-5.2,-0.23,-0.63,Partidos
2528,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,26,1991,1,8,8,0.2,0.1,0,,0,1,,36,0.00,0,1,-1,-11.25,-11.75,0.8,0.3,+0.5,+5.64,+4.92,Partidos
2529,Giuseppe Rossi,it ITA,"DL,CC",Genoa,it Serie A,30,1987,9,260,29,7.6,2.9,1,,0,8,,6,0.56,5,3,+2,+0.69,+1.03,5.6,4.2,+1.4,+0.50,+0.52,Partidos
2530,Jérôme Roussillon,fr FRA,DF,Montpellier,fr Ligue 1,24,1993,22,1880,85,55.0,20.9,22,85,15,0,,0,1.45,22,15,+7,+0.34,+0.57,22.9,19.8,+3.0,+0.15,+0.11,Partidos
2531,Wayne Routledge,eng ENG,"CC,DL",Swansea City,eng Premier League,32,1985,15,429,29,12.5,4.8,4,,1,11,,12,0.80,1,11,-10,-2.10,-1.56,3.4,10.1,-6.7,-1.41,-0.79,Partidos
2532,Nolan Roux,fr FRA,"DL,CC",Metz,fr Ligue 1,29,1988,35,2834,81,82.9,31.5,33,85,20,2,22,0,0.71,29,58,-29,-0.92,+1.08,33.1,58.9,-25.9,-0.82,-0.04,Partidos
2533,Rubén,es ESP,PO,La Coruña,es La Liga,33,1984,28,2478,89,72.5,27.5,27,90,27,1,48,0,0.68,25,58,-33,-1.20,-0.72,36.0,43.3,-7.3,-0.26,-0.28,Partidos
2534,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,24,1993,27,2338,87,68.4,26.0,25,,25,2,,9,2.04,46,22,+24,+0.92,+0.92,37.8,19.5,+18.3,+0.70,+0.51,Partidos
2535,Artjoms Rudņevs,lv LVA,DL,Köln,de Bundesliga,29,1988,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2536,Sebastian Rudy,de GER,CC,Bayern Munich,de Bundesliga,27,1990,25,1515,61,49.5,16.8,16,,13,9,,8,2.44,46,17,+29,+1.72,-0.32,39.9,17.8,+22.1,+1.32,+0.04,Partidos
2537,Stéphane Ruffier,fr FRA,PO,Saint-Étienne,fr Ligue 1,30,1986,35,3112,89,91.0,34.6,35,89,34,0,,0,1.49,44,44,0,0.00,+0.88,47.3,47.3,0.0,0.00,+0.91,Partidos
2538,Vincent Rüfli,ch SUI,"DF,DL",Dijon,fr Ligue 1,29,1988,3,25,8,0.7,0.3,0,,0,3,8,5,0.33,0,0,0,0.00,+0.48,0.1,0.4,-0.3,-1.06,-0.48,Partidos
2539,Daniele Rugani,it ITA,DF,Juventus,it Serie A,23,1994,22,1935,88,56.6,21.5,22,,21,0,,15,2.59,54,17,+37,+1.72,+0.21,32.0,16.6,+15.4,+0.72,-0.04,Partidos
2540,Mário Rui,pt POR,DF,Napoli,it Serie A,26,1991,25,2087,83,61.0,23.2,24,,20,1,,11,2.24,42,20,+22,+0.95,-0.81,39.5,19.0,+20.5,+0.88,-0.44,Partidos
2541,Aitor Ruibal,es ESP,CC,Betis,es La Liga,21,1996,2,9,5,0.3,0.1,0,,0,2,5,2,1.50,0,0,0,0.00,+0.03,0.0,0.1,0.0,-0.30,-0.22,Partidos
2542,Fabián Ruiz Peña,es ESP,CC,Betis,es La Liga,21,1996,34,2659,78,77.7,29.5,30,87,23,4,13,2,1.59,48,45,+3,+0.10,+0.57,35.9,39.1,-3.1,-0.11,-0.11,Partidos
2543,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,28,1989,27,2416,89,70.6,26.8,27,89,26,0,,8,1.78,46,29,+17,+0.63,+1.53,40.3,34.9,+5.4,+0.20,+0.70,Partidos
2544,Antonio Rukavina,rs SRB,DF,Villarreal,es La Liga,33,1984,17,1272,75,37.2,14.1,14,87,13,3,19,18,1.76,22,17,+5,+0.35,+0.27,20.3,22.4,-2.1,-0.15,-0.23,Partidos
2545,Gerónimo Rulli,ar ARG,PO,Real Sociedad,es La Liga,25,1992,26,2340,90,68.4,26.0,26,90,26,0,,4,1.35,50,45,+5,+0.19,+0.03,38.2,36.5,+1.7,+0.06,-0.06,Partidos
2546,Lukas Rupp,de GER,"CC,DL",Hoffenheim,de Bundesliga,26,1991,21,1160,55,37.9,12.9,15,,4,6,,7,1.52,25,19,+6,+0.47,-0.10,17.6,18.7,-1.0,-0.08,-0.29,Partidos
2547,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31,1985,19,1145,60,37.4,12.7,12,,6,7,,10,1.53,20,21,-1,-0.08,-0.13,18.3,16.9,+1.4,+0.11,+0.15,Partidos
2548,Oliva Rutjens,es ESP,DF,Benevento,it Serie A,19,1998,0,,,,,0,,0,0,,8,,0,0,0,,,0.0,0.0,0.0,0.00,+0.92,Partidos
2549,Mathew Ryan,au AUS,PO,Brighton,eng Premier League,25,1992,38,3420,90,100.0,38.0,38,,38,0,,0,1.05,34,54,-20,-0.53,,37.0,50.8,-13.8,-0.36,,Partidos
2550,Idriss Saadi,dz ALG,DL,Strasbourg,fr Ligue 1,25,1992,26,941,36,27.5,10.5,10,77,5,16,11,8,0.69,8,26,-18,-1.72,-1.54,10.5,21.1,-10.6,-1.02,-0.93,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2551,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24,1993,35,3093,88,90.4,34.4,35,88,34,0,,0,1.46,50,43,+7,+0.20,+0.75,46.3,38.4,+7.8,+0.23,+0.33,Partidos
2552,Abdelhamid Sabiri,ma MAR,CC,Huddersfield,eng Premier League,20,1996,5,220,44,6.4,2.4,2,,0,3,,8,0.40,1,5,-4,-1.64,-0.91,1.6,3.0,-1.4,-0.58,-0.14,Partidos
2553,Marcel Sabitzer,at AUT,"CC,DL",RB Leipzig,de Bundesliga,23,1994,22,1790,81,58.5,19.9,21,,18,1,,0,1.68,29,28,+1,+0.05,-0.16,31.2,25.3,+5.9,+0.30,+0.35,Partidos
2554,Enric Saborit,es ESP,DF,Athletic Club,es La Liga,25,1992,19,1428,75,41.8,15.9,16,86,12,3,15,3,1.42,12,15,-3,-0.19,+0.04,18.5,18.0,+0.5,+0.03,+0.08,Partidos
2555,Ihsan Sacko,fr FRA,"DL,CC",Nice,fr Ligue 1,20,1997,8,257,32,7.5,2.9,3,77,1,5,5,1,1.13,3,3,0,0.00,-0.03,1.9,4.6,-2.7,-0.95,-1.02,Partidos
2556,Ihsan Sacko,fr FRA,"DL,CC",Strasbourg,fr Ligue 1,20,1997,17,709,42,20.7,7.9,8,72,3,9,15,3,1.00,7,15,-8,-1.02,-0.52,8.7,14.3,-5.6,-0.71,-0.47,Partidos
2557,Mujaid Sadick,es ESP,DF,La Coruña,es La Liga,17,2000,2,106,53,3.1,1.2,1,90,1,1,16,0,0.00,2,3,-1,-0.85,+0.16,2.5,2.9,-0.3,-0.27,-0.08,Partidos
2558,Armando Sadiku,al ALB,DL,Levante,es La Liga,26,1991,6,267,45,7.8,3.0,4,53,0,2,28,3,0.83,3,5,-2,-0.67,-0.33,3.4,6.4,-3.0,-1.01,-0.56,Partidos
2559,Umar Sadiq,ng NGA,DL,Torino,it Serie A,20,1997,3,225,75,6.6,2.5,3,,2,0,,11,0.33,2,4,-2,-0.80,-1.08,2.8,1.3,+1.5,+0.61,+0.68,Partidos
2560,Scotty Sadzoute,fr FRA,DF,Lille,fr Ligue 1,19,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2561,Bacary Sagna,fr FRA,DF,Benevento,it Serie A,34,1983,13,957,74,28.0,10.6,10,,9,3,,1,0.85,12,19,-7,-0.66,+0.95,11.6,17.6,-6.0,-0.56,+0.50,Partidos
2562,Adrián Sahibeddine,fr FRA,"DL,CC",Dijon,fr Ligue 1,22,1994,3,32,11,0.9,0.4,0,,0,3,11,1,1.00,0,0,0,0.00,+0.48,0.6,0.5,+0.1,+0.31,+0.90,Partidos
2563,Nuri Şahin,tr TUR,CC,Dortmund,de Bundesliga,28,1988,18,1225,68,40.0,13.6,14,,10,4,,16,1.33,28,21,+7,+0.51,+0.02,25.3,15.9,+9.4,+0.69,-0.02,Partidos
2564,Samuel Şahin-Radlinger,at AUT,PO,Hannover 96,de Bundesliga,24,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2565,Wesley Saïd,fr FRA,"DL,CC",Dijon,fr Ligue 1,22,1995,29,1839,63,53.8,20.4,20,81,10,9,24,1,1.28,32,43,-11,-0.54,-0.14,22.1,33.5,-11.4,-0.56,+0.05,Partidos
2566,Allan Saint-Maximin,fr FRA,"DL,CC",Nice,fr Ligue 1,20,1997,30,2246,75,65.7,25.0,26,82,6,4,28,2,1.53,43,33,+10,+0.40,+1.09,37.2,31.3,+5.9,+0.24,+0.71,Partidos
