RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,ACT2017-2018,SCA902017-2018,PassLive2017-2018,PassDead2017-2018,HASTA2017-2018,Dis2017-2018,FR2017-2018,Def2017-2018,ACG2017-2018,GCA902017-2018,PassLive.12017-2018,PassDead.12017-2018,HASTA.12017-2018,Dis.12017-2018,FR.12017-2018,Def.12017-2018
2169,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31.0,1985.0,12.7,10.0,0.79,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.16,1.0,0.0,0.0,1.0,0.0,0.0
2170,Mathew Ryan,au AUS,PO,Brighton,eng Premier League,25.0,1992.0,38.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,Idriss Saadi,dz ALG,DL,Strasbourg,fr Ligue 1,25.0,1992.0,10.5,16.0,1.53,9.0,0.0,3.0,3.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0
2172,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24.0,1993.0,34.4,71.0,2.07,63.0,2.0,3.0,0.0,1.0,2.0,10.0,0.29,9.0,0.0,1.0,0.0,0.0,0.0
2173,Abdelhamid Sabiri,ma MAR,CC,Huddersfield,eng Premier League,20.0,1996.0,2.4,8.0,3.27,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0
2174,Marcel Sabitzer,at AUT,"CC,DL",RB Leipzig,de Bundesliga,23.0,1994.0,19.9,71.0,3.57,54.0,3.0,2.0,6.0,6.0,0.0,11.0,0.55,7.0,1.0,0.0,2.0,1.0,0.0
2175,Enric Saborit,es ESP,DF,Athletic Club,es La Liga,25.0,1992.0,15.9,18.0,1.13,10.0,1.0,1.0,0.0,4.0,2.0,2.0,0.13,1.0,0.0,0.0,0.0,1.0,0.0
4353,Ihsan Sacko,fr FRA,"DL,CC",Nice,fr Ligue 1,20.0,1997.0,10.8,24.0,3.94,17.0,0.0,1.0,2.0,4.0,0.0,2.0,0.48,2.0,0.0,0.0,0.0,0.0,0.0
2178,Mujaid Sadick,es ESP,DF,La Coruña,es La Liga,17.0,2000.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,Armando Sadiku,al ALB,DL,Levante,es La Liga,26.0,1991.0,3.0,5.0,1.69,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,Umar Sadiq,ng NGA,DL,Torino,it Serie A,20.0,1997.0,2.5,3.0,1.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,Bacary Sagna,fr FRA,DF,Benevento,it Serie A,34.0,1983.0,10.6,20.0,1.88,14.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,Adrián Sahibeddine,fr FRA,"DL,CC",Dijon,fr Ligue 1,22.0,1994.0,0.4,2.0,5.63,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,Nuri Şahin,tr TUR,CC,Dortmund,de Bundesliga,28.0,1988.0,13.6,47.0,3.45,40.0,2.0,0.0,5.0,0.0,0.0,3.0,0.22,2.0,0.0,0.0,1.0,0.0,0.0
2184,Wesley Saïd,fr FRA,"DL,CC",Dijon,fr Ligue 1,22.0,1995.0,20.4,49.0,2.4,28.0,0.0,11.0,4.0,5.0,1.0,10.0,0.49,4.0,0.0,4.0,1.0,1.0,0.0
4371,Allan Saint-Maximin,fr FRA,"DL,CC",Nice,fr Ligue 1,20.0,1997.0,25.2,97.0,15.06,72.0,0.0,16.0,3.0,4.0,2.0,14.0,0.56,10.0,0.0,1.0,1.0,1.0,1.0
2187,Henri Saivet,sn SEN,CC,Newcastle Utd,eng Premier League,26.0,1990.0,0.9,1.0,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,Gōtoku Sakai,jp JPN,"DF,CC",Hamburger SV,de Bundesliga,26.0,1991.0,25.4,40.0,1.57,24.0,6.0,6.0,0.0,3.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2189,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,27.0,1990.0,28.0,42.0,1.5,34.0,7.0,1.0,0.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
4381,Diafra Sakho,sn SEN,DL,West Ham,eng Premier League,27.0,1989.0,12.0,18.0,2.9699999999999998,15.0,0.0,0.0,1.0,2.0,0.0,1.0,0.29,0.0,0.0,0.0,1.0,0.0,0.0
2192,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,27.0,1990.0,17.8,5.0,0.28,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0
2193,Bakary Sako,ml MLI,"DL,CC",Crystal Palace,eng Premier League,29.0,1988.0,5.3,18.0,3.39,11.0,0.0,2.0,4.0,1.0,0.0,3.0,0.56,1.0,0.0,0.0,2.0,0.0,0.0
2194,Emiliano Sala,ar ARG,DL,Nantes,fr Ligue 1,26.0,1990.0,33.7,79.0,2.35,55.0,0.0,2.0,11.0,9.0,2.0,4.0,0.12,3.0,0.0,0.0,1.0,0.0,0.0
2195,Jacopo Sala,it ITA,DF,Sampdoria,it Serie A,25.0,1991.0,11.0,15.0,1.37,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,Mohamed Salah,eg EGY,DL,Liverpool,eng Premier League,25.0,1992.0,32.3,161.0,4.98,103.0,12.0,27.0,9.0,9.0,1.0,33.0,1.02,16.0,1.0,14.0,1.0,1.0,0.0
2197,Bartosz Salamon,pl POL,DF,SPAL,it Serie A,26.0,1991.0,19.2,15.0,0.78,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0
2198,Carlos Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,23.0,1993.0,17.9,8.0,0.45,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
2199,Eddie Salcedo,it ITA,DL,Genoa,it Serie A,15.0,2001.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,Yannis Salibur,fr FRA,"DL,CC",Guingamp,fr Ligue 1,26.0,1991.0,16.9,69.0,4.08,40.0,6.0,7.0,9.0,6.0,1.0,7.0,0.41,5.0,0.0,1.0,1.0,0.0,0.0
2201,Sejad Salihović,ba BIH,CC,Hamburger SV,de Bundesliga,32.0,1984.0,4.1,14.0,3.41,7.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,Yoann Salmier,gf GUF,DF,Strasbourg,fr Ligue 1,24.0,1992.0,12.3,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,Mamadou Samassa,ml MLI,PO,Troyes,fr Ligue 1,27.0,1990.0,21.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,Brice Samba,fr FRA,PO,Caen,fr Ligue 1,23.0,1994.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,Junior Sambia,fr FRA,CC,Montpellier,fr Ligue 1,20.0,1996.0,17.1,79.0,4.61,36.0,23.0,6.0,6.0,7.0,1.0,7.0,0.41,5.0,1.0,1.0,0.0,0.0,0.0
2206,Frédéric Sammaritano,fr FRA,"DL,CC",Dijon,fr Ligue 1,31.0,1986.0,15.9,52.0,3.28,41.0,1.0,4.0,3.0,3.0,0.0,4.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0
2207,Sergi Samper,es ESP,CC,Las Palmas,es La Liga,22.0,1995.0,1.6,1.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,Jairo Samperio,es ESP,"DL,CC",Las Palmas,es La Liga,24.0,1993.0,6.6000000000000005,11.0,4.12,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,Mario Sampirisi,it ITA,DF,Crotone,it Serie A,24.0,1992.0,24.4,19.0,0.78,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2211,Mikel San José,es ESP,CC,Athletic Club,es La Liga,28.0,1989.0,23.9,38.0,1.59,33.0,0.0,2.0,2.0,0.0,1.0,3.0,0.13,1.0,0.0,0.0,2.0,0.0,0.0
2212,Antonio Sanabria,py PAR,DL,Betis,es La Liga,21.0,1996.0,9.5,11.0,1.16,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.32,1.0,0.0,1.0,0.0,1.0,0.0
2213,Renato Sanches,pt POR,CC,Swansea City,eng Premier League,19.0,1997.0,7.8,17.0,2.18,12.0,2.0,1.0,0.0,2.0,0.0,1.0,0.13,0.0,1.0,0.0,0.0,0.0,0.0
4429,Alexis Sánchez,cl CHI,"CC,DL",Arsenal,eng Premier League,28.0,1988.0,28.299999999999997,171.0,11.54,109.0,10.0,20.0,18.0,13.0,1.0,23.0,1.62,12.0,1.0,3.0,5.0,2.0,0.0
4433,Carlos Sánchez,co COL,"CC,DF",Fiorentina,it Serie A,31.0,1986.0,16.6,18.0,1.77,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,21.0,1996.0,28.2,12.0,0.43,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,Sergio Sánchez,es ESP,DF,Espanyol,es La Liga,31.0,1986.0,1.1,2.0,1.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,Víctor Sánchez,es ESP,"CC,DF",Espanyol,es La Liga,29.0,1987.0,27.3,24.0,0.88,20.0,1.0,0.0,0.0,1.0,2.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
2221,Jadon Sancho,eng ENG,DL,Dortmund,de Bundesliga,17.0,2000.0,7.7,42.0,5.49,35.0,1.0,4.0,1.0,0.0,1.0,6.0,0.78,4.0,0.0,1.0,0.0,0.0,1.0
2222,Sandro,br BRA,CC,Benevento,it Serie A,28.0,1989.0,12.8,19.0,1.48,17.0,0.0,1.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
2223,Alex Sandro,br BRA,DF,Juventus,it Serie A,26.0,1991.0,23.5,68.0,2.89,58.0,2.0,3.0,1.0,4.0,0.0,10.0,0.43,9.0,0.0,0.0,0.0,1.0,0.0
2224,Arona Sané,sn SEN,"CC,DL",Atlético Madrid,es La Liga,22.0,1995.0,0.7,1.0,1.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,Lamine Sané,sn SEN,DF,Werder Bremen,de Bundesliga,30.0,1987.0,8.7,2.0,0.23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,Leroy Sané,de GER,DL,Manchester City,eng Premier League,21.0,1996.0,26.9,124.0,4.61,87.0,8.0,18.0,4.0,6.0,1.0,28.0,1.04,18.0,3.0,6.0,1.0,0.0,0.0
2227,Salif Sané,sn SEN,DF,Hannover 96,de Bundesliga,26.0,1990.0,32.0,39.0,1.22,30.0,3.0,0.0,4.0,0.0,2.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0
2228,Ibrahim Sangaré,ci CIV,CC,Toulouse,fr Ligue 1,19.0,1997.0,17.6,49.0,2.78,42.0,1.0,1.0,2.0,2.0,1.0,5.0,0.28,5.0,0.0,0.0,0.0,0.0,0.0
2229,Younousse Sankharé,sn SEN,CC,Bordeaux,fr Ligue 1,27.0,1989.0,20.9,55.0,2.63,42.0,0.0,4.0,5.0,2.0,2.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
2230,Baissama Sankoh,gn GUI,"CC,DF",Caen,fr Ligue 1,25.0,1992.0,17.1,15.0,0.88,12.0,0.0,0.0,0.0,2.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
2231,Siriki Sanogo,ci CIV,CC,Benevento,it Serie A,15.0,2001.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,Yaya Sanogo,fr FRA,DL,Toulouse,fr Ligue 1,24.0,1993.0,16.8,38.0,2.26,22.0,0.0,3.0,5.0,7.0,1.0,5.0,0.3,2.0,0.0,0.0,1.0,2.0,0.0
2233,Morgan Sanson,fr FRA,CC,Marseille,fr Ligue 1,22.0,1994.0,24.1,80.0,3.32,58.0,1.0,6.0,8.0,7.0,0.0,9.0,0.37,6.0,0.0,2.0,1.0,0.0,0.0
2234,Nicola Sansone,it ITA,"DL,CC",Villarreal,es La Liga,25.0,1991.0,7.1,23.0,3.26,14.0,3.0,3.0,1.0,2.0,0.0,3.0,0.43,1.0,0.0,0.0,0.0,2.0,0.0
2235,Baptiste Santamaria,fr FRA,CC,Angers,fr Ligue 1,22.0,1995.0,28.8,45.0,1.56,34.0,0.0,2.0,2.0,6.0,1.0,2.0,0.07,1.0,0.0,0.0,0.0,1.0,0.0
2236,Ivan Santini,hr CRO,DL,Caen,fr Ligue 1,28.0,1989.0,30.9,67.0,2.17,42.0,1.0,3.0,9.0,11.0,1.0,4.0,0.13,1.0,0.0,1.0,0.0,2.0,0.0
2237,Davide Santon,it ITA,DF,Inter,it Serie A,26.0,1991.0,9.3,10.0,1.08,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0
2238,Christian Santos,ve VEN,DL,Alavés,es La Liga,29.0,1988.0,4.8,5.0,1.03,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,Douglas Santos,br BRA,DF,Hamburger SV,de Bundesliga,23.0,1994.0,26.4,54.0,2.04,39.0,5.0,7.0,0.0,0.0,3.0,2.0,0.08,1.0,1.0,0.0,0.0,0.0,0.0
2240,Samir Santos,br BRA,DF,Udinese,it Serie A,22.0,1994.0,28.5,20.0,0.7,14.0,1.0,1.0,1.0,2.0,1.0,3.0,0.11,2.0,0.0,0.0,0.0,1.0,0.0
2241,Antonio Santurro,do DOM,PO,Bologna,it Serie A,25.0,1992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,Riccardo Saponara,it ITA,"CC,DL",Fiorentina,it Serie A,25.0,1991.0,10.0,63.0,6.31,50.0,5.0,2.0,4.0,2.0,0.0,4.0,0.4,3.0,1.0,0.0,0.0,0.0,0.0
2243,Pablo Sarabia,es ESP,"DL,CC",Sevilla,es La Liga,25.0,1992.0,26.6,98.0,3.68,69.0,10.0,11.0,6.0,2.0,0.0,13.0,0.49,6.0,1.0,3.0,2.0,1.0,0.0
2244,Yusuf Sari,tr TUR,DL,Marseille,fr Ligue 1,18.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,Bouna Sarr,sn SEN,"DF,DL",Marseille,fr Ligue 1,25.0,1992.0,19.9,67.0,3.37,46.0,10.0,3.0,5.0,2.0,1.0,6.0,0.3,4.0,0.0,1.0,0.0,1.0,0.0
2246,Ismaila Sarr,sn SEN,"DL,CC",Rennes,fr Ligue 1,19.0,1998.0,20.6,68.0,3.29,35.0,0.0,10.0,7.0,16.0,0.0,9.0,0.44,4.0,0.0,2.0,0.0,3.0,0.0
2247,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,18.0,1999.0,14.7,14.0,0.95,11.0,0.0,1.0,1.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
2248,Imanol Sarriegi,es ESP,"CC,DL",Eibar,es La Liga,22.0,1995.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,Marco Sau,it ITA,"DL,CC",Cagliari,it Serie A,29.0,1987.0,14.6,35.0,2.4,26.0,0.0,0.0,6.0,3.0,0.0,3.0,0.21,2.0,0.0,0.0,1.0,0.0,0.0
2250,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,26.0,1991.0,25.5,10.0,0.39,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,Gianluca Scamacca,it ITA,"DL,CC",Sassuolo,it Serie A,18.0,1999.0,0.3,1.0,3.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,Fabian Schär,ch SUI,DF,La Coruña,es La Liga,25.0,1991.0,24.7,24.0,0.97,19.0,1.0,0.0,0.0,1.0,3.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0
2253,Ezequiel Schelotto,it ITA,DF,Brighton,eng Premier League,28.0,1989.0,14.6,21.0,1.43,14.0,2.0,1.0,2.0,1.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
2254,Pasquale Schiattarella,it ITA,CC,SPAL,it Serie A,30.0,1987.0,22.1,79.0,3.57,62.0,8.0,4.0,1.0,3.0,1.0,9.0,0.41,8.0,1.0,0.0,0.0,0.0,0.0
2255,Eros Schiavon,it ITA,"CC,DF",SPAL,it Serie A,34.0,1983.0,4.3,3.0,0.72,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,Patrik Schick,cz CZE,"DL,CC",Roma,it Serie A,21.0,1996.0,11.0,33.0,3.0,19.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,Julian Schieber,de GER,"CC,DL",Hertha BSC,de Bundesliga,28.0,1989.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,27.0,1990.0,36.3,16.0,0.44,13.0,0.0,0.0,1.0,0.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
2259,Sven Schipplock,de GER,"DL,CC",Hamburger SV,de Bundesliga,28.0,1988.0,3.8,8.0,2.11,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.26,0.0,0.0,0.0,1.0,0.0,0.0
2260,Jeffrey Schlupp,gh GHA,"DF,CC",Crystal Palace,eng Premier League,24.0,1992.0,19.4,35.0,1.81,25.0,4.0,4.0,1.0,1.0,0.0,4.0,0.21,2.0,1.0,0.0,1.0,0.0,0.0
2261,Kasper Schmeichel,dk DEN,PO,Leicester City,eng Premier League,30.0,1986.0,32.9,4.0,0.12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,29.0,1988.0,16.6,26.0,1.57,20.0,2.0,0.0,2.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
2263,Jonathan Schmid,fr FRA,"DF,DL",Augsburg,de Bundesliga,27.0,1990.0,16.4,51.0,3.12,27.0,18.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,Manuel Schmiedebach,de GER,CC,Hannover 96,de Bundesliga,28.0,1988.0,1.8,6.0,3.27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,Benno Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22.0,1994.0,0.9,4.0,4.39,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,Morgan Schneiderlin,fr FRA,CC,Everton,eng Premier League,27.0,1989.0,23.7,21.0,0.89,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,Alessandro Schöpf,at AUT,"DF,DL",Schalke 04,de Bundesliga,23.0,1994.0,9.0,15.0,1.67,12.0,0.0,1.0,1.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,1.0,0.0
2268,Nico Schulz,de GER,"DL,CC",Hoffenheim,de Bundesliga,24.0,1993.0,19.8,62.0,3.14,51.0,2.0,4.0,2.0,1.0,2.0,9.0,0.46,5.0,0.0,1.0,1.0,1.0,1.0
2269,André Schürrle,de GER,DL,Dortmund,de Bundesliga,26.0,1990.0,13.7,47.0,3.43,34.0,3.0,2.0,7.0,1.0,0.0,6.0,0.44,3.0,1.0,1.0,1.0,0.0,0.0
2270,Julian Schuster,de GER,"DF,CC",Freiburg,de Bundesliga,32.0,1985.0,14.5,34.0,2.34,15.0,18.0,0.0,0.0,1.0,0.0,2.0,0.14,0.0,2.0,0.0,0.0,0.0,0.0
2271,Pirmin Schwegler,ch SUI,CC,Hannover 96,de Bundesliga,30.0,1987.0,25.8,78.0,3.03,28.0,42.0,0.0,0.0,6.0,2.0,8.0,0.31,3.0,5.0,0.0,0.0,0.0,0.0
2272,Alexander Schwolow,de GER,PO,Freiburg,de Bundesliga,25.0,1992.0,32.3,12.0,0.37,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,Simone Scuffet,it ITA,PO,Udinese,it Serie A,21.0,1996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,Sergio Segura García,es ESP,DF,Leganés,es La Liga,21.0,1995.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,Ernest Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30.0,1987.0,24.2,49.0,2.02,35.0,6.0,1.0,3.0,2.0,2.0,5.0,0.21,3.0,0.0,0.0,1.0,0.0,1.0
2276,Vahid Selimović,lu LUX,DF,Metz,fr Ligue 1,20.0,1997.0,11.7,3.0,0.26,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,Davie Selke,de GER,DL,Hertha BSC,de Bundesliga,22.0,1995.0,21.0,51.0,2.43,25.0,0.0,7.0,7.0,10.0,2.0,10.0,0.48,3.0,0.0,1.0,1.0,4.0,1.0
2278,Ole Selnæs,no NOR,CC,Saint-Étienne,fr Ligue 1,23.0,1994.0,22.9,39.0,1.71,33.0,3.0,0.0,0.0,1.0,2.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
2279,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,23.0,1993.0,16.6,23.0,1.39,18.0,0.0,0.0,0.0,4.0,1.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0
2280,Rúben Semedo,pt POR,"DF,CC",Villarreal,es La Liga,23.0,1994.0,2.6,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,Stefano Sensi,it ITA,CC,Sassuolo,it Serie A,21.0,1995.0,11.6,44.0,3.81,30.0,8.0,1.0,1.0,4.0,0.0,3.0,0.26,2.0,0.0,0.0,0.0,1.0,0.0
2282,Luigi Sepe,it ITA,PO,Napoli,it Serie A,26.0,1991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,Suat Serdar,de GER,CC,Mainz 05,de Bundesliga,20.0,1997.0,18.9,55.0,2.91,41.0,0.0,5.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,Jean Seri,ci CIV,CC,Nice,fr Ligue 1,26.0,1991.0,29.1,128.0,4.41,85.0,28.0,3.0,5.0,7.0,0.0,14.0,0.48,9.0,2.0,0.0,1.0,2.0,0.0
2285,Julien Serrano,fr FRA,DF,Monaco,fr Ligue 1,19.0,1998.0,3.1,8.0,2.57,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,Grégory Sertic,fr FRA,"DF,CC",Marseille,fr Ligue 1,27.0,1989.0,3.9,5.0,1.29,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,Stéphane Sessègnon,bj BEN,"CC,DL",Montpellier,fr Ligue 1,33.0,1984.0,10.9,34.0,3.11,22.0,6.0,2.0,1.0,3.0,0.0,3.0,0.27,2.0,1.0,0.0,0.0,0.0,0.0
2288,Lee Seung-woo,kr KOR,"CC,DL",Hellas Verona,it Serie A,19.0,1998.0,4.0,11.0,2.78,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,Stephan El Shaarawy,it ITA,DL,Roma,it Serie A,24.0,1992.0,23.9,103.0,4.3,78.0,3.0,9.0,8.0,5.0,0.0,11.0,0.46,7.0,0.0,2.0,0.0,2.0,0.0
2290,Meritan Shabani,al ALB,DL,Bayern Munich,de Bundesliga,18.0,1999.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,Xherdan Shaqiri,ch SUI,"CC,DL",Stoke City,eng Premier League,25.0,1991.0,33.8,145.0,4.29,80.0,40.0,10.0,9.0,6.0,0.0,12.0,0.36,3.0,5.0,1.0,2.0,1.0,0.0
2292,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22.0,1995.0,8.8,19.0,2.16,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,Ryan Shawcross,eng ENG,DF,Stoke City,eng Premier League,29.0,1987.0,26.3,10.0,0.38,7.0,0.0,0.0,2.0,0.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
2294,Jonjo Shelvey,eng ENG,CC,Newcastle Utd,eng Premier League,25.0,1992.0,25.2,82.0,3.25,57.0,18.0,3.0,3.0,0.0,1.0,7.0,0.28,4.0,2.0,0.0,1.0,0.0,0.0
2295,Gaku Shibasaki,jp JPN,"CC,DL",Getafe,es La Liga,25.0,1992.0,11.1,27.0,2.43,14.0,6.0,1.0,0.0,1.0,5.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,1.0
2296,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,25.0,1992.0,23.9,67.0,2.8,55.0,2.0,2.0,3.0,3.0,2.0,8.0,0.33,8.0,0.0,0.0,0.0,0.0,0.0
