RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,PJ2017-2018,Titular2017-2018,Mín2017-2018,90 s2017-2018,Gls.2017-2018,Ass2017-2018,G+A2017-2018,G-TP2017-2018,TP2017-2018,TPint2017-2018,TA2017-2018,TR2017-2018,xG2017-2018,npxG2017-2018,xAG2017-2018,npxG+xAG2017-2018,PrgC2017-2018,PrgP2017-2018,PrgR2017-2018,Gls..12017-2018,Ast2017-2018,G+A.12017-2018,G-TP.12017-2018,G+A-TP2017-2018,xG.12017-2018,xAG.12017-2018,xG+xAG2017-2018,npxG.12017-2018,npxG+xAG.12017-2018
2396,Danijel Subašić,hr CRO,PO,Monaco,fr Ligue 1,32.0,1984.0,34,34,2939,32.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4795,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,28.0,1988.0,20,19,1711,19.0,2,1,3,2,0,0,2,0,0.8,0.8,0.9,1.7,10.0,42.0,4.0,0.12,0.06,0.19,0.12,0.19,0.05,0.05,0.11,0.05,0.11
2399,Isaac Success,ng NGA,"CC,DL",Málaga,es La Liga,21.0,1996.0,9,7,492,5.5,0,1,1,0,0,0,0,0,0.5,0.5,2.1,2.6,30.0,14.0,32.0,0.0,0.18,0.18,0.0,0.18,0.09,0.39,0.48,0.09,0.48
2400,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,21.0,1995.0,27,20,1926,21.4,2,1,3,2,0,0,1,0,1.5,1.5,0.8,2.3,15.0,113.0,8.0,0.09,0.05,0.14,0.09,0.14,0.07,0.04,0.11,0.07,0.11
2401,Ki Sung-yueng,kr KOR,CC,Swansea City,eng Premier League,28.0,1989.0,25,21,1868,20.8,2,2,4,2,0,0,2,0,0.9,0.9,1.5,2.4,17.0,64.0,30.0,0.1,0.1,0.19,0.1,0.19,0.05,0.07,0.12,0.05,0.12
2402,Gilles Sunu,tg TOG,"CC,DL",Angers,fr Ligue 1,26.0,1991.0,20,5,655,7.3,1,0,1,1,0,0,4,0,1.6,1.6,0.6,2.2,33.0,30.0,73.0,0.14,0.0,0.14,0.14,0.14,0.22,0.08,0.3,0.22,0.3
2403,Andrew Surman,eng ENG,CC,Bournemouth,eng Premier League,30.0,1986.0,25,20,1856,20.6,2,5,7,2,0,0,2,0,1.2,1.2,1.0,2.2,10.0,134.0,14.0,0.1,0.24,0.34,0.1,0.34,0.06,0.05,0.11,0.06,0.11
2404,Markel Susaeta,es ESP,"DL,CC",Athletic Club,es La Liga,29.0,1987.0,34,26,2264,25.2,3,2,5,3,0,0,2,0,2.0,2.0,5.3,7.3,61.0,85.0,167.0,0.12,0.08,0.2,0.12,0.2,0.08,0.21,0.29,0.08,0.29
2405,Suso,es ESP,"DL,CC",Milan,it Serie A,23.0,1993.0,35,33,2830,31.4,6,6,12,6,0,0,2,1,4.3,4.3,7.6,11.9,129.0,225.0,369.0,0.19,0.19,0.38,0.19,0.38,0.14,0.24,0.38,0.14,0.38
2406,Markus Suttner,at AUT,DF,Brighton,eng Premier League,30.0,1987.0,14,13,1179,13.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,17.0,56.0,32.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
2407,Seydou Sy,sn SEN,PO,Monaco,fr Ligue 1,21.0,1995.0,3,2,256,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,Issiaga Sylla,gn GUI,"DF,DL",Toulouse,fr Ligue 1,23.0,1994.0,25,17,1602,17.8,1,3,4,1,0,0,5,0,0.4,0.4,2.0,2.4,49.0,105.0,87.0,0.06,0.17,0.22,0.06,0.22,0.02,0.11,0.14,0.02,0.14
2409,Moussa Sylla,fr FRA,DL,Monaco,fr Ligue 1,17.0,1999.0,5,3,304,3.4,2,0,2,2,0,0,1,0,1.5,1.5,0.1,1.6,4.0,7.0,14.0,0.59,0.0,0.59,0.59,0.59,0.44,0.04,0.48,0.44,0.48
2410,Ádám Szalai,hu HUN,DL,Hoffenheim,de Bundesliga,29.0,1987.0,18,8,896,10.0,5,1,6,5,0,0,2,0,3.4,3.4,0.8,4.1,6.0,18.0,70.0,0.5,0.1,0.6,0.5,0.6,0.34,0.08,0.42,0.34,0.42
2411,Wojciech Szczęsny,pl POL,PO,Juventus,it Serie A,27.0,1990.0,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,Alexander Søderlund,no NOR,DL,Saint-Étienne,fr Ligue 1,29.0,1987.0,12,2,363,4.0,0,1,1,0,0,0,0,1,0.6,0.6,0.2,0.8,1.0,9.0,30.0,0.0,0.25,0.25,0.0,0.25,0.15,0.05,0.2,0.15,0.2
2413,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,25.0,1992.0,28,24,2001,22.2,2,1,3,2,0,0,9,0,2.7,2.7,0.9,3.6,12.0,74.0,19.0,0.09,0.04,0.13,0.09,0.13,0.12,0.04,0.16,0.12,0.16
2414,Lasse Sørensen,dk DEN,CC,Stoke City,eng Premier League,17.0,1999.0,1,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18
2415,Alexander Sørloth,no NOR,DL,Crystal Palace,eng Premier League,21.0,1995.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,13.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.25,0.13,0.25
2416,Adel Taarabt,ma MAR,"DL,CC",Genoa,it Serie A,28.0,1989.0,22,18,1615,17.9,2,2,4,2,0,0,4,1,1.5,1.5,2.7,4.2,72.0,81.0,186.0,0.11,0.11,0.22,0.11,0.22,0.09,0.15,0.23,0.09,0.23
2417,Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,28.0,1989.0,15,12,1048,11.6,0,2,2,0,0,0,5,0,0.1,0.1,1.2,1.3,17.0,43.0,41.0,0.0,0.17,0.17,0.0,0.17,0.01,0.11,0.11,0.01,0.11
2418,Dušan Tadić,rs SRB,"CC,DL",Southampton,eng Premier League,28.0,1988.0,36,34,2791,31.0,6,3,9,5,1,1,4,0,5.8,5.0,5.7,10.7,113.0,167.0,312.0,0.19,0.1,0.29,0.16,0.26,0.19,0.18,0.37,0.16,0.35
2419,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,21.0,1996.0,28,27,2427,27.0,0,2,2,0,0,0,1,0,0.5,0.5,1.3,1.8,16.0,141.0,4.0,0.0,0.07,0.07,0.0,0.07,0.02,0.05,0.07,0.02,0.07
2420,Ervin Taha,fr FRA,DL,Bordeaux,fr Ligue 1,18.0,1999.0,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
2421,Mehdi Tahrat,dz ALG,CC,Angers,fr Ligue 1,27.0,1990.0,7,6,443,4.9,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,8.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
2422,Saphir Taïder,dz ALG,CC,Bologna,it Serie A,25.0,1992.0,9,3,384,4.3,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,5.0,19.0,19.0,0.0,0.23,0.23,0.0,0.23,0.02,0.06,0.08,0.02,0.08
2423,Flavien Tait,fr FRA,CC,Angers,fr Ligue 1,24.0,1993.0,31,26,2235,24.8,4,3,7,4,0,0,4,1,4.0,4.0,5.3,9.2,111.0,103.0,182.0,0.16,0.12,0.28,0.16,0.28,0.16,0.21,0.37,0.16,0.37
2424,Adrien Tameze,cm CMR,CC,Nice,fr Ligue 1,23.0,1994.0,26,19,1681,18.7,0,1,1,0,0,0,3,0,0.3,0.3,0.9,1.2,21.0,86.0,23.0,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.07,0.01,0.07
2425,Tana,es ESP,"CC,DL",Las Palmas,es La Liga,26.0,1990.0,24,16,1552,17.2,1,1,2,1,0,0,2,0,2.0,2.0,1.2,3.3,40.0,94.0,84.0,0.06,0.06,0.12,0.06,0.12,0.12,0.07,0.19,0.12,0.19
4853,Oussama Tannane,ma MAR,DL,Las Palmas,es La Liga,23.0,1994.0,16,9,780,8.7,0,1,1,0,0,0,2,0,1.7000000000000002,1.7000000000000002,1.6,3.3,30.0,28.0,74.0,0.0,0.43,0.43,0.0,0.43,0.57,0.44000000000000006,1.0,0.57,1.0
2428,Matt Targett,eng ENG,DF,Southampton,eng Premier League,21.0,1995.0,2,2,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
2429,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,24.0,1992.0,31,31,2790,31.0,0,0,0,0,0,0,5,0,1.4,1.4,0.8,2.2,5.0,59.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.07,0.05,0.07
2430,Ciprian Tătărușanu,ro ROU,PO,Nantes,fr Ligue 1,31.0,1986.0,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,Júlio Tavares,cv CPV,DL,Dijon,fr Ligue 1,28.0,1988.0,26,23,2055,22.8,12,2,14,9,3,3,3,0,10.0,7.7,1.9,9.6,19.0,32.0,139.0,0.53,0.09,0.61,0.39,0.48,0.44,0.08,0.52,0.34,0.42
2432,Taleb Tawatha,il ISR,"DF,CC",Eint Frankfurt,de Bundesliga,25.0,1992.0,13,4,441,4.9,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,7.0,15.0,18.0,0.0,0.2,0.2,0.0,0.2,0.02,0.14,0.16,0.02,0.16
2433,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,23.0,1993.0,11,10,950,10.6,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,19.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
2434,Jordan Tell,gp GLP,"DL,CC",Rennes,fr Ligue 1,20.0,1997.0,6,0,114,1.3,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,1.0,2.0,10.0,0.79,0.0,0.79,0.79,0.79,0.77,0.06,0.82,0.77,0.82
2435,Cristian Tello,es ESP,"DL,CC",Betis,es La Liga,25.0,1991.0,32,16,1693,18.8,4,3,7,4,0,0,2,0,2.2,2.2,3.7,6.0,69.0,46.0,115.0,0.21,0.16,0.37,0.21,0.37,0.12,0.2,0.32,0.12,0.32
2436,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,25.0,1992.0,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4875,Simon Terodde,de GER,DL,Stuttgart,de Bundesliga,29.0,1988.0,30,24,2115,23.5,7,1,8,6,1,2,4,0,8.9,7.3,2.2,9.4,15.0,30.0,144.0,0.5800000000000001,0.09,0.67,0.5,0.5900000000000001,0.75,0.18,0.9299999999999999,0.61,0.79
2439,Marco Terrazzino,de GER,"CC,DL",Freiburg,de Bundesliga,26.0,1991.0,24,19,1489,16.5,0,1,1,0,0,0,3,0,1.9,1.9,3.0,4.9,26.0,64.0,100.0,0.0,0.06,0.06,0.0,0.06,0.12,0.18,0.3,0.12,0.3
2440,Martin Terrier,fr FRA,"DL,CC",Strasbourg,fr Ligue 1,20.0,1997.0,25,19,1672,18.6,3,3,6,3,0,0,3,0,4.9,4.9,3.4,8.3,46.0,36.0,107.0,0.16,0.16,0.32,0.16,0.32,0.26,0.18,0.45,0.26,0.45
2441,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,21.0,1995.0,22,16,1608,17.9,1,4,5,1,0,0,3,0,0.7,0.7,2.7,3.4,45.0,74.0,86.0,0.06,0.22,0.28,0.06,0.28,0.04,0.15,0.19,0.04,0.19
2442,Cedric Teuchert,de GER,DL,Schalke 04,de Bundesliga,20.0,1997.0,4,0,34,0.4,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,1.63,1.63,1.63
2443,Florian Thauvin,fr FRA,DL,Marseille,fr Ligue 1,24.0,1993.0,35,35,2950,32.8,22,11,33,19,3,4,7,0,16.7,13.6,12.2,25.7,192.0,210.0,325.0,0.67,0.34,1.01,0.58,0.92,0.51,0.37,0.88,0.41,0.79
2444,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,fr Ligue 1,27.0,1989.0,25,24,2165,24.1,0,0,0,0,0,0,6,0,0.4,0.4,0.3,0.7,10.0,77.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
4891,Cyril Théréau,fr FRA,"DL,CC",Udinese,it Serie A,34.0,1983.0,22,18,1292,14.4,7,2,9,3,4,4,2,0,6.5,3.4,2.3,5.7,57.0,52.0,145.0,1.4,0.16,1.5699999999999998,0.66,0.8200000000000001,0.9,0.19999999999999998,1.1099999999999999,0.32,0.53
2447,Vincent Thill,lu LUX,CC,Metz,fr Ligue 1,17.0,2000.0,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,29.0,1988.0,28,28,2470,27.4,2,0,2,2,0,0,5,0,1.8,1.8,1.0,2.8,5.0,60.0,5.0,0.07,0.0,0.07,0.07,0.07,0.07,0.04,0.1,0.07,0.1
2449,Adrien Thomasson,fr FRA,"CC,DL",Nantes,fr Ligue 1,23.0,1993.0,36,29,2578,28.6,5,3,8,5,0,0,4,0,4.2,4.2,3.2,7.4,60.0,128.0,206.0,0.17,0.1,0.28,0.17,0.28,0.15,0.11,0.26,0.15,0.26
4901,Erik Thommy,de GER,DL,Augsburg,de Bundesliga,22.0,1994.0,20,16,1147,12.8,2,4,6,2,0,0,1,0,2.8,2.8,3.3000000000000003,6.1000000000000005,30.0,46.0,72.0,0.18,0.37,0.55,0.18,0.55,0.4,0.5700000000000001,0.98,0.4,0.98
2452,Marcus Thuram,fr FRA,DL,Guingamp,fr Ligue 1,19.0,1997.0,32,20,1929,21.4,3,1,4,3,0,0,2,0,5.7,5.7,2.4,8.1,67.0,47.0,173.0,0.14,0.05,0.19,0.14,0.19,0.26,0.11,0.38,0.26,0.38
2453,Youri Tielemans,be BEL,CC,Monaco,fr Ligue 1,20.0,1997.0,27,18,1569,17.4,0,1,1,0,0,0,1,0,1.3,1.3,1.1,2.4,30.0,109.0,60.0,0.0,0.06,0.06,0.0,0.06,0.07,0.06,0.14,0.07,0.14
2454,David Timor,es ESP,"CC,DF",Girona,es La Liga,27.0,1989.0,17,10,925,10.3,2,0,2,2,0,0,8,0,1.0,1.0,0.2,1.2,5.0,51.0,7.0,0.19,0.0,0.19,0.19,0.19,0.1,0.02,0.12,0.1,0.12
2455,Jonathan Tinhan,bj BEN,"CC,DL",Troyes,fr Ligue 1,28.0,1989.0,5,0,73,0.8,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.39,0.05,0.45,0.39,0.45
2456,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,24.0,1993.0,16,14,1247,13.9,0,1,1,0,0,0,4,0,0.4,0.4,0.1,0.5,19.0,51.0,24.0,0.0,0.07,0.07,0.0,0.07,0.03,0.01,0.03,0.03,0.03
2457,Tito,es ESP,DF,Leganés,es La Liga,32.0,1985.0,9,6,610,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2458,Ola Toivonen,se SWE,"DL,CC",Toulouse,fr Ligue 1,31.0,1986.0,23,8,800,8.9,0,0,0,0,0,0,2,0,2.1,2.1,0.4,2.6,10.0,41.0,38.0,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.29,0.24,0.29
2459,Karl Toko Ekambi,cm CMR,"DL,CC",Angers,fr Ligue 1,24.0,1992.0,37,33,3040,33.8,17,6,23,14,3,3,4,0,17.1,14.7,5.8,20.6,138.0,76.0,352.0,0.5,0.18,0.68,0.41,0.59,0.51,0.17,0.68,0.44,0.61
2460,Hernán Toledo,ar ARG,"DL,CC",Las Palmas,es La Liga,21.0,1996.0,15,6,624,6.9,0,1,1,0,0,0,2,0,0.2,0.2,0.9,1.1,29.0,15.0,55.0,0.0,0.14,0.14,0.0,0.14,0.03,0.14,0.16,0.03,0.16
2461,Corentin Tolisso,fr FRA,CC,Bayern Munich,de Bundesliga,22.0,1994.0,26,17,1575,17.5,6,4,10,6,0,0,3,0,4.5,4.5,2.9,7.4,30.0,191.0,79.0,0.34,0.23,0.57,0.34,0.57,0.26,0.17,0.43,0.26,0.43
4925,Jeremy Toljan,de GER,"DF,DL",Hoffenheim,de Bundesliga,22.0,1994.0,18,15,1391,15.5,1,4,5,1,0,0,1,0,0.3,0.3,1.4000000000000001,1.7000000000000002,44.0,67.0,70.0,0.07,1.15,1.22,0.07,1.22,0.02,0.13,0.15,0.02,0.15
2464,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,26.0,1990.0,31,29,2445,27.2,1,2,3,1,0,0,7,2,2.1,2.1,1.6,3.7,38.0,149.0,24.0,0.04,0.07,0.11,0.04,0.11,0.08,0.06,0.14,0.08,0.14
2465,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,28.0,1989.0,28,27,2387,26.5,3,0,3,3,0,0,8,0,2.2,2.2,0.1,2.3,6.0,45.0,3.0,0.11,0.0,0.11,0.11,0.11,0.08,0.0,0.09,0.08,0.09
4933,Nenad Tomović,rs SRB,DF,Fiorentina,it Serie A,29.0,1987.0,29,28,2436,27.1,0,0,0,0,0,0,5,0,2.1,2.1,0.30000000000000004,2.4,19.0,75.0,22.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.16,0.08,0.16
2468,Lorenzo Tonelli,it ITA,DF,Napoli,it Serie A,27.0,1990.0,4,3,351,3.9,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0.0,14.0,0.0,0.26,0.0,0.26,0.26,0.26,0.05,0.0,0.05,0.05,0.05
2469,Aleksandar Tonev,bg BUL,"DL,CC",Crotone,it Serie A,27.0,1990.0,8,5,401,4.5,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,13.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.14,0.04,0.18,0.14,0.18
2470,Toño,es ESP,DF,Levante,es La Liga,27.0,1989.0,12,12,1080,12.0,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,44.0,49.0,53.0,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.09,0.01,0.09
2471,Ömer Toprak,tr TUR,DF,Dortmund,de Bundesliga,28.0,1989.0,26,22,2020,22.4,0,1,1,0,0,0,1,0,1.1,1.1,0.8,1.9,17.0,111.0,2.0,0.0,0.04,0.04,0.0,0.04,0.05,0.04,0.08,0.05,0.08
2472,Vasilis Torosidis,gr GRE,DF,Bologna,it Serie A,32.0,1985.0,16,10,819,9.1,0,0,0,0,0,0,3,2,0.0,0.0,0.2,0.2,6.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03
2473,Emanuele Torrasi,it ITA,CC,Milan,it Serie A,18.0,1999.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,Lucas Torreira,uy URU,CC,Sampdoria,it Serie A,21.0,1996.0,36,36,3180,35.3,4,1,5,4,0,0,6,0,1.4,1.4,2.8,4.2,24.0,213.0,43.0,0.11,0.03,0.14,0.11,0.14,0.04,0.08,0.12,0.04,0.12
2475,Daniel Torres,co COL,CC,Alavés,es La Liga,27.0,1989.0,18,14,1217,13.5,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.5,4.0,56.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
2476,Fernando Torres,es ESP,DL,Atlético Madrid,es La Liga,33.0,1984.0,27,7,982,10.9,5,0,5,5,0,1,2,0,5.5,4.7,0.4,5.1,25.0,24.0,72.0,0.46,0.0,0.46,0.46,0.46,0.5,0.03,0.54,0.43,0.46
2477,Ferrán Torres,es ESP,CC,Valencia,es La Liga,17.0,2000.0,13,2,311,3.5,0,1,1,0,0,0,0,0,0.4,0.4,0.8,1.2,16.0,11.0,24.0,0.0,0.29,0.29,0.0,0.29,0.13,0.23,0.35,0.13,0.35
2478,Miguel Torres,es ESP,DF,Málaga,es La Liga,31.0,1986.0,8,8,673,7.5,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,3.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02
2479,Pau Torres,es ESP,DF,Villarreal,es La Liga,20.0,1997.0,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,19.0,1997.0,12,7,663,7.4,1,0,1,1,0,0,0,1,0.9,0.9,0.1,1.0,3.0,18.0,1.0,0.14,0.0,0.14,0.14,0.14,0.13,0.01,0.13,0.13,0.13
4963,Alin Toșca,ro ROU,DF,Benevento,it Serie A,25.0,1992.0,19,18,1593,17.7,0,0,0,0,0,0,1,0,0.30000000000000004,0.30000000000000004,0.1,0.4,24.0,69.0,25.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04
2483,Cenk Tosun,tr TUR,DL,Everton,eng Premier League,26.0,1991.0,14,12,986,11.0,5,0,5,5,0,0,0,0,2.8,2.8,1.4,4.2,9.0,9.0,69.0,0.46,0.0,0.46,0.46,0.46,0.25,0.13,0.38,0.25,0.38
2484,Jérémy Toulalan,fr FRA,DF,Bordeaux,fr Ligue 1,33.0,1983.0,21,21,1890,21.0,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,16.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
2485,Abdoulaye Touré,gn GUI,CC,Nantes,fr Ligue 1,23.0,1994.0,36,31,2810,31.2,1,1,2,1,0,0,3,0,1.5,1.5,0.9,2.4,24.0,184.0,34.0,0.03,0.03,0.06,0.03,0.06,0.05,0.03,0.08,0.05,0.08
2486,Almamy Touré,ml MLI,DF,Monaco,fr Ligue 1,21.0,1996.0,20,13,1248,13.9,1,5,6,1,0,0,3,0,0.4,0.4,2.6,3.0,32.0,62.0,76.0,0.07,0.36,0.43,0.07,0.43,0.03,0.19,0.22,0.03,0.22
4975,Thomas Touré,ci CIV,DL,Bordeaux,fr Ligue 1,23.0,1993.0,8,0,136,1.5,0,1,1,0,0,0,1,0,0.3,0.3,0.7,1.0,4.0,6.0,19.0,0.0,0.7,0.7,0.0,0.7,0.2,0.5,0.7,0.2,0.7
2489,Yaya Touré,ci CIV,CC,Manchester City,eng Premier League,34.0,1983.0,10,1,236,2.6,0,2,2,0,0,0,1,0,0.4,0.4,0.9,1.3,20.0,50.0,4.0,0.0,0.76,0.76,0.0,0.76,0.14,0.35,0.49,0.14,0.49
2490,Lucas Tousart,fr FRA,CC,Lyon,fr Ligue 1,20.0,1997.0,37,37,3132,34.8,0,0,0,0,0,0,8,0,2.1,2.1,0.6,2.6,16.0,105.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.07,0.06,0.07
2491,Andros Townsend,eng ENG,"DL,CC",Crystal Palace,eng Premier League,26.0,1991.0,36,35,3120,34.7,2,7,9,2,0,0,3,0,3.0,3.0,7.2,10.2,161.0,104.0,249.0,0.06,0.2,0.26,0.06,0.26,0.09,0.21,0.3,0.09,0.3
2492,Adama Traoré,ml MLI,"CC,DL",Monaco,fr Ligue 1,22.0,1995.0,3,2,189,2.1,3,0,3,3,0,0,1,0,0.9,0.9,0.0,0.9,1.0,8.0,9.0,1.43,0.0,1.43,1.43,1.43,0.41,0.01,0.42,0.41,0.42
2493,Bertrand Traoré,bf BFA,DL,Lyon,fr Ligue 1,21.0,1995.0,31,27,2284,25.4,13,4,17,13,0,0,3,0,8.9,8.9,2.7,11.6,108.0,82.0,270.0,0.51,0.16,0.67,0.51,0.67,0.35,0.11,0.46,0.35,0.46
2494,Charles Traore,ml MLI,DF,Troyes,fr Ligue 1,25.0,1992.0,34,33,2998,33.3,0,3,3,0,0,0,8,1,0.6,0.6,3.5,4.0,39.0,129.0,101.0,0.0,0.09,0.09,0.0,0.09,0.02,0.1,0.12,0.02,0.12
2495,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,25.0,1992.0,30,30,2637,29.3,0,1,1,0,0,0,10,0,0.4,0.4,1.3,1.8,55.0,134.0,90.0,0.0,0.03,0.03,0.0,0.03,0.02,0.05,0.06,0.02,0.06
2496,Ibrahima Traoré,gn GUI,CC,M'Gladbach,de Bundesliga,29.0,1988.0,7,1,201,2.2,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.7,15.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.21,0.12,0.33,0.21,0.33
2497,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,30.0,1986.0,32,32,2855,31.7,3,1,4,3,0,0,2,0,1.8,1.8,0.3,2.2,8.0,42.0,6.0,0.09,0.03,0.13,0.09,0.13,0.06,0.01,0.07,0.06,0.07
2498,Lacina Traoré,ci CIV,DL,Amiens,fr Ligue 1,27.0,1990.0,18,8,779,8.7,0,2,2,0,0,0,1,0,1.4,1.4,0.7,2.1,2.0,16.0,65.0,0.0,0.23,0.23,0.0,0.23,0.16,0.08,0.24,0.16,0.24
2499,Kevin Trapp,de GER,PO,Paris S-G,fr Ligue 1,27.0,1990.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,Manu Trigueros,es ESP,CC,Villarreal,es La Liga,25.0,1991.0,34,32,2698,30.0,3,4,7,2,1,2,10,1,2.8,1.2,3.8,5.0,43.0,189.0,77.0,0.1,0.13,0.23,0.07,0.2,0.09,0.13,0.22,0.04,0.17
2501,Kieran Trippier,eng ENG,DF,Tottenham,eng Premier League,26.0,1990.0,24,21,1914,21.3,0,5,5,0,0,0,1,0,0.4,0.4,4.2,4.6,37.0,114.0,195.0,0.0,0.24,0.24,0.0,0.24,0.02,0.2,0.22,0.02,0.22
