RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,Int.2017-2018,Balón vivo2017-2018,Balón muerto2017-2018,FK2017-2018,PL2017-2018,Camb.2017-2018,Pcz2017-2018,Lanz.2017-2018,SE2017-2018,Dentro2017-2018,Fuera2017-2018,Rect.2017-2018,Cmp2017-2018,PA2017-2018,Bloqueos2017-2018
814,Afonso Figueiredo,pt POR,"DF,DL",Rennes,fr Ligue 1,24.0,1993.0,2.5,129.0,99.0,29.0,6.0,0.0,1.0,4.0,23.0,0.0,0.0,0.0,0.0,91.0,1.0,2.0
815,Gian Filippo Felicioli,it ITA,"CC,DF",Hellas Verona,it Serie A,19.0,1997.0,3.1,83.0,69.0,14.0,1.0,0.0,0.0,8.0,9.0,3.0,0.0,2.0,0.0,61.0,0.0,6.0
816,Alfreð Finnbogason,is ISL,DL,Augsburg,de Bundesliga,28.0,1989.0,20.2,453.0,396.0,54.0,1.0,1.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,321.0,3.0,20.0
817,Roberto Firmino,br BRA,DL,Liverpool,eng Premier League,25.0,1991.0,30.7,1233.0,1180.0,48.0,5.0,17.0,0.0,43.0,16.0,1.0,1.0,0.0,0.0,869.0,5.0,52.0
818,Junior Firpo,es ESP,DF,Betis,es La Liga,20.0,1996.0,13.2,652.0,561.0,89.0,16.0,0.0,2.0,13.0,73.0,0.0,0.0,0.0,0.0,539.0,2.0,9.0
819,Viktor Fischer,dk DEN,"DL,CC",Mainz 05,de Bundesliga,23.0,1994.0,3.7,108.0,104.0,4.0,1.0,0.0,2.0,5.0,0.0,3.0,0.0,1.0,0.0,81.0,0.0,6.0
820,Mathieu Flamini,fr FRA,CC,Getafe,es La Liga,33.0,1984.0,5.3,148.0,145.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,3.0
821,Darren Fletcher,sct SCO,CC,Stoke City,eng Premier League,33.0,1984.0,24.7,1105.0,1042.0,59.0,23.0,6.0,19.0,49.0,4.0,26.0,18.0,8.0,0.0,843.0,4.0,20.0
822,Sergio Floccari,it ITA,DL,SPAL,it Serie A,35.0,1981.0,9.8,262.0,249.0,12.0,3.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,188.0,1.0,11.0
823,Alessandro Florenzi,it ITA,DF,Roma,it Serie A,26.0,1991.0,26.5,1802.0,1493.0,302.0,42.0,1.0,20.0,144.0,245.0,15.0,0.0,11.0,0.0,1379.0,7.0,43.0
824,Phil Foden,eng ENG,"CC,DL",Manchester City,eng Premier League,17.0,2000.0,0.5,48.0,46.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,41.0,0.0,1.0
825,Guessouma Fofana,mr MTN,CC,Amiens,fr Ligue 1,24.0,1992.0,8.3,246.0,244.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,177.0,1.0,2.0
826,Seko Fofana,ci CIV,CC,Udinese,it Serie A,22.0,1995.0,20.8,911.0,900.0,8.0,5.0,1.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,758.0,3.0,13.0
827,Andreu Fontàs,es ESP,DF,Celta Vigo,es La Liga,27.0,1989.0,9.8,729.0,694.0,33.0,27.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,642.0,2.0,1.0
828,José Fonte,pt POR,DF,West Ham,eng Premier League,33.0,1983.0,7.6,355.0,336.0,19.0,14.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,287.0,0.0,4.0
829,Pablo Fornals,es ESP,"CC,DL",Villarreal,es La Liga,21.0,1996.0,29.1,1373.0,1339.0,21.0,6.0,17.0,19.0,30.0,4.0,9.0,3.0,4.0,0.0,1047.0,13.0,43.0
830,Emil Forsberg,se SWE,CC,RB Leipzig,de Bundesliga,25.0,1991.0,15.2,639.0,530.0,104.0,30.0,9.0,2.0,87.0,9.0,64.0,30.0,27.0,1.0,464.0,5.0,22.0
831,Fraser Forster,eng ENG,PO,Southampton,eng Premier League,29.0,1988.0,20.0,510.0,313.0,193.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,4.0,1.0
832,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,25.0,1992.0,1.7,79.0,77.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0
833,Marco Fossati,it ITA,CC,Hellas Verona,it Serie A,24.0,1992.0,12.2,708.0,649.0,54.0,31.0,2.0,17.0,15.0,6.0,8.0,5.0,2.0,0.0,580.0,5.0,11.0
834,Iver Fossum,no NOR,CC,Hannover 96,de Bundesliga,21.0,1996.0,14.5,682.0,659.0,21.0,10.0,0.0,3.0,30.0,3.0,7.0,2.0,5.0,0.0,520.0,2.0,27.0
835,Ben Foster,eng ENG,PO,West Brom,eng Premier League,34.0,1983.0,37.0,1155.0,657.0,492.0,154.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,6.0,0.0
836,Timothy Fosu-Mensah,nl NED,DF,Crystal Palace,eng Premier League,19.0,1998.0,17.7,746.0,621.0,122.0,8.0,0.0,4.0,17.0,114.0,0.0,0.0,0.0,0.0,536.0,3.0,13.0
837,Dimitri Foulquier,fr FRA,DF,Strasbourg,fr Ligue 1,24.0,1993.0,13.8,678.0,526.0,151.0,8.0,0.0,3.0,25.0,143.0,0.0,0.0,0.0,0.0,532.0,1.0,24.0
838,Lilian Fournier,fr FRA,DL,Metz,fr Ligue 1,19.0,1998.0,0.2,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
839,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,21.0,1995.0,7.7,372.0,272.0,100.0,4.0,0.0,0.0,36.0,96.0,0.0,0.0,0.0,0.0,260.0,0.0,16.0
840,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,32.0,1985.0,30.1,1864.0,1617.0,243.0,65.0,1.0,28.0,78.0,176.0,2.0,0.0,1.0,0.0,1347.0,4.0,36.0
841,Mike Frantz,de GER,CC,Freiburg,de Bundesliga,30.0,1986.0,11.6,248.0,238.0,10.0,9.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,172.0,0.0,6.0
842,Ryan Fraser,sct SCO,"CC,DF",Bournemouth,eng Premier League,23.0,1994.0,22.3,1005.0,866.0,134.0,29.0,3.0,2.0,138.0,46.0,59.0,27.0,22.0,0.0,694.0,5.0,39.0
843,Fabian Frei,ch SUI,CC,Mainz 05,de Bundesliga,28.0,1989.0,8.9,428.0,407.0,20.0,17.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,348.0,1.0,8.0
844,Remo Freuler,ch SUI,CC,Atalanta,it Serie A,25.0,1992.0,33.4,2252.0,2135.0,103.0,63.0,2.0,15.0,44.0,23.0,17.0,1.0,12.0,1.0,1945.0,14.0,25.0
1691,Marco Friedl,at AUT,"DF,CC",Werder Bremen,de Bundesliga,19.0,1998.0,7.2,421.0,334.0,85.0,11.0,0.0,2.0,18.0,74.0,0.0,0.0,0.0,0.0,332.0,2.0,14.0
847,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,31.0,1986.0,21.3,1226.0,939.0,279.0,14.0,1.0,8.0,71.0,251.0,13.0,1.0,6.0,0.0,842.0,8.0,36.0
1697,Javi Fuego,es ESP,CC,Villarreal,es La Liga,33.0,1984.0,20.9,959.0,922.0,31.0,31.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,753.0,6.0,18.0
850,Chris Führich,de GER,CC,Köln,de Bundesliga,19.0,1998.0,1.1,30.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0
851,Angelo Fulgini,fr FRA,CC,Angers,fr Ligue 1,20.0,1996.0,17.0,734.0,665.0,66.0,23.0,12.0,5.0,57.0,8.0,30.0,20.0,7.0,0.0,539.0,3.0,23.0
852,Niclas Füllkrug,de GER,DL,Hannover 96,de Bundesliga,24.0,1993.0,26.5,768.0,714.0,53.0,0.0,0.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,476.0,1.0,35.0
853,Jay Fulton,sct SCO,CC,Swansea City,eng Premier League,23.0,1994.0,0.2,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
854,Ramiro Funes Mori,ar ARG,DF,Everton,eng Premier League,26.0,1991.0,1.3,55.0,53.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0
855,Manolo Gabbiadini,it ITA,DL,Southampton,eng Premier League,25.0,1991.0,12.0,228.0,206.0,22.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,10.0
856,Gabi,es ESP,CC,Atlético Madrid,es La Liga,34.0,1983.0,26.1,1779.0,1637.0,133.0,100.0,4.0,17.0,45.0,4.0,29.0,2.0,23.0,2.0,1484.0,9.0,26.0
857,Gabriel,br BRA,CC,Leganés,es La Liga,23.0,1993.0,26.4,1196.0,1159.0,28.0,25.0,6.0,30.0,14.0,3.0,0.0,0.0,0.0,0.0,792.0,9.0,30.0
858,Mijat Gaćinović,rs SRB,"CC,DL",Eint Frankfurt,de Bundesliga,22.0,1995.0,20.2,633.0,597.0,30.0,16.0,3.0,4.0,38.0,2.0,12.0,3.0,9.0,0.0,435.0,6.0,33.0
859,Roberto Gagliardini,it ITA,CC,Inter,it Serie A,23.0,1994.0,22.1,1473.0,1428.0,35.0,32.0,4.0,9.0,13.0,3.0,0.0,0.0,0.0,0.0,1238.0,10.0,18.0
860,Nicolás Gaitán,ar ARG,"CC,DL",Atlético Madrid,es La Liga,29.0,1988.0,2.4,104.0,95.0,8.0,2.0,0.0,1.0,9.0,1.0,5.0,1.0,4.0,0.0,75.0,1.0,3.0
861,Milan Gajić,rs SRB,DF,Bordeaux,fr Ligue 1,21.0,1996.0,4.0,199.0,142.0,55.0,2.0,0.0,0.0,7.0,53.0,0.0,0.0,0.0,0.0,145.0,2.0,11.0
862,Serge Gakpé,tg TOG,"DL,CC",Amiens,fr Ligue 1,30.0,1987.0,20.3,508.0,500.0,8.0,2.0,1.0,2.0,27.0,4.0,2.0,0.0,2.0,0.0,348.0,0.0,23.0
863,Andrey Galabinov,bg BUL,DL,Genoa,it Serie A,28.0,1988.0,12.5,363.0,351.0,11.0,0.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,232.0,1.0,15.0
1729,Álex Gálvez,es ESP,DF,Las Palmas,es La Liga,28.0,1989.0,22.0,1160.0,1069.0,90.0,80.0,0.0,25.0,2.0,10.0,0.0,0.0,0.0,0.0,931.0,1.0,12.0
866,Bruno Gama,pt POR,"DL,CC",La Coruña,es La Liga,29.0,1987.0,1.3,42.0,40.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,31.0,0.0,1.0
867,Alessandro Gamberini,it ITA,DF,Chievo,it Serie A,35.0,1981.0,20.2,687.0,663.0,22.0,13.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,591.0,2.0,2.0
868,Kévin Gameiro,fr FRA,DL,Atlético Madrid,es La Liga,30.0,1987.0,12.5,234.0,221.0,13.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,182.0,0.0,8.0
869,Jesús Gámez,es ESP,DF,Newcastle Utd,eng Premier League,32.0,1985.0,1.1,61.0,50.0,11.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,47.0,0.0,3.0
870,Idrissa Gana Gueye,sn SEN,CC,Everton,eng Premier League,27.0,1989.0,30.6,1593.0,1556.0,29.0,18.0,1.0,9.0,11.0,8.0,0.0,0.0,0.0,0.0,1338.0,8.0,24.0
871,Ignatius Ganago,cm CMR,"DL,CC",Nice,fr Ligue 1,18.0,1999.0,0.8,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
872,Najib Gandi,fr FRA,"DL,CC",Nantes,fr Ligue 1,23.0,1994.0,1.1,37.0,35.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,29.0,0.0,2.0
873,Ganso,br BRA,CC,Sevilla,es La Liga,27.0,1989.0,5.8,353.0,328.0,21.0,13.0,2.0,5.0,5.0,3.0,4.0,2.0,1.0,0.0,287.0,4.0,6.0
874,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,30.0,1986.0,22.5,1098.0,1050.0,47.0,46.0,1.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,939.0,1.0,6.0
875,Aleix García,es ESP,CC,Girona,es La Liga,20.0,1997.0,9.5,571.0,500.0,67.0,31.0,0.0,27.0,39.0,1.0,35.0,7.0,16.0,4.0,459.0,4.0,6.0
876,Borja García,es ESP,CC,Girona,es La Liga,26.0,1990.0,31.1,1427.0,1337.0,80.0,30.0,12.0,29.0,94.0,8.0,42.0,6.0,20.0,2.0,1162.0,10.0,23.0
877,Dani García,es ESP,CC,Eibar,es La Liga,27.0,1990.0,30.8,1636.0,1577.0,55.0,46.0,0.0,39.0,12.0,6.0,1.0,0.0,0.0,0.0,1312.0,4.0,15.0
878,David García,es ESP,DF,Las Palmas,es La Liga,35.0,1982.0,9.6,477.0,439.0,37.0,23.0,0.0,6.0,3.0,14.0,0.0,0.0,0.0,0.0,383.0,1.0,3.0
879,Javi García,es ESP,"CC,DF",Betis,es La Liga,30.0,1987.0,26.8,1677.0,1638.0,39.0,37.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1540.0,0.0,5.0
880,Manu García,es ESP,CC,Alavés,es La Liga,31.0,1986.0,27.1,1013.0,984.0,21.0,12.0,2.0,10.0,12.0,9.0,0.0,0.0,0.0,0.0,731.0,8.0,28.0
1763,Raúl García,es ESP,"CC,DL",Athletic Club,es La Liga,31.0,1986.0,44.7,1583.0,1359.0,205.0,54.0,10.0,11.0,114.0,128.0,17.0,9.0,7.0,0.0,953.0,19.0,67.0
1767,Samu García,es ESP,CC,Málaga,es La Liga,27.0,1990.0,4.1,118.0,113.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,69.0,5.0,9.0
885,Sergio García,es ESP,"DL,CC",Espanyol,es La Liga,34.0,1983.0,18.2,455.0,427.0,25.0,2.0,1.0,3.0,19.0,6.0,0.0,0.0,0.0,0.0,323.0,3.0,19.0
886,Ulisses Garcia,ch SUI,DL,Werder Bremen,de Bundesliga,21.0,1996.0,1.0,32.0,20.0,12.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
887,Luca Garritano,it ITA,"CC,DL",Chievo,it Serie A,23.0,1994.0,2.1,89.0,82.0,7.0,1.0,0.0,3.0,14.0,2.0,4.0,3.0,1.0,0.0,60.0,0.0,5.0
888,Bruno Gaspar,ao ANG,DF,Fiorentina,it Serie A,24.0,1993.0,8.7,580.0,467.0,113.0,7.0,0.0,1.0,36.0,106.0,0.0,0.0,0.0,0.0,469.0,0.0,18.0
889,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,26.0,1990.0,31.2,1817.0,1457.0,353.0,45.0,1.0,8.0,60.0,308.0,0.0,0.0,0.0,0.0,1406.0,7.0,45.0
890,Gianluca Gaudino,de GER,CC,Chievo,it Serie A,20.0,1996.0,0.2,12.0,8.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0
891,Dwight Gayle,eng ENG,DL,Newcastle Utd,eng Premier League,26.0,1990.0,21.8,444.0,413.0,30.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,319.0,1.0,4.0
892,Paulo Gazzaniga,ar ARG,PO,Tottenham,eng Premier League,25.0,1992.0,1.0,25.0,16.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
893,Marcello Gazzola,it ITA,DF,Sassuolo,it Serie A,32.0,1985.0,8.2,467.0,353.0,114.0,1.0,0.0,1.0,33.0,112.0,1.0,1.0,0.0,0.0,340.0,0.0,17.0
894,Jean-Philippe Gbamin,ci CIV,"CC,DF",Mainz 05,de Bundesliga,21.0,1995.0,28.8,1179.0,1137.0,40.0,38.0,1.0,30.0,6.0,2.0,0.0,0.0,0.0,0.0,921.0,2.0,30.0
895,David de Gea,es ESP,PO,Manchester Utd,eng Premier League,26.0,1990.0,37.0,1092.0,698.0,391.0,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,3.0,0.0
896,Theodor Gebre Selassie,cz CZE,"DF,DL",Werder Bremen,de Bundesliga,30.0,1986.0,31.4,1437.0,1109.0,327.0,15.0,0.0,5.0,26.0,312.0,0.0,0.0,0.0,0.0,1124.0,1.0,36.0
897,Dennis Geiger,de GER,CC,Hoffenheim,de Bundesliga,19.0,1998.0,17.6,822.0,778.0,44.0,28.0,1.0,3.0,26.0,1.0,15.0,7.0,7.0,0.0,707.0,0.0,11.0
898,Johannes Geis,de GER,"DF,CC",Sevilla,es La Liga,23.0,1993.0,7.5,379.0,356.0,21.0,17.0,0.0,9.0,9.0,3.0,1.0,1.0,0.0,0.0,316.0,2.0,1.0
899,Jérémy Gélin,fr FRA,"DF,CC",Rennes,fr Ligue 1,20.0,1997.0,25.7,1391.0,1347.0,40.0,38.0,3.0,33.0,3.0,2.0,0.0,0.0,0.0,0.0,1164.0,4.0,11.0
900,Romain Genevois,ht HAI,DF,Caen,fr Ligue 1,29.0,1987.0,20.1,810.0,725.0,84.0,17.0,0.0,13.0,47.0,64.0,2.0,0.0,0.0,0.0,577.0,1.0,26.0
901,Santiago Gentiletti,ar ARG,DF,Genoa,it Serie A,32.0,1985.0,3.2,242.0,224.0,18.0,2.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0
902,Christian Gentner,de GER,CC,Stuttgart,de Bundesliga,31.0,1985.0,26.8,1255.0,1211.0,39.0,22.0,0.0,1.0,52.0,17.0,0.0,0.0,0.0,0.0,881.0,5.0,40.0
903,Yannick Gerhardt,de GER,"DF,CC",Wolfsburg,de Bundesliga,23.0,1994.0,13.6,647.0,562.0,80.0,7.0,0.0,6.0,24.0,73.0,0.0,0.0,0.0,0.0,489.0,5.0,22.0
904,Valère Germain,fr FRA,DL,Marseille,fr Ligue 1,27.0,1990.0,24.1,542.0,497.0,42.0,1.0,7.0,2.0,26.0,9.0,0.0,0.0,0.0,0.0,394.0,3.0,10.0
905,Gerson,br BRA,"CC,DL",Roma,it Serie A,20.0,1997.0,10.1,529.0,519.0,9.0,5.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,464.0,1.0,6.0
906,Willem Geubbels,fr FRA,"DL,CC",Lyon,fr Ligue 1,15.0,2001.0,0.4,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
907,Yassine El Ghanassy,be BEL,"CC,DL",Nantes,fr Ligue 1,27.0,1990.0,7.2,293.0,280.0,10.0,4.0,2.0,0.0,25.0,2.0,4.0,1.0,2.0,0.0,230.0,3.0,6.0
908,Anwar El Ghazi,nl NED,"DL,CC",Lille,fr Ligue 1,22.0,1995.0,18.3,645.0,561.0,79.0,11.0,1.0,3.0,103.0,25.0,42.0,19.0,16.0,0.0,440.0,5.0,34.0
909,Rachid Ghezzal,dz ALG,"DL,CC",Monaco,fr Ligue 1,25.0,1992.0,11.2,568.0,522.0,42.0,12.0,7.0,6.0,53.0,5.0,25.0,16.0,4.0,0.0,402.0,4.0,19.0
910,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,26.0,1991.0,10.9,984.0,848.0,135.0,13.0,3.0,3.0,64.0,90.0,32.0,16.0,8.0,0.0,838.0,1.0,19.0
1823,Emanuele Giaccherini,it ITA,"CC,DL",Chievo,it Serie A,32.0,1985.0,10.7,484.0,452.0,31.0,17.0,0.0,6.0,39.0,0.0,12.0,9.0,2.0,0.0,357.0,1.0,20.0
913,Niccolò Giannetti,it ITA,"DL,DF",Cagliari,it Serie A,26.0,1991.0,3.3,63.0,61.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0
914,Kieran Gibbs,eng ENG,DF,West Brom,eng Premier League,27.0,1989.0,31.4,1391.0,1077.0,304.0,7.0,0.0,3.0,74.0,293.0,4.0,4.0,0.0,0.0,1000.0,10.0,23.0
915,Rafał Gikiewicz,pl POL,PO,Freiburg,de Bundesliga,29.0,1987.0,1.7,75.0,46.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0
916,Carles Gil,es ESP,"DL,CC",La Coruña,es La Liga,24.0,1992.0,5.3,222.0,208.0,14.0,6.0,1.0,0.0,9.0,1.0,7.0,1.0,4.0,0.0,189.0,0.0,5.0
1835,Nacho Gil,es ESP,"DL,CC",Las Palmas,es La Liga,21.0,1995.0,10.6,386.0,334.0,51.0,9.0,0.0,0.0,46.0,6.0,36.0,19.0,14.0,1.0,291.0,1.0,14.0
919,Guillaume Gillet,be BEL,CC,Nantes,fr Ligue 1,33.0,1984.0,0.2,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
920,Dani Giménez,es ESP,PO,Betis,es La Liga,34.0,1983.0,3.4,114.0,83.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0
921,Daniel Ginczek,de GER,DL,Stuttgart,de Bundesliga,26.0,1991.0,16.9,344.0,328.0,12.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,206.0,4.0,15.0
922,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,23.0,1994.0,34.0,2064.0,1998.0,60.0,50.0,0.0,23.0,3.0,10.0,0.0,0.0,0.0,0.0,1792.0,6.0,16.0
923,Jimmy Giraudon,fr FRA,DF,Troyes,fr Ligue 1,25.0,1992.0,23.2,996.0,936.0,59.0,55.0,1.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,789.0,1.0,9.0
924,Thibault Giresse,fr FRA,"DL,CC",Guingamp,fr Ligue 1,36.0,1981.0,0.3,19.0,16.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,12.0,0.0,3.0
925,Andrei Girotto,br BRA,CC,Nantes,fr Ligue 1,25.0,1992.0,16.9,652.0,637.0,9.0,9.0,1.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,490.0,6.0,18.0
1853,Olivier Giroud,fr FRA,DL,Arsenal,eng Premier League,30.0,1986.0,11.1,380.0,362.0,17.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,251.0,1.0,6.0
928,Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,29.0,1988.0,36.0,1689.0,1631.0,51.0,48.0,1.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1365.0,7.0,5.0
929,Serge Gnabry,de GER,DL,Hoffenheim,de Bundesliga,22.0,1995.0,16.7,544.0,486.0,53.0,7.0,4.0,1.0,27.0,29.0,9.0,6.0,1.0,0.0,404.0,5.0,23.0
930,Joris Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,20.0,1997.0,32.4,1301.0,1253.0,45.0,42.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,1179.0,3.0,3.0
931,Massimo Gobbi,it ITA,DF,Chievo,it Serie A,36.0,1980.0,22.8,1284.0,1034.0,236.0,21.0,1.0,3.0,73.0,215.0,0.0,0.0,0.0,0.0,929.0,14.0,28.0
932,Diego Godín,uy URU,DF,Atlético Madrid,es La Liga,31.0,1986.0,28.4,1217.0,1140.0,76.0,71.0,1.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,1044.0,1.0,6.0
933,Edoardo Goldaniga,it ITA,DF,Sassuolo,it Serie A,23.0,1993.0,12.8,376.0,336.0,37.0,12.0,0.0,8.0,1.0,25.0,0.0,0.0,0.0,0.0,267.0,3.0,6.0
934,Connor Goldson,eng ENG,DF,Brighton,eng Premier League,24.0,1992.0,2.2,86.0,80.0,6.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0
935,Pierluigi Gollini,it ITA,PO,Atalanta,it Serie A,22.0,1995.0,6.9,196.0,130.0,65.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,1.0,0.0
936,André Gomes,pt POR,CC,Barcelona,es La Liga,24.0,1993.0,7.1,358.0,350.0,5.0,4.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,314.0,3.0,6.0
937,Heurelho Gomes,br BRA,PO,Watford,eng Premier League,36.0,1981.0,23.6,754.0,452.0,293.0,114.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,9.0,0.0
938,Ibai Gómez,es ESP,"CC,DL",Alavés,es La Liga,27.0,1989.0,25.8,997.0,788.0,196.0,72.0,7.0,9.0,145.0,20.0,79.0,34.0,28.0,5.0,647.0,13.0,20.0
939,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,20.0,1997.0,21.1,1625.0,1368.0,255.0,14.0,0.0,6.0,45.0,241.0,0.0,0.0,0.0,0.0,1315.0,2.0,19.0
1881,Mario Gómez,de GER,DL,Wolfsburg,de Bundesliga,32.0,1985.0,25.8,577.0,525.0,50.0,1.0,0.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,355.0,2.0,17.0
942,Maxi Gómez,uy URU,DL,Celta Vigo,es La Liga,20.0,1996.0,34.1,649.0,557.0,90.0,5.0,1.0,11.0,16.0,2.0,0.0,0.0,0.0,0.0,459.0,2.0,17.0
943,Papu Gómez,ar ARG,"CC,DL",Atalanta,it Serie A,29.0,1988.0,30.6,1533.0,1319.0,209.0,51.0,9.0,21.0,257.0,27.0,127.0,55.0,64.0,2.0,1119.0,5.0,42.0
944,Sergi Gómez,es ESP,DF,Celta Vigo,es La Liga,25.0,1992.0,29.8,1661.0,1603.0,55.0,50.0,1.0,19.0,3.0,5.0,0.0,0.0,0.0,0.0,1460.0,3.0,14.0
945,Sergio Gómez,es ESP,CC,Dortmund,de Bundesliga,16.0,2000.0,0.1,7.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0
946,Vicente Gómez,es ESP,CC,Las Palmas,es La Liga,28.0,1988.0,16.9,891.0,867.0,21.0,21.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,774.0,3.0,12.0
947,Alfred Gomis,sn SEN,PO,SPAL,it Serie A,23.0,1993.0,25.1,796.0,456.0,336.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,4.0,0.0
948,Maxime Gonalons,fr FRA,CC,Roma,it Serie A,28.0,1989.0,12.2,796.0,777.0,18.0,17.0,2.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,690.0,1.0,7.0
949,Anthony Gonçalves,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,31.0,1986.0,19.5,825.0,752.0,66.0,10.0,0.0,2.0,144.0,36.0,19.0,2.0,15.0,0.0,543.0,7.0,42.0
950,Vagner Gonçalves,cv CPV,DL,Saint-Étienne,fr Ligue 1,21.0,1996.0,1.2,32.0,32.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0
